"pli0083","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Rarely","1990","Employed","Other degree","19","","",""
"Rarely","1990","Employed","no degree/no degree yet","14","","",""
"Never","1990","Not Employed","lower secondary degree","18","","",""
"Never","1990","Not Employed","secondary school degree","6","","",""
"Never","1990","Not Employed","college entrance qualification","4","","",""
"Never","1990","Not Employed","Other degree","1","","",""
"Never","1990","Not Employed","no degree/no degree yet","5","","",""
"Never","1990","Employed","lower secondary degree","18","","",""
"Never","1990","Employed","secondary school degree","5","","",""
"Never","1990","Employed","college entrance qualification","17","","",""
"Never","1990","Employed","Other degree","14","","",""
"Never","1990","Employed","no degree/no degree yet","11","","",""
"Daily","1991","Not Employed","lower secondary degree","","","",""
"Daily","1991","Not Employed","secondary school degree","","","",""
"Daily","1991","Not Employed","college entrance qualification","","","",""
"Daily","1991","Not Employed","Other degree","","","",""
"Daily","1991","Not Employed","no degree/no degree yet","","","",""
"Daily","1991","Employed","lower secondary degree","","","",""
"Daily","1991","Employed","secondary school degree","","","",""
"Daily","1991","Employed","college entrance qualification","","","",""
"Daily","1991","Employed","Other degree","","","",""
"Daily","1991","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1991","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1991","Not Employed","secondary school degree","","","",""
"Min 1x per week","1991","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1991","Not Employed","Other degree","","","",""
"Min 1x per week","1991","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1991","Employed","lower secondary degree","","","",""
"Min 1x per week","1991","Employed","secondary school degree","","","",""
"Min 1x per week","1991","Employed","college entrance qualification","","","",""
"Min 1x per week","1991","Employed","Other degree","","","",""
"Min 1x per week","1991","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1991","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1991","Not Employed","secondary school degree","","","",""
"Min 1x per month","1991","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1991","Not Employed","Other degree","","","",""
"Min 1x per month","1991","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1991","Employed","lower secondary degree","","","",""
"Min 1x per month","1991","Employed","secondary school degree","","","",""
"Min 1x per month","1991","Employed","college entrance qualification","","","",""
"Min 1x per month","1991","Employed","Other degree","","","",""
"Min 1x per month","1991","Employed","no degree/no degree yet","","","",""
"Rarely","1991","Not Employed","lower secondary degree","","","",""
"Rarely","1991","Not Employed","secondary school degree","","","",""
"Rarely","1991","Not Employed","college entrance qualification","","","",""
"Rarely","1991","Not Employed","Other degree","","","",""
"Rarely","1991","Not Employed","no degree/no degree yet","","","",""
"Rarely","1991","Employed","lower secondary degree","","","",""
"Rarely","1991","Employed","secondary school degree","","","",""
"Rarely","1991","Employed","college entrance qualification","","","",""
"Rarely","1991","Employed","Other degree","","","",""
"Rarely","1991","Employed","no degree/no degree yet","","","",""
"Never","1991","Not Employed","lower secondary degree","","","",""
"Never","1991","Not Employed","secondary school degree","","","",""
"Never","1991","Not Employed","college entrance qualification","","","",""
"Never","1991","Not Employed","Other degree","","","",""
"Never","1991","Not Employed","no degree/no degree yet","","","",""
"Never","1991","Employed","lower secondary degree","","","",""
"Never","1991","Employed","secondary school degree","","","",""
"Never","1991","Employed","college entrance qualification","","","",""
"Never","1991","Employed","Other degree","","","",""
"Never","1991","Employed","no degree/no degree yet","","","",""
"Daily","1992","Not Employed","lower secondary degree","","","",""
"Daily","1992","Not Employed","secondary school degree","","","",""
"Daily","1992","Not Employed","college entrance qualification","","","",""
"Daily","1992","Not Employed","Other degree","","","",""
"Daily","1992","Not Employed","no degree/no degree yet","","","",""
"Daily","1992","Employed","lower secondary degree","","","",""
"Daily","1992","Employed","secondary school degree","","","",""
"Daily","1992","Employed","college entrance qualification","","","",""
"Daily","1992","Employed","Other degree","","","",""
"Daily","1992","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1992","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1992","Not Employed","secondary school degree","","","",""
"Min 1x per week","1992","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1992","Not Employed","Other degree","","","",""
"Min 1x per week","1992","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1992","Employed","lower secondary degree","","","",""
"Min 1x per week","1992","Employed","secondary school degree","","","",""
"Min 1x per week","1992","Employed","college entrance qualification","","","",""
"Min 1x per week","1992","Employed","Other degree","","","",""
"Min 1x per week","1992","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1992","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1992","Not Employed","secondary school degree","","","",""
"Min 1x per month","1992","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1992","Not Employed","Other degree","","","",""
"Min 1x per month","1992","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1992","Employed","lower secondary degree","","","",""
"Min 1x per month","1992","Employed","secondary school degree","","","",""
"Min 1x per month","1992","Employed","college entrance qualification","","","",""
"Min 1x per month","1992","Employed","Other degree","","","",""
"Min 1x per month","1992","Employed","no degree/no degree yet","","","",""
"Rarely","1992","Not Employed","lower secondary degree","","","",""
"Rarely","1992","Not Employed","secondary school degree","","","",""
"Rarely","1992","Not Employed","college entrance qualification","","","",""
"Rarely","1992","Not Employed","Other degree","","","",""
"Rarely","1992","Not Employed","no degree/no degree yet","","","",""
"Rarely","1992","Employed","lower secondary degree","","","",""
"Rarely","1992","Employed","secondary school degree","","","",""
"Rarely","1992","Employed","college entrance qualification","","","",""
"Rarely","1992","Employed","Other degree","","","",""
"Rarely","1992","Employed","no degree/no degree yet","","","",""
"Never","1992","Not Employed","lower secondary degree","","","",""
"Never","1992","Not Employed","secondary school degree","","","",""
"Never","1992","Not Employed","college entrance qualification","","","",""
"Never","1992","Not Employed","Other degree","","","",""
"Never","1992","Not Employed","no degree/no degree yet","","","",""
"Never","1992","Employed","lower secondary degree","","","",""
"Never","1992","Employed","secondary school degree","","","",""
"Never","1992","Employed","college entrance qualification","","","",""
"Never","1992","Employed","Other degree","","","",""
"Never","1992","Employed","no degree/no degree yet","","","",""
"Daily","1993","Not Employed","lower secondary degree","","","",""
"Daily","1993","Not Employed","secondary school degree","","","",""
"Daily","1993","Not Employed","college entrance qualification","","","",""
"Daily","1993","Not Employed","Other degree","","","",""
"Daily","1993","Not Employed","no degree/no degree yet","","","",""
"Daily","1993","Employed","lower secondary degree","","","",""
"Daily","1993","Employed","secondary school degree","","","",""
"Daily","1993","Employed","college entrance qualification","","","",""
"Daily","1993","Employed","Other degree","","","",""
"Daily","1993","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1993","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1993","Not Employed","secondary school degree","","","",""
"Min 1x per week","1993","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1993","Not Employed","Other degree","","","",""
"Min 1x per week","1993","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1993","Employed","lower secondary degree","","","",""
"Min 1x per week","1993","Employed","secondary school degree","","","",""
"Min 1x per week","1993","Employed","college entrance qualification","","","",""
"Min 1x per week","1993","Employed","Other degree","","","",""
"Min 1x per week","1993","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1993","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1993","Not Employed","secondary school degree","","","",""
"Min 1x per month","1993","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1993","Not Employed","Other degree","","","",""
"Min 1x per month","1993","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1993","Employed","lower secondary degree","","","",""
"Min 1x per month","1993","Employed","secondary school degree","","","",""
"Min 1x per month","1993","Employed","college entrance qualification","","","",""
"Min 1x per month","1993","Employed","Other degree","","","",""
"Min 1x per month","1993","Employed","no degree/no degree yet","","","",""
"Rarely","1993","Not Employed","lower secondary degree","","","",""
"Rarely","1993","Not Employed","secondary school degree","","","",""
"Rarely","1993","Not Employed","college entrance qualification","","","",""
"Rarely","1993","Not Employed","Other degree","","","",""
"Rarely","1993","Not Employed","no degree/no degree yet","","","",""
"Rarely","1993","Employed","lower secondary degree","","","",""
"Rarely","1993","Employed","secondary school degree","","","",""
"Rarely","1993","Employed","college entrance qualification","","","",""
"Rarely","1993","Employed","Other degree","","","",""
"Rarely","1993","Employed","no degree/no degree yet","","","",""
"Never","1993","Not Employed","lower secondary degree","","","",""
"Never","1993","Not Employed","secondary school degree","","","",""
"Never","1993","Not Employed","college entrance qualification","","","",""
"Never","1993","Not Employed","Other degree","","","",""
"Never","1993","Not Employed","no degree/no degree yet","","","",""
"Never","1993","Employed","lower secondary degree","","","",""
"Never","1993","Employed","secondary school degree","","","",""
"Never","1993","Employed","college entrance qualification","","","",""
"Never","1993","Employed","Other degree","","","",""
"Never","1993","Employed","no degree/no degree yet","","","",""
"Daily","1994","Not Employed","lower secondary degree","","","",""
"Daily","1994","Not Employed","secondary school degree","","","",""
"Daily","1994","Not Employed","college entrance qualification","","","",""
"Daily","1994","Not Employed","Other degree","","","",""
"Daily","1994","Not Employed","no degree/no degree yet","","","",""
"Daily","1994","Employed","lower secondary degree","","","",""
"Daily","1994","Employed","secondary school degree","","","",""
"Daily","1994","Employed","college entrance qualification","","","",""
"Daily","1994","Employed","Other degree","","","",""
"Daily","1994","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1994","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1994","Not Employed","secondary school degree","","","",""
"Min 1x per week","1994","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1994","Not Employed","Other degree","","","",""
"Min 1x per week","1994","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1994","Employed","lower secondary degree","","","",""
"Min 1x per week","1994","Employed","secondary school degree","","","",""
"Min 1x per week","1994","Employed","college entrance qualification","","","",""
"Min 1x per week","1994","Employed","Other degree","","","",""
"Min 1x per week","1994","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1994","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1994","Not Employed","secondary school degree","","","",""
"Min 1x per month","1994","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1994","Not Employed","Other degree","","","",""
"Min 1x per month","1994","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1994","Employed","lower secondary degree","","","",""
"Min 1x per month","1994","Employed","secondary school degree","","","",""
"Min 1x per month","1994","Employed","college entrance qualification","","","",""
"Min 1x per month","1994","Employed","Other degree","","","",""
"Min 1x per month","1994","Employed","no degree/no degree yet","","","",""
"Rarely","1994","Not Employed","lower secondary degree","","","",""
"Rarely","1994","Not Employed","secondary school degree","","","",""
"Rarely","1994","Not Employed","college entrance qualification","","","",""
"Rarely","1994","Not Employed","Other degree","","","",""
"Rarely","1994","Not Employed","no degree/no degree yet","","","",""
"Rarely","1994","Employed","lower secondary degree","","","",""
"Rarely","1994","Employed","secondary school degree","","","",""
"Rarely","1994","Employed","college entrance qualification","","","",""
"Rarely","1994","Employed","Other degree","","","",""
"Rarely","1994","Employed","no degree/no degree yet","","","",""
"Never","1994","Not Employed","lower secondary degree","","","",""
"Never","1994","Not Employed","secondary school degree","","","",""
"Never","1994","Not Employed","college entrance qualification","","","",""
"Never","1994","Not Employed","Other degree","","","",""
"Never","1994","Not Employed","no degree/no degree yet","","","",""
"Never","1994","Employed","lower secondary degree","","","",""
"Never","1994","Employed","secondary school degree","","","",""
"Never","1994","Employed","college entrance qualification","","","",""
"Never","1994","Employed","Other degree","","","",""
"Never","1994","Employed","no degree/no degree yet","","","",""
"Daily","1995","Not Employed","lower secondary degree","2262","0.919246783510491","0.908456082162941","0.930037484858041"
"Daily","1995","Not Employed","secondary school degree","714","0.88403833428627","0.862123714700441","0.905952953872098"
"Daily","1995","Not Employed","college entrance qualification","364","0.769941964184938","0.732446985650868","0.807436942719009"
"Daily","1995","Not Employed","Other degree","348","0.87291365326364","0.839469462333646","0.906357844193634"
"Daily","1995","Not Employed","no degree/no degree yet","478","0.82962399360988","0.798232125533395","0.861015861686364"
"Daily","1995","Employed","lower secondary degree","2529","0.842966603555096","0.829848515401429","0.856084691708762"
"Daily","1995","Employed","secondary school degree","2277","0.817102656588623","0.802677708772591","0.831527604404655"
"Daily","1995","Employed","college entrance qualification","984","0.675508482571758","0.651191472535981","0.699825492607535"
"Daily","1995","Employed","Other degree","684","0.849757980884318","0.824810407195836","0.874705554572799"
"Daily","1995","Employed","no degree/no degree yet","270","0.881808382827791","0.845636773897603","0.91797999175798"
"Min 1x per week","1995","Not Employed","lower secondary degree","111","0.0460744423137332","0.0377713286266312","0.0543775560008352"
"Min 1x per week","1995","Not Employed","secondary school degree","79","0.0854111923606763","0.0662813452803002","0.104541039441052"
"Min 1x per week","1995","Not Employed","college entrance qualification","84","0.149010984523515","0.117286357173809","0.18073561187322"
"Min 1x per week","1995","Not Employed","Other degree","22","","",""
"Min 1x per week","1995","Not Employed","no degree/no degree yet","54","0.130972711709957","0.102803194209894","0.159142229210021"
"Min 1x per week","1995","Employed","lower secondary degree","307","0.107005815405171","0.0958603719180099","0.118151258892333"
"Min 1x per week","1995","Employed","secondary school degree","360","0.134441617601391","0.121712822701705","0.147170412501076"
"Min 1x per week","1995","Employed","college entrance qualification","322","0.235285140968179","0.213253841627309","0.257316440309049"
"Min 1x per week","1995","Employed","Other degree","61","0.0934081878118771","0.0730900757279347","0.113726299895819"
"Min 1x per week","1995","Employed","no degree/no degree yet","29","","",""
"Min 1x per month","1995","Not Employed","lower secondary degree","18","","",""
"Min 1x per month","1995","Not Employed","secondary school degree","5","","",""
"Min 1x per month","1995","Not Employed","college entrance qualification","13","","",""
"Min 1x per month","1995","Not Employed","Other degree","4","","",""
"Min 1x per month","1995","Not Employed","no degree/no degree yet","2","","",""
"Min 1x per month","1995","Employed","lower secondary degree","36","0.0149018580633448","0.0105333885456859","0.0192703275810037"
"Min 1x per month","1995","Employed","secondary school degree","26","","",""
"Min 1x per month","1995","Employed","college entrance qualification","31","0.0219822420291882","0.0143666712436064","0.02959781281477"
"Min 1x per month","1995","Employed","Other degree","9","","",""
"Min 1x per month","1995","Employed","no degree/no degree yet","1","","",""
"Rarely","1995","Not Employed","lower secondary degree","27","","",""
"Rarely","1995","Not Employed","secondary school degree","16","","",""
"Rarely","1995","Not Employed","college entrance qualification","18","","",""
"Rarely","1995","Not Employed","Other degree","3","","",""
"Rarely","1995","Not Employed","no degree/no degree yet","9","","",""
"Rarely","1995","Employed","lower secondary degree","71","0.0313090082903119","0.0250299193490815","0.0375880972315424"
"Rarely","1995","Employed","secondary school degree","80","0.0304379328109302","0.0240277911726453","0.0368480744492151"
"Rarely","1995","Employed","college entrance qualification","68","0.0485909833659754","0.037423519087159","0.0597584476447918"
"Rarely","1995","Employed","Other degree","19","","",""
"Rarely","1995","Employed","no degree/no degree yet","3","","",""
"Never","1995","Not Employed","lower secondary degree","31","0.015586735556791","0.0106808206558622","0.0204926504577198"
"Never","1995","Not Employed","secondary school degree","6","","",""
"Never","1995","Not Employed","college entrance qualification","5","","",""
"Never","1995","Not Employed","Other degree","4","","",""
"Never","1995","Not Employed","no degree/no degree yet","8","","",""
"Never","1995","Employed","lower secondary degree","12","","",""
"Never","1995","Employed","secondary school degree","16","","",""
"Never","1995","Employed","college entrance qualification","19","","",""
"Never","1995","Employed","Other degree","15","","",""
"Never","1995","Employed","no degree/no degree yet","3","","",""
"Daily","1996","Not Employed","lower secondary degree","","","",""
"Daily","1996","Not Employed","secondary school degree","","","",""
"Daily","1996","Not Employed","college entrance qualification","","","",""
"Daily","1996","Not Employed","Other degree","","","",""
"Daily","1996","Not Employed","no degree/no degree yet","","","",""
"Daily","1996","Employed","lower secondary degree","","","",""
"Daily","1996","Employed","secondary school degree","","","",""
"Daily","1996","Employed","college entrance qualification","","","",""
"Daily","1996","Employed","Other degree","","","",""
"Daily","1996","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1996","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1996","Not Employed","secondary school degree","","","",""
"Min 1x per week","1996","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1996","Not Employed","Other degree","","","",""
"Min 1x per week","1996","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1996","Employed","lower secondary degree","","","",""
"Min 1x per week","1996","Employed","secondary school degree","","","",""
"Min 1x per week","1996","Employed","college entrance qualification","","","",""
"Min 1x per week","1996","Employed","Other degree","","","",""
"Min 1x per week","1996","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1996","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1996","Not Employed","secondary school degree","","","",""
"Min 1x per month","1996","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1996","Not Employed","Other degree","","","",""
"Min 1x per month","1996","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1996","Employed","lower secondary degree","","","",""
"Min 1x per month","1996","Employed","secondary school degree","","","",""
"Min 1x per month","1996","Employed","college entrance qualification","","","",""
"Min 1x per month","1996","Employed","Other degree","","","",""
"Min 1x per month","1996","Employed","no degree/no degree yet","","","",""
"Rarely","1996","Not Employed","lower secondary degree","","","",""
"Rarely","1996","Not Employed","secondary school degree","","","",""
"Rarely","1996","Not Employed","college entrance qualification","","","",""
"Rarely","1996","Not Employed","Other degree","","","",""
"Rarely","1996","Not Employed","no degree/no degree yet","","","",""
"Rarely","1996","Employed","lower secondary degree","","","",""
"Rarely","1996","Employed","secondary school degree","","","",""
"Rarely","1996","Employed","college entrance qualification","","","",""
"Rarely","1996","Employed","Other degree","","","",""
"Rarely","1996","Employed","no degree/no degree yet","","","",""
"Never","1996","Not Employed","lower secondary degree","","","",""
"Never","1996","Not Employed","secondary school degree","","","",""
"Never","1996","Not Employed","college entrance qualification","","","",""
"Never","1996","Not Employed","Other degree","","","",""
"Never","1996","Not Employed","no degree/no degree yet","","","",""
"Never","1996","Employed","lower secondary degree","","","",""
"Never","1996","Employed","secondary school degree","","","",""
"Never","1996","Employed","college entrance qualification","","","",""
"Never","1996","Employed","Other degree","","","",""
"Never","1996","Employed","no degree/no degree yet","","","",""
"Daily","1997","Not Employed","lower secondary degree","","","",""
"Daily","1997","Not Employed","secondary school degree","","","",""
"Daily","1997","Not Employed","college entrance qualification","","","",""
"Daily","1997","Not Employed","Other degree","","","",""
"Daily","1997","Not Employed","no degree/no degree yet","","","",""
"Daily","1997","Employed","lower secondary degree","","","",""
"Daily","1997","Employed","secondary school degree","","","",""
"Daily","1997","Employed","college entrance qualification","","","",""
"Daily","1997","Employed","Other degree","","","",""
"Daily","1997","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1997","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1997","Not Employed","secondary school degree","","","",""
"Min 1x per week","1997","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1997","Not Employed","Other degree","","","",""
"Min 1x per week","1997","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1997","Employed","lower secondary degree","","","",""
"Min 1x per week","1997","Employed","secondary school degree","","","",""
"Min 1x per week","1997","Employed","college entrance qualification","","","",""
"Min 1x per week","1997","Employed","Other degree","","","",""
"Min 1x per week","1997","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1997","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1997","Not Employed","secondary school degree","","","",""
"Min 1x per month","1997","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1997","Not Employed","Other degree","","","",""
"Min 1x per month","1997","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1997","Employed","lower secondary degree","","","",""
"Min 1x per month","1997","Employed","secondary school degree","","","",""
"Min 1x per month","1997","Employed","college entrance qualification","","","",""
"Min 1x per month","1997","Employed","Other degree","","","",""
"Min 1x per month","1997","Employed","no degree/no degree yet","","","",""
"Rarely","1997","Not Employed","lower secondary degree","","","",""
"Rarely","1997","Not Employed","secondary school degree","","","",""
"Rarely","1997","Not Employed","college entrance qualification","","","",""
"Rarely","1997","Not Employed","Other degree","","","",""
"Rarely","1997","Not Employed","no degree/no degree yet","","","",""
"Rarely","1997","Employed","lower secondary degree","","","",""
"Rarely","1997","Employed","secondary school degree","","","",""
"Rarely","1997","Employed","college entrance qualification","","","",""
"Rarely","1997","Employed","Other degree","","","",""
"Rarely","1997","Employed","no degree/no degree yet","","","",""
"Never","1997","Not Employed","lower secondary degree","","","",""
"Never","1997","Not Employed","secondary school degree","","","",""
"Never","1997","Not Employed","college entrance qualification","","","",""
"Never","1997","Not Employed","Other degree","","","",""
"Never","1997","Not Employed","no degree/no degree yet","","","",""
"Never","1997","Employed","lower secondary degree","","","",""
"Never","1997","Employed","secondary school degree","","","",""
"Never","1997","Employed","college entrance qualification","","","",""
"Never","1997","Employed","Other degree","","","",""
"Never","1997","Employed","no degree/no degree yet","","","",""
"Daily","1998","Not Employed","lower secondary degree","2566","0.938565541397643","0.929546454096411","0.947584628698874"
"Daily","1998","Not Employed","secondary school degree","804","0.894673739929057","0.874750895267961","0.914596584590153"
"Daily","1998","Not Employed","college entrance qualification","438","0.7769466440115","0.742620592837406","0.811272695185594"
"Daily","1998","Not Employed","Other degree","342","0.919549516032471","0.891797994540624","0.947301037524318"
"Daily","1998","Not Employed","no degree/no degree yet","514","0.879230900610064","0.852337982814209","0.906123818405918"
"Daily","1998","Employed","lower secondary degree","2530","0.857975835523957","0.845268847137083","0.870682823910831"
"Daily","1998","Employed","secondary school degree","2462","0.82815663298352","0.814561870159579","0.841751395807461"
"Daily","1998","Employed","college entrance qualification","1136","0.658545780120534","0.635616599411701","0.681474960829367"
"Daily","1998","Employed","Other degree","549","0.864701600215348","0.837821408612176","0.89158179181852"
"Daily","1998","Employed","no degree/no degree yet","212","0.867227997208826","0.824651191468644","0.909804802949008"
"Min 1x per week","1998","Not Employed","lower secondary degree","83","0.0317928391435675","0.0252030264294699","0.038382651857665"
"Min 1x per week","1998","Not Employed","secondary school degree","73","0.0742229607589315","0.0572102698483385","0.0912356516695245"
"Min 1x per week","1998","Not Employed","college entrance qualification","98","0.169288311911143","0.138366672256963","0.200209951565324"
"Min 1x per week","1998","Not Employed","Other degree","14","","",""
"Min 1x per week","1998","Not Employed","no degree/no degree yet","39","0.102743635179265","0.0776857579761416","0.127801512382389"
"Min 1x per week","1998","Employed","lower secondary degree","254","0.0860010480257437","0.0757952092342887","0.0962068868171986"
"Min 1x per week","1998","Employed","secondary school degree","350","0.121078282118318","0.109322345677418","0.132834218559217"
"Min 1x per week","1998","Employed","college entrance qualification","388","0.2590478999396","0.237863585508492","0.280232214370707"
"Min 1x per week","1998","Employed","Other degree","45","0.0863629393694275","0.0642877996912904","0.108438079047565"
"Min 1x per week","1998","Employed","no degree/no degree yet","19","","",""
"Min 1x per month","1998","Not Employed","lower secondary degree","13","","",""
"Min 1x per month","1998","Not Employed","secondary school degree","5","","",""
"Min 1x per month","1998","Not Employed","college entrance qualification","7","","",""
"Min 1x per month","1998","Not Employed","Other degree","2","","",""
"Min 1x per month","1998","Not Employed","no degree/no degree yet","2","","",""
"Min 1x per month","1998","Employed","lower secondary degree","27","","",""
"Min 1x per month","1998","Employed","secondary school degree","29","","",""
"Min 1x per month","1998","Employed","college entrance qualification","33","0.0256976552302034","0.0180465718960157","0.0333487385643911"
"Min 1x per month","1998","Employed","Other degree","6","","",""
"Min 1x per month","1998","Employed","no degree/no degree yet","4","","",""
"Rarely","1998","Not Employed","lower secondary degree","31","0.0110757264099594","0.00714482728992802","0.0150066255299908"
"Rarely","1998","Not Employed","secondary school degree","20","","",""
"Rarely","1998","Not Employed","college entrance qualification","17","","",""
"Rarely","1998","Not Employed","Other degree","6","","",""
"Rarely","1998","Not Employed","no degree/no degree yet","6","","",""
"Rarely","1998","Employed","lower secondary degree","77","0.0385004251367919","0.031496664513576","0.0455041857600079"
"Rarely","1998","Employed","secondary school degree","95","0.03148158897879","0.025188972418762","0.0377742055388181"
"Rarely","1998","Employed","college entrance qualification","52","0.0289602391883406","0.0208515829692814","0.0370688954073997"
"Rarely","1998","Employed","Other degree","13","","",""
"Rarely","1998","Employed","no degree/no degree yet","7","","",""
"Never","1998","Not Employed","lower secondary degree","30","0.0147499174783924","0.0102220646153554","0.0192777703414293"
"Never","1998","Not Employed","secondary school degree","10","","",""
"Never","1998","Not Employed","college entrance qualification","5","","",""
"Never","1998","Not Employed","Other degree","5","","",""
"Never","1998","Not Employed","no degree/no degree yet","3","","",""
"Never","1998","Employed","lower secondary degree","11","","",""
"Never","1998","Employed","secondary school degree","22","","",""
