"pli0083","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Daily","1990","Hesse","inadequately","51","0.605765336835012","0.491285583822213","0.72024508984781","1"
"Daily","1990","Hesse","general elemantary","197","0.802382420989644","0.754439041483861","0.850325800495427","1"
"Daily","1990","Hesse","middle vocational","365","0.833435291658032","0.799086907515934","0.867783675800129","1"
"Daily","1990","Hesse","vocational + Abi","24","","","","1"
"Daily","1990","Hesse","higher vocational","34","0.799656850932087","0.677140164683512","0.922173537180662","1"
"Daily","1990","Hesse","higher education","52","0.689257854978865","0.589694393629613","0.788821316328117","1"
"Daily","1990","Rhineland-Palatinate,Saarland","in school","6","","","","1"
"Daily","1990","Rhineland-Palatinate,Saarland","inadequately","31","0.851231728074071","0.734986294629555","0.967477161518586","1"
"Daily","1990","Rhineland-Palatinate,Saarland","general elemantary","181","0.877327115847121","0.833373331949842","0.921280899744401","1"
"Daily","1990","Rhineland-Palatinate,Saarland","middle vocational","258","0.803454521519109","0.759914836779038","0.846994206259179","1"
"Daily","1990","Rhineland-Palatinate,Saarland","vocational + Abi","9","","","","1"
"Daily","1990","Rhineland-Palatinate,Saarland","higher vocational","19","","","","1"
"Daily","1990","Rhineland-Palatinate,Saarland","higher education","26","","","","1"
"Daily","1990","Baden-Württemberg","in school","16","","","","1"
"Daily","1990","Baden-Württemberg","inadequately","154","0.764388336805344","0.70372523889958","0.825051434711108","1"
"Daily","1990","Baden-Württemberg","general elemantary","427","0.82844770795314","0.795919955737627","0.860975460168653","1"
"Daily","1990","Baden-Württemberg","middle vocational","634","0.787957714481779","0.759615264060429","0.816300164903128","1"
"Daily","1990","Baden-Württemberg","vocational + Abi","37","0.612492547829813","0.484894358545618","0.740090737114008","1"
"Daily","1990","Baden-Württemberg","higher vocational","74","0.735514059579493","0.64819041809567","0.822837701063315","1"
"Daily","1990","Baden-Württemberg","higher education","67","0.693945018282496","0.603164480449996","0.784725556114995","1"
"Daily","1990","Bavaria","in school","21","","","","1"
"Daily","1990","Bavaria","inadequately","52","0.879299733353796","0.799485436948338","0.959114029759254","1"
"Daily","1990","Bavaria","general elemantary","304","0.76033183270068","0.718654268217617","0.802009397183743","1"
"Daily","1990","Bavaria","middle vocational","623","0.773478587357575","0.744688110726403","0.802269063988748","1"
"Daily","1990","Bavaria","vocational + Abi","33","0.661888755287077","0.532055689681894","0.791721820892259","1"
"Daily","1990","Bavaria","higher vocational","66","0.774880272365128","0.688592170467355","0.8611683742629","1"
"Daily","1990","Bavaria","higher education","82","0.63285375396857","0.550933083730489","0.714774424206651","1"
"Daily","1990","Berlin","in school","7","","","","1"
"Daily","1990","Berlin","inadequately","20","","","","1"
"Daily","1990","Berlin","general elemantary","66","0.877214095970316","0.805297329152507","0.949130862788125","1"
"Daily","1990","Berlin","middle vocational","115","0.845918938827226","0.785684127775388","0.906153749879063","1"
"Daily","1990","Berlin","vocational + Abi","12","","","","1"
"Daily","1990","Berlin","higher vocational","19","","","","1"
"Daily","1990","Berlin","higher education","21","","","","1"
"Daily","1990","Brandenburg","in school","","","","","1"
"Daily","1990","Brandenburg","inadequately","","","","","1"
"Daily","1990","Brandenburg","general elemantary","","","","","1"
"Daily","1990","Brandenburg","middle vocational","","","","","1"
"Daily","1990","Brandenburg","vocational + Abi","","","","","1"
"Daily","1990","Brandenburg","higher vocational","","","","","1"
"Daily","1990","Brandenburg","higher education","","","","","1"
"Daily","1990","Mecklenburg-Western Pomerania","in school","","","","","1"
"Daily","1990","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Daily","1990","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Daily","1990","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Daily","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Daily","1990","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Daily","1990","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Daily","1990","Saxony","in school","","","","","1"
"Daily","1990","Saxony","inadequately","","","","","1"
"Daily","1990","Saxony","general elemantary","","","","","1"
"Daily","1990","Saxony","middle vocational","","","","","1"
"Daily","1990","Saxony","vocational + Abi","","","","","1"
"Daily","1990","Saxony","higher vocational","","","","","1"
"Daily","1990","Saxony","higher education","","","","","1"
"Daily","1990","Saxony-Anhalt","in school","","","","","1"
"Daily","1990","Saxony-Anhalt","inadequately","","","","","1"
"Daily","1990","Saxony-Anhalt","general elemantary","","","","","1"
"Daily","1990","Saxony-Anhalt","middle vocational","","","","","1"
"Daily","1990","Saxony-Anhalt","vocational + Abi","","","","","1"
"Daily","1990","Saxony-Anhalt","higher vocational","","","","","1"
"Daily","1990","Saxony-Anhalt","higher education","","","","","1"
"Daily","1990","Thuringia","in school","","","","","1"
"Daily","1990","Thuringia","inadequately","","","","","1"
"Daily","1990","Thuringia","general elemantary","","","","","1"
"Daily","1990","Thuringia","middle vocational","","","","","1"
"Daily","1990","Thuringia","vocational + Abi","","","","","1"
"Daily","1990","Thuringia","higher vocational","","","","","1"
"Daily","1990","Thuringia","higher education","","","","","1"
"Min 1x per month","1990","Baden-Württemberg","general elemantary","3","","","","3"
"Min 1x per month","1990","Baden-Württemberg","in school","","","","","3"
"Min 1x per month","1990","Baden-Württemberg","inadequately","1","","","","3"
"Min 1x per month","1990","Hamburg","in school","","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","higher education","","","","","3"
"Min 1x per month","1990","Hamburg","general elemantary","","","","","3"
"Min 1x per month","1990","Hamburg","middle vocational","2","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","general elemantary","1","","","","3"
"Min 1x per month","1990","Hamburg","vocational + Abi","","","","","3"
"Min 1x per month","1990","Hamburg","inadequately","","","","","3"
"Min 1x per month","1990","Hesse","higher vocational","1","","","","3"
"Min 1x per month","1990","Baden-Württemberg","higher vocational","4","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","higher vocational","1","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","inadequately","1","","","","3"
"Min 1x per month","1990","Baden-Württemberg","vocational + Abi","2","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","higher vocational","4","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","higher education","2","","","","3"
"Min 1x per month","1990","Hesse","in school","","","","","3"
"Min 1x per month","1990","Hesse","inadequately","2","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Min 1x per month","1990","Baden-Württemberg","middle vocational","12","","","","3"
"Min 1x per month","1990","Hesse","higher education","1","","","","3"
"Min 1x per month","1990","Hamburg","higher education","1","","","","3"
"Min 1x per month","1990","Lower Saxony","in school","","","","","3"
"Min 1x per month","1990","Lower Saxony","inadequately","","","","","3"
"Min 1x per month","1990","Lower Saxony","general elemantary","7","","","","3"
"Min 1x per month","1990","Lower Saxony","middle vocational","5","","","","3"
"Min 1x per month","1990","Lower Saxony","vocational + Abi","1","","","","3"
"Min 1x per month","1990","Lower Saxony","higher vocational","","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","general elemantary","8","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","middle vocational","12","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","vocational + Abi","1","","","","3"
"Min 1x per month","1990","Hesse","general elemantary","3","","","","3"
"Min 1x per month","1990","Hesse","middle vocational","8","","","","3"
"Min 1x per month","1990","Hesse","vocational + Abi","1","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","middle vocational","4","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","higher vocational","","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","higher education","","","","","3"
"Min 1x per month","1990","Hamburg","higher vocational","","","","","3"
"Min 1x per month","1990","Lower Saxony","higher education","4","","","","3"
"Min 1x per month","1990","Bremen","in school","","","","","3"
"Min 1x per month","1990","Bremen","inadequately","","","","","3"
"Min 1x per month","1990","Bremen","general elemantary","","","","","3"
"Min 1x per month","1990","Bremen","middle vocational","","","","","3"
"Min 1x per month","1990","Bremen","vocational + Abi","","","","","3"
"Min 1x per month","1990","Bremen","higher vocational","","","","","3"
"Min 1x per month","1990","Bremen","higher education","","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","in school","3","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","inadequately","1","","","","3"
"Min 1x per month","1990","Brandenburg","vocational + Abi","","","","","3"
"Min 1x per month","1990","Brandenburg","higher vocational","","","","","3"
"Min 1x per month","1990","Brandenburg","higher education","","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","in school","","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","middle vocational","","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","higher education","","","","","3"
"Min 1x per month","1990","Saxony","in school","","","","","3"
"Min 1x per month","1990","Saxony","inadequately","","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","in school","1","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","inadequately","1","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","general elemantary","","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","middle vocational","2","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","vocational + Abi","1","","","","3"
"Min 1x per month","1990","Baden-Württemberg","higher education","3","","","","3"
"Min 1x per month","1990","Bavaria","in school","","","","","3"
"Min 1x per month","1990","Bavaria","inadequately","","","","","3"
"Min 1x per month","1990","Bavaria","general elemantary","13","","","","3"
"Min 1x per month","1990","Bavaria","middle vocational","23","","","","3"
"Min 1x per month","1990","Bavaria","vocational + Abi","1","","","","3"
"Min 1x per month","1990","Bavaria","higher vocational","2","","","","3"
"Min 1x per month","1990","Bavaria","higher education","5","","","","3"
"Min 1x per month","1990","Berlin","in school","","","","","3"
"Min 1x per month","1990","Berlin","inadequately","2","","","","3"
"Min 1x per month","1990","Berlin","general elemantary","2","","","","3"
"Min 1x per month","1990","Berlin","middle vocational","2","","","","3"
"Min 1x per month","1990","Berlin","vocational + Abi","","","","","3"
"Min 1x per month","1990","Berlin","higher vocational","","","","","3"
"Min 1x per month","1990","Berlin","higher education","","","","","3"
"Min 1x per month","1990","Brandenburg","in school","","","","","3"
"Min 1x per month","1990","Brandenburg","inadequately","","","","","3"
"Min 1x per month","1990","Brandenburg","general elemantary","","","","","3"
"Min 1x per month","1990","Brandenburg","middle vocational","","","","","3"
"Min 1x per month","1990","Saxony","general elemantary","","","","","3"
"Min 1x per month","1990","Saxony","middle vocational","","","","","3"
"Min 1x per month","1990","Saxony","vocational + Abi","","","","","3"
"Min 1x per month","1990","Saxony","higher vocational","","","","","3"
"Min 1x per month","1990","Saxony","higher education","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","in school","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","inadequately","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","general elemantary","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","middle vocational","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","vocational + Abi","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","higher vocational","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","higher education","","","","","3"
"Min 1x per month","1990","Thuringia","in school","","","","","3"
"Min 1x per month","1990","Thuringia","inadequately","","","","","3"
"Min 1x per month","1990","Thuringia","general elemantary","","","","","3"
"Min 1x per month","1990","Thuringia","middle vocational","","","","","3"
"Min 1x per month","1990","Thuringia","vocational + Abi","","","","","3"
"Min 1x per month","1990","Thuringia","higher vocational","","","","","3"
"Min 1x per month","1990","Thuringia","higher education","","","","","3"
"Min 1x per week","1990","Bremen","general elemantary","2","","","","2"
"Min 1x per week","1990","Schleswig-Holstein","higher education","6","","","","2"
"Min 1x per week","1990","Hamburg","inadequately","","","","","2"
"Min 1x per week","1990","Bremen","middle vocational","3","","","","2"
"Min 1x per week","1990","Lower Saxony","higher vocational","13","","","","2"
"Min 1x per week","1990","Lower Saxony","higher education","14","","","","2"
"Min 1x per week","1990","Bremen","in school","","","","","2"
"Min 1x per week","1990","Hamburg","in school","1","","","","2"
"Min 1x per week","1990","Schleswig-Holstein","higher vocational","6","","","","2"
"Min 1x per week","1990","Hamburg","middle vocational","14","","","","2"
"Min 1x per week","1990","Bremen","vocational + Abi","","","","","2"
"Min 1x per week","1990","Lower Saxony","in school","2","","","","2"
"Min 1x per week","1990","Lower Saxony","general elemantary","32","0.0896893319798131","0.0539829580888458","0.12539570587078","2"
"Min 1x per week","1990","Bremen","inadequately","1","","","","2"
"Min 1x per week","1990","Hamburg","general elemantary","2","","","","2"
"Min 1x per week","1990","Bremen","higher education","","","","","2"
"Min 1x per week","1990","Lower Saxony","inadequately","5","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","inadequately","26","","","","2"
"Min 1x per week","1990","Lower Saxony","middle vocational","72","0.135310494282897","0.105298583097887","0.165322405467908","2"
"Min 1x per week","1990","Lower Saxony","vocational + Abi","8","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","in school","11","","","","2"
"Min 1x per week","1990","Bremen","higher vocational","1","","","","2"
"Min 1x per week","1990","Hamburg","vocational + Abi","","","","","2"
"Min 1x per week","1990","Hamburg","higher vocational","4","","","","2"
"Min 1x per week","1990","Hamburg","higher education","3","","","","2"
"Min 1x per week","1990","Schleswig-Holstein","in school","2","","","","2"
"Min 1x per week","1990","Schleswig-Holstein","inadequately","1","","","","2"
"Min 1x per week","1990","Schleswig-Holstein","general elemantary","8","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","general elemantary","66","0.0953402732432022","0.0721858121165616","0.118494734369843","2"
"Min 1x per week","1990","North Rhine-Westphalia","middle vocational","171","0.136912561696492","0.117654772510691","0.156170350882293","2"
"Min 1x per week","1990","North Rhine-Westphalia","vocational + Abi","15","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","higher vocational","20","","","","2"
"Min 1x per week","1990","Hesse","middle vocational","62","0.111578618994951","0.082553175419882","0.14060406257002","2"
"Min 1x per week","1990","Hesse","vocational + Abi","8","","","","2"
"Min 1x per week","1990","Hesse","higher vocational","5","","","","2"
"Min 1x per week","1990","Hesse","higher education","21","","","","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","inadequately","4","","","","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","general elemantary","24","","","","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","middle vocational","50","0.153054483409425","0.113606585418199","0.192502381400652","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","vocational + Abi","6","","","","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","higher vocational","3","","","","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","higher education","12","","","","2"
"Min 1x per week","1990","Baden-Württemberg","in school","5","","","","2"
"Min 1x per week","1990","Baden-Württemberg","inadequately","20","","","","2"
"Min 1x per week","1990","Baden-Württemberg","general elemantary","68","0.119773441069419","0.0917577888303086","0.14778909330853","2"
"Min 1x per week","1990","Baden-Württemberg","middle vocational","123","0.152598457644742","0.127664317365891","0.177532597923594","2"
"Min 1x per week","1990","Baden-Württemberg","vocational + Abi","10","","","","2"
"Min 1x per week","1990","Baden-Württemberg","higher vocational","14","","","","2"
"Min 1x per week","1990","Schleswig-Holstein","middle vocational","19","","","","2"
"Min 1x per week","1990","Schleswig-Holstein","vocational + Abi","4","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","higher education","39","0.21645741207844","0.159094257023834","0.273820567133046","2"
"Min 1x per week","1990","Hesse","in school","1","","","","2"
"Min 1x per week","1990","Hesse","inadequately","11","","","","2"
"Min 1x per week","1990","Hesse","general elemantary","50","0.132252681533158","0.0914654679184851","0.173039895147831","2"
"Min 1x per week","1990","Baden-Württemberg","higher education","16","","","","2"
"Min 1x per week","1990","Bavaria","in school","7","","","","2"
"Min 1x per week","1990","Bavaria","inadequately","10","","","","2"
"Min 1x per week","1990","Bavaria","general elemantary","62","0.137307416840111","0.103704993535163","0.17090984014506","2"
"Min 1x per week","1990","Bavaria","middle vocational","134","0.15622544016753","0.131253104239878","0.181197776095183","2"
"Min 1x per week","1990","Bavaria","vocational + Abi","15","","","","2"
"Min 1x per week","1990","Bavaria","higher vocational","19","","","","2"
"Min 1x per week","1990","Brandenburg","higher vocational","","","","","2"
"Min 1x per week","1990","Brandenburg","higher education","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","in school","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","higher education","","","","","2"
"Min 1x per week","1990","Saxony","in school","","","","","2"
"Min 1x per week","1990","Saxony","inadequately","","","","","2"
"Min 1x per week","1990","Saxony","general elemantary","","","","","2"
"Min 1x per week","1990","Saxony","middle vocational","","","","","2"
"Min 1x per week","1990","Saxony","vocational + Abi","","","","","2"
"Min 1x per week","1990","Saxony","higher vocational","","","","","2"
"Min 1x per week","1990","Saxony","higher education","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","in school","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","inadequately","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","general elemantary","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","middle vocational","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","vocational + Abi","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","higher vocational","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","higher education","","","","","2"
"Min 1x per week","1990","Thuringia","in school","","","","","2"
"Min 1x per week","1990","Thuringia","inadequately","","","","","2"
"Min 1x per week","1990","Thuringia","general elemantary","","","","","2"
"Min 1x per week","1990","Thuringia","middle vocational","","","","","2"
"Min 1x per week","1990","Thuringia","vocational + Abi","","","","","2"
"Min 1x per week","1990","Thuringia","higher vocational","","","","","2"
"Min 1x per week","1990","Thuringia","higher education","","","","","2"
"Min 1x per week","1990","Bavaria","higher education","30","0.244458639746238","0.171419762630902","0.317497516861574","2"
"Min 1x per week","1990","Berlin","in school","1","","","","2"
"Min 1x per week","1990","Berlin","inadequately","3","","","","2"
"Min 1x per week","1990","Berlin","general elemantary","10","","","","2"
"Min 1x per week","1990","Berlin","middle vocational","16","","","","2"
"Min 1x per week","1990","Berlin","vocational + Abi","","","","","2"
"Min 1x per week","1990","Berlin","higher vocational","1","","","","2"
"Min 1x per week","1990","Berlin","higher education","9","","","","2"
"Min 1x per week","1990","Brandenburg","in school","","","","","2"
"Min 1x per week","1990","Brandenburg","inadequately","","","","","2"
"Min 1x per week","1990","Brandenburg","general elemantary","","","","","2"
"Min 1x per week","1990","Brandenburg","middle vocational","","","","","2"
"Min 1x per week","1990","Brandenburg","vocational + Abi","","","","","2"
"Never","1990","Hamburg","in school","","","","","5"
"Never","1990","Baden-Württemberg","inadequately","8","","","","5"
"Never","1990","Schleswig-Holstein","higher education","1","","","","5"
"Never","1990","North Rhine-Westphalia","middle vocational","7","","","","5"
"Never","1990","Baden-Württemberg","in school","","","","","5"
"Never","1990","Hamburg","inadequately","1","","","","5"
"Never","1990","Schleswig-Holstein","higher vocational","1","","","","5"
"Never","1990","Saxony-Anhalt","middle vocational","","","","","5"
"Never","1990","Rhineland-Palatinate,Saarland","general elemantary","2","","","","5"
"Never","1990","Lower Saxony","in school","","","","","5"
"Never","1990","North Rhine-Westphalia","higher vocational","","","","","5"
"Never","1990","Baden-Württemberg","general elemantary","8","","","","5"
"Never","1990","Hamburg","higher education","","","","","5"
"Never","1990","Rhineland-Palatinate,Saarland","inadequately","","","","","5"
"Never","1990","Rhineland-Palatinate,Saarland","higher vocational","","","","","5"
"Never","1990","Bavaria","general elemantary","9","","","","5"
"Never","1990","Rhineland-Palatinate,Saarland","middle vocational","1","","","","5"
"Never","1990","Baden-Württemberg","middle vocational","6","","","","5"
"Never","1990","Baden-Württemberg","vocational + Abi","3","","","","5"
"Never","1990","Bavaria","in school","","","","","5"
"Never","1990","Bavaria","inadequately","1","","","","5"
"Never","1990","North Rhine-Westphalia","general elemantary","6","","","","5"
"Never","1990","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","5"
"Never","1990","North Rhine-Westphalia","higher education","4","","","","5"
"Never","1990","Rhineland-Palatinate,Saarland","higher education","","","","","5"
"Never","1990","Saxony-Anhalt","general elemantary","","","","","5"
"Never","1990","Berlin","inadequately","","","","","5"
"Never","1990","Berlin","general elemantary","","","","","5"
"Never","1990","Baden-Württemberg","higher vocational","3","","","","5"
"Never","1990","Hesse","higher education","3","","","","5"
"Never","1990","Rhineland-Palatinate,Saarland","in school","","","","","5"
"Never","1990","Bavaria","vocational + Abi","1","","","","5"
"Never","1990","Bavaria","higher vocational","","","","","5"
"Never","1990","Brandenburg","higher vocational","","","","","5"
"Never","1990","Baden-Württemberg","higher education","2","","","","5"
"Never","1990","Berlin","vocational + Abi","","","","","5"
"Never","1990","Brandenburg","higher education","","","","","5"
"Never","1990","Mecklenburg-Western Pomerania","in school","","","","","5"
"Never","1990","Mecklenburg-Western Pomerania","middle vocational","","","","","5"
"Never","1990","Hamburg","general elemantary","","","","","5"
"Never","1990","Hamburg","middle vocational","","","","","5"
"Never","1990","Hamburg","vocational + Abi","","","","","5"
"Never","1990","Hamburg","higher vocational","","","","","5"
"Never","1990","Lower Saxony","inadequately","","","","","5"
"Never","1990","Lower Saxony","general elemantary","2","","","","5"
"Never","1990","Lower Saxony","middle vocational","4","","","","5"
"Never","1990","Lower Saxony","vocational + Abi","","","","","5"
"Never","1990","Bremen","in school","","","","","5"
"Never","1990","Bremen","inadequately","","","","","5"
"Never","1990","Bremen","general elemantary","1","","","","5"
"Never","1990","Bremen","middle vocational","1","","","","5"
"Never","1990","Berlin","middle vocational","1","","","","5"
"Never","1990","Bremen","higher vocational","","","","","5"
"Never","1990","Bremen","higher education","2","","","","5"
"Never","1990","North Rhine-Westphalia","in school","","","","","5"
"Never","1990","North Rhine-Westphalia","inadequately","3","","","","5"
"Never","1990","North Rhine-Westphalia","vocational + Abi","","","","","5"
"Never","1990","Hesse","in school","","","","","5"
"Never","1990","Hesse","inadequately","4","","","","5"
"Never","1990","Hesse","general elemantary","3","","","","5"
"Never","1990","Hesse","middle vocational","","","","","5"
"Never","1990","Mecklenburg-Western Pomerania","inadequately","","","","","5"
"Never","1990","Mecklenburg-Western Pomerania","general elemantary","","","","","5"
"Never","1990","Hesse","higher vocational","1","","","","5"
"Never","1990","Bavaria","middle vocational","6","","","","5"
"Never","1990","Lower Saxony","higher vocational","","","","","5"
"Never","1990","Lower Saxony","higher education","","","","","5"
"Never","1990","Bremen","vocational + Abi","","","","","5"
"Never","1990","Hesse","vocational + Abi","","","","","5"
"Never","1990","Bavaria","higher education","3","","","","5"
"Never","1990","Berlin","in school","","","","","5"
"Never","1990","Berlin","higher vocational","","","","","5"
"Never","1990","Berlin","higher education","1","","","","5"
"Never","1990","Brandenburg","in school","","","","","5"
"Never","1990","Brandenburg","inadequately","","","","","5"
"Never","1990","Brandenburg","general elemantary","","","","","5"
"Never","1990","Brandenburg","middle vocational","","","","","5"
"Never","1990","Brandenburg","vocational + Abi","","","","","5"
"Never","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","","","5"
"Never","1990","Mecklenburg-Western Pomerania","higher vocational","","","","","5"
"Never","1990","Mecklenburg-Western Pomerania","higher education","","","","","5"
"Never","1990","Saxony","in school","","","","","5"
"Never","1990","Saxony","inadequately","","","","","5"
"Never","1990","Saxony","general elemantary","","","","","5"
"Never","1990","Saxony","middle vocational","","","","","5"
"Never","1990","Saxony","vocational + Abi","","","","","5"
"Never","1990","Saxony","higher vocational","","","","","5"
"Never","1990","Saxony","higher education","","","","","5"
"Never","1990","Saxony-Anhalt","in school","","","","","5"
"Never","1990","Saxony-Anhalt","inadequately","","","","","5"
"Never","1990","Saxony-Anhalt","vocational + Abi","","","","","5"
"Never","1990","Saxony-Anhalt","higher vocational","","","","","5"
