"pli0083","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1990","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1990","secondary school degree","higher vocational","41","0.218944446036698","0.155846670638483","0.282042221434913"
"Min 1x per week","1990","secondary school degree","higher education","11","","",""
"Min 1x per week","1990","college entrance qualification","in school","","","",""
"Min 1x per week","1990","college entrance qualification","inadequately","","","",""
"Min 1x per week","1990","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1990","college entrance qualification","middle vocational","87","0.291585771646246","0.238350940966717","0.344820602325775"
"Min 1x per week","1990","college entrance qualification","vocational + Abi","58","0.306279573151909","0.244808262445951","0.367750883857868"
"Min 1x per week","1990","college entrance qualification","higher vocational","22","","",""
"Min 1x per week","1990","college entrance qualification","higher education","127","0.215870068648326","0.182615627122375","0.249124510174278"
"Min 1x per week","1990","Other degree","in school","","","",""
"Min 1x per week","1990","Other degree","inadequately","","","",""
"Min 1x per week","1990","Other degree","general elemantary","89","0.164451613132469","0.132713045795661","0.196190180469277"
"Min 1x per week","1990","Other degree","middle vocational","33","0.0740998528628335","0.0465401771532449","0.101659528572422"
"Min 1x per week","1990","Other degree","vocational + Abi","7","","",""
"Min 1x per week","1990","Other degree","higher vocational","1","","",""
"Min 1x per week","1990","Other degree","higher education","9","","",""
"Min 1x per week","1990","no degree/no degree yet","in school","30","0.239507591299926","0.173583790837962","0.305431391761891"
"Min 1x per week","1990","no degree/no degree yet","inadequately","80","0.131926990574934","0.104803695202382","0.159050285947486"
"Min 1x per week","1990","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1990","no degree/no degree yet","middle vocational","10","","",""
"Min 1x per week","1990","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1990","no degree/no degree yet","higher vocational","1","","",""
"Min 1x per week","1990","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1990","lower secondary degree","in school","","","",""
"Min 1x per month","1990","lower secondary degree","inadequately","","","",""
"Min 1x per month","1990","lower secondary degree","general elemantary","24","","",""
"Min 1x per month","1990","lower secondary degree","middle vocational","35","0.0145376934625089","0.0100254468199367","0.0190499401050811"
"Min 1x per month","1990","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1990","lower secondary degree","higher vocational","2","","",""
"Min 1x per month","1990","lower secondary degree","higher education","","","",""
"Min 1x per month","1990","secondary school degree","in school","","","",""
"Min 1x per month","1990","secondary school degree","inadequately","","","",""
"Min 1x per month","1990","secondary school degree","general elemantary","9","","",""
"Min 1x per month","1990","secondary school degree","middle vocational","25","","",""
"Min 1x per month","1990","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1990","secondary school degree","higher vocational","4","","",""
"Min 1x per month","1990","secondary school degree","higher education","1","","",""
"Min 1x per month","1990","college entrance qualification","in school","","","",""
"Min 1x per month","1990","college entrance qualification","inadequately","","","",""
"Min 1x per month","1990","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1990","college entrance qualification","middle vocational","4","","",""
"Min 1x per month","1990","college entrance qualification","vocational + Abi","7","","",""
"Min 1x per month","1990","college entrance qualification","higher vocational","6","","",""
"Min 1x per month","1990","college entrance qualification","higher education","12","","",""
"Min 1x per month","1990","Other degree","in school","","","",""
"Min 1x per month","1990","Other degree","inadequately","","","",""
"Min 1x per month","1990","Other degree","general elemantary","4","","",""
"Min 1x per month","1990","Other degree","middle vocational","3","","",""
"Min 1x per month","1990","Other degree","vocational + Abi","","","",""
"Min 1x per month","1990","Other degree","higher vocational","","","",""
"Min 1x per month","1990","Other degree","higher education","","","",""
"Min 1x per month","1990","no degree/no degree yet","in school","4","","",""
"Min 1x per month","1990","no degree/no degree yet","inadequately","8","","",""
"Min 1x per month","1990","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1990","no degree/no degree yet","middle vocational","1","","",""
"Min 1x per month","1990","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1990","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1990","no degree/no degree yet","higher education","","","",""
"Rarely","1990","lower secondary degree","in school","","","",""
"Rarely","1990","lower secondary degree","inadequately","","","",""
"Rarely","1990","lower secondary degree","general elemantary","53","0.0328041951442027","0.0240406157994715","0.0415677744889339"
"Rarely","1990","lower secondary degree","middle vocational","75","0.0292703989817118","0.0229157944837279","0.0356250034796957"
"Rarely","1990","lower secondary degree","vocational + Abi","","","",""
"Rarely","1990","lower secondary degree","higher vocational","8","","",""
"Rarely","1990","lower secondary degree","higher education","","","",""
"Rarely","1990","secondary school degree","in school","","","",""
"Rarely","1990","secondary school degree","inadequately","","","",""
"Rarely","1990","secondary school degree","general elemantary","18","","",""
"Rarely","1990","secondary school degree","middle vocational","33","0.0297763744325793","0.0197501970073692","0.0398025518577895"
"Rarely","1990","secondary school degree","vocational + Abi","","","",""
"Rarely","1990","secondary school degree","higher vocational","6","","",""
"Rarely","1990","secondary school degree","higher education","6","","",""
"Rarely","1990","college entrance qualification","in school","","","",""
"Rarely","1990","college entrance qualification","inadequately","","","",""
"Rarely","1990","college entrance qualification","general elemantary","","","",""
"Rarely","1990","college entrance qualification","middle vocational","20","","",""
"Rarely","1990","college entrance qualification","vocational + Abi","11","","",""
"Rarely","1990","college entrance qualification","higher vocational","5","","",""
"Rarely","1990","college entrance qualification","higher education","45","0.0733698744648562","0.05229468324942","0.0944450656802924"
"Rarely","1990","Other degree","in school","","","",""
"Rarely","1990","Other degree","inadequately","1","","",""
"Rarely","1990","Other degree","general elemantary","13","","",""
"Rarely","1990","Other degree","middle vocational","8","","",""
"Rarely","1990","Other degree","vocational + Abi","2","","",""
"Rarely","1990","Other degree","higher vocational","","","",""
"Rarely","1990","Other degree","higher education","1","","",""
"Rarely","1990","no degree/no degree yet","in school","4","","",""
"Rarely","1990","no degree/no degree yet","inadequately","17","","",""
"Rarely","1990","no degree/no degree yet","general elemantary","","","",""
"Rarely","1990","no degree/no degree yet","middle vocational","","","",""
"Rarely","1990","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1990","no degree/no degree yet","higher vocational","","","",""
"Rarely","1990","no degree/no degree yet","higher education","","","",""
"Never","1990","lower secondary degree","in school","","","",""
"Never","1990","lower secondary degree","inadequately","","","",""
"Never","1990","lower secondary degree","general elemantary","21","","",""
"Never","1990","lower secondary degree","middle vocational","14","","",""
"Never","1990","lower secondary degree","vocational + Abi","","","",""
"Never","1990","lower secondary degree","higher vocational","1","","",""
"Never","1990","lower secondary degree","higher education","","","",""
"Never","1990","secondary school degree","in school","","","",""
"Never","1990","secondary school degree","inadequately","","","",""
"Never","1990","secondary school degree","general elemantary","2","","",""
"Never","1990","secondary school degree","middle vocational","4","","",""
"Never","1990","secondary school degree","vocational + Abi","","","",""
"Never","1990","secondary school degree","higher vocational","3","","",""
"Never","1990","secondary school degree","higher education","2","","",""
"Never","1990","college entrance qualification","in school","","","",""
"Never","1990","college entrance qualification","inadequately","","","",""
"Never","1990","college entrance qualification","general elemantary","","","",""
"Never","1990","college entrance qualification","middle vocational","4","","",""
"Never","1990","college entrance qualification","vocational + Abi","2","","",""
"Never","1990","college entrance qualification","higher vocational","1","","",""
"Never","1990","college entrance qualification","higher education","14","","",""
"Never","1990","Other degree","in school","","","",""
"Never","1990","Other degree","inadequately","1","","",""
"Never","1990","Other degree","general elemantary","8","","",""
"Never","1990","Other degree","middle vocational","4","","",""
"Never","1990","Other degree","vocational + Abi","2","","",""
"Never","1990","Other degree","higher vocational","","","",""
"Never","1990","Other degree","higher education","","","",""
"Never","1990","no degree/no degree yet","in school","","","",""
"Never","1990","no degree/no degree yet","inadequately","16","","",""
"Never","1990","no degree/no degree yet","general elemantary","","","",""
"Never","1990","no degree/no degree yet","middle vocational","","","",""
"Never","1990","no degree/no degree yet","vocational + Abi","","","",""
"Never","1990","no degree/no degree yet","higher vocational","","","",""
"Never","1990","no degree/no degree yet","higher education","","","",""
"Daily","1991","lower secondary degree","in school","","","",""
"Daily","1991","lower secondary degree","inadequately","","","",""
"Daily","1991","lower secondary degree","general elemantary","","","",""
"Daily","1991","lower secondary degree","middle vocational","","","",""
"Daily","1991","lower secondary degree","vocational + Abi","","","",""
"Daily","1991","lower secondary degree","higher vocational","","","",""
"Daily","1991","lower secondary degree","higher education","","","",""
"Daily","1991","secondary school degree","in school","","","",""
"Daily","1991","secondary school degree","inadequately","","","",""
"Daily","1991","secondary school degree","general elemantary","","","",""
"Daily","1991","secondary school degree","middle vocational","","","",""
"Daily","1991","secondary school degree","vocational + Abi","","","",""
"Daily","1991","secondary school degree","higher vocational","","","",""
"Daily","1991","secondary school degree","higher education","","","",""
"Daily","1991","college entrance qualification","in school","","","",""
"Daily","1991","college entrance qualification","inadequately","","","",""
"Daily","1991","college entrance qualification","general elemantary","","","",""
"Daily","1991","college entrance qualification","middle vocational","","","",""
"Daily","1991","college entrance qualification","vocational + Abi","","","",""
"Daily","1991","college entrance qualification","higher vocational","","","",""
"Daily","1991","college entrance qualification","higher education","","","",""
"Daily","1991","Other degree","in school","","","",""
"Daily","1991","Other degree","inadequately","","","",""
"Daily","1991","Other degree","general elemantary","","","",""
"Daily","1991","Other degree","middle vocational","","","",""
"Daily","1991","Other degree","vocational + Abi","","","",""
"Daily","1991","Other degree","higher vocational","","","",""
"Daily","1991","Other degree","higher education","","","",""
"Daily","1991","no degree/no degree yet","in school","","","",""
"Daily","1991","no degree/no degree yet","inadequately","","","",""
"Daily","1991","no degree/no degree yet","general elemantary","","","",""
"Daily","1991","no degree/no degree yet","middle vocational","","","",""
"Daily","1991","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1991","no degree/no degree yet","higher vocational","","","",""
"Daily","1991","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1991","lower secondary degree","in school","","","",""
"Min 1x per week","1991","lower secondary degree","inadequately","","","",""
"Min 1x per week","1991","lower secondary degree","general elemantary","","","",""
"Min 1x per week","1991","lower secondary degree","middle vocational","","","",""
"Min 1x per week","1991","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1991","lower secondary degree","higher vocational","","","",""
"Min 1x per week","1991","lower secondary degree","higher education","","","",""
"Min 1x per week","1991","secondary school degree","in school","","","",""
"Min 1x per week","1991","secondary school degree","inadequately","","","",""
"Min 1x per week","1991","secondary school degree","general elemantary","","","",""
"Min 1x per week","1991","secondary school degree","middle vocational","","","",""
"Min 1x per week","1991","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1991","secondary school degree","higher vocational","","","",""
"Min 1x per week","1991","secondary school degree","higher education","","","",""
"Min 1x per week","1991","college entrance qualification","in school","","","",""
"Min 1x per week","1991","college entrance qualification","inadequately","","","",""
"Min 1x per week","1991","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1991","college entrance qualification","middle vocational","","","",""
"Min 1x per week","1991","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","1991","college entrance qualification","higher vocational","","","",""
"Min 1x per week","1991","college entrance qualification","higher education","","","",""
"Min 1x per week","1991","Other degree","in school","","","",""
"Min 1x per week","1991","Other degree","inadequately","","","",""
"Min 1x per week","1991","Other degree","general elemantary","","","",""
"Min 1x per week","1991","Other degree","middle vocational","","","",""
"Min 1x per week","1991","Other degree","vocational + Abi","","","",""
"Min 1x per week","1991","Other degree","higher vocational","","","",""
"Min 1x per week","1991","Other degree","higher education","","","",""
"Min 1x per week","1991","no degree/no degree yet","in school","","","",""
"Min 1x per week","1991","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1991","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1991","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1991","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1991","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1991","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1991","lower secondary degree","in school","","","",""
"Min 1x per month","1991","lower secondary degree","inadequately","","","",""
"Min 1x per month","1991","lower secondary degree","general elemantary","","","",""
"Min 1x per month","1991","lower secondary degree","middle vocational","","","",""
"Min 1x per month","1991","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1991","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1991","lower secondary degree","higher education","","","",""
"Min 1x per month","1991","secondary school degree","in school","","","",""
"Min 1x per month","1991","secondary school degree","inadequately","","","",""
"Min 1x per month","1991","secondary school degree","general elemantary","","","",""
"Min 1x per month","1991","secondary school degree","middle vocational","","","",""
"Min 1x per month","1991","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1991","secondary school degree","higher vocational","","","",""
"Min 1x per month","1991","secondary school degree","higher education","","","",""
"Min 1x per month","1991","college entrance qualification","in school","","","",""
"Min 1x per month","1991","college entrance qualification","inadequately","","","",""
"Min 1x per month","1991","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1991","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1991","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1991","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1991","college entrance qualification","higher education","","","",""
"Min 1x per month","1991","Other degree","in school","","","",""
"Min 1x per month","1991","Other degree","inadequately","","","",""
"Min 1x per month","1991","Other degree","general elemantary","","","",""
"Min 1x per month","1991","Other degree","middle vocational","","","",""
"Min 1x per month","1991","Other degree","vocational + Abi","","","",""
"Min 1x per month","1991","Other degree","higher vocational","","","",""
"Min 1x per month","1991","Other degree","higher education","","","",""
"Min 1x per month","1991","no degree/no degree yet","in school","","","",""
"Min 1x per month","1991","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1991","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1991","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1991","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1991","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1991","no degree/no degree yet","higher education","","","",""
"Rarely","1991","lower secondary degree","in school","","","",""
"Rarely","1991","lower secondary degree","inadequately","","","",""
"Rarely","1991","lower secondary degree","general elemantary","","","",""
"Rarely","1991","lower secondary degree","middle vocational","","","",""
"Rarely","1991","lower secondary degree","vocational + Abi","","","",""
"Rarely","1991","lower secondary degree","higher vocational","","","",""
"Rarely","1991","lower secondary degree","higher education","","","",""
"Rarely","1991","secondary school degree","in school","","","",""
"Rarely","1991","secondary school degree","inadequately","","","",""
"Rarely","1991","secondary school degree","general elemantary","","","",""
"Rarely","1991","secondary school degree","middle vocational","","","",""
"Rarely","1991","secondary school degree","vocational + Abi","","","",""
"Rarely","1991","secondary school degree","higher vocational","","","",""
"Rarely","1991","secondary school degree","higher education","","","",""
"Rarely","1991","college entrance qualification","in school","","","",""
"Rarely","1991","college entrance qualification","inadequately","","","",""
"Rarely","1991","college entrance qualification","general elemantary","","","",""
"Rarely","1991","college entrance qualification","middle vocational","","","",""
"Rarely","1991","college entrance qualification","vocational + Abi","","","",""
"Rarely","1991","college entrance qualification","higher vocational","","","",""
"Rarely","1991","college entrance qualification","higher education","","","",""
"Rarely","1991","Other degree","in school","","","",""
"Rarely","1991","Other degree","inadequately","","","",""
"Rarely","1991","Other degree","general elemantary","","","",""
"Rarely","1991","Other degree","middle vocational","","","",""
"Rarely","1991","Other degree","vocational + Abi","","","",""
"Rarely","1991","Other degree","higher vocational","","","",""
"Rarely","1991","Other degree","higher education","","","",""
"Rarely","1991","no degree/no degree yet","in school","","","",""
"Rarely","1991","no degree/no degree yet","inadequately","","","",""
"Rarely","1991","no degree/no degree yet","general elemantary","","","",""
"Rarely","1991","no degree/no degree yet","middle vocational","","","",""
"Rarely","1991","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1991","no degree/no degree yet","higher vocational","","","",""
"Rarely","1991","no degree/no degree yet","higher education","","","",""
"Never","1991","lower secondary degree","in school","","","",""
"Never","1991","lower secondary degree","inadequately","","","",""
"Never","1991","lower secondary degree","general elemantary","","","",""
"Never","1991","lower secondary degree","middle vocational","","","",""
"Never","1991","lower secondary degree","vocational + Abi","","","",""
"Never","1991","lower secondary degree","higher vocational","","","",""
"Never","1991","lower secondary degree","higher education","","","",""
"Never","1991","secondary school degree","in school","","","",""
"Never","1991","secondary school degree","inadequately","","","",""
"Never","1991","secondary school degree","general elemantary","","","",""
"Never","1991","secondary school degree","middle vocational","","","",""
"Never","1991","secondary school degree","vocational + Abi","","","",""
"Never","1991","secondary school degree","higher vocational","","","",""
"Never","1991","secondary school degree","higher education","","","",""
"Never","1991","college entrance qualification","in school","","","",""
"Never","1991","college entrance qualification","inadequately","","","",""
"Never","1991","college entrance qualification","general elemantary","","","",""
"Never","1991","college entrance qualification","middle vocational","","","",""
"Never","1991","college entrance qualification","vocational + Abi","","","",""
"Never","1991","college entrance qualification","higher vocational","","","",""
"Never","1991","college entrance qualification","higher education","","","",""
"Never","1991","Other degree","in school","","","",""
"Never","1991","Other degree","inadequately","","","",""
"Never","1991","Other degree","general elemantary","","","",""
"Never","1991","Other degree","middle vocational","","","",""
"Never","1991","Other degree","vocational + Abi","","","",""
"Never","1991","Other degree","higher vocational","","","",""
"Never","1991","Other degree","higher education","","","",""
"Never","1991","no degree/no degree yet","in school","","","",""
"Never","1991","no degree/no degree yet","inadequately","","","",""
"Never","1991","no degree/no degree yet","general elemantary","","","",""
"Never","1991","no degree/no degree yet","middle vocational","","","",""
"Never","1991","no degree/no degree yet","vocational + Abi","","","",""
"Never","1991","no degree/no degree yet","higher vocational","","","",""
"Never","1991","no degree/no degree yet","higher education","","","",""
"Daily","1992","lower secondary degree","in school","","","",""
"Daily","1992","lower secondary degree","inadequately","","","",""
"Daily","1992","lower secondary degree","general elemantary","","","",""
"Daily","1992","lower secondary degree","middle vocational","","","",""
"Daily","1992","lower secondary degree","vocational + Abi","","","",""
"Daily","1992","lower secondary degree","higher vocational","","","",""
"Daily","1992","lower secondary degree","higher education","","","",""
"Daily","1992","secondary school degree","in school","","","",""
"Daily","1992","secondary school degree","inadequately","","","",""
"Daily","1992","secondary school degree","general elemantary","","","",""
"Daily","1992","secondary school degree","middle vocational","","","",""
"Daily","1992","secondary school degree","vocational + Abi","","","",""
"Daily","1992","secondary school degree","higher vocational","","","",""
"Daily","1992","secondary school degree","higher education","","","",""
"Daily","1992","college entrance qualification","in school","","","",""
"Daily","1992","college entrance qualification","inadequately","","","",""
"Daily","1992","college entrance qualification","general elemantary","","","",""
"Daily","1992","college entrance qualification","middle vocational","","","",""
"Daily","1992","college entrance qualification","vocational + Abi","","","",""
"Daily","1992","college entrance qualification","higher vocational","","","",""
"Daily","1992","college entrance qualification","higher education","","","",""
"Daily","1992","Other degree","in school","","","",""
"Daily","1992","Other degree","inadequately","","","",""
"Daily","1992","Other degree","general elemantary","","","",""
"Daily","1992","Other degree","middle vocational","","","",""
"Daily","1992","Other degree","vocational + Abi","","","",""
"Daily","1992","Other degree","higher vocational","","","",""
"Daily","1992","Other degree","higher education","","","",""
"Daily","1992","no degree/no degree yet","in school","","","",""
"Daily","1992","no degree/no degree yet","inadequately","","","",""
"Daily","1992","no degree/no degree yet","general elemantary","","","",""
"Daily","1992","no degree/no degree yet","middle vocational","","","",""
"Daily","1992","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1992","no degree/no degree yet","higher vocational","","","",""
"Daily","1992","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1992","lower secondary degree","in school","","","",""
"Min 1x per week","1992","lower secondary degree","inadequately","","","",""
"Min 1x per week","1992","lower secondary degree","general elemantary","","","",""
"Min 1x per week","1992","lower secondary degree","middle vocational","","","",""
"Min 1x per week","1992","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1992","lower secondary degree","higher vocational","","","",""
"Min 1x per week","1992","lower secondary degree","higher education","","","",""
"Min 1x per week","1992","secondary school degree","in school","","","",""
"Min 1x per week","1992","secondary school degree","inadequately","","","",""
"Min 1x per week","1992","secondary school degree","general elemantary","","","",""
"Min 1x per week","1992","secondary school degree","middle vocational","","","",""
"Min 1x per week","1992","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1992","secondary school degree","higher vocational","","","",""
"Min 1x per week","1992","secondary school degree","higher education","","","",""
"Min 1x per week","1992","college entrance qualification","in school","","","",""
"Min 1x per week","1992","college entrance qualification","inadequately","","","",""
"Min 1x per week","1992","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1992","college entrance qualification","middle vocational","","","",""
"Min 1x per week","1992","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","1992","college entrance qualification","higher vocational","","","",""
"Min 1x per week","1992","college entrance qualification","higher education","","","",""
"Min 1x per week","1992","Other degree","in school","","","",""
"Min 1x per week","1992","Other degree","inadequately","","","",""
"Min 1x per week","1992","Other degree","general elemantary","","","",""
"Min 1x per week","1992","Other degree","middle vocational","","","",""
"Min 1x per week","1992","Other degree","vocational + Abi","","","",""
"Min 1x per week","1992","Other degree","higher vocational","","","",""
"Min 1x per week","1992","Other degree","higher education","","","",""
"Min 1x per week","1992","no degree/no degree yet","in school","","","",""
"Min 1x per week","1992","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1992","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1992","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1992","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1992","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1992","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1992","lower secondary degree","in school","","","",""
"Min 1x per month","1992","lower secondary degree","inadequately","","","",""
"Min 1x per month","1992","lower secondary degree","general elemantary","","","",""
"Min 1x per month","1992","lower secondary degree","middle vocational","","","",""
"Min 1x per month","1992","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1992","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1992","lower secondary degree","higher education","","","",""
"Min 1x per month","1992","secondary school degree","in school","","","",""
"Min 1x per month","1992","secondary school degree","inadequately","","","",""
"Min 1x per month","1992","secondary school degree","general elemantary","","","",""
"Min 1x per month","1992","secondary school degree","middle vocational","","","",""
"Min 1x per month","1992","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1992","secondary school degree","higher vocational","","","",""
"Min 1x per month","1992","secondary school degree","higher education","","","",""
"Min 1x per month","1992","college entrance qualification","in school","","","",""
"Min 1x per month","1992","college entrance qualification","inadequately","","","",""
"Min 1x per month","1992","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1992","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1992","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1992","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1992","college entrance qualification","higher education","","","",""
"Min 1x per month","1992","Other degree","in school","","","",""
"Min 1x per month","1992","Other degree","inadequately","","","",""
"Min 1x per month","1992","Other degree","general elemantary","","","",""
"Min 1x per month","1992","Other degree","middle vocational","","","",""
"Min 1x per month","1992","Other degree","vocational + Abi","","","",""
"Min 1x per month","1992","Other degree","higher vocational","","","",""
"Min 1x per month","1992","Other degree","higher education","","","",""
"Min 1x per month","1992","no degree/no degree yet","in school","","","",""
"Min 1x per month","1992","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1992","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1992","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1992","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1992","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1992","no degree/no degree yet","higher education","","","",""
"Rarely","1992","lower secondary degree","in school","","","",""
"Rarely","1992","lower secondary degree","inadequately","","","",""
"Rarely","1992","lower secondary degree","general elemantary","","","",""
"Rarely","1992","lower secondary degree","middle vocational","","","",""
"Rarely","1992","lower secondary degree","vocational + Abi","","","",""
"Rarely","1992","lower secondary degree","higher vocational","","","",""
"Rarely","1992","lower secondary degree","higher education","","","",""
"Rarely","1992","secondary school degree","in school","","","",""
"Rarely","1992","secondary school degree","inadequately","","","",""
"Rarely","1992","secondary school degree","general elemantary","","","",""
"Rarely","1992","secondary school degree","middle vocational","","","",""
"Rarely","1992","secondary school degree","vocational + Abi","","","",""
"Rarely","1992","secondary school degree","higher vocational","","","",""
"Rarely","1992","secondary school degree","higher education","","","",""
"Rarely","1992","college entrance qualification","in school","","","",""
