"pli0083","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1990","Other degree","indirect migration background","1","","",""
"Min 1x per week","1990","no degree/no degree yet","no migration background","30","0.204811476043583","0.141685157800011","0.267937794287155"
"Min 1x per week","1990","no degree/no degree yet","direct migration background","87","0.141027645173871","0.113913996990171","0.168141293357571"
"Min 1x per week","1990","no degree/no degree yet","indirect migration background","4","","",""
"Min 1x per month","1990","lower secondary degree","no migration background","56","0.0154041917995878","0.011496239358271","0.0193121442409045"
"Min 1x per month","1990","lower secondary degree","direct migration background","5","","",""
"Min 1x per month","1990","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1990","secondary school degree","no migration background","37","0.0242531702871267","0.0164237366385705","0.0320826039356829"
"Min 1x per month","1990","secondary school degree","direct migration background","2","","",""
"Min 1x per month","1990","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1990","college entrance qualification","no migration background","28","","",""
"Min 1x per month","1990","college entrance qualification","direct migration background","1","","",""
"Min 1x per month","1990","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1990","Other degree","no migration background","1","","",""
"Min 1x per month","1990","Other degree","direct migration background","6","","",""
"Min 1x per month","1990","Other degree","indirect migration background","","","",""
"Min 1x per month","1990","no degree/no degree yet","no migration background","4","","",""
"Min 1x per month","1990","no degree/no degree yet","direct migration background","8","","",""
"Min 1x per month","1990","no degree/no degree yet","indirect migration background","1","","",""
"Rarely","1990","lower secondary degree","no migration background","122","0.0331134087425043","0.027435472211403","0.0387913452736055"
"Rarely","1990","lower secondary degree","direct migration background","11","","",""
"Rarely","1990","lower secondary degree","indirect migration background","3","","",""
"Rarely","1990","secondary school degree","no migration background","54","0.0345564405776521","0.0252602405153016","0.0438526406400026"
"Rarely","1990","secondary school degree","direct migration background","5","","",""
"Rarely","1990","secondary school degree","indirect migration background","4","","",""
"Rarely","1990","college entrance qualification","no migration background","69","0.0621221400960995","0.0475637793013558","0.0766805008908432"
"Rarely","1990","college entrance qualification","direct migration background","6","","",""
"Rarely","1990","college entrance qualification","indirect migration background","6","","",""
"Rarely","1990","Other degree","no migration background","1","","",""
"Rarely","1990","Other degree","direct migration background","24","","",""
"Rarely","1990","Other degree","indirect migration background","","","",""
"Rarely","1990","no degree/no degree yet","no migration background","6","","",""
"Rarely","1990","no degree/no degree yet","direct migration background","14","","",""
"Rarely","1990","no degree/no degree yet","indirect migration background","1","","",""
"Never","1990","lower secondary degree","no migration background","32","0.00955244482808789","0.00646589117216691","0.0126389984840089"
"Never","1990","lower secondary degree","direct migration background","3","","",""
"Never","1990","lower secondary degree","indirect migration background","1","","",""
"Never","1990","secondary school degree","no migration background","11","","",""
"Never","1990","secondary school degree","direct migration background","","","",""
"Never","1990","secondary school degree","indirect migration background","","","",""
"Never","1990","college entrance qualification","no migration background","17","","",""
"Never","1990","college entrance qualification","direct migration background","4","","",""
"Never","1990","college entrance qualification","indirect migration background","","","",""
"Never","1990","Other degree","no migration background","1","","",""
"Never","1990","Other degree","direct migration background","14","","",""
"Never","1990","Other degree","indirect migration background","","","",""
"Never","1990","no degree/no degree yet","no migration background","","","",""
"Never","1990","no degree/no degree yet","direct migration background","15","","",""
"Never","1990","no degree/no degree yet","indirect migration background","1","","",""
"Daily","1991","lower secondary degree","no migration background","","","",""
"Daily","1991","lower secondary degree","direct migration background","","","",""
"Daily","1991","lower secondary degree","indirect migration background","","","",""
"Daily","1991","secondary school degree","no migration background","","","",""
"Daily","1991","secondary school degree","direct migration background","","","",""
"Daily","1991","secondary school degree","indirect migration background","","","",""
"Daily","1991","college entrance qualification","no migration background","","","",""
"Daily","1991","college entrance qualification","direct migration background","","","",""
"Daily","1991","college entrance qualification","indirect migration background","","","",""
"Daily","1991","Other degree","no migration background","","","",""
"Daily","1991","Other degree","direct migration background","","","",""
"Daily","1991","Other degree","indirect migration background","","","",""
"Daily","1991","no degree/no degree yet","no migration background","","","",""
"Daily","1991","no degree/no degree yet","direct migration background","","","",""
"Daily","1991","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1991","lower secondary degree","no migration background","","","",""
"Min 1x per week","1991","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1991","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1991","secondary school degree","no migration background","","","",""
"Min 1x per week","1991","secondary school degree","direct migration background","","","",""
"Min 1x per week","1991","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1991","college entrance qualification","no migration background","","","",""
"Min 1x per week","1991","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1991","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1991","Other degree","no migration background","","","",""
"Min 1x per week","1991","Other degree","direct migration background","","","",""
"Min 1x per week","1991","Other degree","indirect migration background","","","",""
"Min 1x per week","1991","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1991","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1991","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1991","lower secondary degree","no migration background","","","",""
"Min 1x per month","1991","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1991","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1991","secondary school degree","no migration background","","","",""
"Min 1x per month","1991","secondary school degree","direct migration background","","","",""
"Min 1x per month","1991","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1991","college entrance qualification","no migration background","","","",""
"Min 1x per month","1991","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1991","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1991","Other degree","no migration background","","","",""
"Min 1x per month","1991","Other degree","direct migration background","","","",""
"Min 1x per month","1991","Other degree","indirect migration background","","","",""
"Min 1x per month","1991","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1991","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1991","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1991","lower secondary degree","no migration background","","","",""
"Rarely","1991","lower secondary degree","direct migration background","","","",""
"Rarely","1991","lower secondary degree","indirect migration background","","","",""
"Rarely","1991","secondary school degree","no migration background","","","",""
"Rarely","1991","secondary school degree","direct migration background","","","",""
"Rarely","1991","secondary school degree","indirect migration background","","","",""
"Rarely","1991","college entrance qualification","no migration background","","","",""
"Rarely","1991","college entrance qualification","direct migration background","","","",""
"Rarely","1991","college entrance qualification","indirect migration background","","","",""
"Rarely","1991","Other degree","no migration background","","","",""
"Rarely","1991","Other degree","direct migration background","","","",""
"Rarely","1991","Other degree","indirect migration background","","","",""
"Rarely","1991","no degree/no degree yet","no migration background","","","",""
"Rarely","1991","no degree/no degree yet","direct migration background","","","",""
"Rarely","1991","no degree/no degree yet","indirect migration background","","","",""
"Never","1991","lower secondary degree","no migration background","","","",""
"Never","1991","lower secondary degree","direct migration background","","","",""
"Never","1991","lower secondary degree","indirect migration background","","","",""
"Never","1991","secondary school degree","no migration background","","","",""
"Never","1991","secondary school degree","direct migration background","","","",""
"Never","1991","secondary school degree","indirect migration background","","","",""
"Never","1991","college entrance qualification","no migration background","","","",""
"Never","1991","college entrance qualification","direct migration background","","","",""
"Never","1991","college entrance qualification","indirect migration background","","","",""
"Never","1991","Other degree","no migration background","","","",""
"Never","1991","Other degree","direct migration background","","","",""
"Never","1991","Other degree","indirect migration background","","","",""
"Never","1991","no degree/no degree yet","no migration background","","","",""
"Never","1991","no degree/no degree yet","direct migration background","","","",""
"Never","1991","no degree/no degree yet","indirect migration background","","","",""
"Daily","1992","lower secondary degree","no migration background","","","",""
"Daily","1992","lower secondary degree","direct migration background","","","",""
"Daily","1992","lower secondary degree","indirect migration background","","","",""
"Daily","1992","secondary school degree","no migration background","","","",""
"Daily","1992","secondary school degree","direct migration background","","","",""
"Daily","1992","secondary school degree","indirect migration background","","","",""
"Daily","1992","college entrance qualification","no migration background","","","",""
"Daily","1992","college entrance qualification","direct migration background","","","",""
"Daily","1992","college entrance qualification","indirect migration background","","","",""
"Daily","1992","Other degree","no migration background","","","",""
"Daily","1992","Other degree","direct migration background","","","",""
"Daily","1992","Other degree","indirect migration background","","","",""
"Daily","1992","no degree/no degree yet","no migration background","","","",""
"Daily","1992","no degree/no degree yet","direct migration background","","","",""
"Daily","1992","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1992","lower secondary degree","no migration background","","","",""
"Min 1x per week","1992","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1992","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1992","secondary school degree","no migration background","","","",""
"Min 1x per week","1992","secondary school degree","direct migration background","","","",""
"Min 1x per week","1992","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1992","college entrance qualification","no migration background","","","",""
"Min 1x per week","1992","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1992","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1992","Other degree","no migration background","","","",""
"Min 1x per week","1992","Other degree","direct migration background","","","",""
"Min 1x per week","1992","Other degree","indirect migration background","","","",""
"Min 1x per week","1992","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1992","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1992","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1992","lower secondary degree","no migration background","","","",""
"Min 1x per month","1992","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1992","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1992","secondary school degree","no migration background","","","",""
"Min 1x per month","1992","secondary school degree","direct migration background","","","",""
"Min 1x per month","1992","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1992","college entrance qualification","no migration background","","","",""
"Min 1x per month","1992","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1992","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1992","Other degree","no migration background","","","",""
"Min 1x per month","1992","Other degree","direct migration background","","","",""
"Min 1x per month","1992","Other degree","indirect migration background","","","",""
"Min 1x per month","1992","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1992","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1992","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1992","lower secondary degree","no migration background","","","",""
"Rarely","1992","lower secondary degree","direct migration background","","","",""
"Rarely","1992","lower secondary degree","indirect migration background","","","",""
"Rarely","1992","secondary school degree","no migration background","","","",""
"Rarely","1992","secondary school degree","direct migration background","","","",""
"Rarely","1992","secondary school degree","indirect migration background","","","",""
"Rarely","1992","college entrance qualification","no migration background","","","",""
"Rarely","1992","college entrance qualification","direct migration background","","","",""
"Rarely","1992","college entrance qualification","indirect migration background","","","",""
"Rarely","1992","Other degree","no migration background","","","",""
"Rarely","1992","Other degree","direct migration background","","","",""
"Rarely","1992","Other degree","indirect migration background","","","",""
"Rarely","1992","no degree/no degree yet","no migration background","","","",""
"Rarely","1992","no degree/no degree yet","direct migration background","","","",""
"Rarely","1992","no degree/no degree yet","indirect migration background","","","",""
"Never","1992","lower secondary degree","no migration background","","","",""
"Never","1992","lower secondary degree","direct migration background","","","",""
"Never","1992","lower secondary degree","indirect migration background","","","",""
"Never","1992","secondary school degree","no migration background","","","",""
"Never","1992","secondary school degree","direct migration background","","","",""
"Never","1992","secondary school degree","indirect migration background","","","",""
"Never","1992","college entrance qualification","no migration background","","","",""
"Never","1992","college entrance qualification","direct migration background","","","",""
"Never","1992","college entrance qualification","indirect migration background","","","",""
"Never","1992","Other degree","no migration background","","","",""
"Never","1992","Other degree","direct migration background","","","",""
"Never","1992","Other degree","indirect migration background","","","",""
"Never","1992","no degree/no degree yet","no migration background","","","",""
"Never","1992","no degree/no degree yet","direct migration background","","","",""
"Never","1992","no degree/no degree yet","indirect migration background","","","",""
"Daily","1993","lower secondary degree","no migration background","","","",""
"Daily","1993","lower secondary degree","direct migration background","","","",""
"Daily","1993","lower secondary degree","indirect migration background","","","",""
"Daily","1993","secondary school degree","no migration background","","","",""
"Daily","1993","secondary school degree","direct migration background","","","",""
"Daily","1993","secondary school degree","indirect migration background","","","",""
"Daily","1993","college entrance qualification","no migration background","","","",""
"Daily","1993","college entrance qualification","direct migration background","","","",""
"Daily","1993","college entrance qualification","indirect migration background","","","",""
"Daily","1993","Other degree","no migration background","","","",""
"Daily","1993","Other degree","direct migration background","","","",""
"Daily","1993","Other degree","indirect migration background","","","",""
"Daily","1993","no degree/no degree yet","no migration background","","","",""
"Daily","1993","no degree/no degree yet","direct migration background","","","",""
"Daily","1993","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1993","lower secondary degree","no migration background","","","",""
"Min 1x per week","1993","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1993","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1993","secondary school degree","no migration background","","","",""
"Min 1x per week","1993","secondary school degree","direct migration background","","","",""
"Min 1x per week","1993","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1993","college entrance qualification","no migration background","","","",""
"Min 1x per week","1993","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1993","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1993","Other degree","no migration background","","","",""
"Min 1x per week","1993","Other degree","direct migration background","","","",""
"Min 1x per week","1993","Other degree","indirect migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1993","lower secondary degree","no migration background","","","",""
"Min 1x per month","1993","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1993","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1993","secondary school degree","no migration background","","","",""
"Min 1x per month","1993","secondary school degree","direct migration background","","","",""
"Min 1x per month","1993","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1993","college entrance qualification","no migration background","","","",""
"Min 1x per month","1993","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1993","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1993","Other degree","no migration background","","","",""
"Min 1x per month","1993","Other degree","direct migration background","","","",""
"Min 1x per month","1993","Other degree","indirect migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1993","lower secondary degree","no migration background","","","",""
"Rarely","1993","lower secondary degree","direct migration background","","","",""
"Rarely","1993","lower secondary degree","indirect migration background","","","",""
"Rarely","1993","secondary school degree","no migration background","","","",""
"Rarely","1993","secondary school degree","direct migration background","","","",""
"Rarely","1993","secondary school degree","indirect migration background","","","",""
"Rarely","1993","college entrance qualification","no migration background","","","",""
"Rarely","1993","college entrance qualification","direct migration background","","","",""
"Rarely","1993","college entrance qualification","indirect migration background","","","",""
"Rarely","1993","Other degree","no migration background","","","",""
"Rarely","1993","Other degree","direct migration background","","","",""
"Rarely","1993","Other degree","indirect migration background","","","",""
"Rarely","1993","no degree/no degree yet","no migration background","","","",""
"Rarely","1993","no degree/no degree yet","direct migration background","","","",""
"Rarely","1993","no degree/no degree yet","indirect migration background","","","",""
"Never","1993","lower secondary degree","no migration background","","","",""
"Never","1993","lower secondary degree","direct migration background","","","",""
"Never","1993","lower secondary degree","indirect migration background","","","",""
"Never","1993","secondary school degree","no migration background","","","",""
"Never","1993","secondary school degree","direct migration background","","","",""
"Never","1993","secondary school degree","indirect migration background","","","",""
"Never","1993","college entrance qualification","no migration background","","","",""
"Never","1993","college entrance qualification","direct migration background","","","",""
"Never","1993","college entrance qualification","indirect migration background","","","",""
"Never","1993","Other degree","no migration background","","","",""
"Never","1993","Other degree","direct migration background","","","",""
"Never","1993","Other degree","indirect migration background","","","",""
"Never","1993","no degree/no degree yet","no migration background","","","",""
"Never","1993","no degree/no degree yet","direct migration background","","","",""
"Never","1993","no degree/no degree yet","indirect migration background","","","",""
"Daily","1994","lower secondary degree","no migration background","","","",""
"Daily","1994","lower secondary degree","direct migration background","","","",""
"Daily","1994","lower secondary degree","indirect migration background","","","",""
"Daily","1994","secondary school degree","no migration background","","","",""
"Daily","1994","secondary school degree","direct migration background","","","",""
"Daily","1994","secondary school degree","indirect migration background","","","",""
"Daily","1994","college entrance qualification","no migration background","","","",""
"Daily","1994","college entrance qualification","direct migration background","","","",""
"Daily","1994","college entrance qualification","indirect migration background","","","",""
"Daily","1994","Other degree","no migration background","","","",""
"Daily","1994","Other degree","direct migration background","","","",""
"Daily","1994","Other degree","indirect migration background","","","",""
"Daily","1994","no degree/no degree yet","no migration background","","","",""
"Daily","1994","no degree/no degree yet","direct migration background","","","",""
"Daily","1994","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1994","lower secondary degree","no migration background","","","",""
"Min 1x per week","1994","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1994","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1994","secondary school degree","no migration background","","","",""
"Min 1x per week","1994","secondary school degree","direct migration background","","","",""
"Min 1x per week","1994","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1994","college entrance qualification","no migration background","","","",""
"Min 1x per week","1994","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1994","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1994","Other degree","no migration background","","","",""
"Min 1x per week","1994","Other degree","direct migration background","","","",""
"Min 1x per week","1994","Other degree","indirect migration background","","","",""
"Min 1x per week","1994","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1994","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1994","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1994","lower secondary degree","no migration background","","","",""
"Min 1x per month","1994","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1994","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1994","secondary school degree","no migration background","","","",""
"Min 1x per month","1994","secondary school degree","direct migration background","","","",""
"Min 1x per month","1994","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1994","college entrance qualification","no migration background","","","",""
"Min 1x per month","1994","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1994","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1994","Other degree","no migration background","","","",""
"Min 1x per month","1994","Other degree","direct migration background","","","",""
"Min 1x per month","1994","Other degree","indirect migration background","","","",""
"Min 1x per month","1994","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1994","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1994","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1994","lower secondary degree","no migration background","","","",""
"Rarely","1994","lower secondary degree","direct migration background","","","",""
"Rarely","1994","lower secondary degree","indirect migration background","","","",""
"Rarely","1994","secondary school degree","no migration background","","","",""
"Rarely","1994","secondary school degree","direct migration background","","","",""
"Rarely","1994","secondary school degree","indirect migration background","","","",""
"Rarely","1994","college entrance qualification","no migration background","","","",""
"Rarely","1994","college entrance qualification","direct migration background","","","",""
"Rarely","1994","college entrance qualification","indirect migration background","","","",""
"Rarely","1994","Other degree","no migration background","","","",""
"Rarely","1994","Other degree","direct migration background","","","",""
"Rarely","1994","Other degree","indirect migration background","","","",""
"Rarely","1994","no degree/no degree yet","no migration background","","","",""
"Rarely","1994","no degree/no degree yet","direct migration background","","","",""
"Rarely","1994","no degree/no degree yet","indirect migration background","","","",""
"Never","1994","lower secondary degree","no migration background","","","",""
"Never","1994","lower secondary degree","direct migration background","","","",""
"Never","1994","lower secondary degree","indirect migration background","","","",""
"Never","1994","secondary school degree","no migration background","","","",""
"Never","1994","secondary school degree","direct migration background","","","",""
"Never","1994","secondary school degree","indirect migration background","","","",""
"Never","1994","college entrance qualification","no migration background","","","",""
"Never","1994","college entrance qualification","direct migration background","","","",""
"Never","1994","college entrance qualification","indirect migration background","","","",""
"Never","1994","Other degree","no migration background","","","",""
"Never","1994","Other degree","direct migration background","","","",""
"Never","1994","Other degree","indirect migration background","","","",""
"Never","1994","no degree/no degree yet","no migration background","","","",""
"Never","1994","no degree/no degree yet","direct migration background","","","",""
"Never","1994","no degree/no degree yet","indirect migration background","","","",""
"Daily","1995","lower secondary degree","no migration background","4083","0.883400630086599","0.874111864138886","0.892689396034312"
"Daily","1995","lower secondary degree","direct migration background","553","0.88309889635761","0.857989472666685","0.908208320048535"
"Daily","1995","lower secondary degree","indirect migration background","155","0.857840939549514","0.808054869538253","0.907627009560776"
"Daily","1995","secondary school degree","no migration background","2740","0.837941858534966","0.825315334395516","0.850568382674416"
"Daily","1995","secondary school degree","direct migration background","152","0.824467862720421","0.770232521702779","0.878703203738064"
"Daily","1995","secondary school degree","indirect migration background","99","0.811725173792441","0.741189678140531","0.882260669444352"
"Daily","1995","college entrance qualification","no migration background","1152","0.689417401284238","0.667103641686998","0.711731160881479"
"Daily","1995","college entrance qualification","direct migration background","152","0.789466172273518","0.732244770663255","0.846687573883781"
"Daily","1995","college entrance qualification","indirect migration background","44","0.688777912121352","0.572590792506256","0.804965031736449"
"Daily","1995","Other degree","no migration background","61","0.911319179285766","0.844723020816884","0.977915337754648"
"Daily","1995","Other degree","direct migration background","958","0.854138245911807","0.833126204392484","0.87515028743113"
"Daily","1995","Other degree","indirect migration background","13","","",""
"Daily","1995","no degree/no degree yet","no migration background","206","0.812816111676228","0.763873903279555","0.861758320072901"
"Daily","1995","no degree/no degree yet","direct migration background","489","0.888994041500441","0.862692549677061","0.915295533323822"
"Daily","1995","no degree/no degree yet","indirect migration background","53","0.758810010207271","0.654808995165869","0.862811025248672"
"Min 1x per week","1995","lower secondary degree","no migration background","333","0.0739683744988465","0.0663936470176027","0.0815431019800903"
"Min 1x per week","1995","lower secondary degree","direct migration background","56","0.0770807335392974","0.0562369025101302","0.0979245645684645"
"Min 1x per week","1995","lower secondary degree","indirect migration background","29","","",""
"Min 1x per week","1995","secondary school degree","no migration background","395","0.118499999499809","0.107425814452204","0.129574184547415"
"Min 1x per week","1995","secondary school degree","direct migration background","30","0.139336506576401","0.0899661414859245","0.188706871666878"
"Min 1x per week","1995","secondary school degree","indirect migration background","14","","",""
"Min 1x per week","1995","college entrance qualification","no migration background","363","0.222062971323819","0.202020403370746","0.242105539276891"
"Min 1x per week","1995","college entrance qualification","direct migration background","30","0.146123070518953","0.0965452055857971","0.195700935452109"
"Min 1x per week","1995","college entrance qualification","indirect migration background","13","","",""
"Min 1x per week","1995","Other degree","no migration background","3","","",""
"Min 1x per week","1995","Other degree","direct migration background","78","0.0947677311847706","0.0773318578630337","0.112203604506507"
"Min 1x per week","1995","Other degree","indirect migration background","2","","",""
"Min 1x per week","1995","no degree/no degree yet","no migration background","31","0.151911856284984","0.106874850535776","0.196948862034192"
"Min 1x per week","1995","no degree/no degree yet","direct migration background","43","0.081961242514442","0.058994860374243","0.104927624654641"
"Min 1x per week","1995","no degree/no degree yet","indirect migration background","9","","",""
"Min 1x per month","1995","lower secondary degree","no migration background","46","0.0108242303631559","0.007829440780221","0.0138190199460908"
"Min 1x per month","1995","lower secondary degree","direct migration background","7","","",""
"Min 1x per month","1995","lower secondary degree","indirect migration background","1","","",""
"Min 1x per month","1995","secondary school degree","no migration background","27","","",""
"Min 1x per month","1995","secondary school degree","direct migration background","2","","",""
"Min 1x per month","1995","secondary school degree","indirect migration background","2","","",""
"Min 1x per month","1995","college entrance qualification","no migration background","40","0.0247621996396384","0.0172685576111348","0.032255841668142"
"Min 1x per month","1995","college entrance qualification","direct migration background","3","","",""
"Min 1x per month","1995","college entrance qualification","indirect migration background","1","","",""
"Min 1x per month","1995","Other degree","no migration background","","","",""
"Min 1x per month","1995","Other degree","direct migration background","13","","",""
"Min 1x per month","1995","Other degree","indirect migration background","","","",""
"Min 1x per month","1995","no degree/no degree yet","no migration background","1","","",""
"Min 1x per month","1995","no degree/no degree yet","direct migration background","1","","",""
"Min 1x per month","1995","no degree/no degree yet","indirect migration background","1","","",""
"Rarely","1995","lower secondary degree","no migration background","87","0.021602384712401","0.0173947347185522","0.0258100347062498"
"Rarely","1995","lower secondary degree","direct migration background","8","","",""
"Rarely","1995","lower secondary degree","indirect migration background","3","","",""
"Rarely","1995","secondary school degree","no migration background","89","0.0260468577996658","0.0205894281683186","0.0315042874310131"
"Rarely","1995","secondary school degree","direct migration background","4","","",""
"Rarely","1995","secondary school degree","indirect migration background","3","","",""
"Rarely","1995","college entrance qualification","no migration background","77","0.0459264190327622","0.0358323726372396","0.0560204654282849"
"Rarely","1995","college entrance qualification","direct migration background","8","","",""
"Rarely","1995","college entrance qualification","indirect migration background","1","","",""
"Rarely","1995","Other degree","no migration background","4","","",""
"Rarely","1995","Other degree","direct migration background","18","","",""
"Rarely","1995","Other degree","indirect migration background","","","",""
"Rarely","1995","no degree/no degree yet","no migration background","5","","",""
"Rarely","1995","no degree/no degree yet","direct migration background","6","","",""
"Rarely","1995","no degree/no degree yet","indirect migration background","1","","",""
"Never","1995","lower secondary degree","no migration background","37","0.0102043803389978","0.00729569227853295","0.0131130683994626"
"Never","1995","lower secondary degree","direct migration background","5","","",""
"Never","1995","lower secondary degree","indirect migration background","1","","",""
"Never","1995","secondary school degree","no migration background","21","","",""
"Never","1995","secondary school degree","direct migration background","1","","",""
"Never","1995","secondary school degree","indirect migration background","","","",""
"Never","1995","college entrance qualification","no migration background","20","","",""
"Never","1995","college entrance qualification","direct migration background","2","","",""
"Never","1995","college entrance qualification","indirect migration background","2","","",""
