"pli0083","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1990","Schleswig-Holstein","no migration background","42","0.157955997933696","0.112474467658356","0.203437528209036"
"Min 1x per week","1990","Schleswig-Holstein","direct migration background","3","","",""
"Min 1x per week","1990","Schleswig-Holstein","indirect migration background","1","","",""
"Min 1x per week","1990","Hamburg","no migration background","20","","",""
"Min 1x per week","1990","Hamburg","direct migration background","4","","",""
"Min 1x per week","1990","Hamburg","indirect migration background","","","",""
"Min 1x per week","1990","Lower Saxony","no migration background","123","0.133611127613403","0.110107878793372","0.157114376433435"
"Min 1x per week","1990","Lower Saxony","direct migration background","23","","",""
"Min 1x per week","1990","Lower Saxony","indirect migration background","2","","",""
"Min 1x per week","1990","Bremen","no migration background","4","","",""
"Min 1x per week","1990","Bremen","direct migration background","3","","",""
"Min 1x per week","1990","Bremen","indirect migration background","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","no migration background","255","0.145503147276972","0.129258876095047","0.161747418458897"
"Min 1x per week","1990","North Rhine-Westphalia","direct migration background","89","0.105242284161199","0.0820064350048499","0.128478133317549"
"Min 1x per week","1990","North Rhine-Westphalia","indirect migration background","15","","",""
"Min 1x per week","1990","Hesse","no migration background","92","0.135356852083408","0.108096655798938","0.162617048367878"
"Min 1x per week","1990","Hesse","direct migration background","64","0.15418404860109","0.116187774502899","0.19218032269928"
"Min 1x per week","1990","Hesse","indirect migration background","4","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","no migration background","71","0.141067010244725","0.111625958478461","0.17050806201099"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","direct migration background","26","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","indirect migration background","4","","",""
"Min 1x per week","1990","Baden-Württemberg","no migration background","154","0.143426656779466","0.122083167100249","0.164770146458683"
"Min 1x per week","1990","Baden-Württemberg","direct migration background","94","0.160075203001401","0.132656181340481","0.187494224662321"
"Min 1x per week","1990","Baden-Württemberg","indirect migration background","12","","",""
"Min 1x per week","1990","Bavaria","no migration background","208","0.164146017568753","0.143065264080561","0.185226771056944"
"Min 1x per week","1990","Bavaria","direct migration background","65","0.199003675912937","0.157932173547787","0.240075178278086"
"Min 1x per week","1990","Bavaria","indirect migration background","10","","",""
"Min 1x per week","1990","Berlin","no migration background","28","","",""
"Min 1x per week","1990","Berlin","direct migration background","15","","",""
"Min 1x per week","1990","Berlin","indirect migration background","","","",""
"Min 1x per week","1990","Brandenburg","no migration background","","","",""
"Min 1x per week","1990","Brandenburg","direct migration background","","","",""
"Min 1x per week","1990","Brandenburg","indirect migration background","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","1990","Saxony","no migration background","","","",""
"Min 1x per week","1990","Saxony","direct migration background","","","",""
"Min 1x per week","1990","Saxony","indirect migration background","","","",""
"Min 1x per week","1990","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","1990","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","1990","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","1990","Thuringia","no migration background","","","",""
"Min 1x per week","1990","Thuringia","direct migration background","","","",""
"Min 1x per week","1990","Thuringia","indirect migration background","","","",""
"Min 1x per month","1990","Schleswig-Holstein","no migration background","4","","",""
"Min 1x per month","1990","Schleswig-Holstein","direct migration background","2","","",""
"Min 1x per month","1990","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","1990","Hamburg","no migration background","3","","",""
"Min 1x per month","1990","Hamburg","direct migration background","","","",""
"Min 1x per month","1990","Hamburg","indirect migration background","","","",""
"Min 1x per month","1990","Lower Saxony","no migration background","16","","",""
"Min 1x per month","1990","Lower Saxony","direct migration background","1","","",""
"Min 1x per month","1990","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","1990","Bremen","no migration background","","","",""
"Min 1x per month","1990","Bremen","direct migration background","","","",""
"Min 1x per month","1990","Bremen","indirect migration background","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","no migration background","25","","",""
"Min 1x per month","1990","North Rhine-Westphalia","direct migration background","5","","",""
"Min 1x per month","1990","North Rhine-Westphalia","indirect migration background","1","","",""
"Min 1x per month","1990","Hesse","no migration background","12","","",""
"Min 1x per month","1990","Hesse","direct migration background","5","","",""
"Min 1x per month","1990","Hesse","indirect migration background","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","no migration background","5","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","direct migration background","1","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","1990","Baden-Württemberg","no migration background","23","","",""
"Min 1x per month","1990","Baden-Württemberg","direct migration background","3","","",""
"Min 1x per month","1990","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","1990","Bavaria","no migration background","39","0.0315704208933915","0.021619117769834","0.0415217240169489"
"Min 1x per month","1990","Bavaria","direct migration background","4","","",""
"Min 1x per month","1990","Bavaria","indirect migration background","1","","",""
"Min 1x per month","1990","Berlin","no migration background","3","","",""
"Min 1x per month","1990","Berlin","direct migration background","3","","",""
"Min 1x per month","1990","Berlin","indirect migration background","","","",""
"Min 1x per month","1990","Brandenburg","no migration background","","","",""
"Min 1x per month","1990","Brandenburg","direct migration background","","","",""
"Min 1x per month","1990","Brandenburg","indirect migration background","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","1990","Saxony","no migration background","","","",""
"Min 1x per month","1990","Saxony","direct migration background","","","",""
"Min 1x per month","1990","Saxony","indirect migration background","","","",""
"Min 1x per month","1990","Saxony-Anhalt","no migration background","","","",""
"Min 1x per month","1990","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","1990","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","1990","Thuringia","no migration background","","","",""
"Min 1x per month","1990","Thuringia","direct migration background","","","",""
"Min 1x per month","1990","Thuringia","indirect migration background","","","",""
"Rarely","1990","Schleswig-Holstein","no migration background","9","","",""
"Rarely","1990","Schleswig-Holstein","direct migration background","","","",""
"Rarely","1990","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","1990","Hamburg","no migration background","4","","",""
"Rarely","1990","Hamburg","direct migration background","","","",""
"Rarely","1990","Hamburg","indirect migration background","","","",""
"Rarely","1990","Lower Saxony","no migration background","31","0.0375083280538629","0.0243829296734778","0.0506337264342479"
"Rarely","1990","Lower Saxony","direct migration background","5","","",""
"Rarely","1990","Lower Saxony","indirect migration background","1","","",""
"Rarely","1990","Bremen","no migration background","7","","",""
"Rarely","1990","Bremen","direct migration background","","","",""
"Rarely","1990","Bremen","indirect migration background","","","",""
"Rarely","1990","North Rhine-Westphalia","no migration background","64","0.0341691418106615","0.0258000876643897","0.0425381959569333"
"Rarely","1990","North Rhine-Westphalia","direct migration background","22","","",""
"Rarely","1990","North Rhine-Westphalia","indirect migration background","3","","",""
"Rarely","1990","Hesse","no migration background","26","","",""
"Rarely","1990","Hesse","direct migration background","13","","",""
"Rarely","1990","Hesse","indirect migration background","3","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","no migration background","18","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","direct migration background","1","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","1990","Baden-Württemberg","no migration background","39","0.0405283809831081","0.0285205682224944","0.0525361937437219"
"Rarely","1990","Baden-Württemberg","direct migration background","16","","",""
"Rarely","1990","Baden-Württemberg","indirect migration background","3","","",""
"Rarely","1990","Bavaria","no migration background","48","0.0371064430368","0.0263487400468057","0.0478641460267943"
"Rarely","1990","Bavaria","direct migration background","10","","",""
"Rarely","1990","Bavaria","indirect migration background","3","","",""
"Rarely","1990","Berlin","no migration background","6","","",""
"Rarely","1990","Berlin","direct migration background","3","","",""
"Rarely","1990","Berlin","indirect migration background","1","","",""
"Rarely","1990","Brandenburg","no migration background","","","",""
"Rarely","1990","Brandenburg","direct migration background","","","",""
"Rarely","1990","Brandenburg","indirect migration background","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","1990","Saxony","no migration background","","","",""
"Rarely","1990","Saxony","direct migration background","","","",""
"Rarely","1990","Saxony","indirect migration background","","","",""
"Rarely","1990","Saxony-Anhalt","no migration background","","","",""
"Rarely","1990","Saxony-Anhalt","direct migration background","","","",""
"Rarely","1990","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","1990","Thuringia","no migration background","","","",""
"Rarely","1990","Thuringia","direct migration background","","","",""
"Rarely","1990","Thuringia","indirect migration background","","","",""
"Never","1990","Schleswig-Holstein","no migration background","1","","",""
"Never","1990","Schleswig-Holstein","direct migration background","1","","",""
"Never","1990","Schleswig-Holstein","indirect migration background","","","",""
"Never","1990","Hamburg","no migration background","","","",""
"Never","1990","Hamburg","direct migration background","1","","",""
"Never","1990","Hamburg","indirect migration background","","","",""
"Never","1990","Lower Saxony","no migration background","5","","",""
"Never","1990","Lower Saxony","direct migration background","1","","",""
"Never","1990","Lower Saxony","indirect migration background","","","",""
"Never","1990","Bremen","no migration background","4","","",""
"Never","1990","Bremen","direct migration background","","","",""
"Never","1990","Bremen","indirect migration background","","","",""
"Never","1990","North Rhine-Westphalia","no migration background","13","","",""
"Never","1990","North Rhine-Westphalia","direct migration background","7","","",""
"Never","1990","North Rhine-Westphalia","indirect migration background","","","",""
"Never","1990","Hesse","no migration background","5","","",""
"Never","1990","Hesse","direct migration background","5","","",""
"Never","1990","Hesse","indirect migration background","1","","",""
"Never","1990","Rhineland-Palatinate,Saarland","no migration background","2","","",""
"Never","1990","Rhineland-Palatinate,Saarland","direct migration background","1","","",""
"Never","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","1990","Baden-Württemberg","no migration background","16","","",""
"Never","1990","Baden-Württemberg","direct migration background","13","","",""
"Never","1990","Baden-Württemberg","indirect migration background","1","","",""
"Never","1990","Bavaria","no migration background","14","","",""
"Never","1990","Bavaria","direct migration background","6","","",""
"Never","1990","Bavaria","indirect migration background","","","",""
"Never","1990","Berlin","no migration background","1","","",""
"Never","1990","Berlin","direct migration background","1","","",""
"Never","1990","Berlin","indirect migration background","","","",""
"Never","1990","Brandenburg","no migration background","","","",""
"Never","1990","Brandenburg","direct migration background","","","",""
"Never","1990","Brandenburg","indirect migration background","","","",""
"Never","1990","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","1990","Saxony","no migration background","","","",""
"Never","1990","Saxony","direct migration background","","","",""
"Never","1990","Saxony","indirect migration background","","","",""
"Never","1990","Saxony-Anhalt","no migration background","","","",""
"Never","1990","Saxony-Anhalt","direct migration background","","","",""
"Never","1990","Saxony-Anhalt","indirect migration background","","","",""
"Never","1990","Thuringia","no migration background","","","",""
"Never","1990","Thuringia","direct migration background","","","",""
"Never","1990","Thuringia","indirect migration background","","","",""
"Daily","1991","Schleswig-Holstein","no migration background","","","",""
"Daily","1991","Schleswig-Holstein","direct migration background","","","",""
"Daily","1991","Schleswig-Holstein","indirect migration background","","","",""
"Daily","1991","Hamburg","no migration background","","","",""
"Daily","1991","Hamburg","direct migration background","","","",""
"Daily","1991","Hamburg","indirect migration background","","","",""
"Daily","1991","Lower Saxony","no migration background","","","",""
"Daily","1991","Lower Saxony","direct migration background","","","",""
"Daily","1991","Lower Saxony","indirect migration background","","","",""
"Daily","1991","Bremen","no migration background","","","",""
"Daily","1991","Bremen","direct migration background","","","",""
"Daily","1991","Bremen","indirect migration background","","","",""
"Daily","1991","North Rhine-Westphalia","no migration background","","","",""
"Daily","1991","North Rhine-Westphalia","direct migration background","","","",""
"Daily","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","1991","Hesse","no migration background","","","",""
"Daily","1991","Hesse","direct migration background","","","",""
"Daily","1991","Hesse","indirect migration background","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","1991","Baden-Württemberg","no migration background","","","",""
"Daily","1991","Baden-Württemberg","direct migration background","","","",""
"Daily","1991","Baden-Württemberg","indirect migration background","","","",""
"Daily","1991","Bavaria","no migration background","","","",""
"Daily","1991","Bavaria","direct migration background","","","",""
"Daily","1991","Bavaria","indirect migration background","","","",""
"Daily","1991","Berlin","no migration background","","","",""
"Daily","1991","Berlin","direct migration background","","","",""
"Daily","1991","Berlin","indirect migration background","","","",""
"Daily","1991","Brandenburg","no migration background","","","",""
"Daily","1991","Brandenburg","direct migration background","","","",""
"Daily","1991","Brandenburg","indirect migration background","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","1991","Saxony","no migration background","","","",""
"Daily","1991","Saxony","direct migration background","","","",""
"Daily","1991","Saxony","indirect migration background","","","",""
"Daily","1991","Saxony-Anhalt","no migration background","","","",""
"Daily","1991","Saxony-Anhalt","direct migration background","","","",""
"Daily","1991","Saxony-Anhalt","indirect migration background","","","",""
"Daily","1991","Thuringia","no migration background","","","",""
"Daily","1991","Thuringia","direct migration background","","","",""
"Daily","1991","Thuringia","indirect migration background","","","",""
"Min 1x per week","1991","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","1991","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","1991","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","1991","Hamburg","no migration background","","","",""
"Min 1x per week","1991","Hamburg","direct migration background","","","",""
"Min 1x per week","1991","Hamburg","indirect migration background","","","",""
"Min 1x per week","1991","Lower Saxony","no migration background","","","",""
"Min 1x per week","1991","Lower Saxony","direct migration background","","","",""
"Min 1x per week","1991","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","1991","Bremen","no migration background","","","",""
"Min 1x per week","1991","Bremen","direct migration background","","","",""
"Min 1x per week","1991","Bremen","indirect migration background","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","1991","Hesse","no migration background","","","",""
"Min 1x per week","1991","Hesse","direct migration background","","","",""
"Min 1x per week","1991","Hesse","indirect migration background","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","1991","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","1991","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","1991","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","1991","Bavaria","no migration background","","","",""
"Min 1x per week","1991","Bavaria","direct migration background","","","",""
"Min 1x per week","1991","Bavaria","indirect migration background","","","",""
"Min 1x per week","1991","Berlin","no migration background","","","",""
"Min 1x per week","1991","Berlin","direct migration background","","","",""
"Min 1x per week","1991","Berlin","indirect migration background","","","",""
"Min 1x per week","1991","Brandenburg","no migration background","","","",""
"Min 1x per week","1991","Brandenburg","direct migration background","","","",""
"Min 1x per week","1991","Brandenburg","indirect migration background","","","",""
"Min 1x per week","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","1991","Saxony","no migration background","","","",""
"Min 1x per week","1991","Saxony","direct migration background","","","",""
"Min 1x per week","1991","Saxony","indirect migration background","","","",""
"Min 1x per week","1991","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","1991","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","1991","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","1991","Thuringia","no migration background","","","",""
"Min 1x per week","1991","Thuringia","direct migration background","","","",""
"Min 1x per week","1991","Thuringia","indirect migration background","","","",""
"Min 1x per month","1991","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","1991","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","1991","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","1991","Hamburg","no migration background","","","",""
"Min 1x per month","1991","Hamburg","direct migration background","","","",""
"Min 1x per month","1991","Hamburg","indirect migration background","","","",""
"Min 1x per month","1991","Lower Saxony","no migration background","","","",""
"Min 1x per month","1991","Lower Saxony","direct migration background","","","",""
"Min 1x per month","1991","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","1991","Bremen","no migration background","","","",""
"Min 1x per month","1991","Bremen","direct migration background","","","",""
"Min 1x per month","1991","Bremen","indirect migration background","","","",""
"Min 1x per month","1991","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per month","1991","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per month","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","1991","Hesse","no migration background","","","",""
"Min 1x per month","1991","Hesse","direct migration background","","","",""
"Min 1x per month","1991","Hesse","indirect migration background","","","",""
"Min 1x per month","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per month","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","1991","Baden-Württemberg","no migration background","","","",""
"Min 1x per month","1991","Baden-Württemberg","direct migration background","","","",""
"Min 1x per month","1991","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","1991","Bavaria","no migration background","","","",""
"Min 1x per month","1991","Bavaria","direct migration background","","","",""
"Min 1x per month","1991","Bavaria","indirect migration background","","","",""
"Min 1x per month","1991","Berlin","no migration background","","","",""
"Min 1x per month","1991","Berlin","direct migration background","","","",""
"Min 1x per month","1991","Berlin","indirect migration background","","","",""
"Min 1x per month","1991","Brandenburg","no migration background","","","",""
"Min 1x per month","1991","Brandenburg","direct migration background","","","",""
"Min 1x per month","1991","Brandenburg","indirect migration background","","","",""
"Min 1x per month","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","1991","Saxony","no migration background","","","",""
"Min 1x per month","1991","Saxony","direct migration background","","","",""
"Min 1x per month","1991","Saxony","indirect migration background","","","",""
"Min 1x per month","1991","Saxony-Anhalt","no migration background","","","",""
"Min 1x per month","1991","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","1991","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","1991","Thuringia","no migration background","","","",""
"Min 1x per month","1991","Thuringia","direct migration background","","","",""
"Min 1x per month","1991","Thuringia","indirect migration background","","","",""
"Rarely","1991","Schleswig-Holstein","no migration background","","","",""
"Rarely","1991","Schleswig-Holstein","direct migration background","","","",""
"Rarely","1991","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","1991","Hamburg","no migration background","","","",""
"Rarely","1991","Hamburg","direct migration background","","","",""
"Rarely","1991","Hamburg","indirect migration background","","","",""
"Rarely","1991","Lower Saxony","no migration background","","","",""
"Rarely","1991","Lower Saxony","direct migration background","","","",""
"Rarely","1991","Lower Saxony","indirect migration background","","","",""
"Rarely","1991","Bremen","no migration background","","","",""
"Rarely","1991","Bremen","direct migration background","","","",""
"Rarely","1991","Bremen","indirect migration background","","","",""
"Rarely","1991","North Rhine-Westphalia","no migration background","","","",""
"Rarely","1991","North Rhine-Westphalia","direct migration background","","","",""
"Rarely","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Rarely","1991","Hesse","no migration background","","","",""
"Rarely","1991","Hesse","direct migration background","","","",""
"Rarely","1991","Hesse","indirect migration background","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","1991","Baden-Württemberg","no migration background","","","",""
"Rarely","1991","Baden-Württemberg","direct migration background","","","",""
"Rarely","1991","Baden-Württemberg","indirect migration background","","","",""
"Rarely","1991","Bavaria","no migration background","","","",""
"Rarely","1991","Bavaria","direct migration background","","","",""
"Rarely","1991","Bavaria","indirect migration background","","","",""
"Rarely","1991","Berlin","no migration background","","","",""
"Rarely","1991","Berlin","direct migration background","","","",""
"Rarely","1991","Berlin","indirect migration background","","","",""
"Rarely","1991","Brandenburg","no migration background","","","",""
"Rarely","1991","Brandenburg","direct migration background","","","",""
"Rarely","1991","Brandenburg","indirect migration background","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","1991","Saxony","no migration background","","","",""
"Rarely","1991","Saxony","direct migration background","","","",""
"Rarely","1991","Saxony","indirect migration background","","","",""
"Rarely","1991","Saxony-Anhalt","no migration background","","","",""
"Rarely","1991","Saxony-Anhalt","direct migration background","","","",""
"Rarely","1991","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","1991","Thuringia","no migration background","","","",""
"Rarely","1991","Thuringia","direct migration background","","","",""
"Rarely","1991","Thuringia","indirect migration background","","","",""
"Never","1991","Schleswig-Holstein","no migration background","","","",""
"Never","1991","Schleswig-Holstein","direct migration background","","","",""
"Never","1991","Schleswig-Holstein","indirect migration background","","","",""
"Never","1991","Hamburg","no migration background","","","",""
"Never","1991","Hamburg","direct migration background","","","",""
"Never","1991","Hamburg","indirect migration background","","","",""
"Never","1991","Lower Saxony","no migration background","","","",""
"Never","1991","Lower Saxony","direct migration background","","","",""
"Never","1991","Lower Saxony","indirect migration background","","","",""
"Never","1991","Bremen","no migration background","","","",""
"Never","1991","Bremen","direct migration background","","","",""
"Never","1991","Bremen","indirect migration background","","","",""
"Never","1991","North Rhine-Westphalia","no migration background","","","",""
"Never","1991","North Rhine-Westphalia","direct migration background","","","",""
"Never","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Never","1991","Hesse","no migration background","","","",""
"Never","1991","Hesse","direct migration background","","","",""
"Never","1991","Hesse","indirect migration background","","","",""
"Never","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","1991","Baden-Württemberg","no migration background","","","",""
"Never","1991","Baden-Württemberg","direct migration background","","","",""
"Never","1991","Baden-Württemberg","indirect migration background","","","",""
"Never","1991","Bavaria","no migration background","","","",""
"Never","1991","Bavaria","direct migration background","","","",""
"Never","1991","Bavaria","indirect migration background","","","",""
"Never","1991","Berlin","no migration background","","","",""
"Never","1991","Berlin","direct migration background","","","",""
"Never","1991","Berlin","indirect migration background","","","",""
"Never","1991","Brandenburg","no migration background","","","",""
"Never","1991","Brandenburg","direct migration background","","","",""
"Never","1991","Brandenburg","indirect migration background","","","",""
"Never","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","1991","Saxony","no migration background","","","",""
"Never","1991","Saxony","direct migration background","","","",""
"Never","1991","Saxony","indirect migration background","","","",""
