"pli0083","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","1990","direct migration background","(3b) higher tertiary education","42","0.60869816856624","0.487216937566803","0.730179399565678"
"Daily","1990","indirect migration background","(0) in school","29","","",""
"Daily","1990","indirect migration background","(1a) inadequately completed","13","","",""
"Daily","1990","indirect migration background","(1b) general elementary school","68","0.84246413759158","0.765017234356178","0.919911040826982"
"Daily","1990","indirect migration background","(1c) basic vocational qualification","47","0.87852926373689","0.795173423554256","0.961885103919524"
"Daily","1990","indirect migration background","(2b) intermediate general qualification","27","","",""
"Daily","1990","indirect migration background","(2a) intermediate vocational","14","","",""
"Daily","1990","indirect migration background","(2c_gen) general maturity certificate","8","","",""
"Daily","1990","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Daily","1990","indirect migration background","(3a) lower tertiary education","1","","",""
"Daily","1990","indirect migration background","(3b) higher tertiary education","1","","",""
"Min 1x per week","1990","no migration background","(0) in school","24","","",""
"Min 1x per week","1990","no migration background","(1a) inadequately completed","6","","",""
"Min 1x per week","1990","no migration background","(1b) general elementary school","112","0.0829521330390702","0.0676500491027256","0.0982542169754148"
"Min 1x per week","1990","no migration background","(1c) basic vocational qualification","291","0.10705528159262","0.0951548375071069","0.118955725678132"
"Min 1x per week","1990","no migration background","(2b) intermediate general qualification","55","0.188819425377611","0.142647747527639","0.234991103227583"
"Min 1x per week","1990","no migration background","(2a) intermediate vocational","221","0.181003108087087","0.158788977036785","0.203217239137389"
"Min 1x per week","1990","no migration background","(2c_gen) general maturity certificate","65","0.281827034864946","0.223685027073949","0.339969042655943"
"Min 1x per week","1990","no migration background","(2c_voc) vocational maturity certificate","69","0.251826523613816","0.202210001970551","0.301443045257081"
"Min 1x per week","1990","no migration background","(3a) lower tertiary education","46","0.237494368237791","0.179801366778103","0.295187369697479"
"Min 1x per week","1990","no migration background","(3b) higher tertiary education","86","0.211783858945169","0.1714407771425","0.252126940747839"
"Min 1x per week","1990","direct migration background","(0) in school","4","","",""
"Min 1x per week","1990","direct migration background","(1a) inadequately completed","84","0.134709840134667","0.107660733700871","0.161758946568463"
"Min 1x per week","1990","direct migration background","(1b) general elementary school","127","0.114436247024869","0.0924590506168352","0.136413443432903"
"Min 1x per week","1990","direct migration background","(1c) basic vocational qualification","70","0.132184627611034","0.10433123707137","0.160038018150699"
"Min 1x per week","1990","direct migration background","(2b) intermediate general qualification","11","","",""
"Min 1x per week","1990","direct migration background","(2a) intermediate vocational","23","","",""
"Min 1x per week","1990","direct migration background","(2c_gen) general maturity certificate","21","","",""
"Min 1x per week","1990","direct migration background","(2c_voc) vocational maturity certificate","18","","",""
"Min 1x per week","1990","direct migration background","(3a) lower tertiary education","5","","",""
"Min 1x per week","1990","direct migration background","(3b) higher tertiary education","13","","",""
"Min 1x per week","1990","indirect migration background","(0) in school","2","","",""
"Min 1x per week","1990","indirect migration background","(1a) inadequately completed","2","","",""
"Min 1x per week","1990","indirect migration background","(1b) general elementary school","15","","",""
"Min 1x per week","1990","indirect migration background","(1c) basic vocational qualification","10","","",""
"Min 1x per week","1990","indirect migration background","(2b) intermediate general qualification","4","","",""
"Min 1x per week","1990","indirect migration background","(2a) intermediate vocational","3","","",""
"Min 1x per week","1990","indirect migration background","(2c_gen) general maturity certificate","8","","",""
"Min 1x per week","1990","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1990","no migration background","(0) in school","3","","",""
"Min 1x per month","1990","no migration background","(1a) inadequately completed","1","","",""
"Min 1x per month","1990","no migration background","(1b) general elementary school","20","","",""
"Min 1x per month","1990","no migration background","(1c) basic vocational qualification","37","0.0151214050732128","0.0104242569502774","0.0198185531961482"
"Min 1x per month","1990","no migration background","(2b) intermediate general qualification","8","","",""
"Min 1x per month","1990","no migration background","(2a) intermediate vocational","28","","",""
"Min 1x per month","1990","no migration background","(2c_gen) general maturity certificate","4","","",""
"Min 1x per month","1990","no migration background","(2c_voc) vocational maturity certificate","13","","",""
"Min 1x per month","1990","no migration background","(3a) lower tertiary education","1","","",""
"Min 1x per month","1990","no migration background","(3b) higher tertiary education","13","","",""
"Min 1x per month","1990","direct migration background","(0) in school","","","",""
"Min 1x per month","1990","direct migration background","(1a) inadequately completed","8","","",""
"Min 1x per month","1990","direct migration background","(1b) general elementary school","8","","",""
"Min 1x per month","1990","direct migration background","(1c) basic vocational qualification","3","","",""
"Min 1x per month","1990","direct migration background","(2b) intermediate general qualification","1","","",""
"Min 1x per month","1990","direct migration background","(2a) intermediate vocational","1","","",""
"Min 1x per month","1990","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1990","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1990","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1990","direct migration background","(3b) higher tertiary education","1","","",""
"Min 1x per month","1990","indirect migration background","(0) in school","1","","",""
"Min 1x per month","1990","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1990","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","1990","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1990","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1990","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1990","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1990","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1990","indirect migration background","(3b) higher tertiary education","1","","",""
"Rarely","1990","no migration background","(0) in school","3","","",""
"Rarely","1990","no migration background","(1a) inadequately completed","3","","",""
"Rarely","1990","no migration background","(1b) general elementary school","46","0.0359603564374001","0.0256303584006963","0.046290354474104"
"Rarely","1990","no migration background","(1c) basic vocational qualification","77","0.0317916750649618","0.0250388119810255","0.038544538148898"
"Rarely","1990","no migration background","(2b) intermediate general qualification","12","","",""
"Rarely","1990","no migration background","(2a) intermediate vocational","36","0.0302164700795439","0.0203399385892877","0.0400930015698001"
"Rarely","1990","no migration background","(2c_gen) general maturity certificate","15","","",""
"Rarely","1990","no migration background","(2c_voc) vocational maturity certificate","13","","",""
"Rarely","1990","no migration background","(3a) lower tertiary education","15","","",""
"Rarely","1990","no migration background","(3b) higher tertiary education","32","0.078458378631647","0.0519076085412606","0.105009148722033"
"Rarely","1990","direct migration background","(0) in school","","","",""
"Rarely","1990","direct migration background","(1a) inadequately completed","14","","",""
"Rarely","1990","direct migration background","(1b) general elementary school","19","","",""
"Rarely","1990","direct migration background","(1c) basic vocational qualification","12","","",""
"Rarely","1990","direct migration background","(2b) intermediate general qualification","3","","",""
"Rarely","1990","direct migration background","(2a) intermediate vocational","2","","",""
"Rarely","1990","direct migration background","(2c_gen) general maturity certificate","1","","",""
"Rarely","1990","direct migration background","(2c_voc) vocational maturity certificate","4","","",""
"Rarely","1990","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","1990","direct migration background","(3b) higher tertiary education","5","","",""
"Rarely","1990","indirect migration background","(0) in school","1","","",""
"Rarely","1990","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","1990","indirect migration background","(1b) general elementary school","2","","",""
"Rarely","1990","indirect migration background","(1c) basic vocational qualification","1","","",""
"Rarely","1990","indirect migration background","(2b) intermediate general qualification","3","","",""
"Rarely","1990","indirect migration background","(2a) intermediate vocational","1","","",""
"Rarely","1990","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Rarely","1990","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Rarely","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","1990","indirect migration background","(3b) higher tertiary education","","","",""
"Never","1990","no migration background","(0) in school","","","",""
"Never","1990","no migration background","(1a) inadequately completed","","","",""
"Never","1990","no migration background","(1b) general elementary school","19","","",""
"Never","1990","no migration background","(1c) basic vocational qualification","14","","",""
"Never","1990","no migration background","(2b) intermediate general qualification","2","","",""
"Never","1990","no migration background","(2a) intermediate vocational","7","","",""
"Never","1990","no migration background","(2c_gen) general maturity certificate","3","","",""
"Never","1990","no migration background","(2c_voc) vocational maturity certificate","3","","",""
"Never","1990","no migration background","(3a) lower tertiary education","4","","",""
"Never","1990","no migration background","(3b) higher tertiary education","9","","",""
"Never","1990","direct migration background","(0) in school","","","",""
"Never","1990","direct migration background","(1a) inadequately completed","15","","",""
"Never","1990","direct migration background","(1b) general elementary school","11","","",""
"Never","1990","direct migration background","(1c) basic vocational qualification","1","","",""
"Never","1990","direct migration background","(2b) intermediate general qualification","","","",""
"Never","1990","direct migration background","(2a) intermediate vocational","","","",""
"Never","1990","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Never","1990","direct migration background","(2c_voc) vocational maturity certificate","2","","",""
"Never","1990","direct migration background","(3a) lower tertiary education","2","","",""
"Never","1990","direct migration background","(3b) higher tertiary education","1","","",""
"Never","1990","indirect migration background","(0) in school","","","",""
"Never","1990","indirect migration background","(1a) inadequately completed","1","","",""
"Never","1990","indirect migration background","(1b) general elementary school","","","",""
"Never","1990","indirect migration background","(1c) basic vocational qualification","1","","",""
"Never","1990","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","1990","indirect migration background","(2a) intermediate vocational","","","",""
"Never","1990","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","1990","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Never","1990","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","1991","no migration background","(0) in school","","","",""
"Daily","1991","no migration background","(1a) inadequately completed","","","",""
"Daily","1991","no migration background","(1b) general elementary school","","","",""
"Daily","1991","no migration background","(1c) basic vocational qualification","","","",""
"Daily","1991","no migration background","(2b) intermediate general qualification","","","",""
"Daily","1991","no migration background","(2a) intermediate vocational","","","",""
"Daily","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","no migration background","(3a) lower tertiary education","","","",""
"Daily","1991","no migration background","(3b) higher tertiary education","","","",""
"Daily","1991","direct migration background","(0) in school","","","",""
"Daily","1991","direct migration background","(1a) inadequately completed","","","",""
"Daily","1991","direct migration background","(1b) general elementary school","","","",""
"Daily","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","1991","direct migration background","(2a) intermediate vocational","","","",""
"Daily","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","direct migration background","(3a) lower tertiary education","","","",""
"Daily","1991","direct migration background","(3b) higher tertiary education","","","",""
"Daily","1991","indirect migration background","(0) in school","","","",""
"Daily","1991","indirect migration background","(1a) inadequately completed","","","",""
"Daily","1991","indirect migration background","(1b) general elementary school","","","",""
"Daily","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","no migration background","(0) in school","","","",""
"Min 1x per week","1991","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1991","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","1991","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","direct migration background","(0) in school","","","",""
"Min 1x per week","1991","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1991","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","indirect migration background","(0) in school","","","",""
"Min 1x per week","1991","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1991","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1991","no migration background","(0) in school","","","",""
"Min 1x per month","1991","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1991","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","1991","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1991","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1991","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1991","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1991","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1991","direct migration background","(0) in school","","","",""
"Min 1x per month","1991","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1991","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1991","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1991","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1991","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1991","indirect migration background","(0) in school","","","",""
"Min 1x per month","1991","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1991","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","1991","no migration background","(0) in school","","","",""
"Rarely","1991","no migration background","(1a) inadequately completed","","","",""
"Rarely","1991","no migration background","(1b) general elementary school","","","",""
"Rarely","1991","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","1991","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","1991","no migration background","(2a) intermediate vocational","","","",""
"Rarely","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1991","no migration background","(3a) lower tertiary education","","","",""
"Rarely","1991","no migration background","(3b) higher tertiary education","","","",""
"Rarely","1991","direct migration background","(0) in school","","","",""
"Rarely","1991","direct migration background","(1a) inadequately completed","","","",""
"Rarely","1991","direct migration background","(1b) general elementary school","","","",""
"Rarely","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","1991","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1991","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","1991","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","1991","indirect migration background","(0) in school","","","",""
"Rarely","1991","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","1991","indirect migration background","(1b) general elementary school","","","",""
"Rarely","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Never","1991","no migration background","(0) in school","","","",""
"Never","1991","no migration background","(1a) inadequately completed","","","",""
"Never","1991","no migration background","(1b) general elementary school","","","",""
"Never","1991","no migration background","(1c) basic vocational qualification","","","",""
"Never","1991","no migration background","(2b) intermediate general qualification","","","",""
"Never","1991","no migration background","(2a) intermediate vocational","","","",""
"Never","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1991","no migration background","(3a) lower tertiary education","","","",""
"Never","1991","no migration background","(3b) higher tertiary education","","","",""
"Never","1991","direct migration background","(0) in school","","","",""
"Never","1991","direct migration background","(1a) inadequately completed","","","",""
"Never","1991","direct migration background","(1b) general elementary school","","","",""
"Never","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Never","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Never","1991","direct migration background","(2a) intermediate vocational","","","",""
"Never","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1991","direct migration background","(3a) lower tertiary education","","","",""
"Never","1991","direct migration background","(3b) higher tertiary education","","","",""
"Never","1991","indirect migration background","(0) in school","","","",""
"Never","1991","indirect migration background","(1a) inadequately completed","","","",""
"Never","1991","indirect migration background","(1b) general elementary school","","","",""
"Never","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Never","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Never","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","1992","no migration background","(0) in school","","","",""
"Daily","1992","no migration background","(1a) inadequately completed","","","",""
"Daily","1992","no migration background","(1b) general elementary school","","","",""
"Daily","1992","no migration background","(1c) basic vocational qualification","","","",""
"Daily","1992","no migration background","(2b) intermediate general qualification","","","",""
"Daily","1992","no migration background","(2a) intermediate vocational","","","",""
"Daily","1992","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1992","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1992","no migration background","(3a) lower tertiary education","","","",""
"Daily","1992","no migration background","(3b) higher tertiary education","","","",""
"Daily","1992","direct migration background","(0) in school","","","",""
"Daily","1992","direct migration background","(1a) inadequately completed","","","",""
"Daily","1992","direct migration background","(1b) general elementary school","","","",""
"Daily","1992","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","1992","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","1992","direct migration background","(2a) intermediate vocational","","","",""
"Daily","1992","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1992","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1992","direct migration background","(3a) lower tertiary education","","","",""
"Daily","1992","direct migration background","(3b) higher tertiary education","","","",""
"Daily","1992","indirect migration background","(0) in school","","","",""
"Daily","1992","indirect migration background","(1a) inadequately completed","","","",""
"Daily","1992","indirect migration background","(1b) general elementary school","","","",""
"Daily","1992","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","1992","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","1992","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1992","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1992","no migration background","(0) in school","","","",""
"Min 1x per week","1992","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1992","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","1992","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1992","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1992","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1992","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1992","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1992","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1992","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1992","direct migration background","(0) in school","","","",""
"Min 1x per week","1992","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1992","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","1992","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1992","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1992","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1992","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1992","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1992","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1992","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1992","indirect migration background","(0) in school","","","",""
"Min 1x per week","1992","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1992","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","1992","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1992","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1992","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1992","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1992","no migration background","(0) in school","","","",""
"Min 1x per month","1992","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1992","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","1992","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1992","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1992","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1992","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1992","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1992","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1992","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1992","direct migration background","(0) in school","","","",""
"Min 1x per month","1992","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1992","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","1992","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1992","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1992","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1992","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1992","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1992","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1992","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1992","indirect migration background","(0) in school","","","",""
"Min 1x per month","1992","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1992","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","1992","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1992","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1992","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1992","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","1992","no migration background","(0) in school","","","",""
"Rarely","1992","no migration background","(1a) inadequately completed","","","",""
"Rarely","1992","no migration background","(1b) general elementary school","","","",""
"Rarely","1992","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","1992","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","1992","no migration background","(2a) intermediate vocational","","","",""
