"plb0037_h","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Limited","1993","Part Time","no migration background","143","0.358111833701702","0.311185683593266","0.405037983810138"
"Limited","1993","Part Time","direct migration background","22","","",""
"Limited","1993","Part Time","indirect migration background","22","","",""
"Limited","1993","Not Working","no migration background","21","","",""
"Limited","1993","Not Working","direct migration background","6","","",""
"Limited","1993","Not Working","indirect migration background","2","","",""
"Permanent","1994","Full Time","no migration background","377","0.84454531583125","0.811361315644701","0.877729316017799"
"Permanent","1994","Full Time","direct migration background","36","0.869148787954134","0.765922074132635","0.972375501775633"
"Permanent","1994","Full Time","indirect migration background","31","0.696514026445504","0.560665166541516","0.832362886349491"
"Permanent","1994","Part Time","no migration background","280","0.567854452061218","0.523903152680013","0.611805751442423"
"Permanent","1994","Part Time","direct migration background","45","0.695269564057941","0.58894922120732","0.801589906908563"
"Permanent","1994","Part Time","indirect migration background","23","","",""
"Permanent","1994","Not Working","no migration background","29","","",""
"Permanent","1994","Not Working","direct migration background","6","","",""
"Permanent","1994","Not Working","indirect migration background","8","","",""
"Limited","1994","Full Time","no migration background","81","0.15545468416875","0.122270683982201","0.188638684355299"
"Limited","1994","Full Time","direct migration background","5","","",""
"Limited","1994","Full Time","indirect migration background","13","","",""
"Limited","1994","Part Time","no migration background","208","0.432145547938782","0.388194248557577","0.476096847319987"
"Limited","1994","Part Time","direct migration background","27","","",""
"Limited","1994","Part Time","indirect migration background","27","","",""
"Limited","1994","Not Working","no migration background","29","","",""
"Limited","1994","Not Working","direct migration background","16","","",""
"Limited","1994","Not Working","indirect migration background","7","","",""
"Permanent","1995","Full Time","no migration background","3672","0.920718439029665","0.912358229822885","0.929078648236445"
"Permanent","1995","Full Time","direct migration background","975","0.921142951522509","0.904856592784731","0.937429310260286"
"Permanent","1995","Full Time","indirect migration background","125","0.678190955109418","0.609561079814191","0.746820830404644"
"Permanent","1995","Part Time","no migration background","1030","0.794491294935497","0.772684824541187","0.816297765329807"
"Permanent","1995","Part Time","direct migration background","318","0.821424123415108","0.782711795274147","0.86013645155607"
"Permanent","1995","Part Time","indirect migration background","64","0.579110388511911","0.485125086896059","0.673095690127763"
"Permanent","1995","Not Working","no migration background","68","0.588229182675606","0.50160516675549","0.674853198595721"
"Permanent","1995","Not Working","direct migration background","18","","",""
"Permanent","1995","Not Working","indirect migration background","5","","",""
"Limited","1995","Full Time","no migration background","340","0.0792815609703347","0.0709213517635549","0.0876417701771146"
"Limited","1995","Full Time","direct migration background","77","0.0788570484774914","0.062570689739714","0.0951434072152688"
"Limited","1995","Full Time","indirect migration background","53","0.321809044890582","0.253179169595356","0.390438920185809"
"Limited","1995","Part Time","no migration background","289","0.205508705064503","0.183702234670193","0.227315175458813"
"Limited","1995","Part Time","direct migration background","58","0.178575876584892","0.13986354844393","0.217288204725853"
"Limited","1995","Part Time","indirect migration background","42","0.420889611488089","0.326904309872237","0.514874913103941"
"Limited","1995","Not Working","no migration background","56","0.411770817324394","0.325146801404279","0.49839483324451"
"Limited","1995","Not Working","direct migration background","11","","",""
"Limited","1995","Not Working","indirect migration background","6","","",""
"Permanent","1996","Full Time","no migration background","3568","0.920186844914455","0.911691314372721","0.928682375456189"
"Permanent","1996","Full Time","direct migration background","835","0.923191240282966","0.905765024671944","0.940617455893987"
"Permanent","1996","Full Time","indirect migration background","144","0.647059600280576","0.579813043017047","0.714306157544105"
"Permanent","1996","Part Time","no migration background","1087","0.82133088075171","0.800827875339718","0.841833886163702"
"Permanent","1996","Part Time","direct migration background","366","0.832182729962872","0.796527803842654","0.867837656083091"
"Permanent","1996","Part Time","indirect migration background","52","0.633162699808392","0.532469263894611","0.733856135722173"
"Permanent","1996","Not Working","no migration background","52","0.525851394211403","0.428469961910521","0.623232826512285"
"Permanent","1996","Not Working","direct migration background","18","","",""
"Permanent","1996","Not Working","indirect migration background","3","","",""
"Limited","1996","Full Time","no migration background","341","0.0798131550855445","0.0713176245438106","0.0883086856272785"
"Limited","1996","Full Time","direct migration background","62","0.0768087597170343","0.0593825441060127","0.094234975328056"
"Limited","1996","Full Time","indirect migration background","50","0.352940399719424","0.285693842455895","0.420186956982953"
"Limited","1996","Part Time","no migration background","254","0.17866911924829","0.158166113836298","0.199172124660282"
"Limited","1996","Part Time","direct migration background","56","0.167817270037128","0.132162343916909","0.203472196157346"
"Limited","1996","Part Time","indirect migration background","36","0.366837300191608","0.266143864277827","0.467530736105389"
"Limited","1996","Not Working","no migration background","49","0.474148605788597","0.376767173487715","0.571530038089479"
"Limited","1996","Not Working","direct migration background","9","","",""
"Limited","1996","Not Working","indirect migration background","10","","",""
"Permanent","1997","Full Time","no migration background","3421","0.909910183369638","0.900808195121214","0.919012171618062"
"Permanent","1997","Full Time","direct migration background","795","0.907000561090533","0.887612320506365","0.926388801674701"
"Permanent","1997","Full Time","indirect migration background","147","0.660855989133919","0.596977835512872","0.724734142754967"
"Permanent","1997","Part Time","no migration background","1019","0.79378279327019","0.771730075531399","0.81583551100898"
"Permanent","1997","Part Time","direct migration background","317","0.806054512868618","0.765821441983297","0.846287583753939"
"Permanent","1997","Part Time","indirect migration background","59","0.452468719137507","0.358596958979541","0.546340479295474"
"Permanent","1997","Not Working","no migration background","30","0.487377056298354","0.381116964066832","0.593637148529876"
"Permanent","1997","Not Working","direct migration background","12","","",""
"Permanent","1997","Not Working","indirect migration background","5","","",""
"Limited","1997","Full Time","no migration background","380","0.0900898166303621","0.0809878283819379","0.0991918048787864"
"Limited","1997","Full Time","direct migration background","67","0.0929994389094668","0.0736111983252989","0.112387679493635"
"Limited","1997","Full Time","indirect migration background","64","0.339144010866081","0.275265857245033","0.403022164487128"
"Limited","1997","Part Time","no migration background","274","0.20621720672981","0.18416448899102","0.228269924468601"
"Limited","1997","Part Time","direct migration background","54","0.193945487131382","0.153712416246062","0.234178558016703"
"Limited","1997","Part Time","indirect migration background","49","0.547531280862493","0.453659520704527","0.641403041020459"
"Limited","1997","Not Working","no migration background","55","0.512622943701646","0.406362851470124","0.618883035933168"
"Limited","1997","Not Working","direct migration background","6","","",""
"Limited","1997","Not Working","indirect migration background","14","","",""
"Permanent","1998","Full Time","no migration background","3820","0.917563416375306","0.909249708222177","0.925877124528435"
"Permanent","1998","Full Time","direct migration background","729","0.891750573227214","0.870153294762011","0.913347851692416"
"Permanent","1998","Full Time","indirect migration background","149","0.625876363455154","0.561934012562871","0.689818714347436"
"Permanent","1998","Part Time","no migration background","1245","0.800195796645375","0.780492209705384","0.819899383585365"
"Permanent","1998","Part Time","direct migration background","331","0.846776197372925","0.81098133233445","0.8825710624114"
"Permanent","1998","Part Time","indirect migration background","59","0.584902258007113","0.488806495193303","0.680998020820923"
"Permanent","1998","Not Working","no migration background","42","0.475428587407839","0.373381847912612","0.577475326903066"
"Permanent","1998","Not Working","direct migration background","9","","",""
"Permanent","1998","Not Working","indirect migration background","4","","",""
"Limited","1998","Full Time","no migration background","384","0.0824365836246942","0.0741228754715651","0.0907502917778234"
"Limited","1998","Full Time","direct migration background","66","0.108249426772786","0.0866521483075836","0.129846705237989"
"Limited","1998","Full Time","indirect migration background","71","0.374123636544846","0.310181285652564","0.438065987437129"
"Limited","1998","Part Time","no migration background","337","0.199804203354625","0.180100616414635","0.219507790294616"
"Limited","1998","Part Time","direct migration background","58","0.153223802627075","0.1174289375886","0.18901866766555"
"Limited","1998","Part Time","indirect migration background","42","0.415097741992887","0.319001979179077","0.511193504806697"
"Limited","1998","Not Working","no migration background","50","0.524571412592161","0.422524673096933","0.626618152087388"
"Limited","1998","Not Working","direct migration background","15","","",""
"Limited","1998","Not Working","indirect migration background","10","","",""
"Permanent","1999","Full Time","no migration background","3680","0.902937103845536","0.893906150071194","0.911968057619877"
"Permanent","1999","Full Time","direct migration background","691","0.901327327435754","0.880083152632693","0.922571502238816"
"Permanent","1999","Full Time","indirect migration background","165","0.70286172629344","0.643542577166358","0.762180875420523"
"Permanent","1999","Part Time","no migration background","1285","0.803737601099499","0.784556347554572","0.822918854644425"
"Permanent","1999","Part Time","direct migration background","280","0.803213349440643","0.760703288441174","0.845723410440113"
"Permanent","1999","Part Time","indirect migration background","68","0.532450274968818","0.444630831769371","0.620269718168264"
"Permanent","1999","Not Working","no migration background","51","0.573760853341796","0.472708530452809","0.674813176230782"
"Permanent","1999","Not Working","direct migration background","15","","",""
"Permanent","1999","Not Working","indirect migration background","5","","",""
"Limited","1999","Full Time","no migration background","448","0.0970628961544644","0.0880319423801226","0.106093849928806"
"Limited","1999","Full Time","direct migration background","66","0.0986726725642456","0.0774284977611842","0.119916847367307"
"Limited","1999","Full Time","indirect migration background","63","0.29713827370656","0.237819124579477","0.356457422833642"
"Limited","1999","Part Time","no migration background","362","0.196262398900501","0.177081145355575","0.215443652445428"
"Limited","1999","Part Time","direct migration background","56","0.196786650559357","0.154276589559887","0.239296711558827"
"Limited","1999","Part Time","indirect migration background","56","0.467549725031182","0.379730281831736","0.555369168230629"
"Limited","1999","Not Working","no migration background","41","0.426239146658204","0.325186823769218","0.527291469547191"
"Limited","1999","Not Working","direct migration background","7","","",""
"Limited","1999","Not Working","indirect migration background","6","","",""
"Permanent","2000","Full Time","no migration background","6309","0.901224453225915","0.894253446203332","0.908195460248499"
"Permanent","2000","Full Time","direct migration background","971","0.899775108965668","0.881781802128684","0.917768415802653"
"Permanent","2000","Full Time","indirect migration background","226","0.734317569735068","0.684828333074725","0.783806806395411"
"Permanent","2000","Part Time","no migration background","1993","0.801265019066581","0.785687907928545","0.816842130204616"
"Permanent","2000","Part Time","direct migration background","382","0.785450579555022","0.748098721901374","0.822802437208671"
"Permanent","2000","Part Time","indirect migration background","67","0.598366151597699","0.509537345987634","0.687194957207764"
"Permanent","2000","Not Working","no migration background","66","0.456649575460666","0.378231933932942","0.535067216988389"
"Permanent","2000","Not Working","direct migration background","21","","",""
"Permanent","2000","Not Working","indirect migration background","8","","",""
"Limited","2000","Full Time","no migration background","728","0.0987755467740846","0.0918045397515009","0.105746553796668"
"Limited","2000","Full Time","direct migration background","99","0.100224891034332","0.0822315841973473","0.118218197871316"
"Limited","2000","Full Time","indirect migration background","80","0.265682430264932","0.216193193604589","0.315171666925274"
"Limited","2000","Part Time","no migration background","528","0.198734980933419","0.183157869795384","0.214312092071455"
"Limited","2000","Part Time","direct migration background","82","0.214549420444978","0.177197562791329","0.251901278098626"
"Limited","2000","Part Time","indirect migration background","50","0.401633848402301","0.312805042792236","0.490462654012367"
"Limited","2000","Not Working","no migration background","89","0.543350424539334","0.464932783011611","0.621768066067058"
"Limited","2000","Not Working","direct migration background","26","","",""
"Limited","2000","Not Working","indirect migration background","4","","",""
"Permanent","2001","Full Time","no migration background","5695","0.906856625518127","0.899700935207767","0.914012315828486"
"Permanent","2001","Full Time","direct migration background","879","0.878413987678245","0.857815929384232","0.899012045972258"
"Permanent","2001","Full Time","indirect migration background","216","0.740541819146323","0.690265306719682","0.790818331572964"
"Permanent","2001","Part Time","no migration background","1854","0.804180447508269","0.78810196920212","0.820258925814417"
"Permanent","2001","Part Time","direct migration background","353","0.779805451850963","0.740998685991053","0.818612217710873"
"Permanent","2001","Part Time","indirect migration background","68","0.556954020568443","0.468076580004371","0.645831461132516"
"Permanent","2001","Not Working","no migration background","68","0.430129814089","0.351162501428842","0.509097126749159"
"Permanent","2001","Not Working","direct migration background","9","","",""
"Permanent","2001","Not Working","indirect migration background","6","","",""
"Limited","2001","Full Time","no migration background","642","0.0931433744818733","0.085987684171514","0.100299064792233"
"Limited","2001","Full Time","direct migration background","88","0.121586012321755","0.100987954027742","0.142184070615768"
"Limited","2001","Full Time","indirect migration background","76","0.259458180853677","0.209181668427036","0.309734693280318"
"Limited","2001","Part Time","no migration background","486","0.195819552491731","0.179741074185583","0.21189803079788"
"Limited","2001","Part Time","direct migration background","85","0.220194548149037","0.181387782289127","0.259001314008947"
"Limited","2001","Part Time","indirect migration background","52","0.443045979431557","0.354168538867484","0.531923419995629"
"Limited","2001","Not Working","no migration background","83","0.569870185910999","0.490902873250841","0.648837498571157"
"Limited","2001","Not Working","direct migration background","11","","",""
"Limited","2001","Not Working","indirect migration background","8","","",""
"Permanent","2002","Full Time","no migration background","6073","0.905385648554401","0.898384245513275","0.912387051595526"
"Permanent","2002","Full Time","direct migration background","807","0.857176845034246","0.834292185829934","0.880061504238558"
"Permanent","2002","Full Time","indirect migration background","211","0.681261781860785","0.62725613680748","0.735267426914091"
"Permanent","2002","Part Time","no migration background","2114","0.811307156440249","0.796336648231852","0.826277664648647"
"Permanent","2002","Part Time","direct migration background","332","0.784132250423475","0.74401363385539","0.82425086699156"
"Permanent","2002","Part Time","indirect migration background","66","0.560031016569125","0.468911221126162","0.651150812012087"
"Permanent","2002","Not Working","no migration background","54","0.414200514963404","0.329849123090803","0.498551906836004"
"Permanent","2002","Not Working","direct migration background","5","","",""
"Permanent","2002","Not Working","indirect migration background","5","","",""
"Limited","2002","Full Time","no migration background","640","0.0946143514455992","0.0876129484044738","0.101615754486725"
"Limited","2002","Full Time","direct migration background","91","0.142823154965754","0.119938495761442","0.165707814170065"
"Limited","2002","Full Time","indirect migration background","75","0.318738218139214","0.264732573085909","0.37274386319252"
"Limited","2002","Part Time","no migration background","510","0.188692843559751","0.173722335351353","0.203663351768148"
"Limited","2002","Part Time","direct migration background","72","0.215867749576525","0.17574913300844","0.255986366144609"
"Limited","2002","Part Time","indirect migration background","48","0.439968983430875","0.348849187987913","0.531088778873838"
"Limited","2002","Not Working","no migration background","77","0.585799485036596","0.501448093163996","0.670150876909197"
"Limited","2002","Not Working","direct migration background","11","","",""
"Limited","2002","Not Working","indirect migration background","8","","",""
"Permanent","2003","Full Time","no migration background","5635","0.899936568332017","0.892511174721097","0.907361961942937"
"Permanent","2003","Full Time","direct migration background","714","0.876279414959551","0.853405850652569","0.899152979266532"
"Permanent","2003","Full Time","indirect migration background","207","0.750898902869757","0.699311369359151","0.802486436380364"
"Permanent","2003","Part Time","no migration background","2022","0.816031376572735","0.800794441971525","0.831268311173945"
"Permanent","2003","Part Time","direct migration background","324","0.774708674537608","0.73376757144567","0.815649777629546"
"Permanent","2003","Part Time","indirect migration background","82","0.559553468344393","0.475498558811388","0.643608377877398"
"Permanent","2003","Not Working","no migration background","42","0.380078121604322","0.288531751096873","0.471624492111771"
"Permanent","2003","Not Working","direct migration background","6","","",""
"Permanent","2003","Not Working","indirect migration background","5","","",""
"Limited","2003","Full Time","no migration background","639","0.100063431667983","0.0926380380570636","0.107488825278903"
"Limited","2003","Full Time","direct migration background","82","0.123720585040449","0.100847020733468","0.146594149347431"
"Limited","2003","Full Time","indirect migration background","63","0.249101097130243","0.197513563619636","0.300688630640849"
"Limited","2003","Part Time","no migration background","462","0.183968623427265","0.168731688826055","0.199205558028475"
"Limited","2003","Part Time","direct migration background","76","0.225291325462392","0.184350222370454","0.266232428554329"
"Limited","2003","Part Time","indirect migration background","52","0.440446531655607","0.356391622122602","0.524501441188612"
"Limited","2003","Not Working","no migration background","66","0.619921878395678","0.528375507888229","0.711468248903127"
"Limited","2003","Not Working","direct migration background","4","","",""
"Limited","2003","Not Working","indirect migration background","7","","",""
"Permanent","2004","Full Time","no migration background","5335","0.893186635435244","0.885346932760866","0.901026338109621"
"Permanent","2004","Full Time","direct migration background","670","0.867089986276824","0.842547680753578","0.89163229180007"
"Permanent","2004","Full Time","indirect migration background","206","0.707447413872017","0.653481961747093","0.761412865996942"
"Permanent","2004","Part Time","no migration background","1995","0.795588098952227","0.779783318302849","0.811392879601606"
"Permanent","2004","Part Time","direct migration background","318","0.835710224735113","0.797852256081364","0.873568193388862"
"Permanent","2004","Part Time","indirect migration background","82","0.536315718301183","0.451244515117161","0.621386921485205"
"Permanent","2004","Not Working","no migration background","38","0.35663133680034","0.267521365408593","0.445741308192087"
"Permanent","2004","Not Working","direct migration background","11","","",""
"Permanent","2004","Not Working","indirect migration background","3","","",""
"Limited","2004","Full Time","no migration background","628","0.106813364564756","0.098973661890379","0.114653067239134"
"Limited","2004","Full Time","direct migration background","65","0.132910013723176","0.10836770819993","0.157452319246422"
"Limited","2004","Full Time","indirect migration background","67","0.292552586127982","0.238587134003058","0.346518038252907"
"Limited","2004","Part Time","no migration background","506","0.204411901047773","0.188607120398394","0.220216681697151"
"Limited","2004","Part Time","direct migration background","50","0.164289775264887","0.126431806611138","0.202147743918636"
"Limited","2004","Part Time","indirect migration background","50","0.463684281698817","0.378613078514794","0.548755484882839"
"Limited","2004","Not Working","no migration background","73","0.64336866319966","0.554258691807913","0.732478634591407"
"Limited","2004","Not Working","direct migration background","5","","",""
"Limited","2004","Not Working","indirect migration background","4","","",""
"Permanent","2005","Full Time","no migration background","5253","0.903430012473223","0.895816634487423","0.911043390459022"
"Permanent","2005","Full Time","direct migration background","654","0.905050522181523","0.883287740570922","0.926813303792124"
