"plb0037_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Permanent","1987","Not Working","Couple + C. LE 16 ","13","","",""
"Permanent","1987","Not Working","Couple + C. GT 16 ","6","","",""
"Permanent","1987","Not Working","Couple + C. LE and GT 16","8","","",""
"Limited","1987","Full Time","1-pers.-HH","8","","",""
"Limited","1987","Full Time","(Married) couple without C. ","26","","",""
"Limited","1987","Full Time","Single parent ","3","","",""
"Limited","1987","Full Time","Couple + C. LE 16 ","12","","",""
"Limited","1987","Full Time","Couple + C. GT 16 ","20","","",""
"Limited","1987","Full Time","Couple + C. LE and GT 16","16","","",""
"Limited","1987","Part Time","1-pers.-HH","12","","",""
"Limited","1987","Part Time","(Married) couple without C. ","20","","",""
"Limited","1987","Part Time","Single parent ","17","","",""
"Limited","1987","Part Time","Couple + C. LE 16 ","22","","",""
"Limited","1987","Part Time","Couple + C. GT 16 ","79","0.61856731276442","0.532725679443899","0.70440894608494"
"Limited","1987","Part Time","Couple + C. LE and GT 16","43","0.473664478471891","0.369343055142098","0.577985901801683"
"Limited","1987","Not Working","1-pers.-HH","5","","",""
"Limited","1987","Not Working","(Married) couple without C. ","1","","",""
"Limited","1987","Not Working","Single parent ","2","","",""
"Limited","1987","Not Working","Couple + C. LE 16 ","5","","",""
"Limited","1987","Not Working","Couple + C. GT 16 ","8","","",""
"Limited","1987","Not Working","Couple + C. LE and GT 16","6","","",""
"Permanent","1988","Full Time","1-pers.-HH","347","0.933970307824806","0.908768607313166","0.959172008336445"
"Permanent","1988","Full Time","(Married) couple without C. ","851","0.953958387217729","0.940205127535777","0.967711646899681"
"Permanent","1988","Full Time","Single parent ","155","0.842542845490818","0.790057335225636","0.895028355756001"
"Permanent","1988","Full Time","Couple + C. LE 16 ","979","0.971311393981333","0.961021604774654","0.981601183188012"
"Permanent","1988","Full Time","Couple + C. GT 16 ","765","0.85568895287318","0.832781772930178","0.878596132816182"
"Permanent","1988","Full Time","Couple + C. LE and GT 16","360","0.815001651968615","0.778257974976802","0.851745328960427"
"Permanent","1988","Part Time","1-pers.-HH","57","0.812965681184503","0.720284749256519","0.905646613112486"
"Permanent","1988","Part Time","(Married) couple without C. ","184","0.857359153138226","0.810061260372323","0.904657045904129"
"Permanent","1988","Part Time","Single parent ","61","0.688421306344336","0.592737627676088","0.784104985012583"
"Permanent","1988","Part Time","Couple + C. LE 16 ","280","0.909436929869909","0.87759256030978","0.941281299430038"
"Permanent","1988","Part Time","Couple + C. GT 16 ","223","0.776027720062966","0.72885149175847","0.823203948367461"
"Permanent","1988","Part Time","Couple + C. LE and GT 16","121","0.747302796706233","0.681978889708697","0.812626703703768"
"Permanent","1988","Not Working","1-pers.-HH","5","","",""
"Permanent","1988","Not Working","(Married) couple without C. ","5","","",""
"Permanent","1988","Not Working","Single parent ","2","","",""
"Permanent","1988","Not Working","Couple + C. LE 16 ","11","","",""
"Permanent","1988","Not Working","Couple + C. GT 16 ","10","","",""
"Permanent","1988","Not Working","Couple + C. LE and GT 16","3","","",""
"Limited","1988","Full Time","1-pers.-HH","26","","",""
"Limited","1988","Full Time","(Married) couple without C. ","41","0.046041612782271","0.0322883531003189","0.0597948724642231"
"Limited","1988","Full Time","Single parent ","30","0.157457154509182","0.104971644243999","0.209942664774364"
"Limited","1988","Full Time","Couple + C. LE 16 ","32","0.028688606018667","0.0183988168119882","0.0389783952253457"
"Limited","1988","Full Time","Couple + C. GT 16 ","139","0.14431104712682","0.121403867183818","0.167218227069822"
"Limited","1988","Full Time","Couple + C. LE and GT 16","69","0.184998348031385","0.148254671039573","0.221742025023198"
"Limited","1988","Part Time","1-pers.-HH","11","","",""
"Limited","1988","Part Time","(Married) couple without C. ","26","","",""
"Limited","1988","Part Time","Single parent ","29","","",""
"Limited","1988","Part Time","Couple + C. LE 16 ","32","0.0905630701300908","0.0587187005699618","0.12240743969022"
"Limited","1988","Part Time","Couple + C. GT 16 ","77","0.223972279937034","0.176796051632539","0.27114850824153"
"Limited","1988","Part Time","Couple + C. LE and GT 16","49","0.252697203293767","0.187373296296232","0.318021110291303"
"Limited","1988","Not Working","1-pers.-HH","2","","",""
"Limited","1988","Not Working","(Married) couple without C. ","10","","",""
"Limited","1988","Not Working","Single parent ","6","","",""
"Limited","1988","Not Working","Couple + C. LE 16 ","11","","",""
"Limited","1988","Not Working","Couple + C. GT 16 ","10","","",""
"Limited","1988","Not Working","Couple + C. LE and GT 16","8","","",""
"Permanent","1989","Full Time","1-pers.-HH","62","0.929551821084214","0.869604364812017","0.989499277356411"
"Permanent","1989","Full Time","(Married) couple without C. ","80","0.925495166362593","0.871543272162601","0.979447060562586"
"Permanent","1989","Full Time","Single parent ","18","","",""
"Permanent","1989","Full Time","Couple + C. LE 16 ","75","0.868736230144056","0.796521656520209","0.940950803767903"
"Permanent","1989","Full Time","Couple + C. GT 16 ","91","0.771399062435799","0.695307987902214","0.847490136969384"
"Permanent","1989","Full Time","Couple + C. LE and GT 16","31","0.895666910644449","0.79580930711358","0.995524514175319"
"Permanent","1989","Part Time","1-pers.-HH","22","","",""
"Permanent","1989","Part Time","(Married) couple without C. ","36","0.773827094310978","0.655476695157345","0.89217749346461"
"Permanent","1989","Part Time","Single parent ","15","","",""
"Permanent","1989","Part Time","Couple + C. LE 16 ","77","0.776735423722166","0.695919959440911","0.857550888003422"
"Permanent","1989","Part Time","Couple + C. GT 16 ","42","0.520303813984454","0.413467207346153","0.627140420622754"
"Permanent","1989","Part Time","Couple + C. LE and GT 16","28","","",""
"Permanent","1989","Not Working","1-pers.-HH","5","","",""
"Permanent","1989","Not Working","(Married) couple without C. ","2","","",""
"Permanent","1989","Not Working","Single parent ","3","","",""
"Permanent","1989","Not Working","Couple + C. LE 16 ","12","","",""
"Permanent","1989","Not Working","Couple + C. GT 16 ","7","","",""
"Permanent","1989","Not Working","Couple + C. LE and GT 16","2","","",""
"Limited","1989","Full Time","1-pers.-HH","8","","",""
"Limited","1989","Full Time","(Married) couple without C. ","11","","",""
"Limited","1989","Full Time","Single parent ","4","","",""
"Limited","1989","Full Time","Couple + C. LE 16 ","9","","",""
"Limited","1989","Full Time","Couple + C. GT 16 ","26","","",""
"Limited","1989","Full Time","Couple + C. LE and GT 16","5","","",""
"Limited","1989","Part Time","1-pers.-HH","13","","",""
"Limited","1989","Part Time","(Married) couple without C. ","12","","",""
"Limited","1989","Part Time","Single parent ","11","","",""
"Limited","1989","Part Time","Couple + C. LE 16 ","25","","",""
"Limited","1989","Part Time","Couple + C. GT 16 ","42","0.479696186015546","0.372859579377246","0.586532792653847"
"Limited","1989","Part Time","Couple + C. LE and GT 16","32","0.576010011521467","0.45096531332016","0.701054709722774"
"Limited","1989","Not Working","1-pers.-HH","5","","",""
"Limited","1989","Not Working","(Married) couple without C. ","4","","",""
"Limited","1989","Not Working","Single parent ","3","","",""
"Limited","1989","Not Working","Couple + C. LE 16 ","7","","",""
"Limited","1989","Not Working","Couple + C. GT 16 ","8","","",""
"Limited","1989","Not Working","Couple + C. LE and GT 16","4","","",""
"Permanent","1990","Full Time","1-pers.-HH","52","0.875604888845394","0.792784184687768","0.95842559300302"
"Permanent","1990","Full Time","(Married) couple without C. ","99","0.896138744656917","0.840858549045077","0.951418940268758"
"Permanent","1990","Full Time","Single parent ","24","","",""
"Permanent","1990","Full Time","Couple + C. LE 16 ","100","0.90631361758466","0.851610468307026","0.961016766862295"
"Permanent","1990","Full Time","Couple + C. GT 16 ","89","0.881812307820767","0.818852758816548","0.944771856824987"
"Permanent","1990","Full Time","Couple + C. LE and GT 16","25","","",""
"Permanent","1990","Part Time","1-pers.-HH","22","","",""
"Permanent","1990","Part Time","(Married) couple without C. ","45","0.817687891541364","0.717454551277475","0.917921231805253"
"Permanent","1990","Part Time","Single parent ","9","","",""
"Permanent","1990","Part Time","Couple + C. LE 16 ","86","0.813074025447794","0.739206071019337","0.886941979876251"
"Permanent","1990","Part Time","Couple + C. GT 16 ","52","0.561692283995829","0.460849366041753","0.662535201949905"
"Permanent","1990","Part Time","Couple + C. LE and GT 16","29","","",""
"Permanent","1990","Not Working","1-pers.-HH","2","","",""
"Permanent","1990","Not Working","(Married) couple without C. ","2","","",""
"Permanent","1990","Not Working","Single parent ","","","",""
"Permanent","1990","Not Working","Couple + C. LE 16 ","18","","",""
"Permanent","1990","Not Working","Couple + C. GT 16 ","2","","",""
"Permanent","1990","Not Working","Couple + C. LE and GT 16","8","","",""
"Limited","1990","Full Time","1-pers.-HH","9","","",""
"Limited","1990","Full Time","(Married) couple without C. ","18","","",""
"Limited","1990","Full Time","Single parent ","5","","",""
"Limited","1990","Full Time","Couple + C. LE 16 ","9","","",""
"Limited","1990","Full Time","Couple + C. GT 16 ","12","","",""
"Limited","1990","Full Time","Couple + C. LE and GT 16","9","","",""
"Limited","1990","Part Time","1-pers.-HH","16","","",""
"Limited","1990","Part Time","(Married) couple without C. ","12","","",""
"Limited","1990","Part Time","Single parent ","13","","",""
"Limited","1990","Part Time","Couple + C. LE 16 ","21","","",""
"Limited","1990","Part Time","Couple + C. GT 16 ","41","0.438307716004171","0.337464798050095","0.539150633958247"
"Limited","1990","Part Time","Couple + C. LE and GT 16","30","0.558160826180467","0.43144412141625","0.684877530944684"
"Limited","1990","Not Working","1-pers.-HH","","","",""
"Limited","1990","Not Working","(Married) couple without C. ","2","","",""
"Limited","1990","Not Working","Single parent ","1","","",""
"Limited","1990","Not Working","Couple + C. LE 16 ","9","","",""
"Limited","1990","Not Working","Couple + C. GT 16 ","8","","",""
"Limited","1990","Not Working","Couple + C. LE and GT 16","3","","",""
"Permanent","1991","Full Time","1-pers.-HH","63","0.919862288706088","0.855799856900032","0.983924720512143"
"Permanent","1991","Full Time","(Married) couple without C. ","100","0.930875336265719","0.883254488816817","0.978496183714621"
"Permanent","1991","Full Time","Single parent ","21","","",""
"Permanent","1991","Full Time","Couple + C. LE 16 ","104","0.916762907859792","0.865830309102499","0.967695506617085"
"Permanent","1991","Full Time","Couple + C. GT 16 ","59","0.786737469345695","0.697534814911273","0.875940123780117"
"Permanent","1991","Full Time","Couple + C. LE and GT 16","30","0.760055920642688","0.626028524656191","0.894083316629185"
"Permanent","1991","Part Time","1-pers.-HH","16","","",""
"Permanent","1991","Part Time","(Married) couple without C. ","26","","",""
"Permanent","1991","Part Time","Single parent ","15","","",""
"Permanent","1991","Part Time","Couple + C. LE 16 ","93","0.832167716949977","0.763565389766132","0.900770044133822"
"Permanent","1991","Part Time","Couple + C. GT 16 ","50","0.609426561011734","0.506908470903874","0.711944651119594"
"Permanent","1991","Part Time","Couple + C. LE and GT 16","33","0.606323401573802","0.482701781477107","0.729945021670497"
"Permanent","1991","Not Working","1-pers.-HH","2","","",""
"Permanent","1991","Not Working","(Married) couple without C. ","8","","",""
"Permanent","1991","Not Working","Single parent ","4","","",""
"Permanent","1991","Not Working","Couple + C. LE 16 ","19","","",""
"Permanent","1991","Not Working","Couple + C. GT 16 ","8","","",""
"Permanent","1991","Not Working","Couple + C. LE and GT 16","7","","",""
"Limited","1991","Full Time","1-pers.-HH","6","","",""
"Limited","1991","Full Time","(Married) couple without C. ","9","","",""
"Limited","1991","Full Time","Single parent ","6","","",""
"Limited","1991","Full Time","Couple + C. LE 16 ","9","","",""
"Limited","1991","Full Time","Couple + C. GT 16 ","22","","",""
"Limited","1991","Full Time","Couple + C. LE and GT 16","9","","",""
"Limited","1991","Part Time","1-pers.-HH","15","","",""
"Limited","1991","Part Time","(Married) couple without C. ","16","","",""
"Limited","1991","Part Time","Single parent ","11","","",""
"Limited","1991","Part Time","Couple + C. LE 16 ","21","","",""
"Limited","1991","Part Time","Couple + C. GT 16 ","37","0.390573438988266","0.288055348880406","0.493091529096126"
"Limited","1991","Part Time","Couple + C. LE and GT 16","27","","",""
"Limited","1991","Not Working","1-pers.-HH","1","","",""
"Limited","1991","Not Working","(Married) couple without C. ","4","","",""
"Limited","1991","Not Working","Single parent ","2","","",""
"Limited","1991","Not Working","Couple + C. LE 16 ","7","","",""
"Limited","1991","Not Working","Couple + C. GT 16 ","6","","",""
"Limited","1991","Not Working","Couple + C. LE and GT 16","1","","",""
"Permanent","1992","Full Time","1-pers.-HH","59","0.858523242840061","0.776291002448947","0.940755483231176"
"Permanent","1992","Full Time","(Married) couple without C. ","151","0.834500941349275","0.78109337381782","0.88790850888073"
"Permanent","1992","Full Time","Single parent ","43","0.919894478992216","0.842287747503802","0.997501210480631"
"Permanent","1992","Full Time","Couple + C. LE 16 ","260","0.849587699183339","0.809729778690116","0.889445619676563"
"Permanent","1992","Full Time","Couple + C. GT 16 ","168","0.779421195645261","0.72412576935512","0.834716621935401"
"Permanent","1992","Full Time","Couple + C. LE and GT 16","71","0.810264907266575","0.728344122905697","0.892185691627452"
"Permanent","1992","Part Time","1-pers.-HH","18","","",""
"Permanent","1992","Part Time","(Married) couple without C. ","53","0.686339275063956","0.580625464447732","0.792053085680181"
"Permanent","1992","Part Time","Single parent ","34","0.645355890908755","0.518922216148417","0.771789565669093"
"Permanent","1992","Part Time","Couple + C. LE 16 ","145","0.803624479127578","0.747138385158504","0.860110573096651"
"Permanent","1992","Part Time","Couple + C. GT 16 ","79","0.505188945722492","0.422072434221509","0.588305457223475"
"Permanent","1992","Part Time","Couple + C. LE and GT 16","31","0.608470773407642","0.475808213368644","0.741133333446639"
"Permanent","1992","Not Working","1-pers.-HH","","","",""
"Permanent","1992","Not Working","(Married) couple without C. ","2","","",""
"Permanent","1992","Not Working","Single parent ","2","","",""
"Permanent","1992","Not Working","Couple + C. LE 16 ","16","","",""
"Permanent","1992","Not Working","Couple + C. GT 16 ","5","","",""
"Permanent","1992","Not Working","Couple + C. LE and GT 16","2","","",""
"Limited","1992","Full Time","1-pers.-HH","10","","",""
"Limited","1992","Full Time","(Married) couple without C. ","35","0.165499058650725","0.11209149111927","0.21890662618218"
"Limited","1992","Full Time","Single parent ","4","","",""
"Limited","1992","Full Time","Couple + C. LE 16 ","49","0.150412300816661","0.110554380323437","0.190270221309884"
"Limited","1992","Full Time","Couple + C. GT 16 ","48","0.220578804354739","0.165283378064599","0.27587423064488"
"Limited","1992","Full Time","Couple + C. LE and GT 16","17","","",""
"Limited","1992","Part Time","1-pers.-HH","9","","",""
"Limited","1992","Part Time","(Married) couple without C. ","21","","",""
"Limited","1992","Part Time","Single parent ","21","","",""
"Limited","1992","Part Time","Couple + C. LE 16 ","45","0.196375520872422","0.139889426903349","0.252861614841495"
"Limited","1992","Part Time","Couple + C. GT 16 ","60","0.494811054277508","0.411694542776524","0.577927565778491"
"Limited","1992","Part Time","Couple + C. LE and GT 16","21","","",""
"Limited","1992","Not Working","1-pers.-HH","1","","",""
"Limited","1992","Not Working","(Married) couple without C. ","2","","",""
"Limited","1992","Not Working","Single parent ","3","","",""
"Limited","1992","Not Working","Couple + C. LE 16 ","10","","",""
"Limited","1992","Not Working","Couple + C. GT 16 ","16","","",""
"Limited","1992","Not Working","Couple + C. LE and GT 16","4","","",""
"Permanent","1993","Full Time","1-pers.-HH","60","0.878607735048995","0.802102335163257","0.955113134934733"
"Permanent","1993","Full Time","(Married) couple without C. ","158","0.862799665881643","0.812396926126121","0.913202405637165"
"Permanent","1993","Full Time","Single parent ","26","","",""
"Permanent","1993","Full Time","Couple + C. LE 16 ","210","0.900592100682045","0.862498815073632","0.938685386290458"
"Permanent","1993","Full Time","Couple + C. GT 16 ","116","0.800584700632853","0.733432303935947","0.867737097329759"
"Permanent","1993","Full Time","Couple + C. LE and GT 16","57","0.826194845281704","0.736127740711615","0.916261949851793"
"Permanent","1993","Part Time","1-pers.-HH","22","","",""
"Permanent","1993","Part Time","(Married) couple without C. ","42","0.554260747222676","0.436122333144266","0.672399161301086"
"Permanent","1993","Part Time","Single parent ","20","","",""
"Permanent","1993","Part Time","Couple + C. LE 16 ","133","0.83404681493458","0.777451294601865","0.890642335267295"
"Permanent","1993","Part Time","Couple + C. GT 16 ","55","0.456768762947439","0.364515944094157","0.54902158180072"
"Permanent","1993","Part Time","Couple + C. LE and GT 16","41","0.548264132394889","0.431680850740541","0.664847414049237"
"Permanent","1993","Not Working","1-pers.-HH","7","","",""
"Permanent","1993","Not Working","(Married) couple without C. ","4","","",""
"Permanent","1993","Not Working","Single parent ","6","","",""
"Permanent","1993","Not Working","Couple + C. LE 16 ","24","","",""
"Permanent","1993","Not Working","Couple + C. GT 16 ","7","","",""
"Permanent","1993","Not Working","Couple + C. LE and GT 16","4","","",""
"Limited","1993","Full Time","1-pers.-HH","10","","",""
"Limited","1993","Full Time","(Married) couple without C. ","21","","",""
"Limited","1993","Full Time","Single parent ","4","","",""
"Limited","1993","Full Time","Couple + C. LE 16 ","27","","",""
"Limited","1993","Full Time","Couple + C. GT 16 ","20","","",""
"Limited","1993","Full Time","Couple + C. LE and GT 16","11","","",""
"Limited","1993","Part Time","1-pers.-HH","14","","",""
"Limited","1993","Part Time","(Married) couple without C. ","26","","",""
"Limited","1993","Part Time","Single parent ","16","","",""
"Limited","1993","Part Time","Couple + C. LE 16 ","33","0.16595318506542","0.109357664732705","0.222548705398135"
"Limited","1993","Part Time","Couple + C. GT 16 ","57","0.543231237052561","0.45097841819928","0.635484055905843"
"Limited","1993","Part Time","Couple + C. LE and GT 16","29","","",""
"Limited","1993","Not Working","1-pers.-HH","","","",""
"Limited","1993","Not Working","(Married) couple without C. ","4","","",""
"Limited","1993","Not Working","Single parent ","2","","",""
"Limited","1993","Not Working","Couple + C. LE 16 ","7","","",""
"Limited","1993","Not Working","Couple + C. GT 16 ","8","","",""
"Limited","1993","Not Working","Couple + C. LE and GT 16","5","","",""
"Permanent","1994","Full Time","1-pers.-HH","49","0.830552832802475","0.738643652610871","0.922462012994078"
"Permanent","1994","Full Time","(Married) couple without C. ","119","0.893314549268702","0.841807893877716","0.944821204659688"
"Permanent","1994","Full Time","Single parent ","19","","",""
"Permanent","1994","Full Time","Couple + C. LE 16 ","126","0.857242713527192","0.800883064926103","0.913602362128281"
"Permanent","1994","Full Time","Couple + C. GT 16 ","68","0.739889915853028","0.650730181539064","0.829049650166992"
"Permanent","1994","Full Time","Couple + C. LE and GT 16","36","0.788581118345777","0.671847960337782","0.905314276353771"
"Permanent","1994","Part Time","1-pers.-HH","21","","",""
"Permanent","1994","Part Time","(Married) couple without C. ","71","0.66525093794298","0.574116627718021","0.75638524816794"
"Permanent","1994","Part Time","Single parent ","22","","",""
"Permanent","1994","Part Time","Couple + C. LE 16 ","110","0.714587951581077","0.643720015004841","0.785455888157313"
"Permanent","1994","Part Time","Couple + C. GT 16 ","69","0.481184197145462","0.396269171222265","0.56609922306866"
"Permanent","1994","Part Time","Couple + C. LE and GT 16","31","0.405534437844304","0.305745169771709","0.505323705916899"
"Permanent","1994","Not Working","1-pers.-HH","6","","",""
"Permanent","1994","Not Working","(Married) couple without C. ","6","","",""
"Permanent","1994","Not Working","Single parent ","1","","",""
"Permanent","1994","Not Working","Couple + C. LE 16 ","15","","",""
"Permanent","1994","Not Working","Couple + C. GT 16 ","8","","",""
"Permanent","1994","Not Working","Couple + C. LE and GT 16","5","","",""
"Limited","1994","Full Time","1-pers.-HH","15","","",""
"Limited","1994","Full Time","(Married) couple without C. ","19","","",""
"Limited","1994","Full Time","Single parent ","4","","",""
"Limited","1994","Full Time","Couple + C. LE 16 ","22","","",""
"Limited","1994","Full Time","Couple + C. GT 16 ","25","","",""
"Limited","1994","Full Time","Couple + C. LE and GT 16","11","","",""
"Limited","1994","Part Time","1-pers.-HH","19","","",""
"Limited","1994","Part Time","(Married) couple without C. ","32","0.33474906205702","0.24361475183206","0.425883372281979"
"Limited","1994","Part Time","Single parent ","18","","",""
"Limited","1994","Part Time","Couple + C. LE 16 ","46","0.285412048418923","0.214544111842686","0.356279984995159"
"Limited","1994","Part Time","Couple + C. GT 16 ","64","0.518815802854538","0.43390077693134","0.603730828777735"
"Limited","1994","Part Time","Couple + C. LE and GT 16","62","0.594465562155696","0.494676294083101","0.694254830228291"
"Limited","1994","Not Working","1-pers.-HH","5","","",""
"Limited","1994","Not Working","(Married) couple without C. ","5","","",""
"Limited","1994","Not Working","Single parent ","5","","",""
"Limited","1994","Not Working","Couple + C. LE 16 ","8","","",""
"Limited","1994","Not Working","Couple + C. GT 16 ","14","","",""
"Limited","1994","Not Working","Couple + C. LE and GT 16","9","","",""
"Permanent","1995","Full Time","1-pers.-HH","427","0.907849722415381","0.881616903750357","0.934082541080405"
"Permanent","1995","Full Time","(Married) couple without C. ","1222","0.945442841149673","0.933130126663562","0.957755555635785"
"Permanent","1995","Full Time","Single parent ","173","0.862287757180783","0.814766842428491","0.909808671933074"
"Permanent","1995","Full Time","Couple + C. LE 16 ","1384","0.957685800500124","0.947317241605481","0.968054359394766"
