"plh0220","year","migback","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2006","direct migration background","","","","","1"
"1 Strongly disagree","2006","indirect migration background","","","","","1"
"2 on scale 1-7 ","2006","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","no migration background","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","","","","","2"
"3 on scale 1-7 ","2006","no migration background","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","","","","","3"
"4 on scale 1-7","2006","indirect migration background","","","","","4"
"4 on scale 1-7","2006","no migration background","","","","","4"
"4 on scale 1-7","2006","direct migration background","","","","","4"
"5 on scale 1-7","2006","indirect migration background","","","","","5"
"5 on scale 1-7","2006","no migration background","","","","","5"
"5 on scale 1-7","2006","direct migration background","","","","","5"
"6 on scale 1-7","2006","indirect migration background","","","","","6"
"6 on scale 1-7","2006","direct migration background","","","","","6"
"6 on scale 1-7","2006","no migration background","","","","","6"
"7 Strongly agree","2006","indirect migration background","","","","","7"
"7 Strongly agree","2006","no migration background","","","","","7"
"7 Strongly agree","2006","direct migration background","","","","","7"
"1 Strongly disagree","2007","direct migration background","","","","","1"
"1 Strongly disagree","2007","indirect migration background","","","","","1"
"1 Strongly disagree","2007","no migration background","","","","","1"
"2 on scale 1-7 ","2007","no migration background","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","","","","","2"
"3 on scale 1-7 ","2007","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","no migration background","","","","","3"
"4 on scale 1-7","2007","indirect migration background","","","","","4"
"4 on scale 1-7","2007","no migration background","","","","","4"
"4 on scale 1-7","2007","direct migration background","","","","","4"
"5 on scale 1-7","2007","indirect migration background","","","","","5"
"5 on scale 1-7","2007","direct migration background","","","","","5"
"5 on scale 1-7","2007","no migration background","","","","","5"
"6 on scale 1-7","2007","indirect migration background","","","","","6"
"6 on scale 1-7","2007","direct migration background","","","","","6"
"6 on scale 1-7","2007","no migration background","","","","","6"
"7 Strongly agree","2007","indirect migration background","","","","","7"
"7 Strongly agree","2007","no migration background","","","","","7"
"7 Strongly agree","2007","direct migration background","","","","","7"
"1 Strongly disagree","2008","direct migration background","","","","","1"
"1 Strongly disagree","2008","indirect migration background","","","","","1"
"1 Strongly disagree","2008","no migration background","","","","","1"
"2 on scale 1-7 ","2008","indirect migration background","","","","","2"
"2 on scale 1-7 ","2008","no migration background","","","","","2"
"2 on scale 1-7 ","2008","direct migration background","","","","","2"
"3 on scale 1-7 ","2008","indirect migration background","","","","","3"
"3 on scale 1-7 ","2008","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","no migration background","","","","","3"
"4 on scale 1-7","2008","indirect migration background","","","","","4"
"4 on scale 1-7","2008","direct migration background","","","","","4"
"4 on scale 1-7","2008","no migration background","","","","","4"
"5 on scale 1-7","2008","indirect migration background","","","","","5"
"5 on scale 1-7","2008","direct migration background","","","","","5"
"5 on scale 1-7","2008","no migration background","","","","","5"
"6 on scale 1-7","2008","indirect migration background","","","","","6"
"6 on scale 1-7","2008","direct migration background","","","","","6"
"6 on scale 1-7","2008","no migration background","","","","","6"
"7 Strongly agree","2008","indirect migration background","","","","","7"
"7 Strongly agree","2008","no migration background","","","","","7"
"7 Strongly agree","2008","direct migration background","","","","","7"
"1 Strongly disagree","2009","direct migration background","226","0.142315784298592","0.125381008294543","0.15925056030264","1"
"1 Strongly disagree","2009","indirect migration background","76","0.0958740822102091","0.0742177958275525","0.117530368592866","1"
"1 Strongly disagree","2009","no migration background","1668","0.12257180852567","0.117421973338358","0.127721643712981","1"
"2 on scale 1-7 ","2009","indirect migration background","95","0.122360850111736","0.0982563486588069","0.146465351564665","2"
"2 on scale 1-7 ","2009","no migration background","2170","0.146746361797536","0.141189686917325","0.152303036677748","2"
"2 on scale 1-7 ","2009","direct migration background","256","0.160592100309039","0.14279546800484","0.178388732613237","2"
"3 on scale 1-7 ","2009","indirect migration background","119","0.157025461610993","0.130263916481961","0.183787006740024","3"
"3 on scale 1-7 ","2009","direct migration background","237","0.141956203005031","0.12503928953967","0.158873116470391","3"
"3 on scale 1-7 ","2009","no migration background","2455","0.16145536826265","0.155677314512585","0.167233422012715","3"
"4 on scale 1-7","2009","indirect migration background","131","0.203076781430234","0.17348594150486","0.232667621355608","4"
"4 on scale 1-7","2009","direct migration background","321","0.192174641508715","0.1730762851199","0.211272997897531","4"
"4 on scale 1-7","2009","no migration background","3006","0.190008942611064","0.183848394211507","0.19616949101062","4"
"5 on scale 1-7","2009","indirect migration background","112","0.181143149117372","0.152813978054159","0.209472320180585","5"
"5 on scale 1-7","2009","direct migration background","230","0.12792023683302","0.111730606056703","0.144109867609337","5"
"5 on scale 1-7","2009","no migration background","2591","0.155179892918169","0.149494086282033","0.160865699554306","5"
"6 on scale 1-7","2009","direct migration background","201","0.134835965753412","0.118280503320942","0.151391428185881","6"
"6 on scale 1-7","2009","indirect migration background","93","0.125540940660909","0.101169491901386","0.149912389420432","6"
"6 on scale 1-7","2009","no migration background","2114","0.12696419344161","0.121736033100301","0.132192353782919","6"
"7 Strongly agree","2009","indirect migration background","84","0.114978734858547","0.0915146007331197","0.138442868983975","7"
"7 Strongly agree","2009","no migration background","1574","0.0970734324433017","0.0924243349854079","0.101722529901195","7"
"7 Strongly agree","2009","direct migration background","164","0.100205068292192","0.0856502821706322","0.114759854413751","7"
"1 Strongly disagree","2010","direct migration background","","","","","1"
"1 Strongly disagree","2010","indirect migration background","","","","","1"
"1 Strongly disagree","2010","no migration background","","","","","1"
"2 on scale 1-7 ","2010","indirect migration background","","","","","2"
"2 on scale 1-7 ","2010","direct migration background","","","","","2"
"2 on scale 1-7 ","2010","no migration background","","","","","2"
"3 on scale 1-7 ","2010","indirect migration background","","","","","3"
"3 on scale 1-7 ","2010","direct migration background","","","","","3"
"3 on scale 1-7 ","2010","no migration background","","","","","3"
"4 on scale 1-7","2010","indirect migration background","","","","","4"
"4 on scale 1-7","2010","no migration background","","","","","4"
"4 on scale 1-7","2010","direct migration background","","","","","4"
"5 on scale 1-7","2010","indirect migration background","","","","","5"
"5 on scale 1-7","2010","direct migration background","","","","","5"
"5 on scale 1-7","2010","no migration background","","","","","5"
"6 on scale 1-7","2010","direct migration background","","","","","6"
"6 on scale 1-7","2010","indirect migration background","","","","","6"
"6 on scale 1-7","2010","no migration background","","","","","6"
"7 Strongly agree","2010","indirect migration background","","","","","7"
"7 Strongly agree","2010","no migration background","","","","","7"
"7 Strongly agree","2010","direct migration background","","","","","7"
"1 Strongly disagree","2011","direct migration background","","","","","1"
"1 Strongly disagree","2011","indirect migration background","","","","","1"
"1 Strongly disagree","2011","no migration background","","","","","1"
"2 on scale 1-7 ","2011","indirect migration background","","","","","2"
"2 on scale 1-7 ","2011","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","no migration background","","","","","2"
"3 on scale 1-7 ","2011","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","no migration background","","","","","3"
"4 on scale 1-7","2011","indirect migration background","","","","","4"
"4 on scale 1-7","2011","direct migration background","","","","","4"
"4 on scale 1-7","2011","no migration background","","","","","4"
"5 on scale 1-7","2011","indirect migration background","","","","","5"
"5 on scale 1-7","2011","direct migration background","","","","","5"
"5 on scale 1-7","2011","no migration background","","","","","5"
"6 on scale 1-7","2011","direct migration background","","","","","6"
"6 on scale 1-7","2011","indirect migration background","","","","","6"
"6 on scale 1-7","2011","no migration background","","","","","6"
"7 Strongly agree","2011","indirect migration background","","","","","7"
"7 Strongly agree","2011","no migration background","","","","","7"
"7 Strongly agree","2011","direct migration background","","","","","7"
"1 Strongly disagree","2012","direct migration background","126","0.119476733210257","0.100015158888888","0.138938307531626","1"
"1 Strongly disagree","2012","indirect migration background","52","0.119454514307869","0.0904708871929091","0.148438141422828","1"
"1 Strongly disagree","2012","no migration background","645","0.1303773845814","0.12148904497376","0.139265724189039","1"
"2 on scale 1-7 ","2012","indirect migration background","53","0.123610281550055","0.0941964576758255","0.153024105424284","2"
"2 on scale 1-7 ","2012","direct migration background","119","0.130198774707104","0.110006774713101","0.150390774701106","2"
"2 on scale 1-7 ","2012","no migration background","743","0.141909516543665","0.132698100507311","0.151120932580019","2"
"3 on scale 1-7 ","2012","indirect migration background","50","0.0997261323298055","0.0729487966500274","0.126503468009584","3"
"3 on scale 1-7 ","2012","direct migration background","133","0.131870362987612","0.111568692547406","0.152172033427817","3"
"3 on scale 1-7 ","2012","no migration background","734","0.136430121661288","0.127369500531008","0.145490742791568","3"
"4 on scale 1-7","2012","indirect migration background","76","0.15634853438821","0.123891861932233","0.188805206844187","4"
"4 on scale 1-7","2012","direct migration background","179","0.148945850622604","0.127583025636851","0.170308675608357","4"
"4 on scale 1-7","2012","no migration background","919","0.175980706137781","0.165928640563074","0.186032771712488","4"
"5 on scale 1-7","2012","indirect migration background","98","0.159018500538988","0.126337706436398","0.191699294641578","5"
"5 on scale 1-7","2012","direct migration background","201","0.18823097324208","0.16477639307667","0.211685553407489","5"
"5 on scale 1-7","2012","no migration background","990","0.165716261148642","0.155901187848579","0.175531334448704","5"
"6 on scale 1-7","2012","indirect migration background","81","0.178465699967606","0.144246820587679","0.212684579347532","6"
"6 on scale 1-7","2012","direct migration background","169","0.161564338552871","0.139480553784914","0.183648123320827","6"
"6 on scale 1-7","2012","no migration background","859","0.146558576572705","0.137222883327099","0.15589426981831","6"
"7 Strongly agree","2012","indirect migration background","71","0.163376336917468","0.130336704869847","0.196415968965088","7"
"7 Strongly agree","2012","no migration background","623","0.10302743335452","0.0950028939232919","0.111051972785749","7"
"7 Strongly agree","2012","direct migration background","140","0.119712966677474","0.100234775217765","0.139191158137183","7"
"1 Strongly disagree","2013","direct migration background","160","0.106628777756472","0.091799342068873","0.121458213444072","1"
"1 Strongly disagree","2013","indirect migration background","56","0.0839236705578329","0.0635571818803976","0.104290159235268","1"
"1 Strongly disagree","2013","no migration background","1521","0.102598634729977","0.0979530967267498","0.107244172733205","1"
"2 on scale 1-7 ","2013","indirect migration background","65","0.0744032914278299","0.0551273734752653","0.0936792093803945","2"
"2 on scale 1-7 ","2013","no migration background","1940","0.123164378712535","0.118133156304974","0.128195601120096","2"
"2 on scale 1-7 ","2013","direct migration background","190","0.105687049365541","0.0909154650904273","0.120458633640654","2"
"3 on scale 1-7 ","2013","indirect migration background","115","0.178777507652424","0.150632916040272","0.206922099264576","3"
"3 on scale 1-7 ","2013","direct migration background","211","0.122348643342364","0.106604029142334","0.138093257542393","3"
"3 on scale 1-7 ","2013","no migration background","2257","0.138046909469991","0.1327657774642","0.143328041475782","3"
"4 on scale 1-7","2013","indirect migration background","123","0.184558377943345","0.156063197330352","0.213053558556338","4"
"4 on scale 1-7","2013","direct migration background","303","0.193147895153803","0.174180251232375","0.212115539075231","4"
"4 on scale 1-7","2013","no migration background","2909","0.176691827628444","0.170852520638157","0.182531134618731","4"
"5 on scale 1-7","2013","indirect migration background","135","0.173905769391108","0.146065086491404","0.201746452290811","5"
"5 on scale 1-7","2013","no migration background","2946","0.172562836249687","0.166777707749231","0.178347964750142","5"
"5 on scale 1-7","2013","direct migration background","300","0.174960741246605","0.15670585872925","0.19321562376396","5"
"6 on scale 1-7","2013","indirect migration background","125","0.171743453509685","0.144040209414076","0.199446697605294","6"
"6 on scale 1-7","2013","direct migration background","260","0.166079573843234","0.148198572049442","0.183960575637026","6"
"6 on scale 1-7","2013","no migration background","2810","0.164763367709077","0.159083908818991","0.170442826599164","6"
"7 Strongly agree","2013","indirect migration background","93","0.132687929517776","0.10777002610055","0.157605832935002","7"
"7 Strongly agree","2013","no migration background","2006","0.122172045500289","0.117158297642187","0.127185793358391","7"
"7 Strongly agree","2013","direct migration background","240","0.131147319291981","0.114928314143343","0.14736632444062","7"
"1 Strongly disagree","2014","direct migration background","","","","","1"
"1 Strongly disagree","2014","indirect migration background","","","","","1"
"1 Strongly disagree","2014","no migration background","","","","","1"
"2 on scale 1-7 ","2014","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","no migration background","","","","","2"
"2 on scale 1-7 ","2014","direct migration background","","","","","2"
"3 on scale 1-7 ","2014","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","no migration background","","","","","3"
"4 on scale 1-7","2014","direct migration background","","","","","4"
"4 on scale 1-7","2014","indirect migration background","","","","","4"
"4 on scale 1-7","2014","no migration background","","","","","4"
"5 on scale 1-7","2014","indirect migration background","","","","","5"
"5 on scale 1-7","2014","direct migration background","","","","","5"
"5 on scale 1-7","2014","no migration background","","","","","5"
"6 on scale 1-7","2014","indirect migration background","","","","","6"
"6 on scale 1-7","2014","direct migration background","","","","","6"
"6 on scale 1-7","2014","no migration background","","","","","6"
"7 Strongly agree","2014","indirect migration background","","","","","7"
"7 Strongly agree","2014","no migration background","","","","","7"
"7 Strongly agree","2014","direct migration background","","","","","7"
"1 Strongly disagree","2015","direct migration background","","","","","1"
"1 Strongly disagree","2015","indirect migration background","","","","","1"
"1 Strongly disagree","2015","no migration background","","","","","1"
"2 on scale 1-7 ","2015","indirect migration background","","","","","2"
"2 on scale 1-7 ","2015","no migration background","","","","","2"
"2 on scale 1-7 ","2015","direct migration background","","","","","2"
"3 on scale 1-7 ","2015","indirect migration background","","","","","3"
"3 on scale 1-7 ","2015","direct migration background","","","","","3"
"3 on scale 1-7 ","2015","no migration background","","","","","3"
"4 on scale 1-7","2015","indirect migration background","","","","","4"
"4 on scale 1-7","2015","direct migration background","","","","","4"
"4 on scale 1-7","2015","no migration background","","","","","4"
"5 on scale 1-7","2015","indirect migration background","","","","","5"
"5 on scale 1-7","2015","direct migration background","","","","","5"
"5 on scale 1-7","2015","no migration background","","","","","5"
"6 on scale 1-7","2015","direct migration background","","","","","6"
"6 on scale 1-7","2015","indirect migration background","","","","","6"
"6 on scale 1-7","2015","no migration background","","","","","6"
"7 Strongly agree","2015","indirect migration background","","","","","7"
"7 Strongly agree","2015","no migration background","","","","","7"
"7 Strongly agree","2015","direct migration background","","","","","7"
"1 Strongly disagree","2016","direct migration background","","","","","1"
"1 Strongly disagree","2016","indirect migration background","","","","","1"
"1 Strongly disagree","2016","no migration background","","","","","1"
"2 on scale 1-7 ","2016","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","direct migration background","","","","","2"
"2 on scale 1-7 ","2016","no migration background","","","","","2"
"3 on scale 1-7 ","2016","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","direct migration background","","","","","3"
"3 on scale 1-7 ","2016","no migration background","","","","","3"
"4 on scale 1-7","2016","indirect migration background","","","","","4"
"4 on scale 1-7","2016","direct migration background","","","","","4"
"4 on scale 1-7","2016","no migration background","","","","","4"
"5 on scale 1-7","2016","indirect migration background","","","","","5"
"5 on scale 1-7","2016","direct migration background","","","","","5"
"5 on scale 1-7","2016","no migration background","","","","","5"
"6 on scale 1-7","2016","direct migration background","","","","","6"
"6 on scale 1-7","2016","indirect migration background","","","","","6"
"6 on scale 1-7","2016","no migration background","","","","","6"
"7 Strongly agree","2016","indirect migration background","","","","","7"
"7 Strongly agree","2016","no migration background","","","","","7"
"7 Strongly agree","2016","direct migration background","","","","","7"
"1 Strongly disagree","2017","direct migration background","532","0.089561524319041","0.0829152174692858","0.0962078311687962","1"
"1 Strongly disagree","2017","indirect migration background","163","0.108803260959758","0.0940008866996866","0.12360563521983","1"
"1 Strongly disagree","2017","no migration background","1611","0.086587596775374","0.0827090775047655","0.0904661160459825","1"
"2 on scale 1-7 ","2017","indirect migration background","181","0.100116799326556","0.0858485667120751","0.114385031941036","2"
"2 on scale 1-7 ","2017","direct migration background","584","0.117643669722206","0.110144716701616","0.125142622742795","2"
"2 on scale 1-7 ","2017","no migration background","2521","0.126371575360865","0.121789178107431","0.130953972614298","2"
"3 on scale 1-7 ","2017","indirect migration background","208","0.126646274942075","0.110836891645726","0.142455658238424","3"
"3 on scale 1-7 ","2017","direct migration background","596","0.111927953197543","0.104589783859211","0.119266122535874","3"
"3 on scale 1-7 ","2017","no migration background","2744","0.139926866742311","0.135142517174894","0.144711216309728","3"
"4 on scale 1-7","2017","direct migration background","984","0.167431577134719","0.15874151263289","0.176121641636548","4"
"4 on scale 1-7","2017","indirect migration background","292","0.166418498979236","0.148713395692009","0.184123602266463","4"
"4 on scale 1-7","2017","no migration background","3537","0.172232817665313","0.167025468325047","0.177440167005579","4"
"5 on scale 1-7","2017","indirect migration background","291","0.177276956489607","0.159122777849572","0.195431135129641","5"
"5 on scale 1-7","2017","no migration background","3664","0.182218336685336","0.176894565497949","0.187542107872723","5"
"5 on scale 1-7","2017","direct migration background","1119","0.171498087440563","0.162724630548375","0.180271544332752","5"
"6 on scale 1-7","2017","direct migration background","1230","0.169439229780117","0.160707766342452","0.178170693217781","6"
"6 on scale 1-7","2017","no migration background","3564","0.165106657662878","0.159986274626019","0.170227040699737","6"
"6 on scale 1-7","2017","indirect migration background","311","0.180517374885615","0.162234141209268","0.198800608561962","6"
"7 Strongly agree","2017","indirect migration background","254","0.140220834417153","0.123715536700393","0.156726132133913","7"
"7 Strongly agree","2017","no migration background","2556","0.127556149107924","0.122955447136402","0.132156851079446","7"
"7 Strongly agree","2017","direct migration background","2046","0.172497958405812","0.163704274208683","0.181291642602941","7"
"1 Strongly disagree","2018","direct migration background","","","","","1"
"1 Strongly disagree","2018","indirect migration background","","","","","1"
"1 Strongly disagree","2018","no migration background","","","","","1"
"2 on scale 1-7 ","2018","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","no migration background","","","","","2"
"3 on scale 1-7 ","2018","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","no migration background","","","","","3"
"4 on scale 1-7","2018","direct migration background","","","","","4"
"4 on scale 1-7","2018","indirect migration background","","","","","4"
"4 on scale 1-7","2018","no migration background","","","","","4"
"5 on scale 1-7","2018","no migration background","","","","","5"
"5 on scale 1-7","2018","direct migration background","","","","","5"
"5 on scale 1-7","2018","indirect migration background","","","","","5"
"6 on scale 1-7","2018","direct migration background","","","","","6"
"6 on scale 1-7","2018","indirect migration background","","","","","6"
"6 on scale 1-7","2018","no migration background","","","","","6"
"7 Strongly agree","2018","no migration background","","","","","7"
"7 Strongly agree","2018","direct migration background","","","","","7"
"7 Strongly agree","2018","indirect migration background","","","","","7"
"1 Strongly disagree","2019","direct migration background","420","0.105897215527686","0.0961060267979817","0.11568840425739","1"
"1 Strongly disagree","2019","indirect migration background","190","0.103952013232503","0.089405517838596","0.11849850862641","1"
"1 Strongly disagree","2019","no migration background","2037","0.107315657677333","0.103040175163686","0.11159114019098","1"
"2 on scale 1-7 ","2019","indirect migration background","185","0.109110266055025","0.094250188643921","0.123970343466128","2"
"2 on scale 1-7 ","2019","direct migration background","442","0.126916047782635","0.116323859296317","0.137508236268952","2"
"2 on scale 1-7 ","2019","no migration background","2590","0.139127578614166","0.134346998054529","0.143908159173803","2"
"3 on scale 1-7 ","2019","no migration background","2383","0.120425391753814","0.11592966398044","0.124921119527188","3"
"3 on scale 1-7 ","2019","direct migration background","429","0.113010459980153","0.102936087633882","0.123084832326424","3"
"3 on scale 1-7 ","2019","indirect migration background","169","0.115424379785768","0.100194637834216","0.13065412173732","3"
"4 on scale 1-7","2019","direct migration background","651","0.193661674451877","0.181087487293203","0.206235861610552","4"
"4 on scale 1-7","2019","no migration background","3326","0.171056384559244","0.165854786742002","0.176257982376486","4"
"4 on scale 1-7","2019","indirect migration background","262","0.152685370300816","0.13554195472486","0.169828785876773","4"
"5 on scale 1-7","2019","no migration background","3591","0.17238508720372","0.167167513046264","0.177602661361175","5"
"5 on scale 1-7","2019","direct migration background","613","0.162415721580702","0.150679515706623","0.174151927454781","5"
"5 on scale 1-7","2019","indirect migration background","289","0.176358713096009","0.158193361758211","0.194524064433806","5"
"6 on scale 1-7","2019","direct migration background","653","0.150325882642571","0.138953734631032","0.16169803065411","6"
"6 on scale 1-7","2019","no migration background","3547","0.16502229538362","0.159894704324569","0.170149886442672","6"
"6 on scale 1-7","2019","indirect migration background","294","0.172863115037942","0.154840568790674","0.19088566128521","6"
"7 Strongly agree","2019","no migration background","2658","0.124667604808102","0.120104421252605","0.129230788363599","7"
"7 Strongly agree","2019","direct migration background","586","0.147772998034376","0.136480900644958","0.159065095423794","7"
"7 Strongly agree","2019","indirect migration background","302","0.169606142491937","0.151719075251549","0.187493209732326","7"
