"plh0220","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2007","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2007","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2007","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2007","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2007","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2007","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2007","East Germany","Female","","","","","3"
"4 on scale 1-7","2007","West Germany","Male","","","","","4"
"4 on scale 1-7","2007","West Germany","Female","","","","","4"
"4 on scale 1-7","2007","East Germany","Male","","","","","4"
"4 on scale 1-7","2007","East Germany","Female","","","","","4"
"5 on scale 1-7","2007","West Germany","Male","","","","","5"
"5 on scale 1-7","2007","West Germany","Female","","","","","5"
"5 on scale 1-7","2007","East Germany","Male","","","","","5"
"5 on scale 1-7","2007","East Germany","Female","","","","","5"
"6 on scale 1-7","2007","East Germany","Male","","","","","6"
"6 on scale 1-7","2007","West Germany","Male","","","","","6"
"6 on scale 1-7","2007","West Germany","Female","","","","","6"
"6 on scale 1-7","2007","East Germany","Female","","","","","6"
"7 Strongly agree","2007","West Germany","Male","","","","","7"
"7 Strongly agree","2007","West Germany","Female","","","","","7"
"7 Strongly agree","2007","East Germany","Male","","","","","7"
"7 Strongly agree","2007","East Germany","Female","","","","","7"
"1 Strongly disagree","2008","West Germany","Female","","","","","1"
"1 Strongly disagree","2008","East Germany","Male","","","","","1"
"1 Strongly disagree","2008","West Germany","Male","","","","","1"
"1 Strongly disagree","2008","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2008","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2008","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2008","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2008","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2008","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2008","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2008","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2008","East Germany","Female","","","","","3"
"4 on scale 1-7","2008","West Germany","Female","","","","","4"
"4 on scale 1-7","2008","East Germany","Male","","","","","4"
"4 on scale 1-7","2008","West Germany","Male","","","","","4"
"4 on scale 1-7","2008","East Germany","Female","","","","","4"
"5 on scale 1-7","2008","East Germany","Male","","","","","5"
"5 on scale 1-7","2008","West Germany","Male","","","","","5"
"5 on scale 1-7","2008","West Germany","Female","","","","","5"
"5 on scale 1-7","2008","East Germany","Female","","","","","5"
"6 on scale 1-7","2008","West Germany","Female","","","","","6"
"6 on scale 1-7","2008","East Germany","Female","","","","","6"
"6 on scale 1-7","2008","West Germany","Male","","","","","6"
"6 on scale 1-7","2008","East Germany","Male","","","","","6"
"7 Strongly agree","2008","West Germany","Male","","","","","7"
"7 Strongly agree","2008","West Germany","Female","","","","","7"
"7 Strongly agree","2008","East Germany","Male","","","","","7"
"7 Strongly agree","2008","East Germany","Female","","","","","7"
"1 Strongly disagree","2009","West Germany","Female","664","0.113082983966782","0.105669911749476","0.120496056184087","1"
"1 Strongly disagree","2009","East Germany","Male","276","0.126018566618667","0.112084180293936","0.139952952943398","1"
"1 Strongly disagree","2009","East Germany","Female","176","0.0776155652886554","0.066795323194314","0.0884358073829968","1"
"1 Strongly disagree","2009","West Germany","Male","854","0.145098235929639","0.136458691852024","0.153737780007254","1"
"2 on scale 1-7 ","2009","West Germany","Female","802","0.120621553030956","0.112997981599158","0.128245124462755","2"
"2 on scale 1-7 ","2009","East Germany","Male","352","0.171289440710924","0.155470179114608","0.187108702307241","2"
"2 on scale 1-7 ","2009","East Germany","Female","248","0.102595792508329","0.0903252035412826","0.114866381475376","2"
"2 on scale 1-7 ","2009","West Germany","Male","1119","0.180127770485187","0.170700953474314","0.18955458749606","2"
"3 on scale 1-7 ","2009","West Germany","Male","1095","0.169098545509523","0.159903659544702","0.178293431474344","3"
"3 on scale 1-7 ","2009","West Germany","Female","1021","0.150573744210342","0.142202392803311","0.158945095617373","3"
"3 on scale 1-7 ","2009","East Germany","Male","388","0.169138147878583","0.153398149949001","0.184878145808165","3"
"3 on scale 1-7 ","2009","East Germany","Female","307","0.142553014029557","0.128414673953478","0.156691354105636","3"
"4 on scale 1-7","2009","West Germany","Female","1324","0.190609583528403","0.181415477610224","0.199803689446582","4"
"4 on scale 1-7","2009","East Germany","Male","447","0.20277023317929","0.185888643928429","0.219651822430151","4"
"4 on scale 1-7","2009","West Germany","Male","1189","0.185495719562376","0.17596083842298","0.195030600701773","4"
"4 on scale 1-7","2009","East Germany","Female","498","0.203613708732768","0.187329300630208","0.219898116835328","4"
"5 on scale 1-7","2009","West Germany","Male","902","0.140353522153213","0.13183286180496","0.148874182501467","5"
"5 on scale 1-7","2009","East Germany","Male","362","0.161738242949262","0.146278023187254","0.177198462711271","5"
"5 on scale 1-7","2009","West Germany","Female","1216","0.158443111939977","0.149895662730773","0.166990561149181","5"
"5 on scale 1-7","2009","East Germany","Female","453","0.175600605789642","0.160214156156773","0.190987055422511","5"
"6 on scale 1-7","2009","West Germany","Female","1055","0.142906768121166","0.134714605984859","0.151098930257473","6"
"6 on scale 1-7","2009","West Germany","Male","738","0.107816880105469","0.100208853316132","0.115424906894805","6"
"6 on scale 1-7","2009","East Germany","Male","226","0.103212129946088","0.0904380476768629","0.115986212215314","6"
"6 on scale 1-7","2009","East Germany","Female","389","0.169371500822067","0.154203436401732","0.184539565242403","6"
"7 Strongly agree","2009","West Germany","Male","487","0.0720093262545929","0.0656681791038101","0.0783504734053757","7"
"7 Strongly agree","2009","West Germany","Female","929","0.123762255202374","0.116053873831408","0.13147063657334","7"
"7 Strongly agree","2009","East Germany","Male","128","0.0658332387171844","0.0554207560447453","0.0762457213896235","7"
"7 Strongly agree","2009","East Germany","Female","278","0.128649812828981","0.115110160072693","0.142189465585269","7"
"1 Strongly disagree","2010","West Germany","Male","","","","","1"
"1 Strongly disagree","2010","West Germany","Female","","","","","1"
"1 Strongly disagree","2010","East Germany","Male","","","","","1"
"1 Strongly disagree","2010","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2010","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2010","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2010","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2010","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2010","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2010","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2010","East Germany","Female","","","","","3"
"3 on scale 1-7 ","2010","East Germany","Male","","","","","3"
"4 on scale 1-7","2010","West Germany","Female","","","","","4"
"4 on scale 1-7","2010","East Germany","Male","","","","","4"
"4 on scale 1-7","2010","West Germany","Male","","","","","4"
"4 on scale 1-7","2010","East Germany","Female","","","","","4"
"5 on scale 1-7","2010","West Germany","Male","","","","","5"
"5 on scale 1-7","2010","East Germany","Male","","","","","5"
"5 on scale 1-7","2010","West Germany","Female","","","","","5"
"5 on scale 1-7","2010","East Germany","Female","","","","","5"
"6 on scale 1-7","2010","West Germany","Male","","","","","6"
"6 on scale 1-7","2010","West Germany","Female","","","","","6"
"6 on scale 1-7","2010","East Germany","Male","","","","","6"
"6 on scale 1-7","2010","East Germany","Female","","","","","6"
"7 Strongly agree","2010","West Germany","Male","","","","","7"
"7 Strongly agree","2010","West Germany","Female","","","","","7"
"7 Strongly agree","2010","East Germany","Male","","","","","7"
"7 Strongly agree","2010","East Germany","Female","","","","","7"
"1 Strongly disagree","2011","West Germany","Male","","","","","1"
"1 Strongly disagree","2011","West Germany","Female","","","","","1"
"1 Strongly disagree","2011","East Germany","Male","","","","","1"
"1 Strongly disagree","2011","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2011","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2011","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2011","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2011","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2011","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2011","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2011","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2011","East Germany","Female","","","","","3"
"4 on scale 1-7","2011","West Germany","Male","","","","","4"
"4 on scale 1-7","2011","West Germany","Female","","","","","4"
"4 on scale 1-7","2011","East Germany","Male","","","","","4"
"4 on scale 1-7","2011","East Germany","Female","","","","","4"
"5 on scale 1-7","2011","East Germany","Male","","","","","5"
"5 on scale 1-7","2011","West Germany","Female","","","","","5"
"5 on scale 1-7","2011","West Germany","Male","","","","","5"
"5 on scale 1-7","2011","East Germany","Female","","","","","5"
"6 on scale 1-7","2011","West Germany","Male","","","","","6"
"6 on scale 1-7","2011","West Germany","Female","","","","","6"
"6 on scale 1-7","2011","East Germany","Male","","","","","6"
"6 on scale 1-7","2011","East Germany","Female","","","","","6"
"7 Strongly agree","2011","West Germany","Male","","","","","7"
"7 Strongly agree","2011","West Germany","Female","","","","","7"
"7 Strongly agree","2011","East Germany","Male","","","","","7"
"7 Strongly agree","2011","East Germany","Female","","","","","7"
"1 Strongly disagree","2012","West Germany","Male","361","0.160644852665675","0.145747676569546","0.175542028761805","1"
"1 Strongly disagree","2012","West Germany","Female","309","0.0994141027529016","0.0893490797625985","0.109479125743205","1"
"1 Strongly disagree","2012","East Germany","Male","79","0.154989542627539","0.124091922918551","0.185887162336526","1"
"1 Strongly disagree","2012","East Germany","Female","74","0.113724379610625","0.0917932328844221","0.135655526336827","1"
"2 on scale 1-7 ","2012","West Germany","Male","411","0.182917060014863","0.167233023568732","0.198601096460994","2"
"2 on scale 1-7 ","2012","West Germany","Female","357","0.112846190370115","0.102203017560956","0.123489363179273","2"
"2 on scale 1-7 ","2012","East Germany","Male","66","0.116588674037901","0.0891885551994256","0.143988792876377","2"
"2 on scale 1-7 ","2012","East Germany","Female","81","0.104767159951906","0.0836112972929086","0.125923022610904","2"
"3 on scale 1-7 ","2012","West Germany","Male","331","0.147755568983045","0.133359242719522","0.162151895246567","3"
"3 on scale 1-7 ","2012","West Germany","Female","410","0.120864578432136","0.109899654784949","0.131829502079322","3"
"3 on scale 1-7 ","2012","East Germany","Male","81","0.152559708760045","0.121861201140109","0.183258216379982","3"
"3 on scale 1-7 ","2012","East Germany","Female","95","0.116973323439405","0.0947719175139527","0.139174729364857","3"
"4 on scale 1-7","2012","West Germany","Male","375","0.168363621708804","0.153183035793311","0.183544207624297","4"
"4 on scale 1-7","2012","West Germany","Female","557","0.163523662569674","0.151082947755686","0.175964377383662","4"
"4 on scale 1-7","2012","East Germany","Male","102","0.197526681444494","0.163535131509276","0.231518231379713","4"
"4 on scale 1-7","2012","East Germany","Female","140","0.172964968169162","0.146837869858","0.199092066480325","4"
"5 on scale 1-7","2012","West Germany","Male","376","0.142544748647239","0.128361392487206","0.156728104807272","5"
"5 on scale 1-7","2012","West Germany","Female","676","0.190865979097645","0.177646854535141","0.204085103660149","5"
"5 on scale 1-7","2012","East Germany","Male","82","0.162014991324011","0.130556455237349","0.193473527410673","5"
"5 on scale 1-7","2012","East Germany","Female","155","0.179789137746222","0.153261740934655","0.20631653455779","5"
"6 on scale 1-7","2012","West Germany","Male","292","0.124346719404885","0.110959791618463","0.137733647191306","6"
"6 on scale 1-7","2012","West Germany","Female","592","0.167759394452158","0.155190528995336","0.180328259908981","6"
"6 on scale 1-7","2012","East Germany","Male","80","0.154226835395669","0.123391426786825","0.185062244004512","6"
"6 on scale 1-7","2012","East Germany","Female","145","0.181995953414263","0.155342177462806","0.20864972936572","6"
"7 Strongly agree","2012","West Germany","Male","188","0.0734274285754892","0.0628454581138744","0.084009399037104","7"
"7 Strongly agree","2012","West Germany","Female","494","0.14472609232537","0.132891474679827","0.156560709970914","7"
"7 Strongly agree","2012","East Germany","Male","37","0.062093566410341","0.0414898367342323","0.0826972960864497","7"
"7 Strongly agree","2012","East Germany","Female","115","0.129785077668416","0.106569697783805","0.153000457553028","7"
"1 Strongly disagree","2013","West Germany","Male","817","0.134076661876325","0.125911142573288","0.142242181179362","1"
"1 Strongly disagree","2013","West Germany","Female","562","0.0840816668550876","0.0778528265103876","0.0903105071997876","1"
"1 Strongly disagree","2013","East Germany","Male","216","0.101343922624811","0.0884274333199569","0.114260411929665","1"
"1 Strongly disagree","2013","East Germany","Female","142","0.0539668367940854","0.0448391333037565","0.0630945402844144","1"
"2 on scale 1-7 ","2013","West Germany","Male","992","0.15275255605749","0.144131372940281","0.161373739174698","2"
"2 on scale 1-7 ","2013","West Germany","Female","721","0.0938740459881053","0.087327756295114","0.100420335681097","2"
"2 on scale 1-7 ","2013","East Germany","Male","281","0.137953737959983","0.123193923486887","0.152713552433079","2"
"2 on scale 1-7 ","2013","East Germany","Female","201","0.0836947788945643","0.0725077663379056","0.0948817914512229","2"
"3 on scale 1-7 ","2013","West Germany","Male","1041","0.152722355421686","0.144101870954606","0.161342839888767","3"
"3 on scale 1-7 ","2013","East Germany","Female","269","0.117779977285871","0.104758236377801","0.130801718193942","3"
"3 on scale 1-7 ","2013","East Germany","Male","364","0.169685815250855","0.153620366017488","0.185751264484221","3"
"3 on scale 1-7 ","2013","West Germany","Female","909","0.120924911250327","0.113606799412031","0.128243023088623","3"
"4 on scale 1-7","2013","West Germany","Male","1129","0.16780599874858","0.158850628941778","0.176761368555381","4"
"4 on scale 1-7","2013","West Germany","Female","1350","0.181609970122417","0.17295674155354","0.190263198691294","4"
"4 on scale 1-7","2013","East Germany","Male","431","0.212451750100379","0.194944512829528","0.22995898737123","4"
"4 on scale 1-7","2013","East Germany","Female","425","0.174165653159817","0.158845165516477","0.189486140803158","4"
"5 on scale 1-7","2013","West Germany","Male","1118","0.157057586418354","0.148337999607224","0.165777173229484","5"
"5 on scale 1-7","2013","East Germany","Male","342","0.158262994671786","0.1426413492628","0.173884640080772","5"
"5 on scale 1-7","2013","West Germany","Female","1435","0.180201216336241","0.17157419919671","0.188828233475773","5"
"5 on scale 1-7","2013","East Germany","Female","486","0.219402215487902","0.202684419416251","0.236120011559553","5"
"6 on scale 1-7","2013","West Germany","Male","950","0.141707723543566","0.133350118265633","0.150065328821498","6"
"6 on scale 1-7","2013","West Germany","Female","1448","0.181995501261313","0.173335133403769","0.190655869118857","6"
"6 on scale 1-7","2013","East Germany","Male","316","0.141203339944037","0.126298870059221","0.156107809828853","6"
"6 on scale 1-7","2013","East Germany","Female","481","0.210828500534985","0.194350852652262","0.227306148417707","6"
"7 Strongly agree","2013","West Germany","Male","642","0.0938771179339991","0.0868877015139026","0.100866534354096","7"
"7 Strongly agree","2013","West Germany","Female","1200","0.157312688186509","0.149140407573505","0.165484968799512","7"
"7 Strongly agree","2013","East Germany","Male","147","0.0790984394481491","0.0675469113751003","0.0906499675211979","7"
"7 Strongly agree","2013","East Germany","Female","350","0.140162037842775","0.126138151895967","0.154185923789583","7"
"1 Strongly disagree","2014","West Germany","Male","","","","","1"
"1 Strongly disagree","2014","West Germany","Female","","","","","1"
"1 Strongly disagree","2014","East Germany","Male","","","","","1"
"1 Strongly disagree","2014","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2014","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2014","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2014","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2014","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2014","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2014","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2014","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2014","East Germany","Female","","","","","3"
"4 on scale 1-7","2014","West Germany","Male","","","","","4"
"4 on scale 1-7","2014","East Germany","Female","","","","","4"
"4 on scale 1-7","2014","West Germany","Female","","","","","4"
"4 on scale 1-7","2014","East Germany","Male","","","","","4"
"5 on scale 1-7","2014","West Germany","Female","","","","","5"
"5 on scale 1-7","2014","West Germany","Male","","","","","5"
"5 on scale 1-7","2014","East Germany","Male","","","","","5"
"5 on scale 1-7","2014","East Germany","Female","","","","","5"
"6 on scale 1-7","2014","West Germany","Male","","","","","6"
"6 on scale 1-7","2014","West Germany","Female","","","","","6"
"6 on scale 1-7","2014","East Germany","Male","","","","","6"
"6 on scale 1-7","2014","East Germany","Female","","","","","6"
"7 Strongly agree","2014","West Germany","Male","","","","","7"
"7 Strongly agree","2014","West Germany","Female","","","","","7"
"7 Strongly agree","2014","East Germany","Male","","","","","7"
"7 Strongly agree","2014","East Germany","Female","","","","","7"
"1 Strongly disagree","2015","West Germany","Male","","","","","1"
"1 Strongly disagree","2015","West Germany","Female","","","","","1"
"1 Strongly disagree","2015","East Germany","Male","","","","","1"
"1 Strongly disagree","2015","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2015","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2015","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2015","East Germany","Female","","","","","2"
"2 on scale 1-7 ","2015","East Germany","Male","","","","","2"
"3 on scale 1-7 ","2015","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2015","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2015","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2015","East Germany","Female","","","","","3"
"4 on scale 1-7","2015","West Germany","Male","","","","","4"
"4 on scale 1-7","2015","East Germany","Female","","","","","4"
"4 on scale 1-7","2015","West Germany","Female","","","","","4"
"4 on scale 1-7","2015","East Germany","Male","","","","","4"
"5 on scale 1-7","2015","West Germany","Male","","","","","5"
"5 on scale 1-7","2015","West Germany","Female","","","","","5"
"5 on scale 1-7","2015","East Germany","Male","","","","","5"
"5 on scale 1-7","2015","East Germany","Female","","","","","5"
"6 on scale 1-7","2015","East Germany","Female","","","","","6"
"6 on scale 1-7","2015","West Germany","Male","","","","","6"
"6 on scale 1-7","2015","West Germany","Female","","","","","6"
"6 on scale 1-7","2015","East Germany","Male","","","","","6"
"7 Strongly agree","2015","East Germany","Female","","","","","7"
"7 Strongly agree","2015","West Germany","Male","","","","","7"
"7 Strongly agree","2015","West Germany","Female","","","","","7"
"7 Strongly agree","2015","East Germany","Male","","","","","7"
"1 Strongly disagree","2016","West Germany","Male","","","","","1"
"1 Strongly disagree","2016","West Germany","Female","","","","","1"
"1 Strongly disagree","2016","East Germany","Male","","","","","1"
"1 Strongly disagree","2016","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2016","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2016","East Germany","Female","","","","","2"
"2 on scale 1-7 ","2016","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2016","East Germany","Male","","","","","2"
"3 on scale 1-7 ","2016","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2016","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2016","East Germany","Female","","","","","3"
"3 on scale 1-7 ","2016","West Germany","Female","","","","","3"
"4 on scale 1-7","2016","West Germany","Male","","","","","4"
"4 on scale 1-7","2016","East Germany","Female","","","","","4"
"4 on scale 1-7","2016","West Germany","Female","","","","","4"
"4 on scale 1-7","2016","East Germany","Male","","","","","4"
"5 on scale 1-7","2016","West Germany","Male","","","","","5"
"5 on scale 1-7","2016","West Germany","Female","","","","","5"
"5 on scale 1-7","2016","East Germany","Male","","","","","5"
"5 on scale 1-7","2016","East Germany","Female","","","","","5"
"6 on scale 1-7","2016","West Germany","Male","","","","","6"
"6 on scale 1-7","2016","West Germany","Female","","","","","6"
"6 on scale 1-7","2016","East Germany","Female","","","","","6"
"6 on scale 1-7","2016","East Germany","Male","","","","","6"
"7 Strongly agree","2016","West Germany","Male","","","","","7"
"7 Strongly agree","2016","East Germany","Female","","","","","7"
"7 Strongly agree","2016","West Germany","Female","","","","","7"
"7 Strongly agree","2016","East Germany","Male","","","","","7"
"1 Strongly disagree","2017","West Germany","Male","1163","0.119049728162042","0.112987349028015","0.125112107296069","1"
"1 Strongly disagree","2017","West Germany","Female","736","0.0670499391403882","0.0625738939612535","0.071525984319523","1"
"1 Strongly disagree","2017","East Germany","Male","271","0.101610046946149","0.0905370330818604","0.112683060810438","1"
"1 Strongly disagree","2017","East Germany","Female","136","0.0348663600134723","0.0284825708757103","0.0412501491512344","1"
"2 on scale 1-7 ","2017","West Germany","Male","1519","0.147427641871254","0.140790848820639","0.154064434921869","2"
"2 on scale 1-7 ","2017","East Germany","Male","367","0.163472020612868","0.149919283147057","0.177024758078679","2"
"2 on scale 1-7 ","2017","East Germany","Female","252","0.0763141371126885","0.0670746864854593","0.0855535877399177","2"
"2 on scale 1-7 ","2017","West Germany","Female","1148","0.102261924187326","0.0968394452772332","0.107684403097419","2"
"3 on scale 1-7 ","2017","West Germany","Male","1448","0.146639561352254","0.140017472231566","0.153261650472942","3"
"3 on scale 1-7 ","2017","West Germany","Female","1309","0.12010727512474","0.114289384004376","0.125925166245104","3"
"3 on scale 1-7 ","2017","East Germany","Male","432","0.161870538454758","0.148371447185803","0.175369629723712","3"
"3 on scale 1-7 ","2017","East Germany","Female","359","0.124594106615206","0.113101064850115","0.136087148380296","3"
"4 on scale 1-7","2017","West Germany","Male","1760","0.170427230693168","0.16338840955372","0.177466051832616","4"
"4 on scale 1-7","2017","West Germany","Female","1956","0.1660431422063","0.159383539323598","0.172702745089003","4"
"4 on scale 1-7","2017","East Germany","Male","517","0.186044148514882","0.171782375936105","0.200305921093659","4"
"4 on scale 1-7","2017","East Germany","Female","580","0.184520976313847","0.171021691177209","0.198020261450485","4"
"5 on scale 1-7","2017","West Germany","Male","1766","0.166171261539659","0.159203078016772","0.173139445062546","5"
"5 on scale 1-7","2017","West Germany","Female","2208","0.19042453120914","0.183397753962777","0.197451308455503","5"
"5 on scale 1-7","2017","East Germany","Male","459","0.158753954139002","0.145360614936136","0.172147293341868","5"
"5 on scale 1-7","2017","East Germany","Female","641","0.217980981307431","0.203612877369618","0.232349085245244","5"
"6 on scale 1-7","2017","West Germany","Male","1664","0.146802348000379","0.140177216255865","0.153427479744892","6"
"6 on scale 1-7","2017","West Germany","Female","2338","0.181604675875324","0.174705278619277","0.188504073131372","6"
"6 on scale 1-7","2017","East Germany","Female","669","0.213956402635114","0.199684973590846","0.228227831679382","6"
"6 on scale 1-7","2017","East Germany","Male","434","0.138577002818435","0.125914519465916","0.151239486170954","6"
"7 Strongly agree","2017","West Germany","Male","1642","0.103482228381244","0.0977803817721781","0.109184074990311","7"
"7 Strongly agree","2017","West Germany","Female","2299","0.172508512256781","0.165746855806572","0.179270168706989","7"
"7 Strongly agree","2017","East Germany","Male","380","0.0896722885139061","0.0792011698108501","0.100143407216962","7"
"7 Strongly agree","2017","East Germany","Female","535","0.147767036002241","0.135417533939992","0.160116538064491","7"
"1 Strongly disagree","2018","East Germany","Female","","","","","1"
