"plh0220","year","sex","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2009","Male","1471","0.178468101394906","0.1703579747465","0.186578228043313","2"
"3 on scale 1-7 ","2009","Male","1483","0.169105982076104","0.1611665868726","0.177045377279608","3"
"3 on scale 1-7 ","2009","Female","1328","0.149081551484884","0.141866057178499","0.156297045791269","3"
"4 on scale 1-7","2009","Female","1822","0.193028897056414","0.185033310615085","0.201024483497742","4"
"4 on scale 1-7","2009","Male","1636","0.188739542437498","0.180451600078182","0.197027484796814","4"
"5 on scale 1-7","2009","Female","1669","0.161635126498813","0.154177603915859","0.169092649081767","5"
"5 on scale 1-7","2009","Male","1264","0.14436916323201","0.136925005739934","0.151813320724085","5"
"6 on scale 1-7","2009","Female","1444","0.14783032005813","0.140639888377148","0.155020751739113","6"
"6 on scale 1-7","2009","Male","964","0.106952196199892","0.100406326955674","0.113498065444109","6"
"7 Strongly agree","2009","Male","615","0.070849575278277","0.0654152358683827","0.0762839146881714","7"
"7 Strongly agree","2009","Female","1207","0.124671546223427","0.117979185178837","0.131363907268017","7"
"1 Strongly disagree","2010","Male","","","","","1"
"1 Strongly disagree","2010","Female","","","","","1"
"2 on scale 1-7 ","2010","Male","","","","","2"
"2 on scale 1-7 ","2010","Female","","","","","2"
"3 on scale 1-7 ","2010","Female","","","","","3"
"3 on scale 1-7 ","2010","Male","","","","","3"
"4 on scale 1-7","2010","Female","","","","","4"
"4 on scale 1-7","2010","Male","","","","","4"
"5 on scale 1-7","2010","Female","","","","","5"
"5 on scale 1-7","2010","Male","","","","","5"
"6 on scale 1-7","2010","Male","","","","","6"
"6 on scale 1-7","2010","Female","","","","","6"
"7 Strongly agree","2010","Male","","","","","7"
"7 Strongly agree","2010","Female","","","","","7"
"1 Strongly disagree","2011","Male","","","","","1"
"1 Strongly disagree","2011","Female","","","","","1"
"2 on scale 1-7 ","2011","Female","","","","","2"
"2 on scale 1-7 ","2011","Male","","","","","2"
"3 on scale 1-7 ","2011","Male","","","","","3"
"3 on scale 1-7 ","2011","Female","","","","","3"
"4 on scale 1-7","2011","Female","","","","","4"
"4 on scale 1-7","2011","Male","","","","","4"
"5 on scale 1-7","2011","Female","","","","","5"
"5 on scale 1-7","2011","Male","","","","","5"
"6 on scale 1-7","2011","Female","","","","","6"
"6 on scale 1-7","2011","Male","","","","","6"
"7 Strongly agree","2011","Male","","","","","7"
"7 Strongly agree","2011","Female","","","","","7"
"1 Strongly disagree","2012","Male","440","0.15970574077516","0.146282260649138","0.173129220901181","1"
"1 Strongly disagree","2012","Female","383","0.101800810290683","0.0926557748538995","0.110945845727466","1"
"2 on scale 1-7 ","2012","Male","477","0.17190267255783","0.158077480665897","0.185727864449762","2"
"2 on scale 1-7 ","2012","Female","438","0.111498747340968","0.101979832047569","0.121017662634367","2"
"3 on scale 1-7 ","2012","Female","505","0.120215584166342","0.110380185600597","0.130050982732087","3"
"3 on scale 1-7 ","2012","Male","412","0.148553336878678","0.135521396277777","0.16158527747958","3"
"4 on scale 1-7","2012","Female","697","0.165098309619821","0.153870050426278","0.176326568813363","4"
"4 on scale 1-7","2012","Male","477","0.173206393542165","0.159339803488664","0.187072983595666","4"
"5 on scale 1-7","2012","Female","831","0.189018552873045","0.177177750784144","0.200859354961945","5"
"5 on scale 1-7","2012","Male","458","0.145777946524222","0.132847293267591","0.158708599780853","5"
"6 on scale 1-7","2012","Male","372","0.129308564472212","0.117013382987005","0.141603745957419","6"
"6 on scale 1-7","2012","Female","737","0.170133807115501","0.158770027768414","0.181497586462589","6"
"7 Strongly agree","2012","Male","225","0.0715453452497332","0.0621012533843989","0.0809894371150674","7"
"7 Strongly agree","2012","Female","609","0.14223418859364","0.13167064055269","0.15279773663459","7"
"1 Strongly disagree","2013","Male","1033","0.1276821979214","0.120703811179803","0.134660584662997","1"
"1 Strongly disagree","2013","Female","704","0.0783829594324695","0.0731095601452112","0.0836563587197278","1"
"2 on scale 1-7 ","2013","Female","922","0.0919477968668163","0.086278481034806","0.0976171126988265","2"
"2 on scale 1-7 ","2013","Male","1273","0.149861551177853","0.142398052977016","0.15732504937869","2"
"3 on scale 1-7 ","2013","Female","1178","0.120329787236989","0.113946401377635","0.126713173096344","3"
"3 on scale 1-7 ","2013","Male","1405","0.156036231220316","0.148448234770055","0.163624227670577","3"
"4 on scale 1-7","2013","Female","1775","0.180201262709984","0.172660120735843","0.187742404684125","4"
"4 on scale 1-7","2013","Male","1560","0.176527714507411","0.168555418151924","0.184500010862897","4"
"5 on scale 1-7","2013","Male","1460","0.157293067462831","0.149680247383165","0.164905887542497","5"
"5 on scale 1-7","2013","Female","1921","0.18761932310912","0.179959422146872","0.195279224071368","5"
"6 on scale 1-7","2013","Female","1929","0.187451644518452","0.179794377090563","0.195108911946341","6"
"6 on scale 1-7","2013","Male","1266","0.141609190306801","0.134318968517977","0.148899412095624","6"
"7 Strongly agree","2013","Male","789","0.0909900474033888","0.0849764582164613","0.0970036365903163","7"
"7 Strongly agree","2013","Female","1550","0.154067226126169","0.146984056586724","0.161150395665614","7"
"1 Strongly disagree","2014","Male","","","","","1"
"1 Strongly disagree","2014","Female","","","","","1"
"2 on scale 1-7 ","2014","Male","","","","","2"
"2 on scale 1-7 ","2014","Female","","","","","2"
"3 on scale 1-7 ","2014","Female","","","","","3"
"3 on scale 1-7 ","2014","Male","","","","","3"
"4 on scale 1-7","2014","Female","","","","","4"
"4 on scale 1-7","2014","Male","","","","","4"
"5 on scale 1-7","2014","Female","","","","","5"
"5 on scale 1-7","2014","Male","","","","","5"
"6 on scale 1-7","2014","Male","","","","","6"
"6 on scale 1-7","2014","Female","","","","","6"
"7 Strongly agree","2014","Male","","","","","7"
"7 Strongly agree","2014","Female","","","","","7"
"1 Strongly disagree","2015","Male","","","","","1"
"1 Strongly disagree","2015","Female","","","","","1"
"2 on scale 1-7 ","2015","Female","","","","","2"
"2 on scale 1-7 ","2015","Male","","","","","2"
"3 on scale 1-7 ","2015","Female","","","","","3"
"3 on scale 1-7 ","2015","Male","","","","","3"
"4 on scale 1-7","2015","Female","","","","","4"
"4 on scale 1-7","2015","Male","","","","","4"
"5 on scale 1-7","2015","Male","","","","","5"
"5 on scale 1-7","2015","Female","","","","","5"
"6 on scale 1-7","2015","Female","","","","","6"
"6 on scale 1-7","2015","Male","","","","","6"
"7 Strongly agree","2015","Male","","","","","7"
"7 Strongly agree","2015","Female","","","","","7"
"1 Strongly disagree","2016","Male","","","","","1"
"1 Strongly disagree","2016","Female","","","","","1"
"2 on scale 1-7 ","2016","Female","","","","","2"
"2 on scale 1-7 ","2016","Male","","","","","2"
"3 on scale 1-7 ","2016","Female","","","","","3"
"3 on scale 1-7 ","2016","Male","","","","","3"
"4 on scale 1-7","2016","Male","","","","","4"
"4 on scale 1-7","2016","Female","","","","","4"
"5 on scale 1-7","2016","Female","","","","","5"
"5 on scale 1-7","2016","Male","","","","","5"
"6 on scale 1-7","2016","Male","","","","","6"
"6 on scale 1-7","2016","Female","","","","","6"
"7 Strongly agree","2016","Male","","","","","7"
"7 Strongly agree","2016","Female","","","","","7"
"1 Strongly disagree","2017","Male","1434","0.11599105815627","0.110652755028982","0.121329361283557","1"
"1 Strongly disagree","2017","Female","872","0.061490543711181","0.0576672641228254","0.0653138232995367","1"
"2 on scale 1-7 ","2017","Female","1400","0.0977797002466043","0.0930526174067337","0.102506783086475","2"
"2 on scale 1-7 ","2017","Male","1886","0.150241595831233","0.14428489930373","0.156198292358735","2"
"3 on scale 1-7 ","2017","Female","1668","0.12088233094999","0.115694121713375","0.126070540186606","3"
"3 on scale 1-7 ","2017","Male","1880","0.149310856328654","0.143369388018893","0.155252324638415","3"
"4 on scale 1-7","2017","Female","2536","0.169235005549841","0.163267446027652","0.17520256507203","4"
"4 on scale 1-7","2017","Male","2277","0.17316621413745","0.166858044917367","0.179474383357532","4"
"5 on scale 1-7","2017","Male","2225","0.164870372183418","0.158684358140555","0.171056386226282","5"
"5 on scale 1-7","2017","Female","2849","0.195184635799045","0.188876754549431","0.20149251704866","5"
"6 on scale 1-7","2017","Female","3007","0.18719311714738","0.180985124561241","0.19340110973352","6"
"6 on scale 1-7","2017","Male","2098","0.145359740404306","0.139483813430796","0.151235667377816","6"
"7 Strongly agree","2017","Male","2022","0.101060162958669","0.0960353724826419","0.106084953434697","7"
"7 Strongly agree","2017","Female","2834","0.168234666595958","0.162281189063931","0.174188144127984","7"
"1 Strongly disagree","2018","Female","","","","","1"
"1 Strongly disagree","2018","Male","","","","","1"
"2 on scale 1-7 ","2018","Female","","","","","2"
"2 on scale 1-7 ","2018","Male","","","","","2"
"3 on scale 1-7 ","2018","Female","","","","","3"
"3 on scale 1-7 ","2018","Male","","","","","3"
"4 on scale 1-7","2018","Male","","","","","4"
"4 on scale 1-7","2018","Female","","","","","4"
"5 on scale 1-7","2018","Female","","","","","5"
"5 on scale 1-7","2018","Male","","","","","5"
"6 on scale 1-7","2018","Male","","","","","6"
"6 on scale 1-7","2018","Female","","","","","6"
"7 Strongly agree","2018","Male","","","","","7"
"7 Strongly agree","2018","Female","","","","","7"
"1 Strongly disagree","2019","Female","1056","0.0807128251359319","0.0760988962626481","0.0853267540092158","1"
"1 Strongly disagree","2019","Male","1591","0.134223170273312","0.128179104056346","0.140267236490279","1"
"2 on scale 1-7 ","2019","Female","1356","0.108919656365457","0.103642674723468","0.114196638007447","2"
"2 on scale 1-7 ","2019","Male","1861","0.163070900188441","0.156520843531474","0.169620956845407","2"
"3 on scale 1-7 ","2019","Male","1585","0.132451760303336","0.126441570715479","0.138461949891192","3"
"3 on scale 1-7 ","2019","Female","1396","0.10611015362052","0.100893470055431","0.11132683718561","3"
"4 on scale 1-7","2019","Female","2240","0.175500870767339","0.169057564741791","0.181944176792886","4"
"4 on scale 1-7","2019","Male","1999","0.171240615520474","0.164561328476543","0.177919902564405","4"
"5 on scale 1-7","2019","Male","2032","0.160658679092149","0.154147886119592","0.167169472064705","5"
"5 on scale 1-7","2019","Female","2460","0.181186092421891","0.174661865546342","0.187710319297441","5"
"6 on scale 1-7","2019","Female","2663","0.184957135208387","0.178380560012663","0.191533710404111","6"
"6 on scale 1-7","2019","Male","1828","0.140483373893996","0.134322361344184","0.146644386443808","6"
"7 Strongly agree","2019","Male","1324","0.0978715007282926","0.092603148374992","0.103139853081593","7"
"7 Strongly agree","2019","Female","2218","0.162613266480473","0.156362762368474","0.168863770592472","7"
