"plh0220","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2006","indirect migration background","Male","","","",""
"7 Strongly agree","2006","indirect migration background","Female","","","",""
"1 Strongly disagree","2007","no migration background","Male","","","",""
"1 Strongly disagree","2007","no migration background","Female","","","",""
"1 Strongly disagree","2007","direct migration background","Male","","","",""
"1 Strongly disagree","2007","direct migration background","Female","","","",""
"1 Strongly disagree","2007","indirect migration background","Male","","","",""
"1 Strongly disagree","2007","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2007","no migration background","Male","","","",""
"2 on scale 1-7 ","2007","no migration background","Female","","","",""
"2 on scale 1-7 ","2007","direct migration background","Male","","","",""
"2 on scale 1-7 ","2007","direct migration background","Female","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2007","no migration background","Male","","","",""
"3 on scale 1-7 ","2007","no migration background","Female","","","",""
"3 on scale 1-7 ","2007","direct migration background","Male","","","",""
"3 on scale 1-7 ","2007","direct migration background","Female","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Female","","","",""
"4 on scale 1-7","2007","no migration background","Male","","","",""
"4 on scale 1-7","2007","no migration background","Female","","","",""
"4 on scale 1-7","2007","direct migration background","Male","","","",""
"4 on scale 1-7","2007","direct migration background","Female","","","",""
"4 on scale 1-7","2007","indirect migration background","Male","","","",""
"4 on scale 1-7","2007","indirect migration background","Female","","","",""
"5 on scale 1-7","2007","no migration background","Male","","","",""
"5 on scale 1-7","2007","no migration background","Female","","","",""
"5 on scale 1-7","2007","direct migration background","Male","","","",""
"5 on scale 1-7","2007","direct migration background","Female","","","",""
"5 on scale 1-7","2007","indirect migration background","Male","","","",""
"5 on scale 1-7","2007","indirect migration background","Female","","","",""
"6 on scale 1-7","2007","no migration background","Male","","","",""
"6 on scale 1-7","2007","no migration background","Female","","","",""
"6 on scale 1-7","2007","direct migration background","Male","","","",""
"6 on scale 1-7","2007","direct migration background","Female","","","",""
"6 on scale 1-7","2007","indirect migration background","Male","","","",""
"6 on scale 1-7","2007","indirect migration background","Female","","","",""
"7 Strongly agree","2007","no migration background","Male","","","",""
"7 Strongly agree","2007","no migration background","Female","","","",""
"7 Strongly agree","2007","direct migration background","Male","","","",""
"7 Strongly agree","2007","direct migration background","Female","","","",""
"7 Strongly agree","2007","indirect migration background","Male","","","",""
"7 Strongly agree","2007","indirect migration background","Female","","","",""
"1 Strongly disagree","2008","no migration background","Male","","","",""
"1 Strongly disagree","2008","no migration background","Female","","","",""
"1 Strongly disagree","2008","direct migration background","Male","","","",""
"1 Strongly disagree","2008","direct migration background","Female","","","",""
"1 Strongly disagree","2008","indirect migration background","Male","","","",""
"1 Strongly disagree","2008","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2008","no migration background","Male","","","",""
"2 on scale 1-7 ","2008","no migration background","Female","","","",""
"2 on scale 1-7 ","2008","direct migration background","Male","","","",""
"2 on scale 1-7 ","2008","direct migration background","Female","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2008","no migration background","Male","","","",""
"3 on scale 1-7 ","2008","no migration background","Female","","","",""
"3 on scale 1-7 ","2008","direct migration background","Male","","","",""
"3 on scale 1-7 ","2008","direct migration background","Female","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Female","","","",""
"4 on scale 1-7","2008","no migration background","Male","","","",""
"4 on scale 1-7","2008","no migration background","Female","","","",""
"4 on scale 1-7","2008","direct migration background","Male","","","",""
"4 on scale 1-7","2008","direct migration background","Female","","","",""
"4 on scale 1-7","2008","indirect migration background","Male","","","",""
"4 on scale 1-7","2008","indirect migration background","Female","","","",""
"5 on scale 1-7","2008","no migration background","Male","","","",""
"5 on scale 1-7","2008","no migration background","Female","","","",""
"5 on scale 1-7","2008","direct migration background","Male","","","",""
"5 on scale 1-7","2008","direct migration background","Female","","","",""
"5 on scale 1-7","2008","indirect migration background","Male","","","",""
"5 on scale 1-7","2008","indirect migration background","Female","","","",""
"6 on scale 1-7","2008","no migration background","Male","","","",""
"6 on scale 1-7","2008","no migration background","Female","","","",""
"6 on scale 1-7","2008","direct migration background","Male","","","",""
"6 on scale 1-7","2008","direct migration background","Female","","","",""
"6 on scale 1-7","2008","indirect migration background","Male","","","",""
"6 on scale 1-7","2008","indirect migration background","Female","","","",""
"7 Strongly agree","2008","no migration background","Male","","","",""
"7 Strongly agree","2008","no migration background","Female","","","",""
"7 Strongly agree","2008","direct migration background","Male","","","",""
"7 Strongly agree","2008","direct migration background","Female","","","",""
"7 Strongly agree","2008","indirect migration background","Male","","","",""
"7 Strongly agree","2008","indirect migration background","Female","","","",""
"1 Strongly disagree","2009","no migration background","Male","961","0.140664131560807","0.132779871435734","0.14854839168588"
"1 Strongly disagree","2009","no migration background","Female","707","0.105170097633326","0.098492694389725","0.111847500876927"
"1 Strongly disagree","2009","direct migration background","Male","127","0.166122054824412","0.13950297653763","0.192741133111193"
"1 Strongly disagree","2009","direct migration background","Female","99","0.120953224086863","0.0994582623759474","0.142448185797779"
"1 Strongly disagree","2009","indirect migration background","Male","42","0.0998737629860368","0.0680967951042856","0.131650730867788"
"1 Strongly disagree","2009","indirect migration background","Female","34","0.0917989785186901","0.0622981577504632","0.121299799286917"
"2 on scale 1-7 ","2009","no migration background","Male","1283","0.18285513960986","0.174089352827333","0.191620926392386"
"2 on scale 1-7 ","2009","no migration background","Female","887","0.112015912261256","0.105151020836382","0.118880803686131"
"2 on scale 1-7 ","2009","direct migration background","Male","134","0.166822102236879","0.140158195126482","0.193486009347276"
"2 on scale 1-7 ","2009","direct migration background","Female","122","0.155001607201001","0.131144487991477","0.178858726410525"
"2 on scale 1-7 ","2009","indirect migration background","Male","54","0.134766875390415","0.0985764917913846","0.170957258989445"
"2 on scale 1-7 ","2009","indirect migration background","Female","41","0.109720881513302","0.0777884551540242","0.14165330787258"
"3 on scale 1-7 ","2009","no migration background","Male","1304","0.167707229459811","0.159234921306706","0.176179537612916"
"3 on scale 1-7 ","2009","no migration background","Female","1151","0.155442150342498","0.147555541158418","0.163328759526578"
"3 on scale 1-7 ","2009","direct migration background","Male","116","0.172713129732719","0.145678597133512","0.199747662331925"
"3 on scale 1-7 ","2009","direct migration background","Female","121","0.114356470470893","0.0933776142322374","0.135335326709548"
"3 on scale 1-7 ","2009","indirect migration background","Male","63","0.183277402004643","0.142273349198078","0.224281454811209"
"3 on scale 1-7 ","2009","indirect migration background","Female","56","0.130278482238479","0.0958870205491089","0.164669943927849"
"4 on scale 1-7","2009","no migration background","Male","1424","0.187317627571529","0.178469781992086","0.196165473150972"
"4 on scale 1-7","2009","no migration background","Female","1582","0.192597525964746","0.184014081314898","0.201180970614593"
"4 on scale 1-7","2009","direct migration background","Male","146","0.196446096358266","0.168030463573561","0.224861729142971"
"4 on scale 1-7","2009","direct migration background","Female","175","0.188341650897429","0.162567653807933","0.214115647986925"
"4 on scale 1-7","2009","indirect migration background","Male","66","0.194084950723685","0.152169358984225","0.236000542463145"
"4 on scale 1-7","2009","indirect migration background","Female","65","0.212238173191103","0.170461543830141","0.254014802552064"
"5 on scale 1-7","2009","no migration background","Male","1118","0.142006484285575","0.134090883540224","0.149922085030925"
"5 on scale 1-7","2009","no migration background","Female","1473","0.167850452030225","0.159715534221489","0.17598536983896"
"5 on scale 1-7","2009","direct migration background","Male","92","0.122650160384024","0.099189048898261","0.146111271869786"
"5 on scale 1-7","2009","direct migration background","Female","138","0.13264934067732","0.110289337401477","0.155009343953163"
"5 on scale 1-7","2009","indirect migration background","Male","54","0.230686645287029","0.186039067716799","0.275334222857258"
"5 on scale 1-7","2009","indirect migration background","Female","58","0.130665399654993","0.0962305679401053","0.16510023136988"
"6 on scale 1-7","2009","no migration background","Male","850","0.109831791465485","0.102741111832981","0.11692247109799"
"6 on scale 1-7","2009","no migration background","Female","1264","0.143442624956508","0.135812905620948","0.151072344292068"
"6 on scale 1-7","2009","direct migration background","Male","79","0.10480243418264","0.0828959211763835","0.126708947188896"
"6 on scale 1-7","2009","direct migration background","Female","122","0.161786559541532","0.137510930716438","0.186062188366627"
"6 on scale 1-7","2009","indirect migration background","Male","35","0.0659434868330175","0.0396403485512333","0.0922466251148016"
"6 on scale 1-7","2009","indirect migration background","Female","58","0.186262237612142","0.146485530744119","0.226038944480166"
"7 Strongly agree","2009","no migration background","Male","530","0.069617596046933","0.0638462376367171","0.0753889544571488"
"7 Strongly agree","2009","no migration background","Female","1044","0.123481236811441","0.116320259214564","0.130642214408317"
"7 Strongly agree","2009","direct migration background","Male","57","0.0704440222810615","0.0521424682040714","0.0887455763580517"
"7 Strongly agree","2009","direct migration background","Female","107","0.126911147124962","0.104967891366395","0.148854402883529"
"7 Strongly agree","2009","indirect migration background","Male","","","",""
"7 Strongly agree","2009","indirect migration background","Female","56","0.139035847271291","0.103686604887145","0.174385089655437"
"1 Strongly disagree","2010","no migration background","Male","","","",""
"1 Strongly disagree","2010","no migration background","Female","","","",""
"1 Strongly disagree","2010","direct migration background","Male","","","",""
"1 Strongly disagree","2010","direct migration background","Female","","","",""
"1 Strongly disagree","2010","indirect migration background","Male","","","",""
"1 Strongly disagree","2010","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2010","no migration background","Male","","","",""
"2 on scale 1-7 ","2010","no migration background","Female","","","",""
"2 on scale 1-7 ","2010","direct migration background","Male","","","",""
"2 on scale 1-7 ","2010","direct migration background","Female","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2010","no migration background","Male","","","",""
"3 on scale 1-7 ","2010","no migration background","Female","","","",""
"3 on scale 1-7 ","2010","direct migration background","Male","","","",""
"3 on scale 1-7 ","2010","direct migration background","Female","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Female","","","",""
"4 on scale 1-7","2010","no migration background","Male","","","",""
"4 on scale 1-7","2010","no migration background","Female","","","",""
"4 on scale 1-7","2010","direct migration background","Male","","","",""
"4 on scale 1-7","2010","direct migration background","Female","","","",""
"4 on scale 1-7","2010","indirect migration background","Male","","","",""
"4 on scale 1-7","2010","indirect migration background","Female","","","",""
"5 on scale 1-7","2010","no migration background","Male","","","",""
"5 on scale 1-7","2010","no migration background","Female","","","",""
"5 on scale 1-7","2010","direct migration background","Male","","","",""
"5 on scale 1-7","2010","direct migration background","Female","","","",""
"5 on scale 1-7","2010","indirect migration background","Male","","","",""
"5 on scale 1-7","2010","indirect migration background","Female","","","",""
"6 on scale 1-7","2010","no migration background","Male","","","",""
"6 on scale 1-7","2010","no migration background","Female","","","",""
"6 on scale 1-7","2010","direct migration background","Male","","","",""
"6 on scale 1-7","2010","direct migration background","Female","","","",""
"6 on scale 1-7","2010","indirect migration background","Male","","","",""
"6 on scale 1-7","2010","indirect migration background","Female","","","",""
"7 Strongly agree","2010","no migration background","Male","","","",""
"7 Strongly agree","2010","no migration background","Female","","","",""
"7 Strongly agree","2010","direct migration background","Male","","","",""
"7 Strongly agree","2010","direct migration background","Female","","","",""
"7 Strongly agree","2010","indirect migration background","Male","","","",""
"7 Strongly agree","2010","indirect migration background","Female","","","",""
"1 Strongly disagree","2011","no migration background","Male","","","",""
"1 Strongly disagree","2011","no migration background","Female","","","",""
"1 Strongly disagree","2011","direct migration background","Male","","","",""
"1 Strongly disagree","2011","direct migration background","Female","","","",""
"1 Strongly disagree","2011","indirect migration background","Male","","","",""
"1 Strongly disagree","2011","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2011","no migration background","Male","","","",""
"2 on scale 1-7 ","2011","no migration background","Female","","","",""
"2 on scale 1-7 ","2011","direct migration background","Male","","","",""
"2 on scale 1-7 ","2011","direct migration background","Female","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2011","no migration background","Male","","","",""
"3 on scale 1-7 ","2011","no migration background","Female","","","",""
"3 on scale 1-7 ","2011","direct migration background","Male","","","",""
"3 on scale 1-7 ","2011","direct migration background","Female","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"4 on scale 1-7","2011","no migration background","Male","","","",""
"4 on scale 1-7","2011","no migration background","Female","","","",""
"4 on scale 1-7","2011","direct migration background","Male","","","",""
"4 on scale 1-7","2011","direct migration background","Female","","","",""
"4 on scale 1-7","2011","indirect migration background","Male","","","",""
"4 on scale 1-7","2011","indirect migration background","Female","","","",""
"5 on scale 1-7","2011","no migration background","Male","","","",""
"5 on scale 1-7","2011","no migration background","Female","","","",""
"5 on scale 1-7","2011","direct migration background","Male","","","",""
"5 on scale 1-7","2011","direct migration background","Female","","","",""
"5 on scale 1-7","2011","indirect migration background","Male","","","",""
"5 on scale 1-7","2011","indirect migration background","Female","","","",""
"6 on scale 1-7","2011","no migration background","Male","","","",""
"6 on scale 1-7","2011","no migration background","Female","","","",""
"6 on scale 1-7","2011","direct migration background","Male","","","",""
"6 on scale 1-7","2011","direct migration background","Female","","","",""
"6 on scale 1-7","2011","indirect migration background","Male","","","",""
"6 on scale 1-7","2011","indirect migration background","Female","","","",""
"7 Strongly agree","2011","no migration background","Male","","","",""
"7 Strongly agree","2011","no migration background","Female","","","",""
"7 Strongly agree","2011","direct migration background","Male","","","",""
"7 Strongly agree","2011","direct migration background","Female","","","",""
"7 Strongly agree","2011","indirect migration background","Male","","","",""
"7 Strongly agree","2011","indirect migration background","Female","","","",""
"1 Strongly disagree","2012","no migration background","Male","346","0.167492251928535","0.151856513187673","0.183127990669397"
"1 Strongly disagree","2012","no migration background","Female","299","0.102298753597959","0.0919937211829585","0.11260378601296"
"1 Strongly disagree","2012","direct migration background","Male","66","0.136851020853228","0.105910628154718","0.167791413551738"
"1 Strongly disagree","2012","direct migration background","Female","60","0.104480927271156","0.0798615721165215","0.129100282425791"
"1 Strongly disagree","2012","indirect migration background","Male","","","",""
"1 Strongly disagree","2012","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2012","no migration background","Male","377","0.17195336781137","0.156153274823648","0.187753460799092"
"2 on scale 1-7 ","2012","no migration background","Female","366","0.119180344291016","0.108162564359839","0.130198124222192"
"2 on scale 1-7 ","2012","direct migration background","Male","70","0.164946118429515","0.131535291881974","0.198356944977056"
"2 on scale 1-7 ","2012","direct migration background","Female","49","0.100208225795516","0.0760400739943661","0.124376377596666"
"2 on scale 1-7 ","2012","indirect migration background","Male","30","0.192039986124621","0.136894391717327","0.247185580531916"
"2 on scale 1-7 ","2012","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2012","no migration background","Male","315","0.150302346453865","0.13533854310911","0.16526614979862"
"3 on scale 1-7 ","2012","no migration background","Female","419","0.125935322441692","0.114653121221053","0.137217523662332"
"3 on scale 1-7 ","2012","direct migration background","Male","70","0.15775105767474","0.124936595002906","0.190565520346573"
"3 on scale 1-7 ","2012","direct migration background","Female","63","0.109532648597676","0.0843963376883708","0.134668959506981"
"3 on scale 1-7 ","2012","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2012","indirect migration background","Female","","","",""
"4 on scale 1-7","2012","no migration background","Male","357","0.17770239011147","0.1616961970549","0.19370858316804"
"4 on scale 1-7","2012","no migration background","Female","562","0.174678194976548","0.161766618130251","0.187589771822844"
"4 on scale 1-7","2012","direct migration background","Male","90","0.169071281802055","0.135328900612191","0.20281366299192"
"4 on scale 1-7","2012","direct migration background","Female","89","0.131575523469658","0.10436892009695","0.158782126842367"
"4 on scale 1-7","2012","indirect migration background","Male","30","0.144790841654108","0.0955271704297777","0.194054512878438"
"4 on scale 1-7","2012","indirect migration background","Female","46","0.165475520898541","0.122332348181897","0.208618693615184"
"5 on scale 1-7","2012","no migration background","Male","340","0.1390875784132","0.124598173064545","0.153576983761855"
"5 on scale 1-7","2012","no migration background","Female","650","0.185861744873813","0.172633800407277","0.199089689340349"
"5 on scale 1-7","2012","direct migration background","Male","79","0.167470613794686","0.13385600880291","0.201085218786461"
"5 on scale 1-7","2012","direct migration background","Female","122","0.206149309112675","0.17358955625842","0.238709061966931"
"5 on scale 1-7","2012","indirect migration background","Male","39","0.142056212739058","0.0931820210077627","0.190930404470353"
"5 on scale 1-7","2012","indirect migration background","Female","59","0.172413438049094","0.128558557530071","0.216268318568117"
"6 on scale 1-7","2012","no migration background","Male","292","0.126531055809019","0.112610736338471","0.140451375279567"
"6 on scale 1-7","2012","no migration background","Female","567","0.161710061819226","0.149189785168243","0.174230338470209"
"6 on scale 1-7","2012","direct migration background","Male","60","0.131770320912311","0.101320479457063","0.162220162367558"
"6 on scale 1-7","2012","direct migration background","Female","109","0.187279655109445","0.155879151706817","0.218680158512072"
"6 on scale 1-7","2012","indirect migration background","Male","","","",""
"6 on scale 1-7","2012","indirect migration background","Female","61","0.203205076237322","0.156489015251364","0.249921137223279"
"7 Strongly agree","2012","no migration background","Male","164","0.0669310094725422","0.0564670158079249","0.0773950031371594"
"7 Strongly agree","2012","no migration background","Female","459","0.130335577999746","0.118886892644313","0.14178426335518"
"7 Strongly agree","2012","direct migration background","Male","39","0.072139586533465","0.0488486437916361","0.0954305292752938"
"7 Strongly agree","2012","direct migration background","Female","101","0.160773710643874","0.131209396931631","0.190338024356117"
"7 Strongly agree","2012","indirect migration background","Male","","","",""
"7 Strongly agree","2012","indirect migration background","Female","49","0.204331269521205","0.157519051066386","0.251143487976025"
"1 Strongly disagree","2013","no migration background","Male","908","0.128821363213343","0.121347532480519","0.136295193946167"
"1 Strongly disagree","2013","no migration background","Female","613","0.0775342350347959","0.0719051814897526","0.0831632885798392"
"1 Strongly disagree","2013","direct migration background","Male","91","0.124405083373706","0.100380837341378","0.148429329406034"
"1 Strongly disagree","2013","direct migration background","Female","69","0.0907502447350735","0.0723772143291432","0.109123275141004"
"1 Strongly disagree","2013","indirect migration background","Male","34","0.103606227585562","0.0713552133643475","0.135857241806777"
"1 Strongly disagree","2013","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2013","no migration background","Male","1121","0.154049897738831","0.145996135863764","0.162103659613898"
"2 on scale 1-7 ","2013","no migration background","Female","819","0.093643156534634","0.0875111708925467","0.0997751421767212"
"2 on scale 1-7 ","2013","direct migration background","Male","112","0.126496651065281","0.102300243627198","0.150693058503364"
"2 on scale 1-7 ","2013","direct migration background","Female","78","0.0870990505503575","0.0690633160015886","0.105134785099126"
"2 on scale 1-7 ","2013","indirect migration background","Male","40","0.0947581999768298","0.0637631934667595","0.1257532064869"
"2 on scale 1-7 ","2013","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2013","no migration background","Male","1231","0.155761028840716","0.147670855901043","0.163851201780388"
"3 on scale 1-7 ","2013","no migration background","Female","1026","0.121115270627082","0.114248083067303","0.127982458186861"
"3 on scale 1-7 ","2013","direct migration background","Male","112","0.142309761866908","0.116878865547957","0.167740658185859"
"3 on scale 1-7 ","2013","direct migration background","Female","99","0.104518544869667","0.0849508228366256","0.124086266902709"
"3 on scale 1-7 ","2013","indirect migration background","Male","62","0.204724894893404","0.162023205888205","0.247426583898602"
"3 on scale 1-7 ","2013","indirect migration background","Female","53","0.150624787912667","0.114129825272052","0.187119750553281"
"4 on scale 1-7","2013","no migration background","Male","1378","0.175130457227852","0.166650978036912","0.183609936418793"
"4 on scale 1-7","2013","no migration background","Female","1531","0.17818422807859","0.170129787835342","0.186238668321839"
"4 on scale 1-7","2013","direct migration background","Male","117","0.188969825524824","0.160473174431342","0.217466476618306"
"4 on scale 1-7","2013","direct migration background","Female","186","0.196879920131204","0.171446413094393","0.222313427168015"
"4 on scale 1-7","2013","indirect migration background","Male","65","0.181186561727706","0.140424466083662","0.221948657371751"
"4 on scale 1-7","2013","indirect migration background","Female","58","0.188216773143264","0.148334114031962","0.228099432254566"
"5 on scale 1-7","2013","no migration background","Male","1277","0.15766023636726","0.149530051107177","0.165790421627343"
"5 on scale 1-7","2013","no migration background","Female","1669","0.186807148018672","0.178603499986125","0.195010796051219"
"5 on scale 1-7","2013","direct migration background","Male","118","0.14602683191108","0.120321836421802","0.171731827400358"
"5 on scale 1-7","2013","direct migration background","Female","182","0.200805708402035","0.175182736003378","0.226428680800691"
"5 on scale 1-7","2013","indirect migration background","Male","65","0.17968324173853","0.139053355150865","0.220313128326195"
"5 on scale 1-7","2013","indirect migration background","Female","70","0.167637255405842","0.129523960468329","0.205750550343355"
"6 on scale 1-7","2013","no migration background","Male","1125","0.139961034326323","0.132220724591835","0.14770134406081"
"6 on scale 1-7","2013","no migration background","Female","1685","0.188470114994084","0.180238462946956","0.196701767041213"
"6 on scale 1-7","2013","direct migration background","Male","97","0.157280310689851","0.130779580688418","0.183781040691284"
"6 on scale 1-7","2013","direct migration background","Female","163","0.173939440429321","0.149694547373979","0.198184333484663"
