"plh0220","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2005","35-65 y.","Bavaria","239","0.138147561135621","0.121563532651847","0.154731589619395","3"
"3 on scale 1-7 ","2005","16-34 y.","Saxony-Anhalt","39","0.124408408070136","0.0823001043051365","0.166516711835136","3"
"3 on scale 1-7 ","2005","16-34 y.","Thuringia","46","0.190200558790354","0.141840985395336","0.238560132185373","3"
"3 on scale 1-7 ","2005","35-65 y.","Schleswig-Holstein","53","0.156160227942437","0.119122006792815","0.19319844909206","3"
"3 on scale 1-7 ","2005","35-65 y.","Hamburg","24","","","","3"
"3 on scale 1-7 ","2005","35-65 y.","Lower Saxony","116","0.116202198891374","0.0960141641304882","0.13639023365226","3"
"3 on scale 1-7 ","2005","35-65 y.","Bremen","15","","","","3"
"3 on scale 1-7 ","2005","35-65 y.","Saxony","129","0.166293047197899","0.141143173828436","0.191442920567361","3"
"3 on scale 1-7 ","2005","35-65 y.","Saxony-Anhalt","57","0.094029289767292","0.0679729608141785","0.120085618720405","3"
"3 on scale 1-7 ","2005","35-65 y.","Thuringia","71","0.157579894576234","0.124534996613479","0.190624792538988","3"
"3 on scale 1-7 ","2005","66 and older","Schleswig-Holstein","18","","","","3"
"3 on scale 1-7 ","2005","66 and older","Hamburg","2","","","","3"
"3 on scale 1-7 ","2005","66 and older","Lower Saxony","46","0.129390573164571","0.0946233841474648","0.164157762181677","3"
"3 on scale 1-7 ","2005","66 and older","Bremen","2","","","","3"
"3 on scale 1-7 ","2005","66 and older","North Rhine-Westphalia","95","0.110165323494836","0.0884692962489957","0.131861350740677","3"
"3 on scale 1-7 ","2005","66 and older","Hesse","25","","","","3"
"3 on scale 1-7 ","2005","66 and older","Rhineland-Palatinate,Saarland","49","0.166115363023484","0.121048707289631","0.211182018757337","3"
"3 on scale 1-7 ","2005","66 and older","Baden-Württemberg","56","0.182466522740599","0.143836332263309","0.221096713217889","3"
"3 on scale 1-7 ","2005","16-34 y.","North Rhine-Westphalia","150","0.13768582022733","0.117039931894188","0.158331708560471","3"
"3 on scale 1-7 ","2005","16-34 y.","Berlin","32","0.169536604186765","0.118543856861915","0.220529351511615","3"
"3 on scale 1-7 ","2005","16-34 y.","Brandenburg","38","0.208033346845549","0.155802865970494","0.260263827720604","3"
"3 on scale 1-7 ","2005","16-34 y.","Mecklenburg-Western Pomerania","27","","","","3"
"3 on scale 1-7 ","2005","16-34 y.","Saxony","68","0.142330031945663","0.108047726645584","0.176612337245741","3"
"3 on scale 1-7 ","2005","16-34 y.","Schleswig-Holstein","23","","","","3"
"3 on scale 1-7 ","2005","16-34 y.","Hamburg","15","","","","3"
"3 on scale 1-7 ","2005","16-34 y.","Lower Saxony","67","0.164750357868989","0.130665324372769","0.198835391365209","3"
"3 on scale 1-7 ","2005","16-34 y.","Bremen","2","","","","3"
"3 on scale 1-7 ","2005","16-34 y.","Hesse","58","0.175836007609475","0.13488734006226","0.21678467515669","3"
"3 on scale 1-7 ","2005","16-34 y.","Rhineland-Palatinate,Saarland","37","0.144621916500786","0.102354725323126","0.186889107678445","3"
"3 on scale 1-7 ","2005","16-34 y.","Baden-Württemberg","133","0.194670066088627","0.16570847762342","0.223631654553835","3"
"3 on scale 1-7 ","2005","16-34 y.","Bavaria","96","0.123463392449877","0.0998251188210271","0.147101666078727","3"
"4 on scale 1-7","2005","35-65 y.","North Rhine-Westphalia","522","0.225049124617615","0.208489056909812","0.241609192325419","4"
"4 on scale 1-7","2005","35-65 y.","Hesse","169","0.211256427572669","0.183005429912792","0.239507425232545","4"
"4 on scale 1-7","2005","35-65 y.","Rhineland-Palatinate,Saarland","126","0.213553596031218","0.183063670353535","0.244043521708901","4"
"4 on scale 1-7","2005","35-65 y.","Baden-Württemberg","294","0.211948986236675","0.19061699618137","0.233280976291981","4"
"4 on scale 1-7","2005","35-65 y.","Mecklenburg-Western Pomerania","52","0.227641923386432","0.178262765878551","0.277021080894312","4"
"4 on scale 1-7","2005","35-65 y.","Saxony","184","0.217375697465668","0.1895161405913","0.245235254340036","4"
"4 on scale 1-7","2005","35-65 y.","Saxony-Anhalt","96","0.176281801842252","0.142263107369032","0.210300496315471","4"
"4 on scale 1-7","2005","35-65 y.","Bavaria","364","0.195446292312073","0.17638759534847","0.214504989275675","4"
"4 on scale 1-7","2005","35-65 y.","Berlin","77","0.174335783540619","0.138517525861848","0.210154041219391","4"
"4 on scale 1-7","2005","35-65 y.","Brandenburg","95","0.183717473785651","0.148781522436029","0.218653425135273","4"
"4 on scale 1-7","2005","35-65 y.","Thuringia","104","0.201838285398669","0.165435310942841","0.238241259854496","4"
"4 on scale 1-7","2005","66 and older","Schleswig-Holstein","34","0.216302648021877","0.145253586847192","0.287351709196562","4"
"4 on scale 1-7","2005","66 and older","Hamburg","7","","","","4"
"4 on scale 1-7","2005","66 and older","Bavaria","102","0.212464294440267","0.176134602548652","0.248793986331882","4"
"4 on scale 1-7","2005","66 and older","Berlin","21","","","","4"
"4 on scale 1-7","2005","66 and older","Brandenburg","37","0.204900161771677","0.146420543464718","0.263379780078636","4"
"4 on scale 1-7","2005","66 and older","Mecklenburg-Western Pomerania","22","","","","4"
"4 on scale 1-7","2005","66 and older","Saxony","55","0.198091984260011","0.150985849239723","0.245198119280299","4"
"4 on scale 1-7","2005","66 and older","Saxony-Anhalt","34","0.194692081020303","0.136026389380552","0.253357772660055","4"
"4 on scale 1-7","2005","66 and older","Thuringia","43","0.257251311842855","0.191348418108035","0.323154205577675","4"
"4 on scale 1-7","2005","16-34 y.","Schleswig-Holstein","39","0.311110585665583","0.23627268892363","0.385948482407537","4"
"4 on scale 1-7","2005","16-34 y.","Hamburg","15","","","","4"
"4 on scale 1-7","2005","16-34 y.","Lower Saxony","81","0.193851160736943","0.157527951528385","0.2301743699455","4"
"4 on scale 1-7","2005","16-34 y.","Bremen","3","","","","4"
"4 on scale 1-7","2005","16-34 y.","North Rhine-Westphalia","213","0.193034078611562","0.169385731412147","0.216682425810978","4"
"4 on scale 1-7","2005","16-34 y.","Hesse","58","0.170770599453009","0.130292235916136","0.211248962989881","4"
"4 on scale 1-7","2005","16-34 y.","Rhineland-Palatinate,Saarland","56","0.214868884885771","0.165510023570305","0.264227746201236","4"
"4 on scale 1-7","2005","16-34 y.","Baden-Württemberg","161","0.207838070893947","0.178158651309157","0.237517490478738","4"
"4 on scale 1-7","2005","16-34 y.","Bavaria","162","0.2299524942051","0.199715442345572","0.260189546064628","4"
"4 on scale 1-7","2005","16-34 y.","Berlin","32","0.15580465961739","0.106518143582939","0.205091175651842","4"
"4 on scale 1-7","2005","16-34 y.","Brandenburg","42","0.204229853946768","0.152354922826273","0.256104785067264","4"
"4 on scale 1-7","2005","16-34 y.","Mecklenburg-Western Pomerania","28","","","","4"
"4 on scale 1-7","2005","16-34 y.","Saxony","83","0.192520340543818","0.153833278552347","0.231207402535288","4"
"4 on scale 1-7","2005","16-34 y.","Saxony-Anhalt","44","0.179791858670708","0.130798282775209","0.228785434566208","4"
"4 on scale 1-7","2005","16-34 y.","Thuringia","46","0.175473294842886","0.128603213306269","0.222343376379503","4"
"4 on scale 1-7","2005","35-65 y.","Schleswig-Holstein","64","0.185053587902934","0.145430511773464","0.224676664032404","4"
"4 on scale 1-7","2005","35-65 y.","Hamburg","22","","","","4"
"4 on scale 1-7","2005","35-65 y.","Lower Saxony","175","0.165879348801425","0.14244672015225","0.189311977450601","4"
"4 on scale 1-7","2005","35-65 y.","Bremen","10","","","","4"
"4 on scale 1-7","2005","66 and older","Lower Saxony","69","0.208123079014951","0.166070218590155","0.250175939439746","4"
"4 on scale 1-7","2005","66 and older","Bremen","3","","","","4"
"4 on scale 1-7","2005","66 and older","North Rhine-Westphalia","172","0.222725918112781","0.193893864977559","0.251557971248003","4"
"4 on scale 1-7","2005","66 and older","Hesse","48","0.233789878821734","0.177735076061849","0.289844681581618","4"
"4 on scale 1-7","2005","66 and older","Rhineland-Palatinate,Saarland","50","0.194212780962202","0.146311565206532","0.242113996717872","4"
"4 on scale 1-7","2005","66 and older","Baden-Württemberg","84","0.225742516087281","0.183927538778953","0.267557493395609","4"
"5 on scale 1-7","2005","35-65 y.","Bavaria","281","0.160816602599492","0.143160459117133","0.178472746081851","5"
"5 on scale 1-7","2005","35-65 y.","Berlin","82","0.193121821539624","0.155854419748031","0.230389223331216","5"
"5 on scale 1-7","2005","35-65 y.","Brandenburg","96","0.191207786226418","0.155730666043989","0.226684906408846","5"
"5 on scale 1-7","2005","35-65 y.","Mecklenburg-Western Pomerania","69","0.21107874695855","0.163022783567258","0.259134710349843","5"
"5 on scale 1-7","2005","35-65 y.","Saxony","144","0.172078904418408","0.146584179185282","0.197573629651535","5"
"5 on scale 1-7","2005","35-65 y.","North Rhine-Westphalia","445","0.179286129012716","0.164075205254696","0.194497052770737","5"
"5 on scale 1-7","2005","35-65 y.","Hesse","150","0.166816265424807","0.141014436253141","0.192618094596473","5"
"5 on scale 1-7","2005","35-65 y.","Rhineland-Palatinate,Saarland","122","0.150406874546206","0.123811403057645","0.177002346034768","5"
"5 on scale 1-7","2005","35-65 y.","Baden-Württemberg","247","0.178563212724491","0.15857280719017","0.198553618258813","5"
"5 on scale 1-7","2005","35-65 y.","Saxony-Anhalt","92","0.197672583657903","0.162119800205113","0.233225367110692","5"
"5 on scale 1-7","2005","35-65 y.","Thuringia","85","0.176256593915344","0.141697821042313","0.210815366788376","5"
"5 on scale 1-7","2005","66 and older","Schleswig-Holstein","18","","","","5"
"5 on scale 1-7","2005","66 and older","Hamburg","6","","","","5"
"5 on scale 1-7","2005","66 and older","Lower Saxony","44","0.11905084473271","0.0855042656063334","0.152597423859086","5"
"5 on scale 1-7","2005","66 and older","Bremen","6","","","","5"
"5 on scale 1-7","2005","66 and older","North Rhine-Westphalia","130","0.15177702484273","0.126913589680753","0.176640460004708","5"
"5 on scale 1-7","2005","66 and older","Hesse","29","","","","5"
"5 on scale 1-7","2005","66 and older","Bavaria","81","0.159461644568934","0.126946139993844","0.191977149144025","5"
"5 on scale 1-7","2005","66 and older","Berlin","20","","","","5"
"5 on scale 1-7","2005","66 and older","Brandenburg","47","0.23929478067641","0.177479284825711","0.301110276527109","5"
"5 on scale 1-7","2005","66 and older","Mecklenburg-Western Pomerania","22","","","","5"
"5 on scale 1-7","2005","66 and older","Saxony","53","0.18199329229494","0.136390874688863","0.227595709901017","5"
"5 on scale 1-7","2005","66 and older","Saxony-Anhalt","27","","","","5"
"5 on scale 1-7","2005","66 and older","Thuringia","29","","","","5"
"5 on scale 1-7","2005","16-34 y.","Schleswig-Holstein","13","","","","5"
"5 on scale 1-7","2005","16-34 y.","Hamburg","15","","","","5"
"5 on scale 1-7","2005","16-34 y.","Lower Saxony","70","0.113292433572776","0.0841696385995919","0.142415228545961","5"
"5 on scale 1-7","2005","16-34 y.","Bremen","9","","","","5"
"5 on scale 1-7","2005","16-34 y.","North Rhine-Westphalia","191","0.187294062729671","0.163917270138434","0.210670855320908","5"
"5 on scale 1-7","2005","16-34 y.","Hesse","52","0.126514369143162","0.090756069539139","0.162272668747185","5"
"5 on scale 1-7","2005","16-34 y.","Saxony-Anhalt","40","0.176008032615075","0.12742106188328","0.22459500334687","5"
"5 on scale 1-7","2005","16-34 y.","Thuringia","41","0.114384298203418","0.0751655533638823","0.153603043042953","5"
"5 on scale 1-7","2005","35-65 y.","Schleswig-Holstein","69","0.141905415836761","0.106301155021913","0.177509676651609","5"
"5 on scale 1-7","2005","35-65 y.","Hamburg","22","","","","5"
"5 on scale 1-7","2005","35-65 y.","Lower Saxony","163","0.190193360744761","0.165470498148632","0.214916223340891","5"
"5 on scale 1-7","2005","35-65 y.","Bremen","9","","","","5"
"5 on scale 1-7","2005","66 and older","Rhineland-Palatinate,Saarland","55","0.190000699474393","0.142498100973985","0.237503297974802","5"
"5 on scale 1-7","2005","66 and older","Baden-Württemberg","55","0.139574217237104","0.104913161469257","0.17423527300495","5"
"5 on scale 1-7","2005","16-34 y.","Berlin","32","0.171576978924215","0.120341357106454","0.222812600741976","5"
"5 on scale 1-7","2005","16-34 y.","Brandenburg","33","0.137678047186989","0.0933405505570706","0.182015543816908","5"
"5 on scale 1-7","2005","16-34 y.","Rhineland-Palatinate,Saarland","37","0.182327135197642","0.135926628877851","0.228727641517433","5"
"5 on scale 1-7","2005","16-34 y.","Baden-Württemberg","118","0.154323187806467","0.127898876742767","0.180747498870168","5"
"5 on scale 1-7","2005","16-34 y.","Bavaria","128","0.182610911058406","0.154849636395838","0.210372185720973","5"
"5 on scale 1-7","2005","16-34 y.","Mecklenburg-Western Pomerania","23","","","","5"
"5 on scale 1-7","2005","16-34 y.","Saxony","65","0.209705834936442","0.169760939540385","0.249650730332498","5"
"6 on scale 1-7","2005","66 and older","Brandenburg","24","","","","6"
"6 on scale 1-7","2005","66 and older","Bavaria","81","0.181386494830318","0.147162906970944","0.215610082689692","6"
"6 on scale 1-7","2005","66 and older","Berlin","25","","","","6"
"6 on scale 1-7","2005","35-65 y.","North Rhine-Westphalia","388","0.140706216394686","0.126917817624768","0.154494615164604","6"
"6 on scale 1-7","2005","35-65 y.","Hesse","126","0.147897896216429","0.123328882439305","0.172466909993554","6"
"6 on scale 1-7","2005","35-65 y.","Rhineland-Palatinate,Saarland","84","0.10653674738535","0.0835828508335763","0.129490643937123","6"
"6 on scale 1-7","2005","35-65 y.","Baden-Württemberg","204","0.119317602664447","0.102397599024718","0.136237606304177","6"
"6 on scale 1-7","2005","35-65 y.","Bavaria","240","0.150966570836657","0.13375958676734","0.168173554905973","6"
"6 on scale 1-7","2005","35-65 y.","Berlin","80","0.204638566993041","0.166550804260089","0.242726329725994","6"
"6 on scale 1-7","2005","35-65 y.","Brandenburg","75","0.149103782767924","0.116970157926757","0.181237407609092","6"
"6 on scale 1-7","2005","35-65 y.","Mecklenburg-Western Pomerania","47","0.113772351217293","0.0763785839514412","0.151166118483144","6"
"6 on scale 1-7","2005","35-65 y.","Saxony","128","0.12898307993451","0.10634332546497","0.151622834404049","6"
"6 on scale 1-7","2005","35-65 y.","Saxony-Anhalt","82","0.197781977520818","0.162221782293814","0.233342172747823","6"
"6 on scale 1-7","2005","35-65 y.","Thuringia","66","0.105915587899164","0.0780056511066783","0.133825524691649","6"
"6 on scale 1-7","2005","66 and older","Schleswig-Holstein","12","","","","6"
"6 on scale 1-7","2005","66 and older","Hamburg","7","","","","6"
"6 on scale 1-7","2005","66 and older","Bremen","2","","","","6"
"6 on scale 1-7","2005","66 and older","North Rhine-Westphalia","128","0.159880021044202","0.13448369743882","0.185276344649583","6"
"6 on scale 1-7","2005","66 and older","Hesse","43","0.178319878468444","0.127623457129101","0.229016299807787","6"
"6 on scale 1-7","2005","66 and older","Rhineland-Palatinate,Saarland","24","","","","6"
"6 on scale 1-7","2005","66 and older","Baden-Württemberg","57","0.137906047721755","0.103419364000563","0.172392731442947","6"
"6 on scale 1-7","2005","66 and older","Mecklenburg-Western Pomerania","16","","","","6"
"6 on scale 1-7","2005","66 and older","Saxony","52","0.181974107152489","0.136373558501777","0.227574655803202","6"
"6 on scale 1-7","2005","66 and older","Saxony-Anhalt","24","","","","6"
"6 on scale 1-7","2005","66 and older","Thuringia","19","","","","6"
"6 on scale 1-7","2005","66 and older","Lower Saxony","60","0.17291298751267","0.13373916191234","0.212086813113001","6"
"6 on scale 1-7","2005","16-34 y.","Schleswig-Holstein","16","","","","6"
"6 on scale 1-7","2005","16-34 y.","Hamburg","9","","","","6"
"6 on scale 1-7","2005","16-34 y.","Lower Saxony","64","0.131287270817183","0.100256554894131","0.162317986740235","6"
"6 on scale 1-7","2005","16-34 y.","Bremen","2","","","","6"
"6 on scale 1-7","2005","16-34 y.","North Rhine-Westphalia","151","0.139047049593208","0.118315736978716","0.1597783622077","6"
"6 on scale 1-7","2005","16-34 y.","Hesse","49","0.134715463977639","0.0979900038327383","0.17144092412254","6"
"6 on scale 1-7","2005","16-34 y.","Rhineland-Palatinate,Saarland","31","0.075091637812444","0.0434213205456373","0.106761955079251","6"
"6 on scale 1-7","2005","16-34 y.","Baden-Württemberg","96","0.125054832661517","0.100859782492589","0.149249882830445","6"
"6 on scale 1-7","2005","16-34 y.","Bavaria","103","0.117193735035914","0.0940812563125571","0.14030621375927","6"
"6 on scale 1-7","2005","16-34 y.","Berlin","44","0.229925340338834","0.172741112809731","0.287109567867938","6"
"6 on scale 1-7","2005","16-34 y.","Saxony-Anhalt","29","","","","6"
"6 on scale 1-7","2005","16-34 y.","Thuringia","29","","","","6"
"6 on scale 1-7","2005","35-65 y.","Schleswig-Holstein","57","0.152935910377869","0.116212096334994","0.189659724420744","6"
"6 on scale 1-7","2005","35-65 y.","Hamburg","32","0.232393268666228","0.167554397044775","0.297232140287682","6"
"6 on scale 1-7","2005","35-65 y.","Lower Saxony","147","0.138627449541137","0.116858847352217","0.160396051730057","6"
"6 on scale 1-7","2005","35-65 y.","Bremen","9","","","","6"
"6 on scale 1-7","2005","16-34 y.","Brandenburg","30","0.0919990994787087","0.0548079992478266","0.129190199709591","6"
"6 on scale 1-7","2005","16-34 y.","Mecklenburg-Western Pomerania","11","","","","6"
