"plh0220","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2005","35-65 y.","Employed","1356","0.14096476206454","0.133726624482397","0.148202899646684"
"6 on scale 1-7","2005","66 and older","Not Employed","538","0.154777932321281","0.142805508864376","0.166750355778187"
"6 on scale 1-7","2005","66 and older","Employed","36","0.108507589855894","0.0679583464693937","0.149056833242394"
"7 Strongly agree","2005","16-34 y.","Not Employed","220","0.121722838850756","0.105761570353553","0.137684107347958"
"7 Strongly agree","2005","16-34 y.","Employed","351","0.0931137836803369","0.0837466492362599","0.102480918124414"
"7 Strongly agree","2005","35-65 y.","Not Employed","278","0.102256871941189","0.0907901046037576","0.113723639278621"
"7 Strongly agree","2005","35-65 y.","Employed","967","0.110446127456978","0.103926430092833","0.116965824821123"
"7 Strongly agree","2005","66 and older","Not Employed","436","0.125717550275981","0.114743524643016","0.136691575908947"
"7 Strongly agree","2005","66 and older","Employed","43","0.172381281219627","0.123137195797906","0.221625366641347"
"1 Strongly disagree","2006","16-34 y.","Not Employed","","","",""
"1 Strongly disagree","2006","16-34 y.","Employed","","","",""
"1 Strongly disagree","2006","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2006","35-65 y.","Employed","","","",""
"1 Strongly disagree","2006","66 and older","Not Employed","","","",""
"1 Strongly disagree","2006","66 and older","Employed","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Not Employed","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Not Employed","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2006","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2006","66 and older","Employed","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2006","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2006","66 and older","Employed","","","",""
"4 on scale 1-7","2006","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2006","16-34 y.","Employed","","","",""
"4 on scale 1-7","2006","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2006","35-65 y.","Employed","","","",""
"4 on scale 1-7","2006","66 and older","Not Employed","","","",""
"4 on scale 1-7","2006","66 and older","Employed","","","",""
"5 on scale 1-7","2006","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2006","16-34 y.","Employed","","","",""
"5 on scale 1-7","2006","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2006","35-65 y.","Employed","","","",""
"5 on scale 1-7","2006","66 and older","Not Employed","","","",""
"5 on scale 1-7","2006","66 and older","Employed","","","",""
"6 on scale 1-7","2006","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2006","16-34 y.","Employed","","","",""
"6 on scale 1-7","2006","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2006","35-65 y.","Employed","","","",""
"6 on scale 1-7","2006","66 and older","Not Employed","","","",""
"6 on scale 1-7","2006","66 and older","Employed","","","",""
"7 Strongly agree","2006","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2006","16-34 y.","Employed","","","",""
"7 Strongly agree","2006","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2006","35-65 y.","Employed","","","",""
"7 Strongly agree","2006","66 and older","Not Employed","","","",""
"7 Strongly agree","2006","66 and older","Employed","","","",""
"1 Strongly disagree","2007","16-34 y.","Not Employed","","","",""
"1 Strongly disagree","2007","16-34 y.","Employed","","","",""
"1 Strongly disagree","2007","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2007","35-65 y.","Employed","","","",""
"1 Strongly disagree","2007","66 and older","Not Employed","","","",""
"1 Strongly disagree","2007","66 and older","Employed","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Not Employed","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Not Employed","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2007","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2007","66 and older","Employed","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2007","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2007","66 and older","Employed","","","",""
"4 on scale 1-7","2007","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2007","16-34 y.","Employed","","","",""
"4 on scale 1-7","2007","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2007","35-65 y.","Employed","","","",""
"4 on scale 1-7","2007","66 and older","Not Employed","","","",""
"4 on scale 1-7","2007","66 and older","Employed","","","",""
"5 on scale 1-7","2007","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2007","16-34 y.","Employed","","","",""
"5 on scale 1-7","2007","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2007","35-65 y.","Employed","","","",""
"5 on scale 1-7","2007","66 and older","Not Employed","","","",""
"5 on scale 1-7","2007","66 and older","Employed","","","",""
"6 on scale 1-7","2007","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2007","16-34 y.","Employed","","","",""
"6 on scale 1-7","2007","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2007","35-65 y.","Employed","","","",""
"6 on scale 1-7","2007","66 and older","Not Employed","","","",""
"6 on scale 1-7","2007","66 and older","Employed","","","",""
"7 Strongly agree","2007","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2007","16-34 y.","Employed","","","",""
"7 Strongly agree","2007","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2007","35-65 y.","Employed","","","",""
"7 Strongly agree","2007","66 and older","Not Employed","","","",""
"7 Strongly agree","2007","66 and older","Employed","","","",""
"1 Strongly disagree","2008","16-34 y.","Not Employed","","","",""
"1 Strongly disagree","2008","16-34 y.","Employed","","","",""
"1 Strongly disagree","2008","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2008","35-65 y.","Employed","","","",""
"1 Strongly disagree","2008","66 and older","Not Employed","","","",""
"1 Strongly disagree","2008","66 and older","Employed","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Not Employed","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Not Employed","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2008","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2008","66 and older","Employed","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2008","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2008","66 and older","Employed","","","",""
"4 on scale 1-7","2008","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2008","16-34 y.","Employed","","","",""
"4 on scale 1-7","2008","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2008","35-65 y.","Employed","","","",""
"4 on scale 1-7","2008","66 and older","Not Employed","","","",""
"4 on scale 1-7","2008","66 and older","Employed","","","",""
"5 on scale 1-7","2008","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2008","16-34 y.","Employed","","","",""
"5 on scale 1-7","2008","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2008","35-65 y.","Employed","","","",""
"5 on scale 1-7","2008","66 and older","Not Employed","","","",""
"5 on scale 1-7","2008","66 and older","Employed","","","",""
"6 on scale 1-7","2008","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2008","16-34 y.","Employed","","","",""
"6 on scale 1-7","2008","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2008","35-65 y.","Employed","","","",""
"6 on scale 1-7","2008","66 and older","Not Employed","","","",""
"6 on scale 1-7","2008","66 and older","Employed","","","",""
"7 Strongly agree","2008","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2008","16-34 y.","Employed","","","",""
"7 Strongly agree","2008","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2008","35-65 y.","Employed","","","",""
"7 Strongly agree","2008","66 and older","Not Employed","","","",""
"7 Strongly agree","2008","66 and older","Employed","","","",""
"1 Strongly disagree","2009","16-34 y.","Not Employed","95","0.127937016138448","0.107498637260749","0.148375395016147"
"1 Strongly disagree","2009","16-34 y.","Employed","400","0.140049122753682","0.127530200775502","0.152568044731862"
"1 Strongly disagree","2009","35-65 y.","Not Employed","215","0.145921514048032","0.130064435638526","0.161778592457539"
"1 Strongly disagree","2009","35-65 y.","Employed","829","0.115992535338352","0.108942052751081","0.123043017925622"
"1 Strongly disagree","2009","66 and older","Not Employed","403","0.11341261077293","0.103337212805583","0.123488008740276"
"1 Strongly disagree","2009","66 and older","Employed","28","","",""
"2 on scale 1-7 ","2009","16-34 y.","Not Employed","144","0.161532990454265","0.139014046658653","0.184051934249877"
"2 on scale 1-7 ","2009","16-34 y.","Employed","510","0.167540110196944","0.154068144404361","0.181012075989526"
"2 on scale 1-7 ","2009","35-65 y.","Not Employed","237","0.132726702678786","0.117487166152517","0.147966239205055"
"2 on scale 1-7 ","2009","35-65 y.","Employed","1154","0.15315003534352","0.145220684299348","0.161079386387692"
"2 on scale 1-7 ","2009","66 and older","Not Employed","450","0.124765234165664","0.114265463010814","0.135265005320515"
"2 on scale 1-7 ","2009","66 and older","Employed","26","","",""
"3 on scale 1-7 ","2009","16-34 y.","Not Employed","162","0.141672162742084","0.120334675648592","0.163009649835577"
"3 on scale 1-7 ","2009","16-34 y.","Employed","504","0.171034876452222","0.157451730002343","0.184618022902101"
"3 on scale 1-7 ","2009","35-65 y.","Not Employed","305","0.154990523578391","0.138735111576739","0.171245935580043"
"3 on scale 1-7 ","2009","35-65 y.","Employed","1238","0.16293611122654","0.154804739143611","0.171067483309468"
"3 on scale 1-7 ","2009","66 and older","Not Employed","564","0.147968548556831","0.136686621679955","0.159250475433707"
"3 on scale 1-7 ","2009","66 and older","Employed","38","0.146734853093362","0.10747221851216","0.185997487674565"
"4 on scale 1-7","2009","16-34 y.","Not Employed","175","0.174668879255859","0.151436360943924","0.197901397567794"
"4 on scale 1-7","2009","16-34 y.","Employed","542","0.198017738340074","0.183642192504928","0.212393284175221"
"4 on scale 1-7","2009","35-65 y.","Not Employed","349","0.18695092168248","0.169438879075225","0.204462964289735"
"4 on scale 1-7","2009","35-65 y.","Employed","1535","0.182176788732273","0.173678096640396","0.190675480824151"
"4 on scale 1-7","2009","66 and older","Not Employed","791","0.208258030701596","0.195355839527058","0.221160221876133"
"4 on scale 1-7","2009","66 and older","Employed","66","0.188117222359216","0.144752982572831","0.231481462145601"
"5 on scale 1-7","2009","16-34 y.","Not Employed","189","0.175897677436706","0.152600943906819","0.199194410966593"
"5 on scale 1-7","2009","16-34 y.","Employed","423","0.136982976739635","0.124579801052433","0.149386152426838"
"5 on scale 1-7","2009","35-65 y.","Not Employed","356","0.16685131573775","0.150104174103661","0.18359845737184"
"5 on scale 1-7","2009","35-65 y.","Employed","1239","0.142345478966664","0.134652334512284","0.150038623421043"
"5 on scale 1-7","2009","66 and older","Not Employed","668","0.172743327872578","0.160731985654406","0.184754670090751"
"5 on scale 1-7","2009","66 and older","Employed","58","0.18753020589991","0.144218028109989","0.230842383689831"
"6 on scale 1-7","2009","16-34 y.","Not Employed","137","0.111048632420941","0.0918234699322306","0.130273794909652"
"6 on scale 1-7","2009","16-34 y.","Employed","340","0.100696608608853","0.0898410931016241","0.111552124116083"
"6 on scale 1-7","2009","35-65 y.","Not Employed","236","0.126623117997407","0.111685822697044","0.141560413297771"
"6 on scale 1-7","2009","35-65 y.","Employed","1120","0.140593131744413","0.132939680494914","0.148246582993913"
"6 on scale 1-7","2009","66 and older","Not Employed","517","0.131125960421751","0.120401053981009","0.141850866862493"
"6 on scale 1-7","2009","66 and older","Employed","58","0.131975488601603","0.0944191342739634","0.169531842929243"
"7 Strongly agree","2009","16-34 y.","Not Employed","124","0.107242641551698","0.088309404116073","0.126175878987322"
"7 Strongly agree","2009","16-34 y.","Employed","233","0.0856785669085894","0.0755819596904269","0.0957751741267519"
"7 Strongly agree","2009","35-65 y.","Not Employed","206","0.0859359042771535","0.0733469322143648","0.0985248763399421"
"7 Strongly agree","2009","35-65 y.","Employed","809","0.102805918648238","0.0961189680205051","0.109492869275972"
"7 Strongly agree","2009","66 and older","Not Employed","412","0.10172628750865","0.0921214128161299","0.11133116220117"
"7 Strongly agree","2009","66 and older","Employed","38","0.128048328850712","0.0909713824918114","0.165125275209612"
"1 Strongly disagree","2010","16-34 y.","Not Employed","","","",""
"1 Strongly disagree","2010","16-34 y.","Employed","","","",""
"1 Strongly disagree","2010","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2010","35-65 y.","Employed","","","",""
"1 Strongly disagree","2010","66 and older","Not Employed","","","",""
"1 Strongly disagree","2010","66 and older","Employed","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Not Employed","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Not Employed","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2010","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2010","66 and older","Employed","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2010","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2010","66 and older","Employed","","","",""
"4 on scale 1-7","2010","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2010","16-34 y.","Employed","","","",""
"4 on scale 1-7","2010","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2010","35-65 y.","Employed","","","",""
"4 on scale 1-7","2010","66 and older","Not Employed","","","",""
"4 on scale 1-7","2010","66 and older","Employed","","","",""
"5 on scale 1-7","2010","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2010","16-34 y.","Employed","","","",""
"5 on scale 1-7","2010","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2010","35-65 y.","Employed","","","",""
"5 on scale 1-7","2010","66 and older","Not Employed","","","",""
"5 on scale 1-7","2010","66 and older","Employed","","","",""
"6 on scale 1-7","2010","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2010","16-34 y.","Employed","","","",""
"6 on scale 1-7","2010","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2010","35-65 y.","Employed","","","",""
"6 on scale 1-7","2010","66 and older","Not Employed","","","",""
"6 on scale 1-7","2010","66 and older","Employed","","","",""
"7 Strongly agree","2010","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2010","16-34 y.","Employed","","","",""
"7 Strongly agree","2010","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2010","35-65 y.","Employed","","","",""
"7 Strongly agree","2010","66 and older","Not Employed","","","",""
"7 Strongly agree","2010","66 and older","Employed","","","",""
"1 Strongly disagree","2011","16-34 y.","Not Employed","","","",""
"1 Strongly disagree","2011","16-34 y.","Employed","","","",""
"1 Strongly disagree","2011","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2011","35-65 y.","Employed","","","",""
"1 Strongly disagree","2011","66 and older","Not Employed","","","",""
"1 Strongly disagree","2011","66 and older","Employed","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Not Employed","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Not Employed","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2011","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2011","66 and older","Employed","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2011","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2011","66 and older","Employed","","","",""
"4 on scale 1-7","2011","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2011","16-34 y.","Employed","","","",""
"4 on scale 1-7","2011","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2011","35-65 y.","Employed","","","",""
"4 on scale 1-7","2011","66 and older","Not Employed","","","",""
"4 on scale 1-7","2011","66 and older","Employed","","","",""
"5 on scale 1-7","2011","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2011","16-34 y.","Employed","","","",""
"5 on scale 1-7","2011","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2011","35-65 y.","Employed","","","",""
"5 on scale 1-7","2011","66 and older","Not Employed","","","",""
"5 on scale 1-7","2011","66 and older","Employed","","","",""
"6 on scale 1-7","2011","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2011","16-34 y.","Employed","","","",""
"6 on scale 1-7","2011","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2011","35-65 y.","Employed","","","",""
"6 on scale 1-7","2011","66 and older","Not Employed","","","",""
"6 on scale 1-7","2011","66 and older","Employed","","","",""
"7 Strongly agree","2011","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2011","16-34 y.","Employed","","","",""
"7 Strongly agree","2011","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2011","35-65 y.","Employed","","","",""
"7 Strongly agree","2011","66 and older","Not Employed","","","",""
"7 Strongly agree","2011","66 and older","Employed","","","",""
"1 Strongly disagree","2012","16-34 y.","Not Employed","102","0.123291462547363","0.101018423310812","0.145564501783913"
"1 Strongly disagree","2012","16-34 y.","Employed","204","0.156201462057178","0.136763191467875","0.175639732646481"
"1 Strongly disagree","2012","35-65 y.","Not Employed","94","0.120543510833524","0.0988705802876764","0.142216441379372"
"1 Strongly disagree","2012","35-65 y.","Employed","421","0.117018148318927","0.107048015693899","0.126988280943955"
"1 Strongly disagree","2012","66 and older","Not Employed","2","","",""
"1 Strongly disagree","2012","66 and older","Employed","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Not Employed","96","0.105974398201868","0.0851217690662616","0.126827027337474"
"2 on scale 1-7 ","2012","16-34 y.","Employed","201","0.155745146684241","0.136330042031942","0.175160251336541"
"2 on scale 1-7 ","2012","35-65 y.","Not Employed","106","0.140822919437923","0.117669424490834","0.163976414385011"
"2 on scale 1-7 ","2012","35-65 y.","Employed","510","0.137641051914404","0.126955020059236","0.148327083769571"
"2 on scale 1-7 ","2012","66 and older","Not Employed","2","","",""
"2 on scale 1-7 ","2012","66 and older","Employed","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Not Employed","129","0.138691596735398","0.115276833088282","0.162106360382515"
"3 on scale 1-7 ","2012","16-34 y.","Employed","189","0.153731312351513","0.134419145934302","0.173043478768723"
"3 on scale 1-7 ","2012","35-65 y.","Not Employed","98","0.100296921092539","0.0803014359241835","0.120292406260895"
"3 on scale 1-7 ","2012","35-65 y.","Employed","500","0.129233552865141","0.118828676573653","0.13963842915663"
"3 on scale 1-7 ","2012","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2012","66 and older","Employed","1","","",""
"4 on scale 1-7","2012","16-34 y.","Not Employed","150","0.201970013177302","0.174771922692195","0.229168103662409"
"4 on scale 1-7","2012","16-34 y.","Employed","231","0.179358800375704","0.158817227463659","0.199900373287748"
"4 on scale 1-7","2012","35-65 y.","Not Employed","128","0.148879292125192","0.125184589180202","0.172573995070182"
"4 on scale 1-7","2012","35-65 y.","Employed","659","0.15911565793387","0.14777017392006","0.170461141947679"
"4 on scale 1-7","2012","66 and older","Not Employed","5","","",""
"4 on scale 1-7","2012","66 and older","Employed","1","","",""
"5 on scale 1-7","2012","16-34 y.","Not Employed","144","0.155874358840156","0.131300336521489","0.180448381158822"
"5 on scale 1-7","2012","16-34 y.","Employed","223","0.157515183876546","0.138010543587768","0.177019824165325"
"5 on scale 1-7","2012","35-65 y.","Not Employed","146","0.159372873872206","0.135008938188543","0.18373680955587"
"5 on scale 1-7","2012","35-65 y.","Employed","769","0.181410366286986","0.169457760218923","0.193362972355048"
"5 on scale 1-7","2012","66 and older","Not Employed","7","","",""
"5 on scale 1-7","2012","66 and older","Employed","","","",""
"6 on scale 1-7","2012","16-34 y.","Not Employed","108","0.120764162619053","0.0986888384425949","0.142839486795511"
"6 on scale 1-7","2012","16-34 y.","Employed","170","0.114944551774633","0.0978670190071617","0.132022084542105"
"6 on scale 1-7","2012","35-65 y.","Not Employed","175","0.202196081621227","0.17546152460707","0.228930638635384"
"6 on scale 1-7","2012","35-65 y.","Employed","652","0.165268362382446","0.153747984229009","0.176788740535883"
"6 on scale 1-7","2012","66 and older","Not Employed","3","","",""
"6 on scale 1-7","2012","66 and older","Employed","1","","",""
"7 Strongly agree","2012","16-34 y.","Not Employed","108","0.153434007878861","0.129017891526535","0.177850124231186"
"7 Strongly agree","2012","16-34 y.","Employed","122","0.0825035428801849","0.0677724764140606","0.0972346093463092"
"7 Strongly agree","2012","35-65 y.","Not Employed","120","0.127888401017388","0.105658365719224","0.150118436315552"
"7 Strongly agree","2012","35-65 y.","Employed","482","0.110312860298227","0.100595905886968","0.120029814709485"
"7 Strongly agree","2012","66 and older","Not Employed","1","","",""
"7 Strongly agree","2012","66 and older","Employed","1","","",""
"1 Strongly disagree","2013","16-34 y.","Not Employed","82","0.102978255195326","0.0828171089837848","0.123139401406867"
"1 Strongly disagree","2013","16-34 y.","Employed","298","0.104929243732257","0.0936122357308221","0.116246251733691"
"1 Strongly disagree","2013","35-65 y.","Not Employed","218","0.118095780625656","0.103588536029736","0.132603025221575"
"1 Strongly disagree","2013","35-65 y.","Employed","701","0.10021894221262","0.0937461571282641","0.106691727296976"
"1 Strongly disagree","2013","66 and older","Not Employed","399","0.0976233870734022","0.0889292717790983","0.106317502367706"
"1 Strongly disagree","2013","66 and older","Employed","39","0.112898231157204","0.0829514784476036","0.142844983866804"
"2 on scale 1-7 ","2013","16-34 y.","Not Employed","101","0.112495734683938","0.0915355926242717","0.133455876743604"
"2 on scale 1-7 ","2013","16-34 y.","Employed","437","0.163155591703693","0.149510451320387","0.176800732086998"
"2 on scale 1-7 ","2013","35-65 y.","Not Employed","207","0.12413960307445","0.109316823389284","0.138962382759616"
"2 on scale 1-7 ","2013","35-65 y.","Employed","1026","0.1212885120896","0.114251620775411","0.12832540340379"
"2 on scale 1-7 ","2013","66 and older","Not Employed","400","0.0965759874380368","0.0879236203371158","0.105228354538958"
"2 on scale 1-7 ","2013","66 and older","Employed","24","","",""
"3 on scale 1-7 ","2013","16-34 y.","Not Employed","147","0.203433324628179","0.176730138415038","0.23013651084132"
"3 on scale 1-7 ","2013","16-34 y.","Employed","461","0.160208881505002","0.146663738317429","0.173754024692574"
"3 on scale 1-7 ","2013","35-65 y.","Not Employed","215","0.107084844203923","0.0931844814389962","0.12098520696885"
"3 on scale 1-7 ","2013","35-65 y.","Employed","1180","0.141621755954199","0.134106354312222","0.149137157596176"
"3 on scale 1-7 ","2013","66 and older","Not Employed","538","0.122575997198914","0.112969567325746","0.132182427072081"
"3 on scale 1-7 ","2013","66 and older","Employed","42","0.0938589393938438","0.0662623652838941","0.121455513503793"
"4 on scale 1-7","2013","16-34 y.","Not Employed","135","0.133900814961584","0.111310806464546","0.156490823458622"
"4 on scale 1-7","2013","16-34 y.","Employed","490","0.174193894690639","0.160188021920079","0.188199767461199"
"4 on scale 1-7","2013","35-65 y.","Not Employed","325","0.176316259557732","0.159185230130221","0.193447288985242"
