"plh0220","year","regtyp","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2017","Urban Area","2197","0.129854755381362","0.12506880393198","0.134640706830745"
"3 on scale 1-7 ","2017","Rural Area","1351","0.145885737026602","0.138980336089377","0.152791137963827"
"4 on scale 1-7","2017","Urban Area","3046","0.166835713790444","0.161527439954944","0.172143987625943"
"4 on scale 1-7","2017","Rural Area","1767","0.180721412127315","0.173194010244301","0.18824881401033"
"5 on scale 1-7","2017","Urban Area","3307","0.179713099452544","0.174246512768127","0.185179686136962"
"5 on scale 1-7","2017","Rural Area","1767","0.18154504854753","0.174004306412676","0.189085790682385"
"6 on scale 1-7","2017","Urban Area","3422","0.170786839514003","0.165428826330566","0.17614485269744"
"6 on scale 1-7","2017","Rural Area","1683","0.157464994619674","0.150339574370827","0.164590414868521"
"7 Strongly agree","2017","Urban Area","3367","0.14515152280657","0.140136200438049","0.15016684517509"
"7 Strongly agree","2017","Rural Area","1489","0.113304531199672","0.107103907455364","0.11950515494398"
"1 Strongly disagree","2018","Urban Area","","","",""
"1 Strongly disagree","2018","Rural Area","","","",""
"2 on scale 1-7 ","2018","Urban Area","","","",""
"2 on scale 1-7 ","2018","Rural Area","","","",""
"3 on scale 1-7 ","2018","Urban Area","","","",""
"3 on scale 1-7 ","2018","Rural Area","","","",""
"4 on scale 1-7","2018","Urban Area","","","",""
"4 on scale 1-7","2018","Rural Area","","","",""
"5 on scale 1-7","2018","Urban Area","","","",""
"5 on scale 1-7","2018","Rural Area","","","",""
"6 on scale 1-7","2018","Urban Area","","","",""
"6 on scale 1-7","2018","Rural Area","","","",""
"7 Strongly agree","2018","Urban Area","","","",""
"7 Strongly agree","2018","Rural Area","","","",""
"1 Strongly disagree","2019","Urban Area","1610","0.106847049687177","0.101957070224623","0.111737029149731"
"1 Strongly disagree","2019","Rural Area","941","0.11482247268567","0.108151672789143","0.121493272582197"
"2 on scale 1-7 ","2019","Urban Area","1916","0.134018451690957","0.128625836055656","0.139411067326259"
"2 on scale 1-7 ","2019","Rural Area","1173","0.145913310769875","0.138526657586391","0.153299963953359"
"3 on scale 1-7 ","2019","Urban Area","1756","0.120038177096058","0.114893543371223","0.125182810820894"
"3 on scale 1-7 ","2019","Rural Area","1096","0.122781811739844","0.115914763336492","0.129648860143196"
"4 on scale 1-7","2019","Urban Area","2446","0.167214668943175","0.161307674405452","0.173121663480898"
"4 on scale 1-7","2019","Rural Area","1586","0.190785960793191","0.18256440161545","0.199007519970932"
"5 on scale 1-7","2019","Urban Area","2681","0.174446688754216","0.168439562272941","0.180453815235491"
"5 on scale 1-7","2019","Rural Area","1538","0.165043630433194","0.157276143145997","0.17281111772039"
"6 on scale 1-7","2019","Urban Area","2732","0.163710574180074","0.157853516272752","0.169567632087395"
"6 on scale 1-7","2019","Rural Area","1447","0.155341884197687","0.147762497941089","0.162921270454286"
"7 Strongly agree","2019","Urban Area","2190","0.133724389648342","0.128336778970793","0.139112000325892"
"7 Strongly agree","2019","Rural Area","993","0.105310929380539","0.0988881638969188","0.111733694864158"
