"plh0220","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2005","Part Time","Couple + C. LE 16 ","141","0.119255143015875","0.100926082545495","0.137584203486255"
"3 on scale 1-7 ","2005","Part Time","Couple + C. GT 16 ","133","0.133779963648132","0.112466957878143","0.15509296941812"
"3 on scale 1-7 ","2005","Part Time","Couple + C. LE and GT 16","70","0.134586560246698","0.104938119074304","0.164235001419093"
"3 on scale 1-7 ","2005","Not Working","1-pers.-HH","169","0.123380975340068","0.106221099962744","0.140540850717392"
"3 on scale 1-7 ","2005","Not Working","(Married) couple without C. ","476","0.132652341052939","0.121350111952857","0.14395457015302"
"3 on scale 1-7 ","2005","Not Working","Single parent ","45","0.0870523800776118","0.0590376433483663","0.115067116806857"
"3 on scale 1-7 ","2005","Not Working","Couple + C. LE 16 ","101","0.1478691764708","0.120808457825895","0.174929895115704"
"3 on scale 1-7 ","2005","Not Working","Couple + C. GT 16 ","152","0.151331961357064","0.12994881431328","0.172715108400847"
"3 on scale 1-7 ","2005","Not Working","Couple + C. LE and GT 16","69","0.143274302186652","0.113751708709061","0.172796895664243"
"4 on scale 1-7","2005","Full Time","1-pers.-HH","204","0.202233419428941","0.178087383588628","0.226379455269254"
"4 on scale 1-7","2005","Full Time","(Married) couple without C. ","507","0.205942451399098","0.189589147368608","0.222295755429588"
"4 on scale 1-7","2005","Full Time","Single parent ","68","0.187557804424274","0.146662082933017","0.22845352591553"
"4 on scale 1-7","2005","Full Time","Couple + C. LE 16 ","383","0.219050110540645","0.2001106031676","0.23798961791369"
"4 on scale 1-7","2005","Full Time","Couple + C. GT 16 ","347","0.203751386471105","0.183903261655879","0.223599511286332"
"4 on scale 1-7","2005","Full Time","Couple + C. LE and GT 16","135","0.186206290916","0.15623434592005","0.216178235911949"
"4 on scale 1-7","2005","Part Time","1-pers.-HH","72","0.16373391630004","0.130209074966296","0.197258757633784"
"4 on scale 1-7","2005","Part Time","(Married) couple without C. ","225","0.224542765263425","0.200632542650408","0.248452987876443"
"4 on scale 1-7","2005","Part Time","Single parent ","67","0.192822608997977","0.151725626841473","0.233919591154481"
"4 on scale 1-7","2005","Part Time","Couple + C. LE 16 ","261","0.225765627728275","0.202120496835927","0.249410758620623"
"4 on scale 1-7","2005","Part Time","Couple + C. GT 16 ","187","0.199710063426769","0.174680186977962","0.224739939875575"
"4 on scale 1-7","2005","Part Time","Couple + C. LE and GT 16","82","0.153683729832563","0.122353073633902","0.185014386031224"
"4 on scale 1-7","2005","Not Working","1-pers.-HH","285","0.202973028149102","0.181986516396682","0.223959539901522"
"4 on scale 1-7","2005","Not Working","(Married) couple without C. ","699","0.207143604926545","0.193640206767534","0.220647003085555"
"4 on scale 1-7","2005","Not Working","Single parent ","77","0.187766288956552","0.148958168728363","0.226574409184741"
"4 on scale 1-7","2005","Not Working","Couple + C. LE 16 ","140","0.204285312675116","0.173549505686947","0.235021119663285"
"4 on scale 1-7","2005","Not Working","Couple + C. GT 16 ","230","0.19730043683409","0.173555123464088","0.221045750204092"
"4 on scale 1-7","2005","Not Working","Couple + C. LE and GT 16","104","0.209774498034609","0.175466030143921","0.244082965925298"
"5 on scale 1-7","2005","Full Time","1-pers.-HH","179","0.144345631971243","0.123218892937715","0.165472371004771"
"5 on scale 1-7","2005","Full Time","(Married) couple without C. ","377","0.154283439509217","0.139675846636283","0.168891032382151"
"5 on scale 1-7","2005","Full Time","Single parent ","72","0.19546718629251","0.153921792432588","0.237012580152432"
"5 on scale 1-7","2005","Full Time","Couple + C. LE 16 ","316","0.169029828442275","0.151868150447657","0.186191506436892"
"5 on scale 1-7","2005","Full Time","Couple + C. GT 16 ","260","0.152364774339678","0.13465587227587","0.170073676403485"
"5 on scale 1-7","2005","Full Time","Couple + C. LE and GT 16","98","0.126560335342993","0.100961167276405","0.152159503409582"
"5 on scale 1-7","2005","Part Time","1-pers.-HH","80","0.180691416657757","0.145832195612091","0.215550637703424"
"5 on scale 1-7","2005","Part Time","(Married) couple without C. ","196","0.152303413639796","0.131714653408337","0.172892173871255"
"5 on scale 1-7","2005","Part Time","Single parent ","69","0.180777086499854","0.140688642769936","0.220865530229771"
"5 on scale 1-7","2005","Part Time","Couple + C. LE 16 ","220","0.181766247847091","0.159955432370879","0.203577063323303"
"5 on scale 1-7","2005","Part Time","Couple + C. GT 16 ","171","0.154900251606778","0.132247805753548","0.177552697460008"
"5 on scale 1-7","2005","Part Time","Couple + C. LE and GT 16","102","0.226377544664507","0.190022020880262","0.262733068448751"
"5 on scale 1-7","2005","Not Working","1-pers.-HH","231","0.151248144951714","0.132553381222164","0.169942908681263"
"5 on scale 1-7","2005","Not Working","(Married) couple without C. ","611","0.161168076149455","0.148916639246841","0.173419513052068"
"5 on scale 1-7","2005","Not Working","Single parent ","72","0.217793392349037","0.176777101856631","0.258809682841443"
"5 on scale 1-7","2005","Not Working","Couple + C. LE 16 ","125","0.209900330417691","0.178855101790351","0.240945559045031"
"5 on scale 1-7","2005","Not Working","Couple + C. GT 16 ","198","0.207441176589339","0.183247570529417","0.231634782649261"
"5 on scale 1-7","2005","Not Working","Couple + C. LE and GT 16","94","0.164351442328876","0.133123163219834","0.195579721437917"
"6 on scale 1-7","2005","Full Time","1-pers.-HH","169","0.171539707572032","0.148877634249999","0.194201780894065"
"6 on scale 1-7","2005","Full Time","(Married) couple without C. ","348","0.126802990415945","0.113346634970934","0.140259345860957"
"6 on scale 1-7","2005","Full Time","Single parent ","48","0.126539537168558","0.0917099108196373","0.161369163517478"
"6 on scale 1-7","2005","Full Time","Couple + C. LE 16 ","176","0.0987658449184379","0.0851040560561699","0.112427633780706"
"6 on scale 1-7","2005","Full Time","Couple + C. GT 16 ","211","0.116182458527904","0.100391938200861","0.131972978854948"
"6 on scale 1-7","2005","Full Time","Couple + C. LE and GT 16","93","0.114098616883035","0.089619628405928","0.138577605360141"
"6 on scale 1-7","2005","Part Time","1-pers.-HH","88","0.165484776601251","0.131816466368732","0.19915308683377"
"6 on scale 1-7","2005","Part Time","(Married) couple without C. ","221","0.156171959483793","0.135370985715384","0.176972933252203"
"6 on scale 1-7","2005","Part Time","Single parent ","47","0.129411838944476","0.0944463309062187","0.164377346982733"
"6 on scale 1-7","2005","Part Time","Couple + C. LE 16 ","180","0.131491165842955","0.112378908016695","0.150603423669214"
"6 on scale 1-7","2005","Part Time","Couple + C. GT 16 ","171","0.155682490665344","0.132983432562831","0.178381548767858"
"6 on scale 1-7","2005","Part Time","Couple + C. LE and GT 16","77","0.110811673672574","0.083542069548991","0.138081277796156"
"6 on scale 1-7","2005","Not Working","1-pers.-HH","210","0.146749139389502","0.128285779582423","0.165212499196581"
"6 on scale 1-7","2005","Not Working","(Married) couple without C. ","567","0.162236189431616","0.149952050823361","0.174520328039872"
"6 on scale 1-7","2005","Not Working","Single parent ","47","0.138262191119683","0.103960732990691","0.172563649248676"
"6 on scale 1-7","2005","Not Working","Couple + C. LE 16 ","98","0.138468045614503","0.112137622526437","0.164798468702568"
"6 on scale 1-7","2005","Not Working","Couple + C. GT 16 ","156","0.147747885149036","0.126574902137715","0.168920868160358"
"6 on scale 1-7","2005","Not Working","Couple + C. LE and GT 16","75","0.11092118042937","0.0844589265389047","0.137383434319834"
"7 Strongly agree","2005","Full Time","1-pers.-HH","129","0.115467929485468","0.0962560904271707","0.134679768543765"
"7 Strongly agree","2005","Full Time","(Married) couple without C. ","236","0.097995774191331","0.0859727272458651","0.110018821136797"
"7 Strongly agree","2005","Full Time","Single parent ","40","0.11051552680511","0.0776685878260063","0.143362465784214"
"7 Strongly agree","2005","Full Time","Couple + C. LE 16 ","140","0.0740207378456044","0.0620322973627309","0.0860091783284779"
"7 Strongly agree","2005","Full Time","Couple + C. GT 16 ","111","0.0728941417463059","0.0600839441846061","0.0857043393080058"
"7 Strongly agree","2005","Full Time","Couple + C. LE and GT 16","62","0.0925521729959348","0.0702388254202466","0.114865520571623"
"7 Strongly agree","2005","Part Time","1-pers.-HH","86","0.178708549423687","0.143999199459042","0.213417899388331"
"7 Strongly agree","2005","Part Time","(Married) couple without C. ","148","0.120578355976103","0.101919353844958","0.139237358107248"
"7 Strongly agree","2005","Part Time","Single parent ","53","0.155145035005324","0.117430697677954","0.192859372332694"
"7 Strongly agree","2005","Part Time","Couple + C. LE 16 ","151","0.108075565439079","0.0905163795543864","0.125634751323772"
"7 Strongly agree","2005","Part Time","Couple + C. GT 16 ","103","0.109254296365813","0.0897229948959518","0.128785597835673"
"7 Strongly agree","2005","Part Time","Couple + C. LE and GT 16","70","0.140659134050086","0.11045572933159","0.170862538768583"
"7 Strongly agree","2005","Not Working","1-pers.-HH","205","0.145206444788002","0.126823793457715","0.163589096118289"
"7 Strongly agree","2005","Not Working","(Married) couple without C. ","408","0.1151985935512","0.104560678150889","0.125836508951511"
"7 Strongly agree","2005","Not Working","Single parent ","49","0.1192438892806","0.0870391943753052","0.151448584185896"
"7 Strongly agree","2005","Not Working","Couple + C. LE 16 ","59","0.080066955198152","0.0593773536120409","0.100756556784263"
"7 Strongly agree","2005","Not Working","Couple + C. GT 16 ","113","0.0819342039506222","0.0655695475289445","0.0982988603722999"
"7 Strongly agree","2005","Not Working","Couple + C. LE and GT 16","78","0.112920274044084","0.0862506590002941","0.139589889087875"
"1 Strongly disagree","2006","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2006","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","Full Time","Single parent ","","","",""
"1 Strongly disagree","2006","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2006","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","Part Time","Single parent ","","","",""
"1 Strongly disagree","2006","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2006","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","Not Working","Single parent ","","","",""
"1 Strongly disagree","2006","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2006","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2006","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2006","Not Working","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2006","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2006","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2006","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2006","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2006","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2006","Full Time","Single parent ","","","",""
"4 on scale 1-7","2006","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2006","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2006","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2006","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2006","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2006","Part Time","Single parent ","","","",""
"4 on scale 1-7","2006","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2006","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2006","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2006","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2006","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2006","Not Working","Single parent ","","","",""
"4 on scale 1-7","2006","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2006","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2006","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2006","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2006","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2006","Full Time","Single parent ","","","",""
"5 on scale 1-7","2006","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2006","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2006","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2006","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2006","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2006","Part Time","Single parent ","","","",""
"5 on scale 1-7","2006","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2006","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2006","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2006","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2006","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2006","Not Working","Single parent ","","","",""
"5 on scale 1-7","2006","Not Working","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2006","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2006","Not Working","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2006","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2006","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2006","Full Time","Single parent ","","","",""
"6 on scale 1-7","2006","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2006","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2006","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2006","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2006","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2006","Part Time","Single parent ","","","",""
"6 on scale 1-7","2006","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2006","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2006","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2006","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2006","Not Working","(Married) couple without C. ","","","",""
"6 on scale 1-7","2006","Not Working","Single parent ","","","",""
"6 on scale 1-7","2006","Not Working","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2006","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2006","Not Working","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2006","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2006","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2006","Full Time","Single parent ","","","",""
"7 Strongly agree","2006","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2006","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2006","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2006","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2006","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2006","Part Time","Single parent ","","","",""
"7 Strongly agree","2006","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2006","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2006","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2006","Not Working","1-pers.-HH","","","",""
"7 Strongly agree","2006","Not Working","(Married) couple without C. ","","","",""
"7 Strongly agree","2006","Not Working","Single parent ","","","",""
"7 Strongly agree","2006","Not Working","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2006","Not Working","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2006","Not Working","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Full Time","Single parent ","","","",""
"1 Strongly disagree","2007","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Part Time","Single parent ","","","",""
"1 Strongly disagree","2007","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Not Working","Single parent ","","","",""
"1 Strongly disagree","2007","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2007","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2007","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2007","Not Working","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2007","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2007","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2007","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2007","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2007","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2007","Full Time","Single parent ","","","",""
"4 on scale 1-7","2007","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2007","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2007","Full Time","Couple + C. LE and GT 16","","","",""
