"plh0220","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Male","286","0.154577316895974","0.138369385945527","0.17078524784642"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Female","168","0.0946927921541807","0.0808958930037131","0.108489691304648"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Male","140","0.179053753309342","0.15335487848398","0.204752628134704"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Female","87","0.12458554641258","0.102292214052981","0.146878878772179"
"3 on scale 1-7 ","2005","1-pers.-HH","Male","176","0.133728718996414","0.114845323074511","0.152612114918316"
"3 on scale 1-7 ","2005","1-pers.-HH","Female","190","0.115016288424284","0.0998234576263589","0.13020911922221"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Male","552","0.153470842069241","0.141459080338127","0.165482603800355"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Female","459","0.130044474630746","0.118933011823228","0.141155937438264"
"3 on scale 1-7 ","2005","Single parent ","Male","48","0.12447086195213","0.089173064804883","0.159768659099376"
"3 on scale 1-7 ","2005","Single parent ","Female","89","0.111517136940975","0.0890940456769629","0.133940228204988"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Male","305","0.158732623812127","0.141883817567771","0.175581430056483"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Female","232","0.118765284146492","0.104168650909677","0.133361917383307"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Male","327","0.18499655964493","0.167587340406768","0.202405778883091"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Female","217","0.132145772434107","0.116187897095477","0.148103647772737"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Male","116","0.139203097722171","0.116000327922903","0.162405867521439"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Female","104","0.121615793210522","0.0995524382849122","0.143679148136132"
"4 on scale 1-7","2005","1-pers.-HH","Male","243","0.197739863746735","0.175642242774192","0.219837484719279"
"4 on scale 1-7","2005","1-pers.-HH","Female","318","0.196255128030842","0.177342102785114","0.215168153276571"
"4 on scale 1-7","2005","(Married) couple without C. ","Male","696","0.205227034065561","0.191768069878272","0.21868599825285"
"4 on scale 1-7","2005","(Married) couple without C. ","Female","735","0.214585755074406","0.201023666061746","0.228147844087067"
"4 on scale 1-7","2005","Single parent ","Male","59","0.169293720516835","0.129195728619195","0.209391712414476"
"4 on scale 1-7","2005","Single parent ","Female","153","0.198833428767481","0.170401503944389","0.227265353590573"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Male","391","0.2304838947102","0.211066177874118","0.249901611546281"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Female","393","0.205759045684342","0.187519343284178","0.223998748084506"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Male","409","0.198396661771662","0.180516778208642","0.216276545334681"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Female","355","0.203330241645127","0.184364702478689","0.222295780811564"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Male","173","0.178122919122527","0.152476403443837","0.203769434801218"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Female","148","0.189035399274473","0.162604811465317","0.21546598708363"
"5 on scale 1-7","2005","1-pers.-HH","Male","186","0.135024353692491","0.11606389708314","0.153984810301842"
"5 on scale 1-7","2005","1-pers.-HH","Female","304","0.167305457209215","0.149531288389321","0.185079626029108"
"5 on scale 1-7","2005","(Married) couple without C. ","Male","565","0.149167334227213","0.137295119253217","0.161039549201209"
"5 on scale 1-7","2005","(Married) couple without C. ","Female","619","0.16613705015997","0.153841234439686","0.178432865880255"
"5 on scale 1-7","2005","Single parent ","Male","50","0.154704973687383","0.11603848395088","0.193371463423886"
"5 on scale 1-7","2005","Single parent ","Female","163","0.219385444492271","0.18990579070273","0.248865098281812"
"5 on scale 1-7","2005","Couple + C. LE 16 ","Male","276","0.146262805270968","0.129969917519163","0.162555693022773"
"5 on scale 1-7","2005","Couple + C. LE 16 ","Female","385","0.21618640856546","0.197613379887979","0.234759437242942"
"5 on scale 1-7","2005","Couple + C. GT 16 ","Male","285","0.142629143929428","0.126950581354149","0.158307706504706"
"5 on scale 1-7","2005","Couple + C. GT 16 ","Female","344","0.201522132173825","0.18261969272018","0.22042457162747"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","Male","139","0.150830258165255","0.126841568496079","0.174818947834431"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","Female","155","0.190572013796548","0.164059373882676","0.217084653710419"
"6 on scale 1-7","2005","1-pers.-HH","Male","165","0.135039488520057","0.116078135194758","0.154000841845357"
"6 on scale 1-7","2005","1-pers.-HH","Female","302","0.17694904891502","0.158775955252056","0.195122142577985"
"6 on scale 1-7","2005","(Married) couple without C. ","Male","489","0.131850334220116","0.120575485363744","0.143125183076489"
"6 on scale 1-7","2005","(Married) couple without C. ","Female","647","0.169364802343404","0.156974169046201","0.181755435640608"
"6 on scale 1-7","2005","Single parent ","Male","30","0.0940340724190916","0.062825276944319","0.125242867893864"
"6 on scale 1-7","2005","Single parent ","Female","112","0.149403949252023","0.124009261861612","0.174798636642433"
"6 on scale 1-7","2005","Couple + C. LE 16 ","Male","161","0.095880780199925","0.0823055361719068","0.109456024227943"
"6 on scale 1-7","2005","Couple + C. LE 16 ","Female","293","0.137196039654844","0.121672562981066","0.152719516328622"
"6 on scale 1-7","2005","Couple + C. GT 16 ","Male","253","0.129992390561192","0.114914581533798","0.145070199588585"
"6 on scale 1-7","2005","Couple + C. GT 16 ","Female","285","0.144987317221346","0.128396173521878","0.161578460920814"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","Male","90","0.0906229613501695","0.0713806981513872","0.109865224548952"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","Female","155","0.135473645027086","0.112371578491416","0.158575711562755"
"7 Strongly agree","2005","1-pers.-HH","Male","148","0.11503655185566","0.0973345903188463","0.132738513392473"
"7 Strongly agree","2005","1-pers.-HH","Female","272","0.158516985316498","0.141124887581704","0.175909083051293"
"7 Strongly agree","2005","(Married) couple without C. ","Male","327","0.0892576706064831","0.0797561449491857","0.0987591962637805"
"7 Strongly agree","2005","(Married) couple without C. ","Female","465","0.133238524601265","0.12201209992422","0.144464949278309"
"7 Strongly agree","2005","Single parent ","Male","32","0.0998756817059778","0.067815972549298","0.131935390862658"
"7 Strongly agree","2005","Single parent ","Female","110","0.141345185306567","0.116528146159254","0.166162224453879"
"7 Strongly agree","2005","Couple + C. LE 16 ","Male","116","0.0611919928275573","0.0501409132613023","0.0722430723938124"
"7 Strongly agree","2005","Couple + C. LE 16 ","Female","234","0.111127248286691","0.0969467262927047","0.125307770280677"
"7 Strongly agree","2005","Couple + C. GT 16 ","Male","126","0.0592235624563715","0.0486405763196366","0.0698065485931064"
"7 Strongly agree","2005","Couple + C. GT 16 ","Female","201","0.117329228257287","0.102164748370537","0.132493708144036"
"7 Strongly agree","2005","Couple + C. LE and GT 16","Male","75","0.0827834189430714","0.0643131737145723","0.10125366417157"
"7 Strongly agree","2005","Couple + C. LE and GT 16","Female","135","0.148240538095175","0.124253519134095","0.172227557056255"
"1 Strongly disagree","2006","1-pers.-HH","Male","","","",""
"1 Strongly disagree","2006","1-pers.-HH","Female","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","Male","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","Female","","","",""
"1 Strongly disagree","2006","Single parent ","Male","","","",""
"1 Strongly disagree","2006","Single parent ","Female","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","Male","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","Female","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","Male","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","Female","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","Male","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","Female","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","Male","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","Female","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","Male","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","Female","","","",""
"2 on scale 1-7 ","2006","Single parent ","Male","","","",""
"2 on scale 1-7 ","2006","Single parent ","Female","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","Male","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","Female","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","Male","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","Female","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","Male","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","Female","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","Male","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","Female","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","Male","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","Female","","","",""
"3 on scale 1-7 ","2006","Single parent ","Male","","","",""
"3 on scale 1-7 ","2006","Single parent ","Female","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","Male","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","Female","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","Male","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","Female","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","Male","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","Female","","","",""
"4 on scale 1-7","2006","1-pers.-HH","Male","","","",""
"4 on scale 1-7","2006","1-pers.-HH","Female","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","Male","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","Female","","","",""
"4 on scale 1-7","2006","Single parent ","Male","","","",""
"4 on scale 1-7","2006","Single parent ","Female","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","Male","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","Female","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","Male","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","Female","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","Male","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","Female","","","",""
"5 on scale 1-7","2006","1-pers.-HH","Male","","","",""
"5 on scale 1-7","2006","1-pers.-HH","Female","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","Male","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","Female","","","",""
"5 on scale 1-7","2006","Single parent ","Male","","","",""
"5 on scale 1-7","2006","Single parent ","Female","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","Male","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","Female","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","Male","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","Female","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","Male","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","Female","","","",""
"6 on scale 1-7","2006","1-pers.-HH","Male","","","",""
"6 on scale 1-7","2006","1-pers.-HH","Female","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","Male","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","Female","","","",""
"6 on scale 1-7","2006","Single parent ","Male","","","",""
"6 on scale 1-7","2006","Single parent ","Female","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","Male","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","Female","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","Male","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","Female","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","Male","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","Female","","","",""
"7 Strongly agree","2006","1-pers.-HH","Male","","","",""
"7 Strongly agree","2006","1-pers.-HH","Female","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","Male","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","Female","","","",""
"7 Strongly agree","2006","Single parent ","Male","","","",""
"7 Strongly agree","2006","Single parent ","Female","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","Male","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","Female","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","Male","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","Female","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","Male","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","Female","","","",""
"1 Strongly disagree","2007","1-pers.-HH","Male","","","",""
"1 Strongly disagree","2007","1-pers.-HH","Female","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","Male","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","Female","","","",""
"1 Strongly disagree","2007","Single parent ","Male","","","",""
"1 Strongly disagree","2007","Single parent ","Female","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","Male","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","Female","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","Male","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","Female","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","Male","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","Female","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","Male","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","Female","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","Male","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","Female","","","",""
"2 on scale 1-7 ","2007","Single parent ","Male","","","",""
"2 on scale 1-7 ","2007","Single parent ","Female","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","Male","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","Female","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","Male","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","Female","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","Male","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","Female","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","Male","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","Female","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","Male","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","Female","","","",""
"3 on scale 1-7 ","2007","Single parent ","Male","","","",""
"3 on scale 1-7 ","2007","Single parent ","Female","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","Male","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","Female","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","Male","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","Female","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","Male","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","Female","","","",""
"4 on scale 1-7","2007","1-pers.-HH","Male","","","",""
"4 on scale 1-7","2007","1-pers.-HH","Female","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","Male","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","Female","","","",""
"4 on scale 1-7","2007","Single parent ","Male","","","",""
"4 on scale 1-7","2007","Single parent ","Female","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","Male","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","Female","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","Male","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","Female","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","Male","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","Female","","","",""
"5 on scale 1-7","2007","1-pers.-HH","Male","","","",""
"5 on scale 1-7","2007","1-pers.-HH","Female","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","Male","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","Female","","","",""
"5 on scale 1-7","2007","Single parent ","Male","","","",""
"5 on scale 1-7","2007","Single parent ","Female","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","Male","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","Female","","","",""
"5 on scale 1-7","2007","Couple + C. GT 16 ","Male","","","",""
"5 on scale 1-7","2007","Couple + C. GT 16 ","Female","","","",""
"5 on scale 1-7","2007","Couple + C. LE and GT 16","Male","","","",""
"5 on scale 1-7","2007","Couple + C. LE and GT 16","Female","","","",""
"6 on scale 1-7","2007","1-pers.-HH","Male","","","",""
"6 on scale 1-7","2007","1-pers.-HH","Female","","","",""
"6 on scale 1-7","2007","(Married) couple without C. ","Male","","","",""
"6 on scale 1-7","2007","(Married) couple without C. ","Female","","","",""
"6 on scale 1-7","2007","Single parent ","Male","","","",""
"6 on scale 1-7","2007","Single parent ","Female","","","",""
"6 on scale 1-7","2007","Couple + C. LE 16 ","Male","","","",""
"6 on scale 1-7","2007","Couple + C. LE 16 ","Female","","","",""
"6 on scale 1-7","2007","Couple + C. GT 16 ","Male","","","",""
"6 on scale 1-7","2007","Couple + C. GT 16 ","Female","","","",""
"6 on scale 1-7","2007","Couple + C. LE and GT 16","Male","","","",""
"6 on scale 1-7","2007","Couple + C. LE and GT 16","Female","","","",""
"7 Strongly agree","2007","1-pers.-HH","Male","","","",""
"7 Strongly agree","2007","1-pers.-HH","Female","","","",""
"7 Strongly agree","2007","(Married) couple without C. ","Male","","","",""
"7 Strongly agree","2007","(Married) couple without C. ","Female","","","",""
"7 Strongly agree","2007","Single parent ","Male","","","",""
"7 Strongly agree","2007","Single parent ","Female","","","",""
"7 Strongly agree","2007","Couple + C. LE 16 ","Male","","","",""
"7 Strongly agree","2007","Couple + C. LE 16 ","Female","","","",""
"7 Strongly agree","2007","Couple + C. GT 16 ","Male","","","",""
"7 Strongly agree","2007","Couple + C. GT 16 ","Female","","","",""
"7 Strongly agree","2007","Couple + C. LE and GT 16","Male","","","",""
"7 Strongly agree","2007","Couple + C. LE and GT 16","Female","","","",""
"1 Strongly disagree","2008","1-pers.-HH","Male","","","",""
"1 Strongly disagree","2008","1-pers.-HH","Female","","","",""
"1 Strongly disagree","2008","(Married) couple without C. ","Male","","","",""
"1 Strongly disagree","2008","(Married) couple without C. ","Female","","","",""
"1 Strongly disagree","2008","Single parent ","Male","","","",""
"1 Strongly disagree","2008","Single parent ","Female","","","",""
"1 Strongly disagree","2008","Couple + C. LE 16 ","Male","","","",""
"1 Strongly disagree","2008","Couple + C. LE 16 ","Female","","","",""
"1 Strongly disagree","2008","Couple + C. GT 16 ","Male","","","",""
"1 Strongly disagree","2008","Couple + C. GT 16 ","Female","","","",""
"1 Strongly disagree","2008","Couple + C. LE and GT 16","Male","","","",""
"1 Strongly disagree","2008","Couple + C. LE and GT 16","Female","","","",""
"2 on scale 1-7 ","2008","1-pers.-HH","Male","","","",""
"2 on scale 1-7 ","2008","1-pers.-HH","Female","","","",""
"2 on scale 1-7 ","2008","(Married) couple without C. ","Male","","","",""
"2 on scale 1-7 ","2008","(Married) couple without C. ","Female","","","",""
"2 on scale 1-7 ","2008","Single parent ","Male","","","",""
"2 on scale 1-7 ","2008","Single parent ","Female","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE 16 ","Male","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE 16 ","Female","","","",""
"2 on scale 1-7 ","2008","Couple + C. GT 16 ","Male","","","",""
"2 on scale 1-7 ","2008","Couple + C. GT 16 ","Female","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE and GT 16","Male","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE and GT 16","Female","","","",""
"3 on scale 1-7 ","2008","1-pers.-HH","Male","","","",""
"3 on scale 1-7 ","2008","1-pers.-HH","Female","","","",""
"3 on scale 1-7 ","2008","(Married) couple without C. ","Male","","","",""
"3 on scale 1-7 ","2008","(Married) couple without C. ","Female","","","",""
"3 on scale 1-7 ","2008","Single parent ","Male","","","",""
"3 on scale 1-7 ","2008","Single parent ","Female","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE 16 ","Male","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE 16 ","Female","","","",""
"3 on scale 1-7 ","2008","Couple + C. GT 16 ","Male","","","",""
"3 on scale 1-7 ","2008","Couple + C. GT 16 ","Female","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE and GT 16","Male","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE and GT 16","Female","","","",""
"4 on scale 1-7","2008","1-pers.-HH","Male","","","",""
"4 on scale 1-7","2008","1-pers.-HH","Female","","","",""
"4 on scale 1-7","2008","(Married) couple without C. ","Male","","","",""
"4 on scale 1-7","2008","(Married) couple without C. ","Female","","","",""
"4 on scale 1-7","2008","Single parent ","Male","","","",""
"4 on scale 1-7","2008","Single parent ","Female","","","",""
"4 on scale 1-7","2008","Couple + C. LE 16 ","Male","","","",""
"4 on scale 1-7","2008","Couple + C. LE 16 ","Female","","","",""
"4 on scale 1-7","2008","Couple + C. GT 16 ","Male","","","",""
"4 on scale 1-7","2008","Couple + C. GT 16 ","Female","","","",""
"4 on scale 1-7","2008","Couple + C. LE and GT 16","Male","","","",""
"4 on scale 1-7","2008","Couple + C. LE and GT 16","Female","","","",""
"5 on scale 1-7","2008","1-pers.-HH","Male","","","",""
"5 on scale 1-7","2008","1-pers.-HH","Female","","","",""
"5 on scale 1-7","2008","(Married) couple without C. ","Male","","","",""
"5 on scale 1-7","2008","(Married) couple without C. ","Female","","","",""
"5 on scale 1-7","2008","Single parent ","Male","","","",""
"5 on scale 1-7","2008","Single parent ","Female","","","",""
"5 on scale 1-7","2008","Couple + C. LE 16 ","Male","","","",""
"5 on scale 1-7","2008","Couple + C. LE 16 ","Female","","","",""
"5 on scale 1-7","2008","Couple + C. GT 16 ","Male","","","",""
"5 on scale 1-7","2008","Couple + C. GT 16 ","Female","","","",""
"5 on scale 1-7","2008","Couple + C. LE and GT 16","Male","","","",""
"5 on scale 1-7","2008","Couple + C. LE and GT 16","Female","","","",""
"6 on scale 1-7","2008","1-pers.-HH","Male","","","",""
"6 on scale 1-7","2008","1-pers.-HH","Female","","","",""
"6 on scale 1-7","2008","(Married) couple without C. ","Male","","","",""
"6 on scale 1-7","2008","(Married) couple without C. ","Female","","","",""
"6 on scale 1-7","2008","Single parent ","Male","","","",""
"6 on scale 1-7","2008","Single parent ","Female","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","Male","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","Female","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","Male","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","Female","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","Male","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","Female","","","",""
"7 Strongly agree","2008","1-pers.-HH","Male","","","",""
"7 Strongly agree","2008","1-pers.-HH","Female","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","Male","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","Female","","","",""
"7 Strongly agree","2008","Single parent ","Male","","","",""
"7 Strongly agree","2008","Single parent ","Female","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","Male","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","Female","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","Male","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","Female","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","Male","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","Female","","","",""
"1 Strongly disagree","2009","1-pers.-HH","Male","161","0.130418669499767","0.11143588459291","0.149401454406623"
"1 Strongly disagree","2009","1-pers.-HH","Female","178","0.118354843409723","0.102782585253358","0.133927101566088"
"1 Strongly disagree","2009","(Married) couple without C. ","Male","389","0.126948031758358","0.115533973079754","0.138362090436961"
"1 Strongly disagree","2009","(Married) couple without C. ","Female","249","0.0955110208115602","0.0855266758724671","0.105495365750653"
"1 Strongly disagree","2009","Single parent ","Male","43","0.177819633189271","0.133583154537843","0.222056111840699"
"1 Strongly disagree","2009","Single parent ","Female","63","0.0983889168823977","0.0763250422242102","0.120452791540585"
"1 Strongly disagree","2009","Couple + C. LE 16 ","Male","242","0.186825039870482","0.166267989876671","0.207382089864293"
"1 Strongly disagree","2009","Couple + C. LE 16 ","Female","154","0.121436836504265","0.104665022684127","0.138208650324403"
"1 Strongly disagree","2009","Couple + C. GT 16 ","Male","194","0.126409198589456","0.110556425801507","0.142261971377405"
"1 Strongly disagree","2009","Couple + C. GT 16 ","Female","122","0.113177606148073","0.096882268624483","0.129472943671664"
"1 Strongly disagree","2009","Couple + C. LE and GT 16","Male","86","0.182395659253122","0.151261783056991","0.213529535449253"
"1 Strongly disagree","2009","Couple + C. LE and GT 16","Female","51","0.0794076321948738","0.0574416105682336","0.101373653821514"
"2 on scale 1-7 ","2009","1-pers.-HH","Male","178","0.161510998841296","0.140767372674789","0.182254625007803"
"2 on scale 1-7 ","2009","1-pers.-HH","Female","148","0.088327173566764","0.0746474180404552","0.102006929093073"
