"plh0220","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2009","Urban Area","West Germany","1637","0.150118403954111","0.143168896207864","0.157067911700358","5"
"5 on scale 1-7","2009","Rural Area","West Germany","481","0.148038507394694","0.135823203429725","0.160253811359663","5"
"5 on scale 1-7","2009","Urban Area","East Germany","291","0.159081337800452","0.141058155974864","0.177104519626041","5"
"5 on scale 1-7","2009","Rural Area","East Germany","524","0.174365743165153","0.160664620503563","0.188066865826744","5"
"6 on scale 1-7","2009","Urban Area","East Germany","257","0.149867391860127","0.132278366973729","0.167456416746524","6"
"6 on scale 1-7","2009","Urban Area","West Germany","1413","0.130961201297939","0.124397500588724","0.137524902007153","6"
"6 on scale 1-7","2009","Rural Area","West Germany","380","0.109776976729938","0.0990244138550902","0.120529539604786","6"
"6 on scale 1-7","2009","Rural Area","East Germany","358","0.12941108662918","0.117290489174002","0.141531684084357","6"
"7 Strongly agree","2009","Urban Area","West Germany","1139","0.104191683926466","0.098247641026593","0.11013572682634","7"
"7 Strongly agree","2009","Urban Area","East Germany","174","0.133766714805896","0.116992727273738","0.150540702338054","7"
"7 Strongly agree","2009","Rural Area","West Germany","277","0.0809152323770441","0.0715352964072764","0.0902951683468119","7"
"7 Strongly agree","2009","Rural Area","East Germany","232","0.0771383513091376","0.0675037178900387","0.0867729847282365","7"
"1 Strongly disagree","2010","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2010","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2010","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2010","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2010","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2010","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","East Germany","","","","","2"
"3 on scale 1-7 ","2010","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2010","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2010","Rural Area","East Germany","","","","","3"
"3 on scale 1-7 ","2010","Rural Area","West Germany","","","","","3"
"4 on scale 1-7","2010","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2010","Rural Area","West Germany","","","","","4"
"4 on scale 1-7","2010","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2010","Rural Area","East Germany","","","","","4"
"5 on scale 1-7","2010","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2010","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2010","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2010","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2010","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2010","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2010","Rural Area","West Germany","","","","","6"
"6 on scale 1-7","2010","Rural Area","East Germany","","","","","6"
"7 Strongly agree","2010","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2010","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2010","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2010","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2011","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2011","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2011","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2011","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2011","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2011","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","East Germany","","","","","2"
"3 on scale 1-7 ","2011","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2011","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","East Germany","","","","","3"
"4 on scale 1-7","2011","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2011","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2011","Rural Area","West Germany","","","","","4"
"4 on scale 1-7","2011","Rural Area","East Germany","","","","","4"
"5 on scale 1-7","2011","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2011","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2011","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2011","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2011","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2011","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2011","Rural Area","West Germany","","","","","6"
"6 on scale 1-7","2011","Rural Area","East Germany","","","","","6"
"7 Strongly agree","2011","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2011","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2011","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2011","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2012","Urban Area","West Germany","444","0.122783240529988","0.112509512533426","0.13305696852655","1"
"1 Strongly disagree","2012","Urban Area","East Germany","43","0.133002119010009","0.103117649499801","0.162886588520216","1"
"1 Strongly disagree","2012","Rural Area","West Germany","226","0.13519140726391","0.119434776788459","0.150948037739361","1"
"1 Strongly disagree","2012","Rural Area","East Germany","110","0.13096110077151","0.10809270398892","0.153829497554101","1"
"2 on scale 1-7 ","2012","Urban Area","West Germany","502","0.14306523807681","0.132104343549049","0.154026132604571","2"
"2 on scale 1-7 ","2012","Urban Area","East Germany","53","0.108845026781688","0.0814363439326712","0.136253709630705","2"
"2 on scale 1-7 ","2012","Rural Area","West Germany","266","0.144923804057431","0.128701928016906","0.161145680097957","2"
"2 on scale 1-7 ","2012","Rural Area","East Germany","94","0.110664917268441","0.0893990721492348","0.131930762387647","2"
"3 on scale 1-7 ","2012","Urban Area","West Germany","481","0.127477899310146","0.117037653482453","0.137918145137839","3"
"3 on scale 1-7 ","2012","Urban Area","East Germany","57","0.11963659606316","0.0910758026964725","0.148197389429848","3"
"3 on scale 1-7 ","2012","Rural Area","West Germany","260","0.145885292206468","0.129618846699751","0.162151737713185","3"
"3 on scale 1-7 ","2012","Rural Area","East Germany","119","0.141113418281546","0.117514232602557","0.164712603960536","3"
"4 on scale 1-7","2012","Urban Area","West Germany","608","0.160047827452281","0.148570065110782","0.171525589793779","4"
"4 on scale 1-7","2012","Urban Area","East Germany","83","0.15436397086081","0.122568009334369","0.186159932387251","4"
"4 on scale 1-7","2012","Rural Area","West Germany","324","0.179927181485312","0.162225953131365","0.19762840983926","4"
"4 on scale 1-7","2012","Rural Area","East Germany","159","0.203205367915529","0.175929050217222","0.230481685613837","4"
"5 on scale 1-7","2012","Urban Area","West Germany","751","0.172118428386583","0.160301547682763","0.183935309090402","5"
"5 on scale 1-7","2012","Urban Area","East Germany","102","0.190061085450081","0.155532404476163","0.224589766424","5"
"5 on scale 1-7","2012","Rural Area","West Germany","301","0.163410666678999","0.146372409473268","0.180448923884731","5"
"5 on scale 1-7","2012","Rural Area","East Germany","135","0.160024037478082","0.135171485362891","0.184876589593272","5"
"6 on scale 1-7","2012","Urban Area","West Germany","649","0.157949249059585","0.146532749243657","0.169365748875512","6"
"6 on scale 1-7","2012","Urban Area","East Germany","89","0.180417868071471","0.146576861920196","0.214258874222747","6"
"6 on scale 1-7","2012","Rural Area","West Germany","235","0.125156565081122","0.109908287340186","0.140404842822059","6"
"6 on scale 1-7","2012","Rural Area","East Germany","136","0.162826442087191","0.13779907461808","0.187853809556302","6"
"7 Strongly agree","2012","Urban Area","West Germany","485","0.116558117184608","0.106512761666188","0.126603472703027","7"
"7 Strongly agree","2012","Urban Area","East Germany","69","0.11367333376278","0.0857393125144538","0.141607355011107","7"
"7 Strongly agree","2012","Rural Area","West Germany","197","0.105505083226756","0.0913486306558076","0.119661535797705","7"
"7 Strongly agree","2012","Rural Area","East Germany","83","0.0912047161977002","0.0716889038860864","0.110720528509314","7"
"1 Strongly disagree","2013","Urban Area","West Germany","977","0.10593791139382","0.100071134165281","0.11180468862236","1"
"1 Strongly disagree","2013","Urban Area","East Germany","124","0.080585524294569","0.0671977917224778","0.0939732568666602","1"
"1 Strongly disagree","2013","Rural Area","West Germany","402","0.115618019451735","0.105373988479981","0.125862050423489","1"
"1 Strongly disagree","2013","Rural Area","East Germany","234","0.0757472240563132","0.0660551625917049","0.0854392855209215","1"
"2 on scale 1-7 ","2013","Urban Area","West Germany","1224","0.118400574721946","0.112241682431141","0.124559467012752","2"
"2 on scale 1-7 ","2013","Urban Area","East Germany","165","0.10126167727274","0.0864241329042285","0.116099221641252","2"
"2 on scale 1-7 ","2013","Rural Area","West Germany","489","0.13459579692215","0.123662190748439","0.14552940309586","2"
"2 on scale 1-7 ","2013","Rural Area","East Germany","317","0.115759178694341","0.104039912592361","0.12747844479632","2"
"3 on scale 1-7 ","2013","Urban Area","West Germany","1431","0.134485504987925","0.127981738103105","0.140989271872746","3"
"3 on scale 1-7 ","2013","Rural Area","East Germany","438","0.15415053754213","0.140923686044988","0.167377389039272","3"
"3 on scale 1-7 ","2013","Rural Area","West Germany","519","0.141986871649712","0.130805135523912","0.153168607775512","3"
"3 on scale 1-7 ","2013","Urban Area","East Germany","195","0.12424936686137","0.10802528368575","0.140473450036989","3"
"4 on scale 1-7","2013","Urban Area","West Germany","1821","0.173648357229678","0.166427182701605","0.18086953175775","4"
"4 on scale 1-7","2013","Urban Area","East Germany","281","0.181225079577957","0.16227922247852","0.200170936677393","4"
"4 on scale 1-7","2013","Rural Area","West Germany","658","0.17859103036328","0.166320941178588","0.190861119547972","4"
"4 on scale 1-7","2013","Rural Area","East Germany","575","0.199731981821312","0.18508733328806","0.214376630354565","4"
"5 on scale 1-7","2013","Urban Area","West Germany","1862","0.165454151317999","0.158370551969609","0.172537750666388","5"
"5 on scale 1-7","2013","Rural Area","West Germany","691","0.179268694778918","0.166980420250307","0.191556969307528","5"
"5 on scale 1-7","2013","Urban Area","East Germany","280","0.18939741461958","0.170125988365587","0.208668840873574","5"
"5 on scale 1-7","2013","Rural Area","East Germany","548","0.188899586511555","0.174561531839516","0.203237641183595","5"
"6 on scale 1-7","2013","Urban Area","West Germany","1824","0.16950583451489","0.162353452981143","0.176658216048636","6"
"6 on scale 1-7","2013","Urban Area","East Germany","306","0.186683798190855","0.167518928616612","0.205848667765099","6"
"6 on scale 1-7","2013","Rural Area","West Germany","574","0.141459297429237","0.13029492358566","0.152623671272814","6"
"6 on scale 1-7","2013","Rural Area","East Germany","491","0.170566865892755","0.156789206563995","0.184344525221514","6"
"7 Strongly agree","2013","Urban Area","West Germany","1432","0.132567665833742","0.126103289036531","0.139032042630954","7"
"7 Strongly agree","2013","Urban Area","East Germany","237","0.136597139182929","0.119706332728056","0.153487945637801","7"
"7 Strongly agree","2013","Rural Area","West Germany","410","0.108480289404969","0.098517543138491","0.118443035671446","7"
"7 Strongly agree","2013","Rural Area","East Germany","260","0.0951446254815942","0.0843968364611732","0.105892414502015","7"
"1 Strongly disagree","2014","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2014","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2014","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2014","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2014","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","East Germany","","","","","2"
"3 on scale 1-7 ","2014","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2014","Rural Area","East Germany","","","","","3"
"4 on scale 1-7","2014","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2014","Rural Area","East Germany","","","","","4"
"4 on scale 1-7","2014","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2014","Rural Area","West Germany","","","","","4"
"5 on scale 1-7","2014","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2014","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2014","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2014","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2014","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2014","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2014","Rural Area","West Germany","","","","","6"
"6 on scale 1-7","2014","Rural Area","East Germany","","","","","6"
"7 Strongly agree","2014","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2014","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2014","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2014","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2015","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2015","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2015","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2015","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2015","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2015","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2015","Rural Area","East Germany","","","","","2"
"2 on scale 1-7 ","2015","Rural Area","West Germany","","","","","2"
"3 on scale 1-7 ","2015","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2015","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2015","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2015","Rural Area","East Germany","","","","","3"
"4 on scale 1-7","2015","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2015","Rural Area","East Germany","","","","","4"
"4 on scale 1-7","2015","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2015","Rural Area","West Germany","","","","","4"
"5 on scale 1-7","2015","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2015","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2015","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2015","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2015","Rural Area","East Germany","","","","","6"
"6 on scale 1-7","2015","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2015","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2015","Rural Area","West Germany","","","","","6"
"7 Strongly agree","2015","Rural Area","East Germany","","","","","7"
"7 Strongly agree","2015","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2015","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2015","Rural Area","West Germany","","","","","7"
"1 Strongly disagree","2016","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2016","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2016","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2016","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2016","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2016","Rural Area","East Germany","","","","","2"
"2 on scale 1-7 ","2016","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2016","Rural Area","West Germany","","","","","2"
"3 on scale 1-7 ","2016","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2016","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2016","Rural Area","East Germany","","","","","3"
"3 on scale 1-7 ","2016","Urban Area","East Germany","","","","","3"
"4 on scale 1-7","2016","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2016","Rural Area","East Germany","","","","","4"
"4 on scale 1-7","2016","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2016","Rural Area","West Germany","","","","","4"
"5 on scale 1-7","2016","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2016","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2016","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2016","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2016","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2016","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2016","Rural Area","East Germany","","","","","6"
"6 on scale 1-7","2016","Rural Area","West Germany","","","","","6"
"7 Strongly agree","2016","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2016","Rural Area","East Germany","","","","","7"
"7 Strongly agree","2016","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2016","Rural Area","West Germany","","","","","7"
"1 Strongly disagree","2017","Urban Area","West Germany","1419","0.0931476218372485","0.0887548269474847","0.0975404167270124","1"
"1 Strongly disagree","2017","Urban Area","East Germany","122","0.0575735824082664","0.0476906406509297","0.0674565241656032","1"
"1 Strongly disagree","2017","Rural Area","West Germany","480","0.0907716349175178","0.0835858291793491","0.0979574406556866","1"
"1 Strongly disagree","2017","Rural Area","East Germany","285","0.0739240956017889","0.0657103078583025","0.0821378833452752","1"
"2 on scale 1-7 ","2017","Urban Area","West Germany","1881","0.11884512253581","0.113954056258835","0.123736188812785","2"
"2 on scale 1-7 ","2017","Rural Area","West Germany","786","0.141691401110395","0.13296857159143","0.150414230629361","2"
"2 on scale 1-7 ","2017","Rural Area","East Germany","430","0.126309806374592","0.115881244099429","0.136738368649755","2"
"2 on scale 1-7 ","2017","Urban Area","East Germany","189","0.10770667375301","0.0945536376293598","0.12085970987666","2"
