"plh0220","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2006","Urban Area","Female","","","",""
"4 on scale 1-7","2006","Rural Area","Male","","","",""
"4 on scale 1-7","2006","Rural Area","Female","","","",""
"5 on scale 1-7","2006","Urban Area","Male","","","",""
"5 on scale 1-7","2006","Urban Area","Female","","","",""
"5 on scale 1-7","2006","Rural Area","Male","","","",""
"5 on scale 1-7","2006","Rural Area","Female","","","",""
"6 on scale 1-7","2006","Urban Area","Male","","","",""
"6 on scale 1-7","2006","Urban Area","Female","","","",""
"6 on scale 1-7","2006","Rural Area","Male","","","",""
"6 on scale 1-7","2006","Rural Area","Female","","","",""
"7 Strongly agree","2006","Urban Area","Male","","","",""
"7 Strongly agree","2006","Urban Area","Female","","","",""
"7 Strongly agree","2006","Rural Area","Male","","","",""
"7 Strongly agree","2006","Rural Area","Female","","","",""
"1 Strongly disagree","2007","Urban Area","Male","","","",""
"1 Strongly disagree","2007","Urban Area","Female","","","",""
"1 Strongly disagree","2007","Rural Area","Male","","","",""
"1 Strongly disagree","2007","Rural Area","Female","","","",""
"2 on scale 1-7 ","2007","Urban Area","Male","","","",""
"2 on scale 1-7 ","2007","Urban Area","Female","","","",""
"2 on scale 1-7 ","2007","Rural Area","Male","","","",""
"2 on scale 1-7 ","2007","Rural Area","Female","","","",""
"3 on scale 1-7 ","2007","Urban Area","Male","","","",""
"3 on scale 1-7 ","2007","Urban Area","Female","","","",""
"3 on scale 1-7 ","2007","Rural Area","Male","","","",""
"3 on scale 1-7 ","2007","Rural Area","Female","","","",""
"4 on scale 1-7","2007","Urban Area","Male","","","",""
"4 on scale 1-7","2007","Urban Area","Female","","","",""
"4 on scale 1-7","2007","Rural Area","Male","","","",""
"4 on scale 1-7","2007","Rural Area","Female","","","",""
"5 on scale 1-7","2007","Urban Area","Male","","","",""
"5 on scale 1-7","2007","Urban Area","Female","","","",""
"5 on scale 1-7","2007","Rural Area","Male","","","",""
"5 on scale 1-7","2007","Rural Area","Female","","","",""
"6 on scale 1-7","2007","Urban Area","Male","","","",""
"6 on scale 1-7","2007","Urban Area","Female","","","",""
"6 on scale 1-7","2007","Rural Area","Male","","","",""
"6 on scale 1-7","2007","Rural Area","Female","","","",""
"7 Strongly agree","2007","Urban Area","Male","","","",""
"7 Strongly agree","2007","Urban Area","Female","","","",""
"7 Strongly agree","2007","Rural Area","Male","","","",""
"7 Strongly agree","2007","Rural Area","Female","","","",""
"1 Strongly disagree","2008","Urban Area","Male","","","",""
"1 Strongly disagree","2008","Urban Area","Female","","","",""
"1 Strongly disagree","2008","Rural Area","Male","","","",""
"1 Strongly disagree","2008","Rural Area","Female","","","",""
"2 on scale 1-7 ","2008","Urban Area","Male","","","",""
"2 on scale 1-7 ","2008","Urban Area","Female","","","",""
"2 on scale 1-7 ","2008","Rural Area","Male","","","",""
"2 on scale 1-7 ","2008","Rural Area","Female","","","",""
"3 on scale 1-7 ","2008","Urban Area","Male","","","",""
"3 on scale 1-7 ","2008","Urban Area","Female","","","",""
"3 on scale 1-7 ","2008","Rural Area","Male","","","",""
"3 on scale 1-7 ","2008","Rural Area","Female","","","",""
"4 on scale 1-7","2008","Urban Area","Male","","","",""
"4 on scale 1-7","2008","Urban Area","Female","","","",""
"4 on scale 1-7","2008","Rural Area","Male","","","",""
"4 on scale 1-7","2008","Rural Area","Female","","","",""
"5 on scale 1-7","2008","Urban Area","Male","","","",""
"5 on scale 1-7","2008","Urban Area","Female","","","",""
"5 on scale 1-7","2008","Rural Area","Male","","","",""
"5 on scale 1-7","2008","Rural Area","Female","","","",""
"6 on scale 1-7","2008","Urban Area","Male","","","",""
"6 on scale 1-7","2008","Urban Area","Female","","","",""
"6 on scale 1-7","2008","Rural Area","Male","","","",""
"6 on scale 1-7","2008","Rural Area","Female","","","",""
"7 Strongly agree","2008","Urban Area","Male","","","",""
"7 Strongly agree","2008","Urban Area","Female","","","",""
"7 Strongly agree","2008","Rural Area","Male","","","",""
"7 Strongly agree","2008","Rural Area","Female","","","",""
"1 Strongly disagree","2009","Urban Area","Male","694","0.138136853081369","0.129073030105991","0.147200676056748"
"1 Strongly disagree","2009","Urban Area","Female","531","0.10309296014133","0.0955012393276815","0.110684680954979"
"1 Strongly disagree","2009","Rural Area","Male","436","0.148851251201009","0.136105772140321","0.161596730261696"
"1 Strongly disagree","2009","Rural Area","Female","309","0.113674688011974","0.102671836944878","0.124677539079069"
"2 on scale 1-7 ","2009","Urban Area","Male","914","0.16848812250344","0.158655794582909","0.178320450423971"
"2 on scale 1-7 ","2009","Urban Area","Female","668","0.118299192135313","0.110236064845048","0.126362319425577"
"2 on scale 1-7 ","2009","Rural Area","Male","557","0.200137296914207","0.185810505939234","0.21446408788918"
"2 on scale 1-7 ","2009","Rural Area","Female","382","0.115081900335924","0.104019946944645","0.126143853727203"
"3 on scale 1-7 ","2009","Urban Area","Male","958","0.170020497156237","0.160152663842291","0.179888330470183"
"3 on scale 1-7 ","2009","Urban Area","Female","844","0.142710771227202","0.133978161179326","0.151443381275078"
"3 on scale 1-7 ","2009","Rural Area","Male","525","0.167120325964778","0.153761048952681","0.180479602976875"
"3 on scale 1-7 ","2009","Rural Area","Female","484","0.162587519527048","0.149796943892222","0.175378095161875"
"4 on scale 1-7","2009","Urban Area","Male","1051","0.190820466869068","0.180498263718435","0.201142670019702"
"4 on scale 1-7","2009","Urban Area","Female","1159","0.188518525410904","0.178753613518876","0.198283437302932"
"4 on scale 1-7","2009","Rural Area","Male","585","0.184221300579577","0.170339899927827","0.198102701231326"
"4 on scale 1-7","2009","Rural Area","Female","663","0.202590823985078","0.188658381056001","0.216523266914155"
"5 on scale 1-7","2009","Urban Area","Male","835","0.140460421094907","0.131333014379243","0.14958782781057"
"5 on scale 1-7","2009","Urban Area","Female","1093","0.161186737666967","0.152006597672813","0.170366877661121"
"5 on scale 1-7","2009","Rural Area","Male","429","0.152856084750033","0.13997070714327","0.165741462356797"
"5 on scale 1-7","2009","Rural Area","Female","576","0.162585704762137","0.149795186651051","0.175376222873224"
"6 on scale 1-7","2009","Urban Area","Male","665","0.112999717745826","0.104683266636707","0.121316168854945"
"6 on scale 1-7","2009","Urban Area","Female","1005","0.151984740719006","0.143021731685057","0.160947749752956"
"6 on scale 1-7","2009","Rural Area","Male","299","0.0938214142402133","0.083380583109865","0.104262245370562"
"6 on scale 1-7","2009","Rural Area","Female","439","0.139023004406043","0.127030334456601","0.151015674355485"
"7 Strongly agree","2009","Urban Area","Male","450","0.0790739215491528","0.0719852230546257","0.0861626200436799"
"7 Strongly agree","2009","Urban Area","Female","863","0.134207072699278","0.125696736329052","0.142717409069504"
"7 Strongly agree","2009","Rural Area","Male","165","0.052992326350183","0.0449707369463977","0.0610139157539684"
"7 Strongly agree","2009","Rural Area","Female","344","0.104456358971795","0.093854364049179","0.115058353894412"
"1 Strongly disagree","2010","Urban Area","Male","","","",""
"1 Strongly disagree","2010","Urban Area","Female","","","",""
"1 Strongly disagree","2010","Rural Area","Male","","","",""
"1 Strongly disagree","2010","Rural Area","Female","","","",""
"2 on scale 1-7 ","2010","Urban Area","Male","","","",""
"2 on scale 1-7 ","2010","Urban Area","Female","","","",""
"2 on scale 1-7 ","2010","Rural Area","Male","","","",""
"2 on scale 1-7 ","2010","Rural Area","Female","","","",""
"3 on scale 1-7 ","2010","Urban Area","Male","","","",""
"3 on scale 1-7 ","2010","Urban Area","Female","","","",""
"3 on scale 1-7 ","2010","Rural Area","Male","","","",""
"3 on scale 1-7 ","2010","Rural Area","Female","","","",""
"4 on scale 1-7","2010","Urban Area","Male","","","",""
"4 on scale 1-7","2010","Urban Area","Female","","","",""
"4 on scale 1-7","2010","Rural Area","Male","","","",""
"4 on scale 1-7","2010","Rural Area","Female","","","",""
"5 on scale 1-7","2010","Urban Area","Male","","","",""
"5 on scale 1-7","2010","Urban Area","Female","","","",""
"5 on scale 1-7","2010","Rural Area","Male","","","",""
"5 on scale 1-7","2010","Rural Area","Female","","","",""
"6 on scale 1-7","2010","Urban Area","Male","","","",""
"6 on scale 1-7","2010","Urban Area","Female","","","",""
"6 on scale 1-7","2010","Rural Area","Male","","","",""
"6 on scale 1-7","2010","Rural Area","Female","","","",""
"7 Strongly agree","2010","Urban Area","Male","","","",""
"7 Strongly agree","2010","Urban Area","Female","","","",""
"7 Strongly agree","2010","Rural Area","Male","","","",""
"7 Strongly agree","2010","Rural Area","Female","","","",""
"1 Strongly disagree","2011","Urban Area","Male","","","",""
"1 Strongly disagree","2011","Urban Area","Female","","","",""
"1 Strongly disagree","2011","Rural Area","Male","","","",""
"1 Strongly disagree","2011","Rural Area","Female","","","",""
"2 on scale 1-7 ","2011","Urban Area","Male","","","",""
"2 on scale 1-7 ","2011","Urban Area","Female","","","",""
"2 on scale 1-7 ","2011","Rural Area","Male","","","",""
"2 on scale 1-7 ","2011","Rural Area","Female","","","",""
"3 on scale 1-7 ","2011","Urban Area","Male","","","",""
"3 on scale 1-7 ","2011","Urban Area","Female","","","",""
"3 on scale 1-7 ","2011","Rural Area","Male","","","",""
"3 on scale 1-7 ","2011","Rural Area","Female","","","",""
"4 on scale 1-7","2011","Urban Area","Male","","","",""
"4 on scale 1-7","2011","Urban Area","Female","","","",""
"4 on scale 1-7","2011","Rural Area","Male","","","",""
"4 on scale 1-7","2011","Rural Area","Female","","","",""
"5 on scale 1-7","2011","Urban Area","Male","","","",""
"5 on scale 1-7","2011","Urban Area","Female","","","",""
"5 on scale 1-7","2011","Rural Area","Male","","","",""
"5 on scale 1-7","2011","Rural Area","Female","","","",""
"6 on scale 1-7","2011","Urban Area","Male","","","",""
"6 on scale 1-7","2011","Urban Area","Female","","","",""
"6 on scale 1-7","2011","Rural Area","Male","","","",""
"6 on scale 1-7","2011","Rural Area","Female","","","",""
"7 Strongly agree","2011","Urban Area","Male","","","",""
"7 Strongly agree","2011","Urban Area","Female","","","",""
"7 Strongly agree","2011","Rural Area","Male","","","",""
"7 Strongly agree","2011","Rural Area","Female","","","",""
"1 Strongly disagree","2012","Urban Area","Male","251","0.152471981887043","0.135677608213125","0.169266355560962"
"1 Strongly disagree","2012","Urban Area","Female","236","0.102165021002306","0.0906468524223246","0.113683189582288"
"1 Strongly disagree","2012","Rural Area","Male","189","0.17328800232732","0.150930885341218","0.195645119313421"
"1 Strongly disagree","2012","Rural Area","Female","147","0.101043902819246","0.0860107961019854","0.116077009536506"
"2 on scale 1-7 ","2012","Urban Area","Male","281","0.173225834381495","0.155545456745307","0.190906212017683"
"2 on scale 1-7 ","2012","Urban Area","Female","274","0.114301197151818","0.10220072061079","0.126401673692846"
"2 on scale 1-7 ","2012","Rural Area","Male","196","0.169418275407908","0.147260520954666","0.19157602986115"
"2 on scale 1-7 ","2012","Rural Area","Female","164","0.105674659436733","0.090340582435965","0.1210087364375"
"3 on scale 1-7 ","2012","Urban Area","Male","251","0.149171994283589","0.132528048464828","0.16581594010235"
"3 on scale 1-7 ","2012","Urban Area","Female","287","0.109728407857488","0.0978418843845141","0.121614931330462"
"3 on scale 1-7 ","2012","Rural Area","Male","161","0.147391732405176","0.126452258642326","0.168331206168025"
"3 on scale 1-7 ","2012","Rural Area","Female","218","0.142010171335574","0.12459911028207","0.159421232389079"
"4 on scale 1-7","2012","Urban Area","Male","271","0.161113372897407","0.143937880853949","0.178288864940866"
"4 on scale 1-7","2012","Urban Area","Female","420","0.158247224713836","0.144367067497514","0.172127381930158"
"4 on scale 1-7","2012","Rural Area","Male","206","0.195912509669783","0.172468215162741","0.219356804176825"
"4 on scale 1-7","2012","Rural Area","Female","277","0.179336324008997","0.160200763831427","0.198471884186567"
"5 on scale 1-7","2012","Urban Area","Male","302","0.148675404864138","0.132054337399816","0.16529647232846"
"5 on scale 1-7","2012","Urban Area","Female","551","0.192958685758703","0.177950986929293","0.207966384588112"
"5 on scale 1-7","2012","Rural Area","Male","156","0.140337616314451","0.119821013960318","0.160854218668585"
"5 on scale 1-7","2012","Rural Area","Female","280","0.180830117101032","0.161632522637677","0.200027711564388"
"6 on scale 1-7","2012","Urban Area","Male","247","0.13697689543274","0.120913896599454","0.153039894266025"
"6 on scale 1-7","2012","Urban Area","Female","491","0.177717959587663","0.163179777054874","0.192256142120452"
"6 on scale 1-7","2012","Rural Area","Male","125","0.114910341033287","0.0960726520772579","0.133748029989316"
"6 on scale 1-7","2012","Rural Area","Female","246","0.154372322108357","0.136350497608325","0.17239414660839"
"7 Strongly agree","2012","Urban Area","Male","157","0.0783645162535877","0.0658091010525439","0.0909199314546316"
"7 Strongly agree","2012","Urban Area","Female","397","0.144881503928185","0.131495415841417","0.158267592014954"
"7 Strongly agree","2012","Rural Area","Male","68","0.0587415228420753","0.0448521868978205","0.07263085878633"
"7 Strongly agree","2012","Rural Area","Female","212","0.13673250319006","0.119595573297158","0.153869433082962"
"1 Strongly disagree","2013","Urban Area","Male","653","0.129686450623219","0.120932546332834","0.138440354913605"
"1 Strongly disagree","2013","Urban Area","Female","448","0.0787214463520539","0.0721750842934177","0.0852678084106901"
"1 Strongly disagree","2013","Rural Area","Male","380","0.123697627149814","0.112159843340347","0.135235410959281"
"1 Strongly disagree","2013","Rural Area","Female","256","0.0776710879482362","0.0687758840471411","0.0865662918493313"
"2 on scale 1-7 ","2013","Urban Area","Male","796","0.139554195405481","0.130524983849543","0.148583406961419"
"2 on scale 1-7 ","2013","Urban Area","Female","593","0.0952294828928","0.088094171332628","0.102364794452972"
"2 on scale 1-7 ","2013","Rural Area","Male","477","0.170353173070466","0.157178602724092","0.18352774341684"
"2 on scale 1-7 ","2013","Rural Area","Female","329","0.0850460864403907","0.0757754387187205","0.0943167341620608"
"3 on scale 1-7 ","2013","Urban Area","Male","868","0.151915878324032","0.142563163981612","0.161268592666452"
"3 on scale 1-7 ","2013","Urban Area","Female","758","0.116157748691618","0.108368967912447","0.123946529470789"
"3 on scale 1-7 ","2013","Rural Area","Male","537","0.164227732074598","0.151244526167445","0.177210937981752"
"3 on scale 1-7 ","2013","Rural Area","Female","420","0.129103997109612","0.117960120492044","0.140247873727181"
"4 on scale 1-7","2013","Urban Area","Male","970","0.169073117923684","0.159306699991272","0.178839535856097"
"4 on scale 1-7","2013","Urban Area","Female","1132","0.179421726580576","0.170094435487865","0.188749017673287"
"4 on scale 1-7","2013","Rural Area","Male","590","0.191347885454176","0.177562864971911","0.205132905936441"
"4 on scale 1-7","2013","Rural Area","Female","643","0.18184070432308","0.169021892000918","0.194659516645242"
"5 on scale 1-7","2013","Urban Area","Male","946","0.158947581877746","0.149420604938465","0.168474558817026"
"5 on scale 1-7","2013","Urban Area","Female","1196","0.176256794662146","0.16699432358989","0.185519265734402"
"5 on scale 1-7","2013","Rural Area","Male","514","0.154003796717255","0.141354550688331","0.166653042746178"
"5 on scale 1-7","2013","Rural Area","Female","725","0.211515844723961","0.197943613794508","0.225088075653413"
"6 on scale 1-7","2013","Urban Area","Male","854","0.151617503979261","0.142272335389858","0.160962672568664"
"6 on scale 1-7","2013","Urban Area","Female","1276","0.189628693279974","0.180099589389644","0.199157797170305"
"6 on scale 1-7","2013","Rural Area","Male","412","0.121712081476188","0.11025431364146","0.133169849310916"
"6 on scale 1-7","2013","Rural Area","Female","653","0.182873095559999","0.170026058839039","0.195720132280959"
"7 Strongly agree","2013","Urban Area","Male","571","0.0992052718665761","0.0914159990848791","0.106994544648273"
"7 Strongly agree","2013","Urban Area","Female","1098","0.164584107540832","0.155570402905967","0.173597812175696"
"7 Strongly agree","2013","Rural Area","Male","218","0.0746577040575029","0.0654467791739749","0.083868628941031"
"7 Strongly agree","2013","Rural Area","Female","452","0.131949183894721","0.120701600257349","0.143196767532093"
"1 Strongly disagree","2014","Urban Area","Male","","","",""
"1 Strongly disagree","2014","Urban Area","Female","","","",""
"1 Strongly disagree","2014","Rural Area","Male","","","",""
"1 Strongly disagree","2014","Rural Area","Female","","","",""
"2 on scale 1-7 ","2014","Urban Area","Male","","","",""
"2 on scale 1-7 ","2014","Urban Area","Female","","","",""
"2 on scale 1-7 ","2014","Rural Area","Male","","","",""
"2 on scale 1-7 ","2014","Rural Area","Female","","","",""
"3 on scale 1-7 ","2014","Urban Area","Male","","","",""
"3 on scale 1-7 ","2014","Urban Area","Female","","","",""
"3 on scale 1-7 ","2014","Rural Area","Male","","","",""
"3 on scale 1-7 ","2014","Rural Area","Female","","","",""
"4 on scale 1-7","2014","Urban Area","Male","","","",""
"4 on scale 1-7","2014","Urban Area","Female","","","",""
"4 on scale 1-7","2014","Rural Area","Male","","","",""
"4 on scale 1-7","2014","Rural Area","Female","","","",""
"5 on scale 1-7","2014","Urban Area","Male","","","",""
"5 on scale 1-7","2014","Urban Area","Female","","","",""
"5 on scale 1-7","2014","Rural Area","Male","","","",""
"5 on scale 1-7","2014","Rural Area","Female","","","",""
"6 on scale 1-7","2014","Urban Area","Male","","","",""
"6 on scale 1-7","2014","Urban Area","Female","","","",""
"6 on scale 1-7","2014","Rural Area","Male","","","",""
"6 on scale 1-7","2014","Rural Area","Female","","","",""
"7 Strongly agree","2014","Urban Area","Male","","","",""
"7 Strongly agree","2014","Urban Area","Female","","","",""
"7 Strongly agree","2014","Rural Area","Male","","","",""
"7 Strongly agree","2014","Rural Area","Female","","","",""
"1 Strongly disagree","2015","Urban Area","Male","","","",""
"1 Strongly disagree","2015","Urban Area","Female","","","",""
"1 Strongly disagree","2015","Rural Area","Male","","","",""
"1 Strongly disagree","2015","Rural Area","Female","","","",""
"2 on scale 1-7 ","2015","Urban Area","Male","","","",""
"2 on scale 1-7 ","2015","Urban Area","Female","","","",""
"2 on scale 1-7 ","2015","Rural Area","Male","","","",""
"2 on scale 1-7 ","2015","Rural Area","Female","","","",""
"3 on scale 1-7 ","2015","Urban Area","Male","","","",""
"3 on scale 1-7 ","2015","Urban Area","Female","","","",""
"3 on scale 1-7 ","2015","Rural Area","Male","","","",""
"3 on scale 1-7 ","2015","Rural Area","Female","","","",""
"4 on scale 1-7","2015","Urban Area","Male","","","",""
"4 on scale 1-7","2015","Urban Area","Female","","","",""
"4 on scale 1-7","2015","Rural Area","Male","","","",""
"4 on scale 1-7","2015","Rural Area","Female","","","",""
"5 on scale 1-7","2015","Urban Area","Male","","","",""
"5 on scale 1-7","2015","Urban Area","Female","","","",""
"5 on scale 1-7","2015","Rural Area","Male","","","",""
"5 on scale 1-7","2015","Rural Area","Female","","","",""
"6 on scale 1-7","2015","Urban Area","Male","","","",""
"6 on scale 1-7","2015","Urban Area","Female","","","",""
"6 on scale 1-7","2015","Rural Area","Male","","","",""
"6 on scale 1-7","2015","Rural Area","Female","","","",""
"7 Strongly agree","2015","Urban Area","Male","","","",""
"7 Strongly agree","2015","Urban Area","Female","","","",""
"7 Strongly agree","2015","Rural Area","Male","","","",""
"7 Strongly agree","2015","Rural Area","Female","","","",""
"1 Strongly disagree","2016","Urban Area","Male","","","",""
"1 Strongly disagree","2016","Urban Area","Female","","","",""
"1 Strongly disagree","2016","Rural Area","Male","","","",""
"1 Strongly disagree","2016","Rural Area","Female","","","",""
"2 on scale 1-7 ","2016","Urban Area","Male","","","",""
"2 on scale 1-7 ","2016","Urban Area","Female","","","",""
"2 on scale 1-7 ","2016","Rural Area","Male","","","",""
"2 on scale 1-7 ","2016","Rural Area","Female","","","",""
"3 on scale 1-7 ","2016","Urban Area","Male","","","",""
"3 on scale 1-7 ","2016","Urban Area","Female","","","",""
"3 on scale 1-7 ","2016","Rural Area","Male","","","",""
"3 on scale 1-7 ","2016","Rural Area","Female","","","",""
"4 on scale 1-7","2016","Urban Area","Male","","","",""
"4 on scale 1-7","2016","Urban Area","Female","","","",""
"4 on scale 1-7","2016","Rural Area","Male","","","",""
"4 on scale 1-7","2016","Rural Area","Female","","","",""
"5 on scale 1-7","2016","Urban Area","Male","","","",""
"5 on scale 1-7","2016","Urban Area","Female","","","",""
"5 on scale 1-7","2016","Rural Area","Male","","","",""
"5 on scale 1-7","2016","Rural Area","Female","","","",""
"6 on scale 1-7","2016","Urban Area","Male","","","",""
"6 on scale 1-7","2016","Urban Area","Female","","","",""
"6 on scale 1-7","2016","Rural Area","Male","","","",""
"6 on scale 1-7","2016","Rural Area","Female","","","",""
"7 Strongly agree","2016","Urban Area","Male","","","",""
"7 Strongly agree","2016","Urban Area","Female","","","",""
"7 Strongly agree","2016","Rural Area","Male","","","",""
"7 Strongly agree","2016","Rural Area","Female","","","",""
"1 Strongly disagree","2017","Urban Area","Male","936","0.11625115750226","0.10962583285333","0.12287648215119"
"1 Strongly disagree","2017","Urban Area","Female","605","0.0645059065389307","0.0596813156624364","0.069330497415425"
"1 Strongly disagree","2017","Rural Area","Male","498","0.115424041468986","0.106413616461052","0.12443446647692"
"1 Strongly disagree","2017","Rural Area","Female","267","0.054763425953601","0.0485836907603824","0.0609431611468196"
"2 on scale 1-7 ","2017","Urban Area","Male","1169","0.14351096845125","0.13626414731055","0.150757789591949"
"2 on scale 1-7 ","2017","Urban Area","Female","901","0.0931476718804173","0.0874395332332969","0.0988558105275376"
"2 on scale 1-7 ","2017","Rural Area","Male","717","0.164914366444338","0.154449725691115","0.175379007197561"
"2 on scale 1-7 ","2017","Rural Area","Female","499","0.10811351480087","0.0996792139727822","0.116547815628958"
"3 on scale 1-7 ","2017","Urban Area","Male","1167","0.141730625515073","0.134521414259677","0.14893983677047"
"3 on scale 1-7 ","2017","Urban Area","Female","1030","0.118457431022342","0.112110803302802","0.124804058741882"
"3 on scale 1-7 ","2017","Rural Area","Male","713","0.165835762796192","0.155347719972944","0.17632380561944"
"3 on scale 1-7 ","2017","Rural Area","Female","638","0.126292156664334","0.117269683287661","0.135314630041007"
"4 on scale 1-7","2017","Urban Area","Male","1450","0.170055330240555","0.162289931038559","0.177820729442551"
"4 on scale 1-7","2017","Urban Area","Female","1596","0.163745833842246","0.156478175517184","0.171013492167308"
"4 on scale 1-7","2017","Rural Area","Male","827","0.179947942384492","0.16911556638836","0.190780318380623"
"4 on scale 1-7","2017","Rural Area","Female","940","0.181481062352274","0.17101256555358","0.191949559150968"
"5 on scale 1-7","2017","Urban Area","Male","1482","0.165949304072576","0.158259274065317","0.173639334079834"
"5 on scale 1-7","2017","Urban Area","Female","1825","0.192922273903804","0.185172498939554","0.200672048868054"
"5 on scale 1-7","2017","Rural Area","Male","743","0.162518300196214","0.152115066108151","0.172921534284277"
"5 on scale 1-7","2017","Rural Area","Female","1024","0.200231847610339","0.18936251365134","0.211101181569337"
"6 on scale 1-7","2017","Urban Area","Male","1401","0.153248966769375","0.145803006108764","0.160694927429987"
"6 on scale 1-7","2017","Urban Area","Female","2021","0.187618012471203","0.179950444527123","0.195285580415284"
"6 on scale 1-7","2017","Rural Area","Male","697","0.128161223500252","0.118735254975796","0.137587192024708"
"6 on scale 1-7","2017","Rural Area","Female","986","0.186245197762125","0.175671092577471","0.196819302946779"
"7 Strongly agree","2017","Urban Area","Male","1386","0.109253647448911","0.102805438663695","0.115701856234127"
"7 Strongly agree","2017","Urban Area","Female","1981","0.179602870341057","0.172063953939189","0.187141786742924"
"7 Strongly agree","2017","Rural Area","Male","636","0.083198363209526","0.0754103863318161","0.0909863400872359"
"7 Strongly agree","2017","Rural Area","Female","853","0.142872794856458","0.133367803805996","0.152377785906919"
"1 Strongly disagree","2018","Urban Area","Male","","","",""
"1 Strongly disagree","2018","Urban Area","Female","","","",""
"1 Strongly disagree","2018","Rural Area","Male","","","",""
"1 Strongly disagree","2018","Rural Area","Female","","","",""
"2 on scale 1-7 ","2018","Urban Area","Male","","","",""
"2 on scale 1-7 ","2018","Urban Area","Female","","","",""
"2 on scale 1-7 ","2018","Rural Area","Male","","","",""
"2 on scale 1-7 ","2018","Rural Area","Female","","","",""
"3 on scale 1-7 ","2018","Urban Area","Male","","","",""
"3 on scale 1-7 ","2018","Urban Area","Female","","","",""
"3 on scale 1-7 ","2018","Rural Area","Male","","","",""
"3 on scale 1-7 ","2018","Rural Area","Female","","","",""
"4 on scale 1-7","2018","Urban Area","Male","","","",""
"4 on scale 1-7","2018","Urban Area","Female","","","",""
