"plh0220","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2006","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2006","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2006","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2006","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2006","66 and older","Urban Area","","","",""
"4 on scale 1-7","2006","66 and older","Rural Area","","","",""
"5 on scale 1-7","2006","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2006","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2006","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2006","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2006","66 and older","Urban Area","","","",""
"5 on scale 1-7","2006","66 and older","Rural Area","","","",""
"6 on scale 1-7","2006","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2006","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2006","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2006","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2006","66 and older","Urban Area","","","",""
"6 on scale 1-7","2006","66 and older","Rural Area","","","",""
"7 Strongly agree","2006","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2006","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2006","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2006","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2006","66 and older","Urban Area","","","",""
"7 Strongly agree","2006","66 and older","Rural Area","","","",""
"1 Strongly disagree","2007","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2007","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2007","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2007","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2007","66 and older","Urban Area","","","",""
"1 Strongly disagree","2007","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2007","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2007","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2007","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2007","66 and older","Rural Area","","","",""
"4 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2007","66 and older","Urban Area","","","",""
"4 on scale 1-7","2007","66 and older","Rural Area","","","",""
"5 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2007","66 and older","Urban Area","","","",""
"5 on scale 1-7","2007","66 and older","Rural Area","","","",""
"6 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2007","66 and older","Urban Area","","","",""
"6 on scale 1-7","2007","66 and older","Rural Area","","","",""
"7 Strongly agree","2007","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2007","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2007","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2007","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2007","66 and older","Urban Area","","","",""
"7 Strongly agree","2007","66 and older","Rural Area","","","",""
"1 Strongly disagree","2008","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2008","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2008","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2008","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2008","66 and older","Urban Area","","","",""
"1 Strongly disagree","2008","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2008","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2008","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2008","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2008","66 and older","Rural Area","","","",""
"4 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2008","66 and older","Urban Area","","","",""
"4 on scale 1-7","2008","66 and older","Rural Area","","","",""
"5 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2008","66 and older","Urban Area","","","",""
"5 on scale 1-7","2008","66 and older","Rural Area","","","",""
"6 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2008","66 and older","Urban Area","","","",""
"6 on scale 1-7","2008","66 and older","Rural Area","","","",""
"7 Strongly agree","2008","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2008","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2008","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2008","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2008","66 and older","Urban Area","","","",""
"7 Strongly agree","2008","66 and older","Rural Area","","","",""
"1 Strongly disagree","2009","16-34 y.","Urban Area","316","0.133939283625088","0.120937481748871","0.146941085501305"
"1 Strongly disagree","2009","16-34 y.","Rural Area","179","0.144037402186434","0.125251291918851","0.162823512454017"
"1 Strongly disagree","2009","35-65 y.","Urban Area","649","0.119059009012198","0.11112463542897","0.126993382595426"
"1 Strongly disagree","2009","35-65 y.","Rural Area","395","0.127994533161607","0.116810897801543","0.139178168521672"
"1 Strongly disagree","2009","66 and older","Urban Area","260","0.109094569249493","0.097322124404612","0.120867014094374"
"1 Strongly disagree","2009","66 and older","Rural Area","171","0.122686842444006","0.105640863132591","0.13973282175542"
"2 on scale 1-7 ","2009","16-34 y.","Urban Area","394","0.155741100269552","0.141898590743654","0.169583609795451"
"2 on scale 1-7 ","2009","16-34 y.","Rural Area","260","0.187946295084085","0.167044619936171","0.208847970232"
"2 on scale 1-7 ","2009","35-65 y.","Urban Area","869","0.143293335151865","0.134709385289642","0.151877285014089"
"2 on scale 1-7 ","2009","35-65 y.","Rural Area","522","0.161539661261587","0.149219723029467","0.173859599493706"
"2 on scale 1-7 ","2009","66 and older","Urban Area","319","0.129071601101841","0.116410954977177","0.141732247226506"
"2 on scale 1-7 ","2009","66 and older","Rural Area","157","0.110426735087304","0.0941422654777212","0.126711204696886"
"3 on scale 1-7 ","2009","16-34 y.","Urban Area","440","0.162616321675472","0.148529283208167","0.176703360142777"
"3 on scale 1-7 ","2009","16-34 y.","Rural Area","226","0.167267727888456","0.147299909876118","0.187235545900794"
"3 on scale 1-7 ","2009","35-65 y.","Urban Area","979","0.161749149527586","0.152727912198503","0.17077038685667"
"3 on scale 1-7 ","2009","35-65 y.","Rural Area","564","0.160546036162494","0.1482567708531","0.172835301471888"
"3 on scale 1-7 ","2009","66 and older","Urban Area","383","0.137058806602032","0.124072269254709","0.150045343949355"
"3 on scale 1-7 ","2009","66 and older","Rural Area","219","0.171805469096916","0.152206631580138","0.191404306613694"
"4 on scale 1-7","2009","16-34 y.","Urban Area","477","0.194059471598928","0.178962344607832","0.209156598590024"
"4 on scale 1-7","2009","16-34 y.","Rural Area","240","0.18927213522399","0.168313995862775","0.210230274585204"
"4 on scale 1-7","2009","35-65 y.","Urban Area","1215","0.182829733348156","0.173359999022125","0.192299467674187"
"4 on scale 1-7","2009","35-65 y.","Rural Area","669","0.183741522094379","0.170777337932236","0.196705706256522"
"4 on scale 1-7","2009","66 and older","Urban Area","518","0.20018442244638","0.185074599889108","0.215294245003652"
"4 on scale 1-7","2009","66 and older","Rural Area","339","0.221143469259696","0.199580357534649","0.242706580984743"
"5 on scale 1-7","2009","16-34 y.","Urban Area","410","0.149550430702728","0.1359361874879","0.163164673917555"
"5 on scale 1-7","2009","16-34 y.","Rural Area","202","0.139011865684215","0.120502294721165","0.157521436647264"
"5 on scale 1-7","2009","35-65 y.","Urban Area","1021","0.138909686964","0.130436462291361","0.147382911636639"
"5 on scale 1-7","2009","35-65 y.","Rural Area","574","0.164871215372886","0.152449635664265","0.177292795081506"
"5 on scale 1-7","2009","66 and older","Urban Area","497","0.179197516800706","0.164715314168358","0.193679719433053"
"5 on scale 1-7","2009","66 and older","Rural Area","229","0.162117529649792","0.142968261446759","0.181266797852824"
"6 on scale 1-7","2009","16-34 y.","Urban Area","343","0.109715348835028","0.0977844400556665","0.121646257614389"
"6 on scale 1-7","2009","16-34 y.","Rural Area","134","0.0893087516023246","0.0740505122258426","0.104566990978806"
"6 on scale 1-7","2009","35-65 y.","Urban Area","928","0.14176577199364","0.13322009028425","0.150311453703029"
"6 on scale 1-7","2009","35-65 y.","Rural Area","428","0.129430343337813","0.118193417904059","0.140667268771567"
"6 on scale 1-7","2009","66 and older","Urban Area","399","0.136788785658538","0.123813017439879","0.149764553877198"
"6 on scale 1-7","2009","66 and older","Rural Area","176","0.118804859868369","0.101993656929655","0.135616062807084"
"7 Strongly agree","2009","16-34 y.","Urban Area","256","0.094378043293205","0.083217525498212","0.105538561088198"
"7 Strongly agree","2009","16-34 y.","Rural Area","101","0.083155822330495","0.0683829164764485","0.0979287281845416"
"7 Strongly agree","2009","35-65 y.","Urban Area","739","0.112393314002554","0.104655137615928","0.120131490389181"
"7 Strongly agree","2009","35-65 y.","Rural Area","276","0.0718766886092342","0.0632305029836003","0.0805228742348681"
"7 Strongly agree","2009","66 and older","Urban Area","318","0.10860429814101","0.0968551042768409","0.120353492005179"
"7 Strongly agree","2009","66 and older","Rural Area","132","0.0930150945939173","0.0779239428274532","0.108106246360381"
"1 Strongly disagree","2010","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2010","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2010","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2010","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2010","66 and older","Urban Area","","","",""
"1 Strongly disagree","2010","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2010","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2010","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2010","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2010","66 and older","Rural Area","","","",""
"4 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2010","66 and older","Urban Area","","","",""
"4 on scale 1-7","2010","66 and older","Rural Area","","","",""
"5 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2010","66 and older","Urban Area","","","",""
"5 on scale 1-7","2010","66 and older","Rural Area","","","",""
"6 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2010","66 and older","Urban Area","","","",""
"6 on scale 1-7","2010","66 and older","Rural Area","","","",""
"7 Strongly agree","2010","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2010","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2010","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2010","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2010","66 and older","Urban Area","","","",""
"7 Strongly agree","2010","66 and older","Rural Area","","","",""
"1 Strongly disagree","2011","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2011","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2011","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2011","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2011","66 and older","Urban Area","","","",""
"1 Strongly disagree","2011","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2011","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2011","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2011","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2011","66 and older","Rural Area","","","",""
"4 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2011","66 and older","Urban Area","","","",""
"4 on scale 1-7","2011","66 and older","Rural Area","","","",""
"5 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2011","66 and older","Urban Area","","","",""
"5 on scale 1-7","2011","66 and older","Rural Area","","","",""
"6 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2011","66 and older","Urban Area","","","",""
"6 on scale 1-7","2011","66 and older","Rural Area","","","",""
"7 Strongly agree","2011","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2011","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2011","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2011","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2011","66 and older","Urban Area","","","",""
"7 Strongly agree","2011","66 and older","Rural Area","","","",""
"1 Strongly disagree","2012","16-34 y.","Urban Area","172","0.139499352480182","0.120730403042908","0.158268301917457"
"1 Strongly disagree","2012","16-34 y.","Rural Area","134","0.153635949944392","0.129646888462575","0.17762501142621"
"1 Strongly disagree","2012","35-65 y.","Urban Area","315","0.115697378970758","0.104426698105518","0.126968059835997"
"1 Strongly disagree","2012","35-65 y.","Rural Area","200","0.12172118286848","0.106471808456897","0.136970557280063"
"1 Strongly disagree","2012","66 and older","Urban Area","","","",""
"1 Strongly disagree","2012","66 and older","Rural Area","2","","",""
"2 on scale 1-7 ","2012","16-34 y.","Urban Area","180","0.142943803922632","0.123982614154381","0.161904993690883"
"2 on scale 1-7 ","2012","16-34 y.","Rural Area","117","0.129085540011057","0.106779895472147","0.151391184549967"
"2 on scale 1-7 ","2012","35-65 y.","Urban Area","375","0.138361872856648","0.126195570471456","0.150528175241839"
"2 on scale 1-7 ","2012","35-65 y.","Rural Area","241","0.137886857655508","0.121806477507758","0.153967237803257"
"2 on scale 1-7 ","2012","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2012","66 and older","Rural Area","2","","",""
"3 on scale 1-7 ","2012","16-34 y.","Urban Area","177","0.142027614333488","0.123117188052924","0.160938040614052"
"3 on scale 1-7 ","2012","16-34 y.","Rural Area","141","0.160002785288186","0.135613957739647","0.184391612836726"
"3 on scale 1-7 ","2012","35-65 y.","Urban Area","361","0.118796296602799","0.107395700912134","0.130196892293464"
"3 on scale 1-7 ","2012","35-65 y.","Rural Area","237","0.135113484629863","0.119170058578728","0.151056910680998"
"3 on scale 1-7 ","2012","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2012","66 and older","Rural Area","1","","",""
"4 on scale 1-7","2012","16-34 y.","Urban Area","210","0.177033373896224","0.156355925167814","0.197710822624634"
"4 on scale 1-7","2012","16-34 y.","Rural Area","171","0.206357056012033","0.179434860746454","0.233279251277613"
"4 on scale 1-7","2012","35-65 y.","Urban Area","477","0.148646984045399","0.136112085396645","0.161181882694152"
"4 on scale 1-7","2012","35-65 y.","Rural Area","310","0.175362169010335","0.157626306111935","0.193098031908735"
"4 on scale 1-7","2012","66 and older","Urban Area","4","","",""
"4 on scale 1-7","2012","66 and older","Rural Area","2","","",""
"5 on scale 1-7","2012","16-34 y.","Urban Area","242","0.164825292242067","0.144726088070806","0.184924496413329"
"5 on scale 1-7","2012","16-34 y.","Rural Area","125","0.142497613310651","0.119242969471224","0.165752257150078"
"5 on scale 1-7","2012","35-65 y.","Urban Area","607","0.178824226408692","0.165321571202821","0.192326881614563"
"5 on scale 1-7","2012","35-65 y.","Rural Area","308","0.174677598269165","0.156969041662985","0.192386154875345"
"5 on scale 1-7","2012","66 and older","Urban Area","4","","",""
"5 on scale 1-7","2012","66 and older","Rural Area","3","","",""
"6 on scale 1-7","2012","16-34 y.","Urban Area","175","0.119970703386886","0.102368605352966","0.137572801420807"
"6 on scale 1-7","2012","16-34 y.","Rural Area","103","0.111608262946897","0.0906604514028621","0.132556074490931"
"6 on scale 1-7","2012","35-65 y.","Urban Area","560","0.182010622691847","0.168414654621798","0.195606590761895"
"6 on scale 1-7","2012","35-65 y.","Rural Area","267","0.150609425061059","0.133928023555714","0.167290826566405"
"6 on scale 1-7","2012","66 and older","Urban Area","3","","",""
"6 on scale 1-7","2012","66 and older","Rural Area","1","","",""
"7 Strongly agree","2012","16-34 y.","Urban Area","153","0.113699859738519","0.0965030201091788","0.130896699367859"
"7 Strongly agree","2012","16-34 y.","Rural Area","77","0.0968127924867832","0.0771410200929663","0.1164845648806"
"7 Strongly agree","2012","35-65 y.","Urban Area","399","0.117662618423858","0.106309255251573","0.129015981596144"
"7 Strongly agree","2012","35-65 y.","Rural Area","203","0.10462928250559","0.0903541282965028","0.118904436714677"
"7 Strongly agree","2012","66 and older","Urban Area","2","","",""
"7 Strongly agree","2012","66 and older","Rural Area","","","",""
"1 Strongly disagree","2013","16-34 y.","Urban Area","247","0.106930791660254","0.0949365733367319","0.118925009983777"
"1 Strongly disagree","2013","16-34 y.","Rural Area","133","0.0988002316655957","0.0814787442548727","0.116121719076319"
"1 Strongly disagree","2013","35-65 y.","Urban Area","563","0.103796307821491","0.0963211195790028","0.111271496063979"
"1 Strongly disagree","2013","35-65 y.","Rural Area","356","0.103139716578002","0.0934363484953202","0.112843084660684"
"1 Strongly disagree","2013","66 and older","Urban Area","291","0.10002180094721","0.0896491805508994","0.11039442134352"
"1 Strongly disagree","2013","66 and older","Rural Area","147","0.096382039527438","0.0823203211778248","0.110443757877051"
"2 on scale 1-7 ","2013","16-34 y.","Urban Area","369","0.149786450812627","0.135935541786483","0.163637359838771"
"2 on scale 1-7 ","2013","16-34 y.","Rural Area","169","0.16081063733289","0.139485932083972","0.182135342581808"
"2 on scale 1-7 ","2013","35-65 y.","Urban Area","737","0.113305070769715","0.105536527263981","0.121073614275448"
"2 on scale 1-7 ","2013","35-65 y.","Rural Area","496","0.137329667233941","0.126348417750379","0.148310916717504"
"2 on scale 1-7 ","2013","66 and older","Urban Area","283","0.098154549458395","0.0878685515621899","0.1084405473546"
"2 on scale 1-7 ","2013","66 and older","Rural Area","141","0.0837416125595589","0.0705430221074811","0.0969402030116367"
"3 on scale 1-7 ","2013","16-34 y.","Urban Area","418","0.163949402887659","0.149579653263306","0.178319152512013"
