"plh0220","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2009","East Germany","945","0.203199369913071","0.191479281312953","0.214919458513189","4"
"4 on scale 1-7","2009","West Germany","2513","0.188112131974665","0.181494034479353","0.194730229469977","4"
"5 on scale 1-7","2009","East Germany","815","0.168791024843505","0.157881026894303","0.179701022792707","5"
"5 on scale 1-7","2009","West Germany","2118","0.149608720876865","0.143568336357548","0.155649105396182","5"
"6 on scale 1-7","2009","East Germany","615","0.136872164560779","0.126860875273828","0.146883453847731","6"
"6 on scale 1-7","2009","West Germany","1793","0.125769961994236","0.120154596110048","0.131385327878423","6"
"7 Strongly agree","2009","West Germany","1416","0.0984877399493701","0.0934416657011296","0.103533814197611","7"
"7 Strongly agree","2009","East Germany","406","0.0977925519782341","0.0891408614614341","0.106444242495034","7"
"1 Strongly disagree","2010","West Germany","","","","","1"
"1 Strongly disagree","2010","East Germany","","","","","1"
"2 on scale 1-7 ","2010","West Germany","","","","","2"
"2 on scale 1-7 ","2010","East Germany","","","","","2"
"3 on scale 1-7 ","2010","East Germany","","","","","3"
"3 on scale 1-7 ","2010","West Germany","","","","","3"
"4 on scale 1-7","2010","East Germany","","","","","4"
"4 on scale 1-7","2010","West Germany","","","","","4"
"5 on scale 1-7","2010","East Germany","","","","","5"
"5 on scale 1-7","2010","West Germany","","","","","5"
"6 on scale 1-7","2010","West Germany","","","","","6"
"6 on scale 1-7","2010","East Germany","","","","","6"
"7 Strongly agree","2010","West Germany","","","","","7"
"7 Strongly agree","2010","East Germany","","","","","7"
"1 Strongly disagree","2011","West Germany","","","","","1"
"1 Strongly disagree","2011","East Germany","","","","","1"
"2 on scale 1-7 ","2011","East Germany","","","","","2"
"2 on scale 1-7 ","2011","West Germany","","","","","2"
"3 on scale 1-7 ","2011","West Germany","","","","","3"
"3 on scale 1-7 ","2011","East Germany","","","","","3"
"4 on scale 1-7","2011","East Germany","","","","","4"
"4 on scale 1-7","2011","West Germany","","","","","4"
"5 on scale 1-7","2011","East Germany","","","","","5"
"5 on scale 1-7","2011","West Germany","","","","","5"
"6 on scale 1-7","2011","East Germany","","","","","6"
"6 on scale 1-7","2011","West Germany","","","","","6"
"7 Strongly agree","2011","West Germany","","","","","7"
"7 Strongly agree","2011","East Germany","","","","","7"
"1 Strongly disagree","2012","West Germany","670","0.126278171847217","0.117676964529189","0.134879379165245","1"
"1 Strongly disagree","2012","East Germany","153","0.131775808494738","0.113611044294647","0.14994057269483","1"
"2 on scale 1-7 ","2012","West Germany","768","0.143588728822067","0.134508222973788","0.152669234670346","2"
"2 on scale 1-7 ","2012","East Germany","147","0.109938476511068","0.0931395763333482","0.126737376688788","2"
"3 on scale 1-7 ","2012","East Germany","176","0.132540573315406","0.114331200550903","0.150749946079908","3"
"3 on scale 1-7 ","2012","West Germany","741","0.132662595428552","0.123878906181119","0.141446284675985","3"
"4 on scale 1-7","2012","East Germany","242","0.18370947971465","0.162913272376331","0.204505687052968","4"
"4 on scale 1-7","2012","West Germany","932","0.165647121728879","0.156020464439366","0.175273779018391","4"
"5 on scale 1-7","2012","East Germany","237","0.172013844577385","0.151746856245624","0.192280832909147","5"
"5 on scale 1-7","2012","West Germany","1052","0.169665767187922","0.159946528133949","0.179385006241895","5"
"6 on scale 1-7","2012","West Germany","884","0.148712737279081","0.139499318082651","0.157926156475511","6"
"6 on scale 1-7","2012","East Germany","225","0.169848363960133","0.149683031957289","0.190013695962977","6"
"7 Strongly agree","2012","West Germany","682","0.113444877706282","0.105232782092585","0.12165697331998","7"
"7 Strongly agree","2012","East Germany","152","0.10017345342662","0.0840502363046015","0.116296670548639","7"
"1 Strongly disagree","2013","West Germany","1379","0.108387294284222","0.103294631775488","0.113479956792955","1"
"1 Strongly disagree","2013","East Germany","358","0.0774664012746336","0.0696128319706811","0.085319970578586","1"
"2 on scale 1-7 ","2013","East Germany","482","0.110607829472663","0.101393603054018","0.119822055891307","2"
"2 on scale 1-7 ","2013","West Germany","1713","0.122498493869759","0.117127472326024","0.127869515413494","2"
"3 on scale 1-7 ","2013","East Germany","633","0.143525853478703","0.133225752275269","0.153825954682137","3"
"3 on scale 1-7 ","2013","West Germany","1950","0.136383595282587","0.130761358997348","0.142005831567827","3"
"4 on scale 1-7","2013","East Germany","856","0.193155985468939","0.181558384293313","0.204753586644564","4"
"4 on scale 1-7","2013","West Germany","2479","0.174899014653527","0.168675799459189","0.181122229847864","4"
"5 on scale 1-7","2013","West Germany","2553","0.168949681139509","0.162811214032099","0.175088148246918","5"
"5 on scale 1-7","2013","East Germany","828","0.18907647812634","0.177573031152097","0.200579925100582","5"
"6 on scale 1-7","2013","East Germany","797","0.176293642130621","0.165098649087665","0.187488635173577","6"
"6 on scale 1-7","2013","West Germany","2398","0.162409146372401","0.15636703411892","0.168451258625883","6"
"7 Strongly agree","2013","West Germany","1842","0.126472774397995","0.1210276935801","0.131917855215889","7"
"7 Strongly agree","2013","East Germany","497","0.109873810048102","0.100686419550424","0.119061200545779","7"
"1 Strongly disagree","2014","West Germany","","","","","1"
"1 Strongly disagree","2014","East Germany","","","","","1"
"2 on scale 1-7 ","2014","West Germany","","","","","2"
"2 on scale 1-7 ","2014","East Germany","","","","","2"
"3 on scale 1-7 ","2014","East Germany","","","","","3"
"3 on scale 1-7 ","2014","West Germany","","","","","3"
"4 on scale 1-7","2014","East Germany","","","","","4"
"4 on scale 1-7","2014","West Germany","","","","","4"
"5 on scale 1-7","2014","East Germany","","","","","5"
"5 on scale 1-7","2014","West Germany","","","","","5"
"6 on scale 1-7","2014","West Germany","","","","","6"
"6 on scale 1-7","2014","East Germany","","","","","6"
"7 Strongly agree","2014","West Germany","","","","","7"
"7 Strongly agree","2014","East Germany","","","","","7"
"1 Strongly disagree","2015","West Germany","","","","","1"
"1 Strongly disagree","2015","East Germany","","","","","1"
"2 on scale 1-7 ","2015","East Germany","","","","","2"
"2 on scale 1-7 ","2015","West Germany","","","","","2"
"3 on scale 1-7 ","2015","East Germany","","","","","3"
"3 on scale 1-7 ","2015","West Germany","","","","","3"
"4 on scale 1-7","2015","East Germany","","","","","4"
"4 on scale 1-7","2015","West Germany","","","","","4"
"5 on scale 1-7","2015","West Germany","","","","","5"
"5 on scale 1-7","2015","East Germany","","","","","5"
"6 on scale 1-7","2015","East Germany","","","","","6"
"6 on scale 1-7","2015","West Germany","","","","","6"
"7 Strongly agree","2015","West Germany","","","","","7"
"7 Strongly agree","2015","East Germany","","","","","7"
"1 Strongly disagree","2016","West Germany","","","","","1"
"1 Strongly disagree","2016","East Germany","","","","","1"
"2 on scale 1-7 ","2016","East Germany","","","","","2"
"2 on scale 1-7 ","2016","West Germany","","","","","2"
"3 on scale 1-7 ","2016","East Germany","","","","","3"
"3 on scale 1-7 ","2016","West Germany","","","","","3"
"4 on scale 1-7","2016","West Germany","","","","","4"
"4 on scale 1-7","2016","East Germany","","","","","4"
"5 on scale 1-7","2016","East Germany","","","","","5"
"5 on scale 1-7","2016","West Germany","","","","","5"
"6 on scale 1-7","2016","West Germany","","","","","6"
"6 on scale 1-7","2016","East Germany","","","","","6"
"7 Strongly agree","2016","West Germany","","","","","7"
"7 Strongly agree","2016","East Germany","","","","","7"
"1 Strongly disagree","2017","West Germany","1899","0.0925672556498809","0.0888180790268618","0.0963164322728999","1"
"1 Strongly disagree","2017","East Germany","407","0.0679257905997193","0.0615759909706006","0.074275590228838","1"
"2 on scale 1-7 ","2017","East Germany","619","0.119485111507987","0.111299659376607","0.127670563639366","2"
"2 on scale 1-7 ","2017","West Germany","2667","0.124425627833109","0.120155887891857","0.128695367774362","2"
"3 on scale 1-7 ","2017","East Germany","791","0.143057839554408","0.13422197579848","0.151893703310335","3"
"3 on scale 1-7 ","2017","West Germany","2757","0.13312718843835","0.128732672397828","0.137521704478871","3"
"4 on scale 1-7","2017","East Germany","1097","0.185275432772056","0.175470790588391","0.19508007495572","4"
"4 on scale 1-7","2017","West Germany","3716","0.16819450042582","0.163355933278873","0.173033067572767","4"
"5 on scale 1-7","2017","West Germany","3974","0.178522976026127","0.173569104349937","0.183476847702318","5"
"5 on scale 1-7","2017","East Germany","1100","0.188644696731491","0.178771784766756","0.198517608696226","5"
"6 on scale 1-7","2017","East Germany","1103","0.176619537526267","0.16699594834969","0.186243126702844","6"
"6 on scale 1-7","2017","West Germany","4002","0.164526490898798","0.159730434931192","0.169322546866404","6"
"7 Strongly agree","2017","West Germany","3941","0.138635960727914","0.134165716001854","0.143106205453974","7"
"7 Strongly agree","2017","East Germany","915","0.118991591308072","0.11082077235541","0.127162410260735","7"
"1 Strongly disagree","2018","East Germany","","","","","1"
"1 Strongly disagree","2018","West Germany","","","","","1"
"2 on scale 1-7 ","2018","East Germany","","","","","2"
"2 on scale 1-7 ","2018","West Germany","","","","","2"
"3 on scale 1-7 ","2018","East Germany","","","","","3"
"3 on scale 1-7 ","2018","West Germany","","","","","3"
"4 on scale 1-7","2018","West Germany","","","","","4"
"4 on scale 1-7","2018","East Germany","","","","","4"
"5 on scale 1-7","2018","East Germany","","","","","5"
"5 on scale 1-7","2018","West Germany","","","","","5"
"6 on scale 1-7","2018","West Germany","","","","","6"
"6 on scale 1-7","2018","East Germany","","","","","6"
"7 Strongly agree","2018","West Germany","","","","","7"
"7 Strongly agree","2018","East Germany","","","","","7"
"1 Strongly disagree","2019","East Germany","489","0.0850047480125797","0.0776502629801736","0.0923592330449858","1"
"1 Strongly disagree","2019","West Germany","2157","0.111556979730452","0.107195612977005","0.115918346483898","1"
"2 on scale 1-7 ","2019","East Germany","625","0.132602489559544","0.123659016962217","0.141545962156871","2"
"2 on scale 1-7 ","2019","West Germany","2585","0.136125506700358","0.131374840403647","0.140876172997068","2"
"3 on scale 1-7 ","2019","West Germany","2345","0.119981643953774","0.115480087359961","0.124483200547586","3"
"3 on scale 1-7 ","2019","East Germany","632","0.114697978543639","0.106294775334157","0.123101181753121","3"
"4 on scale 1-7","2019","East Germany","991","0.189553827524321","0.17921789601173","0.199889759036912","4"
"4 on scale 1-7","2019","West Germany","3235","0.169917054585524","0.164714236083381","0.175119873087668","4"
"5 on scale 1-7","2019","West Germany","3426","0.169432029432454","0.164235124277701","0.174628934587206","5"
"5 on scale 1-7","2019","East Germany","1055","0.179606388274009","0.169483760186229","0.189729016361789","5"
"6 on scale 1-7","2019","East Germany","989","0.173391268393161","0.163407721501791","0.18337481528453","6"
"6 on scale 1-7","2019","West Germany","3494","0.161254296845102","0.156159460398596","0.166349133291608","6"
"7 Strongly agree","2019","West Germany","2774","0.131732488752337","0.127047239837899","0.136417737666775","7"
"7 Strongly agree","2019","East Germany","743","0.125143299692746","0.116417735493877","0.133868863891616","7"
