"plh0195","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"People exploit","2003","higher education","Male","1001","0.431035944493186","0.411370280784376","0.450701608201996","1"
"People exploit","2003","higher education","Female","719","0.396842571693329","0.374656310415766","0.419028832970893","1"
"People are fair","2004","higher vocational","Male","","","","","2"
"People are fair","2004","higher vocational","Female","","","","","2"
"People are fair","2004","higher education","Female","","","","","2"
"People are fair","2004","general elemantary","Male","","","","","2"
"People are fair","2004","in school","Female","","","","","2"
"People are fair","2004","inadequately","Female","","","","","2"
"People are fair","2004","higher education","Male","","","","","2"
"People are fair","2004","inadequately","Male","","","","","2"
"People are fair","2004","in school","Male","","","","","2"
"People are fair","2004","general elemantary","Female","","","","","2"
"People are fair","2004","middle vocational","Male","","","","","2"
"People are fair","2004","middle vocational","Female","","","","","2"
"People are fair","2004","vocational + Abi","Male","","","","","2"
"People are fair","2004","vocational + Abi","Female","","","","","2"
"People exploit","2004","in school","Male","","","","","1"
"People exploit","2004","in school","Female","","","","","1"
"People exploit","2004","inadequately","Male","","","","","1"
"People exploit","2004","inadequately","Female","","","","","1"
"People exploit","2004","general elemantary","Male","","","","","1"
"People exploit","2004","general elemantary","Female","","","","","1"
"People exploit","2004","middle vocational","Male","","","","","1"
"People exploit","2004","middle vocational","Female","","","","","1"
"People exploit","2004","vocational + Abi","Male","","","","","1"
"People exploit","2004","vocational + Abi","Female","","","","","1"
"People exploit","2004","higher vocational","Male","","","","","1"
"People exploit","2004","higher vocational","Female","","","","","1"
"People exploit","2004","higher education","Male","","","","","1"
"People exploit","2004","higher education","Female","","","","","1"
"People are fair","2005","general elemantary","Male","","","","","2"
"People are fair","2005","higher vocational","Male","","","","","2"
"People are fair","2005","higher vocational","Female","","","","","2"
"People are fair","2005","higher education","Female","","","","","2"
"People are fair","2005","in school","Female","","","","","2"
"People are fair","2005","inadequately","Male","","","","","2"
"People are fair","2005","inadequately","Female","","","","","2"
"People are fair","2005","higher education","Male","","","","","2"
"People are fair","2005","in school","Male","","","","","2"
"People are fair","2005","general elemantary","Female","","","","","2"
"People are fair","2005","middle vocational","Male","","","","","2"
"People are fair","2005","middle vocational","Female","","","","","2"
"People are fair","2005","vocational + Abi","Male","","","","","2"
"People are fair","2005","vocational + Abi","Female","","","","","2"
"People exploit","2005","in school","Male","","","","","1"
"People exploit","2005","in school","Female","","","","","1"
"People exploit","2005","inadequately","Male","","","","","1"
"People exploit","2005","inadequately","Female","","","","","1"
"People exploit","2005","general elemantary","Male","","","","","1"
"People exploit","2005","general elemantary","Female","","","","","1"
"People exploit","2005","middle vocational","Male","","","","","1"
"People exploit","2005","middle vocational","Female","","","","","1"
"People exploit","2005","vocational + Abi","Male","","","","","1"
"People exploit","2005","vocational + Abi","Female","","","","","1"
"People exploit","2005","higher vocational","Male","","","","","1"
"People exploit","2005","higher vocational","Female","","","","","1"
"People exploit","2005","higher education","Male","","","","","1"
"People exploit","2005","higher education","Female","","","","","1"
"People are fair","2006","general elemantary","Male","","","","","2"
"People are fair","2006","in school","Male","","","","","2"
"People are fair","2006","in school","Female","","","","","2"
"People are fair","2006","inadequately","Male","","","","","2"
"People are fair","2006","inadequately","Female","","","","","2"
"People are fair","2006","higher vocational","Male","","","","","2"
"People are fair","2006","higher vocational","Female","","","","","2"
"People are fair","2006","higher education","Female","","","","","2"
"People are fair","2006","higher education","Male","","","","","2"
"People are fair","2006","general elemantary","Female","","","","","2"
"People are fair","2006","middle vocational","Male","","","","","2"
"People are fair","2006","middle vocational","Female","","","","","2"
"People are fair","2006","vocational + Abi","Male","","","","","2"
"People are fair","2006","vocational + Abi","Female","","","","","2"
"People exploit","2006","in school","Male","","","","","1"
"People exploit","2006","in school","Female","","","","","1"
"People exploit","2006","inadequately","Male","","","","","1"
"People exploit","2006","inadequately","Female","","","","","1"
"People exploit","2006","general elemantary","Male","","","","","1"
"People exploit","2006","general elemantary","Female","","","","","1"
"People exploit","2006","middle vocational","Male","","","","","1"
"People exploit","2006","middle vocational","Female","","","","","1"
"People exploit","2006","vocational + Abi","Male","","","","","1"
"People exploit","2006","vocational + Abi","Female","","","","","1"
"People exploit","2006","higher vocational","Male","","","","","1"
"People exploit","2006","higher vocational","Female","","","","","1"
"People exploit","2006","higher education","Male","","","","","1"
"People exploit","2006","higher education","Female","","","","","1"
"People are fair","2007","in school","Male","","","","","2"
"People are fair","2007","in school","Female","","","","","2"
"People are fair","2007","inadequately","Male","","","","","2"
"People are fair","2007","inadequately","Female","","","","","2"
"People are fair","2007","general elemantary","Male","","","","","2"
"People are fair","2007","higher vocational","Male","","","","","2"
"People are fair","2007","higher vocational","Female","","","","","2"
"People are fair","2007","higher education","Male","","","","","2"
"People are fair","2007","higher education","Female","","","","","2"
"People are fair","2007","general elemantary","Female","","","","","2"
"People are fair","2007","middle vocational","Male","","","","","2"
"People are fair","2007","middle vocational","Female","","","","","2"
"People are fair","2007","vocational + Abi","Male","","","","","2"
"People are fair","2007","vocational + Abi","Female","","","","","2"
"People exploit","2007","in school","Male","","","","","1"
"People exploit","2007","in school","Female","","","","","1"
"People exploit","2007","inadequately","Male","","","","","1"
"People exploit","2007","inadequately","Female","","","","","1"
"People exploit","2007","general elemantary","Male","","","","","1"
"People exploit","2007","general elemantary","Female","","","","","1"
"People exploit","2007","middle vocational","Male","","","","","1"
"People exploit","2007","middle vocational","Female","","","","","1"
"People exploit","2007","vocational + Abi","Male","","","","","1"
"People exploit","2007","vocational + Abi","Female","","","","","1"
"People exploit","2007","higher vocational","Male","","","","","1"
"People exploit","2007","higher vocational","Female","","","","","1"
"People exploit","2007","higher education","Male","","","","","1"
"People exploit","2007","higher education","Female","","","","","1"
"People are fair","2008","in school","Male","107","0.626834280773302","0.554344418297231","0.699324143249372","2"
"People are fair","2008","in school","Female","121","0.661418115140665","0.592666595992501","0.730169634288828","2"
"People are fair","2008","inadequately","Male","26","","","","2"
"People are fair","2008","inadequately","Female","47","0.392524694846473","0.300853551440057","0.484195838252889","2"
"People are fair","2008","general elemantary","Male","271","0.412347719602488","0.373755470107162","0.450939969097814","2"
"People are fair","2008","higher vocational","Male","419","0.498130116207609","0.463928748026799","0.532331484388419","2"
"People are fair","2008","higher vocational","Female","341","0.576916954101918","0.536675073211882","0.617158834991955","2"
"People are fair","2008","higher education","Male","1422","0.609736297628666","0.589655894108878","0.629816701148455","2"
"People are fair","2008","higher education","Female","1263","0.664732432878776","0.643364295806614","0.686100569950937","2"
"People are fair","2008","general elemantary","Female","672","0.49788697236888","0.471449443995817","0.524324500741942","2"
"People are fair","2008","middle vocational","Male","2106","0.451853098480111","0.43741458817155","0.466291608788671","2"
"People are fair","2008","middle vocational","Female","2729","0.532649905517502","0.518901325491713","0.546398485543292","2"
"People are fair","2008","vocational + Abi","Male","232","0.523655407229391","0.476667441611282","0.570643372847499","2"
"People are fair","2008","vocational + Abi","Female","359","0.549453147375589","0.511144580889182","0.587761713861996","2"
"People exploit","2008","in school","Male","64","0.373165719226698","0.300675856750628","0.445655581702769","1"
"People exploit","2008","in school","Female","61","0.338581884859335","0.269830365711172","0.407333404007499","1"
"People exploit","2008","inadequately","Male","44","0.700413140235763","0.593103782889432","0.807722497582095","1"
"People exploit","2008","inadequately","Female","62","0.607475305153527","0.515804161747111","0.699146448559943","1"
"People exploit","2008","general elemantary","Male","354","0.587652280397512","0.549060030902186","0.626244529892839","1"
"People exploit","2008","general elemantary","Female","702","0.50211302763112","0.475675499258058","0.528550556004183","1"
"People exploit","2008","middle vocational","Male","2458","0.548146901519889","0.533708391211329","0.56258541182845","1"
"People exploit","2008","middle vocational","Female","2330","0.467350094482498","0.453601514456708","0.481098674508287","1"
"People exploit","2008","vocational + Abi","Male","202","0.476344592770609","0.429356627152501","0.523332558388718","1"
"People exploit","2008","vocational + Abi","Female","289","0.450546852624411","0.412238286138004","0.488855419110818","1"
"People exploit","2008","higher vocational","Male","402","0.501869883792391","0.467668515611581","0.536071251973201","1"
"People exploit","2008","higher vocational","Female","238","0.423083045898082","0.382841165008045","0.463324926788118","1"
"People exploit","2008","higher education","Male","845","0.390263702371334","0.370183298851545","0.410344105891122","1"
"People exploit","2008","higher education","Female","612","0.335267567121224","0.313899430049063","0.356635704193386","1"
"People are fair","2009","in school","Male","","","","","2"
"People are fair","2009","in school","Female","","","","","2"
"People are fair","2009","inadequately","Male","","","","","2"
"People are fair","2009","inadequately","Female","","","","","2"
"People are fair","2009","general elemantary","Male","","","","","2"
"People are fair","2009","higher vocational","Male","","","","","2"
"People are fair","2009","higher vocational","Female","","","","","2"
"People are fair","2009","higher education","Male","","","","","2"
"People are fair","2009","higher education","Female","","","","","2"
"People are fair","2009","general elemantary","Female","","","","","2"
"People are fair","2009","middle vocational","Male","","","","","2"
"People are fair","2009","middle vocational","Female","","","","","2"
"People are fair","2009","vocational + Abi","Male","","","","","2"
"People are fair","2009","vocational + Abi","Female","","","","","2"
"People exploit","2009","in school","Male","","","","","1"
"People exploit","2009","in school","Female","","","","","1"
"People exploit","2009","inadequately","Male","","","","","1"
"People exploit","2009","inadequately","Female","","","","","1"
"People exploit","2009","general elemantary","Male","","","","","1"
"People exploit","2009","general elemantary","Female","","","","","1"
"People exploit","2009","middle vocational","Male","","","","","1"
"People exploit","2009","middle vocational","Female","","","","","1"
"People exploit","2009","vocational + Abi","Male","","","","","1"
"People exploit","2009","vocational + Abi","Female","","","","","1"
"People exploit","2009","higher vocational","Male","","","","","1"
"People exploit","2009","higher vocational","Female","","","","","1"
"People exploit","2009","higher education","Male","","","","","1"
"People exploit","2009","higher education","Female","","","","","1"
"People are fair","2010","in school","Male","","","","","2"
"People are fair","2010","in school","Female","","","","","2"
"People are fair","2010","inadequately","Male","","","","","2"
"People are fair","2010","inadequately","Female","","","","","2"
"People are fair","2010","general elemantary","Male","","","","","2"
"People are fair","2010","general elemantary","Female","","","","","2"
"People are fair","2010","middle vocational","Male","","","","","2"
"People are fair","2010","middle vocational","Female","","","","","2"
"People are fair","2010","vocational + Abi","Male","","","","","2"
"People are fair","2010","vocational + Abi","Female","","","","","2"
"People are fair","2010","higher vocational","Male","","","","","2"
"People are fair","2010","higher vocational","Female","","","","","2"
"People are fair","2010","higher education","Male","","","","","2"
"People are fair","2010","higher education","Female","","","","","2"
"People exploit","2010","in school","Male","","","","","1"
"People exploit","2010","in school","Female","","","","","1"
"People exploit","2010","inadequately","Male","","","","","1"
"People exploit","2010","inadequately","Female","","","","","1"
"People exploit","2010","general elemantary","Male","","","","","1"
"People exploit","2010","general elemantary","Female","","","","","1"
"People exploit","2010","middle vocational","Male","","","","","1"
"People exploit","2010","middle vocational","Female","","","","","1"
"People exploit","2010","vocational + Abi","Male","","","","","1"
"People exploit","2010","vocational + Abi","Female","","","","","1"
"People exploit","2010","higher vocational","Male","","","","","1"
"People exploit","2010","higher vocational","Female","","","","","1"
"People exploit","2010","higher education","Male","","","","","1"
"People exploit","2010","higher education","Female","","","","","1"
"People are fair","2011","in school","Male","","","","","2"
"People are fair","2011","in school","Female","","","","","2"
"People are fair","2011","inadequately","Male","","","","","2"
"People are fair","2011","inadequately","Female","","","","","2"
"People are fair","2011","general elemantary","Male","","","","","2"
"People are fair","2011","general elemantary","Female","","","","","2"
"People are fair","2011","middle vocational","Male","","","","","2"
"People are fair","2011","middle vocational","Female","","","","","2"
"People are fair","2011","vocational + Abi","Male","","","","","2"
"People are fair","2011","vocational + Abi","Female","","","","","2"
"People are fair","2011","higher vocational","Male","","","","","2"
"People are fair","2011","higher vocational","Female","","","","","2"
"People are fair","2011","higher education","Male","","","","","2"
"People are fair","2011","higher education","Female","","","","","2"
"People exploit","2011","in school","Male","","","","","1"
"People exploit","2011","in school","Female","","","","","1"
"People exploit","2011","inadequately","Male","","","","","1"
"People exploit","2011","inadequately","Female","","","","","1"
"People exploit","2011","general elemantary","Male","","","","","1"
"People exploit","2011","general elemantary","Female","","","","","1"
"People exploit","2011","middle vocational","Male","","","","","1"
"People exploit","2011","middle vocational","Female","","","","","1"
"People exploit","2011","vocational + Abi","Male","","","","","1"
"People exploit","2011","vocational + Abi","Female","","","","","1"
"People exploit","2011","higher vocational","Male","","","","","1"
"People exploit","2011","higher vocational","Female","","","","","1"
"People exploit","2011","higher education","Male","","","","","1"
"People exploit","2011","higher education","Female","","","","","1"
"People are fair","2012","in school","Male","","","","","2"
"People are fair","2012","in school","Female","","","","","2"
"People are fair","2012","inadequately","Male","","","","","2"
"People are fair","2012","inadequately","Female","","","","","2"
"People are fair","2012","general elemantary","Male","","","","","2"
"People are fair","2012","general elemantary","Female","","","","","2"
"People are fair","2012","middle vocational","Male","","","","","2"
"People are fair","2012","middle vocational","Female","","","","","2"
"People are fair","2012","vocational + Abi","Male","","","","","2"
"People are fair","2012","vocational + Abi","Female","","","","","2"
"People are fair","2012","higher vocational","Male","","","","","2"
"People are fair","2012","higher vocational","Female","","","","","2"
"People are fair","2012","higher education","Male","","","","","2"
"People are fair","2012","higher education","Female","","","","","2"
"People exploit","2012","general elemantary","Male","","","","","1"
"People exploit","2012","general elemantary","Female","","","","","1"
"People exploit","2012","middle vocational","Male","","","","","1"
"People exploit","2012","middle vocational","Female","","","","","1"
"People exploit","2012","vocational + Abi","Male","","","","","1"
"People exploit","2012","in school","Male","","","","","1"
"People exploit","2012","in school","Female","","","","","1"
"People exploit","2012","inadequately","Male","","","","","1"
"People exploit","2012","inadequately","Female","","","","","1"
"People exploit","2012","vocational + Abi","Female","","","","","1"
"People exploit","2012","higher vocational","Male","","","","","1"
"People exploit","2012","higher vocational","Female","","","","","1"
"People exploit","2012","higher education","Male","","","","","1"
"People exploit","2012","higher education","Female","","","","","1"
"People are fair","2013","in school","Male","140","0.651008346754319","0.586075608642372","0.715941084866265","2"
"People are fair","2013","in school","Female","146","0.56380943441395","0.499719699336738","0.627899169491161","2"
"People are fair","2013","inadequately","Male","46","0.354427231786936","0.272825896002876","0.436028567570995","2"
"People are fair","2013","inadequately","Female","69","0.425178470630402","0.353551812014239","0.496805129246565","2"
"People are fair","2013","general elemantary","Male","388","0.465797650806521","0.432003860435889","0.499591441177153","2"
"People are fair","2013","general elemantary","Female","888","0.568366764584481","0.544653963406533","0.592079565762429","2"
"People are fair","2013","middle vocational","Male","2688","0.5035850318983","0.490199842008132","0.516970221788469","2"
"People are fair","2013","middle vocational","Female","3945","0.573826079069968","0.56210244086035","0.585549717279585","2"
"People are fair","2013","vocational + Abi","Male","361","0.596192217830733","0.556767363098363","0.635617072563103","2"
"People are fair","2013","vocational + Abi","Female","749","0.628998075386197","0.600894414276744","0.65710173649565","2"
"People are fair","2013","higher vocational","Male","550","0.552042417688387","0.521494692663896","0.582590142712879","2"
"People are fair","2013","higher vocational","Female","398","0.60951316540445","0.571568041806297","0.647458289002603","2"
"People are fair","2013","higher education","Male","2087","0.700611420750193","0.68399692119455","0.717225920305836","2"
"People are fair","2013","higher education","Female","2105","0.742504184606707","0.726305446559806","0.758702922653607","2"
"People exploit","2013","general elemantary","Male","449","0.534202349193479","0.500408558822847","0.567996139564111","1"
"People exploit","2013","general elemantary","Female","788","0.431633235415519","0.40792043423757","0.455346036593467","1"
"People exploit","2013","middle vocational","Male","2672","0.4964149681017","0.483029778211531","0.509800157991868","1"
"People exploit","2013","middle vocational","Female","2890","0.426173920930032","0.414450282720415","0.43789755913965","1"
"People exploit","2013","vocational + Abi","Male","234","0.403807782169267","0.364382927436897","0.443232636901637","1"
"People exploit","2013","in school","Male","67","0.348991653245681","0.284058915133735","0.413924391357628","1"
"People exploit","2013","in school","Female","84","0.43619056558605","0.372100830508839","0.500280300663261","1"
"People exploit","2013","inadequately","Male","86","0.645572768213064","0.563971432429005","0.727174103997124","1"
"People exploit","2013","inadequately","Female","114","0.574821529369598","0.503194870753435","0.646448187985761","1"
"People exploit","2013","vocational + Abi","Female","386","0.371001924613803","0.34289826350435","0.399105585723256","1"
"People exploit","2013","higher vocational","Male","468","0.447957582311613","0.417409857287121","0.478505307336104","1"
"People exploit","2013","higher vocational","Female","237","0.39048683459555","0.352541710997397","0.428431958193703","1"
"People exploit","2013","higher education","Male","832","0.299388579249807","0.282774079694164","0.31600307880545","1"
"People exploit","2013","higher education","Female","694","0.257495815393293","0.241297077346393","0.273694553440193","1"
"People are fair","2014","in school","Male","","","","","2"
"People are fair","2014","in school","Female","","","","","2"
"People are fair","2014","inadequately","Male","","","","","2"
"People are fair","2014","inadequately","Female","","","","","2"
"People are fair","2014","general elemantary","Male","","","","","2"
"People are fair","2014","general elemantary","Female","","","","","2"
"People are fair","2014","middle vocational","Male","","","","","2"
"People are fair","2014","middle vocational","Female","","","","","2"
"People are fair","2014","vocational + Abi","Male","","","","","2"
"People are fair","2014","vocational + Abi","Female","","","","","2"
"People are fair","2014","higher vocational","Male","","","","","2"
"People are fair","2014","higher vocational","Female","","","","","2"
"People are fair","2014","higher education","Male","","","","","2"
"People are fair","2014","higher education","Female","","","","","2"
"People exploit","2014","general elemantary","Male","","","","","1"
"People exploit","2014","general elemantary","Female","","","","","1"
"People exploit","2014","middle vocational","Male","","","","","1"
"People exploit","2014","middle vocational","Female","","","","","1"
"People exploit","2014","vocational + Abi","Male","","","","","1"
"People exploit","2014","in school","Male","","","","","1"
"People exploit","2014","in school","Female","","","","","1"
"People exploit","2014","inadequately","Male","","","","","1"
"People exploit","2014","inadequately","Female","","","","","1"
"People exploit","2014","vocational + Abi","Female","","","","","1"
"People exploit","2014","higher vocational","Male","","","","","1"
"People exploit","2014","higher vocational","Female","","","","","1"
"People exploit","2014","higher education","Male","","","","","1"
"People exploit","2014","higher education","Female","","","","","1"
"People are fair","2015","in school","Male","","","","","2"
"People are fair","2015","in school","Female","","","","","2"
"People are fair","2015","inadequately","Male","","","","","2"
"People are fair","2015","inadequately","Female","","","","","2"
"People are fair","2015","general elemantary","Male","","","","","2"
"People are fair","2015","general elemantary","Female","","","","","2"
"People are fair","2015","middle vocational","Male","","","","","2"
"People are fair","2015","middle vocational","Female","","","","","2"
"People are fair","2015","vocational + Abi","Male","","","","","2"
"People are fair","2015","vocational + Abi","Female","","","","","2"
"People are fair","2015","higher vocational","Male","","","","","2"
"People are fair","2015","higher vocational","Female","","","","","2"
"People are fair","2015","higher education","Male","","","","","2"
"People are fair","2015","higher education","Female","","","","","2"
"People exploit","2015","general elemantary","Male","","","","","1"
"People exploit","2015","general elemantary","Female","","","","","1"
"People exploit","2015","middle vocational","Male","","","","","1"
"People exploit","2015","middle vocational","Female","","","","","1"
"People exploit","2015","vocational + Abi","Male","","","","","1"
"People exploit","2015","in school","Female","","","","","1"
"People exploit","2015","in school","Male","","","","","1"
"People exploit","2015","inadequately","Male","","","","","1"
"People exploit","2015","inadequately","Female","","","","","1"
"People exploit","2015","higher vocational","Male","","","","","1"
"People exploit","2015","higher vocational","Female","","","","","1"
"People exploit","2015","higher education","Male","","","","","1"
"People exploit","2015","higher education","Female","","","","","1"
"People exploit","2015","vocational + Abi","Female","","","","","1"
"People are fair","2016","in school","Male","","","","","2"
"People are fair","2016","in school","Female","","","","","2"
"People are fair","2016","inadequately","Male","","","","","2"
"People are fair","2016","inadequately","Female","","","","","2"
"People are fair","2016","general elemantary","Male","","","","","2"
"People are fair","2016","general elemantary","Female","","","","","2"
"People are fair","2016","middle vocational","Male","","","","","2"
"People are fair","2016","middle vocational","Female","","","","","2"
"People are fair","2016","vocational + Abi","Male","","","","","2"
"People are fair","2016","vocational + Abi","Female","","","","","2"
"People are fair","2016","higher vocational","Male","","","","","2"
"People are fair","2016","higher vocational","Female","","","","","2"
"People are fair","2016","higher education","Male","","","","","2"
"People are fair","2016","higher education","Female","","","","","2"
"People exploit","2016","general elemantary","Male","","","","","1"
"People exploit","2016","general elemantary","Female","","","","","1"
"People exploit","2016","middle vocational","Male","","","","","1"
"People exploit","2016","middle vocational","Female","","","","","1"
"People exploit","2016","vocational + Abi","Male","","","","","1"
"People exploit","2016","higher education","Female","","","","","1"
"People exploit","2016","in school","Female","","","","","1"
"People exploit","2016","higher vocational","Male","","","","","1"
"People exploit","2016","higher vocational","Female","","","","","1"
"People exploit","2016","higher education","Male","","","","","1"
"People exploit","2016","in school","Male","","","","","1"
"People exploit","2016","inadequately","Male","","","","","1"
"People exploit","2016","inadequately","Female","","","","","1"
"People exploit","2016","vocational + Abi","Female","","","","","1"
"People are fair","2017","in school","Male","","","","","2"
"People are fair","2017","in school","Female","","","","","2"
"People are fair","2017","inadequately","Male","","","","","2"
"People are fair","2017","inadequately","Female","","","","","2"
"People are fair","2017","general elemantary","Male","","","","","2"
"People are fair","2017","general elemantary","Female","","","","","2"
"People are fair","2017","middle vocational","Male","","","","","2"
"People are fair","2017","middle vocational","Female","","","","","2"
"People are fair","2017","vocational + Abi","Male","","","","","2"
"People are fair","2017","vocational + Abi","Female","","","","","2"
"People are fair","2017","higher vocational","Male","","","","","2"
"People are fair","2017","higher vocational","Female","","","","","2"
"People are fair","2017","higher education","Male","","","","","2"
"People are fair","2017","higher education","Female","","","","","2"
"People exploit","2017","general elemantary","Male","","","","","1"
"People exploit","2017","general elemantary","Female","","","","","1"
"People exploit","2017","middle vocational","Male","","","","","1"
"People exploit","2017","middle vocational","Female","","","","","1"
"People exploit","2017","vocational + Abi","Male","","","","","1"
"People exploit","2017","higher education","Female","","","","","1"
"People exploit","2017","higher vocational","Female","","","","","1"
"People exploit","2017","in school","Female","","","","","1"
"People exploit","2017","higher vocational","Male","","","","","1"
"People exploit","2017","higher education","Male","","","","","1"
"People exploit","2017","vocational + Abi","Female","","","","","1"
"People exploit","2017","in school","Male","","","","","1"
"People exploit","2017","inadequately","Male","","","","","1"
"People exploit","2017","inadequately","Female","","","","","1"
"People are fair","2018","in school","Male","106","0.715158038744218","0.644782368568184","0.785533708920252","2"
"People are fair","2018","in school","Female","114","0.585093720442322","0.513902423973142","0.656285016911501","2"
"People are fair","2018","inadequately","Male","523","0.395475785098616","0.364513561989575","0.426438008207657","2"
"People are fair","2018","inadequately","Female","441","0.466240750149926","0.432012804540478","0.500468695759373","2"
"People are fair","2018","general elemantary","Male","745","0.448386770052396","0.422920050217649","0.473853489887143","2"
"People are fair","2018","general elemantary","Female","924","0.535094734331928","0.512161347396878","0.558028121266978","2"
"People are fair","2018","middle vocational","Male","2914","0.542113719147569","0.528854673514312","0.555372764780826","2"
"People are fair","2018","middle vocational","Female","3776","0.603174369138181","0.591199448850137","0.615149289426224","2"
"People are fair","2018","vocational + Abi","Male","502","0.613693048769652","0.580387363329652","0.646998734209651","2"
"People are fair","2018","vocational + Abi","Female","849","0.65724315568574","0.631599717685767","0.682886593685712","2"
"People are fair","2018","higher vocational","Male","507","0.573180162940363","0.540103675550509","0.606256650330217","2"
"People are fair","2018","higher vocational","Female","355","0.608532955908445","0.568144586933866","0.648921324883024","2"
"People are fair","2018","higher education","Male","2537","0.730938334939646","0.71624425486116","0.745632415018132","2"
"People are fair","2018","higher education","Female","2483","0.766712309650746","0.752282744254823","0.781141875046668","2"
"People exploit","2018","middle vocational","Female","2636","0.396825630861819","0.384850710573776","0.408800551149863","1"
"People exploit","2018","vocational + Abi","Male","319","0.386306951230348","0.353001265790349","0.419612636670348","1"
"People exploit","2018","in school","Male","52","0.284841961255782","0.214466291079748","0.355217631431816","1"
"People exploit","2018","general elemantary","Male","720","0.551613229947604","0.526146510112858","0.577079949782351","1"
"People exploit","2018","general elemantary","Female","893","0.464905265668072","0.441971878733022","0.487838652603122","1"
"People exploit","2018","middle vocational","Male","2510","0.457886280852431","0.444627235219174","0.471145326485688","1"
"People exploit","2018","higher education","Female","817","0.233287690349254","0.218858124953332","0.247717255745177","1"
"People exploit","2018","higher vocational","Female","206","0.391467044091555","0.351078675116976","0.431855413066134","1"
"People exploit","2018","in school","Female","70","0.414906279557679","0.343714983088499","0.486097576026858","1"
"People exploit","2018","vocational + Abi","Female","467","0.34275684431426","0.317113406314288","0.368400282314233","1"
"People exploit","2018","higher vocational","Male","352","0.426819837059637","0.393743349669783","0.459896324449491","1"
"People exploit","2018","inadequately","Male","435","0.604524214901384","0.573561991792343","0.635486438010425","1"
"People exploit","2018","higher education","Male","962","0.269061665060354","0.254367584981868","0.28375574513884","1"
"People exploit","2018","inadequately","Female","375","0.533759249850074","0.499531304240627","0.567987195459522","1"
