"plh0195","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"People exploit","2015","Urban Area","West Germany","","","",""
"People exploit","2015","Urban Area","East Germany","","","",""
"People exploit","2015","Rural Area","West Germany","","","",""
"People exploit","2015","Rural Area","East Germany","","","",""
"People are fair","2015","Urban Area","West Germany","","","",""
"People are fair","2015","Urban Area","East Germany","","","",""
"People are fair","2015","Rural Area","West Germany","","","",""
"People are fair","2015","Rural Area","East Germany","","","",""
"People exploit","2016","Urban Area","West Germany","","","",""
"People exploit","2016","Urban Area","East Germany","","","",""
"People exploit","2016","Rural Area","West Germany","","","",""
"People exploit","2016","Rural Area","East Germany","","","",""
"People are fair","2016","Urban Area","West Germany","","","",""
"People are fair","2016","Urban Area","East Germany","","","",""
"People are fair","2016","Rural Area","West Germany","","","",""
"People are fair","2016","Rural Area","East Germany","","","",""
"People exploit","2017","Urban Area","West Germany","","","",""
"People exploit","2017","Urban Area","East Germany","","","",""
"People exploit","2017","Rural Area","West Germany","","","",""
"People exploit","2017","Rural Area","East Germany","","","",""
"People are fair","2017","Urban Area","West Germany","","","",""
"People are fair","2017","Urban Area","East Germany","","","",""
"People are fair","2017","Rural Area","West Germany","","","",""
"People are fair","2017","Rural Area","East Germany","","","",""
"People exploit","2018","Urban Area","West Germany","6417","0.377349697510898","0.370016481796857","0.384682913224939"
"People exploit","2018","Urban Area","East Germany","804","0.355751616920398","0.33544445361647","0.376058780224327"
"People exploit","2018","Rural Area","West Germany","2346","0.401999099561219","0.38957225236575","0.414425946756688"
"People exploit","2018","Rural Area","East Germany","1723","0.463404763439322","0.447425458292145","0.479384068586499"
"People are fair","2018","Urban Area","West Germany","10367","0.622650302489102","0.615317086775061","0.629983518203143"
"People are fair","2018","Urban Area","East Germany","1331","0.644248383079602","0.623941219775673","0.66455554638353"
"People are fair","2018","Rural Area","West Germany","3634","0.598000900438781","0.585574053243312","0.61042774763425"
"People are fair","2018","Rural Area","East Germany","2018","0.536595236560678","0.520615931413501","0.552574541707855"
