"plh0195","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"People are fair","2010","16-34 y.","Urban Area","","","",""
"People are fair","2010","16-34 y.","Rural Area","","","",""
"People are fair","2010","35-65 y.","Urban Area","","","",""
"People are fair","2010","35-65 y.","Rural Area","","","",""
"People are fair","2010","66 and older","Urban Area","","","",""
"People are fair","2010","66 and older","Rural Area","","","",""
"People exploit","2011","16-34 y.","Urban Area","","","",""
"People exploit","2011","16-34 y.","Rural Area","","","",""
"People exploit","2011","35-65 y.","Urban Area","","","",""
"People exploit","2011","35-65 y.","Rural Area","","","",""
"People exploit","2011","66 and older","Urban Area","","","",""
"People exploit","2011","66 and older","Rural Area","","","",""
"People are fair","2011","16-34 y.","Urban Area","","","",""
"People are fair","2011","16-34 y.","Rural Area","","","",""
"People are fair","2011","35-65 y.","Urban Area","","","",""
"People are fair","2011","35-65 y.","Rural Area","","","",""
"People are fair","2011","66 and older","Urban Area","","","",""
"People are fair","2011","66 and older","Rural Area","","","",""
"People exploit","2012","16-34 y.","Urban Area","","","",""
"People exploit","2012","16-34 y.","Rural Area","","","",""
"People exploit","2012","35-65 y.","Urban Area","","","",""
"People exploit","2012","35-65 y.","Rural Area","","","",""
"People exploit","2012","66 and older","Urban Area","","","",""
"People exploit","2012","66 and older","Rural Area","","","",""
"People are fair","2012","16-34 y.","Urban Area","","","",""
"People are fair","2012","16-34 y.","Rural Area","","","",""
"People are fair","2012","35-65 y.","Urban Area","","","",""
"People are fair","2012","35-65 y.","Rural Area","","","",""
"People are fair","2012","66 and older","Urban Area","","","",""
"People are fair","2012","66 and older","Rural Area","","","",""
"People exploit","2013","16-34 y.","Urban Area","1496","0.41148935456844","0.395537857030531","0.427440852106348"
"People exploit","2013","16-34 y.","Rural Area","862","0.435690039659373","0.413394449923319","0.457985629395426"
"People exploit","2013","35-65 y.","Urban Area","3728","0.436135703610287","0.426016659607172","0.446254747613401"
"People exploit","2013","35-65 y.","Rural Area","2430","0.474650121696918","0.461294255348283","0.488005988045553"
"People exploit","2013","66 and older","Urban Area","1080","0.345355963759342","0.328803808634644","0.361908118884041"
"People exploit","2013","66 and older","Rural Area","601","0.359212573177004","0.336392764253429","0.382032382100579"
"People are fair","2013","16-34 y.","Urban Area","2160","0.58851064543156","0.572559147893652","0.604462142969469"
"People are fair","2013","16-34 y.","Rural Area","1038","0.564309960340627","0.542014370604574","0.586605550076681"
"People are fair","2013","35-65 y.","Urban Area","5498","0.563864296389713","0.553745252386599","0.573983340392828"
"People are fair","2013","35-65 y.","Rural Area","2940","0.525349878303082","0.511994011954447","0.538705744651717"
"People are fair","2013","66 and older","Urban Area","2090","0.654644036240658","0.638091881115959","0.671196191365356"
"People are fair","2013","66 and older","Rural Area","1097","0.640787426822996","0.617967617899421","0.663607235746571"
"People exploit","2014","16-34 y.","Urban Area","","","",""
"People exploit","2014","16-34 y.","Rural Area","","","",""
"People exploit","2014","35-65 y.","Urban Area","","","",""
"People exploit","2014","35-65 y.","Rural Area","","","",""
"People exploit","2014","66 and older","Urban Area","","","",""
"People exploit","2014","66 and older","Rural Area","","","",""
"People are fair","2014","16-34 y.","Urban Area","","","",""
"People are fair","2014","16-34 y.","Rural Area","","","",""
"People are fair","2014","35-65 y.","Urban Area","","","",""
"People are fair","2014","35-65 y.","Rural Area","","","",""
"People are fair","2014","66 and older","Urban Area","","","",""
"People are fair","2014","66 and older","Rural Area","","","",""
"People exploit","2015","16-34 y.","Urban Area","","","",""
"People exploit","2015","16-34 y.","Rural Area","","","",""
"People exploit","2015","35-65 y.","Urban Area","","","",""
"People exploit","2015","35-65 y.","Rural Area","","","",""
"People exploit","2015","66 and older","Urban Area","","","",""
"People exploit","2015","66 and older","Rural Area","","","",""
"People are fair","2015","16-34 y.","Urban Area","","","",""
"People are fair","2015","16-34 y.","Rural Area","","","",""
"People are fair","2015","35-65 y.","Urban Area","","","",""
"People are fair","2015","35-65 y.","Rural Area","","","",""
"People are fair","2015","66 and older","Urban Area","","","",""
"People are fair","2015","66 and older","Rural Area","","","",""
"People exploit","2016","16-34 y.","Urban Area","","","",""
"People exploit","2016","16-34 y.","Rural Area","","","",""
"People exploit","2016","35-65 y.","Urban Area","","","",""
"People exploit","2016","35-65 y.","Rural Area","","","",""
"People exploit","2016","66 and older","Urban Area","","","",""
"People exploit","2016","66 and older","Rural Area","","","",""
"People are fair","2016","16-34 y.","Urban Area","","","",""
"People are fair","2016","16-34 y.","Rural Area","","","",""
"People are fair","2016","35-65 y.","Urban Area","","","",""
"People are fair","2016","35-65 y.","Rural Area","","","",""
"People are fair","2016","66 and older","Urban Area","","","",""
"People are fair","2016","66 and older","Rural Area","","","",""
"People exploit","2017","16-34 y.","Urban Area","","","",""
"People exploit","2017","16-34 y.","Rural Area","","","",""
"People exploit","2017","35-65 y.","Urban Area","","","",""
"People exploit","2017","35-65 y.","Rural Area","","","",""
"People exploit","2017","66 and older","Urban Area","","","",""
"People exploit","2017","66 and older","Rural Area","","","",""
"People are fair","2017","16-34 y.","Urban Area","","","",""
"People are fair","2017","16-34 y.","Rural Area","","","",""
"People are fair","2017","35-65 y.","Urban Area","","","",""
"People are fair","2017","35-65 y.","Rural Area","","","",""
"People are fair","2017","66 and older","Urban Area","","","",""
"People are fair","2017","66 and older","Rural Area","","","",""
"People exploit","2018","16-34 y.","Urban Area","2309","0.413450943469991","0.400389951372624","0.426511935567358"
"People exploit","2018","16-34 y.","Rural Area","1053","0.4692369141987","0.448898985760503","0.489574842636898"
"People exploit","2018","35-65 y.","Urban Area","4008","0.395249067859157","0.385820566831991","0.404677568886323"
"People exploit","2018","35-65 y.","Rural Area","2408","0.447508160643994","0.434470991328437","0.460545329959551"
"People exploit","2018","66 and older","Urban Area","904","0.294745461966104","0.278770426988208","0.310720496943999"
"People exploit","2018","66 and older","Rural Area","608","0.335076611630337","0.313391070726988","0.356762152533687"
"People are fair","2018","16-34 y.","Urban Area","3152","0.586549056530009","0.573488064432642","0.599610048627376"
"People are fair","2018","16-34 y.","Rural Area","1260","0.5307630858013","0.510425157363102","0.551101014239497"
"People are fair","2018","35-65 y.","Urban Area","6321","0.604750932140843","0.595322431113677","0.614179433168008"
"People are fair","2018","35-65 y.","Rural Area","3180","0.552491839356006","0.539454670040449","0.565529008671563"
"People are fair","2018","66 and older","Urban Area","2225","0.705254538033896","0.689279503056001","0.721229573011792"
"People are fair","2018","66 and older","Rural Area","1212","0.664923388369663","0.643237847466313","0.686608929273012"
