"plh0195","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"People are fair","2006","Couple + C. LE 16 ","Rural Area","","","",""
"People are fair","2006","Couple + C. GT 16 ","Urban Area","","","",""
"People are fair","2006","Couple + C. GT 16 ","Rural Area","","","",""
"People are fair","2006","Couple + C. LE and GT 16","Urban Area","","","",""
"People are fair","2006","Couple + C. LE and GT 16","Rural Area","","","",""
"People exploit","2007","1-pers.-HH","Urban Area","","","",""
"People exploit","2007","1-pers.-HH","Rural Area","","","",""
"People exploit","2007","(Married) couple without C. ","Urban Area","","","",""
"People exploit","2007","(Married) couple without C. ","Rural Area","","","",""
"People exploit","2007","Single parent ","Urban Area","","","",""
"People exploit","2007","Single parent ","Rural Area","","","",""
"People exploit","2007","Couple + C. LE 16 ","Urban Area","","","",""
"People exploit","2007","Couple + C. LE 16 ","Rural Area","","","",""
"People exploit","2007","Couple + C. GT 16 ","Urban Area","","","",""
"People exploit","2007","Couple + C. GT 16 ","Rural Area","","","",""
"People exploit","2007","Couple + C. LE and GT 16","Urban Area","","","",""
"People exploit","2007","Couple + C. LE and GT 16","Rural Area","","","",""
"People are fair","2007","1-pers.-HH","Urban Area","","","",""
"People are fair","2007","1-pers.-HH","Rural Area","","","",""
"People are fair","2007","(Married) couple without C. ","Urban Area","","","",""
"People are fair","2007","(Married) couple without C. ","Rural Area","","","",""
"People are fair","2007","Single parent ","Urban Area","","","",""
"People are fair","2007","Single parent ","Rural Area","","","",""
"People are fair","2007","Couple + C. LE 16 ","Urban Area","","","",""
"People are fair","2007","Couple + C. LE 16 ","Rural Area","","","",""
"People are fair","2007","Couple + C. GT 16 ","Urban Area","","","",""
"People are fair","2007","Couple + C. GT 16 ","Rural Area","","","",""
"People are fair","2007","Couple + C. LE and GT 16","Urban Area","","","",""
"People are fair","2007","Couple + C. LE and GT 16","Rural Area","","","",""
"People exploit","2008","1-pers.-HH","Urban Area","870","0.440987121205781","0.419556852306744","0.462417390104818"
"People exploit","2008","1-pers.-HH","Rural Area","457","0.503867258355271","0.471785047948836","0.535949468761706"
"People exploit","2008","(Married) couple without C. ","Urban Area","2032","0.469552510700712","0.455240309266648","0.483864712134776"
"People exploit","2008","(Married) couple without C. ","Rural Area","1123","0.491575602444664","0.47114890609027","0.512002298799057"
"People exploit","2008","Single parent ","Urban Area","339","0.517111618563368","0.479553038881308","0.554670198245427"
"People exploit","2008","Single parent ","Rural Area","201","0.524107588433944","0.474605408312147","0.573609768555741"
"People exploit","2008","Couple + C. LE 16 ","Urban Area","996","0.471031281851524","0.450077630462","0.491984933241047"
"People exploit","2008","Couple + C. LE 16 ","Rural Area","501","0.499150999622051","0.467846668301412","0.53045533094269"
"People exploit","2008","Couple + C. GT 16 ","Urban Area","922","0.472251529472581","0.450651239018673","0.49385181992649"
"People exploit","2008","Couple + C. GT 16 ","Rural Area","645","0.535958731079807","0.508487683813873","0.563429778345741"
"People exploit","2008","Couple + C. LE and GT 16","Urban Area","353","0.457702482903828","0.422895116330974","0.492509849476683"
"People exploit","2008","Couple + C. LE and GT 16","Rural Area","197","0.464068110845892","0.416144769737566","0.511991451954218"
"People are fair","2008","1-pers.-HH","Urban Area","1192","0.559012878794219","0.537582609895182","0.580443147693256"
"People are fair","2008","1-pers.-HH","Rural Area","476","0.496132741644729","0.464050531238294","0.528214952051164"
"People are fair","2008","(Married) couple without C. ","Urban Area","2639","0.530447489299288","0.516135287865224","0.544759690733352"
"People are fair","2008","(Married) couple without C. ","Rural Area","1178","0.508424397555336","0.487997701200943","0.52885109390973"
"People are fair","2008","Single parent ","Urban Area","341","0.482888381436632","0.445329801754573","0.520446961118692"
"People are fair","2008","Single parent ","Rural Area","190","0.475892411566056","0.426390231444259","0.525394591687853"
"People are fair","2008","Couple + C. LE 16 ","Urban Area","1184","0.528968718148476","0.508015066758953","0.549922369538"
"People are fair","2008","Couple + C. LE 16 ","Rural Area","479","0.500849000377949","0.46954466905731","0.532153331698588"
"People are fair","2008","Couple + C. GT 16 ","Urban Area","1130","0.527748470527419","0.50614818007351","0.549348760981327"
"People are fair","2008","Couple + C. GT 16 ","Rural Area","621","0.464041268920193","0.436570221654259","0.491512316186127"
"People are fair","2008","Couple + C. LE and GT 16","Urban Area","434","0.542297517096172","0.507490150523317","0.577104883669026"
"People are fair","2008","Couple + C. LE and GT 16","Rural Area","219","0.535931889154108","0.488008548045782","0.583855230262434"
"People exploit","2009","1-pers.-HH","Urban Area","","","",""
"People exploit","2009","1-pers.-HH","Rural Area","","","",""
"People exploit","2009","(Married) couple without C. ","Urban Area","","","",""
"People exploit","2009","(Married) couple without C. ","Rural Area","","","",""
"People exploit","2009","Single parent ","Urban Area","","","",""
"People exploit","2009","Single parent ","Rural Area","","","",""
"People exploit","2009","Couple + C. LE 16 ","Urban Area","","","",""
"People exploit","2009","Couple + C. LE 16 ","Rural Area","","","",""
"People exploit","2009","Couple + C. GT 16 ","Urban Area","","","",""
"People exploit","2009","Couple + C. GT 16 ","Rural Area","","","",""
"People exploit","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"People exploit","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"People are fair","2009","1-pers.-HH","Urban Area","","","",""
"People are fair","2009","1-pers.-HH","Rural Area","","","",""
"People are fair","2009","(Married) couple without C. ","Urban Area","","","",""
"People are fair","2009","(Married) couple without C. ","Rural Area","","","",""
"People are fair","2009","Single parent ","Urban Area","","","",""
"People are fair","2009","Single parent ","Rural Area","","","",""
"People are fair","2009","Couple + C. LE 16 ","Urban Area","","","",""
"People are fair","2009","Couple + C. LE 16 ","Rural Area","","","",""
"People are fair","2009","Couple + C. GT 16 ","Urban Area","","","",""
"People are fair","2009","Couple + C. GT 16 ","Rural Area","","","",""
"People are fair","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"People are fair","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"People exploit","2010","1-pers.-HH","Urban Area","","","",""
"People exploit","2010","1-pers.-HH","Rural Area","","","",""
"People exploit","2010","(Married) couple without C. ","Urban Area","","","",""
"People exploit","2010","(Married) couple without C. ","Rural Area","","","",""
"People exploit","2010","Single parent ","Urban Area","","","",""
"People exploit","2010","Single parent ","Rural Area","","","",""
"People exploit","2010","Couple + C. LE 16 ","Urban Area","","","",""
"People exploit","2010","Couple + C. LE 16 ","Rural Area","","","",""
"People exploit","2010","Couple + C. GT 16 ","Urban Area","","","",""
"People exploit","2010","Couple + C. GT 16 ","Rural Area","","","",""
"People exploit","2010","Couple + C. LE and GT 16","Urban Area","","","",""
"People exploit","2010","Couple + C. LE and GT 16","Rural Area","","","",""
"People are fair","2010","1-pers.-HH","Urban Area","","","",""
"People are fair","2010","1-pers.-HH","Rural Area","","","",""
"People are fair","2010","(Married) couple without C. ","Urban Area","","","",""
"People are fair","2010","(Married) couple without C. ","Rural Area","","","",""
"People are fair","2010","Single parent ","Urban Area","","","",""
"People are fair","2010","Single parent ","Rural Area","","","",""
"People are fair","2010","Couple + C. LE 16 ","Urban Area","","","",""
"People are fair","2010","Couple + C. LE 16 ","Rural Area","","","",""
"People are fair","2010","Couple + C. GT 16 ","Urban Area","","","",""
"People are fair","2010","Couple + C. GT 16 ","Rural Area","","","",""
"People are fair","2010","Couple + C. LE and GT 16","Urban Area","","","",""
"People are fair","2010","Couple + C. LE and GT 16","Rural Area","","","",""
"People exploit","2011","1-pers.-HH","Urban Area","","","",""
"People exploit","2011","1-pers.-HH","Rural Area","","","",""
"People exploit","2011","(Married) couple without C. ","Urban Area","","","",""
"People exploit","2011","(Married) couple without C. ","Rural Area","","","",""
"People exploit","2011","Single parent ","Urban Area","","","",""
"People exploit","2011","Single parent ","Rural Area","","","",""
"People exploit","2011","Couple + C. LE 16 ","Urban Area","","","",""
"People exploit","2011","Couple + C. LE 16 ","Rural Area","","","",""
"People exploit","2011","Couple + C. GT 16 ","Urban Area","","","",""
"People exploit","2011","Couple + C. GT 16 ","Rural Area","","","",""
"People exploit","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"People exploit","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"People are fair","2011","1-pers.-HH","Urban Area","","","",""
"People are fair","2011","1-pers.-HH","Rural Area","","","",""
"People are fair","2011","(Married) couple without C. ","Urban Area","","","",""
"People are fair","2011","(Married) couple without C. ","Rural Area","","","",""
"People are fair","2011","Single parent ","Urban Area","","","",""
"People are fair","2011","Single parent ","Rural Area","","","",""
"People are fair","2011","Couple + C. LE 16 ","Urban Area","","","",""
"People are fair","2011","Couple + C. LE 16 ","Rural Area","","","",""
"People are fair","2011","Couple + C. GT 16 ","Urban Area","","","",""
"People are fair","2011","Couple + C. GT 16 ","Rural Area","","","",""
"People are fair","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"People are fair","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"People exploit","2012","1-pers.-HH","Urban Area","","","",""
"People exploit","2012","1-pers.-HH","Rural Area","","","",""
"People exploit","2012","(Married) couple without C. ","Urban Area","","","",""
"People exploit","2012","(Married) couple without C. ","Rural Area","","","",""
"People exploit","2012","Single parent ","Urban Area","","","",""
"People exploit","2012","Single parent ","Rural Area","","","",""
"People exploit","2012","Couple + C. LE 16 ","Urban Area","","","",""
"People exploit","2012","Couple + C. LE 16 ","Rural Area","","","",""
"People exploit","2012","Couple + C. GT 16 ","Urban Area","","","",""
"People exploit","2012","Couple + C. GT 16 ","Rural Area","","","",""
"People exploit","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"People exploit","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"People are fair","2012","1-pers.-HH","Urban Area","","","",""
"People are fair","2012","1-pers.-HH","Rural Area","","","",""
"People are fair","2012","(Married) couple without C. ","Urban Area","","","",""
"People are fair","2012","(Married) couple without C. ","Rural Area","","","",""
"People are fair","2012","Single parent ","Urban Area","","","",""
"People are fair","2012","Single parent ","Rural Area","","","",""
"People are fair","2012","Couple + C. LE 16 ","Urban Area","","","",""
"People are fair","2012","Couple + C. LE 16 ","Rural Area","","","",""
"People are fair","2012","Couple + C. GT 16 ","Urban Area","","","",""
"People are fair","2012","Couple + C. GT 16 ","Rural Area","","","",""
"People are fair","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"People are fair","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"People exploit","2013","1-pers.-HH","Urban Area","912","0.396390144236833","0.376746738032177","0.416033550441489"
"People exploit","2013","1-pers.-HH","Rural Area","480","0.436904093843798","0.407842643143323","0.465965544544273"
"People exploit","2013","(Married) couple without C. ","Urban Area","1817","0.394052658358239","0.38013887823741","0.407966438479067"
"People exploit","2013","(Married) couple without C. ","Rural Area","1153","0.428991970322589","0.4105273985768","0.447456542068378"
"People exploit","2013","Single parent ","Urban Area","723","0.462125164627729","0.438083557730229","0.48616677152523"
"People exploit","2013","Single parent ","Rural Area","428","0.482403060267575","0.449702684251466","0.515103436283684"
"People exploit","2013","Couple + C. LE 16 ","Urban Area","1532","0.376657206808909","0.361807323221258","0.39150709039656"
"People exploit","2013","Couple + C. LE 16 ","Rural Area","997","0.434834262871879","0.414300391587811","0.455368134155947"
"People exploit","2013","Couple + C. GT 16 ","Urban Area","738","0.450762523923983","0.427403570548722","0.474121477299245"
"People exploit","2013","Couple + C. GT 16 ","Rural Area","447","0.456136021457307","0.425031587058912","0.487240455855702"
"People exploit","2013","Couple + C. LE and GT 16","Urban Area","479","0.445493672992703","0.417407711212068","0.473579634773338"
"People exploit","2013","Couple + C. LE and GT 16","Rural Area","287","0.367716624564927","0.333658930306979","0.401774318822875"
"People are fair","2013","1-pers.-HH","Urban Area","1470","0.603609855763167","0.583966449558511","0.623253261967823"
"People are fair","2013","1-pers.-HH","Rural Area","639","0.563095906156202","0.534034455455727","0.592157356856677"
"People are fair","2013","(Married) couple without C. ","Urban Area","2921","0.605947341641761","0.592033561520933","0.61986112176259"
"People are fair","2013","(Married) couple without C. ","Rural Area","1607","0.571008029677411","0.552543457931622","0.5894726014232"
"People are fair","2013","Single parent ","Urban Area","929","0.537874835372271","0.51383322847477","0.561916442269771"
"People are fair","2013","Single parent ","Rural Area","469","0.517596939732425","0.484896563716316","0.550297315748534"
"People are fair","2013","Couple + C. LE 16 ","Urban Area","2558","0.623342793191091","0.608492909603441","0.638192676778742"
"People are fair","2013","Couple + C. LE 16 ","Rural Area","1242","0.565165737128121","0.544631865844053","0.585699608412189"
"People are fair","2013","Couple + C. GT 16 ","Urban Area","1005","0.549237476076017","0.525878522700756","0.572596429451278"
"People are fair","2013","Couple + C. GT 16 ","Rural Area","538","0.543863978542693","0.512759544144298","0.574968412941088"
"People are fair","2013","Couple + C. LE and GT 16","Urban Area","724","0.554506327007297","0.526420365226662","0.582592288787931"
"People are fair","2013","Couple + C. LE and GT 16","Rural Area","483","0.632283375435073","0.598225681177125","0.666341069693021"
"People exploit","2014","1-pers.-HH","Urban Area","","","",""
"People exploit","2014","1-pers.-HH","Rural Area","","","",""
"People exploit","2014","(Married) couple without C. ","Urban Area","","","",""
"People exploit","2014","(Married) couple without C. ","Rural Area","","","",""
"People exploit","2014","Single parent ","Urban Area","","","",""
"People exploit","2014","Single parent ","Rural Area","","","",""
"People exploit","2014","Couple + C. LE 16 ","Urban Area","","","",""
"People exploit","2014","Couple + C. LE 16 ","Rural Area","","","",""
"People exploit","2014","Couple + C. GT 16 ","Urban Area","","","",""
"People exploit","2014","Couple + C. GT 16 ","Rural Area","","","",""
"People exploit","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"People exploit","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"People are fair","2014","1-pers.-HH","Urban Area","","","",""
"People are fair","2014","1-pers.-HH","Rural Area","","","",""
"People are fair","2014","(Married) couple without C. ","Urban Area","","","",""
"People are fair","2014","(Married) couple without C. ","Rural Area","","","",""
"People are fair","2014","Single parent ","Urban Area","","","",""
"People are fair","2014","Single parent ","Rural Area","","","",""
"People are fair","2014","Couple + C. LE 16 ","Urban Area","","","",""
"People are fair","2014","Couple + C. LE 16 ","Rural Area","","","",""
"People are fair","2014","Couple + C. GT 16 ","Urban Area","","","",""
"People are fair","2014","Couple + C. GT 16 ","Rural Area","","","",""
"People are fair","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"People are fair","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"People exploit","2015","1-pers.-HH","Urban Area","","","",""
"People exploit","2015","1-pers.-HH","Rural Area","","","",""
"People exploit","2015","(Married) couple without C. ","Urban Area","","","",""
"People exploit","2015","(Married) couple without C. ","Rural Area","","","",""
"People exploit","2015","Single parent ","Urban Area","","","",""
"People exploit","2015","Single parent ","Rural Area","","","",""
"People exploit","2015","Couple + C. LE 16 ","Urban Area","","","",""
"People exploit","2015","Couple + C. LE 16 ","Rural Area","","","",""
"People exploit","2015","Couple + C. GT 16 ","Urban Area","","","",""
"People exploit","2015","Couple + C. GT 16 ","Rural Area","","","",""
"People exploit","2015","Couple + C. LE and GT 16","Urban Area","","","",""
"People exploit","2015","Couple + C. LE and GT 16","Rural Area","","","",""
"People are fair","2015","1-pers.-HH","Urban Area","","","",""
"People are fair","2015","1-pers.-HH","Rural Area","","","",""
"People are fair","2015","(Married) couple without C. ","Urban Area","","","",""
"People are fair","2015","(Married) couple without C. ","Rural Area","","","",""
"People are fair","2015","Single parent ","Urban Area","","","",""
"People are fair","2015","Single parent ","Rural Area","","","",""
"People are fair","2015","Couple + C. LE 16 ","Urban Area","","","",""
"People are fair","2015","Couple + C. LE 16 ","Rural Area","","","",""
"People are fair","2015","Couple + C. GT 16 ","Urban Area","","","",""
"People are fair","2015","Couple + C. GT 16 ","Rural Area","","","",""
"People are fair","2015","Couple + C. LE and GT 16","Urban Area","","","",""
"People are fair","2015","Couple + C. LE and GT 16","Rural Area","","","",""
"People exploit","2016","1-pers.-HH","Urban Area","","","",""
"People exploit","2016","1-pers.-HH","Rural Area","","","",""
"People exploit","2016","(Married) couple without C. ","Urban Area","","","",""
"People exploit","2016","(Married) couple without C. ","Rural Area","","","",""
"People exploit","2016","Single parent ","Urban Area","","","",""
"People exploit","2016","Single parent ","Rural Area","","","",""
"People exploit","2016","Couple + C. LE 16 ","Urban Area","","","",""
"People exploit","2016","Couple + C. LE 16 ","Rural Area","","","",""
"People exploit","2016","Couple + C. GT 16 ","Urban Area","","","",""
"People exploit","2016","Couple + C. GT 16 ","Rural Area","","","",""
"People exploit","2016","Couple + C. LE and GT 16","Urban Area","","","",""
"People exploit","2016","Couple + C. LE and GT 16","Rural Area","","","",""
"People are fair","2016","1-pers.-HH","Urban Area","","","",""
"People are fair","2016","1-pers.-HH","Rural Area","","","",""
"People are fair","2016","(Married) couple without C. ","Urban Area","","","",""
"People are fair","2016","(Married) couple without C. ","Rural Area","","","",""
"People are fair","2016","Single parent ","Urban Area","","","",""
"People are fair","2016","Single parent ","Rural Area","","","",""
"People are fair","2016","Couple + C. LE 16 ","Urban Area","","","",""
"People are fair","2016","Couple + C. LE 16 ","Rural Area","","","",""
"People are fair","2016","Couple + C. GT 16 ","Urban Area","","","",""
"People are fair","2016","Couple + C. GT 16 ","Rural Area","","","",""
"People are fair","2016","Couple + C. LE and GT 16","Urban Area","","","",""
"People are fair","2016","Couple + C. LE and GT 16","Rural Area","","","",""
"People exploit","2017","1-pers.-HH","Urban Area","","","",""
"People exploit","2017","1-pers.-HH","Rural Area","","","",""
"People exploit","2017","(Married) couple without C. ","Urban Area","","","",""
"People exploit","2017","(Married) couple without C. ","Rural Area","","","",""
"People exploit","2017","Single parent ","Urban Area","","","",""
"People exploit","2017","Single parent ","Rural Area","","","",""
"People exploit","2017","Couple + C. LE 16 ","Urban Area","","","",""
"People exploit","2017","Couple + C. LE 16 ","Rural Area","","","",""
"People exploit","2017","Couple + C. GT 16 ","Urban Area","","","",""
"People exploit","2017","Couple + C. GT 16 ","Rural Area","","","",""
"People exploit","2017","Couple + C. LE and GT 16","Urban Area","","","",""
"People exploit","2017","Couple + C. LE and GT 16","Rural Area","","","",""
"People are fair","2017","1-pers.-HH","Urban Area","","","",""
"People are fair","2017","1-pers.-HH","Rural Area","","","",""
"People are fair","2017","(Married) couple without C. ","Urban Area","","","",""
"People are fair","2017","(Married) couple without C. ","Rural Area","","","",""
"People are fair","2017","Single parent ","Urban Area","","","",""
"People are fair","2017","Single parent ","Rural Area","","","",""
"People are fair","2017","Couple + C. LE 16 ","Urban Area","","","",""
"People are fair","2017","Couple + C. LE 16 ","Rural Area","","","",""
"People are fair","2017","Couple + C. GT 16 ","Urban Area","","","",""
"People are fair","2017","Couple + C. GT 16 ","Rural Area","","","",""
"People are fair","2017","Couple + C. LE and GT 16","Urban Area","","","",""
"People are fair","2017","Couple + C. LE and GT 16","Rural Area","","","",""
"People exploit","2018","1-pers.-HH","Urban Area","1244","0.351813683316268","0.335478690703398","0.368148675929138"
"People exploit","2018","1-pers.-HH","Rural Area","620","0.411051428059071","0.385933366731516","0.436169489386626"
"People exploit","2018","(Married) couple without C. ","Urban Area","1740","0.356866372550986","0.343537930882029","0.370194814219942"
"People exploit","2018","(Married) couple without C. ","Rural Area","1171","0.412650680627558","0.39498079293249","0.430320568322626"
"People exploit","2018","Single parent ","Urban Area","737","0.477197298196662","0.453341445352666","0.501053151040658"
"People exploit","2018","Single parent ","Rural Area","361","0.466417505695357","0.431317641359703","0.501517370031011"
"People exploit","2018","Couple + C. LE 16 ","Urban Area","1679","0.342235794373015","0.328393334999726","0.356078253746304"
"People exploit","2018","Couple + C. LE 16 ","Rural Area","971","0.424189085755186","0.404039421709988","0.444338749800384"
"People exploit","2018","Couple + C. GT 16 ","Urban Area","777","0.421773753195922","0.39989405364877","0.443653452743073"
"People exploit","2018","Couple + C. GT 16 ","Rural Area","454","0.429265921160376","0.399649789058111","0.458882053262641"
"People exploit","2018","Couple + C. LE and GT 16","Urban Area","709","0.425660162522676","0.402586593611005","0.448733731434347"
"People exploit","2018","Couple + C. LE and GT 16","Rural Area","355","0.482425775780686","0.448307579995411","0.516543971565961"
"People are fair","2018","1-pers.-HH","Urban Area","2039","0.648186316683732","0.631851324070862","0.664521309296602"
"People are fair","2018","1-pers.-HH","Rural Area","854","0.588948571940929","0.563830510613374","0.614066633268484"
"People are fair","2018","(Married) couple without C. ","Urban Area","3223","0.643133627449014","0.629805185780058","0.656462069117971"
"People are fair","2018","(Married) couple without C. ","Rural Area","1811","0.587349319372442","0.569679431677374","0.60501920706751"
"People are fair","2018","Single parent ","Urban Area","947","0.522802701803338","0.498946848959342","0.546658554647334"
"People are fair","2018","Single parent ","Rural Area","415","0.533582494304643","0.498482629968989","0.568682358640297"
"People are fair","2018","Couple + C. LE 16 ","Urban Area","2834","0.657764205626985","0.643921746253696","0.671606665000274"
"People are fair","2018","Couple + C. LE 16 ","Rural Area","1340","0.575810914244814","0.555661250199616","0.595960578290012"
"People are fair","2018","Couple + C. GT 16 ","Urban Area","1180","0.578226246804079","0.556346547256927","0.60010594635123"
