"plh0195","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"People are fair","2006","66 and older","no degree/no degree yet","","","",""
"People exploit","2007","16-34 y.","lower secondary degree","","","",""
"People exploit","2007","16-34 y.","secondary school degree","","","",""
"People exploit","2007","16-34 y.","college entrance qualification","","","",""
"People exploit","2007","16-34 y.","Other degree","","","",""
"People exploit","2007","16-34 y.","no degree/no degree yet","","","",""
"People exploit","2007","35-65 y.","lower secondary degree","","","",""
"People exploit","2007","35-65 y.","secondary school degree","","","",""
"People exploit","2007","35-65 y.","college entrance qualification","","","",""
"People exploit","2007","35-65 y.","Other degree","","","",""
"People exploit","2007","35-65 y.","no degree/no degree yet","","","",""
"People exploit","2007","66 and older","lower secondary degree","","","",""
"People exploit","2007","66 and older","secondary school degree","","","",""
"People exploit","2007","66 and older","college entrance qualification","","","",""
"People exploit","2007","66 and older","Other degree","","","",""
"People exploit","2007","66 and older","no degree/no degree yet","","","",""
"People are fair","2007","16-34 y.","lower secondary degree","","","",""
"People are fair","2007","16-34 y.","secondary school degree","","","",""
"People are fair","2007","16-34 y.","college entrance qualification","","","",""
"People are fair","2007","16-34 y.","Other degree","","","",""
"People are fair","2007","16-34 y.","no degree/no degree yet","","","",""
"People are fair","2007","35-65 y.","lower secondary degree","","","",""
"People are fair","2007","35-65 y.","secondary school degree","","","",""
"People are fair","2007","35-65 y.","college entrance qualification","","","",""
"People are fair","2007","35-65 y.","Other degree","","","",""
"People are fair","2007","35-65 y.","no degree/no degree yet","","","",""
"People are fair","2007","66 and older","lower secondary degree","","","",""
"People are fair","2007","66 and older","secondary school degree","","","",""
"People are fair","2007","66 and older","college entrance qualification","","","",""
"People are fair","2007","66 and older","Other degree","","","",""
"People are fair","2007","66 and older","no degree/no degree yet","","","",""
"People exploit","2008","16-34 y.","lower secondary degree","379","0.585066278592296","0.547419567299669","0.622712989884922"
"People exploit","2008","16-34 y.","secondary school degree","646","0.547601097344083","0.520355457922476","0.57484673676569"
"People exploit","2008","16-34 y.","college entrance qualification","539","0.39483935914566","0.369512937649147","0.420165780642173"
"People exploit","2008","16-34 y.","Other degree","62","0.496581315240546","0.405984065773485","0.587178564707607"
"People exploit","2008","16-34 y.","no degree/no degree yet","146","0.406865833732673","0.358110978737996","0.455620688727351"
"People exploit","2008","35-65 y.","lower secondary degree","1768","0.572755781644902","0.555431307849934","0.59008025543987"
"People exploit","2008","35-65 y.","secondary school degree","1842","0.505667848740818","0.489603602390558","0.521732095091079"
"People exploit","2008","35-65 y.","college entrance qualification","1027","0.372262515792392","0.354734947395815","0.389790084188969"
"People exploit","2008","35-65 y.","Other degree","343","0.555066582223144","0.515790280586705","0.594342883859583"
"People exploit","2008","35-65 y.","no degree/no degree yet","66","0.685213099924805","0.592309267747397","0.778116932102213"
"People exploit","2008","66 and older","lower secondary degree","1135","0.42075127341405","0.401742256902886","0.439760289925214"
"People exploit","2008","66 and older","secondary school degree","252","0.370308881205676","0.334147196664787","0.406470565746564"
"People exploit","2008","66 and older","college entrance qualification","248","0.366744329930517","0.331445295368939","0.402043364492095"
"People exploit","2008","66 and older","Other degree","98","0.521242415110388","0.452009789689707","0.590475040531068"
"People exploit","2008","66 and older","no degree/no degree yet","25","","",""
"People are fair","2008","16-34 y.","lower secondary degree","279","0.414933721407704","0.377287010115078","0.452580432700331"
"People are fair","2008","16-34 y.","secondary school degree","636","0.452398902655917","0.42515326323431","0.479644542077524"
"People are fair","2008","16-34 y.","college entrance qualification","892","0.60516064085434","0.579834219357827","0.630487062350853"
"People are fair","2008","16-34 y.","Other degree","55","0.503418684759454","0.412821435292393","0.594015934226515"
"People are fair","2008","16-34 y.","no degree/no degree yet","244","0.593134166267327","0.544379311272649","0.641889021262005"
"People are fair","2008","35-65 y.","lower secondary degree","1364","0.427244218355098","0.40991974456013","0.444568692150066"
"People are fair","2008","35-65 y.","secondary school degree","1879","0.494332151259182","0.478267904908921","0.510396397609442"
"People are fair","2008","35-65 y.","college entrance qualification","1895","0.627737484207608","0.610209915811031","0.645265052604185"
"People are fair","2008","35-65 y.","Other degree","272","0.444933417776856","0.405657116140417","0.484209719413295"
"People are fair","2008","35-65 y.","no degree/no degree yet","30","0.314786900075195","0.221883067897787","0.407690732252603"
"People are fair","2008","66 and older","lower secondary degree","1456","0.57924872658595","0.560239710074786","0.598257743097114"
"People are fair","2008","66 and older","secondary school degree","433","0.629691118794324","0.593529434253436","0.665852803335213"
"People are fair","2008","66 and older","college entrance qualification","468","0.633255670069483","0.597956635507905","0.668554704631062"
"People are fair","2008","66 and older","Other degree","102","0.478757584889612","0.409524959468932","0.547990210310293"
"People are fair","2008","66 and older","no degree/no degree yet","32","0.484451434220186","0.354712424804013","0.614190443636359"
"People exploit","2009","16-34 y.","lower secondary degree","","","",""
"People exploit","2009","16-34 y.","secondary school degree","","","",""
"People exploit","2009","16-34 y.","college entrance qualification","","","",""
"People exploit","2009","16-34 y.","Other degree","","","",""
"People exploit","2009","16-34 y.","no degree/no degree yet","","","",""
"People exploit","2009","35-65 y.","lower secondary degree","","","",""
"People exploit","2009","35-65 y.","secondary school degree","","","",""
"People exploit","2009","35-65 y.","college entrance qualification","","","",""
"People exploit","2009","35-65 y.","Other degree","","","",""
"People exploit","2009","35-65 y.","no degree/no degree yet","","","",""
"People exploit","2009","66 and older","lower secondary degree","","","",""
"People exploit","2009","66 and older","secondary school degree","","","",""
"People exploit","2009","66 and older","college entrance qualification","","","",""
"People exploit","2009","66 and older","Other degree","","","",""
"People exploit","2009","66 and older","no degree/no degree yet","","","",""
"People are fair","2009","16-34 y.","lower secondary degree","","","",""
"People are fair","2009","16-34 y.","secondary school degree","","","",""
"People are fair","2009","16-34 y.","college entrance qualification","","","",""
"People are fair","2009","16-34 y.","Other degree","","","",""
"People are fair","2009","16-34 y.","no degree/no degree yet","","","",""
"People are fair","2009","35-65 y.","lower secondary degree","","","",""
"People are fair","2009","35-65 y.","secondary school degree","","","",""
"People are fair","2009","35-65 y.","college entrance qualification","","","",""
"People are fair","2009","35-65 y.","Other degree","","","",""
"People are fair","2009","35-65 y.","no degree/no degree yet","","","",""
"People are fair","2009","66 and older","lower secondary degree","","","",""
"People are fair","2009","66 and older","secondary school degree","","","",""
"People are fair","2009","66 and older","college entrance qualification","","","",""
"People are fair","2009","66 and older","Other degree","","","",""
"People are fair","2009","66 and older","no degree/no degree yet","","","",""
"People exploit","2010","16-34 y.","lower secondary degree","","","",""
"People exploit","2010","16-34 y.","secondary school degree","","","",""
"People exploit","2010","16-34 y.","college entrance qualification","","","",""
"People exploit","2010","16-34 y.","Other degree","","","",""
"People exploit","2010","16-34 y.","no degree/no degree yet","","","",""
"People exploit","2010","35-65 y.","lower secondary degree","","","",""
"People exploit","2010","35-65 y.","secondary school degree","","","",""
"People exploit","2010","35-65 y.","college entrance qualification","","","",""
"People exploit","2010","35-65 y.","Other degree","","","",""
"People exploit","2010","35-65 y.","no degree/no degree yet","","","",""
"People exploit","2010","66 and older","lower secondary degree","","","",""
"People exploit","2010","66 and older","secondary school degree","","","",""
"People exploit","2010","66 and older","college entrance qualification","","","",""
"People exploit","2010","66 and older","Other degree","","","",""
"People exploit","2010","66 and older","no degree/no degree yet","","","",""
"People are fair","2010","16-34 y.","lower secondary degree","","","",""
"People are fair","2010","16-34 y.","secondary school degree","","","",""
"People are fair","2010","16-34 y.","college entrance qualification","","","",""
"People are fair","2010","16-34 y.","Other degree","","","",""
"People are fair","2010","16-34 y.","no degree/no degree yet","","","",""
"People are fair","2010","35-65 y.","lower secondary degree","","","",""
"People are fair","2010","35-65 y.","secondary school degree","","","",""
"People are fair","2010","35-65 y.","college entrance qualification","","","",""
"People are fair","2010","35-65 y.","Other degree","","","",""
"People are fair","2010","35-65 y.","no degree/no degree yet","","","",""
"People are fair","2010","66 and older","lower secondary degree","","","",""
"People are fair","2010","66 and older","secondary school degree","","","",""
"People are fair","2010","66 and older","college entrance qualification","","","",""
"People are fair","2010","66 and older","Other degree","","","",""
"People are fair","2010","66 and older","no degree/no degree yet","","","",""
"People exploit","2011","16-34 y.","lower secondary degree","","","",""
"People exploit","2011","16-34 y.","secondary school degree","","","",""
"People exploit","2011","16-34 y.","college entrance qualification","","","",""
"People exploit","2011","16-34 y.","Other degree","","","",""
"People exploit","2011","16-34 y.","no degree/no degree yet","","","",""
"People exploit","2011","35-65 y.","lower secondary degree","","","",""
"People exploit","2011","35-65 y.","secondary school degree","","","",""
"People exploit","2011","35-65 y.","college entrance qualification","","","",""
"People exploit","2011","35-65 y.","Other degree","","","",""
"People exploit","2011","35-65 y.","no degree/no degree yet","","","",""
"People exploit","2011","66 and older","lower secondary degree","","","",""
"People exploit","2011","66 and older","secondary school degree","","","",""
"People exploit","2011","66 and older","college entrance qualification","","","",""
"People exploit","2011","66 and older","Other degree","","","",""
"People exploit","2011","66 and older","no degree/no degree yet","","","",""
"People are fair","2011","16-34 y.","lower secondary degree","","","",""
"People are fair","2011","16-34 y.","secondary school degree","","","",""
"People are fair","2011","16-34 y.","college entrance qualification","","","",""
"People are fair","2011","16-34 y.","Other degree","","","",""
"People are fair","2011","16-34 y.","no degree/no degree yet","","","",""
"People are fair","2011","35-65 y.","lower secondary degree","","","",""
"People are fair","2011","35-65 y.","secondary school degree","","","",""
"People are fair","2011","35-65 y.","college entrance qualification","","","",""
"People are fair","2011","35-65 y.","Other degree","","","",""
"People are fair","2011","35-65 y.","no degree/no degree yet","","","",""
"People are fair","2011","66 and older","lower secondary degree","","","",""
"People are fair","2011","66 and older","secondary school degree","","","",""
"People are fair","2011","66 and older","college entrance qualification","","","",""
"People are fair","2011","66 and older","Other degree","","","",""
"People are fair","2011","66 and older","no degree/no degree yet","","","",""
"People exploit","2012","16-34 y.","lower secondary degree","","","",""
"People exploit","2012","16-34 y.","secondary school degree","","","",""
"People exploit","2012","16-34 y.","college entrance qualification","","","",""
"People exploit","2012","16-34 y.","Other degree","","","",""
"People exploit","2012","16-34 y.","no degree/no degree yet","","","",""
"People exploit","2012","35-65 y.","lower secondary degree","","","",""
"People exploit","2012","35-65 y.","secondary school degree","","","",""
"People exploit","2012","35-65 y.","college entrance qualification","","","",""
"People exploit","2012","35-65 y.","Other degree","","","",""
"People exploit","2012","35-65 y.","no degree/no degree yet","","","",""
"People exploit","2012","66 and older","lower secondary degree","","","",""
"People exploit","2012","66 and older","secondary school degree","","","",""
"People exploit","2012","66 and older","college entrance qualification","","","",""
"People exploit","2012","66 and older","Other degree","","","",""
"People exploit","2012","66 and older","no degree/no degree yet","","","",""
"People are fair","2012","16-34 y.","lower secondary degree","","","",""
"People are fair","2012","16-34 y.","secondary school degree","","","",""
"People are fair","2012","16-34 y.","college entrance qualification","","","",""
"People are fair","2012","16-34 y.","Other degree","","","",""
"People are fair","2012","16-34 y.","no degree/no degree yet","","","",""
"People are fair","2012","35-65 y.","lower secondary degree","","","",""
"People are fair","2012","35-65 y.","secondary school degree","","","",""
"People are fair","2012","35-65 y.","college entrance qualification","","","",""
"People are fair","2012","35-65 y.","Other degree","","","",""
"People are fair","2012","35-65 y.","no degree/no degree yet","","","",""
"People are fair","2012","66 and older","lower secondary degree","","","",""
"People are fair","2012","66 and older","secondary school degree","","","",""
"People are fair","2012","66 and older","college entrance qualification","","","",""
"People are fair","2012","66 and older","Other degree","","","",""
"People are fair","2012","66 and older","no degree/no degree yet","","","",""
"People exploit","2013","16-34 y.","lower secondary degree","508","0.54016779389442","0.507088678676873","0.573246909111968"
"People exploit","2013","16-34 y.","secondary school degree","739","0.505221089883349","0.480410784075789","0.530031395690909"
"People exploit","2013","16-34 y.","college entrance qualification","538","0.309412107504643","0.287865192792296","0.330959022216991"
"People exploit","2013","16-34 y.","Other degree","115","0.490052047503361","0.425864000682091","0.554240094324631"
"People exploit","2013","16-34 y.","no degree/no degree yet","216","0.445086437223127","0.403247244353867","0.486925630092388"
"People exploit","2013","35-65 y.","lower secondary degree","1908","0.544050049653699","0.527580298792065","0.560519800515333"
"People exploit","2013","35-65 y.","secondary school degree","2367","0.473182713828381","0.459613674291573","0.48675175336519"
"People exploit","2013","35-65 y.","college entrance qualification","1205","0.292170387300451","0.278931920412547","0.305408854188356"
"People exploit","2013","35-65 y.","Other degree","507","0.535636366782444","0.505570431008867","0.56570230255602"
"People exploit","2013","35-65 y.","no degree/no degree yet","121","0.690043335718254","0.622293187806525","0.757793483629984"
"People exploit","2013","66 and older","lower secondary degree","955","0.357577875419818","0.3391372785247","0.376018472314936"
"People exploit","2013","66 and older","secondary school degree","345","0.357007915995222","0.327102395219046","0.386913436771397"
"People exploit","2013","66 and older","college entrance qualification","255","0.290172420231466","0.261327965516685","0.319016874946247"
"People exploit","2013","66 and older","Other degree","88","0.402310787261858","0.339880912225375","0.464740662298341"
"People exploit","2013","66 and older","no degree/no degree yet","30","0.420403711438545","0.30393222602056","0.536875196856529"
"People are fair","2013","16-34 y.","lower secondary degree","364","0.45983220610558","0.426753090888032","0.492911321323127"
"People are fair","2013","16-34 y.","secondary school degree","821","0.494778910116651","0.469968604309091","0.519589215924211"
"People are fair","2013","16-34 y.","college entrance qualification","1230","0.690587892495357","0.66904097778301","0.712134807207704"
"People are fair","2013","16-34 y.","Other degree","118","0.509947952496639","0.445759905675369","0.574135999317909"
"People are fair","2013","16-34 y.","no degree/no degree yet","326","0.554913562776873","0.513074369907612","0.596752755646133"
"People are fair","2013","35-65 y.","lower secondary degree","1605","0.455949950346301","0.439480199484667","0.472419701207935"
"People are fair","2013","35-65 y.","secondary school degree","2834","0.526817286171619","0.51324824663481","0.540386325708427"
"People are fair","2013","35-65 y.","college entrance qualification","3328","0.707829612699548","0.694591145811644","0.721068079587453"
"People are fair","2013","35-65 y.","Other degree","550","0.464363633217556","0.43429769744398","0.494429568991133"
"People are fair","2013","35-65 y.","no degree/no degree yet","58","0.309956664281746","0.242206516370016","0.377706812193475"
"People are fair","2013","66 and older","lower secondary degree","1640","0.642422124580182","0.623981527685064","0.6608627214753"
"People are fair","2013","66 and older","secondary school degree","641","0.642992084004778","0.613086563228603","0.672897604780954"
"People are fair","2013","66 and older","college entrance qualification","696","0.709827579768534","0.680983125053753","0.738672034483315"
"People are fair","2013","66 and older","Other degree","149","0.597689212738142","0.535259337701659","0.660119087774625"
"People are fair","2013","66 and older","no degree/no degree yet","39","0.579596288561456","0.463124803143471","0.69606777397944"
"People exploit","2014","16-34 y.","lower secondary degree","","","",""
"People exploit","2014","16-34 y.","secondary school degree","","","",""
"People exploit","2014","16-34 y.","college entrance qualification","","","",""
"People exploit","2014","16-34 y.","Other degree","","","",""
"People exploit","2014","16-34 y.","no degree/no degree yet","","","",""
"People exploit","2014","35-65 y.","lower secondary degree","","","",""
"People exploit","2014","35-65 y.","secondary school degree","","","",""
"People exploit","2014","35-65 y.","college entrance qualification","","","",""
"People exploit","2014","35-65 y.","Other degree","","","",""
"People exploit","2014","35-65 y.","no degree/no degree yet","","","",""
"People exploit","2014","66 and older","lower secondary degree","","","",""
"People exploit","2014","66 and older","secondary school degree","","","",""
"People exploit","2014","66 and older","college entrance qualification","","","",""
"People exploit","2014","66 and older","Other degree","","","",""
"People exploit","2014","66 and older","no degree/no degree yet","","","",""
"People are fair","2014","16-34 y.","lower secondary degree","","","",""
"People are fair","2014","16-34 y.","secondary school degree","","","",""
"People are fair","2014","16-34 y.","college entrance qualification","","","",""
"People are fair","2014","16-34 y.","Other degree","","","",""
"People are fair","2014","16-34 y.","no degree/no degree yet","","","",""
"People are fair","2014","35-65 y.","lower secondary degree","","","",""
"People are fair","2014","35-65 y.","secondary school degree","","","",""
"People are fair","2014","35-65 y.","college entrance qualification","","","",""
"People are fair","2014","35-65 y.","Other degree","","","",""
"People are fair","2014","35-65 y.","no degree/no degree yet","","","",""
"People are fair","2014","66 and older","lower secondary degree","","","",""
"People are fair","2014","66 and older","secondary school degree","","","",""
"People are fair","2014","66 and older","college entrance qualification","","","",""
"People are fair","2014","66 and older","Other degree","","","",""
"People are fair","2014","66 and older","no degree/no degree yet","","","",""
"People exploit","2015","16-34 y.","lower secondary degree","","","",""
"People exploit","2015","16-34 y.","secondary school degree","","","",""
"People exploit","2015","16-34 y.","college entrance qualification","","","",""
"People exploit","2015","16-34 y.","Other degree","","","",""
"People exploit","2015","16-34 y.","no degree/no degree yet","","","",""
"People exploit","2015","35-65 y.","lower secondary degree","","","",""
"People exploit","2015","35-65 y.","secondary school degree","","","",""
"People exploit","2015","35-65 y.","college entrance qualification","","","",""
"People exploit","2015","35-65 y.","Other degree","","","",""
"People exploit","2015","35-65 y.","no degree/no degree yet","","","",""
"People exploit","2015","66 and older","lower secondary degree","","","",""
"People exploit","2015","66 and older","secondary school degree","","","",""
"People exploit","2015","66 and older","college entrance qualification","","","",""
"People exploit","2015","66 and older","Other degree","","","",""
"People exploit","2015","66 and older","no degree/no degree yet","","","",""
"People are fair","2015","16-34 y.","lower secondary degree","","","",""
"People are fair","2015","16-34 y.","secondary school degree","","","",""
"People are fair","2015","16-34 y.","college entrance qualification","","","",""
"People are fair","2015","16-34 y.","Other degree","","","",""
"People are fair","2015","16-34 y.","no degree/no degree yet","","","",""
"People are fair","2015","35-65 y.","lower secondary degree","","","",""
"People are fair","2015","35-65 y.","secondary school degree","","","",""
"People are fair","2015","35-65 y.","college entrance qualification","","","",""
"People are fair","2015","35-65 y.","Other degree","","","",""
"People are fair","2015","35-65 y.","no degree/no degree yet","","","",""
"People are fair","2015","66 and older","lower secondary degree","","","",""
"People are fair","2015","66 and older","secondary school degree","","","",""
"People are fair","2015","66 and older","college entrance qualification","","","",""
"People are fair","2015","66 and older","Other degree","","","",""
"People are fair","2015","66 and older","no degree/no degree yet","","","",""
"People exploit","2016","16-34 y.","lower secondary degree","","","",""
"People exploit","2016","16-34 y.","secondary school degree","","","",""
"People exploit","2016","16-34 y.","college entrance qualification","","","",""
"People exploit","2016","16-34 y.","Other degree","","","",""
"People exploit","2016","16-34 y.","no degree/no degree yet","","","",""
"People exploit","2016","35-65 y.","lower secondary degree","","","",""
"People exploit","2016","35-65 y.","secondary school degree","","","",""
"People exploit","2016","35-65 y.","college entrance qualification","","","",""
"People exploit","2016","35-65 y.","Other degree","","","",""
"People exploit","2016","35-65 y.","no degree/no degree yet","","","",""
"People exploit","2016","66 and older","lower secondary degree","","","",""
"People exploit","2016","66 and older","secondary school degree","","","",""
"People exploit","2016","66 and older","college entrance qualification","","","",""
"People exploit","2016","66 and older","Other degree","","","",""
"People exploit","2016","66 and older","no degree/no degree yet","","","",""
"People are fair","2016","16-34 y.","lower secondary degree","","","",""
"People are fair","2016","16-34 y.","secondary school degree","","","",""
"People are fair","2016","16-34 y.","college entrance qualification","","","",""
"People are fair","2016","16-34 y.","Other degree","","","",""
"People are fair","2016","16-34 y.","no degree/no degree yet","","","",""
"People are fair","2016","35-65 y.","lower secondary degree","","","",""
"People are fair","2016","35-65 y.","secondary school degree","","","",""
"People are fair","2016","35-65 y.","college entrance qualification","","","",""
"People are fair","2016","35-65 y.","Other degree","","","",""
"People are fair","2016","35-65 y.","no degree/no degree yet","","","",""
"People are fair","2016","66 and older","lower secondary degree","","","",""
"People are fair","2016","66 and older","secondary school degree","","","",""
"People are fair","2016","66 and older","college entrance qualification","","","",""
"People are fair","2016","66 and older","Other degree","","","",""
"People are fair","2016","66 and older","no degree/no degree yet","","","",""
"People exploit","2017","16-34 y.","lower secondary degree","","","",""
"People exploit","2017","16-34 y.","secondary school degree","","","",""
"People exploit","2017","16-34 y.","college entrance qualification","","","",""
"People exploit","2017","16-34 y.","Other degree","","","",""
"People exploit","2017","16-34 y.","no degree/no degree yet","","","",""
"People exploit","2017","35-65 y.","lower secondary degree","","","",""
"People exploit","2017","35-65 y.","secondary school degree","","","",""
"People exploit","2017","35-65 y.","college entrance qualification","","","",""
