"plh0195","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"People exploit","2003","Hesse","Other degree","58","0.4767772264049","0.387039372090565","0.566515080719234"
"People exploit","2003","Hesse","no degree/no degree yet","21","","",""
"People exploit","2003","Rhineland-Palatinate,Saarland","lower secondary degree","301","0.461314018456554","0.422602113942584","0.500025922970524"
"People exploit","2003","Rhineland-Palatinate,Saarland","secondary school degree","133","0.48938104084002","0.430829124515824","0.547932957164216"
"People exploit","2003","Rhineland-Palatinate,Saarland","college entrance qualification","96","0.361088309073144","0.3027050212623","0.419471596883988"
"People exploit","2003","Rhineland-Palatinate,Saarland","Other degree","44","0.427898922883782","0.324524348543392","0.531273497224172"
"People exploit","2003","Rhineland-Palatinate,Saarland","no degree/no degree yet","11","","",""
"People exploit","2003","Baden-Württemberg","lower secondary degree","469","0.518844832868312","0.487155891552518","0.550533774184107"
"People exploit","2003","Baden-Württemberg","secondary school degree","265","0.460254584650077","0.421053703095556","0.499455466204597"
"People exploit","2003","Baden-Württemberg","college entrance qualification","193","0.336727895266645","0.299883200245796","0.373572590287494"
"People exploit","2003","Baden-Württemberg","Other degree","163","0.586164264945825","0.530244720717629","0.642083809174022"
"People exploit","2003","Baden-Württemberg","no degree/no degree yet","48","0.464452858383123","0.377022399590568","0.551883317175678"
"People exploit","2003","Bavaria","lower secondary degree","677","0.505440030662381","0.478313944741412","0.532566116583349"
"People exploit","2003","Bavaria","secondary school degree","364","0.481488347956939","0.445705134992395","0.517271560921483"
"People exploit","2003","Bavaria","college entrance qualification","273","0.391329008557923","0.356212731905185","0.426445285210662"
"People exploit","2003","Bavaria","Other degree","97","0.59422591563566","0.520841842209932","0.667609989061388"
"People exploit","2003","Bavaria","no degree/no degree yet","35","0.452800974448854","0.354249894617601","0.551352054280107"
"People exploit","2003","Berlin","lower secondary degree","89","0.596111682557971","0.519113539050147","0.673109826065794"
"People exploit","2003","Berlin","secondary school degree","151","0.544338549305754","0.486004145264352","0.602672953347156"
"People exploit","2003","Berlin","college entrance qualification","127","0.42144293800342","0.364806079620023","0.478079796386817"
"People exploit","2003","Berlin","Other degree","21","","",""
"People exploit","2003","Berlin","no degree/no degree yet","21","","",""
"People exploit","2003","Brandenburg","lower secondary degree","162","0.60349790824618","0.545149792619821","0.661846023872539"
"People exploit","2003","Brandenburg","secondary school degree","252","0.636494963601593","0.589706608619936","0.683283318583251"
"People exploit","2003","Brandenburg","college entrance qualification","107","0.552258065939442","0.484680687060382","0.619835444818503"
"People exploit","2003","Brandenburg","Other degree","5","","",""
"People exploit","2003","Brandenburg","no degree/no degree yet","17","","",""
"People exploit","2003","Mecklenburg-Western Pomerania","lower secondary degree","78","0.585854524708182","0.502454333467589","0.669254715948775"
"People exploit","2003","Mecklenburg-Western Pomerania","secondary school degree","145","0.582585977223855","0.521821276768726","0.643350677678984"
"People exploit","2003","Mecklenburg-Western Pomerania","college entrance qualification","42","0.415367651769869","0.319262833775994","0.511472469763744"
"People exploit","2003","Mecklenburg-Western Pomerania","Other degree","5","","",""
"People exploit","2003","Mecklenburg-Western Pomerania","no degree/no degree yet","10","","",""
"People exploit","2003","Saxony","lower secondary degree","214","0.4734911933589","0.426943761037887","0.520038625679913"
"People exploit","2003","Saxony","secondary school degree","417","0.58526686266106","0.550030630825803","0.620503094496318"
"People exploit","2003","Saxony","college entrance qualification","136","0.437685832706939","0.384241107114982","0.491130558298895"
"People exploit","2003","Saxony","Other degree","4","","",""
"People exploit","2003","Saxony","no degree/no degree yet","23","","",""
"People exploit","2003","Saxony-Anhalt","lower secondary degree","180","0.561107740041181","0.50550586101498","0.616709619067382"
"People exploit","2003","Saxony-Anhalt","secondary school degree","231","0.640080445933553","0.592136063677956","0.68802482818915"
"People exploit","2003","Saxony-Anhalt","college entrance qualification","95","0.478006344266448","0.406412327275506","0.549600361257391"
"People exploit","2003","Saxony-Anhalt","Other degree","6","","",""
"People exploit","2003","Saxony-Anhalt","no degree/no degree yet","12","","",""
"People exploit","2003","Thuringia","lower secondary degree","178","0.527405296837346","0.472359873235791","0.582450720438902"
"People exploit","2003","Thuringia","secondary school degree","265","0.631980672050857","0.586238017335556","0.677723326766158"
"People exploit","2003","Thuringia","college entrance qualification","84","0.485117135763711","0.40885944570351","0.561374825823913"
"People exploit","2003","Thuringia","Other degree","1","","",""
"People exploit","2003","Thuringia","no degree/no degree yet","14","","",""
"People are fair","2003","Schleswig-Holstein","lower secondary degree","130","0.4570019585277","0.39725020946364","0.516753707591759"
"People are fair","2003","Schleswig-Holstein","secondary school degree","98","0.544630514935809","0.469099937823555","0.620161092048063"
"People are fair","2003","Schleswig-Holstein","college entrance qualification","99","0.559066919968862","0.482135041192912","0.635998798744813"
"People are fair","2003","Schleswig-Holstein","Other degree","15","","",""
"People are fair","2003","Schleswig-Holstein","no degree/no degree yet","13","","",""
"People are fair","2003","Hamburg","lower secondary degree","49","0.511081156719806","0.402221012859146","0.619941300580466"
"People are fair","2003","Hamburg","secondary school degree","55","0.601167997238511","0.500005448518248","0.702330545958774"
"People are fair","2003","Hamburg","college entrance qualification","71","0.71370206274561","0.62420626602019","0.803197859471031"
"People are fair","2003","Hamburg","Other degree","7","","",""
"People are fair","2003","Hamburg","no degree/no degree yet","3","","",""
"People are fair","2003","Lower Saxony","lower secondary degree","344","0.477719429266555","0.440977893622283","0.514460964910827"
"People are fair","2003","Lower Saxony","secondary school degree","312","0.551736090519804","0.510765477766683","0.592706703272925"
"People are fair","2003","Lower Saxony","college entrance qualification","279","0.652777168631885","0.607353889735123","0.698200447528646"
"People are fair","2003","Lower Saxony","Other degree","38","0.417020014910706","0.308974095449901","0.525065934371512"
"People are fair","2003","Lower Saxony","no degree/no degree yet","56","0.644223723581419","0.53996499339567","0.748482453767167"
"People are fair","2003","Bremen","lower secondary degree","30","0.495645514538447","0.364694878720397","0.626596150356497"
"People are fair","2003","Bremen","secondary school degree","30","0.465437138071186","0.324327271639628","0.606547004502745"
"People are fair","2003","Bremen","college entrance qualification","34","0.64949247909973","0.515898838591612","0.783086119607848"
"People are fair","2003","Bremen","Other degree","6","","",""
"People are fair","2003","Bremen","no degree/no degree yet","4","","",""
"People are fair","2003","North Rhine-Westphalia","lower secondary degree","855","0.513980170948187","0.49020742088015","0.537752921016223"
"People are fair","2003","North Rhine-Westphalia","secondary school degree","535","0.567015441200558","0.536119369375494","0.597911513025622"
"People are fair","2003","North Rhine-Westphalia","college entrance qualification","806","0.623068621848132","0.596602564701027","0.649534678995238"
"People are fair","2003","North Rhine-Westphalia","Other degree","156","0.481963997966963","0.427555986099929","0.536372009833997"
"People are fair","2003","North Rhine-Westphalia","no degree/no degree yet","120","0.471960888058387","0.407162124609248","0.536759651507525"
"People are fair","2003","Hesse","lower secondary degree","244","0.528011324093148","0.483351718815481","0.572670929370816"
"People are fair","2003","Hesse","secondary school degree","212","0.575710168513792","0.526017816315937","0.625402520711648"
"People are fair","2003","Hesse","college entrance qualification","249","0.528022944274365","0.480838297983027","0.575207590565704"
"People are fair","2003","Hesse","Other degree","61","0.5232227735951","0.433484919280766","0.612960627909435"
"People are fair","2003","Hesse","no degree/no degree yet","30","0.554382548748232","0.417971711806577","0.690793385689886"
"People are fair","2003","Rhineland-Palatinate,Saarland","lower secondary degree","336","0.538685981543446","0.499974077029476","0.577397886057416"
"People are fair","2003","Rhineland-Palatinate,Saarland","secondary school degree","147","0.51061895915998","0.452067042835784","0.569170875484176"
"People are fair","2003","Rhineland-Palatinate,Saarland","college entrance qualification","164","0.638911690926856","0.580528403116012","0.6972949787377"
"People are fair","2003","Rhineland-Palatinate,Saarland","Other degree","44","0.572101077116218","0.468726502775828","0.675475651456608"
"People are fair","2003","Rhineland-Palatinate,Saarland","no degree/no degree yet","40","0.747722318740694","0.628523324681607","0.86692131279978"
"People are fair","2003","Baden-Württemberg","lower secondary degree","486","0.481155167131688","0.449466225815893","0.512844108447482"
"People are fair","2003","Baden-Württemberg","secondary school degree","356","0.539745415349923","0.500544533795403","0.578946296904444"
"People are fair","2003","Baden-Württemberg","college entrance qualification","439","0.663272104733355","0.626427409712507","0.700116799754204"
"People are fair","2003","Baden-Württemberg","Other degree","135","0.413835735054174","0.357916190825978","0.469755279282371"
"People are fair","2003","Baden-Württemberg","no degree/no degree yet","77","0.535547141616877","0.448116682824322","0.622977600409432"
"People are fair","2003","Bavaria","lower secondary degree","628","0.494559969337619","0.467433883416651","0.521686055258588"
"People are fair","2003","Bavaria","secondary school degree","385","0.518511652043061","0.482728439078517","0.554294865007605"
"People are fair","2003","Bavaria","college entrance qualification","469","0.608670991442077","0.573554714789338","0.643787268094815"
"People are fair","2003","Bavaria","Other degree","75","0.40577408436434","0.332390010938612","0.479158157790068"
"People are fair","2003","Bavaria","no degree/no degree yet","63","0.547199025551146","0.448647945719893","0.6457501053824"
"People are fair","2003","Berlin","lower secondary degree","67","0.403888317442029","0.326890173934206","0.480886460949853"
"People are fair","2003","Berlin","secondary school degree","129","0.455661450694246","0.397327046652844","0.513995854735648"
"People are fair","2003","Berlin","college entrance qualification","165","0.57855706199658","0.521920203613183","0.635193920379977"
"People are fair","2003","Berlin","Other degree","14","","",""
"People are fair","2003","Berlin","no degree/no degree yet","22","","",""
"People are fair","2003","Brandenburg","lower secondary degree","108","0.39650209175382","0.338153976127461","0.454850207380179"
"People are fair","2003","Brandenburg","secondary school degree","154","0.363505036398407","0.316716681416749","0.410293391380064"
"People are fair","2003","Brandenburg","college entrance qualification","101","0.447741934060557","0.380164555181497","0.515319312939618"
"People are fair","2003","Brandenburg","Other degree","5","","",""
"People are fair","2003","Brandenburg","no degree/no degree yet","13","","",""
"People are fair","2003","Mecklenburg-Western Pomerania","lower secondary degree","56","0.414145475291818","0.330745284051225","0.497545666532411"
"People are fair","2003","Mecklenburg-Western Pomerania","secondary school degree","108","0.417414022776145","0.356649322321016","0.478178723231274"
"People are fair","2003","Mecklenburg-Western Pomerania","college entrance qualification","59","0.584632348230131","0.488527530236256","0.680737166224006"
"People are fair","2003","Mecklenburg-Western Pomerania","Other degree","","","",""
"People are fair","2003","Mecklenburg-Western Pomerania","no degree/no degree yet","7","","",""
"People are fair","2003","Saxony","lower secondary degree","228","0.5265088066411","0.479961374320087","0.573056238962113"
"People are fair","2003","Saxony","secondary school degree","334","0.41473313733894","0.379496905503682","0.449969369174197"
"People are fair","2003","Saxony","college entrance qualification","195","0.562314167293062","0.508869441701105","0.615758892885018"
"People are fair","2003","Saxony","Other degree","8","","",""
"People are fair","2003","Saxony","no degree/no degree yet","24","","",""
"People are fair","2003","Saxony-Anhalt","lower secondary degree","126","0.438892259958819","0.383290380932618","0.49449413898502"
"People are fair","2003","Saxony-Anhalt","secondary school degree","154","0.359919554066447","0.31197517181085","0.407863936322044"
"People are fair","2003","Saxony-Anhalt","college entrance qualification","92","0.521993655733552","0.450399638742609","0.593587672724494"
"People are fair","2003","Saxony-Anhalt","Other degree","2","","",""
"People are fair","2003","Saxony-Anhalt","no degree/no degree yet","23","","",""
"People are fair","2003","Thuringia","lower secondary degree","138","0.472594703162654","0.417549279561098","0.527640126764209"
"People are fair","2003","Thuringia","secondary school degree","162","0.368019327949143","0.322276673233842","0.413761982664444"
"People are fair","2003","Thuringia","college entrance qualification","81","0.514882864236289","0.438625174176088","0.59114055429649"
"People are fair","2003","Thuringia","Other degree","3","","",""
"People are fair","2003","Thuringia","no degree/no degree yet","12","","",""
"People exploit","2004","Schleswig-Holstein","lower secondary degree","","","",""
"People exploit","2004","Schleswig-Holstein","secondary school degree","","","",""
"People exploit","2004","Schleswig-Holstein","college entrance qualification","","","",""
"People exploit","2004","Schleswig-Holstein","Other degree","","","",""
"People exploit","2004","Schleswig-Holstein","no degree/no degree yet","","","",""
"People exploit","2004","Hamburg","lower secondary degree","","","",""
"People exploit","2004","Hamburg","secondary school degree","","","",""
"People exploit","2004","Hamburg","college entrance qualification","","","",""
"People exploit","2004","Hamburg","Other degree","","","",""
"People exploit","2004","Hamburg","no degree/no degree yet","","","",""
"People exploit","2004","Lower Saxony","lower secondary degree","","","",""
"People exploit","2004","Lower Saxony","secondary school degree","","","",""
"People exploit","2004","Lower Saxony","college entrance qualification","","","",""
"People exploit","2004","Lower Saxony","Other degree","","","",""
"People exploit","2004","Lower Saxony","no degree/no degree yet","","","",""
"People exploit","2004","Bremen","lower secondary degree","","","",""
"People exploit","2004","Bremen","secondary school degree","","","",""
"People exploit","2004","Bremen","college entrance qualification","","","",""
"People exploit","2004","Bremen","Other degree","","","",""
"People exploit","2004","Bremen","no degree/no degree yet","","","",""
"People exploit","2004","North Rhine-Westphalia","lower secondary degree","","","",""
"People exploit","2004","North Rhine-Westphalia","secondary school degree","","","",""
"People exploit","2004","North Rhine-Westphalia","college entrance qualification","","","",""
"People exploit","2004","North Rhine-Westphalia","Other degree","","","",""
"People exploit","2004","North Rhine-Westphalia","no degree/no degree yet","","","",""
"People exploit","2004","Hesse","lower secondary degree","","","",""
"People exploit","2004","Hesse","secondary school degree","","","",""
"People exploit","2004","Hesse","college entrance qualification","","","",""
"People exploit","2004","Hesse","Other degree","","","",""
"People exploit","2004","Hesse","no degree/no degree yet","","","",""
"People exploit","2004","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"People exploit","2004","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"People exploit","2004","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"People exploit","2004","Rhineland-Palatinate,Saarland","Other degree","","","",""
"People exploit","2004","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"People exploit","2004","Baden-Württemberg","lower secondary degree","","","",""
"People exploit","2004","Baden-Württemberg","secondary school degree","","","",""
"People exploit","2004","Baden-Württemberg","college entrance qualification","","","",""
"People exploit","2004","Baden-Württemberg","Other degree","","","",""
"People exploit","2004","Baden-Württemberg","no degree/no degree yet","","","",""
"People exploit","2004","Bavaria","lower secondary degree","","","",""
"People exploit","2004","Bavaria","secondary school degree","","","",""
"People exploit","2004","Bavaria","college entrance qualification","","","",""
"People exploit","2004","Bavaria","Other degree","","","",""
"People exploit","2004","Bavaria","no degree/no degree yet","","","",""
"People exploit","2004","Berlin","lower secondary degree","","","",""
"People exploit","2004","Berlin","secondary school degree","","","",""
"People exploit","2004","Berlin","college entrance qualification","","","",""
"People exploit","2004","Berlin","Other degree","","","",""
"People exploit","2004","Berlin","no degree/no degree yet","","","",""
"People exploit","2004","Brandenburg","lower secondary degree","","","",""
"People exploit","2004","Brandenburg","secondary school degree","","","",""
"People exploit","2004","Brandenburg","college entrance qualification","","","",""
"People exploit","2004","Brandenburg","Other degree","","","",""
"People exploit","2004","Brandenburg","no degree/no degree yet","","","",""
"People exploit","2004","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"People exploit","2004","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"People exploit","2004","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"People exploit","2004","Mecklenburg-Western Pomerania","Other degree","","","",""
"People exploit","2004","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"People exploit","2004","Saxony","lower secondary degree","","","",""
"People exploit","2004","Saxony","secondary school degree","","","",""
"People exploit","2004","Saxony","college entrance qualification","","","",""
"People exploit","2004","Saxony","Other degree","","","",""
"People exploit","2004","Saxony","no degree/no degree yet","","","",""
"People exploit","2004","Saxony-Anhalt","lower secondary degree","","","",""
"People exploit","2004","Saxony-Anhalt","secondary school degree","","","",""
"People exploit","2004","Saxony-Anhalt","college entrance qualification","","","",""
"People exploit","2004","Saxony-Anhalt","Other degree","","","",""
"People exploit","2004","Saxony-Anhalt","no degree/no degree yet","","","",""
"People exploit","2004","Thuringia","lower secondary degree","","","",""
"People exploit","2004","Thuringia","secondary school degree","","","",""
"People exploit","2004","Thuringia","college entrance qualification","","","",""
"People exploit","2004","Thuringia","Other degree","","","",""
"People exploit","2004","Thuringia","no degree/no degree yet","","","",""
"People are fair","2004","Schleswig-Holstein","lower secondary degree","","","",""
"People are fair","2004","Schleswig-Holstein","secondary school degree","","","",""
"People are fair","2004","Schleswig-Holstein","college entrance qualification","","","",""
"People are fair","2004","Schleswig-Holstein","Other degree","","","",""
"People are fair","2004","Schleswig-Holstein","no degree/no degree yet","","","",""
"People are fair","2004","Hamburg","lower secondary degree","","","",""
"People are fair","2004","Hamburg","secondary school degree","","","",""
"People are fair","2004","Hamburg","college entrance qualification","","","",""
"People are fair","2004","Hamburg","Other degree","","","",""
"People are fair","2004","Hamburg","no degree/no degree yet","","","",""
"People are fair","2004","Lower Saxony","lower secondary degree","","","",""
"People are fair","2004","Lower Saxony","secondary school degree","","","",""
"People are fair","2004","Lower Saxony","college entrance qualification","","","",""
"People are fair","2004","Lower Saxony","Other degree","","","",""
"People are fair","2004","Lower Saxony","no degree/no degree yet","","","",""
"People are fair","2004","Bremen","lower secondary degree","","","",""
"People are fair","2004","Bremen","secondary school degree","","","",""
"People are fair","2004","Bremen","college entrance qualification","","","",""
"People are fair","2004","Bremen","Other degree","","","",""
"People are fair","2004","Bremen","no degree/no degree yet","","","",""
"People are fair","2004","North Rhine-Westphalia","lower secondary degree","","","",""
"People are fair","2004","North Rhine-Westphalia","secondary school degree","","","",""
"People are fair","2004","North Rhine-Westphalia","college entrance qualification","","","",""
"People are fair","2004","North Rhine-Westphalia","Other degree","","","",""
"People are fair","2004","North Rhine-Westphalia","no degree/no degree yet","","","",""
"People are fair","2004","Hesse","lower secondary degree","","","",""
"People are fair","2004","Hesse","secondary school degree","","","",""
"People are fair","2004","Hesse","college entrance qualification","","","",""
"People are fair","2004","Hesse","Other degree","","","",""
"People are fair","2004","Hesse","no degree/no degree yet","","","",""
"People are fair","2004","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"People are fair","2004","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"People are fair","2004","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"People are fair","2004","Rhineland-Palatinate,Saarland","Other degree","","","",""
"People are fair","2004","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"People are fair","2004","Baden-Württemberg","lower secondary degree","","","",""
"People are fair","2004","Baden-Württemberg","secondary school degree","","","",""
"People are fair","2004","Baden-Württemberg","college entrance qualification","","","",""
"People are fair","2004","Baden-Württemberg","Other degree","","","",""
"People are fair","2004","Baden-Württemberg","no degree/no degree yet","","","",""
"People are fair","2004","Bavaria","lower secondary degree","","","",""
"People are fair","2004","Bavaria","secondary school degree","","","",""
"People are fair","2004","Bavaria","college entrance qualification","","","",""
"People are fair","2004","Bavaria","Other degree","","","",""
"People are fair","2004","Bavaria","no degree/no degree yet","","","",""
"People are fair","2004","Berlin","lower secondary degree","","","",""
"People are fair","2004","Berlin","secondary school degree","","","",""
"People are fair","2004","Berlin","college entrance qualification","","","",""
"People are fair","2004","Berlin","Other degree","","","",""
"People are fair","2004","Berlin","no degree/no degree yet","","","",""
"People are fair","2004","Brandenburg","lower secondary degree","","","",""
"People are fair","2004","Brandenburg","secondary school degree","","","",""
"People are fair","2004","Brandenburg","college entrance qualification","","","",""
"People are fair","2004","Brandenburg","Other degree","","","",""
"People are fair","2004","Brandenburg","no degree/no degree yet","","","",""
"People are fair","2004","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"People are fair","2004","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"People are fair","2004","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"People are fair","2004","Mecklenburg-Western Pomerania","Other degree","","","",""
"People are fair","2004","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"People are fair","2004","Saxony","lower secondary degree","","","",""
"People are fair","2004","Saxony","secondary school degree","","","",""
"People are fair","2004","Saxony","college entrance qualification","","","",""
"People are fair","2004","Saxony","Other degree","","","",""
"People are fair","2004","Saxony","no degree/no degree yet","","","",""
"People are fair","2004","Saxony-Anhalt","lower secondary degree","","","",""
"People are fair","2004","Saxony-Anhalt","secondary school degree","","","",""
"People are fair","2004","Saxony-Anhalt","college entrance qualification","","","",""
"People are fair","2004","Saxony-Anhalt","Other degree","","","",""
"People are fair","2004","Saxony-Anhalt","no degree/no degree yet","","","",""
"People are fair","2004","Thuringia","lower secondary degree","","","",""
"People are fair","2004","Thuringia","secondary school degree","","","",""
"People are fair","2004","Thuringia","college entrance qualification","","","",""
"People are fair","2004","Thuringia","Other degree","","","",""
"People are fair","2004","Thuringia","no degree/no degree yet","","","",""
"People exploit","2005","Schleswig-Holstein","lower secondary degree","","","",""
"People exploit","2005","Schleswig-Holstein","secondary school degree","","","",""
"People exploit","2005","Schleswig-Holstein","college entrance qualification","","","",""
"People exploit","2005","Schleswig-Holstein","Other degree","","","",""
"People exploit","2005","Schleswig-Holstein","no degree/no degree yet","","","",""
"People exploit","2005","Hamburg","lower secondary degree","","","",""
"People exploit","2005","Hamburg","secondary school degree","","","",""
"People exploit","2005","Hamburg","college entrance qualification","","","",""
"People exploit","2005","Hamburg","Other degree","","","",""
"People exploit","2005","Hamburg","no degree/no degree yet","","","",""
"People exploit","2005","Lower Saxony","lower secondary degree","","","",""
"People exploit","2005","Lower Saxony","secondary school degree","","","",""
"People exploit","2005","Lower Saxony","college entrance qualification","","","",""
"People exploit","2005","Lower Saxony","Other degree","","","",""
"People exploit","2005","Lower Saxony","no degree/no degree yet","","","",""
"People exploit","2005","Bremen","lower secondary degree","","","",""
"People exploit","2005","Bremen","secondary school degree","","","",""
"People exploit","2005","Bremen","college entrance qualification","","","",""
"People exploit","2005","Bremen","Other degree","","","",""
"People exploit","2005","Bremen","no degree/no degree yet","","","",""
"People exploit","2005","North Rhine-Westphalia","lower secondary degree","","","",""
"People exploit","2005","North Rhine-Westphalia","secondary school degree","","","",""
"People exploit","2005","North Rhine-Westphalia","college entrance qualification","","","",""
"People exploit","2005","North Rhine-Westphalia","Other degree","","","",""
"People exploit","2005","North Rhine-Westphalia","no degree/no degree yet","","","",""
"People exploit","2005","Hesse","lower secondary degree","","","",""
"People exploit","2005","Hesse","secondary school degree","","","",""
"People exploit","2005","Hesse","college entrance qualification","","","",""
"People exploit","2005","Hesse","Other degree","","","",""
"People exploit","2005","Hesse","no degree/no degree yet","","","",""
"People exploit","2005","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"People exploit","2005","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"People exploit","2005","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"People exploit","2005","Rhineland-Palatinate,Saarland","Other degree","","","",""
"People exploit","2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"People exploit","2005","Baden-Württemberg","lower secondary degree","","","",""
"People exploit","2005","Baden-Württemberg","secondary school degree","","","",""
"People exploit","2005","Baden-Württemberg","college entrance qualification","","","",""
"People exploit","2005","Baden-Württemberg","Other degree","","","",""
"People exploit","2005","Baden-Württemberg","no degree/no degree yet","","","",""
"People exploit","2005","Bavaria","lower secondary degree","","","",""
"People exploit","2005","Bavaria","secondary school degree","","","",""
"People exploit","2005","Bavaria","college entrance qualification","","","",""
"People exploit","2005","Bavaria","Other degree","","","",""
"People exploit","2005","Bavaria","no degree/no degree yet","","","",""
"People exploit","2005","Berlin","lower secondary degree","","","",""
"People exploit","2005","Berlin","secondary school degree","","","",""
"People exploit","2005","Berlin","college entrance qualification","","","",""
"People exploit","2005","Berlin","Other degree","","","",""
"People exploit","2005","Berlin","no degree/no degree yet","","","",""
"People exploit","2005","Brandenburg","lower secondary degree","","","",""
"People exploit","2005","Brandenburg","secondary school degree","","","",""
"People exploit","2005","Brandenburg","college entrance qualification","","","",""
"People exploit","2005","Brandenburg","Other degree","","","",""
"People exploit","2005","Brandenburg","no degree/no degree yet","","","",""
"People exploit","2005","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"People exploit","2005","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"People exploit","2005","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"People exploit","2005","Mecklenburg-Western Pomerania","Other degree","","","",""
"People exploit","2005","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"People exploit","2005","Saxony","lower secondary degree","","","",""
"People exploit","2005","Saxony","secondary school degree","","","",""
"People exploit","2005","Saxony","college entrance qualification","","","",""
"People exploit","2005","Saxony","Other degree","","","",""
"People exploit","2005","Saxony","no degree/no degree yet","","","",""
"People exploit","2005","Saxony-Anhalt","lower secondary degree","","","",""
"People exploit","2005","Saxony-Anhalt","secondary school degree","","","",""
"People exploit","2005","Saxony-Anhalt","college entrance qualification","","","",""
"People exploit","2005","Saxony-Anhalt","Other degree","","","",""
"People exploit","2005","Saxony-Anhalt","no degree/no degree yet","","","",""
"People exploit","2005","Thuringia","lower secondary degree","","","",""
"People exploit","2005","Thuringia","secondary school degree","","","",""
"People exploit","2005","Thuringia","college entrance qualification","","","",""
"People exploit","2005","Thuringia","Other degree","","","",""
"People exploit","2005","Thuringia","no degree/no degree yet","","","",""
"People are fair","2005","Schleswig-Holstein","lower secondary degree","","","",""
"People are fair","2005","Schleswig-Holstein","secondary school degree","","","",""
"People are fair","2005","Schleswig-Holstein","college entrance qualification","","","",""
"People are fair","2005","Schleswig-Holstein","Other degree","","","",""
"People are fair","2005","Schleswig-Holstein","no degree/no degree yet","","","",""
