"plh0195","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"People are fair","2015","East Germany","Female","","","","","2"
"People are fair","2015","West Germany","Male","","","","","2"
"People are fair","2015","West Germany","Female","","","","","2"
"People are fair","2015","East Germany","Male","","","","","2"
"People exploit","2015","West Germany","Male","","","","","1"
"People exploit","2015","West Germany","Female","","","","","1"
"People exploit","2015","East Germany","Male","","","","","1"
"People exploit","2015","East Germany","Female","","","","","1"
"People are fair","2016","East Germany","Female","","","","","2"
"People are fair","2016","West Germany","Male","","","","","2"
"People are fair","2016","West Germany","Female","","","","","2"
"People are fair","2016","East Germany","Male","","","","","2"
"People exploit","2016","West Germany","Male","","","","","1"
"People exploit","2016","West Germany","Female","","","","","1"
"People exploit","2016","East Germany","Male","","","","","1"
"People exploit","2016","East Germany","Female","","","","","1"
"People are fair","2017","West Germany","Male","","","","","2"
"People are fair","2017","West Germany","Female","","","","","2"
"People are fair","2017","East Germany","Male","","","","","2"
"People are fair","2017","East Germany","Female","","","","","2"
"People exploit","2017","East Germany","Female","","","","","1"
"People exploit","2017","West Germany","Male","","","","","1"
"People exploit","2017","West Germany","Female","","","","","1"
"People exploit","2017","East Germany","Male","","","","","1"
"People are fair","2018","West Germany","Male","6583","0.595563197847","0.58637580149434","0.60475059419966","2"
"People are fair","2018","West Germany","Female","7418","0.636774945749704","0.628098313948118","0.64545157755129","2"
"People are fair","2018","East Germany","Male","1551","0.553625381567026","0.535192525478487","0.572058237655564","2"
"People are fair","2018","East Germany","Female","1798","0.598680218917172","0.581375103046701","0.615985334787643","2"
"People exploit","2018","West Germany","Female","4384","0.363225054250296","0.35454842244871","0.371901686051882","1"
"People exploit","2018","East Germany","Male","1243","0.446374618432974","0.427941762344436","0.464807474521513","1"
"People exploit","2018","East Germany","Female","1284","0.401319781082828","0.384014665212357","0.418624896953299","1"
"People exploit","2018","West Germany","Male","4379","0.404436802153","0.39524940580034","0.41362419850566","1"
