"plh0195","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"People exploit","2008","16-34 y.","no migration background","1505","0.46064465284954","0.443872968791104","0.477416336907977","1"
"People exploit","2008","16-34 y.","direct migration background","186","0.540698316272215","0.48950374309405","0.591892889450379","1"
"People exploit","2008","16-34 y.","indirect migration background","291","0.564662473556928","0.523671574010694","0.605653373103162","1"
"People exploit","2008","35-65 y.","no migration background","4326","0.493551687218058","0.483327736315725","0.503775638120391","1"
"People exploit","2008","35-65 y.","direct migration background","657","0.570758854473891","0.542151600458299","0.599366108489483","1"
"People exploit","2008","35-65 y.","indirect migration background","86","0.481936271374499","0.410319673213152","0.553552869535845","1"
"People exploit","2008","66 and older","no migration background","1591","0.402837147824398","0.387416314578618","0.418257981070177","1"
"People exploit","2008","66 and older","direct migration background","169","0.498406747657005","0.447112406229366","0.549701089084644","1"
"People exploit","2008","66 and older","indirect migration background","6","","","","1"
"People are fair","2009","16-34 y.","no migration background","","","","","2"
"People are fair","2009","16-34 y.","indirect migration background","","","","","2"
"People are fair","2009","35-65 y.","no migration background","","","","","2"
"People are fair","2009","35-65 y.","direct migration background","","","","","2"
"People are fair","2009","66 and older","no migration background","","","","","2"
"People are fair","2009","66 and older","direct migration background","","","","","2"
"People are fair","2009","66 and older","indirect migration background","","","","","2"
"People are fair","2009","16-34 y.","direct migration background","","","","","2"
"People are fair","2009","35-65 y.","indirect migration background","","","","","2"
"People exploit","2009","16-34 y.","no migration background","","","","","1"
"People exploit","2009","16-34 y.","direct migration background","","","","","1"
"People exploit","2009","16-34 y.","indirect migration background","","","","","1"
"People exploit","2009","35-65 y.","no migration background","","","","","1"
"People exploit","2009","35-65 y.","direct migration background","","","","","1"
"People exploit","2009","35-65 y.","indirect migration background","","","","","1"
"People exploit","2009","66 and older","no migration background","","","","","1"
"People exploit","2009","66 and older","direct migration background","","","","","1"
"People exploit","2009","66 and older","indirect migration background","","","","","1"
"People are fair","2010","16-34 y.","no migration background","","","","","2"
"People are fair","2010","16-34 y.","direct migration background","","","","","2"
"People are fair","2010","16-34 y.","indirect migration background","","","","","2"
"People are fair","2010","35-65 y.","no migration background","","","","","2"
"People are fair","2010","35-65 y.","direct migration background","","","","","2"
"People are fair","2010","66 and older","no migration background","","","","","2"
"People are fair","2010","66 and older","direct migration background","","","","","2"
"People are fair","2010","66 and older","indirect migration background","","","","","2"
"People are fair","2010","35-65 y.","indirect migration background","","","","","2"
"People exploit","2010","35-65 y.","no migration background","","","","","1"
"People exploit","2010","16-34 y.","no migration background","","","","","1"
"People exploit","2010","16-34 y.","direct migration background","","","","","1"
"People exploit","2010","16-34 y.","indirect migration background","","","","","1"
"People exploit","2010","35-65 y.","direct migration background","","","","","1"
"People exploit","2010","35-65 y.","indirect migration background","","","","","1"
"People exploit","2010","66 and older","no migration background","","","","","1"
"People exploit","2010","66 and older","direct migration background","","","","","1"
"People exploit","2010","66 and older","indirect migration background","","","","","1"
"People are fair","2011","16-34 y.","no migration background","","","","","2"
"People are fair","2011","16-34 y.","direct migration background","","","","","2"
"People are fair","2011","16-34 y.","indirect migration background","","","","","2"
"People are fair","2011","35-65 y.","no migration background","","","","","2"
"People are fair","2011","35-65 y.","direct migration background","","","","","2"
"People are fair","2011","66 and older","no migration background","","","","","2"
"People are fair","2011","66 and older","direct migration background","","","","","2"
"People are fair","2011","66 and older","indirect migration background","","","","","2"
"People are fair","2011","35-65 y.","indirect migration background","","","","","2"
"People exploit","2011","35-65 y.","no migration background","","","","","1"
"People exploit","2011","16-34 y.","no migration background","","","","","1"
"People exploit","2011","16-34 y.","direct migration background","","","","","1"
"People exploit","2011","16-34 y.","indirect migration background","","","","","1"
"People exploit","2011","35-65 y.","direct migration background","","","","","1"
"People exploit","2011","35-65 y.","indirect migration background","","","","","1"
"People exploit","2011","66 and older","no migration background","","","","","1"
"People exploit","2011","66 and older","direct migration background","","","","","1"
"People exploit","2011","66 and older","indirect migration background","","","","","1"
"People are fair","2012","16-34 y.","no migration background","","","","","2"
"People are fair","2012","16-34 y.","direct migration background","","","","","2"
"People are fair","2012","16-34 y.","indirect migration background","","","","","2"
"People are fair","2012","35-65 y.","no migration background","","","","","2"
"People are fair","2012","35-65 y.","direct migration background","","","","","2"
"People are fair","2012","35-65 y.","indirect migration background","","","","","2"
"People are fair","2012","66 and older","no migration background","","","","","2"
"People are fair","2012","66 and older","direct migration background","","","","","2"
"People are fair","2012","66 and older","indirect migration background","","","","","2"
"People exploit","2012","35-65 y.","no migration background","","","","","1"
"People exploit","2012","66 and older","direct migration background","","","","","1"
"People exploit","2012","16-34 y.","no migration background","","","","","1"
"People exploit","2012","16-34 y.","direct migration background","","","","","1"
"People exploit","2012","16-34 y.","indirect migration background","","","","","1"
"People exploit","2012","35-65 y.","direct migration background","","","","","1"
"People exploit","2012","35-65 y.","indirect migration background","","","","","1"
"People exploit","2012","66 and older","no migration background","","","","","1"
"People exploit","2012","66 and older","indirect migration background","","","","","1"
"People are fair","2013","16-34 y.","no migration background","2573","0.593839833486357","0.57920329556677","0.608476371405944","2"
"People are fair","2013","16-34 y.","direct migration background","295","0.54858834188438","0.508124259394261","0.589052424374499","2"
"People are fair","2013","16-34 y.","indirect migration background","330","0.484972747457016","0.446552055247656","0.523393439666377","2"
"People are fair","2013","35-65 y.","no migration background","7317","0.55995931674142","0.551244086393809","0.56867454708903","2"
"People are fair","2013","35-65 y.","direct migration background","832","0.469171062150815","0.444862035458171","0.493480088843458","2"
"People are fair","2013","35-65 y.","indirect migration background","289","0.538617165191027","0.495562988583249","0.581671341798805","2"
"People are fair","2013","66 and older","no migration background","2957","0.6510912144259","0.637187072766855","0.664995356084946","2"
"People are fair","2013","66 and older","direct migration background","229","0.647605493153576","0.597486169177197","0.697724817129955","2"
"People are fair","2013","66 and older","indirect migration background","1","","","","2"
"People exploit","2013","35-65 y.","no migration background","5145","0.44004068325858","0.43132545291097","0.448755913606191","1"
"People exploit","2013","66 and older","direct migration background","120","0.352394506846424","0.302275182870045","0.402513830822803","1"
"People exploit","2013","16-34 y.","indirect migration background","320","0.515027252542984","0.476606560333623","0.553447944752344","1"
"People exploit","2013","35-65 y.","direct migration background","787","0.530828937849185","0.506519911156542","0.555137964541829","1"
"People exploit","2013","16-34 y.","no migration background","1752","0.406160166513643","0.391523628594056","0.42079670443323","1"
"People exploit","2013","16-34 y.","direct migration background","286","0.45141165811562","0.410947575625501","0.491875740605739","1"
"People exploit","2013","35-65 y.","indirect migration background","226","0.461382834808973","0.418328658201195","0.504437011416751","1"
"People exploit","2013","66 and older","no migration background","1557","0.3489087855741","0.335004643915054","0.362812927233145","1"
"People exploit","2013","66 and older","indirect migration background","4","","","","1"
"People are fair","2014","16-34 y.","no migration background","","","","","2"
"People are fair","2014","16-34 y.","direct migration background","","","","","2"
"People are fair","2014","16-34 y.","indirect migration background","","","","","2"
"People are fair","2014","35-65 y.","no migration background","","","","","2"
"People are fair","2014","35-65 y.","direct migration background","","","","","2"
"People are fair","2014","35-65 y.","indirect migration background","","","","","2"
"People are fair","2014","66 and older","no migration background","","","","","2"
"People are fair","2014","66 and older","direct migration background","","","","","2"
"People are fair","2014","66 and older","indirect migration background","","","","","2"
"People exploit","2014","35-65 y.","no migration background","","","","","1"
"People exploit","2014","66 and older","direct migration background","","","","","1"
"People exploit","2014","16-34 y.","indirect migration background","","","","","1"
"People exploit","2014","35-65 y.","direct migration background","","","","","1"
"People exploit","2014","16-34 y.","no migration background","","","","","1"
"People exploit","2014","16-34 y.","direct migration background","","","","","1"
"People exploit","2014","66 and older","indirect migration background","","","","","1"
"People exploit","2014","35-65 y.","indirect migration background","","","","","1"
"People exploit","2014","66 and older","no migration background","","","","","1"
"People are fair","2015","16-34 y.","no migration background","","","","","2"
"People are fair","2015","16-34 y.","direct migration background","","","","","2"
"People are fair","2015","16-34 y.","indirect migration background","","","","","2"
"People are fair","2015","35-65 y.","no migration background","","","","","2"
"People are fair","2015","35-65 y.","direct migration background","","","","","2"
"People are fair","2015","35-65 y.","indirect migration background","","","","","2"
"People are fair","2015","66 and older","no migration background","","","","","2"
"People are fair","2015","66 and older","direct migration background","","","","","2"
"People are fair","2015","66 and older","indirect migration background","","","","","2"
"People exploit","2015","16-34 y.","no migration background","","","","","1"
"People exploit","2015","16-34 y.","direct migration background","","","","","1"
"People exploit","2015","35-65 y.","no migration background","","","","","1"
"People exploit","2015","66 and older","direct migration background","","","","","1"
"People exploit","2015","35-65 y.","indirect migration background","","","","","1"
"People exploit","2015","16-34 y.","indirect migration background","","","","","1"
"People exploit","2015","35-65 y.","direct migration background","","","","","1"
"People exploit","2015","66 and older","no migration background","","","","","1"
"People exploit","2015","66 and older","indirect migration background","","","","","1"
"People are fair","2016","16-34 y.","no migration background","","","","","2"
"People are fair","2016","16-34 y.","direct migration background","","","","","2"
"People are fair","2016","16-34 y.","indirect migration background","","","","","2"
"People are fair","2016","35-65 y.","no migration background","","","","","2"
"People are fair","2016","35-65 y.","direct migration background","","","","","2"
"People are fair","2016","35-65 y.","indirect migration background","","","","","2"
"People are fair","2016","66 and older","no migration background","","","","","2"
"People are fair","2016","66 and older","direct migration background","","","","","2"
"People are fair","2016","66 and older","indirect migration background","","","","","2"
"People exploit","2016","16-34 y.","direct migration background","","","","","1"
"People exploit","2016","35-65 y.","no migration background","","","","","1"
"People exploit","2016","16-34 y.","no migration background","","","","","1"
"People exploit","2016","16-34 y.","indirect migration background","","","","","1"
"People exploit","2016","35-65 y.","indirect migration background","","","","","1"
"People exploit","2016","66 and older","direct migration background","","","","","1"
"People exploit","2016","35-65 y.","direct migration background","","","","","1"
"People exploit","2016","66 and older","no migration background","","","","","1"
"People exploit","2016","66 and older","indirect migration background","","","","","1"
"People are fair","2017","16-34 y.","no migration background","","","","","2"
"People are fair","2017","16-34 y.","direct migration background","","","","","2"
"People are fair","2017","16-34 y.","indirect migration background","","","","","2"
"People are fair","2017","35-65 y.","no migration background","","","","","2"
"People are fair","2017","35-65 y.","direct migration background","","","","","2"
"People are fair","2017","35-65 y.","indirect migration background","","","","","2"
"People are fair","2017","66 and older","no migration background","","","","","2"
"People are fair","2017","66 and older","direct migration background","","","","","2"
"People are fair","2017","66 and older","indirect migration background","","","","","2"
"People exploit","2017","16-34 y.","no migration background","","","","","1"
"People exploit","2017","16-34 y.","direct migration background","","","","","1"
"People exploit","2017","35-65 y.","no migration background","","","","","1"
"People exploit","2017","16-34 y.","indirect migration background","","","","","1"
"People exploit","2017","66 and older","direct migration background","","","","","1"
"People exploit","2017","35-65 y.","direct migration background","","","","","1"
"People exploit","2017","35-65 y.","indirect migration background","","","","","1"
"People exploit","2017","66 and older","indirect migration background","","","","","1"
"People exploit","2017","66 and older","no migration background","","","","","1"
"People are fair","2018","16-34 y.","no migration background","2341","0.592699430015283","0.577330355822907","0.608068504207659","2"
"People are fair","2018","16-34 y.","direct migration background","1585","0.531263514192694","0.513069918270048","0.54945711011534","2"
"People are fair","2018","16-34 y.","indirect migration background","486","0.520334901300018","0.488699315934994","0.551970486665041","2"
"People are fair","2018","35-65 y.","no migration background","6626","0.600050032770292","0.590811721963838","0.609288343576747","2"
"People are fair","2018","35-65 y.","direct migration background","2471","0.532126149837424","0.517414622014595","0.546837677660253","2"
"People are fair","2018","35-65 y.","indirect migration background","404","0.600688511795957","0.564303372928003","0.637073650663912","2"
"People are fair","2018","66 and older","no migration background","3137","0.701249053916705","0.68783713590291","0.7146609719305","2"
"People are fair","2018","66 and older","direct migration background","286","0.614669292094346","0.570000599804524","0.659337984384168","2"
"People are fair","2018","66 and older","indirect migration background","14","","","","2"
"People exploit","2018","16-34 y.","no migration background","1585","0.407300569984717","0.391931495792341","0.422669644177093","1"
"People exploit","2018","16-34 y.","direct migration background","1305","0.468736485807306","0.45054288988466","0.486930081729952","1"
"People exploit","2018","35-65 y.","no migration background","4176","0.399949967229707","0.390711656423253","0.409188278036162","1"
"People exploit","2018","35-65 y.","direct migration background","1948","0.467873850162576","0.453162322339747","0.482585377985405","1"
"People exploit","2018","35-65 y.","indirect migration background","292","0.399311488204042","0.362926349336088","0.435696627071997","1"
"People exploit","2018","66 and older","indirect migration background","5","","","","1"
"People exploit","2018","66 and older","direct migration background","170","0.385330707905654","0.340662015615832","0.429999400195476","1"
"People exploit","2018","16-34 y.","indirect migration background","472","0.479665098699982","0.448029513334959","0.511300684065006","1"
"People exploit","2018","66 and older","no migration background","1337","0.298750946083295","0.2853390280695","0.31216286409709","1"
