"plh0195","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"People are fair","2006","no migration background","vocational + Abi","","","","","2"
"People exploit","2006","indirect migration background","general elemantary","","","","","1"
"People exploit","2006","indirect migration background","middle vocational","","","","","1"
"People exploit","2006","indirect migration background","vocational + Abi","","","","","1"
"People exploit","2006","indirect migration background","higher vocational","","","","","1"
"People exploit","2006","indirect migration background","higher education","","","","","1"
"People exploit","2006","no migration background","in school","","","","","1"
"People exploit","2006","no migration background","inadequately","","","","","1"
"People exploit","2006","no migration background","general elemantary","","","","","1"
"People exploit","2006","no migration background","middle vocational","","","","","1"
"People exploit","2006","no migration background","vocational + Abi","","","","","1"
"People exploit","2006","no migration background","higher vocational","","","","","1"
"People exploit","2006","no migration background","higher education","","","","","1"
"People exploit","2006","direct migration background","in school","","","","","1"
"People exploit","2006","direct migration background","inadequately","","","","","1"
"People exploit","2006","direct migration background","general elemantary","","","","","1"
"People exploit","2006","direct migration background","middle vocational","","","","","1"
"People exploit","2006","direct migration background","vocational + Abi","","","","","1"
"People exploit","2006","direct migration background","higher vocational","","","","","1"
"People exploit","2006","direct migration background","higher education","","","","","1"
"People exploit","2006","indirect migration background","in school","","","","","1"
"People exploit","2006","indirect migration background","inadequately","","","","","1"
"People are fair","2007","indirect migration background","inadequately","","","","","2"
"People are fair","2007","indirect migration background","general elemantary","","","","","2"
"People are fair","2007","indirect migration background","higher vocational","","","","","2"
"People are fair","2007","indirect migration background","middle vocational","","","","","2"
"People are fair","2007","indirect migration background","vocational + Abi","","","","","2"
"People are fair","2007","direct migration background","middle vocational","","","","","2"
"People are fair","2007","direct migration background","vocational + Abi","","","","","2"
"People are fair","2007","indirect migration background","higher education","","","","","2"
"People are fair","2007","direct migration background","higher vocational","","","","","2"
"People are fair","2007","direct migration background","higher education","","","","","2"
"People are fair","2007","indirect migration background","in school","","","","","2"
"People are fair","2007","no migration background","higher vocational","","","","","2"
"People are fair","2007","no migration background","higher education","","","","","2"
"People are fair","2007","direct migration background","in school","","","","","2"
"People are fair","2007","direct migration background","general elemantary","","","","","2"
"People are fair","2007","direct migration background","inadequately","","","","","2"
"People are fair","2007","no migration background","in school","","","","","2"
"People are fair","2007","no migration background","inadequately","","","","","2"
"People are fair","2007","no migration background","general elemantary","","","","","2"
"People are fair","2007","no migration background","middle vocational","","","","","2"
"People are fair","2007","no migration background","vocational + Abi","","","","","2"
"People exploit","2007","indirect migration background","general elemantary","","","","","1"
"People exploit","2007","indirect migration background","middle vocational","","","","","1"
"People exploit","2007","indirect migration background","vocational + Abi","","","","","1"
"People exploit","2007","indirect migration background","higher vocational","","","","","1"
"People exploit","2007","indirect migration background","higher education","","","","","1"
"People exploit","2007","direct migration background","in school","","","","","1"
"People exploit","2007","direct migration background","inadequately","","","","","1"
"People exploit","2007","direct migration background","middle vocational","","","","","1"
"People exploit","2007","direct migration background","higher vocational","","","","","1"
"People exploit","2007","no migration background","in school","","","","","1"
"People exploit","2007","no migration background","inadequately","","","","","1"
"People exploit","2007","no migration background","general elemantary","","","","","1"
"People exploit","2007","no migration background","middle vocational","","","","","1"
"People exploit","2007","no migration background","vocational + Abi","","","","","1"
"People exploit","2007","no migration background","higher vocational","","","","","1"
"People exploit","2007","no migration background","higher education","","","","","1"
"People exploit","2007","direct migration background","general elemantary","","","","","1"
"People exploit","2007","direct migration background","vocational + Abi","","","","","1"
"People exploit","2007","direct migration background","higher education","","","","","1"
"People exploit","2007","indirect migration background","in school","","","","","1"
"People exploit","2007","indirect migration background","inadequately","","","","","1"
"People are fair","2008","indirect migration background","higher education","56","0.633505970569732","0.531668483654836","0.735343457484628","2"
"People are fair","2008","indirect migration background","general elemantary","63","0.338417358901592","0.264869862192978","0.411964855610205","2"
"People are fair","2008","indirect migration background","higher vocational","21","","","","2"
"People are fair","2008","indirect migration background","inadequately","3","","","","2"
"People are fair","2008","indirect migration background","middle vocational","157","0.443014419852466","0.388071191494882","0.497957648210051","2"
"People are fair","2008","indirect migration background","vocational + Abi","16","","","","2"
"People are fair","2008","direct migration background","middle vocational","295","0.414611735822997","0.378168046462068","0.451055425183926","2"
"People are fair","2008","direct migration background","higher vocational","58","0.56751318458307","0.475761616852715","0.659264752313425","2"
"People are fair","2008","direct migration background","vocational + Abi","92","0.480997677923099","0.410324663287606","0.551670692558591","2"
"People are fair","2008","direct migration background","higher education","182","0.569165871629728","0.514041745363526","0.62428999789593","2"
"People are fair","2008","indirect migration background","in school","32","0.542533071646178","0.40841011571627","0.676656027576086","2"
"People are fair","2008","no migration background","higher education","2447","0.642120511818728","0.626769363071294","0.657471660566162","2"
"People are fair","2008","direct migration background","inadequately","43","0.428452711246624","0.330478317379184","0.526427105114064","2"
"People are fair","2008","no migration background","higher vocational","681","0.523753012000143","0.496099395020385","0.5514066289799","2"
"People are fair","2008","direct migration background","in school","6","","","","2"
"People are fair","2008","direct migration background","general elemantary","172","0.387503479117226","0.340911295810344","0.434095662424108","2"
"People are fair","2008","no migration background","in school","190","0.674062034423313","0.620115133524767","0.728008935321859","2"
"People are fair","2008","no migration background","inadequately","27","","","","2"
"People are fair","2008","no migration background","general elemantary","708","0.514229909317851","0.488234421532919","0.540225397102784","2"
"People are fair","2008","no migration background","middle vocational","4383","0.503684052860834","0.4931212200732","0.514246885648468","2"
"People are fair","2008","no migration background","vocational + Abi","483","0.56129913403511","0.527939593524591","0.594658674545628","2"
"People exploit","2008","indirect migration background","general elemantary","96","0.661582641098409","0.588035144389795","0.735130137807022","1"
"People exploit","2008","indirect migration background","middle vocational","157","0.556985580147534","0.502042351789949","0.611928808505118","1"
"People exploit","2008","indirect migration background","vocational + Abi","24","","","","1"
"People exploit","2008","indirect migration background","higher vocational","14","","","","1"
"People exploit","2008","indirect migration background","higher education","30","0.366494029430268","0.264656542515372","0.468331516345164","1"
"People exploit","2008","no migration background","vocational + Abi","367","0.43870086596489","0.405341325454372","0.472060406475409","1"
"People exploit","2008","no migration background","higher vocational","572","0.476246987999857","0.4485933710201","0.503900604979615","1"
"People exploit","2008","direct migration background","in school","4","","","","1"
"People exploit","2008","direct migration background","general elemantary","248","0.612496520882774","0.565904337575892","0.659088704189656","1"
"People exploit","2008","no migration background","higher education","1299","0.357879488181272","0.342528339433838","0.373230636928706","1"
"People exploit","2008","direct migration background","inadequately","55","0.571547288753376","0.473572894885936","0.669521682620816","1"
"People exploit","2008","direct migration background","middle vocational","407","0.585388264177003","0.548944574816074","0.621831953537932","1"
"People exploit","2008","direct migration background","vocational + Abi","100","0.519002322076901","0.448329307441409","0.589675336712394","1"
"People exploit","2008","direct migration background","higher vocational","54","0.43248681541693","0.340735247686575","0.524238383147285","1"
"People exploit","2008","no migration background","in school","100","0.325937965576687","0.271991064678142","0.379884866475233","1"
"People exploit","2008","no migration background","inadequately","46","0.720437909723527","0.617488448240107","0.823387371206948","1"
"People exploit","2008","no migration background","general elemantary","712","0.485770090682149","0.459774602897216","0.511765578467081","1"
"People exploit","2008","no migration background","middle vocational","4224","0.496315947139166","0.485753114351532","0.5068787799268","1"
"People exploit","2008","direct migration background","higher education","128","0.430834128370273","0.375710002104071","0.485958254636475","1"
"People exploit","2008","indirect migration background","in school","21","","","","1"
"People exploit","2008","indirect migration background","inadequately","5","","","","1"
"People are fair","2009","indirect migration background","vocational + Abi","","","","","2"
"People are fair","2009","indirect migration background","higher vocational","","","","","2"
"People are fair","2009","indirect migration background","middle vocational","","","","","2"
"People are fair","2009","indirect migration background","higher education","","","","","2"
"People are fair","2009","indirect migration background","general elemantary","","","","","2"
"People are fair","2009","indirect migration background","inadequately","","","","","2"
"People are fair","2009","direct migration background","higher vocational","","","","","2"
"People are fair","2009","direct migration background","higher education","","","","","2"
"People are fair","2009","indirect migration background","in school","","","","","2"
"People are fair","2009","direct migration background","middle vocational","","","","","2"
"People are fair","2009","direct migration background","vocational + Abi","","","","","2"
"People are fair","2009","no migration background","higher vocational","","","","","2"
"People are fair","2009","no migration background","higher education","","","","","2"
"People are fair","2009","direct migration background","in school","","","","","2"
"People are fair","2009","direct migration background","inadequately","","","","","2"
"People are fair","2009","direct migration background","general elemantary","","","","","2"
"People are fair","2009","no migration background","in school","","","","","2"
"People are fair","2009","no migration background","inadequately","","","","","2"
"People are fair","2009","no migration background","general elemantary","","","","","2"
"People are fair","2009","no migration background","middle vocational","","","","","2"
"People are fair","2009","no migration background","vocational + Abi","","","","","2"
"People exploit","2009","indirect migration background","general elemantary","","","","","1"
"People exploit","2009","indirect migration background","middle vocational","","","","","1"
"People exploit","2009","indirect migration background","vocational + Abi","","","","","1"
"People exploit","2009","indirect migration background","higher vocational","","","","","1"
"People exploit","2009","indirect migration background","higher education","","","","","1"
"People exploit","2009","direct migration background","vocational + Abi","","","","","1"
"People exploit","2009","direct migration background","higher vocational","","","","","1"
"People exploit","2009","direct migration background","higher education","","","","","1"
"People exploit","2009","indirect migration background","in school","","","","","1"
"People exploit","2009","indirect migration background","inadequately","","","","","1"
"People exploit","2009","no migration background","inadequately","","","","","1"
"People exploit","2009","no migration background","general elemantary","","","","","1"
"People exploit","2009","no migration background","vocational + Abi","","","","","1"
"People exploit","2009","no migration background","higher education","","","","","1"
"People exploit","2009","no migration background","middle vocational","","","","","1"
"People exploit","2009","no migration background","higher vocational","","","","","1"
"People exploit","2009","direct migration background","in school","","","","","1"
"People exploit","2009","direct migration background","inadequately","","","","","1"
"People exploit","2009","direct migration background","general elemantary","","","","","1"
"People exploit","2009","no migration background","in school","","","","","1"
"People exploit","2009","direct migration background","middle vocational","","","","","1"
"People are fair","2010","indirect migration background","in school","","","","","2"
"People are fair","2010","indirect migration background","inadequately","","","","","2"
"People are fair","2010","indirect migration background","general elemantary","","","","","2"
"People are fair","2010","indirect migration background","middle vocational","","","","","2"
"People are fair","2010","indirect migration background","vocational + Abi","","","","","2"
"People are fair","2010","indirect migration background","higher vocational","","","","","2"
"People are fair","2010","direct migration background","middle vocational","","","","","2"
"People are fair","2010","direct migration background","higher education","","","","","2"
"People are fair","2010","indirect migration background","higher education","","","","","2"
"People are fair","2010","direct migration background","vocational + Abi","","","","","2"
"People are fair","2010","direct migration background","higher vocational","","","","","2"
"People are fair","2010","direct migration background","general elemantary","","","","","2"
"People are fair","2010","no migration background","higher education","","","","","2"
"People are fair","2010","no migration background","higher vocational","","","","","2"
"People are fair","2010","direct migration background","in school","","","","","2"
"People are fair","2010","direct migration background","inadequately","","","","","2"
"People are fair","2010","no migration background","in school","","","","","2"
"People are fair","2010","no migration background","inadequately","","","","","2"
"People are fair","2010","no migration background","general elemantary","","","","","2"
"People are fair","2010","no migration background","middle vocational","","","","","2"
"People are fair","2010","no migration background","vocational + Abi","","","","","2"
"People exploit","2010","indirect migration background","general elemantary","","","","","1"
"People exploit","2010","indirect migration background","middle vocational","","","","","1"
"People exploit","2010","indirect migration background","vocational + Abi","","","","","1"
"People exploit","2010","indirect migration background","higher vocational","","","","","1"
"People exploit","2010","indirect migration background","higher education","","","","","1"
"People exploit","2010","indirect migration background","inadequately","","","","","1"
"People exploit","2010","direct migration background","vocational + Abi","","","","","1"
"People exploit","2010","direct migration background","higher vocational","","","","","1"
"People exploit","2010","direct migration background","higher education","","","","","1"
"People exploit","2010","indirect migration background","in school","","","","","1"
"People exploit","2010","no migration background","inadequately","","","","","1"
"People exploit","2010","no migration background","middle vocational","","","","","1"
"People exploit","2010","no migration background","in school","","","","","1"
"People exploit","2010","no migration background","general elemantary","","","","","1"
"People exploit","2010","no migration background","vocational + Abi","","","","","1"
"People exploit","2010","no migration background","higher vocational","","","","","1"
"People exploit","2010","no migration background","higher education","","","","","1"
"People exploit","2010","direct migration background","middle vocational","","","","","1"
"People exploit","2010","direct migration background","in school","","","","","1"
"People exploit","2010","direct migration background","inadequately","","","","","1"
"People exploit","2010","direct migration background","general elemantary","","","","","1"
"People are fair","2011","direct migration background","vocational + Abi","","","","","2"
"People are fair","2011","direct migration background","higher vocational","","","","","2"
"People are fair","2011","direct migration background","higher education","","","","","2"
"People are fair","2011","direct migration background","middle vocational","","","","","2"
"People are fair","2011","indirect migration background","in school","","","","","2"
"People are fair","2011","indirect migration background","inadequately","","","","","2"
"People are fair","2011","indirect migration background","general elemantary","","","","","2"
"People are fair","2011","indirect migration background","vocational + Abi","","","","","2"
"People are fair","2011","indirect migration background","higher education","","","","","2"
"People are fair","2011","indirect migration background","middle vocational","","","","","2"
"People are fair","2011","indirect migration background","higher vocational","","","","","2"
"People are fair","2011","no migration background","higher education","","","","","2"
"People are fair","2011","direct migration background","in school","","","","","2"
"People are fair","2011","direct migration background","inadequately","","","","","2"
"People are fair","2011","direct migration background","general elemantary","","","","","2"
"People are fair","2011","no migration background","higher vocational","","","","","2"
"People are fair","2011","no migration background","in school","","","","","2"
"People are fair","2011","no migration background","inadequately","","","","","2"
"People are fair","2011","no migration background","general elemantary","","","","","2"
"People are fair","2011","no migration background","middle vocational","","","","","2"
"People are fair","2011","no migration background","vocational + Abi","","","","","2"
"People exploit","2011","indirect migration background","general elemantary","","","","","1"
"People exploit","2011","indirect migration background","middle vocational","","","","","1"
"People exploit","2011","indirect migration background","vocational + Abi","","","","","1"
"People exploit","2011","indirect migration background","higher vocational","","","","","1"
"People exploit","2011","indirect migration background","higher education","","","","","1"
"People exploit","2011","direct migration background","higher vocational","","","","","1"
"People exploit","2011","direct migration background","higher education","","","","","1"
"People exploit","2011","indirect migration background","inadequately","","","","","1"
"People exploit","2011","indirect migration background","in school","","","","","1"
"People exploit","2011","direct migration background","vocational + Abi","","","","","1"
"People exploit","2011","direct migration background","inadequately","","","","","1"
"People exploit","2011","direct migration background","general elemantary","","","","","1"
"People exploit","2011","no migration background","in school","","","","","1"
"People exploit","2011","direct migration background","in school","","","","","1"
"People exploit","2011","direct migration background","middle vocational","","","","","1"
"People exploit","2011","no migration background","inadequately","","","","","1"
"People exploit","2011","no migration background","general elemantary","","","","","1"
"People exploit","2011","no migration background","middle vocational","","","","","1"
"People exploit","2011","no migration background","vocational + Abi","","","","","1"
"People exploit","2011","no migration background","higher vocational","","","","","1"
"People exploit","2011","no migration background","higher education","","","","","1"
"People are fair","2012","direct migration background","middle vocational","","","","","2"
"People are fair","2012","indirect migration background","higher education","","","","","2"
"People are fair","2012","direct migration background","vocational + Abi","","","","","2"
"People are fair","2012","direct migration background","higher vocational","","","","","2"
"People are fair","2012","direct migration background","higher education","","","","","2"
"People are fair","2012","indirect migration background","inadequately","","","","","2"
"People are fair","2012","indirect migration background","middle vocational","","","","","2"
"People are fair","2012","indirect migration background","in school","","","","","2"
"People are fair","2012","indirect migration background","general elemantary","","","","","2"
"People are fair","2012","indirect migration background","vocational + Abi","","","","","2"
"People are fair","2012","indirect migration background","higher vocational","","","","","2"
"People are fair","2012","no migration background","higher vocational","","","","","2"
"People are fair","2012","no migration background","higher education","","","","","2"
"People are fair","2012","direct migration background","in school","","","","","2"
"People are fair","2012","direct migration background","inadequately","","","","","2"
"People are fair","2012","direct migration background","general elemantary","","","","","2"
"People are fair","2012","no migration background","in school","","","","","2"
"People are fair","2012","no migration background","inadequately","","","","","2"
"People are fair","2012","no migration background","general elemantary","","","","","2"
"People are fair","2012","no migration background","middle vocational","","","","","2"
"People are fair","2012","no migration background","vocational + Abi","","","","","2"
"People exploit","2012","indirect migration background","general elemantary","","","","","1"
"People exploit","2012","indirect migration background","middle vocational","","","","","1"
"People exploit","2012","indirect migration background","vocational + Abi","","","","","1"
"People exploit","2012","indirect migration background","higher vocational","","","","","1"
"People exploit","2012","indirect migration background","higher education","","","","","1"
"People exploit","2012","direct migration background","vocational + Abi","","","","","1"
"People exploit","2012","direct migration background","higher vocational","","","","","1"
"People exploit","2012","direct migration background","higher education","","","","","1"
"People exploit","2012","indirect migration background","in school","","","","","1"
"People exploit","2012","indirect migration background","inadequately","","","","","1"
"People exploit","2012","direct migration background","general elemantary","","","","","1"
"People exploit","2012","direct migration background","middle vocational","","","","","1"
"People exploit","2012","no migration background","higher education","","","","","1"
"People exploit","2012","direct migration background","in school","","","","","1"
"People exploit","2012","direct migration background","inadequately","","","","","1"
"People exploit","2012","no migration background","higher vocational","","","","","1"
"People exploit","2012","no migration background","vocational + Abi","","","","","1"
"People exploit","2012","no migration background","in school","","","","","1"
"People exploit","2012","no migration background","middle vocational","","","","","1"
"People exploit","2012","no migration background","inadequately","","","","","1"
"People exploit","2012","no migration background","general elemantary","","","","","1"
"People are fair","2013","no migration background","higher vocational","865","0.573955798451286","0.548972694535144","0.598938902367429","2"
"People are fair","2013","no migration background","higher education","3709","0.727441509919531","0.715094386955722","0.739788632883341","2"
"People are fair","2013","direct migration background","in school","14","","","","2"
"People are fair","2013","indirect migration background","middle vocational","235","0.451626668958698","0.40649123698215","0.496762100935245","2"
"People are fair","2013","indirect migration background","vocational + Abi","43","0.642039867901605","0.532812728630305","0.751267007172905","2"
"People are fair","2013","indirect migration background","higher vocational","29","","","","2"
"People are fair","2013","indirect migration background","higher education","127","0.63813147387228","0.568124824512228","0.708138123232331","2"
"People are fair","2013","direct migration background","inadequately","49","0.484035413843647","0.393866756421071","0.574204071266224","2"
"People are fair","2013","direct migration background","general elemantary","216","0.452416559777079","0.40825620238758","0.496576917166578","2"
"People are fair","2013","direct migration background","middle vocational","473","0.48613719050394","0.454083527268016","0.518190853739865","2"
"People are fair","2013","direct migration background","higher vocational","54","0.554495506540411","0.45507235292779","0.653918660153031","2"
"People are fair","2013","indirect migration background","in school","53","0.473667998260561","0.372730839787767","0.574605156733354","2"
"People are fair","2013","direct migration background","vocational + Abi","168","0.534996235080409","0.478271371012134","0.591721099148684","2"
"People are fair","2013","direct migration background","higher education","356","0.666692327760716","0.626969986111894","0.706414669409537","2"
"People are fair","2013","indirect migration background","inadequately","9","","","","2"
"People are fair","2013","indirect migration background","general elemantary","78","0.418773106550424","0.350905534232177","0.486640678868671","2"
"People are fair","2013","no migration background","in school","219","0.629815077697233","0.577157276629064","0.682472878765403","2"
"People are fair","2013","no migration background","inadequately","57","0.360524355731922","0.288346672300099","0.432702039163745","2"
"People are fair","2013","no migration background","general elemantary","982","0.556789959369135","0.533980005999453","0.579599912738817","2"
"People are fair","2013","no migration background","middle vocational","5925","0.547152659391168","0.537762195388852","0.556543123393485","2"
"People are fair","2013","no migration background","vocational + Abi","899","0.627904380523986","0.602205606961256","0.653603154086715","2"
