"plh0195","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"People exploit","2013","Urban Area","Male","3024","0.431018438554417","0.419576502015114","0.442460375093721"
"People exploit","2013","Urban Area","Female","3280","0.383254940398175","0.373129218213002","0.393380662583347"
"People exploit","2013","Rural Area","Male","1888","0.463755011161877","0.448518374814674","0.47899164750908"
"People exploit","2013","Rural Area","Female","2005","0.414372476209176","0.400512926016909","0.428232026401443"
"People are fair","2013","Urban Area","Male","4172","0.568981561445583","0.557539624906279","0.580423497984886"
"People are fair","2013","Urban Area","Female","5576","0.616745059601825","0.606619337416653","0.626870781786998"
"People are fair","2013","Rural Area","Male","2227","0.536244988838123","0.52100835249092","0.551481625185326"
"People are fair","2013","Rural Area","Female","2848","0.585627523790824","0.571767973598557","0.599487073983091"
"People exploit","2014","Urban Area","Male","","","",""
"People exploit","2014","Urban Area","Female","","","",""
"People exploit","2014","Rural Area","Male","","","",""
"People exploit","2014","Rural Area","Female","","","",""
"People are fair","2014","Urban Area","Male","","","",""
"People are fair","2014","Urban Area","Female","","","",""
"People are fair","2014","Rural Area","Male","","","",""
"People are fair","2014","Rural Area","Female","","","",""
"People exploit","2015","Urban Area","Male","","","",""
"People exploit","2015","Urban Area","Female","","","",""
"People exploit","2015","Rural Area","Male","","","",""
"People exploit","2015","Rural Area","Female","","","",""
"People are fair","2015","Urban Area","Male","","","",""
"People are fair","2015","Urban Area","Female","","","",""
"People are fair","2015","Rural Area","Male","","","",""
"People are fair","2015","Rural Area","Female","","","",""
"People exploit","2016","Urban Area","Male","","","",""
"People exploit","2016","Urban Area","Female","","","",""
"People exploit","2016","Rural Area","Male","","","",""
"People exploit","2016","Rural Area","Female","","","",""
"People are fair","2016","Urban Area","Male","","","",""
"People are fair","2016","Urban Area","Female","","","",""
"People are fair","2016","Rural Area","Male","","","",""
"People are fair","2016","Rural Area","Female","","","",""
"People exploit","2017","Urban Area","Male","","","",""
"People exploit","2017","Urban Area","Female","","","",""
"People exploit","2017","Rural Area","Male","","","",""
"People exploit","2017","Rural Area","Female","","","",""
"People are fair","2017","Urban Area","Male","","","",""
"People are fair","2017","Urban Area","Female","","","",""
"People are fair","2017","Rural Area","Male","","","",""
"People are fair","2017","Rural Area","Female","","","",""
"People exploit","2018","Urban Area","Male","3579","0.395536360001918","0.385474024239796","0.40559869576404"
"People exploit","2018","Urban Area","Female","3642","0.356041101939061","0.346584105759686","0.365498098118435"
"People exploit","2018","Rural Area","Male","2043","0.446543620318728","0.432308310064573","0.460778930572883"
"People exploit","2018","Rural Area","Female","2026","0.400311443866447","0.386779284189043","0.413843603543852"
"People are fair","2018","Urban Area","Male","5492","0.604463639998082","0.59440130423596","0.614525975760204"
"People are fair","2018","Urban Area","Female","6206","0.64395889806094","0.634501901881565","0.653415894240314"
"People are fair","2018","Rural Area","Male","2642","0.553456379681272","0.539221069427117","0.567691689935427"
"People are fair","2018","Rural Area","Female","3010","0.599688556133553","0.586156396456148","0.613220715810957"
