"plh0195","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence","value"
"People exploit","2010","Not Employed","East Germany","","","","","1"
"People exploit","2010","Employed","East Germany","","","","","1"
"People exploit","2010","Not Employed","West Germany","","","","","1"
"People exploit","2010","Employed","West Germany","","","","","1"
"People are fair","2011","Not Employed","East Germany","","","","","2"
"People are fair","2011","Employed","East Germany","","","","","2"
"People are fair","2011","Not Employed","West Germany","","","","","2"
"People are fair","2011","Employed","West Germany","","","","","2"
"People exploit","2011","Not Employed","East Germany","","","","","1"
"People exploit","2011","Employed","East Germany","","","","","1"
"People exploit","2011","Not Employed","West Germany","","","","","1"
"People exploit","2011","Employed","West Germany","","","","","1"
"People are fair","2012","Not Employed","East Germany","","","","","2"
"People are fair","2012","Employed","East Germany","","","","","2"
"People are fair","2012","Not Employed","West Germany","","","","","2"
"People are fair","2012","Employed","West Germany","","","","","2"
"People exploit","2012","Not Employed","West Germany","","","","","1"
"People exploit","2012","Not Employed","East Germany","","","","","1"
"People exploit","2012","Employed","East Germany","","","","","1"
"People exploit","2012","Employed","West Germany","","","","","1"
"People are fair","2013","Not Employed","East Germany","1119","0.527096988174487","0.50588440361644","0.548309572732535","2"
"People are fair","2013","Employed","East Germany","1851","0.511081172979615","0.494546485213318","0.527615860745913","2"
"People are fair","2013","Not Employed","West Germany","4010","0.619215300607283","0.607378770404197","0.63105183081037","2"
"People are fair","2013","Employed","West Germany","7843","0.586264167133628","0.577770557124684","0.594757777142572","2"
"People exploit","2013","Employed","East Germany","1660","0.488918827020385","0.472384139254087","0.505453514786682","1"
"People exploit","2013","Not Employed","West Germany","2455","0.380784699392716","0.36894816918963","0.392621229595803","1"
"People exploit","2013","Not Employed","East Germany","1009","0.472903011825513","0.451690427267465","0.49411559638356","1"
"People exploit","2013","Employed","West Germany","5073","0.413735832866372","0.405242222857428","0.422229442875316","1"
"People are fair","2014","Not Employed","West Germany","","","","","2"
"People are fair","2014","Not Employed","East Germany","","","","","2"
"People are fair","2014","Employed","East Germany","","","","","2"
"People are fair","2014","Employed","West Germany","","","","","2"
"People exploit","2014","Employed","East Germany","","","","","1"
"People exploit","2014","Not Employed","West Germany","","","","","1"
"People exploit","2014","Not Employed","East Germany","","","","","1"
"People exploit","2014","Employed","West Germany","","","","","1"
"People are fair","2015","Employed","East Germany","","","","","2"
"People are fair","2015","Not Employed","West Germany","","","","","2"
"People are fair","2015","Not Employed","East Germany","","","","","2"
"People are fair","2015","Employed","West Germany","","","","","2"
"People exploit","2015","Not Employed","West Germany","","","","","1"
"People exploit","2015","Not Employed","East Germany","","","","","1"
"People exploit","2015","Employed","West Germany","","","","","1"
"People exploit","2015","Employed","East Germany","","","","","1"
"People are fair","2016","Employed","East Germany","","","","","2"
"People are fair","2016","Not Employed","West Germany","","","","","2"
"People are fair","2016","Not Employed","East Germany","","","","","2"
"People are fair","2016","Employed","West Germany","","","","","2"
"People exploit","2016","Not Employed","West Germany","","","","","1"
"People exploit","2016","Not Employed","East Germany","","","","","1"
"People exploit","2016","Employed","West Germany","","","","","1"
"People exploit","2016","Employed","East Germany","","","","","1"
"People are fair","2017","Not Employed","West Germany","","","","","2"
"People are fair","2017","Not Employed","East Germany","","","","","2"
"People are fair","2017","Employed","West Germany","","","","","2"
"People are fair","2017","Employed","East Germany","","","","","2"
"People exploit","2017","Employed","East Germany","","","","","1"
"People exploit","2017","Not Employed","West Germany","","","","","1"
"People exploit","2017","Not Employed","East Germany","","","","","1"
"People exploit","2017","Employed","West Germany","","","","","1"
"People are fair","2018","Not Employed","West Germany","5400","0.63843602778141","0.62835818996742","0.648513865595401","2"
"People are fair","2018","Not Employed","East Germany","1319","0.571976084428564","0.552009348527822","0.591942820329307","2"
"People are fair","2018","Employed","West Germany","8601","0.604930418677788","0.59684202397339","0.613018813382186","2"
"People are fair","2018","Employed","East Germany","2030","0.579124968331811","0.562808557472853","0.595441379190769","2"
"People exploit","2018","Not Employed","East Germany","1040","0.428023915571436","0.408057179670693","0.447990651472178","1"
"People exploit","2018","Employed","West Germany","5432","0.395069581322212","0.386981186617814","0.40315797602661","1"
"People exploit","2018","Employed","East Germany","1487","0.420875031668189","0.404558620809231","0.437191442527147","1"
"People exploit","2018","Not Employed","West Germany","3331","0.36156397221859","0.351486134404599","0.37164181003258","1"
