"plh0195","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"People are fair","2012","direct migration background","Female","","","","","2"
"People are fair","2012","indirect migration background","Male","","","","","2"
"People are fair","2012","indirect migration background","Female","","","","","2"
"People exploit","2012","direct migration background","Male","","","","","1"
"People exploit","2012","direct migration background","Female","","","","","1"
"People exploit","2012","indirect migration background","Male","","","","","1"
"People exploit","2012","indirect migration background","Female","","","","","1"
"People exploit","2012","no migration background","Male","","","","","1"
"People exploit","2012","no migration background","Female","","","","","1"
"People are fair","2013","no migration background","Male","5596","0.569748492884995","0.559883359677656","0.579613626092333","2"
"People are fair","2013","no migration background","Female","7251","0.612450288941001","0.603594021132435","0.621306556749566","2"
"People are fair","2013","direct migration background","Male","543","0.470391002484752","0.441041669070492","0.499740335899012","2"
"People are fair","2013","direct migration background","Female","813","0.573751029517716","0.548190958365967","0.599311100669464","2"
"People are fair","2013","indirect migration background","Male","260","0.474370405669564","0.431615973225276","0.517124838113852","2"
"People are fair","2013","indirect migration background","Female","360","0.534094349984995","0.495627217567857","0.572561482402133","2"
"People exploit","2013","direct migration background","Male","568","0.529608997515248","0.500259664100988","0.558958330929508","1"
"People exploit","2013","direct migration background","Female","625","0.426248970482284","0.400688899330536","0.451809041634033","1"
"People exploit","2013","indirect migration background","Male","264","0.525629594330436","0.482875161886148","0.568384026774724","1"
"People exploit","2013","indirect migration background","Female","286","0.465905650015005","0.427438517597867","0.504372782432143","1"
"People exploit","2013","no migration background","Male","4080","0.430251507115006","0.420386373907667","0.440116640322344","1"
"People exploit","2013","no migration background","Female","4374","0.387549711058999","0.378693443250434","0.396405978867565","1"
"People are fair","2014","no migration background","Male","","","","","2"
"People are fair","2014","no migration background","Female","","","","","2"
"People are fair","2014","direct migration background","Male","","","","","2"
"People are fair","2014","direct migration background","Female","","","","","2"
"People are fair","2014","indirect migration background","Male","","","","","2"
"People are fair","2014","indirect migration background","Female","","","","","2"
"People exploit","2014","direct migration background","Male","","","","","1"
"People exploit","2014","direct migration background","Female","","","","","1"
"People exploit","2014","indirect migration background","Male","","","","","1"
"People exploit","2014","indirect migration background","Female","","","","","1"
"People exploit","2014","no migration background","Male","","","","","1"
"People exploit","2014","no migration background","Female","","","","","1"
"People are fair","2015","no migration background","Male","","","","","2"
"People are fair","2015","no migration background","Female","","","","","2"
"People are fair","2015","direct migration background","Male","","","","","2"
"People are fair","2015","direct migration background","Female","","","","","2"
"People are fair","2015","indirect migration background","Male","","","","","2"
"People are fair","2015","indirect migration background","Female","","","","","2"
"People exploit","2015","direct migration background","Male","","","","","1"
"People exploit","2015","direct migration background","Female","","","","","1"
"People exploit","2015","indirect migration background","Male","","","","","1"
"People exploit","2015","indirect migration background","Female","","","","","1"
"People exploit","2015","no migration background","Male","","","","","1"
"People exploit","2015","no migration background","Female","","","","","1"
"People are fair","2016","no migration background","Male","","","","","2"
"People are fair","2016","no migration background","Female","","","","","2"
"People are fair","2016","direct migration background","Male","","","","","2"
"People are fair","2016","direct migration background","Female","","","","","2"
"People are fair","2016","indirect migration background","Male","","","","","2"
"People are fair","2016","indirect migration background","Female","","","","","2"
"People exploit","2016","direct migration background","Male","","","","","1"
"People exploit","2016","direct migration background","Female","","","","","1"
"People exploit","2016","no migration background","Male","","","","","1"
"People exploit","2016","no migration background","Female","","","","","1"
"People exploit","2016","indirect migration background","Male","","","","","1"
"People exploit","2016","indirect migration background","Female","","","","","1"
"People are fair","2017","no migration background","Male","","","","","2"
"People are fair","2017","no migration background","Female","","","","","2"
"People are fair","2017","direct migration background","Male","","","","","2"
"People are fair","2017","direct migration background","Female","","","","","2"
"People are fair","2017","indirect migration background","Male","","","","","2"
"People are fair","2017","indirect migration background","Female","","","","","2"
"People exploit","2017","direct migration background","Male","","","","","1"
"People exploit","2017","direct migration background","Female","","","","","1"
"People exploit","2017","no migration background","Male","","","","","1"
"People exploit","2017","no migration background","Female","","","","","1"
"People exploit","2017","indirect migration background","Male","","","","","1"
"People exploit","2017","indirect migration background","Female","","","","","1"
"People are fair","2018","no migration background","Male","5482","0.601671175052664","0.59150326725098","0.611839082854348","2"
"People are fair","2018","no migration background","Female","6622","0.651445424391653","0.642241624921764","0.660649223861543","2"
"People are fair","2018","direct migration background","Male","2245","0.541976850242794","0.526722412779628","0.557231287705959","2"
"People are fair","2018","direct migration background","Female","2097","0.548784932668303","0.532679013235312","0.564890852101295","2"
"People are fair","2018","indirect migration background","Male","407","0.537856950595933","0.502246931350143","0.573466969841723","2"
"People are fair","2018","indirect migration background","Female","497","0.566969525059994","0.534951593940783","0.598987456179206","2"
"People exploit","2018","direct migration background","Male","1853","0.458023149757206","0.442768712294041","0.473277587220372","1"
"People exploit","2018","direct migration background","Female","1570","0.451215067331697","0.435109147898705","0.467320986764688","1"
"People exploit","2018","no migration background","Male","3423","0.398328824947336","0.388160917145652","0.40849673274902","1"
"People exploit","2018","no migration background","Female","3675","0.348554575608347","0.339350776138457","0.357758375078237","1"
"People exploit","2018","indirect migration background","Male","346","0.462143049404067","0.426533030158277","0.497753068649857","1"
"People exploit","2018","indirect migration background","Female","423","0.433030474940006","0.401012543820794","0.465048406059217","1"
