"plh0195","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"People are fair","2003","Hamburg","Part Time","45","0.665937548391798","0.55214686472608","0.779728232057517"
"People are fair","2003","Hamburg","Not Working","69","0.631192529944431","0.538015200633533","0.724369859255329"
"People are fair","2003","Lower Saxony","Full Time","384","0.518109497533411","0.481611687786187","0.554607307280635"
"People are fair","2003","Lower Saxony","Part Time","260","0.527641098214938","0.482117931708861","0.573164264721015"
"People are fair","2003","Lower Saxony","Not Working","401","0.558396530881499","0.521610183727306","0.595182878035692"
"People are fair","2003","Bremen","Full Time","40","0.444406151841385","0.323608036677049","0.565204267005721"
"People are fair","2003","Bremen","Part Time","28","","",""
"People are fair","2003","Bremen","Not Working","37","0.543134654600138","0.42644108194493","0.659828227255346"
"People are fair","2003","North Rhine-Westphalia","Full Time","952","0.54274535507149","0.519497873011861","0.565992837131119"
"People are fair","2003","North Rhine-Westphalia","Part Time","618","0.563193450968893","0.533842772434531","0.592544129503255"
"People are fair","2003","North Rhine-Westphalia","Not Working","930","0.541876565326802","0.518316420813511","0.565436709840092"
"People are fair","2003","Hesse","Full Time","323","0.522654668976591","0.483774582806111","0.561534755147071"
"People are fair","2003","Hesse","Part Time","210","0.538694718485499","0.487900673267575","0.589488763703422"
"People are fair","2003","Hesse","Not Working","271","0.561686172446516","0.516732557986161","0.606639786906871"
"People are fair","2003","Rhineland-Palatinate,Saarland","Full Time","252","0.50575908960598","0.461490952654766","0.550027226557194"
"People are fair","2003","Rhineland-Palatinate,Saarland","Part Time","168","0.553444990616104","0.497469038422035","0.609420942810172"
"People are fair","2003","Rhineland-Palatinate,Saarland","Not Working","322","0.604300386928023","0.562979826599593","0.645620947256454"
"People are fair","2003","Baden-Württemberg","Full Time","584","0.477204688027504","0.447634028768767","0.506775347286241"
"People are fair","2003","Baden-Württemberg","Part Time","396","0.564391558982282","0.527394947921442","0.601388170043123"
"People are fair","2003","Baden-Württemberg","Not Working","546","0.581736481054713","0.549383782978139","0.614089179131286"
"People are fair","2003","Bavaria","Full Time","648","0.46704447427391","0.439975771774719","0.494113176773102"
"People are fair","2003","Bavaria","Part Time","400","0.49147624568019","0.456096288951612","0.526856202408768"
"People are fair","2003","Bavaria","Not Working","583","0.578560087380077","0.548316021225816","0.608804153534338"
"People are fair","2003","Berlin","Full Time","157","0.464157019310184","0.410592500412405","0.517721538207963"
"People are fair","2003","Berlin","Part Time","91","0.461846277693754","0.391144016183104","0.532548539204403"
"People are fair","2003","Berlin","Not Working","157","0.485928575116514","0.429371698814086","0.542485451418942"
"People are fair","2003","Brandenburg","Full Time","162","0.406304340001316","0.356594756436277","0.456013923566354"
"People are fair","2003","Brandenburg","Part Time","63","0.313766000361309","0.243177638463485","0.384354362259133"
"People are fair","2003","Brandenburg","Not Working","160","0.413887338254194","0.365068062264789","0.462706614243598"
"People are fair","2003","Mecklenburg-Western Pomerania","Full Time","98","0.39943291807183","0.334859371057806","0.464006465085855"
"People are fair","2003","Mecklenburg-Western Pomerania","Part Time","57","0.462017227343265","0.371291101622907","0.552743353063623"
"People are fair","2003","Mecklenburg-Western Pomerania","Not Working","80","0.446496375052642","0.374469968251643","0.51852278185364"
"People are fair","2003","Saxony","Full Time","340","0.453054389029514","0.415501491996773","0.490607286062255"
"People are fair","2003","Saxony","Part Time","150","0.48805890827235","0.432235178480599","0.543882638064102"
"People are fair","2003","Saxony","Not Working","304","0.496109605859282","0.456690142182148","0.535529069536416"
"People are fair","2003","Saxony-Anhalt","Full Time","147","0.375809749404158","0.326392630731","0.425226868077315"
"People are fair","2003","Saxony-Anhalt","Part Time","68","0.411422863775197","0.335173889659075","0.487671837891319"
"People are fair","2003","Saxony-Anhalt","Not Working","184","0.459115281758526","0.410219108305682","0.50801145521137"
"People are fair","2003","Thuringia","Full Time","149","0.379430516654607","0.330896770418896","0.427964262890319"
"People are fair","2003","Thuringia","Part Time","87","0.49098390557308","0.41894591135064","0.563021899795521"
"People are fair","2003","Thuringia","Not Working","166","0.458390470065291","0.408226785906124","0.508554154224458"
"People exploit","2004","Schleswig-Holstein","Full Time","","","",""
"People exploit","2004","Schleswig-Holstein","Part Time","","","",""
"People exploit","2004","Schleswig-Holstein","Not Working","","","",""
"People exploit","2004","Hamburg","Full Time","","","",""
"People exploit","2004","Hamburg","Part Time","","","",""
"People exploit","2004","Hamburg","Not Working","","","",""
"People exploit","2004","Lower Saxony","Full Time","","","",""
"People exploit","2004","Lower Saxony","Part Time","","","",""
"People exploit","2004","Lower Saxony","Not Working","","","",""
"People exploit","2004","Bremen","Full Time","","","",""
"People exploit","2004","Bremen","Part Time","","","",""
"People exploit","2004","Bremen","Not Working","","","",""
"People exploit","2004","North Rhine-Westphalia","Full Time","","","",""
"People exploit","2004","North Rhine-Westphalia","Part Time","","","",""
"People exploit","2004","North Rhine-Westphalia","Not Working","","","",""
"People exploit","2004","Hesse","Full Time","","","",""
"People exploit","2004","Hesse","Part Time","","","",""
"People exploit","2004","Hesse","Not Working","","","",""
"People exploit","2004","Rhineland-Palatinate,Saarland","Full Time","","","",""
"People exploit","2004","Rhineland-Palatinate,Saarland","Part Time","","","",""
"People exploit","2004","Rhineland-Palatinate,Saarland","Not Working","","","",""
"People exploit","2004","Baden-Württemberg","Full Time","","","",""
"People exploit","2004","Baden-Württemberg","Part Time","","","",""
"People exploit","2004","Baden-Württemberg","Not Working","","","",""
"People exploit","2004","Bavaria","Full Time","","","",""
"People exploit","2004","Bavaria","Part Time","","","",""
"People exploit","2004","Bavaria","Not Working","","","",""
"People exploit","2004","Berlin","Full Time","","","",""
"People exploit","2004","Berlin","Part Time","","","",""
"People exploit","2004","Berlin","Not Working","","","",""
"People exploit","2004","Brandenburg","Full Time","","","",""
"People exploit","2004","Brandenburg","Part Time","","","",""
"People exploit","2004","Brandenburg","Not Working","","","",""
"People exploit","2004","Mecklenburg-Western Pomerania","Full Time","","","",""
"People exploit","2004","Mecklenburg-Western Pomerania","Part Time","","","",""
"People exploit","2004","Mecklenburg-Western Pomerania","Not Working","","","",""
"People exploit","2004","Saxony","Full Time","","","",""
"People exploit","2004","Saxony","Part Time","","","",""
"People exploit","2004","Saxony","Not Working","","","",""
"People exploit","2004","Saxony-Anhalt","Full Time","","","",""
"People exploit","2004","Saxony-Anhalt","Part Time","","","",""
"People exploit","2004","Saxony-Anhalt","Not Working","","","",""
"People exploit","2004","Thuringia","Full Time","","","",""
"People exploit","2004","Thuringia","Part Time","","","",""
"People exploit","2004","Thuringia","Not Working","","","",""
"People are fair","2004","Schleswig-Holstein","Full Time","","","",""
"People are fair","2004","Schleswig-Holstein","Part Time","","","",""
"People are fair","2004","Schleswig-Holstein","Not Working","","","",""
"People are fair","2004","Hamburg","Full Time","","","",""
"People are fair","2004","Hamburg","Part Time","","","",""
"People are fair","2004","Hamburg","Not Working","","","",""
"People are fair","2004","Lower Saxony","Full Time","","","",""
"People are fair","2004","Lower Saxony","Part Time","","","",""
"People are fair","2004","Lower Saxony","Not Working","","","",""
"People are fair","2004","Bremen","Full Time","","","",""
"People are fair","2004","Bremen","Part Time","","","",""
"People are fair","2004","Bremen","Not Working","","","",""
"People are fair","2004","North Rhine-Westphalia","Full Time","","","",""
"People are fair","2004","North Rhine-Westphalia","Part Time","","","",""
"People are fair","2004","North Rhine-Westphalia","Not Working","","","",""
"People are fair","2004","Hesse","Full Time","","","",""
"People are fair","2004","Hesse","Part Time","","","",""
"People are fair","2004","Hesse","Not Working","","","",""
"People are fair","2004","Rhineland-Palatinate,Saarland","Full Time","","","",""
"People are fair","2004","Rhineland-Palatinate,Saarland","Part Time","","","",""
"People are fair","2004","Rhineland-Palatinate,Saarland","Not Working","","","",""
"People are fair","2004","Baden-Württemberg","Full Time","","","",""
"People are fair","2004","Baden-Württemberg","Part Time","","","",""
"People are fair","2004","Baden-Württemberg","Not Working","","","",""
"People are fair","2004","Bavaria","Full Time","","","",""
"People are fair","2004","Bavaria","Part Time","","","",""
"People are fair","2004","Bavaria","Not Working","","","",""
"People are fair","2004","Berlin","Full Time","","","",""
"People are fair","2004","Berlin","Part Time","","","",""
"People are fair","2004","Berlin","Not Working","","","",""
"People are fair","2004","Brandenburg","Full Time","","","",""
"People are fair","2004","Brandenburg","Part Time","","","",""
"People are fair","2004","Brandenburg","Not Working","","","",""
"People are fair","2004","Mecklenburg-Western Pomerania","Full Time","","","",""
"People are fair","2004","Mecklenburg-Western Pomerania","Part Time","","","",""
"People are fair","2004","Mecklenburg-Western Pomerania","Not Working","","","",""
"People are fair","2004","Saxony","Full Time","","","",""
"People are fair","2004","Saxony","Part Time","","","",""
"People are fair","2004","Saxony","Not Working","","","",""
"People are fair","2004","Saxony-Anhalt","Full Time","","","",""
"People are fair","2004","Saxony-Anhalt","Part Time","","","",""
"People are fair","2004","Saxony-Anhalt","Not Working","","","",""
"People are fair","2004","Thuringia","Full Time","","","",""
"People are fair","2004","Thuringia","Part Time","","","",""
"People are fair","2004","Thuringia","Not Working","","","",""
"People exploit","2005","Schleswig-Holstein","Full Time","","","",""
"People exploit","2005","Schleswig-Holstein","Part Time","","","",""
"People exploit","2005","Schleswig-Holstein","Not Working","","","",""
"People exploit","2005","Hamburg","Full Time","","","",""
"People exploit","2005","Hamburg","Part Time","","","",""
"People exploit","2005","Hamburg","Not Working","","","",""
"People exploit","2005","Lower Saxony","Full Time","","","",""
"People exploit","2005","Lower Saxony","Part Time","","","",""
"People exploit","2005","Lower Saxony","Not Working","","","",""
"People exploit","2005","Bremen","Full Time","","","",""
"People exploit","2005","Bremen","Part Time","","","",""
"People exploit","2005","Bremen","Not Working","","","",""
"People exploit","2005","North Rhine-Westphalia","Full Time","","","",""
"People exploit","2005","North Rhine-Westphalia","Part Time","","","",""
"People exploit","2005","North Rhine-Westphalia","Not Working","","","",""
"People exploit","2005","Hesse","Full Time","","","",""
"People exploit","2005","Hesse","Part Time","","","",""
"People exploit","2005","Hesse","Not Working","","","",""
"People exploit","2005","Rhineland-Palatinate,Saarland","Full Time","","","",""
"People exploit","2005","Rhineland-Palatinate,Saarland","Part Time","","","",""
"People exploit","2005","Rhineland-Palatinate,Saarland","Not Working","","","",""
"People exploit","2005","Baden-Württemberg","Full Time","","","",""
"People exploit","2005","Baden-Württemberg","Part Time","","","",""
"People exploit","2005","Baden-Württemberg","Not Working","","","",""
"People exploit","2005","Bavaria","Full Time","","","",""
"People exploit","2005","Bavaria","Part Time","","","",""
"People exploit","2005","Bavaria","Not Working","","","",""
"People exploit","2005","Berlin","Full Time","","","",""
"People exploit","2005","Berlin","Part Time","","","",""
"People exploit","2005","Berlin","Not Working","","","",""
"People exploit","2005","Brandenburg","Full Time","","","",""
"People exploit","2005","Brandenburg","Part Time","","","",""
"People exploit","2005","Brandenburg","Not Working","","","",""
"People exploit","2005","Mecklenburg-Western Pomerania","Full Time","","","",""
"People exploit","2005","Mecklenburg-Western Pomerania","Part Time","","","",""
"People exploit","2005","Mecklenburg-Western Pomerania","Not Working","","","",""
"People exploit","2005","Saxony","Full Time","","","",""
"People exploit","2005","Saxony","Part Time","","","",""
"People exploit","2005","Saxony","Not Working","","","",""
"People exploit","2005","Saxony-Anhalt","Full Time","","","",""
"People exploit","2005","Saxony-Anhalt","Part Time","","","",""
"People exploit","2005","Saxony-Anhalt","Not Working","","","",""
"People exploit","2005","Thuringia","Full Time","","","",""
"People exploit","2005","Thuringia","Part Time","","","",""
"People exploit","2005","Thuringia","Not Working","","","",""
"People are fair","2005","Schleswig-Holstein","Full Time","","","",""
"People are fair","2005","Schleswig-Holstein","Part Time","","","",""
"People are fair","2005","Schleswig-Holstein","Not Working","","","",""
"People are fair","2005","Hamburg","Full Time","","","",""
"People are fair","2005","Hamburg","Part Time","","","",""
"People are fair","2005","Hamburg","Not Working","","","",""
"People are fair","2005","Lower Saxony","Full Time","","","",""
"People are fair","2005","Lower Saxony","Part Time","","","",""
"People are fair","2005","Lower Saxony","Not Working","","","",""
"People are fair","2005","Bremen","Full Time","","","",""
"People are fair","2005","Bremen","Part Time","","","",""
"People are fair","2005","Bremen","Not Working","","","",""
"People are fair","2005","North Rhine-Westphalia","Full Time","","","",""
"People are fair","2005","North Rhine-Westphalia","Part Time","","","",""
"People are fair","2005","North Rhine-Westphalia","Not Working","","","",""
"People are fair","2005","Hesse","Full Time","","","",""
"People are fair","2005","Hesse","Part Time","","","",""
"People are fair","2005","Hesse","Not Working","","","",""
"People are fair","2005","Rhineland-Palatinate,Saarland","Full Time","","","",""
"People are fair","2005","Rhineland-Palatinate,Saarland","Part Time","","","",""
"People are fair","2005","Rhineland-Palatinate,Saarland","Not Working","","","",""
"People are fair","2005","Baden-Württemberg","Full Time","","","",""
"People are fair","2005","Baden-Württemberg","Part Time","","","",""
"People are fair","2005","Baden-Württemberg","Not Working","","","",""
"People are fair","2005","Bavaria","Full Time","","","",""
"People are fair","2005","Bavaria","Part Time","","","",""
"People are fair","2005","Bavaria","Not Working","","","",""
"People are fair","2005","Berlin","Full Time","","","",""
"People are fair","2005","Berlin","Part Time","","","",""
"People are fair","2005","Berlin","Not Working","","","",""
"People are fair","2005","Brandenburg","Full Time","","","",""
"People are fair","2005","Brandenburg","Part Time","","","",""
"People are fair","2005","Brandenburg","Not Working","","","",""
"People are fair","2005","Mecklenburg-Western Pomerania","Full Time","","","",""
"People are fair","2005","Mecklenburg-Western Pomerania","Part Time","","","",""
"People are fair","2005","Mecklenburg-Western Pomerania","Not Working","","","",""
"People are fair","2005","Saxony","Full Time","","","",""
"People are fair","2005","Saxony","Part Time","","","",""
"People are fair","2005","Saxony","Not Working","","","",""
"People are fair","2005","Saxony-Anhalt","Full Time","","","",""
"People are fair","2005","Saxony-Anhalt","Part Time","","","",""
"People are fair","2005","Saxony-Anhalt","Not Working","","","",""
"People are fair","2005","Thuringia","Full Time","","","",""
"People are fair","2005","Thuringia","Part Time","","","",""
"People are fair","2005","Thuringia","Not Working","","","",""
"People exploit","2006","Schleswig-Holstein","Full Time","","","",""
"People exploit","2006","Schleswig-Holstein","Part Time","","","",""
"People exploit","2006","Schleswig-Holstein","Not Working","","","",""
"People exploit","2006","Hamburg","Full Time","","","",""
"People exploit","2006","Hamburg","Part Time","","","",""
"People exploit","2006","Hamburg","Not Working","","","",""
"People exploit","2006","Lower Saxony","Full Time","","","",""
"People exploit","2006","Lower Saxony","Part Time","","","",""
"People exploit","2006","Lower Saxony","Not Working","","","",""
"People exploit","2006","Bremen","Full Time","","","",""
"People exploit","2006","Bremen","Part Time","","","",""
"People exploit","2006","Bremen","Not Working","","","",""
"People exploit","2006","North Rhine-Westphalia","Full Time","","","",""
"People exploit","2006","North Rhine-Westphalia","Part Time","","","",""
"People exploit","2006","North Rhine-Westphalia","Not Working","","","",""
"People exploit","2006","Hesse","Full Time","","","",""
"People exploit","2006","Hesse","Part Time","","","",""
"People exploit","2006","Hesse","Not Working","","","",""
"People exploit","2006","Rhineland-Palatinate,Saarland","Full Time","","","",""
"People exploit","2006","Rhineland-Palatinate,Saarland","Part Time","","","",""
"People exploit","2006","Rhineland-Palatinate,Saarland","Not Working","","","",""
"People exploit","2006","Baden-Württemberg","Full Time","","","",""
"People exploit","2006","Baden-Württemberg","Part Time","","","",""
"People exploit","2006","Baden-Württemberg","Not Working","","","",""
"People exploit","2006","Bavaria","Full Time","","","",""
"People exploit","2006","Bavaria","Part Time","","","",""
"People exploit","2006","Bavaria","Not Working","","","",""
"People exploit","2006","Berlin","Full Time","","","",""
"People exploit","2006","Berlin","Part Time","","","",""
"People exploit","2006","Berlin","Not Working","","","",""
"People exploit","2006","Brandenburg","Full Time","","","",""
"People exploit","2006","Brandenburg","Part Time","","","",""
"People exploit","2006","Brandenburg","Not Working","","","",""
"People exploit","2006","Mecklenburg-Western Pomerania","Full Time","","","",""
"People exploit","2006","Mecklenburg-Western Pomerania","Part Time","","","",""
"People exploit","2006","Mecklenburg-Western Pomerania","Not Working","","","",""
"People exploit","2006","Saxony","Full Time","","","",""
"People exploit","2006","Saxony","Part Time","","","",""
"People exploit","2006","Saxony","Not Working","","","",""
"People exploit","2006","Saxony-Anhalt","Full Time","","","",""
"People exploit","2006","Saxony-Anhalt","Part Time","","","",""
"People exploit","2006","Saxony-Anhalt","Not Working","","","",""
"People exploit","2006","Thuringia","Full Time","","","",""
"People exploit","2006","Thuringia","Part Time","","","",""
"People exploit","2006","Thuringia","Not Working","","","",""
"People are fair","2006","Schleswig-Holstein","Full Time","","","",""
"People are fair","2006","Schleswig-Holstein","Part Time","","","",""
"People are fair","2006","Schleswig-Holstein","Not Working","","","",""
"People are fair","2006","Hamburg","Full Time","","","",""
"People are fair","2006","Hamburg","Part Time","","","",""
"People are fair","2006","Hamburg","Not Working","","","",""
"People are fair","2006","Lower Saxony","Full Time","","","",""
"People are fair","2006","Lower Saxony","Part Time","","","",""
"People are fair","2006","Lower Saxony","Not Working","","","",""
"People are fair","2006","Bremen","Full Time","","","",""
"People are fair","2006","Bremen","Part Time","","","",""
"People are fair","2006","Bremen","Not Working","","","",""
"People are fair","2006","North Rhine-Westphalia","Full Time","","","",""
"People are fair","2006","North Rhine-Westphalia","Part Time","","","",""
"People are fair","2006","North Rhine-Westphalia","Not Working","","","",""
"People are fair","2006","Hesse","Full Time","","","",""
"People are fair","2006","Hesse","Part Time","","","",""
"People are fair","2006","Hesse","Not Working","","","",""
"People are fair","2006","Rhineland-Palatinate,Saarland","Full Time","","","",""
"People are fair","2006","Rhineland-Palatinate,Saarland","Part Time","","","",""
"People are fair","2006","Rhineland-Palatinate,Saarland","Not Working","","","",""
"People are fair","2006","Baden-Württemberg","Full Time","","","",""
"People are fair","2006","Baden-Württemberg","Part Time","","","",""
"People are fair","2006","Baden-Württemberg","Not Working","","","",""
"People are fair","2006","Bavaria","Full Time","","","",""
"People are fair","2006","Bavaria","Part Time","","","",""
"People are fair","2006","Bavaria","Not Working","","","",""
"People are fair","2006","Berlin","Full Time","","","",""
"People are fair","2006","Berlin","Part Time","","","",""
"People are fair","2006","Berlin","Not Working","","","",""
"People are fair","2006","Brandenburg","Full Time","","","",""
"People are fair","2006","Brandenburg","Part Time","","","",""
"People are fair","2006","Brandenburg","Not Working","","","",""
"People are fair","2006","Mecklenburg-Western Pomerania","Full Time","","","",""
"People are fair","2006","Mecklenburg-Western Pomerania","Part Time","","","",""
"People are fair","2006","Mecklenburg-Western Pomerania","Not Working","","","",""
"People are fair","2006","Saxony","Full Time","","","",""
"People are fair","2006","Saxony","Part Time","","","",""
"People are fair","2006","Saxony","Not Working","","","",""
"People are fair","2006","Saxony-Anhalt","Full Time","","","",""
"People are fair","2006","Saxony-Anhalt","Part Time","","","",""
"People are fair","2006","Saxony-Anhalt","Not Working","","","",""
"People are fair","2006","Thuringia","Full Time","","","",""
"People are fair","2006","Thuringia","Part Time","","","",""
"People are fair","2006","Thuringia","Not Working","","","",""
"People exploit","2007","Schleswig-Holstein","Full Time","","","",""
"People exploit","2007","Schleswig-Holstein","Part Time","","","",""
"People exploit","2007","Schleswig-Holstein","Not Working","","","",""
"People exploit","2007","Hamburg","Full Time","","","",""
"People exploit","2007","Hamburg","Part Time","","","",""
"People exploit","2007","Hamburg","Not Working","","","",""
"People exploit","2007","Lower Saxony","Full Time","","","",""
"People exploit","2007","Lower Saxony","Part Time","","","",""
"People exploit","2007","Lower Saxony","Not Working","","","",""
"People exploit","2007","Bremen","Full Time","","","",""
"People exploit","2007","Bremen","Part Time","","","",""
"People exploit","2007","Bremen","Not Working","","","",""
"People exploit","2007","North Rhine-Westphalia","Full Time","","","",""
"People exploit","2007","North Rhine-Westphalia","Part Time","","","",""
"People exploit","2007","North Rhine-Westphalia","Not Working","","","",""
"People exploit","2007","Hesse","Full Time","","","",""
"People exploit","2007","Hesse","Part Time","","","",""
"People exploit","2007","Hesse","Not Working","","","",""
"People exploit","2007","Rhineland-Palatinate,Saarland","Full Time","","","",""
"People exploit","2007","Rhineland-Palatinate,Saarland","Part Time","","","",""
"People exploit","2007","Rhineland-Palatinate,Saarland","Not Working","","","",""
"People exploit","2007","Baden-Württemberg","Full Time","","","",""
"People exploit","2007","Baden-Württemberg","Part Time","","","",""
"People exploit","2007","Baden-Württemberg","Not Working","","","",""
"People exploit","2007","Bavaria","Full Time","","","",""
"People exploit","2007","Bavaria","Part Time","","","",""
"People exploit","2007","Bavaria","Not Working","","","",""
"People exploit","2007","Berlin","Full Time","","","",""
"People exploit","2007","Berlin","Part Time","","","",""
"People exploit","2007","Berlin","Not Working","","","",""
"People exploit","2007","Brandenburg","Full Time","","","",""
"People exploit","2007","Brandenburg","Part Time","","","",""
"People exploit","2007","Brandenburg","Not Working","","","",""
"People exploit","2007","Mecklenburg-Western Pomerania","Full Time","","","",""
"People exploit","2007","Mecklenburg-Western Pomerania","Part Time","","","",""
"People exploit","2007","Mecklenburg-Western Pomerania","Not Working","","","",""
"People exploit","2007","Saxony","Full Time","","","",""
"People exploit","2007","Saxony","Part Time","","","",""
"People exploit","2007","Saxony","Not Working","","","",""
"People exploit","2007","Saxony-Anhalt","Full Time","","","",""
"People exploit","2007","Saxony-Anhalt","Part Time","","","",""
"People exploit","2007","Saxony-Anhalt","Not Working","","","",""
"People exploit","2007","Thuringia","Full Time","","","",""
"People exploit","2007","Thuringia","Part Time","","","",""
"People exploit","2007","Thuringia","Not Working","","","",""
"People are fair","2007","Schleswig-Holstein","Full Time","","","",""
"People are fair","2007","Schleswig-Holstein","Part Time","","","",""
"People are fair","2007","Schleswig-Holstein","Not Working","","","",""
"People are fair","2007","Hamburg","Full Time","","","",""
"People are fair","2007","Hamburg","Part Time","","","",""
"People are fair","2007","Hamburg","Not Working","","","",""
"People are fair","2007","Lower Saxony","Full Time","","","",""
"People are fair","2007","Lower Saxony","Part Time","","","",""
"People are fair","2007","Lower Saxony","Not Working","","","",""
"People are fair","2007","Bremen","Full Time","","","",""
"People are fair","2007","Bremen","Part Time","","","",""
"People are fair","2007","Bremen","Not Working","","","",""
"People are fair","2007","North Rhine-Westphalia","Full Time","","","",""
"People are fair","2007","North Rhine-Westphalia","Part Time","","","",""
"People are fair","2007","North Rhine-Westphalia","Not Working","","","",""
"People are fair","2007","Hesse","Full Time","","","",""
"People are fair","2007","Hesse","Part Time","","","",""
"People are fair","2007","Hesse","Not Working","","","",""
"People are fair","2007","Rhineland-Palatinate,Saarland","Full Time","","","",""
"People are fair","2007","Rhineland-Palatinate,Saarland","Part Time","","","",""
"People are fair","2007","Rhineland-Palatinate,Saarland","Not Working","","","",""
"People are fair","2007","Baden-Württemberg","Full Time","","","",""
"People are fair","2007","Baden-Württemberg","Part Time","","","",""
"People are fair","2007","Baden-Württemberg","Not Working","","","",""
"People are fair","2007","Bavaria","Full Time","","","",""
"People are fair","2007","Bavaria","Part Time","","","",""
"People are fair","2007","Bavaria","Not Working","","","",""
"People are fair","2007","Berlin","Full Time","","","",""
"People are fair","2007","Berlin","Part Time","","","",""
"People are fair","2007","Berlin","Not Working","","","",""
