"plh0195","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"People are fair","2003","Thuringia","inadequately","1","","",""
"People are fair","2003","Thuringia","general elemantary","28","","",""
"People are fair","2003","Thuringia","middle vocational","231","0.417794616529989","0.377199285250697","0.458389947809281"
"People are fair","2003","Thuringia","vocational + Abi","11","","",""
"People are fair","2003","Thuringia","higher vocational","29","","",""
"People are fair","2003","Thuringia","higher education","85","0.492477845562992","0.418617283420186","0.566338407705799"
"People exploit","2004","Schleswig-Holstein","in school","","","",""
"People exploit","2004","Schleswig-Holstein","inadequately","","","",""
"People exploit","2004","Schleswig-Holstein","general elemantary","","","",""
"People exploit","2004","Schleswig-Holstein","middle vocational","","","",""
"People exploit","2004","Schleswig-Holstein","vocational + Abi","","","",""
"People exploit","2004","Schleswig-Holstein","higher vocational","","","",""
"People exploit","2004","Schleswig-Holstein","higher education","","","",""
"People exploit","2004","Hamburg","in school","","","",""
"People exploit","2004","Hamburg","inadequately","","","",""
"People exploit","2004","Hamburg","general elemantary","","","",""
"People exploit","2004","Hamburg","middle vocational","","","",""
"People exploit","2004","Hamburg","vocational + Abi","","","",""
"People exploit","2004","Hamburg","higher vocational","","","",""
"People exploit","2004","Hamburg","higher education","","","",""
"People exploit","2004","Lower Saxony","in school","","","",""
"People exploit","2004","Lower Saxony","inadequately","","","",""
"People exploit","2004","Lower Saxony","general elemantary","","","",""
"People exploit","2004","Lower Saxony","middle vocational","","","",""
"People exploit","2004","Lower Saxony","vocational + Abi","","","",""
"People exploit","2004","Lower Saxony","higher vocational","","","",""
"People exploit","2004","Lower Saxony","higher education","","","",""
"People exploit","2004","Bremen","in school","","","",""
"People exploit","2004","Bremen","inadequately","","","",""
"People exploit","2004","Bremen","general elemantary","","","",""
"People exploit","2004","Bremen","middle vocational","","","",""
"People exploit","2004","Bremen","vocational + Abi","","","",""
"People exploit","2004","Bremen","higher vocational","","","",""
"People exploit","2004","Bremen","higher education","","","",""
"People exploit","2004","North Rhine-Westphalia","in school","","","",""
"People exploit","2004","North Rhine-Westphalia","inadequately","","","",""
"People exploit","2004","North Rhine-Westphalia","general elemantary","","","",""
"People exploit","2004","North Rhine-Westphalia","middle vocational","","","",""
"People exploit","2004","North Rhine-Westphalia","vocational + Abi","","","",""
"People exploit","2004","North Rhine-Westphalia","higher vocational","","","",""
"People exploit","2004","North Rhine-Westphalia","higher education","","","",""
"People exploit","2004","Hesse","in school","","","",""
"People exploit","2004","Hesse","inadequately","","","",""
"People exploit","2004","Hesse","general elemantary","","","",""
"People exploit","2004","Hesse","middle vocational","","","",""
"People exploit","2004","Hesse","vocational + Abi","","","",""
"People exploit","2004","Hesse","higher vocational","","","",""
"People exploit","2004","Hesse","higher education","","","",""
"People exploit","2004","Rhineland-Palatinate,Saarland","in school","","","",""
"People exploit","2004","Rhineland-Palatinate,Saarland","inadequately","","","",""
"People exploit","2004","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"People exploit","2004","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"People exploit","2004","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"People exploit","2004","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"People exploit","2004","Rhineland-Palatinate,Saarland","higher education","","","",""
"People exploit","2004","Baden-Württemberg","in school","","","",""
"People exploit","2004","Baden-Württemberg","inadequately","","","",""
"People exploit","2004","Baden-Württemberg","general elemantary","","","",""
"People exploit","2004","Baden-Württemberg","middle vocational","","","",""
"People exploit","2004","Baden-Württemberg","vocational + Abi","","","",""
"People exploit","2004","Baden-Württemberg","higher vocational","","","",""
"People exploit","2004","Baden-Württemberg","higher education","","","",""
"People exploit","2004","Bavaria","in school","","","",""
"People exploit","2004","Bavaria","inadequately","","","",""
"People exploit","2004","Bavaria","general elemantary","","","",""
"People exploit","2004","Bavaria","middle vocational","","","",""
"People exploit","2004","Bavaria","vocational + Abi","","","",""
"People exploit","2004","Bavaria","higher vocational","","","",""
"People exploit","2004","Bavaria","higher education","","","",""
"People exploit","2004","Berlin","in school","","","",""
"People exploit","2004","Berlin","inadequately","","","",""
"People exploit","2004","Berlin","general elemantary","","","",""
"People exploit","2004","Berlin","middle vocational","","","",""
"People exploit","2004","Berlin","vocational + Abi","","","",""
"People exploit","2004","Berlin","higher vocational","","","",""
"People exploit","2004","Berlin","higher education","","","",""
"People exploit","2004","Brandenburg","in school","","","",""
"People exploit","2004","Brandenburg","inadequately","","","",""
"People exploit","2004","Brandenburg","general elemantary","","","",""
"People exploit","2004","Brandenburg","middle vocational","","","",""
"People exploit","2004","Brandenburg","vocational + Abi","","","",""
"People exploit","2004","Brandenburg","higher vocational","","","",""
"People exploit","2004","Brandenburg","higher education","","","",""
"People exploit","2004","Mecklenburg-Western Pomerania","in school","","","",""
"People exploit","2004","Mecklenburg-Western Pomerania","inadequately","","","",""
"People exploit","2004","Mecklenburg-Western Pomerania","general elemantary","","","",""
"People exploit","2004","Mecklenburg-Western Pomerania","middle vocational","","","",""
"People exploit","2004","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"People exploit","2004","Mecklenburg-Western Pomerania","higher vocational","","","",""
"People exploit","2004","Mecklenburg-Western Pomerania","higher education","","","",""
"People exploit","2004","Saxony","in school","","","",""
"People exploit","2004","Saxony","inadequately","","","",""
"People exploit","2004","Saxony","general elemantary","","","",""
"People exploit","2004","Saxony","middle vocational","","","",""
"People exploit","2004","Saxony","vocational + Abi","","","",""
"People exploit","2004","Saxony","higher vocational","","","",""
"People exploit","2004","Saxony","higher education","","","",""
"People exploit","2004","Saxony-Anhalt","in school","","","",""
"People exploit","2004","Saxony-Anhalt","inadequately","","","",""
"People exploit","2004","Saxony-Anhalt","general elemantary","","","",""
"People exploit","2004","Saxony-Anhalt","middle vocational","","","",""
"People exploit","2004","Saxony-Anhalt","vocational + Abi","","","",""
"People exploit","2004","Saxony-Anhalt","higher vocational","","","",""
"People exploit","2004","Saxony-Anhalt","higher education","","","",""
"People exploit","2004","Thuringia","in school","","","",""
"People exploit","2004","Thuringia","inadequately","","","",""
"People exploit","2004","Thuringia","general elemantary","","","",""
"People exploit","2004","Thuringia","middle vocational","","","",""
"People exploit","2004","Thuringia","vocational + Abi","","","",""
"People exploit","2004","Thuringia","higher vocational","","","",""
"People exploit","2004","Thuringia","higher education","","","",""
"People are fair","2004","Schleswig-Holstein","in school","","","",""
"People are fair","2004","Schleswig-Holstein","inadequately","","","",""
"People are fair","2004","Schleswig-Holstein","general elemantary","","","",""
"People are fair","2004","Schleswig-Holstein","middle vocational","","","",""
"People are fair","2004","Schleswig-Holstein","vocational + Abi","","","",""
"People are fair","2004","Schleswig-Holstein","higher vocational","","","",""
"People are fair","2004","Schleswig-Holstein","higher education","","","",""
"People are fair","2004","Hamburg","in school","","","",""
"People are fair","2004","Hamburg","inadequately","","","",""
"People are fair","2004","Hamburg","general elemantary","","","",""
"People are fair","2004","Hamburg","middle vocational","","","",""
"People are fair","2004","Hamburg","vocational + Abi","","","",""
"People are fair","2004","Hamburg","higher vocational","","","",""
"People are fair","2004","Hamburg","higher education","","","",""
"People are fair","2004","Lower Saxony","in school","","","",""
"People are fair","2004","Lower Saxony","inadequately","","","",""
"People are fair","2004","Lower Saxony","general elemantary","","","",""
"People are fair","2004","Lower Saxony","middle vocational","","","",""
"People are fair","2004","Lower Saxony","vocational + Abi","","","",""
"People are fair","2004","Lower Saxony","higher vocational","","","",""
"People are fair","2004","Lower Saxony","higher education","","","",""
"People are fair","2004","Bremen","in school","","","",""
"People are fair","2004","Bremen","inadequately","","","",""
"People are fair","2004","Bremen","general elemantary","","","",""
"People are fair","2004","Bremen","middle vocational","","","",""
"People are fair","2004","Bremen","vocational + Abi","","","",""
"People are fair","2004","Bremen","higher vocational","","","",""
"People are fair","2004","Bremen","higher education","","","",""
"People are fair","2004","North Rhine-Westphalia","in school","","","",""
"People are fair","2004","North Rhine-Westphalia","inadequately","","","",""
"People are fair","2004","North Rhine-Westphalia","general elemantary","","","",""
"People are fair","2004","North Rhine-Westphalia","middle vocational","","","",""
"People are fair","2004","North Rhine-Westphalia","vocational + Abi","","","",""
"People are fair","2004","North Rhine-Westphalia","higher vocational","","","",""
"People are fair","2004","North Rhine-Westphalia","higher education","","","",""
"People are fair","2004","Hesse","in school","","","",""
"People are fair","2004","Hesse","inadequately","","","",""
"People are fair","2004","Hesse","general elemantary","","","",""
"People are fair","2004","Hesse","middle vocational","","","",""
"People are fair","2004","Hesse","vocational + Abi","","","",""
"People are fair","2004","Hesse","higher vocational","","","",""
"People are fair","2004","Hesse","higher education","","","",""
"People are fair","2004","Rhineland-Palatinate,Saarland","in school","","","",""
"People are fair","2004","Rhineland-Palatinate,Saarland","inadequately","","","",""
"People are fair","2004","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"People are fair","2004","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"People are fair","2004","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"People are fair","2004","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"People are fair","2004","Rhineland-Palatinate,Saarland","higher education","","","",""
"People are fair","2004","Baden-Württemberg","in school","","","",""
"People are fair","2004","Baden-Württemberg","inadequately","","","",""
"People are fair","2004","Baden-Württemberg","general elemantary","","","",""
"People are fair","2004","Baden-Württemberg","middle vocational","","","",""
"People are fair","2004","Baden-Württemberg","vocational + Abi","","","",""
"People are fair","2004","Baden-Württemberg","higher vocational","","","",""
"People are fair","2004","Baden-Württemberg","higher education","","","",""
"People are fair","2004","Bavaria","in school","","","",""
"People are fair","2004","Bavaria","inadequately","","","",""
"People are fair","2004","Bavaria","general elemantary","","","",""
"People are fair","2004","Bavaria","middle vocational","","","",""
"People are fair","2004","Bavaria","vocational + Abi","","","",""
"People are fair","2004","Bavaria","higher vocational","","","",""
"People are fair","2004","Bavaria","higher education","","","",""
"People are fair","2004","Berlin","in school","","","",""
"People are fair","2004","Berlin","inadequately","","","",""
"People are fair","2004","Berlin","general elemantary","","","",""
"People are fair","2004","Berlin","middle vocational","","","",""
"People are fair","2004","Berlin","vocational + Abi","","","",""
"People are fair","2004","Berlin","higher vocational","","","",""
"People are fair","2004","Berlin","higher education","","","",""
"People are fair","2004","Brandenburg","in school","","","",""
"People are fair","2004","Brandenburg","inadequately","","","",""
"People are fair","2004","Brandenburg","general elemantary","","","",""
"People are fair","2004","Brandenburg","middle vocational","","","",""
"People are fair","2004","Brandenburg","vocational + Abi","","","",""
"People are fair","2004","Brandenburg","higher vocational","","","",""
"People are fair","2004","Brandenburg","higher education","","","",""
"People are fair","2004","Mecklenburg-Western Pomerania","in school","","","",""
"People are fair","2004","Mecklenburg-Western Pomerania","inadequately","","","",""
"People are fair","2004","Mecklenburg-Western Pomerania","general elemantary","","","",""
"People are fair","2004","Mecklenburg-Western Pomerania","middle vocational","","","",""
"People are fair","2004","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
