"plh0195","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"People are fair","2006","indirect migration background","East Germany","","","","","2"
"People are fair","2006","no migration background","West Germany","","","","","2"
"People are fair","2006","no migration background","East Germany","","","","","2"
"People are fair","2006","direct migration background","West Germany","","","","","2"
"People are fair","2006","direct migration background","East Germany","","","","","2"
"People exploit","2006","no migration background","West Germany","","","","","1"
"People exploit","2006","no migration background","East Germany","","","","","1"
"People exploit","2006","direct migration background","West Germany","","","","","1"
"People exploit","2006","direct migration background","East Germany","","","","","1"
"People exploit","2006","indirect migration background","West Germany","","","","","1"
"People exploit","2006","indirect migration background","East Germany","","","","","1"
"People are fair","2007","indirect migration background","West Germany","","","","","2"
"People are fair","2007","indirect migration background","East Germany","","","","","2"
"People are fair","2007","no migration background","West Germany","","","","","2"
"People are fair","2007","no migration background","East Germany","","","","","2"
"People are fair","2007","direct migration background","West Germany","","","","","2"
"People are fair","2007","direct migration background","East Germany","","","","","2"
"People exploit","2007","no migration background","West Germany","","","","","1"
"People exploit","2007","no migration background","East Germany","","","","","1"
"People exploit","2007","direct migration background","West Germany","","","","","1"
"People exploit","2007","direct migration background","East Germany","","","","","1"
"People exploit","2007","indirect migration background","West Germany","","","","","1"
"People exploit","2007","indirect migration background","East Germany","","","","","1"
"People are fair","2008","indirect migration background","West Germany","356","0.458091941631693","0.421622623461718","0.494561259801667","2"
"People are fair","2008","indirect migration background","East Germany","21","","","","2"
"People are fair","2008","no migration background","West Germany","6802","0.556289836141196","0.547348049406629","0.565231622875763","2"
"People are fair","2008","no migration background","East Germany","2241","0.465674648958502","0.451269083440577","0.480080214476427","2"
"People are fair","2008","direct migration background","West Germany","825","0.447832656725464","0.424873076871416","0.470792236579511","2"
"People are fair","2008","direct migration background","East Germany","42","0.486313424829258","0.374675959970987","0.597950889687529","2"
"People exploit","2008","no migration background","West Germany","5057","0.443710163858804","0.434768377124237","0.45265195059337","1"
"People exploit","2008","no migration background","East Germany","2365","0.534325351041498","0.519919785523573","0.548730916559423","1"
"People exploit","2008","direct migration background","West Germany","977","0.552167343274536","0.529207763420489","0.575126923128584","1"
"People exploit","2008","direct migration background","East Germany","35","0.513686575170742","0.402049110312471","0.625324040029013","1"
"People exploit","2008","indirect migration background","West Germany","361","0.541908058368307","0.505438740198333","0.578377376538282","1"
"People exploit","2008","indirect migration background","East Germany","22","","","","1"
"People are fair","2009","indirect migration background","West Germany","","","","","2"
"People are fair","2009","indirect migration background","East Germany","","","","","2"
"People are fair","2009","no migration background","West Germany","","","","","2"
"People are fair","2009","no migration background","East Germany","","","","","2"
"People are fair","2009","direct migration background","West Germany","","","","","2"
"People are fair","2009","direct migration background","East Germany","","","","","2"
"People exploit","2009","no migration background","West Germany","","","","","1"
"People exploit","2009","no migration background","East Germany","","","","","1"
"People exploit","2009","direct migration background","West Germany","","","","","1"
"People exploit","2009","direct migration background","East Germany","","","","","1"
"People exploit","2009","indirect migration background","West Germany","","","","","1"
"People exploit","2009","indirect migration background","East Germany","","","","","1"
"People are fair","2010","no migration background","West Germany","","","","","2"
"People are fair","2010","indirect migration background","West Germany","","","","","2"
"People are fair","2010","indirect migration background","East Germany","","","","","2"
"People are fair","2010","no migration background","East Germany","","","","","2"
"People are fair","2010","direct migration background","West Germany","","","","","2"
"People are fair","2010","direct migration background","East Germany","","","","","2"
"People exploit","2010","direct migration background","West Germany","","","","","1"
"People exploit","2010","direct migration background","East Germany","","","","","1"
"People exploit","2010","no migration background","West Germany","","","","","1"
"People exploit","2010","no migration background","East Germany","","","","","1"
"People exploit","2010","indirect migration background","West Germany","","","","","1"
"People exploit","2010","indirect migration background","East Germany","","","","","1"
"People are fair","2011","no migration background","West Germany","","","","","2"
"People are fair","2011","no migration background","East Germany","","","","","2"
"People are fair","2011","indirect migration background","West Germany","","","","","2"
"People are fair","2011","indirect migration background","East Germany","","","","","2"
"People are fair","2011","direct migration background","West Germany","","","","","2"
"People are fair","2011","direct migration background","East Germany","","","","","2"
"People exploit","2011","direct migration background","West Germany","","","","","1"
"People exploit","2011","direct migration background","East Germany","","","","","1"
"People exploit","2011","indirect migration background","West Germany","","","","","1"
"People exploit","2011","no migration background","West Germany","","","","","1"
"People exploit","2011","no migration background","East Germany","","","","","1"
"People exploit","2011","indirect migration background","East Germany","","","","","1"
"People are fair","2012","no migration background","West Germany","","","","","2"
"People are fair","2012","no migration background","East Germany","","","","","2"
"People are fair","2012","direct migration background","West Germany","","","","","2"
"People are fair","2012","direct migration background","East Germany","","","","","2"
"People are fair","2012","indirect migration background","West Germany","","","","","2"
"People are fair","2012","indirect migration background","East Germany","","","","","2"
"People exploit","2012","direct migration background","West Germany","","","","","1"
"People exploit","2012","direct migration background","East Germany","","","","","1"
"People exploit","2012","indirect migration background","West Germany","","","","","1"
"People exploit","2012","indirect migration background","East Germany","","","","","1"
"People exploit","2012","no migration background","West Germany","","","","","1"
"People exploit","2012","no migration background","East Germany","","","","","1"
"People are fair","2013","no migration background","West Germany","9981","0.611548661638172","0.603965858759603","0.619131464516742","2"
"People are fair","2013","no migration background","East Germany","2866","0.519101193107308","0.505811925726025","0.532390460488592","2"
"People are fair","2013","direct migration background","West Germany","1288","0.52580382828234","0.505888823403911","0.545718833160769","2"
"People are fair","2013","direct migration background","East Germany","68","0.500942820863253","0.416285421293433","0.585600220433073","2"
"People are fair","2013","indirect migration background","West Germany","584","0.511181122968271","0.481573576485576","0.540788669450966","2"
"People are fair","2013","indirect migration background","East Germany","36","0.371986259507531","0.262599317535783","0.481373201479279","2"
"People exploit","2013","direct migration background","West Germany","1127","0.47419617171766","0.454281166839231","0.494111176596089","1"
"People exploit","2013","direct migration background","East Germany","66","0.499057179136747","0.414399779566927","0.583714578706567","1"
"People exploit","2013","indirect migration background","West Germany","511","0.488818877031729","0.459211330549034","0.518426423514424","1"
"People exploit","2013","indirect migration background","East Germany","39","0.628013740492469","0.518626798520721","0.737400682464217","1"
"People exploit","2013","no migration background","West Germany","5890","0.388451338361828","0.380868535483258","0.396034141240397","1"
"People exploit","2013","no migration background","East Germany","2564","0.480898806892692","0.467609539511408","0.494188074273975","1"
"People are fair","2014","no migration background","West Germany","","","","","2"
"People are fair","2014","no migration background","East Germany","","","","","2"
"People are fair","2014","direct migration background","West Germany","","","","","2"
"People are fair","2014","direct migration background","East Germany","","","","","2"
"People are fair","2014","indirect migration background","West Germany","","","","","2"
"People are fair","2014","indirect migration background","East Germany","","","","","2"
"People exploit","2014","direct migration background","West Germany","","","","","1"
"People exploit","2014","direct migration background","East Germany","","","","","1"
"People exploit","2014","indirect migration background","West Germany","","","","","1"
"People exploit","2014","indirect migration background","East Germany","","","","","1"
"People exploit","2014","no migration background","West Germany","","","","","1"
"People exploit","2014","no migration background","East Germany","","","","","1"
"People are fair","2015","no migration background","West Germany","","","","","2"
"People are fair","2015","no migration background","East Germany","","","","","2"
"People are fair","2015","direct migration background","West Germany","","","","","2"
"People are fair","2015","direct migration background","East Germany","","","","","2"
"People are fair","2015","indirect migration background","West Germany","","","","","2"
"People are fair","2015","indirect migration background","East Germany","","","","","2"
"People exploit","2015","direct migration background","West Germany","","","","","1"
"People exploit","2015","direct migration background","East Germany","","","","","1"
"People exploit","2015","indirect migration background","West Germany","","","","","1"
"People exploit","2015","indirect migration background","East Germany","","","","","1"
"People exploit","2015","no migration background","West Germany","","","","","1"
"People exploit","2015","no migration background","East Germany","","","","","1"
"People are fair","2016","no migration background","West Germany","","","","","2"
"People are fair","2016","no migration background","East Germany","","","","","2"
"People are fair","2016","direct migration background","West Germany","","","","","2"
"People are fair","2016","direct migration background","East Germany","","","","","2"
"People are fair","2016","indirect migration background","West Germany","","","","","2"
"People are fair","2016","indirect migration background","East Germany","","","","","2"
"People exploit","2016","direct migration background","West Germany","","","","","1"
"People exploit","2016","direct migration background","East Germany","","","","","1"
"People exploit","2016","no migration background","West Germany","","","","","1"
"People exploit","2016","no migration background","East Germany","","","","","1"
"People exploit","2016","indirect migration background","West Germany","","","","","1"
"People exploit","2016","indirect migration background","East Germany","","","","","1"
"People are fair","2017","no migration background","West Germany","","","","","2"
"People are fair","2017","no migration background","East Germany","","","","","2"
"People are fair","2017","direct migration background","West Germany","","","","","2"
"People are fair","2017","direct migration background","East Germany","","","","","2"
"People are fair","2017","indirect migration background","West Germany","","","","","2"
"People are fair","2017","indirect migration background","East Germany","","","","","2"
"People exploit","2017","direct migration background","West Germany","","","","","1"
"People exploit","2017","direct migration background","East Germany","","","","","1"
"People exploit","2017","no migration background","West Germany","","","","","1"
"People exploit","2017","no migration background","East Germany","","","","","1"
"People exploit","2017","indirect migration background","West Germany","","","","","1"
"People exploit","2017","indirect migration background","East Germany","","","","","1"
"People are fair","2018","no migration background","West Germany","9287","0.639951748196072","0.632072441880906","0.647831054511238","2"
"People are fair","2018","no migration background","East Germany","2817","0.576855896824804","0.563085617246934","0.590626176402674","2"
"People are fair","2018","direct migration background","West Germany","3871","0.541002044081496","0.529289922378164","0.552714165784827","2"
"People are fair","2018","direct migration background","East Germany","471","0.619960057093658","0.586553313727456","0.65336680045986","2"
"People are fair","2018","indirect migration background","West Germany","843","0.55878933719869","0.534094315158965","0.583484359238415","2"
"People are fair","2018","indirect migration background","East Germany","61","0.437671598421519","0.348909684100432","0.526433512742606","2"
"People exploit","2018","direct migration background","West Germany","3083","0.458997955918504","0.447285834215173","0.470710077621836","1"
"People exploit","2018","direct migration background","East Germany","340","0.380039942906343","0.346633199540141","0.413446686272544","1"
"People exploit","2018","no migration background","West Germany","4970","0.360048251803928","0.352168945488762","0.367927558119094","1"
"People exploit","2018","no migration background","East Germany","2128","0.423144103175196","0.409373823597326","0.436914382753066","1"
"People exploit","2018","indirect migration background","West Germany","710","0.44121066280131","0.416515640761585","0.465905684841035","1"
"People exploit","2018","indirect migration background","East Germany","59","0.562328401578481","0.473566487257394","0.651090315899568","1"
