"plh0195","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"People are fair","2007","16-34 y.","East Germany","","","","","2"
"People are fair","2007","35-65 y.","West Germany","","","","","2"
"People are fair","2007","35-65 y.","East Germany","","","","","2"
"People exploit","2007","16-34 y.","West Germany","","","","","1"
"People exploit","2007","16-34 y.","East Germany","","","","","1"
"People exploit","2007","35-65 y.","West Germany","","","","","1"
"People exploit","2007","35-65 y.","East Germany","","","","","1"
"People exploit","2007","66 and older","West Germany","","","","","1"
"People exploit","2007","66 and older","East Germany","","","","","1"
"People are fair","2008","66 and older","West Germany","1908","0.602428682290033","0.585324665696432","0.619532698883635","2"
"People are fair","2008","66 and older","East Germany","588","0.527083211542977","0.497804398804499","0.556362024281455","2"
"People are fair","2008","16-34 y.","West Germany","1767","0.525584546742664","0.508242750468362","0.542926343016965","2"
"People are fair","2008","16-34 y.","East Germany","570","0.465966027856661","0.436932277803958","0.494999777909363","2"
"People are fair","2008","35-65 y.","West Germany","4308","0.508871686296611","0.497949596649104","0.519793775944117","2"
"People are fair","2008","35-65 y.","East Germany","1146","0.4320140110571","0.412498576929451","0.451529445184749","2"
"People exploit","2008","16-34 y.","West Germany","1418","0.474415453257336","0.457073656983035","0.491757249531638","1"
"People exploit","2008","16-34 y.","East Germany","564","0.534033972143339","0.505000222090637","0.563067722196042","1"
"People exploit","2008","35-65 y.","West Germany","3740","0.491128313703389","0.480206224055883","0.502050403350896","1"
"People exploit","2008","35-65 y.","East Germany","1329","0.5679859889429","0.548470554815251","0.587501423070549","1"
"People exploit","2008","66 and older","West Germany","1237","0.397571317709967","0.380467301116365","0.414675334303568","1"
"People exploit","2008","66 and older","East Germany","529","0.472916788457023","0.443637975718545","0.502195601195501","1"
"People are fair","2009","66 and older","West Germany","","","","","2"
"People are fair","2009","66 and older","East Germany","","","","","2"
"People are fair","2009","16-34 y.","West Germany","","","","","2"
"People are fair","2009","16-34 y.","East Germany","","","","","2"
"People are fair","2009","35-65 y.","West Germany","","","","","2"
"People are fair","2009","35-65 y.","East Germany","","","","","2"
"People exploit","2009","16-34 y.","West Germany","","","","","1"
"People exploit","2009","16-34 y.","East Germany","","","","","1"
"People exploit","2009","35-65 y.","West Germany","","","","","1"
"People exploit","2009","35-65 y.","East Germany","","","","","1"
"People exploit","2009","66 and older","West Germany","","","","","1"
"People exploit","2009","66 and older","East Germany","","","","","1"
"People are fair","2010","16-34 y.","West Germany","","","","","2"
"People are fair","2010","66 and older","West Germany","","","","","2"
"People are fair","2010","66 and older","East Germany","","","","","2"
"People are fair","2010","16-34 y.","East Germany","","","","","2"
"People are fair","2010","35-65 y.","West Germany","","","","","2"
"People are fair","2010","35-65 y.","East Germany","","","","","2"
"People exploit","2010","35-65 y.","West Germany","","","","","1"
"People exploit","2010","35-65 y.","East Germany","","","","","1"
"People exploit","2010","16-34 y.","West Germany","","","","","1"
"People exploit","2010","16-34 y.","East Germany","","","","","1"
"People exploit","2010","66 and older","West Germany","","","","","1"
"People exploit","2010","66 and older","East Germany","","","","","1"
"People are fair","2011","16-34 y.","West Germany","","","","","2"
"People are fair","2011","16-34 y.","East Germany","","","","","2"
"People are fair","2011","66 and older","West Germany","","","","","2"
"People are fair","2011","66 and older","East Germany","","","","","2"
"People are fair","2011","35-65 y.","West Germany","","","","","2"
"People are fair","2011","35-65 y.","East Germany","","","","","2"
"People exploit","2011","35-65 y.","West Germany","","","","","1"
"People exploit","2011","35-65 y.","East Germany","","","","","1"
"People exploit","2011","66 and older","West Germany","","","","","1"
"People exploit","2011","16-34 y.","West Germany","","","","","1"
"People exploit","2011","16-34 y.","East Germany","","","","","1"
"People exploit","2011","66 and older","East Germany","","","","","1"
"People are fair","2012","16-34 y.","West Germany","","","","","2"
"People are fair","2012","16-34 y.","East Germany","","","","","2"
"People are fair","2012","35-65 y.","West Germany","","","","","2"
"People are fair","2012","35-65 y.","East Germany","","","","","2"
"People are fair","2012","66 and older","West Germany","","","","","2"
"People are fair","2012","66 and older","East Germany","","","","","2"
"People exploit","2012","35-65 y.","West Germany","","","","","1"
"People exploit","2012","35-65 y.","East Germany","","","","","1"
"People exploit","2012","66 and older","West Germany","","","","","1"
"People exploit","2012","66 and older","East Germany","","","","","1"
"People exploit","2012","16-34 y.","West Germany","","","","","1"
"People exploit","2012","16-34 y.","East Germany","","","","","1"
"People are fair","2013","16-34 y.","West Germany","2558","0.591495208062648","0.57690608322032","0.606084332904976","2"
"People are fair","2013","16-34 y.","East Germany","640","0.537889325642606","0.509622072932432","0.56615657835278","2"
"People are fair","2013","35-65 y.","West Germany","6829","0.567850814671865","0.558747757397327","0.576953871946402","2"
"People are fair","2013","35-65 y.","East Germany","1609","0.477695603090183","0.460442881343217","0.494948324837148","2"
"People are fair","2013","66 and older","West Germany","2466","0.665754396309306","0.650438275607863","0.681070517010749","2"
"People are fair","2013","66 and older","East Germany","721","0.583729354201052","0.556113973024394","0.61134473537771","2"
"People exploit","2013","35-65 y.","West Germany","4547","0.432149185328135","0.423046128053598","0.441252242602673","1"
"People exploit","2013","35-65 y.","East Germany","1611","0.522304396909817","0.505051675162852","0.539557118656783","1"
"People exploit","2013","66 and older","West Germany","1178","0.334245603690694","0.318929482989251","0.349561724392137","1"
"People exploit","2013","66 and older","East Germany","503","0.416270645798948","0.38865526462229","0.443886026975606","1"
"People exploit","2013","16-34 y.","West Germany","1803","0.408504791937352","0.393915667095024","0.42309391677968","1"
"People exploit","2013","16-34 y.","East Germany","555","0.462110674357394","0.43384342164722","0.490377927067568","1"
"People are fair","2014","16-34 y.","West Germany","","","","","2"
"People are fair","2014","16-34 y.","East Germany","","","","","2"
"People are fair","2014","35-65 y.","West Germany","","","","","2"
"People are fair","2014","35-65 y.","East Germany","","","","","2"
"People are fair","2014","66 and older","West Germany","","","","","2"
"People are fair","2014","66 and older","East Germany","","","","","2"
"People exploit","2014","35-65 y.","West Germany","","","","","1"
"People exploit","2014","35-65 y.","East Germany","","","","","1"
"People exploit","2014","66 and older","West Germany","","","","","1"
"People exploit","2014","66 and older","East Germany","","","","","1"
"People exploit","2014","16-34 y.","West Germany","","","","","1"
"People exploit","2014","16-34 y.","East Germany","","","","","1"
"People are fair","2015","16-34 y.","West Germany","","","","","2"
"People are fair","2015","16-34 y.","East Germany","","","","","2"
"People are fair","2015","35-65 y.","West Germany","","","","","2"
"People are fair","2015","35-65 y.","East Germany","","","","","2"
"People are fair","2015","66 and older","West Germany","","","","","2"
"People are fair","2015","66 and older","East Germany","","","","","2"
"People exploit","2015","35-65 y.","West Germany","","","","","1"
"People exploit","2015","35-65 y.","East Germany","","","","","1"
"People exploit","2015","66 and older","West Germany","","","","","1"
"People exploit","2015","66 and older","East Germany","","","","","1"
"People exploit","2015","16-34 y.","West Germany","","","","","1"
"People exploit","2015","16-34 y.","East Germany","","","","","1"
"People are fair","2016","16-34 y.","West Germany","","","","","2"
"People are fair","2016","16-34 y.","East Germany","","","","","2"
"People are fair","2016","35-65 y.","West Germany","","","","","2"
"People are fair","2016","35-65 y.","East Germany","","","","","2"
"People are fair","2016","66 and older","West Germany","","","","","2"
"People are fair","2016","66 and older","East Germany","","","","","2"
"People exploit","2016","35-65 y.","West Germany","","","","","1"
"People exploit","2016","35-65 y.","East Germany","","","","","1"
"People exploit","2016","16-34 y.","West Germany","","","","","1"
"People exploit","2016","16-34 y.","East Germany","","","","","1"
"People exploit","2016","66 and older","West Germany","","","","","1"
"People exploit","2016","66 and older","East Germany","","","","","1"
"People are fair","2017","16-34 y.","West Germany","","","","","2"
"People are fair","2017","16-34 y.","East Germany","","","","","2"
"People are fair","2017","35-65 y.","West Germany","","","","","2"
"People are fair","2017","35-65 y.","East Germany","","","","","2"
"People are fair","2017","66 and older","West Germany","","","","","2"
"People are fair","2017","66 and older","East Germany","","","","","2"
"People exploit","2017","35-65 y.","West Germany","","","","","1"
"People exploit","2017","35-65 y.","East Germany","","","","","1"
"People exploit","2017","16-34 y.","West Germany","","","","","1"
"People exploit","2017","16-34 y.","East Germany","","","","","1"
"People exploit","2017","66 and older","West Germany","","","","","1"
"People exploit","2017","66 and older","East Germany","","","","","1"
"People are fair","2018","16-34 y.","West Germany","3689","0.577688395906921","0.565637187751788","0.589739604062055","2"
"People are fair","2018","16-34 y.","East Germany","723","0.538557080141781","0.511674463090798","0.565439697192764","2"
"People are fair","2018","35-65 y.","West Germany","7659","0.594324272872238","0.585745889073006","0.602902656671471","2"
"People are fair","2018","35-65 y.","East Germany","1842","0.556903584118948","0.540034173881988","0.573772994355907","2"
"People are fair","2018","66 and older","West Germany","2653","0.700076403011404","0.685361310724111","0.714791495298697","2"
"People are fair","2018","66 and older","East Germany","784","0.653766620088561","0.627113183013259","0.680420057163862","2"
"People exploit","2018","35-65 y.","West Germany","4927","0.405675727127762","0.397097343328529","0.414254110926994","1"
"People exploit","2018","35-65 y.","East Germany","1489","0.443096415881052","0.426227005644093","0.459965826118012","1"
"People exploit","2018","16-34 y.","West Germany","2764","0.422311604093079","0.410260395937945","0.434362812248212","1"
"People exploit","2018","16-34 y.","East Germany","598","0.461442919858219","0.434560302807236","0.488325536909202","1"
"People exploit","2018","66 and older","West Germany","1072","0.299923596988596","0.285208504701303","0.314638689275889","1"
"People exploit","2018","66 and older","East Germany","440","0.346233379911439","0.319579942836138","0.372886816986741","1"
