"plh0195","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"People exploit","2005","Mecklenburg-Western Pomerania","Female","","","","","1"
"People exploit","2005","Saxony","Male","","","","","1"
"People exploit","2005","Saxony","Female","","","","","1"
"People exploit","2005","Saxony-Anhalt","Male","","","","","1"
"People exploit","2005","Saxony-Anhalt","Female","","","","","1"
"People exploit","2005","Thuringia","Male","","","","","1"
"People exploit","2005","Thuringia","Female","","","","","1"
"People are fair","2006","Hamburg","Female","","","","","2"
"People are fair","2006","Lower Saxony","Male","","","","","2"
"People are fair","2006","Saxony","Male","","","","","2"
"People are fair","2006","Schleswig-Holstein","Female","","","","","2"
"People are fair","2006","Hamburg","Male","","","","","2"
"People are fair","2006","Lower Saxony","Female","","","","","2"
"People are fair","2006","Bremen","Male","","","","","2"
"People are fair","2006","Mecklenburg-Western Pomerania","Male","","","","","2"
"People are fair","2006","Mecklenburg-Western Pomerania","Female","","","","","2"
"People are fair","2006","Schleswig-Holstein","Male","","","","","2"
"People are fair","2006","Brandenburg","Male","","","","","2"
"People are fair","2006","Brandenburg","Female","","","","","2"
"People are fair","2006","North Rhine-Westphalia","Male","","","","","2"
"People are fair","2006","Bremen","Female","","","","","2"
"People are fair","2006","North Rhine-Westphalia","Female","","","","","2"
"People are fair","2006","Hesse","Male","","","","","2"
"People are fair","2006","Saxony","Female","","","","","2"
"People are fair","2006","Hesse","Female","","","","","2"
"People are fair","2006","Rhineland-Palatinate,Saarland","Male","","","","","2"
"People are fair","2006","Rhineland-Palatinate,Saarland","Female","","","","","2"
"People are fair","2006","Baden-Württemberg","Male","","","","","2"
"People are fair","2006","Saxony-Anhalt","Male","","","","","2"
"People are fair","2006","Baden-Württemberg","Female","","","","","2"
"People are fair","2006","Bavaria","Male","","","","","2"
"People are fair","2006","Bavaria","Female","","","","","2"
"People are fair","2006","Berlin","Male","","","","","2"
"People are fair","2006","Berlin","Female","","","","","2"
"People are fair","2006","Saxony-Anhalt","Female","","","","","2"
"People are fair","2006","Thuringia","Male","","","","","2"
"People are fair","2006","Thuringia","Female","","","","","2"
"People exploit","2006","Schleswig-Holstein","Male","","","","","1"
"People exploit","2006","Hesse","Male","","","","","1"
"People exploit","2006","Hesse","Female","","","","","1"
"People exploit","2006","Rhineland-Palatinate,Saarland","Male","","","","","1"
"People exploit","2006","Rhineland-Palatinate,Saarland","Female","","","","","1"
"People exploit","2006","Baden-Württemberg","Male","","","","","1"
"People exploit","2006","Baden-Württemberg","Female","","","","","1"
"People exploit","2006","Bavaria","Male","","","","","1"
"People exploit","2006","Bavaria","Female","","","","","1"
"People exploit","2006","Berlin","Male","","","","","1"
"People exploit","2006","Berlin","Female","","","","","1"
"People exploit","2006","Brandenburg","Male","","","","","1"
"People exploit","2006","Brandenburg","Female","","","","","1"
"People exploit","2006","Mecklenburg-Western Pomerania","Male","","","","","1"
"People exploit","2006","Mecklenburg-Western Pomerania","Female","","","","","1"
"People exploit","2006","Saxony","Male","","","","","1"
"People exploit","2006","Saxony","Female","","","","","1"
"People exploit","2006","Saxony-Anhalt","Male","","","","","1"
"People exploit","2006","Saxony-Anhalt","Female","","","","","1"
"People exploit","2006","Thuringia","Male","","","","","1"
"People exploit","2006","Thuringia","Female","","","","","1"
"People exploit","2006","Schleswig-Holstein","Female","","","","","1"
"People exploit","2006","Hamburg","Male","","","","","1"
"People exploit","2006","Hamburg","Female","","","","","1"
"People exploit","2006","Lower Saxony","Male","","","","","1"
"People exploit","2006","Lower Saxony","Female","","","","","1"
"People exploit","2006","Bremen","Male","","","","","1"
"People exploit","2006","Bremen","Female","","","","","1"
"People exploit","2006","North Rhine-Westphalia","Male","","","","","1"
"People exploit","2006","North Rhine-Westphalia","Female","","","","","1"
"People are fair","2007","Mecklenburg-Western Pomerania","Female","","","","","2"
"People are fair","2007","Mecklenburg-Western Pomerania","Male","","","","","2"
"People are fair","2007","Saxony","Male","","","","","2"
"People are fair","2007","Hamburg","Female","","","","","2"
"People are fair","2007","Lower Saxony","Male","","","","","2"
"People are fair","2007","Brandenburg","Male","","","","","2"
"People are fair","2007","Brandenburg","Female","","","","","2"
"People are fair","2007","Schleswig-Holstein","Female","","","","","2"
"People are fair","2007","Hamburg","Male","","","","","2"
"People are fair","2007","Lower Saxony","Female","","","","","2"
"People are fair","2007","Bremen","Male","","","","","2"
"People are fair","2007","Bremen","Female","","","","","2"
"People are fair","2007","North Rhine-Westphalia","Male","","","","","2"
"People are fair","2007","Schleswig-Holstein","Male","","","","","2"
"People are fair","2007","North Rhine-Westphalia","Female","","","","","2"
"People are fair","2007","Hesse","Male","","","","","2"
"People are fair","2007","Saxony","Female","","","","","2"
"People are fair","2007","Hesse","Female","","","","","2"
"People are fair","2007","Rhineland-Palatinate,Saarland","Male","","","","","2"
"People are fair","2007","Rhineland-Palatinate,Saarland","Female","","","","","2"
"People are fair","2007","Saxony-Anhalt","Male","","","","","2"
"People are fair","2007","Baden-Württemberg","Male","","","","","2"
"People are fair","2007","Baden-Württemberg","Female","","","","","2"
"People are fair","2007","Bavaria","Male","","","","","2"
"People are fair","2007","Bavaria","Female","","","","","2"
"People are fair","2007","Berlin","Male","","","","","2"
"People are fair","2007","Berlin","Female","","","","","2"
"People are fair","2007","Saxony-Anhalt","Female","","","","","2"
"People are fair","2007","Thuringia","Male","","","","","2"
"People are fair","2007","Thuringia","Female","","","","","2"
"People exploit","2007","Schleswig-Holstein","Male","","","","","1"
"People exploit","2007","Hesse","Male","","","","","1"
"People exploit","2007","Hesse","Female","","","","","1"
"People exploit","2007","Rhineland-Palatinate,Saarland","Male","","","","","1"
"People exploit","2007","Rhineland-Palatinate,Saarland","Female","","","","","1"
"People exploit","2007","Baden-Württemberg","Male","","","","","1"
"People exploit","2007","Schleswig-Holstein","Female","","","","","1"
"People exploit","2007","Hamburg","Male","","","","","1"
"People exploit","2007","Hamburg","Female","","","","","1"
"People exploit","2007","Lower Saxony","Male","","","","","1"
"People exploit","2007","Lower Saxony","Female","","","","","1"
"People exploit","2007","Bremen","Male","","","","","1"
"People exploit","2007","Bremen","Female","","","","","1"
"People exploit","2007","North Rhine-Westphalia","Male","","","","","1"
"People exploit","2007","North Rhine-Westphalia","Female","","","","","1"
"People exploit","2007","Baden-Württemberg","Female","","","","","1"
"People exploit","2007","Bavaria","Male","","","","","1"
"People exploit","2007","Bavaria","Female","","","","","1"
"People exploit","2007","Berlin","Male","","","","","1"
"People exploit","2007","Berlin","Female","","","","","1"
"People exploit","2007","Brandenburg","Male","","","","","1"
"People exploit","2007","Brandenburg","Female","","","","","1"
"People exploit","2007","Mecklenburg-Western Pomerania","Male","","","","","1"
"People exploit","2007","Mecklenburg-Western Pomerania","Female","","","","","1"
"People exploit","2007","Saxony","Male","","","","","1"
"People exploit","2007","Saxony","Female","","","","","1"
"People exploit","2007","Saxony-Anhalt","Male","","","","","1"
"People exploit","2007","Saxony-Anhalt","Female","","","","","1"
"People exploit","2007","Thuringia","Male","","","","","1"
"People exploit","2007","Thuringia","Female","","","","","1"
"People are fair","2008","Hamburg","Male","77","0.572205429051957","0.486494396391236","0.657916461712678","2"
"People are fair","2008","Schleswig-Holstein","Female","170","0.587270097713661","0.530011483561738","0.644528711865584","2"
"People are fair","2008","Hamburg","Female","111","0.696940310356969","0.623637352940544","0.770243267773393","2"
"People are fair","2008","Lower Saxony","Male","447","0.503598589390088","0.46968579246828","0.537511386311896","2"
"People are fair","2008","Lower Saxony","Female","516","0.564503505110488","0.532020049259229","0.596986960961746","2"
"People are fair","2008","Bremen","Female","50","0.676264220817621","0.56965720499404","0.782871236641202","2"
"People are fair","2008","North Rhine-Westphalia","Male","945","0.480123481935961","0.457345057455575","0.502901906416347","2"
"People are fair","2008","Mecklenburg-Western Pomerania","Male","99","0.44142339883946","0.377389323030756","0.505457474648164","2"
"People are fair","2008","Mecklenburg-Western Pomerania","Female","128","0.448872741739705","0.387463266967976","0.510282216511434","2"
"People are fair","2008","Schleswig-Holstein","Male","149","0.536457589118451","0.475131726316809","0.597783451920093","2"
"People are fair","2008","Bremen","Male","40","0.445899733040237","0.323158465991009","0.568641000089465","2"
"People are fair","2008","Brandenburg","Male","157","0.356403628844554","0.308625153082173","0.404182104606936","2"
"People are fair","2008","Brandenburg","Female","202","0.450252872935699","0.403228437116285","0.497277308755114","2"
"People are fair","2008","North Rhine-Westphalia","Female","1122","0.524996703254149","0.503305392098333","0.546688014409965","2"
"People are fair","2008","Saxony","Male","359","0.496847587118788","0.459675490175028","0.534019684062548","2"
"People are fair","2008","Saxony","Female","394","0.530016846065777","0.493535602988891","0.566498089142663","2"
"People are fair","2008","Hesse","Male","345","0.539164044485271","0.49999107104274","0.578337017927802","2"
"People are fair","2008","Hesse","Female","396","0.547192094715362","0.509834164104493","0.584550025326231","2"
"People are fair","2008","Rhineland-Palatinate,Saarland","Male","245","0.488946520830108","0.44486582196754","0.533027219692676","2"
"People are fair","2008","Saxony-Anhalt","Male","165","0.402887021373775","0.354394841222861","0.45137920152469","2"
"People are fair","2008","Rhineland-Palatinate,Saarland","Female","343","0.563592198598492","0.523809919063714","0.60337447813327","2"
"People are fair","2008","Baden-Württemberg","Male","626","0.539346044759313","0.510245086881175","0.56844700263745","2"
"People are fair","2008","Baden-Württemberg","Female","726","0.568817200957543","0.540761695985093","0.596872705929992","2"
"People are fair","2008","Bavaria","Male","640","0.478329356711674","0.451080600294231","0.505578113129118","2"
"People are fair","2008","Saxony-Anhalt","Female","194","0.448649957487631","0.40102785106709","0.496272063908172","2"
"People are fair","2008","Bavaria","Female","799","0.565909084392514","0.540093607883117","0.591724560901912","2"
"People are fair","2008","Berlin","Male","185","0.562053627769725","0.508114272041584","0.615992983497865","2"
"People are fair","2008","Berlin","Female","230","0.586311841037543","0.53724439130608","0.635379290769006","2"
"People are fair","2008","Thuringia","Male","191","0.38578603099411","0.339397459269446","0.432174602718775","2"
"People are fair","2008","Thuringia","Female","236","0.543011422840881","0.496985872603341","0.589036973078422","2"
"People exploit","2008","Schleswig-Holstein","Male","105","0.463542410881549","0.402216548079907","0.524868273683191","1"
"People exploit","2008","Hesse","Male","277","0.460835955514729","0.421662982072197","0.50000892895726","1"
"People exploit","2008","Hesse","Female","286","0.452807905284638","0.415449974673769","0.490165835895507","1"
"People exploit","2008","Rhineland-Palatinate,Saarland","Male","249","0.511053479169892","0.466972780307324","0.55513417803246","1"
"People exploit","2008","Rhineland-Palatinate,Saarland","Female","254","0.436407801401508","0.39662552186673","0.476190080936286","1"
"People exploit","2008","Schleswig-Holstein","Female","114","0.412729902286339","0.355471288134416","0.469988516438262","1"
"People exploit","2008","Baden-Württemberg","Male","501","0.460653955240687","0.431552997362549","0.489754913118824","1"
"People exploit","2008","Baden-Württemberg","Female","471","0.431182799042457","0.403127294070008","0.459238304014907","1"
"People exploit","2008","Bavaria","Male","651","0.521670643288326","0.494421886870883","0.548919399705769","1"
"People exploit","2008","Bavaria","Female","617","0.434090915607486","0.408275439098088","0.459906392116883","1"
"People exploit","2008","Berlin","Male","140","0.437946372230275","0.384007016502135","0.491885727958416","1"
"People exploit","2008","Berlin","Female","157","0.413688158962457","0.364620709230994","0.46275560869392","1"
"People exploit","2008","Brandenburg","Male","229","0.643596371155446","0.595817895393064","0.691374846917827","1"
"People exploit","2008","Brandenburg","Female","228","0.549747127064301","0.502722691244886","0.596771562883715","1"
"People exploit","2008","Mecklenburg-Western Pomerania","Male","132","0.55857660116054","0.494542525351836","0.622610676969244","1"
"People exploit","2008","Mecklenburg-Western Pomerania","Female","124","0.551127258260295","0.489717783488566","0.612536733032024","1"
"People exploit","2008","Saxony","Male","336","0.503152412881212","0.465980315937452","0.540324509824972","1"
"People exploit","2008","Saxony","Female","325","0.469983153934223","0.433501910857337","0.506464397011109","1"
"People exploit","2008","Saxony-Anhalt","Male","228","0.597112978626225","0.54862079847531","0.645605158777139","1"
"People exploit","2008","Saxony-Anhalt","Female","225","0.551350042512369","0.503727936091828","0.59897214893291","1"
"People exploit","2008","Thuringia","Male","232","0.61421396900589","0.567825397281225","0.660602540730554","1"
"People exploit","2008","Thuringia","Female","214","0.456988577159119","0.410963026921579","0.50301412739666","1"
"People exploit","2008","Hamburg","Male","51","0.427794570948043","0.342083538287322","0.513505603608764","1"
"People exploit","2008","Hamburg","Female","40","0.303059689643031","0.229756732226607","0.376362647059456","1"
"People exploit","2008","Lower Saxony","Male","388","0.496401410609912","0.462488613688104","0.53031420753172","1"
"People exploit","2008","Lower Saxony","Female","379","0.435496494889512","0.403013039038254","0.467979950740771","1"
"People exploit","2008","Bremen","Male","23","","","","1"
"People exploit","2008","Bremen","Female","24","","","","1"
"People exploit","2008","North Rhine-Westphalia","Male","903","0.519876518064039","0.497098093583653","0.542654942544425","1"
"People exploit","2008","North Rhine-Westphalia","Female","914","0.475003296745851","0.453311985590036","0.496694607901667","1"
"People are fair","2009","Brandenburg","Female","","","","","2"
"People are fair","2009","Brandenburg","Male","","","","","2"
"People are fair","2009","Mecklenburg-Western Pomerania","Male","","","","","2"
"People are fair","2009","Mecklenburg-Western Pomerania","Female","","","","","2"
"People are fair","2009","Saxony","Male","","","","","2"
"People are fair","2009","Schleswig-Holstein","Female","","","","","2"
"People are fair","2009","Hamburg","Male","","","","","2"
"People are fair","2009","Bremen","Female","","","","","2"
"People are fair","2009","North Rhine-Westphalia","Male","","","","","2"
"People are fair","2009","North Rhine-Westphalia","Female","","","","","2"
"People are fair","2009","Saxony","Female","","","","","2"
"People are fair","2009","Schleswig-Holstein","Male","","","","","2"
"People are fair","2009","Hamburg","Female","","","","","2"
"People are fair","2009","Lower Saxony","Male","","","","","2"
"People are fair","2009","Lower Saxony","Female","","","","","2"
"People are fair","2009","Bremen","Male","","","","","2"
"People are fair","2009","Hesse","Male","","","","","2"
"People are fair","2009","Hesse","Female","","","","","2"
"People are fair","2009","Saxony-Anhalt","Male","","","","","2"
"People are fair","2009","Rhineland-Palatinate,Saarland","Male","","","","","2"
"People are fair","2009","Rhineland-Palatinate,Saarland","Female","","","","","2"
"People are fair","2009","Baden-Württemberg","Male","","","","","2"
"People are fair","2009","Baden-Württemberg","Female","","","","","2"
"People are fair","2009","Saxony-Anhalt","Female","","","","","2"
"People are fair","2009","Bavaria","Male","","","","","2"
"People are fair","2009","Bavaria","Female","","","","","2"
"People are fair","2009","Berlin","Male","","","","","2"
"People are fair","2009","Berlin","Female","","","","","2"
"People are fair","2009","Thuringia","Male","","","","","2"
"People are fair","2009","Thuringia","Female","","","","","2"
"People exploit","2009","Schleswig-Holstein","Male","","","","","1"
"People exploit","2009","Hesse","Male","","","","","1"
"People exploit","2009","Hesse","Female","","","","","1"
"People exploit","2009","Rhineland-Palatinate,Saarland","Male","","","","","1"
"People exploit","2009","Schleswig-Holstein","Female","","","","","1"
"People exploit","2009","Rhineland-Palatinate,Saarland","Female","","","","","1"
"People exploit","2009","Baden-Württemberg","Male","","","","","1"
"People exploit","2009","Baden-Württemberg","Female","","","","","1"
"People exploit","2009","Bavaria","Male","","","","","1"
"People exploit","2009","Hamburg","Male","","","","","1"
"People exploit","2009","Hamburg","Female","","","","","1"
"People exploit","2009","Lower Saxony","Male","","","","","1"
"People exploit","2009","Lower Saxony","Female","","","","","1"
"People exploit","2009","Bremen","Male","","","","","1"
"People exploit","2009","Bremen","Female","","","","","1"
"People exploit","2009","North Rhine-Westphalia","Male","","","","","1"
"People exploit","2009","North Rhine-Westphalia","Female","","","","","1"
"People exploit","2009","Bavaria","Female","","","","","1"
"People exploit","2009","Berlin","Male","","","","","1"
