"plh0195","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"People are fair","2008","Employed","no migration background","5451","0.521653124443493","0.511909640133155","0.531396608753831"
"People are fair","2008","Employed","direct migration background","493","0.438147043502245","0.40877297576986","0.46752111123463"
"People are fair","2008","Employed","indirect migration background","266","0.43947928436483","0.398187216001249","0.480771352728411"
"People exploit","2009","Not Employed","no migration background","","","",""
"People exploit","2009","Not Employed","direct migration background","","","",""
"People exploit","2009","Not Employed","indirect migration background","","","",""
"People exploit","2009","Employed","no migration background","","","",""
"People exploit","2009","Employed","direct migration background","","","",""
"People exploit","2009","Employed","indirect migration background","","","",""
"People are fair","2009","Not Employed","no migration background","","","",""
"People are fair","2009","Not Employed","direct migration background","","","",""
"People are fair","2009","Not Employed","indirect migration background","","","",""
"People are fair","2009","Employed","no migration background","","","",""
"People are fair","2009","Employed","direct migration background","","","",""
"People are fair","2009","Employed","indirect migration background","","","",""
"People exploit","2010","Not Employed","no migration background","","","",""
"People exploit","2010","Not Employed","direct migration background","","","",""
"People exploit","2010","Not Employed","indirect migration background","","","",""
"People exploit","2010","Employed","no migration background","","","",""
"People exploit","2010","Employed","direct migration background","","","",""
"People exploit","2010","Employed","indirect migration background","","","",""
"People are fair","2010","Not Employed","no migration background","","","",""
"People are fair","2010","Not Employed","direct migration background","","","",""
"People are fair","2010","Not Employed","indirect migration background","","","",""
"People are fair","2010","Employed","no migration background","","","",""
"People are fair","2010","Employed","direct migration background","","","",""
"People are fair","2010","Employed","indirect migration background","","","",""
"People exploit","2011","Not Employed","no migration background","","","",""
"People exploit","2011","Not Employed","direct migration background","","","",""
"People exploit","2011","Not Employed","indirect migration background","","","",""
"People exploit","2011","Employed","no migration background","","","",""
"People exploit","2011","Employed","direct migration background","","","",""
"People exploit","2011","Employed","indirect migration background","","","",""
"People are fair","2011","Not Employed","no migration background","","","",""
"People are fair","2011","Not Employed","direct migration background","","","",""
"People are fair","2011","Not Employed","indirect migration background","","","",""
"People are fair","2011","Employed","no migration background","","","",""
"People are fair","2011","Employed","direct migration background","","","",""
"People are fair","2011","Employed","indirect migration background","","","",""
"People exploit","2012","Not Employed","no migration background","","","",""
"People exploit","2012","Not Employed","direct migration background","","","",""
"People exploit","2012","Not Employed","indirect migration background","","","",""
"People exploit","2012","Employed","no migration background","","","",""
"People exploit","2012","Employed","direct migration background","","","",""
"People exploit","2012","Employed","indirect migration background","","","",""
"People are fair","2012","Not Employed","no migration background","","","",""
"People are fair","2012","Not Employed","direct migration background","","","",""
"People are fair","2012","Not Employed","indirect migration background","","","",""
"People are fair","2012","Employed","no migration background","","","",""
"People are fair","2012","Employed","direct migration background","","","",""
"People are fair","2012","Employed","indirect migration background","","","",""
"People exploit","2013","Not Employed","no migration background","2912","0.392878938526894","0.381745376439349","0.40401250061444"
"People exploit","2013","Not Employed","direct migration background","403","0.437658713784136","0.405102533961077","0.470214893607195"
"People exploit","2013","Not Employed","indirect migration background","149","0.516862722111922","0.461145208147","0.572580236076844"
"People exploit","2013","Employed","no migration background","5542","0.417859945204234","0.409663429974622","0.426056460433845"
"People exploit","2013","Employed","direct migration background","790","0.499103644441763","0.475029207237555","0.523178081645971"
"People exploit","2013","Employed","indirect migration background","401","0.489001872283547","0.455612255801485","0.52239148876561"
"People are fair","2013","Not Employed","no migration background","4480","0.607121061473106","0.59598749938556","0.618254623560651"
"People are fair","2013","Not Employed","direct migration background","489","0.562341286215864","0.529785106392805","0.594897466038923"
"People are fair","2013","Not Employed","indirect migration background","160","0.483137277888078","0.427419763923156","0.538854791853"
"People are fair","2013","Employed","no migration background","8367","0.582140054795766","0.573943539566155","0.590336570025378"
"People are fair","2013","Employed","direct migration background","867","0.500896355558237","0.476821918354029","0.524970792762444"
"People are fair","2013","Employed","indirect migration background","460","0.510998127716452","0.47760851123439","0.544387744198515"
"People exploit","2014","Not Employed","no migration background","","","",""
"People exploit","2014","Not Employed","direct migration background","","","",""
"People exploit","2014","Not Employed","indirect migration background","","","",""
"People exploit","2014","Employed","no migration background","","","",""
"People exploit","2014","Employed","direct migration background","","","",""
"People exploit","2014","Employed","indirect migration background","","","",""
"People are fair","2014","Not Employed","no migration background","","","",""
"People are fair","2014","Not Employed","direct migration background","","","",""
"People are fair","2014","Not Employed","indirect migration background","","","",""
"People are fair","2014","Employed","no migration background","","","",""
"People are fair","2014","Employed","direct migration background","","","",""
"People are fair","2014","Employed","indirect migration background","","","",""
"People exploit","2015","Not Employed","no migration background","","","",""
"People exploit","2015","Not Employed","direct migration background","","","",""
"People exploit","2015","Not Employed","indirect migration background","","","",""
"People exploit","2015","Employed","no migration background","","","",""
"People exploit","2015","Employed","direct migration background","","","",""
"People exploit","2015","Employed","indirect migration background","","","",""
"People are fair","2015","Not Employed","no migration background","","","",""
"People are fair","2015","Not Employed","direct migration background","","","",""
"People are fair","2015","Not Employed","indirect migration background","","","",""
"People are fair","2015","Employed","no migration background","","","",""
"People are fair","2015","Employed","direct migration background","","","",""
"People are fair","2015","Employed","indirect migration background","","","",""
"People exploit","2016","Not Employed","no migration background","","","",""
"People exploit","2016","Not Employed","direct migration background","","","",""
"People exploit","2016","Not Employed","indirect migration background","","","",""
"People exploit","2016","Employed","no migration background","","","",""
"People exploit","2016","Employed","direct migration background","","","",""
"People exploit","2016","Employed","indirect migration background","","","",""
"People are fair","2016","Not Employed","no migration background","","","",""
"People are fair","2016","Not Employed","direct migration background","","","",""
"People are fair","2016","Not Employed","indirect migration background","","","",""
"People are fair","2016","Employed","no migration background","","","",""
"People are fair","2016","Employed","direct migration background","","","",""
"People are fair","2016","Employed","indirect migration background","","","",""
"People exploit","2017","Not Employed","no migration background","","","",""
"People exploit","2017","Not Employed","direct migration background","","","",""
"People exploit","2017","Not Employed","indirect migration background","","","",""
"People exploit","2017","Employed","no migration background","","","",""
"People exploit","2017","Employed","direct migration background","","","",""
"People exploit","2017","Employed","indirect migration background","","","",""
"People are fair","2017","Not Employed","no migration background","","","",""
"People are fair","2017","Not Employed","direct migration background","","","",""
"People are fair","2017","Not Employed","indirect migration background","","","",""
"People are fair","2017","Employed","no migration background","","","",""
"People are fair","2017","Employed","direct migration background","","","",""
"People are fair","2017","Employed","indirect migration background","","","",""
"People exploit","2018","Not Employed","no migration background","2323","0.350107349352266","0.338384290107257","0.361830408597275"
"People exploit","2018","Not Employed","direct migration background","1862","0.46291008923883","0.448073807009261","0.4777463714684"
"People exploit","2018","Not Employed","indirect migration background","186","0.488776579103385","0.439229246721868","0.538323911484902"
"People exploit","2018","Employed","no migration background","4775","0.385696020566168","0.377277301804533","0.394114739327803"
"People exploit","2018","Employed","direct migration background","1561","0.450027064415024","0.433368238600389","0.466685890229659"
"People exploit","2018","Employed","indirect migration background","583","0.435931511974887","0.408787181787677","0.463075842162098"
"People are fair","2018","Not Employed","no migration background","4037","0.649892650647734","0.638169591402725","0.661615709892743"
"People are fair","2018","Not Employed","direct migration background","2477","0.53708991076117","0.5222536285316","0.551926192990739"
"People are fair","2018","Not Employed","indirect migration background","205","0.511223420896615","0.461676088515098","0.560770753278132"
"People are fair","2018","Employed","no migration background","8067","0.614303979433832","0.605885260672197","0.622722698195467"
"People are fair","2018","Employed","direct migration background","1865","0.549972935584976","0.533314109770341","0.566631761399611"
"People are fair","2018","Employed","indirect migration background","699","0.564068488025113","0.536924157837902","0.591212818212323"
