"plh0195","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence","value"
"People exploit","2006","Part Time","East Germany","","","","","1"
"People exploit","2006","Not Working","West Germany","","","","","1"
"People exploit","2006","Not Working","East Germany","","","","","1"
"People are fair","2007","Not Working","West Germany","","","","","2"
"People are fair","2007","Not Working","East Germany","","","","","2"
"People are fair","2007","Full Time","West Germany","","","","","2"
"People are fair","2007","Full Time","East Germany","","","","","2"
"People are fair","2007","Part Time","West Germany","","","","","2"
"People are fair","2007","Part Time","East Germany","","","","","2"
"People exploit","2007","Full Time","West Germany","","","","","1"
"People exploit","2007","Full Time","East Germany","","","","","1"
"People exploit","2007","Part Time","West Germany","","","","","1"
"People exploit","2007","Part Time","East Germany","","","","","1"
"People exploit","2007","Not Working","West Germany","","","","","1"
"People exploit","2007","Not Working","East Germany","","","","","1"
"People are fair","2008","Not Working","West Germany","3106","0.559403503390209","0.546155956138562","0.572651050641856","2"
"People are fair","2008","Not Working","East Germany","971","0.485474258952165","0.463353707404692","0.507594810499638","2"
"People are fair","2008","Full Time","West Germany","2938","0.499736018827545","0.486589891436829","0.512882146218262","2"
"People are fair","2008","Full Time","East Germany","878","0.443742390471094","0.42105384159624","0.466430939345948","2"
"People are fair","2008","Part Time","West Germany","1939","0.550987914332865","0.534332537487675","0.567643291178055","2"
"People are fair","2008","Part Time","East Germany","455","0.458865284107619","0.426718129438335","0.491012438776902","2"
"People exploit","2008","Full Time","West Germany","2619","0.500263981172455","0.487117853781739","0.513410108563171","1"
"People exploit","2008","Full Time","East Germany","964","0.556257609528906","0.533569060654052","0.57894615840376","1"
"People exploit","2008","Part Time","West Germany","1487","0.449012085667135","0.432356708821944","0.465667462512325","1"
"People exploit","2008","Part Time","East Germany","468","0.541134715892382","0.508987561223098","0.573281870561665","1"
"People exploit","2008","Not Working","West Germany","2289","0.440596496609791","0.427348949358144","0.453844043861438","1"
"People exploit","2008","Not Working","East Germany","990","0.514525741047835","0.492405189500362","0.536646292595308","1"
"People are fair","2009","Not Working","West Germany","","","","","2"
"People are fair","2009","Not Working","East Germany","","","","","2"
"People are fair","2009","Full Time","West Germany","","","","","2"
"People are fair","2009","Full Time","East Germany","","","","","2"
"People are fair","2009","Part Time","West Germany","","","","","2"
"People are fair","2009","Part Time","East Germany","","","","","2"
"People exploit","2009","Full Time","West Germany","","","","","1"
"People exploit","2009","Full Time","East Germany","","","","","1"
"People exploit","2009","Part Time","West Germany","","","","","1"
"People exploit","2009","Part Time","East Germany","","","","","1"
"People exploit","2009","Not Working","West Germany","","","","","1"
"People exploit","2009","Not Working","East Germany","","","","","1"
"People are fair","2010","Full Time","West Germany","","","","","2"
"People are fair","2010","Not Working","West Germany","","","","","2"
"People are fair","2010","Not Working","East Germany","","","","","2"
"People are fair","2010","Full Time","East Germany","","","","","2"
"People are fair","2010","Part Time","West Germany","","","","","2"
"People are fair","2010","Part Time","East Germany","","","","","2"
"People exploit","2010","Part Time","West Germany","","","","","1"
"People exploit","2010","Part Time","East Germany","","","","","1"
"People exploit","2010","Full Time","West Germany","","","","","1"
"People exploit","2010","Full Time","East Germany","","","","","1"
"People exploit","2010","Not Working","West Germany","","","","","1"
"People exploit","2010","Not Working","East Germany","","","","","1"
"People are fair","2011","Full Time","West Germany","","","","","2"
"People are fair","2011","Full Time","East Germany","","","","","2"
"People are fair","2011","Not Working","West Germany","","","","","2"
"People are fair","2011","Not Working","East Germany","","","","","2"
"People are fair","2011","Part Time","West Germany","","","","","2"
"People are fair","2011","Part Time","East Germany","","","","","2"
"People exploit","2011","Part Time","West Germany","","","","","1"
"People exploit","2011","Part Time","East Germany","","","","","1"
"People exploit","2011","Not Working","West Germany","","","","","1"
"People exploit","2011","Full Time","West Germany","","","","","1"
"People exploit","2011","Full Time","East Germany","","","","","1"
"People exploit","2011","Not Working","East Germany","","","","","1"
"People are fair","2012","Full Time","West Germany","","","","","2"
"People are fair","2012","Full Time","East Germany","","","","","2"
"People are fair","2012","Part Time","West Germany","","","","","2"
"People are fair","2012","Part Time","East Germany","","","","","2"
"People are fair","2012","Not Working","West Germany","","","","","2"
"People are fair","2012","Not Working","East Germany","","","","","2"
"People exploit","2012","Part Time","West Germany","","","","","1"
"People exploit","2012","Part Time","East Germany","","","","","1"
"People exploit","2012","Not Working","West Germany","","","","","1"
"People exploit","2012","Not Working","East Germany","","","","","1"
"People exploit","2012","Full Time","West Germany","","","","","1"
"People exploit","2012","Full Time","East Germany","","","","","1"
"People are fair","2013","Full Time","West Germany","4283","0.570177514670701","0.558816560175042","0.58153846916636","2"
"People are fair","2013","Full Time","East Germany","1137","0.503226969921735","0.482185345026591","0.524268594816879","2"
"People are fair","2013","Part Time","West Germany","3560","0.61267582635706","0.599942104935297","0.625409547778823","2"
"People are fair","2013","Part Time","East Germany","714","0.525927982909856","0.499212862678537","0.552643103141174","2"
"People are fair","2013","Not Working","West Germany","4010","0.619215300607283","0.607378770404197","0.63105183081037","2"
"People are fair","2013","Not Working","East Germany","1119","0.527096988174487","0.50588440361644","0.548309572732535","2"
"People exploit","2013","Part Time","West Germany","2062","0.38732417364294","0.374590452221177","0.400057895064703","1"
"People exploit","2013","Part Time","East Germany","628","0.474072017090144","0.447356896858826","0.500787137321463","1"
"People exploit","2013","Not Working","West Germany","2455","0.380784699392716","0.36894816918963","0.392621229595803","1"
"People exploit","2013","Not Working","East Germany","1009","0.472903011825513","0.451690427267465","0.49411559638356","1"
"People exploit","2013","Full Time","West Germany","3011","0.429822485329299","0.41846153083364","0.441183439824958","1"
"People exploit","2013","Full Time","East Germany","1032","0.496773030078265","0.475731405183121","0.517814654973409","1"
"People are fair","2014","Full Time","West Germany","","","","","2"
"People are fair","2014","Full Time","East Germany","","","","","2"
"People are fair","2014","Part Time","West Germany","","","","","2"
"People are fair","2014","Part Time","East Germany","","","","","2"
"People are fair","2014","Not Working","West Germany","","","","","2"
"People are fair","2014","Not Working","East Germany","","","","","2"
"People exploit","2014","Part Time","West Germany","","","","","1"
"People exploit","2014","Part Time","East Germany","","","","","1"
"People exploit","2014","Not Working","West Germany","","","","","1"
"People exploit","2014","Not Working","East Germany","","","","","1"
"People exploit","2014","Full Time","West Germany","","","","","1"
"People exploit","2014","Full Time","East Germany","","","","","1"
"People are fair","2015","Full Time","West Germany","","","","","2"
"People are fair","2015","Full Time","East Germany","","","","","2"
"People are fair","2015","Part Time","West Germany","","","","","2"
"People are fair","2015","Part Time","East Germany","","","","","2"
"People are fair","2015","Not Working","West Germany","","","","","2"
"People are fair","2015","Not Working","East Germany","","","","","2"
"People exploit","2015","Part Time","West Germany","","","","","1"
"People exploit","2015","Part Time","East Germany","","","","","1"
"People exploit","2015","Not Working","West Germany","","","","","1"
"People exploit","2015","Not Working","East Germany","","","","","1"
"People exploit","2015","Full Time","West Germany","","","","","1"
"People exploit","2015","Full Time","East Germany","","","","","1"
"People are fair","2016","Full Time","West Germany","","","","","2"
"People are fair","2016","Full Time","East Germany","","","","","2"
"People are fair","2016","Part Time","West Germany","","","","","2"
"People are fair","2016","Part Time","East Germany","","","","","2"
"People are fair","2016","Not Working","West Germany","","","","","2"
"People are fair","2016","Not Working","East Germany","","","","","2"
"People exploit","2016","Part Time","West Germany","","","","","1"
"People exploit","2016","Part Time","East Germany","","","","","1"
"People exploit","2016","Full Time","West Germany","","","","","1"
"People exploit","2016","Full Time","East Germany","","","","","1"
"People exploit","2016","Not Working","West Germany","","","","","1"
"People exploit","2016","Not Working","East Germany","","","","","1"
"People are fair","2017","Full Time","West Germany","","","","","2"
"People are fair","2017","Full Time","East Germany","","","","","2"
"People are fair","2017","Part Time","West Germany","","","","","2"
"People are fair","2017","Part Time","East Germany","","","","","2"
"People are fair","2017","Not Working","West Germany","","","","","2"
"People are fair","2017","Not Working","East Germany","","","","","2"
"People exploit","2017","Part Time","West Germany","","","","","1"
"People exploit","2017","Part Time","East Germany","","","","","1"
"People exploit","2017","Full Time","West Germany","","","","","1"
"People exploit","2017","Full Time","East Germany","","","","","1"
"People exploit","2017","Not Working","West Germany","","","","","1"
"People exploit","2017","Not Working","East Germany","","","","","1"
"People are fair","2018","Full Time","West Germany","4654","0.598619508985717","0.58767523008819","0.609563787883244","2"
"People are fair","2018","Full Time","East Germany","1246","0.589949229651098","0.569125278288311","0.610773181013885","2"
"People are fair","2018","Part Time","West Germany","3947","0.614270104765177","0.602275926114776","0.626264283415579","2"
"People are fair","2018","Part Time","East Germany","784","0.561127255306453","0.53488780625229","0.587366704360616","2"
"People are fair","2018","Not Working","West Germany","5400","0.63843602778141","0.62835818996742","0.648513865595401","2"
"People are fair","2018","Not Working","East Germany","1319","0.571976084428564","0.552009348527822","0.591942820329307","2"
"People exploit","2018","Part Time","West Germany","2380","0.385729895234823","0.373735716584421","0.397724073885224","1"
"People exploit","2018","Part Time","East Germany","590","0.438872744693547","0.412633295639384","0.46511219374771","1"
"People exploit","2018","Full Time","West Germany","3052","0.401380491014283","0.390436212116756","0.41232476991181","1"
"People exploit","2018","Full Time","East Germany","897","0.410050770348902","0.389226818986115","0.430874721711689","1"
"People exploit","2018","Not Working","West Germany","3331","0.36156397221859","0.351486134404599","0.37164181003258","1"
"People exploit","2018","Not Working","East Germany","1040","0.428023915571436","0.408057179670693","0.447990651472178","1"
