"plh0195","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"People exploit","2011","(2b) intermediate general qualification","","","",""
"People exploit","2011","(2a) intermediate vocational","","","",""
"People exploit","2011","(2c_gen) general maturity certificate","","","",""
"People exploit","2011","(2c_voc) vocational maturity certificate","","","",""
"People exploit","2011","(3a) lower tertiary education","","","",""
"People exploit","2011","(3b) higher tertiary education","","","",""
"People are fair","2011","(0) in school","","","",""
"People are fair","2011","(1a) inadequately completed","","","",""
"People are fair","2011","(1b) general elementary school","","","",""
"People are fair","2011","(1c) basic vocational qualification","","","",""
"People are fair","2011","(2b) intermediate general qualification","","","",""
"People are fair","2011","(2a) intermediate vocational","","","",""
"People are fair","2011","(2c_gen) general maturity certificate","","","",""
"People are fair","2011","(2c_voc) vocational maturity certificate","","","",""
"People are fair","2011","(3a) lower tertiary education","","","",""
"People are fair","2011","(3b) higher tertiary education","","","",""
"People exploit","2012","(0) in school","","","",""
"People exploit","2012","(1a) inadequately completed","","","",""
"People exploit","2012","(1b) general elementary school","","","",""
"People exploit","2012","(1c) basic vocational qualification","","","",""
"People exploit","2012","(2b) intermediate general qualification","","","",""
"People exploit","2012","(2a) intermediate vocational","","","",""
"People exploit","2012","(2c_gen) general maturity certificate","","","",""
"People exploit","2012","(2c_voc) vocational maturity certificate","","","",""
"People exploit","2012","(3a) lower tertiary education","","","",""
"People exploit","2012","(3b) higher tertiary education","","","",""
"People are fair","2012","(0) in school","","","",""
"People are fair","2012","(1a) inadequately completed","","","",""
"People are fair","2012","(1b) general elementary school","","","",""
"People are fair","2012","(1c) basic vocational qualification","","","",""
"People are fair","2012","(2b) intermediate general qualification","","","",""
"People are fair","2012","(2a) intermediate vocational","","","",""
"People are fair","2012","(2c_gen) general maturity certificate","","","",""
"People are fair","2012","(2c_voc) vocational maturity certificate","","","",""
"People are fair","2012","(3a) lower tertiary education","","","",""
"People are fair","2012","(3b) higher tertiary education","","","",""
"People exploit","2013","(0) in school","152","0.39115188601148","0.345553554716603","0.436750217306357"
"People exploit","2013","(1a) inadequately completed","213","0.60133998623837","0.549674571040984","0.653005401435756"
"People exploit","2013","(1b) general elementary school","960","0.476364536958596","0.453667150303683","0.499061923613508"
"People exploit","2013","(1c) basic vocational qualification","2762","0.468548128544841","0.455618583651451","0.481477673438231"
"People exploit","2013","(2b) intermediate general qualification","314","0.446910663595372","0.410288882400495","0.483532444790248"
"People exploit","2013","(2a) intermediate vocational","2887","0.468954938695461","0.456701004817258","0.481208872573665"
"People exploit","2013","(2c_gen) general maturity certificate","321","0.327942038896815","0.29901794611225","0.35686613168138"
"People exploit","2013","(2c_voc) vocational maturity certificate","787","0.381764952604384","0.361422573626092","0.402107331582676"
"People exploit","2013","(3a) lower tertiary education","627","0.316675533583144","0.296572958813035","0.336778108353252"
"People exploit","2013","(3b) higher tertiary education","899","0.257040050873118","0.242884351619013","0.271195750127224"
"People are fair","2013","(0) in school","288","0.60884811398852","0.563249782693643","0.654446445283397"
"People are fair","2013","(1a) inadequately completed","132","0.39866001376163","0.346994598564244","0.450325428959016"
"People are fair","2013","(1b) general elementary school","900","0.523635463041404","0.500938076386492","0.546332849696317"
"People are fair","2013","(1c) basic vocational qualification","2960","0.531451871455159","0.518522326561769","0.544381416348549"
"People are fair","2013","(2b) intermediate general qualification","394","0.553089336404628","0.516467555209752","0.589711117599505"
"People are fair","2013","(2a) intermediate vocational","3484","0.531045061304539","0.518791127426335","0.543298995182742"
"People are fair","2013","(2c_gen) general maturity certificate","691","0.672057961103185","0.64313386831862","0.70098205388775"
"People are fair","2013","(2c_voc) vocational maturity certificate","1404","0.618235047395616","0.597892668417324","0.638577426373908"
"People are fair","2013","(3a) lower tertiary education","1430","0.683324466416856","0.663221891646748","0.703427041186965"
"People are fair","2013","(3b) higher tertiary education","2762","0.742959949126882","0.728804249872776","0.757115648380987"
"People exploit","2014","(0) in school","","","",""
"People exploit","2014","(1a) inadequately completed","","","",""
"People exploit","2014","(1b) general elementary school","","","",""
"People exploit","2014","(1c) basic vocational qualification","","","",""
"People exploit","2014","(2b) intermediate general qualification","","","",""
"People exploit","2014","(2a) intermediate vocational","","","",""
"People exploit","2014","(2c_gen) general maturity certificate","","","",""
"People exploit","2014","(2c_voc) vocational maturity certificate","","","",""
"People exploit","2014","(3a) lower tertiary education","","","",""
"People exploit","2014","(3b) higher tertiary education","","","",""
"People are fair","2014","(0) in school","","","",""
"People are fair","2014","(1a) inadequately completed","","","",""
"People are fair","2014","(1b) general elementary school","","","",""
"People are fair","2014","(1c) basic vocational qualification","","","",""
"People are fair","2014","(2b) intermediate general qualification","","","",""
"People are fair","2014","(2a) intermediate vocational","","","",""
"People are fair","2014","(2c_gen) general maturity certificate","","","",""
"People are fair","2014","(2c_voc) vocational maturity certificate","","","",""
"People are fair","2014","(3a) lower tertiary education","","","",""
"People are fair","2014","(3b) higher tertiary education","","","",""
"People exploit","2015","(0) in school","","","",""
"People exploit","2015","(1a) inadequately completed","","","",""
"People exploit","2015","(1b) general elementary school","","","",""
"People exploit","2015","(1c) basic vocational qualification","","","",""
"People exploit","2015","(2b) intermediate general qualification","","","",""
"People exploit","2015","(2a) intermediate vocational","","","",""
"People exploit","2015","(2c_gen) general maturity certificate","","","",""
"People exploit","2015","(2c_voc) vocational maturity certificate","","","",""
"People exploit","2015","(3a) lower tertiary education","","","",""
"People exploit","2015","(3b) higher tertiary education","","","",""
"People are fair","2015","(0) in school","","","",""
"People are fair","2015","(1a) inadequately completed","","","",""
"People are fair","2015","(1b) general elementary school","","","",""
"People are fair","2015","(1c) basic vocational qualification","","","",""
"People are fair","2015","(2b) intermediate general qualification","","","",""
"People are fair","2015","(2a) intermediate vocational","","","",""
"People are fair","2015","(2c_gen) general maturity certificate","","","",""
"People are fair","2015","(2c_voc) vocational maturity certificate","","","",""
"People are fair","2015","(3a) lower tertiary education","","","",""
"People are fair","2015","(3b) higher tertiary education","","","",""
"People exploit","2016","(0) in school","","","",""
"People exploit","2016","(1a) inadequately completed","","","",""
"People exploit","2016","(1b) general elementary school","","","",""
"People exploit","2016","(1c) basic vocational qualification","","","",""
"People exploit","2016","(2b) intermediate general qualification","","","",""
"People exploit","2016","(2a) intermediate vocational","","","",""
"People exploit","2016","(2c_gen) general maturity certificate","","","",""
"People exploit","2016","(2c_voc) vocational maturity certificate","","","",""
"People exploit","2016","(3a) lower tertiary education","","","",""
"People exploit","2016","(3b) higher tertiary education","","","",""
"People are fair","2016","(0) in school","","","",""
"People are fair","2016","(1a) inadequately completed","","","",""
"People are fair","2016","(1b) general elementary school","","","",""
"People are fair","2016","(1c) basic vocational qualification","","","",""
"People are fair","2016","(2b) intermediate general qualification","","","",""
"People are fair","2016","(2a) intermediate vocational","","","",""
"People are fair","2016","(2c_gen) general maturity certificate","","","",""
"People are fair","2016","(2c_voc) vocational maturity certificate","","","",""
"People are fair","2016","(3a) lower tertiary education","","","",""
"People are fair","2016","(3b) higher tertiary education","","","",""
"People exploit","2017","(0) in school","","","",""
"People exploit","2017","(1a) inadequately completed","","","",""
"People exploit","2017","(1b) general elementary school","","","",""
"People exploit","2017","(1c) basic vocational qualification","","","",""
"People exploit","2017","(2b) intermediate general qualification","","","",""
"People exploit","2017","(2a) intermediate vocational","","","",""
"People exploit","2017","(2c_gen) general maturity certificate","","","",""
"People exploit","2017","(2c_voc) vocational maturity certificate","","","",""
"People exploit","2017","(3a) lower tertiary education","","","",""
"People exploit","2017","(3b) higher tertiary education","","","",""
"People are fair","2017","(0) in school","","","",""
"People are fair","2017","(1a) inadequately completed","","","",""
"People are fair","2017","(1b) general elementary school","","","",""
"People are fair","2017","(1c) basic vocational qualification","","","",""
"People are fair","2017","(2b) intermediate general qualification","","","",""
"People are fair","2017","(2a) intermediate vocational","","","",""
"People are fair","2017","(2c_gen) general maturity certificate","","","",""
"People are fair","2017","(2c_voc) vocational maturity certificate","","","",""
"People are fair","2017","(3a) lower tertiary education","","","",""
"People are fair","2017","(3b) higher tertiary education","","","",""
"People exploit","2018","(0) in school","122","0.350112466373419","0.299705360827293","0.400519571919545"
"People exploit","2018","(1a) inadequately completed","851","0.553473299055278","0.530819852781127","0.576126745329428"
"People exploit","2018","(1b) general elementary school","1258","0.504042263999743","0.484624937657528","0.523459590341957"
"People exploit","2018","(1c) basic vocational qualification","2196","0.437949925981827","0.4239115230794","0.451988328884254"
"People exploit","2018","(2b) intermediate general qualification","390","0.49646597794139","0.461622700000097","0.531309255882683"
"People exploit","2018","(2a) intermediate vocational","2424","0.422510003888053","0.409669750701146","0.43535025707496"
"People exploit","2018","(2c_gen) general maturity certificate","735","0.376100752667526","0.354600670609449","0.397600834725603"
"People exploit","2018","(2c_voc) vocational maturity certificate","932","0.368618590862953","0.349912322904971","0.387324858820935"
"People exploit","2018","(3a) lower tertiary education","507","0.262462352287306","0.242934414147185","0.281990290427426"
"People exploit","2018","(3b) higher tertiary education","1272","0.247458049019523","0.235311912763514","0.259604185275532"
"People are fair","2018","(0) in school","222","0.649887533626581","0.599480428080455","0.700294639172707"
"People are fair","2018","(1a) inadequately completed","999","0.446526700944723","0.423873254670572","0.469180147218873"
"People are fair","2018","(1b) general elementary school","1289","0.495957736000257","0.476540409658043","0.515375062342472"
"People are fair","2018","(1c) basic vocational qualification","2602","0.562050074018173","0.548011671115746","0.5760884769206"
"People are fair","2018","(2b) intermediate general qualification","401","0.50353402205861","0.468690744117317","0.538377299999903"
"People are fair","2018","(2a) intermediate vocational","3261","0.577489996111947","0.56464974292504","0.590330249298854"
"People are fair","2018","(2c_gen) general maturity certificate","1215","0.623899247332474","0.602399165274397","0.645399329390551"
"People are fair","2018","(2c_voc) vocational maturity certificate","1623","0.631381409137047","0.612675141179065","0.650087677095029"
"People are fair","2018","(3a) lower tertiary education","1443","0.737537647712694","0.718009709572574","0.757065585852815"
"People are fair","2018","(3b) higher tertiary education","3577","0.752541950980477","0.740395814724468","0.764688087236486"
