"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1992","secondary school degree","direct migration background","7.01","7","176","5","5","8","9","6.74","7.28","7","8"
"1992","secondary school degree","indirect migration background","7.27","8","81","2","7","9","9","6.9","7.64","8","9"
"1992","secondary school degree","no migration background","7.18","8","3303","5","6","8","9","7.12","7.24","8","8"
"1993","college entrance qualification","direct migration background","7.04","7","144","5","6","8","9","6.74","7.34","7","8"
"1993","college entrance qualification","indirect migration background","7.62","7.9","46","5","6","9","10","7.2","8.04","8","9"
"1993","college entrance qualification","no migration background","7.28","8","1559","5","6","8","9","7.2","7.36","8","8"
"1993","lower secondary degree","direct migration background","6.76","7","621","4","5","8","9","6.59","6.93","7","8"
"1993","lower secondary degree","indirect migration background","7.49","8","194","5","7","9","10","7.21","7.77","8","8"
"1993","lower secondary degree","no migration background","6.47","7","4793","4","5","8","9","6.41","6.53","7","7"
"1993","no degree/no degree yet","direct migration background","6.56","7","561","4","5","8","9","6.4","6.72","7","7"
"1993","no degree/no degree yet","indirect migration background","7.55","8","66","5","7","9","10","7.1","8","7","8"
"1993","no degree/no degree yet","no migration background","7.26","8","198","5","6","9","10","6.98","7.54","7","8"
"1993","Other degree","direct migration background","6.73","7","880","4","5","8","9","6.59","6.87","7","7"
"1993","Other degree","indirect migration background","","","","","","","","","","",""
"1993","Other degree","no migration background","6.62","7","71","4","5","8","9","6.09","7.15","7","8"
"1993","secondary school degree","direct migration background","6.79","7","167","3","5","8","9","6.48","7.1","7","8"
"1993","secondary school degree","indirect migration background","7","8","109","0","7","9","9","6.62","7.38","8","8"
"1993","secondary school degree","no migration background","7.07","8","3261","5","6","8","9","7.01","7.13","7","8"
"1994","college entrance qualification","direct migration background","7.27","8","145","5","6","9","9","6.99","7.55","7","8"
"1994","college entrance qualification","indirect migration background","8.14","8","51","7","8","9","9","7.74","8.54","8","9"
"1994","college entrance qualification","no migration background","7.27","8","1598","5","6","8","9","7.19","7.35","8","8"
"1994","lower secondary degree","direct migration background","6.41","7","586","4","5","8","9","6.24","6.58","7","7"
"1994","lower secondary degree","indirect migration background","7.48","8","189","5","6","9","9","7.23","7.73","8","8"
"1994","lower secondary degree","no migration background","6.5","7","4651","4","5","8","9","6.44","6.56","7","7"
"1994","no degree/no degree yet","direct migration background","6.81","7","523","4","5","8","9","6.64","6.98","7","7"
"1994","no degree/no degree yet","indirect migration background","7.73","8","73","6","7","9","10","7.36","8.1","8","8"
"1994","no degree/no degree yet","no migration background","7.3","8","225","5","6","9","9","7.05","7.55","7","8"
"1994","Other degree","direct migration background","6.84","7","822","4","6","8","9","6.71","6.97","7","7"
"1994","Other degree","indirect migration background","","","","","","","","","","",""
"1994","Other degree","no migration background","6.8","7","65","5","5","8","9","6.28","7.32","6","8"
"1994","secondary school degree","direct migration background","6.54","7","156","4","5","8","9","6.2","6.88","7","8"
"1994","secondary school degree","indirect migration background","7.31","8","108","5","6","8","9","7.01","7.61","7","8"
"1994","secondary school degree","no migration background","7.04","7","3204","5","6","8","9","6.98","7.1","7","8"
"1995","college entrance qualification","direct migration background","7.56","8","192","6","7","8","9","7.32","7.8","8","8"
"1995","college entrance qualification","indirect migration background","7.7","8","58","5","7","8","10","7.37","8.03","8","8"
"1995","college entrance qualification","no migration background","7.35","8","1640","5","7","8","9","7.27","7.43","8","8"
"1995","lower secondary degree","direct migration background","6.69","7","623","3","5","8","9","6.53","6.85","7","8"
"1995","lower secondary degree","indirect migration background","7.24","8","188","4","6","9","10","6.97","7.51","8","8"
"1995","lower secondary degree","no migration background","6.46","7","4522","4","5","8","9","6.4","6.52","7","7"
"1995","no degree/no degree yet","direct migration background","6.9","7","550","5","5","8","9","6.74","7.06","7","8"
"1995","no degree/no degree yet","indirect migration background","7.72","8","66","6","7","8","9","7.42","8.02","8","8"
"1995","no degree/no degree yet","no migration background","7.39","8","240","5","7","9","9","7.14","7.64","8","8"
"1995","Other degree","direct migration background","7.19","8","1075","5","6","9","10","7.07","7.31","7","8"
"1995","Other degree","indirect migration background","","","","","","","","","","",""
"1995","Other degree","no migration background","6.97","8","68","4","6","8","9","6.44","7.5","7","8"
"1995","secondary school degree","direct migration background","6.85","7","186","4","5","9","9","6.53","7.17","7","8"
"1995","secondary school degree","indirect migration background","7.22","8","117","3","6","9","9","6.89","7.55","8","8"
"1995","secondary school degree","no migration background","7.08","7","3246","5","6","8","9","7.02","7.14","7","8"
"1996","college entrance qualification","direct migration background","7.11","7","183","5","6","8","9","6.83","7.39","7","8"
"1996","college entrance qualification","indirect migration background","7.99","8","71","6","8","9","9","7.68","8.3","8","9"
"1996","college entrance qualification","no migration background","7.25","8","1652","5","6","8","9","7.17","7.33","8","8"
"1996","lower secondary degree","direct migration background","6.41","7","601","3","5","8","9","6.24","6.58","7","7"
"1996","lower secondary degree","indirect migration background","7.46","8","197","5","6","9","10","7.21","7.71","8","8"
"1996","lower secondary degree","no migration background","6.37","7","4433","3","5","8","9","6.31","6.43","7","7"
"1996","no degree/no degree yet","direct migration background","6.83","7","491","5","6","8","9","6.67","6.99","7","7"
"1996","no degree/no degree yet","indirect migration background","8.06","8","63","7","7","9","10","7.61","8.51","8","9"
"1996","no degree/no degree yet","no migration background","7.18","8","262","4","5","9","10","6.94","7.42","8","8"
"1996","Other degree","direct migration background","6.86","7","994","4","5","8","9","6.74","6.98","7","7"
"1996","Other degree","indirect migration background","","","","","","","","","","",""
"1996","Other degree","no migration background","7.03","7","71","5","6","8","9","6.55","7.51","6","8"
"1996","secondary school degree","direct migration background","6.56","7","175","3","5","8","9","6.24","6.88","7","8"
"1996","secondary school degree","indirect migration background","6.71","7.18","128","3","6","8","9","6.38","7.04","8","8"
"1996","secondary school degree","no migration background","6.97","7","3266","5","6","8","9","6.91","7.03","7","7"
"1997","college entrance qualification","direct migration background","7.38","8","180","5","6","9","10","7.11","7.65","8","8"
"1997","college entrance qualification","indirect migration background","7.63","8","72","5","7","9","9","7.28","7.98","8","9"
"1997","college entrance qualification","no migration background","7.13","8","1667","5","6","8","9","7.05","7.21","8","8"
"1997","lower secondary degree","direct migration background","6.32","7","583","3","5","8","9","6.15","6.49","7","7"
"1997","lower secondary degree","indirect migration background","7.13","7.83","205","4","6","9","10","6.89","7.37","8","8"
"1997","lower secondary degree","no migration background","6.13","6","4320","3","5","8","9","6.07","6.19","6","7"
"1997","no degree/no degree yet","direct migration background","6.7","7","457","4","5","8","9","6.53","6.87","7","7"
"1997","no degree/no degree yet","indirect migration background","8.09","8","75","6","8","9","10","7.71","8.47","8","9"
"1997","no degree/no degree yet","no migration background","7.19","8","277","4","6","9","10","6.96","7.42","7","8"
"1997","Other degree","direct migration background","6.71","7","939","4","5","8","9","6.58","6.84","7","7"
"1997","Other degree","indirect migration background","","","","","","","","","","",""
"1997","Other degree","no migration background","6.92","7","64","5","6","9","9","6.42","7.42","6","7"
"1997","secondary school degree","direct migration background","6.46","7","176","3","5","8","9","6.12","6.8","7","8"
"1997","secondary school degree","indirect migration background","7.5","8","129","5","6","9","10","7.19","7.81","8","8"
"1997","secondary school degree","no migration background","6.73","7","3219","4","5","8","9","6.66","6.8","7","7"
"1998","college entrance qualification","direct migration background","7.42","8","181","4","7","9","9","7.15","7.69","8","8"
"1998","college entrance qualification","indirect migration background","7.77","8","86","5","7","9","9","7.48","8.06","8","8"
"1998","college entrance qualification","no migration background","7.33","8","1929","5","7","8","9","7.25","7.41","8","8"
"1998","lower secondary degree","direct migration background","6.66","7","577","4","5","8","9","6.5","6.82","7","8"
"1998","lower secondary degree","indirect migration background","7.48","8","211","5","7","9","10","7.26","7.7","8","8"
"1998","lower secondary degree","no migration background","6.45","7","4784","4","5","8","9","6.39","6.51","7","7"
"1998","no degree/no degree yet","direct migration background","6.8","7","425","4","5","8","9","6.63","6.97","7","7"
"1998","no degree/no degree yet","indirect migration background","8.2","8","79","6","8","9","10","7.85","8.55","8","9"
"1998","no degree/no degree yet","no migration background","7.32","8","301","5","6","9","9","7.1","7.54","8","8"
"1998","Other degree","direct migration background","7.08","7.37","880","4","6","8","9","6.95","7.21","7","8"
"1998","Other degree","indirect migration background","","","","","","","","","","",""
"1998","Other degree","no migration background","6.73","7","86","4","5","8","10","6.27","7.19","6","8"
"1998","secondary school degree","direct migration background","6.83","7","167","4","5","8","9","6.51","7.15","7","8"
"1998","secondary school degree","indirect migration background","7.62","8","140","5","7","9","10","7.34","7.9","8","8"
"1998","secondary school degree","no migration background","7.01","7","3540","5","6","8","9","6.95","7.07","7","7"
"1999","college entrance qualification","direct migration background","7.23","8","166","5","6","9","9","6.96","7.5","8","8"
"1999","college entrance qualification","indirect migration background","7.74","8","90","5","7","9","9","7.42","8.06","8","9"
"1999","college entrance qualification","no migration background","7.47","8","1955","5","7","9","9","7.4","7.54","8","8"
"1999","lower secondary degree","direct migration background","6.68","7","549","4","5","8","9","6.51","6.85","7","8"
"1999","lower secondary degree","indirect migration background","7.64","8","218","5","7","9","10","7.42","7.86","8","8"
"1999","lower secondary degree","no migration background","6.61","7","4663","4","5","8","9","6.55","6.67","7","7"
"1999","no degree/no degree yet","direct migration background","6.95","7","399","5","6","8","9","6.77","7.13","7","7"
"1999","no degree/no degree yet","indirect migration background","7.74","9","76","5","7","9","9","7.32","8.16","8","9"
"1999","no degree/no degree yet","no migration background","7.25","8","296","5","6","9","9","7.03","7.47","8","8"
"1999","Other degree","direct migration background","7.01","7","814","4","6","8","9","6.88","7.14","7","8"
"1999","Other degree","indirect migration background","","","","","","","","","","",""
"1999","Other degree","no migration background","6.95","8","91","4","5","8","10","6.52","7.38","7","8"
"1999","secondary school degree","direct migration background","7.1","8","153","5","6","8","9","6.79","7.41","7","8"
"1999","secondary school degree","indirect migration background","7.07","8","135","4","6","8","9","6.77","7.37","8","8"
"1999","secondary school degree","no migration background","7.19","8","3530","5","6","8","9","7.13","7.25","8","8"
"2000","college entrance qualification","direct migration background","7.66","8","338","5","7","9","10","7.47","7.85","8","8"
"2000","college entrance qualification","indirect migration background","8.1","8","164","7","7","9","10","7.87","8.33","8","9"
"2000","college entrance qualification","no migration background","7.6","8","4162","5","7","9","9","7.55","7.65","8","8"
"2000","lower secondary degree","direct migration background","6.91","7","873","4","6","8","9","6.79","7.03","7","8"
"2000","lower secondary degree","indirect migration background","7.75","8","320","5","7","9","10","7.58","7.92","8","8"
"2000","lower secondary degree","no migration background","6.69","7","8512","4","5","8","9","6.65","6.73","7","7"
"2000","no degree/no degree yet","direct migration background","6.97","7","369","5","6","8","9","6.78","7.16","7","8"
"2000","no degree/no degree yet","indirect migration background","8.11","8","74","6","7","9","10","7.77","8.45","8","9"
"2000","no degree/no degree yet","no migration background","7.26","8","455","5","6","9","9","7.09","7.43","8","8"
"2000","Other degree","direct migration background","7.21","8","1354","5","6","9","9","7.11","7.31","7","8"
"2000","Other degree","indirect migration background","","","","","","","","","","",""
"2000","Other degree","no migration background","7.08","8","129","5","5","8","10","6.72","7.44","7","8"
"2000","secondary school degree","direct migration background","7.38","8","310","5","6","9","10","7.17","7.59","8","8"
"2000","secondary school degree","indirect migration background","7.72","8","231","6","7","9","10","7.51","7.93","8","8"
"2000","secondary school degree","no migration background","7.23","8","6351","5","6","8","9","7.19","7.27","8","8"
"2001","college entrance qualification","direct migration background","7.77","8","295","5","7","9","10","7.58","7.96","8","8"
"2001","college entrance qualification","indirect migration background","8.19","8","163","7","8","9","10","8","8.38","8","9"
"2001","college entrance qualification","no migration background","7.65","8","3925","5","7","9","9","7.6","7.7","8","8"
"2001","lower secondary degree","direct migration background","7.09","7","780","5","6","8","9","6.96","7.22","7","8"
"2001","lower secondary degree","indirect migration background","7.68","8","287","5","7","9","10","7.49","7.87","8","8"
"2001","lower secondary degree","no migration background","6.76","7","7435","4","5","8","9","6.71","6.81","7","7"
"2001","no degree/no degree yet","direct migration background","7.15","7","265","5","6","8","10","6.93","7.37","7","8"
"2001","no degree/no degree yet","indirect migration background","8.16","8","76","6","8","9","10","7.78","8.54","8","9"
"2001","no degree/no degree yet","no migration background","7.71","8","513","5","7","9","9","7.57","7.85","8","8"
"2001","Other degree","direct migration background","7.19","8","1216","5","6","8","9","7.09","7.29","8","8"
"2001","Other degree","indirect migration background","","","","","","","","","","",""
"2001","Other degree","no migration background","6.56","7","93","4","5","8","9","6.08","7.04","6","7"
"2001","secondary school degree","direct migration background","7.26","8","281","5","6","9","10","7.03","7.49","7","8"
"2001","secondary school degree","indirect migration background","8.09","8","206","6","8","9","10","7.88","8.3","8","9"
"2001","secondary school degree","no migration background","7.23","8","5846","5","6","8","9","7.18","7.28","8","8"
"2002","college entrance qualification","direct migration background","7.35","8","302","4","7","9","9","7.14","7.56","8","8"
"2002","college entrance qualification","indirect migration background","8.1","8","184","7","8","9","9","7.92","8.28","8","8"
"2002","college entrance qualification","no migration background","7.52","8","5016","5","7","9","9","7.48","7.56","8","8"
"2002","lower secondary degree","direct migration background","6.64","7","712","4","5","8","9","6.5","6.78","7","7"
"2002","lower secondary degree","indirect migration background","7.28","8","255","5","6","8","9","7.09","7.47","8","8"
"2002","lower secondary degree","no migration background","6.49","7","7095","4","5","8","9","6.44","6.54","7","7"
"2002","no degree/no degree yet","direct migration background","7.1","8","247","5","6","8","10","6.86","7.34","7","8"
"2002","no degree/no degree yet","indirect migration background","7.86","8","84","5","7","9","9","7.53","8.19","8","9"
"2002","no degree/no degree yet","no migration background","7.53","8","552","5","7","9","10","7.39","7.67","8","8"
"2002","Other degree","direct migration background","7","7","1152","5","6","8","9","6.9","7.1","7","8"
"2002","Other degree","indirect migration background","","","","","","","","","","",""
"2002","Other degree","no migration background","6.66","7","97","5","5","8","9","6.24","7.08","6","8"
"2002","secondary school degree","direct migration background","7.11","8","272","4","5","8","9","6.89","7.33","8","8"
"2002","secondary school degree","indirect migration background","7.64","8","206","5","7","9","9","7.42","7.86","8","8"
"2002","secondary school degree","no migration background","6.95","7","6099","5","6","8","9","6.9","7","7","8"
"2003","college entrance qualification","direct migration background","7.15","8","287","5","6","8","9","6.92","7.38","8","8"
"2003","college entrance qualification","indirect migration background","7.74","8","189","6","7","9","9","7.52","7.96","8","8"
"2003","college entrance qualification","no migration background","7.38","8","4890","5","7","8","9","7.33","7.43","8","8"
"2003","lower secondary degree","direct migration background","6.54","7","672","4","5","8","9","6.39","6.69","7","7"
"2003","lower secondary degree","indirect migration background","7.04","7","244","5","5","8","9","6.82","7.26","8","8"
"2003","lower secondary degree","no migration background","6.37","7","6763","4","5","8","9","6.32","6.42","7","7"
"2003","no degree/no degree yet","direct migration background","6.91","7","218","5","6","8","9","6.64","7.18","6","7"
"2003","no degree/no degree yet","indirect migration background","8","8","79","5","7","9","10","7.65","8.35","8","9"
"2003","no degree/no degree yet","no migration background","7.24","8","574","5","6","9","10","7.09","7.39","8","8"
"2003","Other degree","direct migration background","6.86","7","1080","4","6","8","9","6.74","6.98","7","8"
"2003","Other degree","indirect migration background","","","","","","","","","","",""
"2003","Other degree","no migration background","6.38","7","97","4","5","8","9","5.91","6.85","6","8"
"2003","secondary school degree","direct migration background","7.06","7","250","5","5","9","10","6.8","7.32","7","8"
"2003","secondary school degree","indirect migration background","7.51","8","207","5","7","9","10","7.27","7.75","8","8"
"2003","secondary school degree","no migration background","6.84","7","5922","4","5","8","9","6.79","6.89","7","7"
"2004","college entrance qualification","direct migration background","7.25","8","281","5","6","9","9","7.03","7.47","8","8"
"2004","college entrance qualification","indirect migration background","7.65","8","192","6","7","9","9","7.42","7.88","8","8"
"2004","college entrance qualification","no migration background","7.26","8","4823","5","6","8","9","7.21","7.31","8","8"
"2004","lower secondary degree","direct migration background","6.45","7","645","3","5","8","9","6.3","6.6","7","7"
"2004","lower secondary degree","indirect migration background","7.02","7","247","5","5","8","9","6.79","7.25","7","8"
"2004","lower secondary degree","no migration background","6.17","6","6422","3","5","8","9","6.12","6.22","6","7"
"2004","no degree/no degree yet","direct migration background","6.73","7","231","4","5","8","9","6.48","6.98","7","7"
"2004","no degree/no degree yet","indirect migration background","7.66","8","89","6","7","9","10","7.3","8.02","8","8"
"2004","no degree/no degree yet","no migration background","7.2","8","570","5","6","9","9","7.05","7.35","8","8"
"2004","Other degree","direct migration background","6.54","7","1034","4","5","8","9","6.42","6.66","7","7"
"2004","Other degree","indirect migration background","","","","","","","","","","",""
"2004","Other degree","no migration background","6.02","6","107","3","5","8","10","5.55","6.49","5","7"
"2004","secondary school degree","direct migration background","7.16","7","246","5","6","9","9","6.92","7.4","7","8"
"2004","secondary school degree","indirect migration background","7.05","8","202","4","6","9","9","6.77","7.33","8","8"
"2004","secondary school degree","no migration background","6.59","7","5755","4","5","8","9","6.54","6.64","7","7"
"2005","college entrance qualification","direct migration background","","","","","","","","","","",""
"2005","college entrance qualification","indirect migration background","","","","","","","","","","",""
"2005","college entrance qualification","no migration background","","","","","","","","","","",""
"2005","lower secondary degree","direct migration background","","","","","","","","","","",""
"2005","lower secondary degree","indirect migration background","","","","","","","","","","",""
"2005","lower secondary degree","no migration background","","","","","","","","","","",""
"2005","no degree/no degree yet","direct migration background","","","","","","","","","","",""
"2005","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"2005","no degree/no degree yet","no migration background","","","","","","","","","","",""
"2005","Other degree","direct migration background","","","","","","","","","","",""
"2005","Other degree","indirect migration background","","","","","","","","","","",""
"2005","Other degree","no migration background","","","","","","","","","","",""
"2005","secondary school degree","direct migration background","","","","","","","","","","",""
"2005","secondary school degree","indirect migration background","","","","","","","","","","",""
"2005","secondary school degree","no migration background","","","","","","","","","","",""
"2006","college entrance qualification","direct migration background","","","","","","","","","","",""
"2006","college entrance qualification","indirect migration background","","","","","","","","","","",""
"2006","college entrance qualification","no migration background","","","","","","","","","","",""
"2006","lower secondary degree","direct migration background","","","","","","","","","","",""
"2006","lower secondary degree","indirect migration background","","","","","","","","","","",""
"2006","lower secondary degree","no migration background","","","","","","","","","","",""
"2006","no degree/no degree yet","direct migration background","","","","","","","","","","",""
"2006","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"2006","no degree/no degree yet","no migration background","","","","","","","","","","",""
"2006","Other degree","direct migration background","","","","","","","","","","",""
"2006","Other degree","indirect migration background","","","","","","","","","","",""
"2006","Other degree","no migration background","","","","","","","","","","",""
"2006","secondary school degree","direct migration background","","","","","","","","","","",""
"2006","secondary school degree","indirect migration background","","","","","","","","","","",""
"2006","secondary school degree","no migration background","","","","","","","","","","",""
"2007","college entrance qualification","direct migration background","","","","","","","","","","",""
"2007","college entrance qualification","indirect migration background","","","","","","","","","","",""
"2007","college entrance qualification","no migration background","","","","","","","","","","",""
"2007","lower secondary degree","direct migration background","","","","","","","","","","",""
"2007","lower secondary degree","indirect migration background","","","","","","","","","","",""
"2007","lower secondary degree","no migration background","","","","","","","","","","",""
"2007","no degree/no degree yet","direct migration background","","","","","","","","","","",""
"2007","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"2007","no degree/no degree yet","no migration background","","","","","","","","","","",""
"2007","Other degree","direct migration background","","","","","","","","","","",""
"2007","Other degree","indirect migration background","","","","","","","","","","",""
"2007","Other degree","no migration background","","","","","","","","","","",""
"2007","secondary school degree","direct migration background","","","","","","","","","","",""
"2007","secondary school degree","indirect migration background","","","","","","","","","","",""
"2007","secondary school degree","no migration background","","","","","","","","","","",""
"2008","college entrance qualification","direct migration background","7.31","8","243","5","6","9","9","7.06","7.56","8","8"
"2008","college entrance qualification","indirect migration background","8","8","194","6","7","9","10","7.79","8.21","8","8"
"2008","college entrance qualification","no migration background","7.49","8","4603","5","7","9","9","7.44","7.54","8","8"
"2008","lower secondary degree","direct migration background","6.66","7","448","3","5","8","9","6.46","6.86","7","7"
"2008","lower secondary degree","indirect migration background","7.42","8","224","4","7","9","10","7.17","7.67","8","8"
"2008","lower secondary degree","no migration background","6.27","7","5455","3","5","8","9","6.21","6.33","7","7"
"2008","no degree/no degree yet","direct migration background","6.21","6","112","3","4","8","9","5.83","6.59","6","7"
"2008","no degree/no degree yet","indirect migration background","7.38","8","57","3","6","9","10","6.96","7.8","8","9"
"2008","no degree/no degree yet","no migration background","7.55","8","363","5","7","9","9","7.37","7.73","8","8"
"2008","Other degree","direct migration background","6.71","7","782","4","5","8","9","6.56","6.86","7","7"
"2008","Other degree","indirect migration background","","","","","","","","","","",""
"2008","Other degree","no migration background","6.56","7","108","3","5","8","9","6.11","7.01","7","8"
"2008","secondary school degree","direct migration background","7.28","8","200","5","6","9","10","6.97","7.59","8","8"
"2008","secondary school degree","indirect migration background","7.66","8","190","5","7","9","10","7.42","7.9","8","8"
"2008","secondary school degree","no migration background","6.8","7","5275","4","5","8","9","6.74","6.86","7","7"
"2009","college entrance qualification","direct migration background","7.2","8","224","4","6","9","9","6.95","7.45","8","8"
"2009","college entrance qualification","indirect migration background","7.7","8","182","6","7","9","9","7.45","7.95","8","8"
"2009","college entrance qualification","no migration background","7.46","8","4428","5","7","8","9","7.41","7.51","8","8"
"2009","lower secondary degree","direct migration background","6.82","7","404","4","5","8","9","6.62","7.02","7","7"
"2009","lower secondary degree","indirect migration background","7.24","8","202","5","6","9","9","7","7.48","7","8"
"2009","lower secondary degree","no migration background","6.31","7","5123","3","5","8","9","6.25","6.37","7","7"
"2009","no degree/no degree yet","direct migration background","5.85","5","111","3","4","8","9","5.41","6.29","5","7"
"2009","no degree/no degree yet","indirect migration background","7.96","8","56","6","7","9","10","7.59","8.33","8","8"
"2009","no degree/no degree yet","no migration background","7.21","8","312","5","6","8","9","7.03","7.39","8","8"
"2009","Other degree","direct migration background","6.74","7","676","4","5","8","9","6.59","6.89","7","7"
"2009","Other degree","indirect migration background","","","","","","","","","","",""
"2009","Other degree","no migration background","7.03","8","102","4","6","8","9","6.61","7.45","7","8"
"2009","secondary school degree","direct migration background","6.89","7","176","4","6","8","9","6.58","7.2","7","8"
"2009","secondary school degree","indirect migration background","7.24","8","173","5","6","8","10","7","7.48","8","8"
"2009","secondary school degree","no migration background","6.82","7","4973","4","5","8","9","6.77","6.87","7","7"
"2010","college entrance qualification","direct migration background","","","","","","","","","","",""
"2010","college entrance qualification","indirect migration background","","","","","","","","","","",""
"2010","college entrance qualification","no migration background","","","","","","","","","","",""
"2010","lower secondary degree","direct migration background","","","","","","","","","","",""
"2010","lower secondary degree","indirect migration background","","","","","","","","","","",""
"2010","lower secondary degree","no migration background","","","","","","","","","","",""
"2010","no degree/no degree yet","direct migration background","","","","","","","","","","",""
"2010","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"2010","no degree/no degree yet","no migration background","","","","","","","","","","",""
"2010","Other degree","direct migration background","","","","","","","","","","",""
"2010","Other degree","indirect migration background","","","","","","","","","","",""
"2010","Other degree","no migration background","","","","","","","","","","",""
"2010","secondary school degree","direct migration background","","","","","","","","","","",""
"2010","secondary school degree","indirect migration background","","","","","","","","","","",""
"2010","secondary school degree","no migration background","","","","","","","","","","",""
"2011","college entrance qualification","direct migration background","7.58","8","219","5","7","9","9","7.33","7.83","8","8"
"2011","college entrance qualification","indirect migration background","8.07","8","205","6","7","9","10","7.87","8.27","8","9"
"2011","college entrance qualification","no migration background","7.6","8","4575","5","7","9","9","7.55","7.65","8","8"
"2011","lower secondary degree","direct migration background","6.78","7","343","4","5","8","9","6.57","6.99","7","7"
"2011","lower secondary degree","indirect migration background","7.25","8","182","5","5","9","10","6.97","7.53","8","8"
"2011","lower secondary degree","no migration background","6.38","7","5107","4","5","8","9","6.32","6.44","7","7"
"2011","no degree/no degree yet","direct migration background","6.52","7","106","3","5","8","9","6.1","6.94","6","8"
"2011","no degree/no degree yet","indirect migration background","8","8","58","6","7","9","10","7.65","8.35","8","9"
"2011","no degree/no degree yet","no migration background","7.59","8","298","5","7","9","9","7.38","7.8","8","8"
"2011","Other degree","direct migration background","6.86","7","742","4","5","8","9","6.72","7","7","8"
"2011","Other degree","indirect migration background","","","","","","","","","","",""
"2011","Other degree","no migration background","6.52","6","121","4","5","8","9","6.14","6.9","6","8"
"2011","secondary school degree","direct migration background","7.38","8","171","5","6","9","9","7.09","7.67","7","8"
