"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1991","college entrance qualification","higher vocational","7.07","8","119","4","7","8","9","6.73","7.41","8","8"
"1991","college entrance qualification","in school","","","","","","","","","","",""
"1991","college entrance qualification","inadequately","","","","","","","","","","",""
"1991","college entrance qualification","middle vocational","7.75","8","322","6","7","9","9","7.59","7.91","8","8"
"1991","college entrance qualification","vocational + Abi","7.55","8","296","5","7","9","9","7.37","7.73","8","8"
"1991","lower secondary degree","general elemantary","6.81","7","1767","4","5","8","9","6.72","6.9","7","8"
"1991","lower secondary degree","higher education","7.26","8","116","5","7","8","9","6.9","7.62","7","8"
"1991","lower secondary degree","higher vocational","7.39","8","305","5","6","8","9","7.2","7.58","8","8"
"1991","lower secondary degree","in school","","","","","","","","","","",""
"1991","lower secondary degree","inadequately","","","","","","","","","","",""
"1991","lower secondary degree","middle vocational","7.07","7","3717","5","6","8","9","7.01","7.13","8","8"
"1991","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"1991","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"1991","no degree/no degree yet","higher education","","","","","","","","","","",""
"1991","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"1991","no degree/no degree yet","in school","8.15","8","146","6","8","9","9","7.91","8.39","8","9"
"1991","no degree/no degree yet","inadequately","7.04","7","623","4","6","8","10","6.89","7.19","7","8"
"1991","no degree/no degree yet","middle vocational","6.68","7","76","5","5","8","8","6.29","7.07","7","8"
"1991","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"1991","Other degree","general elemantary","7.04","8","520","4","6","8","9","6.88","7.2","7","8"
"1991","Other degree","higher education","6.44","6.66","35","5","5","8","9","5.76","7.12","6","8"
"1991","Other degree","higher vocational","","","","","","","","","","",""
"1991","Other degree","in school","","","","","","","","","","",""
"1991","Other degree","inadequately","","","","","","","","","","",""
"1991","Other degree","middle vocational","7.24","8","363","5","6","8","10","7.05","7.43","7","8"
"1991","Other degree","vocational + Abi","6.88","7","71","4","6","8","9","6.4","7.36","7","8"
"1991","secondary school degree","general elemantary","7.39","8","519","5","7","9","9","7.24","7.54","8","8"
"1991","secondary school degree","higher education","7.09","8","520","5","6","8","9","6.93","7.25","8","8"
"1991","secondary school degree","higher vocational","7.4","8","303","5","7","8","9","7.22","7.58","8","8"
"1991","secondary school degree","in school","","","","","","","","","","",""
"1991","secondary school degree","inadequately","","","","","","","","","","",""
"1991","secondary school degree","middle vocational","7.45","8","2269","5","7","9","9","7.38","7.52","8","8"
"1991","secondary school degree","vocational + Abi","","","","","","","","","","",""
"1992","college entrance qualification","general elemantary","","","","","","","","","","",""
"1992","college entrance qualification","higher education","7.37","8","968","5","7","9","9","7.26","7.48","8","8"
"1992","college entrance qualification","higher vocational","7.23","8","126","5","6","8","9","6.9","7.56","8","8"
"1992","college entrance qualification","in school","","","","","","","","","","",""
"1992","college entrance qualification","inadequately","","","","","","","","","","",""
"1992","college entrance qualification","middle vocational","7.62","8","314","6","7","9","9","7.44","7.8","8","8"
"1992","college entrance qualification","vocational + Abi","7.65","8","308","6","7","9","9","7.47","7.83","8","8"
"1992","lower secondary degree","general elemantary","6.51","7","1715","4","5","8","9","6.41","6.61","7","7"
"1992","lower secondary degree","higher education","6.69","7","116","4","5","8","9","6.32","7.06","7","7"
"1992","lower secondary degree","higher vocational","6.87","7","300","4","6","8","9","6.66","7.08","7","8"
"1992","lower secondary degree","in school","","","","","","","","","","",""
"1992","lower secondary degree","inadequately","","","","","","","","","","",""
"1992","lower secondary degree","middle vocational","6.78","7","3606","4","5","8","9","6.72","6.84","7","7"
"1992","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"1992","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"1992","no degree/no degree yet","higher education","","","","","","","","","","",""
"1992","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"1992","no degree/no degree yet","in school","8.07","8","177","7","8","9","10","7.85","8.29","8","8"
"1992","no degree/no degree yet","inadequately","6.75","7","587","4","5","8","9","6.58","6.92","7","7"
"1992","no degree/no degree yet","middle vocational","6.59","6.94","74","3","6","8","9","6.11","7.07","7","8"
"1992","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"1992","Other degree","general elemantary","7.04","7","509","4","6","8","10","6.87","7.21","7","8"
"1992","Other degree","higher education","6.85","7.32","33","3","6","8","9","6.27","7.43","7","8"
"1992","Other degree","higher vocational","","","","","","","","","","",""
"1992","Other degree","in school","","","","","","","","","","",""
"1992","Other degree","inadequately","","","","","","","","","","",""
"1992","Other degree","middle vocational","6.85","7","354","4","6","8","9","6.65","7.05","7","8"
"1992","Other degree","vocational + Abi","7.16","8","70","4","6","8","9","6.71","7.61","7","8"
"1992","secondary school degree","general elemantary","7.47","8","526","5","7","9","10","7.31","7.63","8","8"
"1992","secondary school degree","higher education","6.94","7","505","5","6","8","9","6.79","7.09","7","8"
"1992","secondary school degree","higher vocational","6.86","7","309","5","6","8","9","6.65","7.07","7","8"
"1992","secondary school degree","in school","","","","","","","","","","",""
"1992","secondary school degree","inadequately","","","","","","","","","","",""
"1992","secondary school degree","middle vocational","7.19","8","2220","5","6","8","9","7.12","7.26","8","8"
"1992","secondary school degree","vocational + Abi","","","","","","","","","","",""
"1993","college entrance qualification","general elemantary","","","","","","","","","","",""
"1993","college entrance qualification","higher education","7.15","8","978","5","6","8","9","7.04","7.26","7","8"
"1993","college entrance qualification","higher vocational","6.8","7","125","5","6","8","9","6.49","7.11","7","8"
"1993","college entrance qualification","in school","","","","","","","","","","",""
"1993","college entrance qualification","inadequately","","","","","","","","","","",""
"1993","college entrance qualification","middle vocational","7.58","8","337","5","7","9","9","7.42","7.74","8","8"
"1993","college entrance qualification","vocational + Abi","7.53","8","309","5","7","9","9","7.35","7.71","8","8"
"1993","lower secondary degree","general elemantary","6.34","7","1655","3","5","8","9","6.23","6.45","7","7"
"1993","lower secondary degree","higher education","5.86","6","109","3","5","8","8","5.47","6.25","5","7"
"1993","lower secondary degree","higher vocational","6.53","7","294","4","5","8","9","6.31","6.75","7","7"
"1993","lower secondary degree","in school","","","","","","","","","","",""
"1993","lower secondary degree","inadequately","","","","","","","","","","",""
"1993","lower secondary degree","middle vocational","6.6","7","3545","4","5","8","9","6.53","6.67","7","7"
"1993","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"1993","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"1993","no degree/no degree yet","higher education","","","","","","","","","","",""
"1993","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"1993","no degree/no degree yet","in school","7.81","8","173","6","7","9","10","7.57","8.05","8","8"
"1993","no degree/no degree yet","inadequately","6.53","7","578","4","5","8","9","6.37","6.69","7","7"
"1993","no degree/no degree yet","middle vocational","6.68","6.12","70","4","5","8","9","6.21","7.15","6","8"
"1993","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"1993","Other degree","general elemantary","6.84","7","489","4","5","8","9","6.67","7.01","7","7"
"1993","Other degree","higher education","6.47","8","35","3","5","8","9","5.64","7.3","6","8"
"1993","Other degree","higher vocational","","","","","","","","","","",""
"1993","Other degree","in school","","","","","","","","","","",""
"1993","Other degree","inadequately","","","","","","","","","","",""
"1993","Other degree","middle vocational","6.7","7","348","4","5","8","9","6.47","6.93","7","8"
"1993","Other degree","vocational + Abi","7.04","7","68","5","5","9","10","6.52","7.56","6","8"
"1993","secondary school degree","general elemantary","7.41","8","506","5","7","9","9","7.25","7.57","8","8"
"1993","secondary school degree","higher education","6.69","7","489","4","5","8","9","6.52","6.86","7","7"
"1993","secondary school degree","higher vocational","6.7","7","303","4","5","8","9","6.49","6.91","7","8"
"1993","secondary school degree","in school","","","","","","","","","","",""
"1993","secondary school degree","inadequately","","","","","","","","","","",""
"1993","secondary school degree","middle vocational","7.09","8","2239","5","6","8","9","7.01","7.17","8","8"
"1993","secondary school degree","vocational + Abi","","","","","","","","","","",""
"1994","college entrance qualification","general elemantary","","","","","","","","","","",""
"1994","college entrance qualification","higher education","7.13","8","999","5","6","8","9","7.02","7.24","7","8"
"1994","college entrance qualification","higher vocational","6.93","7","126","4","6","8","9","6.59","7.27","7","8"
"1994","college entrance qualification","in school","","","","","","","","","","",""
"1994","college entrance qualification","inadequately","","","","","","","","","","",""
"1994","college entrance qualification","middle vocational","7.78","8","345","6","7","9","9","7.64","7.92","8","8"
"1994","college entrance qualification","vocational + Abi","7.49","8","324","6","7","8","9","7.32","7.66","8","8"
"1994","lower secondary degree","general elemantary","6.37","7","1557","3","5","8","9","6.26","6.48","7","7"
"1994","lower secondary degree","higher education","6.29","7","114","3","5","8","8","5.9","6.68","6","7"
"1994","lower secondary degree","higher vocational","6.56","7","290","4","5","8","9","6.34","6.78","7","7"
"1994","lower secondary degree","in school","","","","","","","","","","",""
"1994","lower secondary degree","inadequately","","","","","","","","","","",""
"1994","lower secondary degree","middle vocational","6.58","7","3459","4","5","8","9","6.51","6.65","7","7"
"1994","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"1994","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"1994","no degree/no degree yet","higher education","","","","","","","","","","",""
"1994","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"1994","no degree/no degree yet","in school","7.86","8","227","6","7","9","10","7.66","8.06","8","8"
"1994","no degree/no degree yet","inadequately","6.56","7","525","4","5","8","9","6.39","6.73","7","7"
"1994","no degree/no degree yet","middle vocational","7.02","7.05","65","4","6","8","9","6.53","7.51","7","8"
"1994","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"1994","Other degree","general elemantary","6.8","7","453","4","5","8","9","6.63","6.97","7","7"
"1994","Other degree","higher education","","","","","","","","","","",""
"1994","Other degree","higher vocational","","","","","","","","","","",""
"1994","Other degree","in school","","","","","","","","","","",""
"1994","Other degree","inadequately","","","","","","","","","","",""
"1994","Other degree","middle vocational","6.99","7","332","4","6","8","9","6.77","7.21","7","8"
"1994","Other degree","vocational + Abi","6.83","7","60","4","6","8","9","6.37","7.29","7","8"
"1994","secondary school degree","general elemantary","7.26","8","453","5","6","8","9","7.09","7.43","7","8"
"1994","secondary school degree","higher education","6.83","7","478","4","6","8","9","6.67","6.99","7","7"
"1994","secondary school degree","higher vocational","6.77","7","320","4","6","8","9","6.57","6.97","7","8"
"1994","secondary school degree","in school","","","","","","","","","","",""
"1994","secondary school degree","inadequately","","","","","","","","","","",""
"1994","secondary school degree","middle vocational","7.04","7","2217","5","6","8","9","6.96","7.12","7","8"
"1994","secondary school degree","vocational + Abi","","","","","","","","","","",""
"1995","college entrance qualification","general elemantary","","","","","","","","","","",""
"1995","college entrance qualification","higher education","7.26","8","1046","5","7","8","9","7.16","7.36","8","8"
"1995","college entrance qualification","higher vocational","6.97","7.39","122","4","6","8","9","6.67","7.27","7","8"
"1995","college entrance qualification","in school","","","","","","","","","","",""
"1995","college entrance qualification","inadequately","","","","","","","","","","",""
"1995","college entrance qualification","middle vocational","7.8","8","376","6","7","9","9","7.66","7.94","8","8"
"1995","college entrance qualification","vocational + Abi","7.52","8","346","5","7","9","9","7.35","7.69","8","8"
"1995","lower secondary degree","general elemantary","6.32","7","1508","3","5","8","9","6.21","6.43","7","7"
"1995","lower secondary degree","higher education","6.38","7","114","4","5","8","8","6.05","6.71","6","7"
"1995","lower secondary degree","higher vocational","6.74","7","275","4","5","8","9","6.5","6.98","7","8"
"1995","lower secondary degree","in school","","","","","","","","","","",""
"1995","lower secondary degree","inadequately","","","","","","","","","","",""
"1995","lower secondary degree","middle vocational","6.54","7","3426","4","5","8","9","6.47","6.61","7","7"
"1995","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"1995","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"1995","no degree/no degree yet","higher education","","","","","","","","","","",""
"1995","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"1995","no degree/no degree yet","in school","7.7","8","275","6","7","9","9","7.51","7.89","8","8"
"1995","no degree/no degree yet","inadequately","6.72","7","502","4","5","8","9","6.55","6.89","7","8"
"1995","no degree/no degree yet","middle vocational","6.76","7","75","5","5","9","9","6.3","7.22","6","8"
"1995","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"1995","Other degree","general elemantary","6.87","7","489","4","6","8","9","6.69","7.05","7","8"
"1995","Other degree","higher education","7.37","8","89","5","6","8","10","6.99","7.75","7","8"
"1995","Other degree","higher vocational","","","","","","","","","","",""
"1995","Other degree","in school","","","","","","","","","","",""
"1995","Other degree","inadequately","","","","","","","","","","",""
"1995","Other degree","middle vocational","7.33","8","437","5","6","9","10","7.15","7.51","8","8"
"1995","Other degree","vocational + Abi","7.4","8","115","5","6","9","10","7.03","7.77","7","8"
"1995","secondary school degree","general elemantary","7.3","8","466","5","6","9","9","7.13","7.47","8","8"
"1995","secondary school degree","higher education","6.74","7","475","4","6","8","9","6.57","6.91","7","7"
"1995","secondary school degree","higher vocational","6.91","7","339","4","6","8","9","6.71","7.11","7","8"
"1995","secondary school degree","in school","","","","","","","","","","",""
"1995","secondary school degree","inadequately","","","","","","","","","","",""
"1995","secondary school degree","middle vocational","7.1","8","2265","5","6","8","9","7.03","7.17","7","8"
"1995","secondary school degree","vocational + Abi","","","","","","","","","","",""
"1996","college entrance qualification","general elemantary","","","","","","","","","","",""
"1996","college entrance qualification","higher education","7.11","8","1072","5","6","8","9","7.01","7.21","8","8"
"1996","college entrance qualification","higher vocational","6.64","7","121","4","5","8","9","6.29","6.99","7","8"
"1996","college entrance qualification","in school","","","","","","","","","","",""
"1996","college entrance qualification","inadequately","","","","","","","","","","",""
"1996","college entrance qualification","middle vocational","7.83","8","357","6","7","9","9","7.68","7.98","8","8"
"1996","college entrance qualification","vocational + Abi","7.41","8","356","5","7","8","9","7.23","7.59","8","8"
"1996","lower secondary degree","general elemantary","6.22","6","1456","3","5","8","9","6.11","6.33","7","7"
"1996","lower secondary degree","higher education","6.07","6","113","4","5","8","8","5.68","6.46","5","6"
"1996","lower secondary degree","higher vocational","6.53","7","275","4","5","8","9","6.29","6.77","7","7"
"1996","lower secondary degree","in school","","","","","","","","","","",""
"1996","lower secondary degree","inadequately","","","","","","","","","","",""
"1996","lower secondary degree","middle vocational","6.45","7","3375","3","5","8","9","6.38","6.52","7","7"
"1996","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"1996","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"1996","no degree/no degree yet","higher education","","","","","","","","","","",""
"1996","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"1996","no degree/no degree yet","in school","7.89","8","283","5","7","9","10","7.7","8.08","8","8"
"1996","no degree/no degree yet","inadequately","6.48","7","458","4","5","8","9","6.3","6.66","7","7"
"1996","no degree/no degree yet","middle vocational","6.57","7","71","4","5","8","9","6.15","6.99","6","7"
"1996","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"1996","Other degree","general elemantary","6.68","7","444","4","5","8","9","6.5","6.86","7","7"
"1996","Other degree","higher education","7.32","8","79","5","6","9","9","6.87","7.77","7","8"
"1996","Other degree","higher vocational","","","","","","","","","","",""
"1996","Other degree","in school","","","","","","","","","","",""
"1996","Other degree","inadequately","","","","","","","","","","",""
"1996","Other degree","middle vocational","7.05","7","425","5","6","8","9","6.86","7.24","7","8"
"1996","Other degree","vocational + Abi","6.5","7","100","4","5","8","9","6.13","6.87","7","8"
"1996","secondary school degree","general elemantary","7.22","8","462","5","6","9","10","7.04","7.4","8","8"
"1996","secondary school degree","higher education","6.62","7","476","4","5","8","9","6.45","6.79","7","7"
"1996","secondary school degree","higher vocational","6.75","7","351","4","6","8","9","6.56","6.94","7","7"
"1996","secondary school degree","in school","","","","","","","","","","",""
"1996","secondary school degree","inadequately","","","","","","","","","","",""
"1996","secondary school degree","middle vocational","6.97","7","2275","5","6","8","9","6.89","7.05","7","7"
"1996","secondary school degree","vocational + Abi","","","","","","","","","","",""
"1997","college entrance qualification","general elemantary","","","","","","","","","","",""
"1997","college entrance qualification","higher education","7.02","7","1080","5","6","8","9","6.91","7.13","7","8"
"1997","college entrance qualification","higher vocational","6.65","7","134","3","6","8","9","6.33","6.97","7","8"
"1997","college entrance qualification","in school","","","","","","","","","","",""
"1997","college entrance qualification","inadequately","","","","","","","","","","",""
"1997","college entrance qualification","middle vocational","7.65","8","359","6","7","9","9","7.49","7.81","8","8"
"1997","college entrance qualification","vocational + Abi","7.39","8","346","5","7","8","9","7.2","7.58","8","8"
"1997","lower secondary degree","general elemantary","6.03","6","1426","3","5","8","9","5.92","6.14","6","7"
"1997","lower secondary degree","higher education","6.34","7","114","4","5","8","9","5.99","6.69","6","7"
"1997","lower secondary degree","higher vocational","6.15","7","265","3","5","8","9","5.89","6.41","6","7"
"1997","lower secondary degree","in school","","","","","","","","","","",""
"1997","lower secondary degree","inadequately","","","","","","","","","","",""
"1997","lower secondary degree","middle vocational","6.22","6","3291","3","5","8","9","6.15","6.29","6","7"
"1997","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"1997","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"1997","no degree/no degree yet","higher education","","","","","","","","","","",""
"1997","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"1997","no degree/no degree yet","in school","7.81","8","309","5","7","9","10","7.62","8","8","8"
"1997","no degree/no degree yet","inadequately","6.39","7","428","3","5","8","9","6.21","6.57","7","7"
"1997","no degree/no degree yet","middle vocational","6.24","6.06","70","3","5","8","8","5.75","6.73","6","8"
"1997","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"1997","Other degree","general elemantary","6.55","7","419","4","5","8","9","6.36","6.74","7","7"
"1997","Other degree","higher education","6.66","7","76","4","5","8","9","6.18","7.14","7","8"
"1997","Other degree","higher vocational","","","","","","","","","","",""
"1997","Other degree","in school","","","","","","","","","","",""
"1997","Other degree","inadequately","","","","","","","","","","",""
"1997","Other degree","middle vocational","6.84","7","401","4","5","8","9","6.65","7.03","7","7"
"1997","Other degree","vocational + Abi","6.84","7","89","4","6","8","9","6.45","7.23","7","8"
"1997","secondary school degree","general elemantary","6.99","7","472","4","5","9","9","6.8","7.18","7","8"
"1997","secondary school degree","higher education","6.37","7","467","4","5","8","9","6.19","6.55","6","7"
"1997","secondary school degree","higher vocational","6.57","7","337","4","5","8","9","6.37","6.77","7","7"
"1997","secondary school degree","in school","","","","","","","","","","",""
"1997","secondary school degree","inadequately","","","","","","","","","","",""
"1997","secondary school degree","middle vocational","6.76","7","2244","4","5","8","9","6.68","6.84","7","7"
"1997","secondary school degree","vocational + Abi","","","","","","","","","","",""
"1998","college entrance qualification","general elemantary","","","","","","","","","","",""
"1998","college entrance qualification","higher education","7.25","8","1218","5","6","8","9","7.15","7.35","8","8"
"1998","college entrance qualification","higher vocational","6.96","7","159","5","6","8","9","6.69","7.23","7","8"
"1998","college entrance qualification","in school","","","","","","","","","","",""
"1998","college entrance qualification","inadequately","","","","","","","","","","",""
"1998","college entrance qualification","middle vocational","7.68","8","418","5","7","9","9","7.53","7.83","8","8"
"1998","college entrance qualification","vocational + Abi","7.51","8","401","5","7","9","9","7.35","7.67","8","8"
"1998","lower secondary degree","general elemantary","6.37","7","1592","3","5","8","9","6.27","6.47","7","7"
"1998","lower secondary degree","higher education","6.35","7","121","4","5","8","8","6.01","6.69","6","7"
"1998","lower secondary degree","higher vocational","6.66","7","283","3","5","8","9","6.43","6.89","7","7"
"1998","lower secondary degree","in school","","","","","","","","","","",""
"1998","lower secondary degree","inadequately","","","","","","","","","","",""
"1998","lower secondary degree","middle vocational","6.53","7","3567","4","5","8","9","6.46","6.6","7","7"
"1998","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"1998","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"1998","no degree/no degree yet","higher education","","","","","","","","","","",""
"1998","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"1998","no degree/no degree yet","in school","7.87","8","331","6","7","9","9","7.7","8.04","8","8"
"1998","no degree/no degree yet","inadequately","6.62","7","404","4","5","8","9","6.44","6.8","7","7"
"1998","no degree/no degree yet","middle vocational","6.54","6","67","4","5","9","9","5.99","7.09","5","8"
"1998","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"1998","Other degree","general elemantary","6.98","7","388","4","6","8","9","6.78","7.18","7","7"
"1998","Other degree","higher education","7.33","8","85","4","6","9","10","6.88","7.78","7","8"
"1998","Other degree","higher vocational","","","","","","","","","","",""
"1998","Other degree","in school","","","","","","","","","","",""
"1998","Other degree","inadequately","6.17","5","33","3","5","8","9","5.37","6.97","5","8"
"1998","Other degree","middle vocational","7.18","7.86","379","5","6","8","10","7","7.36","7","8"
"1998","Other degree","vocational + Abi","6.76","7","90","4","6","8","9","6.36","7.16","7","8"
"1998","secondary school degree","general elemantary","7.12","8","530","5","6","8","9","6.95","7.29","8","8"
"1998","secondary school degree","higher education","6.67","7","502","4","5","8","9","6.51","6.83","7","7"
"1998","secondary school degree","higher vocational","6.86","7","356","4","6","8","9","6.67","7.05","7","8"
"1998","secondary school degree","in school","","","","","","","","","","",""
"1998","secondary school degree","inadequately","","","","","","","","","","",""
"1998","secondary school degree","middle vocational","7.07","8","2454","5","6","8","9","7","7.14","7","8"
"1998","secondary school degree","vocational + Abi","","","","","","","","","","",""
"1999","college entrance qualification","general elemantary","","","","","","","","","","",""
"1999","college entrance qualification","higher education","7.33","8","1235","5","7","8","9","7.24","7.42","8","8"
"1999","college entrance qualification","higher vocational","6.98","8","160","3","6","8","9","6.68","7.28","7","8"
"1999","college entrance qualification","in school","","","","","","","","","","",""
"1999","college entrance qualification","inadequately","","","","","","","","","","",""
"1999","college entrance qualification","middle vocational","7.88","8","412","6","7","9","9","7.75","8.01","8","8"
"1999","college entrance qualification","vocational + Abi","7.66","8","404","5","7","9","9","7.51","7.81","8","8"
"1999","lower secondary degree","general elemantary","6.42","7","1526","4","5","8","9","6.31","6.53","7","7"
"1999","lower secondary degree","higher education","6.78","7","121","5","5","8","9","6.44","7.12","7","7"
"1999","lower secondary degree","higher vocational","6.89","7","274","5","5","8","9","6.68","7.1","7","8"
"1999","lower secondary degree","in school","","","","","","","","","","",""
"1999","lower secondary degree","inadequately","","","","","","","","","","",""
"1999","lower secondary degree","middle vocational","6.71","7","3498","4","5","8","9","6.64","6.78","7","7"
"1999","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"1999","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"1999","no degree/no degree yet","higher education","","","","","","","","","","",""
"1999","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"1999","no degree/no degree yet","in school","7.82","8","315","5","7","9","9","7.64","8","8","8"
"1999","no degree/no degree yet","inadequately","6.65","7","385","4","5","8","9","6.46","6.84","7","7"
"1999","no degree/no degree yet","middle vocational","6.49","6","69","4","5","8","9","6","6.98","5","8"
"1999","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"1999","Other degree","general elemantary","7.04","7.97","358","4","6","8","9","6.83","7.25","7","8"
"1999","Other degree","higher education","6.9","7","84","4","5","8","9","6.46","7.34","7","8"
"1999","Other degree","higher vocational","","","","","","","","","","",""
"1999","Other degree","in school","","","","","","","","","","",""
"1999","Other degree","inadequately","6.83","7","34","5","5","8","10","6.1","7.56","5","9"
"1999","Other degree","middle vocational","7.05","8","353","5","6","8","9","6.85","7.25","7","8"
"1999","Other degree","vocational + Abi","7.06","7","87","4","6","9","10","6.63","7.49","7","8"
"1999","secondary school degree","general elemantary","7.29","8","529","5","6","9","9","7.13","7.45","8","8"
"1999","secondary school degree","higher education","7.04","7","488","5","6","8","9","6.88","7.2","7","8"
"1999","secondary school degree","higher vocational","6.9","7","358","4","6","8","9","6.7","7.1","7","8"
"1999","secondary school degree","in school","","","","","","","","","","",""
"1999","secondary school degree","inadequately","","","","","","","","","","",""
"1999","secondary school degree","middle vocational","7.22","8","2438","5","6","8","9","7.15","7.29","8","8"
"1999","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2000","college entrance qualification","general elemantary","","","","","","","","","","",""
"2000","college entrance qualification","higher education","7.51","8","2679","5","7","9","9","7.45","7.57","8","8"
"2000","college entrance qualification","higher vocational","7.32","8","377","5","6","9","9","7.12","7.52","8","8"
"2000","college entrance qualification","in school","","","","","","","","","","",""
"2000","college entrance qualification","inadequately","","","","","","","","","","",""
"2000","college entrance qualification","middle vocational","8.06","8","730","6","7","9","10","7.95","8.17","8","8"
"2000","college entrance qualification","vocational + Abi","7.75","8","878","5","7","9","10","7.64","7.86","8","8"
"2000","lower secondary degree","general elemantary","6.53","7","2262","4","5","8","9","6.44","6.62","7","7"
"2000","lower secondary degree","higher education","6.51","7","204","4","5","8","9","6.22","6.8","6","7"
"2000","lower secondary degree","higher vocational","6.9","7","582","4","5","8","9","6.73","7.07","7","8"
"2000","lower secondary degree","in school","","","","","","","","","","",""
"2000","lower secondary degree","inadequately","","","","","","","","","","",""
"2000","lower secondary degree","middle vocational","6.79","7","6624","4","5","8","9","6.74","6.84","7","7"
