"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1995","no migration background","(2a) intermediate vocational","7.1","8","2450","5","6","8","9","7.03","7.17","7","8"
"1995","no migration background","(2b) intermediate general qualification","7.28","8","362","5","6","8","9","7.09","7.47","7","8"
"1995","no migration background","(2c_gen) general maturity certificate","7.79","8","279","6","7","9","9","7.64","7.94","8","8"
"1995","no migration background","(2c_voc) vocational maturity certificate","7.31","8","411","5","7","8","9","7.15","7.47","8","8"
"1995","no migration background","(3a) lower tertiary education","6.99","7","806","5","6","8","9","6.87","7.11","7","7"
"1995","no migration background","(3b) higher tertiary education","7.17","8","728","5","6","8","9","7.04","7.3","7","8"
"1996","direct migration background","(0) in school","","","","","","","","","","",""
"1996","direct migration background","(1a) inadequately completed","6.76","7","470","5","6","8","9","6.6","6.92","7","7"
"1996","direct migration background","(1b) general elementary school","6.48","7","675","3","5","8","9","6.33","6.63","7","7"
"1996","direct migration background","(1c) basic vocational qualification","6.7","7","656","3","5","8","9","6.54","6.86","7","7"
"1996","direct migration background","(2a) intermediate vocational","6.5","7","107","3","5","8","9","6.11","6.89","7","8"
"1996","direct migration background","(2b) intermediate general qualification","6.71","8","40","1","4","9","10","5.89","7.53","8","8"
"1996","direct migration background","(2c_gen) general maturity certificate","7.3","8","133","5","6","9","10","6.96","7.64","7","8"
"1996","direct migration background","(2c_voc) vocational maturity certificate","6.64","7","162","4","5","8","9","6.34","6.94","7","8"
"1996","direct migration background","(3a) lower tertiary education","6.42","6.56","47","4","5","8","9","5.79","7.05","6","8"
"1996","direct migration background","(3b) higher tertiary education","7.11","8","135","4","6","9","9","6.78","7.44","7","8"
"1996","indirect migration background","(0) in school","8.16","8","52","7","7","9","10","7.79","8.53","8","9"
"1996","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1996","indirect migration background","(1b) general elementary school","7.69","8","109","5","7","9","10","7.37","8.01","8","8"
"1996","indirect migration background","(1c) basic vocational qualification","7","7.45","96","3","6","9","9","6.58","7.42","7","8"
"1996","indirect migration background","(2a) intermediate vocational","6.12","7","60","0","5","8","9","5.59","6.65","7","8"
"1996","indirect migration background","(2b) intermediate general qualification","7.34","7.95","67","5","6","9","10","6.93","7.75","7","8"
"1996","indirect migration background","(2c_gen) general maturity certificate","8.12","8","48","5","8","9","9","7.72","8.52","8","9"
"1996","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1996","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1996","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1996","no migration background","(0) in school","7.92","8","202","6","7","9","10","7.7","8.14","8","8"
"1996","no migration background","(1a) inadequately completed","5.5","5","70","2","4","8","9","4.95","6.05","5","7"
"1996","no migration background","(1b) general elementary school","6.17","6","1140","3","5","8","9","6.04","6.3","6","7"
"1996","no migration background","(1c) basic vocational qualification","6.45","7","3227","4","5","8","9","6.38","6.52","7","7"
"1996","no migration background","(2a) intermediate vocational","6.97","7","2472","5","6","8","9","6.9","7.04","7","7"
"1996","no migration background","(2b) intermediate general qualification","7.27","8","358","5","6","9","9","7.07","7.47","7","8"
"1996","no migration background","(2c_gen) general maturity certificate","7.78","8","258","6","7","9","9","7.6","7.96","8","8"
"1996","no migration background","(2c_voc) vocational maturity certificate","7.22","8","423","5","6","8","9","7.05","7.39","8","8"
"1996","no migration background","(3a) lower tertiary education","6.81","7","816","4","5","8","9","6.68","6.94","7","7"
"1996","no migration background","(3b) higher tertiary education","7.12","8","742","5","6","8","9","6.99","7.25","7","8"
"1997","direct migration background","(0) in school","","","","","","","","","","",""
"1997","direct migration background","(1a) inadequately completed","6.54","7","436","4","5","8","9","6.36","6.72","7","7"
"1997","direct migration background","(1b) general elementary school","6.33","7","645","4","5","8","9","6.17","6.49","7","7"
"1997","direct migration background","(1c) basic vocational qualification","6.6","7","633","3","5","8","9","6.44","6.76","7","7"
"1997","direct migration background","(2a) intermediate vocational","6.28","7","106","3","5","8","9","5.83","6.73","6","8"
"1997","direct migration background","(2b) intermediate general qualification","6.66","7.16","47","2","5","9","10","5.94","7.38","7","8"
"1997","direct migration background","(2c_gen) general maturity certificate","7.38","8","121","5","6","9","10","7.05","7.71","7","8"
"1997","direct migration background","(2c_voc) vocational maturity certificate","6.92","7","149","4","6","8","9","6.62","7.22","7","8"
"1997","direct migration background","(3a) lower tertiary education","6.51","6.83","50","4","5","8","9","5.88","7.14","6","8"
"1997","direct migration background","(3b) higher tertiary education","7.14","8","129","4","6","8","10","6.78","7.5","7","8"
"1997","indirect migration background","(0) in school","8.22","8","65","6","8","9","10","7.9","8.54","8","9"
"1997","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1997","indirect migration background","(1b) general elementary school","7.14","7","124","5","6","9","9","6.86","7.42","8","8"
"1997","indirect migration background","(1c) basic vocational qualification","7.03","7.01","89","3","6","9","10","6.61","7.45","8","8"
"1997","indirect migration background","(2a) intermediate vocational","7.42","7.5","51","6","6","8","9","6.98","7.86","7","8"
"1997","indirect migration background","(2b) intermediate general qualification","7.57","8","76","5","6","9","10","7.12","8.02","8","9"
"1997","indirect migration background","(2c_gen) general maturity certificate","7.39","8","45","5","6","9","9","6.91","7.87","8","9"
"1997","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1997","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1997","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1997","no migration background","(0) in school","7.72","8","218","5","7","9","10","7.48","7.96","8","8"
"1997","no migration background","(1a) inadequately completed","5.91","6","69","3","5","8","8","5.38","6.44","5","8"
"1997","no migration background","(1b) general elementary school","5.99","6","1103","3","5","8","9","5.86","6.12","6","7"
"1997","no migration background","(1c) basic vocational qualification","6.19","6","3147","3","5","8","9","6.12","6.26","6","7"
"1997","no migration background","(2a) intermediate vocational","6.75","7","2441","4","5","8","9","6.67","6.83","7","7"
"1997","no migration background","(2b) intermediate general qualification","6.96","7","350","4","6","8","9","6.75","7.17","7","8"
"1997","no migration background","(2c_gen) general maturity certificate","7.62","8","263","6","7","8","9","7.44","7.8","8","8"
"1997","no migration background","(2c_voc) vocational maturity certificate","7.11","8","423","5","6","8","9","6.93","7.29","7","8"
"1997","no migration background","(3a) lower tertiary education","6.67","7","810","4","5","8","9","6.53","6.81","7","7"
"1997","no migration background","(3b) higher tertiary education","6.96","7","749","5","6","8","9","6.83","7.09","7","8"
"1998","direct migration background","(0) in school","","","","","","","","","","",""
"1998","direct migration background","(1a) inadequately completed","6.7","7","402","4","5","8","9","6.52","6.88","7","7"
"1998","direct migration background","(1b) general elementary school","6.82","7","614","4","6","8","9","6.67","6.97","7","7"
"1998","direct migration background","(1c) basic vocational qualification","6.81","7","601","4","5","8","9","6.65","6.97","7","8"
"1998","direct migration background","(2a) intermediate vocational","6.96","7","100","4","5","8","10","6.55","7.37","7","8"
"1998","direct migration background","(2b) intermediate general qualification","6.3","7","40","3","5","8","9","5.48","7.12","6","8"
"1998","direct migration background","(2c_gen) general maturity certificate","7.52","8","113","5","7","9","10","7.18","7.86","8","8"
"1998","direct migration background","(2c_voc) vocational maturity certificate","6.85","7","151","4","5","8","9","6.55","7.15","7","8"
"1998","direct migration background","(3a) lower tertiary education","6.95","8","52","3","6","8","9","6.43","7.47","7","8"
"1998","direct migration background","(3b) higher tertiary education","7.57","8","138","4","7","9","10","7.25","7.89","7","8"
"1998","indirect migration background","(0) in school","8.32","8.04","68","7","8","9","10","7.94","8.7","8","9"
"1998","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1998","indirect migration background","(1b) general elementary school","7.35","7.26","127","5","6","9","10","7.06","7.64","7","8"
"1998","indirect migration background","(1c) basic vocational qualification","7.67","8","93","5","7","9","10","7.34","8","8","8"
"1998","indirect migration background","(2a) intermediate vocational","7.44","8","62","5","7","9","9","7.08","7.8","7","8"
"1998","indirect migration background","(2b) intermediate general qualification","7.89","8","75","5","6","9","10","7.46","8.32","8","9"
"1998","indirect migration background","(2c_gen) general maturity certificate","8","8","50","7","7","9","9","7.59","8.41","8","8"
"1998","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1998","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1998","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1998","no migration background","(0) in school","7.81","8","235","5","7","9","9","7.61","8.01","8","8"
"1998","no migration background","(1a) inadequately completed","6.13","6","75","3","4","8","9","5.56","6.7","5","8"
"1998","no migration background","(1b) general elementary school","6.28","7","1270","3","5","8","9","6.16","6.4","7","7"
"1998","no migration background","(1c) basic vocational qualification","6.52","7","3448","4","5","8","9","6.45","6.59","7","7"
"1998","no migration background","(2a) intermediate vocational","7.04","7","2669","5","6","8","9","6.97","7.11","7","8"
"1998","no migration background","(2b) intermediate general qualification","7.14","8","417","5","6","8","9","6.96","7.32","7","8"
"1998","no migration background","(2c_gen) general maturity certificate","7.65","8","324","6","7","9","9","7.48","7.82","8","8"
"1998","no migration background","(2c_voc) vocational maturity certificate","7.36","8","494","5","7","8","9","7.21","7.51","8","8"
"1998","no migration background","(3a) lower tertiary education","6.85","7","893","4","6","8","9","6.73","6.97","7","7"
"1998","no migration background","(3b) higher tertiary education","7.24","8","846","5","6","8","9","7.12","7.36","8","8"
"1999","direct migration background","(0) in school","","","","","","","","","","",""
"1999","direct migration background","(1a) inadequately completed","6.85","7","382","5","6","8","9","6.67","7.03","7","7"
"1999","direct migration background","(1b) general elementary school","6.68","7","565","4","5","8","9","6.52","6.84","7","8"
"1999","direct migration background","(1c) basic vocational qualification","6.93","7","570","4","5","8","9","6.77","7.09","7","8"
"1999","direct migration background","(2a) intermediate vocational","7.08","7.82","88","4","6","8","9","6.67","7.49","7","8"
"1999","direct migration background","(2b) intermediate general qualification","6.71","7.46","42","1","6","8","9","5.99","7.43","7","8"
"1999","direct migration background","(2c_gen) general maturity certificate","7.27","8","98","5","6","8","9","6.92","7.62","7","8"
"1999","direct migration background","(2c_voc) vocational maturity certificate","7.11","8","142","5","6","9","10","6.78","7.44","7","8"
"1999","direct migration background","(3a) lower tertiary education","7.2","8","52","5","5","9","9","6.75","7.65","7","8"
"1999","direct migration background","(3b) higher tertiary education","7.12","7.3","128","4","6","9","9","6.79","7.45","7","8"
"1999","indirect migration background","(0) in school","7.87","9","65","5","8","9","9","7.43","8.31","8","9"
"1999","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1999","indirect migration background","(1b) general elementary school","7.56","8","129","5","6","9","10","7.28","7.84","8","8"
"1999","indirect migration background","(1c) basic vocational qualification","7.71","8","100","5","7","9","10","7.4","8.02","8","8"
"1999","indirect migration background","(2a) intermediate vocational","6.72","7","60","2","6","8","9","6.31","7.13","8","8"
"1999","indirect migration background","(2b) intermediate general qualification","7.51","8","72","5","7","9","9","7.07","7.95","8","9"
"1999","indirect migration background","(2c_gen) general maturity certificate","7.92","8","50","5","7","9","9","7.49","8.35","8","9"
"1999","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1999","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1999","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1999","no migration background","(0) in school","7.79","8","228","5","7","9","9","7.58","8","8","8"
"1999","no migration background","(1a) inadequately completed","5.98","5","76","3","5","8","9","5.48","6.48","5","7"
