"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1998","no migration background","6.81","7","11156","4","5","8","9","10","6.77","6.85","0","10","7","7"
"1999","direct migration background","6.95","7","2197","4","6","8","9","10","6.87","7.03","0","10","7","8"
"1999","indirect migration background","7.52","8","605","5","7","9","9","10","7.39","7.65","0","10","8","8"
"1999","no migration background","6.96","7","10769","4","6","8","9","10","6.92","7","0","10","7","8"
"2000","direct migration background","7.18","8","3269","5","6","9","9","10","7.12","7.24","0","10","7","8"
"2000","indirect migration background","7.83","8","808","6","7","9","10","10","7.72","7.94","0","10","8","8"
"2000","no migration background","7.05","8","19636","5","6","8","9","10","7.02","7.08","0","10","8","8"
"2001","direct migration background","7.23","8","2868","5","6","9","9","10","7.16","7.3","0","10","8","8"
"2001","indirect migration background","7.98","8","761","6","7","9","10","10","7.87","8.09","0","10","8","8"
"2001","no migration background","7.12","8","17881","5","6","8","9","10","7.09","7.15","0","10","8","8"
"2002","direct migration background","6.98","7","2725","4","6","8","9","10","6.91","7.05","0","10","7","8"
"2002","indirect migration background","7.68","8","764","5","7","9","9","10","7.57","7.79","0","10","8","8"
"2002","no migration background","6.88","7","18994","4","6","8","9","10","6.85","6.91","0","10","7","8"
"2003","direct migration background","6.84","7","2550","4","6","8","9","10","6.76","6.92","0","10","7","7"
"2003","indirect migration background","7.44","8","773","5","6","9","10","10","7.32","7.56","0","10","8","8"
"2003","no migration background","6.76","7","18432","4","5","8","9","10","6.73","6.79","0","10","7","7"
"2004","direct migration background","6.69","7","2482","4","5","8","9","10","6.61","6.77","0","10","7","7"
"2004","indirect migration background","7.25","8","795","5","6","9","10","10","7.12","7.38","0","10","8","8"
"2004","no migration background","6.58","7","17905","4","5","8","9","10","6.55","6.61","0","10","7","7"
"2005","direct migration background","","","","","","","","","","","","","",""
"2005","indirect migration background","","","","","","","","","","","","","",""
"2005","no migration background","","","","","","","","","","","","","",""
"2006","direct migration background","","","","","","","","","","","","","",""
"2006","indirect migration background","","","","","","","","","","","","","",""
"2006","no migration background","","","","","","","","","","","","","",""
"2007","direct migration background","","","","","","","","","","","","","",""
"2007","indirect migration background","","","","","","","","","","","","","",""
"2007","no migration background","","","","","","","","","","","","","",""
"2008","direct migration background","6.81","7","1839","4","5","8","9","10","6.71","6.91","0","10","7","7"
"2008","indirect migration background","7.65","8","757","5","7","9","10","10","7.52","7.78","0","10","8","8"
"2008","no migration background","6.8","7","16165","4","5","8","9","10","6.77","6.83","0","10","7","7"
"2009","direct migration background","6.76","7","1636","4","5","8","9","10","6.66","6.86","0","10","7","7"
"2009","indirect migration background","7.48","8","707","5","7","9","9","10","7.36","7.6","0","10","8","8"
"2009","no migration background","6.83","7","15312","4","5","8","9","10","6.8","6.86","0","10","7","7"
"2010","direct migration background","","","","","","","","","","","","","",""
"2010","indirect migration background","","","","","","","","","","","","","",""
"2010","no migration background","","","","","","","","","","","","","",""
"2011","direct migration background","6.96","7","1632","4","6","8","9","10","6.86","7.06","0","10","7","8"
"2011","indirect migration background","7.61","8","702","5","7","9","10","10","7.48","7.74","0","10","8","8"
"2011","no migration background","6.95","7","15525","4","6","8","9","10","6.92","6.98","0","10","7","8"
"2012","direct migration background","7.9","8","1084","5","7","9","10","10","7.8","8","0","10","8","8"
"2012","indirect migration background","8.05","8","481","6","7","9","10","10","7.9","8.2","0","10","8","8"
"2012","no migration background","7.77","8","5492","5","7","9","10","10","7.73","7.81","0","10","8","8"
"2013","direct migration background","7.57","8","5139","5","7","9","10","10","7.52","7.62","0","10","8","8"
"2013","indirect migration background","8.27","9","1616","6","8","10","10","10","8.19","8.35","0","10","9","9"
"2013","no migration background","7.13","8","16362","4","6","9","9","10","7.1","7.16","0","10","8","8"
"2014","direct migration background","","","","","","","","","","","","","",""
"2014","indirect migration background","","","","","","","","","","","","","",""
"2014","no migration background","","","","","","","","","","","","","",""
"2015","direct migration background","","","","","","","","","","","","","",""
"2015","indirect migration background","","","","","","","","","","","","","",""
"2015","no migration background","","","","","","","","","","","","","",""
"2016","direct migration background","","","","","","","","","","","","","",""
"2016","indirect migration background","","","","","","","","","","","","","",""
"2016","no migration background","","","","","","","","","","","","","",""
"2017","direct migration background","","","","","","","","","","","","","",""
"2017","indirect migration background","","","","","","","","","","","","","",""
"2017","no migration background","","","","","","","","","","","","","",""
"2018","direct migration background","7.72","8","4181","5","7","9","10","10","7.66","7.78","0","10","8","8"
"2018","indirect migration background","8.24","9","1661","6","8","9","10","10","8.16","8.32","0","10","9","9"
"2018","no migration background","7.45","8","18770","5","7","9","10","10","7.42","7.48","0","10","8","8"
