"plh0178","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1984","Thuringia","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Thuringia","higher education","","","","","1"
"10 Completely satisfied","1984","Lower Saxony","inadequately","18","","","","10"
"10 Completely satisfied","1984","Lower Saxony","general elemantary","119","0.359899445430323","0.310659637609369","0.409139253251278","10"
"10 Completely satisfied","1984","Lower Saxony","middle vocational","175","0.300398570670424","0.263376157892234","0.337420983448614","10"
"10 Completely satisfied","1984","Hesse","in school","1","","","","10"
"10 Completely satisfied","1984","Hesse","inadequately","25","","","","10"
"10 Completely satisfied","1984","Hesse","general elemantary","99","0.283232081336625","0.236295985573319","0.33016817709993","10"
"10 Completely satisfied","1984","Hesse","middle vocational","140","0.264710512501324","0.228867758500696","0.300553266501951","10"
"10 Completely satisfied","1984","Hesse","vocational + Abi","8","","","","10"
"10 Completely satisfied","1984","Hesse","higher vocational","15","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","vocational + Abi","4","","","","10"
"10 Completely satisfied","1984","Baden-Württemberg","higher education","26","","","","10"
"10 Completely satisfied","1984","Bavaria","in school","2","","","","10"
"10 Completely satisfied","1984","Bavaria","inadequately","27","","","","10"
"10 Completely satisfied","1984","Lower Saxony","vocational + Abi","12","","","","10"
"10 Completely satisfied","1984","Lower Saxony","higher vocational","21","","","","10"
"10 Completely satisfied","1984","Bremen","in school","","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","vocational + Abi","20","","","","10"
"10 Completely satisfied","1984","Hesse","higher education","19","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","in school","1","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","inadequately","17","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","general elemantary","64","0.217148471135705","0.170336379229265","0.263960563042144","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","middle vocational","99","0.253137302818457","0.210094205394125","0.296180400242789","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","higher vocational","7","","","","10"
"10 Completely satisfied","1984","Baden-Württemberg","in school","8","","","","10"
"10 Completely satisfied","1984","Baden-Württemberg","inadequately","61","0.219135449423283","0.17160786197437","0.266663036872196","10"
"10 Completely satisfied","1984","Baden-Württemberg","general elemantary","155","0.244687229831764","0.212587044052005","0.276787415611523","10"
"10 Completely satisfied","1984","Baden-Württemberg","higher vocational","36","0.343907220059616","0.257835905450694","0.429978534668538","10"
"10 Completely satisfied","1984","Lower Saxony","higher education","15","","","","10"
"10 Completely satisfied","1984","Bremen","inadequately","","","","","10"
"10 Completely satisfied","1984","Bremen","general elemantary","19","","","","10"
"10 Completely satisfied","1984","Bremen","middle vocational","36","0.558303907250083","0.445160476451574","0.671447338048592","10"
"10 Completely satisfied","1984","Bremen","vocational + Abi","2","","","","10"
"10 Completely satisfied","1984","Bremen","higher vocational","2","","","","10"
"10 Completely satisfied","1984","Bremen","higher education","","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","in school","18","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","inadequately","74","0.282569358619877","0.232039199600489","0.333099517639264","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","middle vocational","401","0.283722317081892","0.261133690054682","0.306310944109103","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","higher vocational","45","0.312904668716079","0.240375485756991","0.385433851675168","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","higher education","42","0.193726805583281","0.142200400818317","0.245253210348246","10"
"10 Completely satisfied","1984","Schleswig-Holstein","in school","2","","","","10"
"10 Completely satisfied","1984","Schleswig-Holstein","inadequately","2","","","","10"
"10 Completely satisfied","1984","Hamburg","in school","","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","higher education","7","","","","10"
"10 Completely satisfied","1984","Baden-Württemberg","middle vocational","255","0.296167781848104","0.266949804392409","0.325385759303799","10"
"10 Completely satisfied","1984","Baden-Württemberg","vocational + Abi","11","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","general elemantary","225","0.276509623972836","0.246651263069003","0.306367984876668","10"
"10 Completely satisfied","1984","Schleswig-Holstein","general elemantary","31","0.383893685751527","0.281108108385512","0.486679263117541","10"
"10 Completely satisfied","1984","Schleswig-Holstein","middle vocational","67","0.323207699092356","0.261264363623879","0.385151034560834","10"
"10 Completely satisfied","1984","Schleswig-Holstein","vocational + Abi","3","","","","10"
"10 Completely satisfied","1984","Schleswig-Holstein","higher vocational","11","","","","10"
"10 Completely satisfied","1984","Schleswig-Holstein","higher education","5","","","","10"
"10 Completely satisfied","1984","Hamburg","inadequately","8","","","","10"
"10 Completely satisfied","1984","Hamburg","general elemantary","19","","","","10"
"10 Completely satisfied","1984","Hamburg","middle vocational","40","0.296790140298234","0.225101061118654","0.368479219477813","10"
"10 Completely satisfied","1984","Hamburg","vocational + Abi","2","","","","10"
"10 Completely satisfied","1984","Hamburg","higher vocational","1","","","","10"
"10 Completely satisfied","1984","Hamburg","higher education","5","","","","10"
"10 Completely satisfied","1984","Lower Saxony","in school","10","","","","10"
"10 Completely satisfied","1984","Bavaria","general elemantary","158","0.293027224150049","0.256144287840522","0.329910160459575","10"
"10 Completely satisfied","1984","Bavaria","middle vocational","268","0.280138325343562","0.25271372742652","0.307562923260603","10"
"10 Completely satisfied","1984","Bavaria","vocational + Abi","16","","","","10"
"10 Completely satisfied","1984","Bavaria","higher vocational","36","0.299348462042109","0.219698460972183","0.378998463112036","10"
"10 Completely satisfied","1984","Bavaria","higher education","47","0.342849255139348","0.267881960615182","0.417816549663514","10"
"10 Completely satisfied","1984","Berlin","in school","","","","","10"
"10 Completely satisfied","1984","Berlin","inadequately","3","","","","10"
"10 Completely satisfied","1984","Berlin","general elemantary","28","","","","10"
"10 Completely satisfied","1984","Berlin","middle vocational","51","0.325665969375143","0.258499732634791","0.392832206115496","10"
"10 Completely satisfied","1984","Berlin","vocational + Abi","1","","","","10"
"10 Completely satisfied","1984","Berlin","higher vocational","9","","","","10"
"10 Completely satisfied","1984","Berlin","higher education","6","","","","10"
"10 Completely satisfied","1984","Brandenburg","in school","","","","","10"
"10 Completely satisfied","1984","Brandenburg","inadequately","","","","","10"
"10 Completely satisfied","1984","Brandenburg","general elemantary","","","","","10"
"10 Completely satisfied","1984","Brandenburg","middle vocational","","","","","10"
"10 Completely satisfied","1984","Brandenburg","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Brandenburg","higher vocational","","","","","10"
"10 Completely satisfied","1984","Brandenburg","higher education","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","in school","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","inadequately","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","general elemantary","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","middle vocational","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","higher vocational","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","higher education","","","","","10"
"10 Completely satisfied","1984","Saxony","in school","","","","","10"
"10 Completely satisfied","1984","Saxony","inadequately","","","","","10"
"10 Completely satisfied","1984","Saxony","general elemantary","","","","","10"
"10 Completely satisfied","1984","Saxony","middle vocational","","","","","10"
"10 Completely satisfied","1984","Saxony","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Saxony","higher vocational","","","","","10"
"10 Completely satisfied","1984","Saxony","higher education","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","in school","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","inadequately","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","general elemantary","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","middle vocational","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","higher vocational","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","higher education","","","","","10"
"10 Completely satisfied","1984","Thuringia","in school","","","","","10"
"10 Completely satisfied","1984","Thuringia","inadequately","","","","","10"
"10 Completely satisfied","1984","Thuringia","general elemantary","","","","","10"
"10 Completely satisfied","1984","Thuringia","middle vocational","","","","","10"
"10 Completely satisfied","1984","Thuringia","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Thuringia","higher vocational","","","","","10"
"10 Completely satisfied","1984","Thuringia","higher education","","","","","10"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","inadequately","11","","","","2"
"2 on Scale 1 to 10","1984","Bremen","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","in school","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","general elemantary","","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","in school","6","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","middle vocational","47","0.0294863856424801","0.0210099364688845","0.0379628348160757","2"
"2 on Scale 1 to 10","1984","Saxony","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Saxony","in school","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","middle vocational","","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","general elemantary","19","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","vocational + Abi","5","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","higher education","7","","","","2"
"2 on Scale 1 to 10","1984","Saxony","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Hesse","inadequately","2","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","general elemantary","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","higher vocational","2","","","","2"
"2 on Scale 1 to 10","1984","Saxony","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Hesse","in school","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","inadequately","1","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Saxony","general elemantary","","","","","2"
"2 on Scale 1 to 10","1984","Saxony","middle vocational","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","middle vocational","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Hesse","general elemantary","13","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Thuringia","in school","","","","","2"
"2 on Scale 1 to 10","1984","Saxony","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Thuringia","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","higher vocational","3","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","higher education","3","","","","2"
"2 on Scale 1 to 10","1984","Bremen","in school","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","middle vocational","15","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","higher education","","","","","2"
