"plh0178","year","regtyp","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1989","Rural Area","237","0.120805537203768","0.106178423510841","0.135432650896695","5"
"6 on Scale 1 to 10","1989","Urban Area","729","0.0896971337328103","0.0833324665432353","0.0960618009223853","6"
"6 on Scale 1 to 10","1989","Rural Area","172","0.0876518089117425","0.0749597086612158","0.100343909162269","6"
"7 on Scale 1 to 10","1989","Urban Area","1227","0.148067124984678","0.140156232684768","0.155978017284588","7"
"7 on Scale 1 to 10","1989","Rural Area","274","0.142403094474193","0.126718472333788","0.158087716614598","7"
"8 on Scale 1 to 10","1989","Urban Area","1690","0.227522453732353","0.218184568647556","0.236860338817149","8"
"8 on Scale 1 to 10","1989","Rural Area","400","0.218607918139849","0.20005807712749","0.237157759152208","8"
"9 on Scale 1 to 10","1989","Urban Area","751","0.10528764408286","0.0984513004781443","0.112123987687576","9"
"9 on Scale 1 to 10","1989","Rural Area","217","0.122265019723803","0.107562033208624","0.136968006238981","9"
"0 Completely dissatisfied","1990","Urban Area","","","","","0"
"0 Completely dissatisfied","1990","Rural Area","","","","","0"
"1 on Scale 1 to 10","1990","Urban Area","","","","","1"
"1 on Scale 1 to 10","1990","Rural Area","","","","","1"
"10 Completely satisfied","1990","Rural Area","","","","","10"
"10 Completely satisfied","1990","Urban Area","","","","","10"
"2 on Scale 1 to 10","1990","Urban Area","","","","","2"
"2 on Scale 1 to 10","1990","Rural Area","","","","","2"
"3 on Scale 1 to 10","1990","Urban Area","","","","","3"
"3 on Scale 1 to 10","1990","Rural Area","","","","","3"
"4 on Scale 1 to 10","1990","Urban Area","","","","","4"
"4 on Scale 1 to 10","1990","Rural Area","","","","","4"
"5 on Scale 1 to 10","1990","Urban Area","","","","","5"
"5 on Scale 1 to 10","1990","Rural Area","","","","","5"
"6 on Scale 1 to 10","1990","Urban Area","","","","","6"
"6 on Scale 1 to 10","1990","Rural Area","","","","","6"
"7 on Scale 1 to 10","1990","Urban Area","","","","","7"
"7 on Scale 1 to 10","1990","Rural Area","","","","","7"
"8 on Scale 1 to 10","1990","Rural Area","","","","","8"
"8 on Scale 1 to 10","1990","Urban Area","","","","","8"
"9 on Scale 1 to 10","1990","Urban Area","","","","","9"
"9 on Scale 1 to 10","1990","Rural Area","","","","","9"
"0 Completely dissatisfied","1991","Urban Area","137","0.0138781618338659","0.011446358370873","0.0163099652968587","0"
"0 Completely dissatisfied","1991","Rural Area","110","0.0188500988072407","0.0149303009059914","0.0227698967084901","0"
"1 on Scale 1 to 10","1991","Rural Area","70","0.0136887782830338","0.0103396752378357","0.0170378813282319","1"
"1 on Scale 1 to 10","1991","Urban Area","121","0.0111157046153454","0.00893629707471127","0.0132951121559795","1"
"10 Completely satisfied","1991","Rural Area","584","0.1463866016271","0.136197862228241","0.156575341025959","10"
"10 Completely satisfied","1991","Urban Area","1203","0.158185095465249","0.150599524137908","0.165770666792591","10"
"2 on Scale 1 to 10","1991","Rural Area","208","0.0400927633594547","0.0344383597307195","0.0457471669881899","2"
"2 on Scale 1 to 10","1991","Urban Area","334","0.0325271218026925","0.0288395589785813","0.0362146846268037","2"
"3 on Scale 1 to 10","1991","Rural Area","316","0.0591949034068015","0.0523929889289488","0.0659968178846541","3"
"3 on Scale 1 to 10","1991","Urban Area","504","0.0481368727592388","0.0436872478912687","0.0525864976272089","3"
"4 on Scale 1 to 10","1991","Urban Area","561","0.0581266644041098","0.0532628033215884","0.0629905254866311","4"
"4 on Scale 1 to 10","1991","Rural Area","284","0.0577013822550506","0.0509804957153692","0.064422268794732","4"
"5 on Scale 1 to 10","1991","Urban Area","1132","0.120709682181394","0.113937409922851","0.127481954439937","5"
"5 on Scale 1 to 10","1991","Rural Area","640","0.121171198303968","0.111765500514909","0.130576896093027","5"
"6 on Scale 1 to 10","1991","Urban Area","900","0.0928137186120504","0.0867818547062227","0.0988455825178781","6"
"6 on Scale 1 to 10","1991","Rural Area","430","0.0870757332346849","0.0789492035874261","0.0952022628819438","6"
"7 on Scale 1 to 10","1991","Urban Area","1318","0.142671262268411","0.135401182883335","0.149941341653488","7"
"7 on Scale 1 to 10","1991","Rural Area","630","0.135897223172147","0.126020175041718","0.145774271302576","7"
"8 on Scale 1 to 10","1991","Rural Area","908","0.203955455284449","0.192341623628422","0.215569286940476","8"
"8 on Scale 1 to 10","1991","Urban Area","1755","0.203915679674288","0.195540347199003","0.212291012149573","8"
"9 on Scale 1 to 10","1991","Urban Area","925","0.117920036383354","0.111215866798876","0.124624205967832","9"
"9 on Scale 1 to 10","1991","Rural Area","444","0.11598586226607","0.106756508110971","0.125215216421169","9"
"0 Completely dissatisfied","1992","Urban Area","97","0.00914531860662699","0.00715336862400282","0.0111372685892512","0"
"0 Completely dissatisfied","1992","Rural Area","62","0.0106140385116198","0.00759160497073026","0.0136364720525093","0"
"1 on Scale 1 to 10","1992","Rural Area","69","0.0121556549278225","0.00892368732210344","0.0153876225335417","1"
"1 on Scale 1 to 10","1992","Urban Area","112","0.0106661623520313","0.00851660244621257","0.0128157222578501","1"
"10 Completely satisfied","1992","Urban Area","1167","0.164055355181534","0.156306135157123","0.171804575205944","10"
"10 Completely satisfied","1992","Rural Area","468","0.134163194472331","0.124110828869236","0.144215560075425","10"
"2 on Scale 1 to 10","1992","Urban Area","288","0.0283118187300716","0.0248410844040234","0.0317825530561197","2"
"2 on Scale 1 to 10","1992","Rural Area","183","0.0339717815256407","0.0286287513586804","0.039314811692601","2"
"3 on Scale 1 to 10","1992","Rural Area","275","0.0502790702263353","0.0438340366804182","0.0567241037722525","3"
"3 on Scale 1 to 10","1992","Urban Area","454","0.045185742146995","0.0408392971918178","0.0495321871021722","3"
"4 on Scale 1 to 10","1992","Urban Area","570","0.0596743544745973","0.0547174901533432","0.0646312187958515","4"
"4 on Scale 1 to 10","1992","Rural Area","286","0.0591013133360763","0.0521462105001256","0.066056416172027","4"
"5 on Scale 1 to 10","1992","Urban Area","1101","0.115367106441513","0.108682180992904","0.122052031890123","5"
"5 on Scale 1 to 10","1992","Rural Area","604","0.120257593301087","0.110664303233364","0.129850883368811","5"
"6 on Scale 1 to 10","1992","Urban Area","917","0.0930816274388313","0.0870018159977882","0.0991614388798744","6"
"6 on Scale 1 to 10","1992","Rural Area","496","0.107614242212911","0.0984742726430634","0.116754211782758","6"
"7 on Scale 1 to 10","1992","Urban Area","1340","0.151463134523503","0.143961379907503","0.158964889139504","7"
"7 on Scale 1 to 10","1992","Rural Area","696","0.155912923143918","0.145213305918222","0.166612540369613","7"
"8 on Scale 1 to 10","1992","Urban Area","1820","0.214588377300171","0.205997732034065","0.223179022566278","8"
"8 on Scale 1 to 10","1992","Rural Area","873","0.211586086053302","0.199539770059297","0.223632402047307","8"
"9 on Scale 1 to 10","1992","Urban Area","907","0.108461002804125","0.10195399981275","0.1149680057955","9"
"9 on Scale 1 to 10","1992","Rural Area","404","0.104344102288957","0.0953275997948051","0.113360604783109","9"
"0 Completely dissatisfied","1993","Urban Area","118","0.0132863611257206","0.01088316928712","0.0156895529643212","0"
"0 Completely dissatisfied","1993","Rural Area","74","0.0123645530771859","0.00909228398447947","0.0156368221698923","0"
"1 on Scale 1 to 10","1993","Rural Area","77","0.0161924925058702","0.0124550597893454","0.019929925222395","1"
"1 on Scale 1 to 10","1993","Urban Area","107","0.0105563279615193","0.00841125621152258","0.012701399711516","1"
"10 Completely satisfied","1993","Urban Area","1119","0.150999860962256","0.143484808738545","0.158514913185966","10"
"10 Completely satisfied","1993","Rural Area","504","0.145224827338278","0.134791859981774","0.155657794694783","10"
"2 on Scale 1 to 10","1993","Urban Area","309","0.0304255004362971","0.0268205499339638","0.0340304509386304","2"
"2 on Scale 1 to 10","1993","Rural Area","194","0.0356064072572277","0.0301191831223657","0.0410936313920896","2"
"3 on Scale 1 to 10","1993","Urban Area","506","0.0511530859943718","0.0465290219249384","0.0557771500638053","3"
"3 on Scale 1 to 10","1993","Rural Area","279","0.0531976514763631","0.0465520031191705","0.0598432998335557","3"
"4 on Scale 1 to 10","1993","Urban Area","547","0.0576258783254115","0.0527347359672432","0.0625170206835798","4"
"4 on Scale 1 to 10","1993","Rural Area","257","0.056403890956417","0.0495725011510854","0.0632352807617486","4"
"5 on Scale 1 to 10","1993","Urban Area","1133","0.124959201486302","0.118018743647044","0.13189965932556","5"
"5 on Scale 1 to 10","1993","Rural Area","634","0.127234277682428","0.117366658756124","0.137101896608732","5"
"6 on Scale 1 to 10","1993","Urban Area","910","0.0977572811110591","0.0915238652943072","0.103990696927811","6"
"6 on Scale 1 to 10","1993","Rural Area","464","0.0975469199617449","0.0887611351749837","0.106332704748506","6"
"7 on Scale 1 to 10","1993","Urban Area","1362","0.150079952867533","0.14258376905221","0.157576136682856","7"
"7 on Scale 1 to 10","1993","Rural Area","657","0.145992687910082","0.135536874815765","0.156448501004399","7"
"8 on Scale 1 to 10","1993","Urban Area","1808","0.214586237866849","0.205969556476216","0.223202919257482","8"
"8 on Scale 1 to 10","1993","Rural Area","853","0.204645213027868","0.192698657412972","0.216591768642763","8"
"9 on Scale 1 to 10","1993","Urban Area","801","0.0985703118626806","0.0923138494110413","0.10482677431432","9"
"9 on Scale 1 to 10","1993","Rural Area","388","0.105591078806535","0.0964910422045553","0.114691115408514","9"
"0 Completely dissatisfied","1994","Urban Area","99","0.0107491818090338","0.00856582893119085","0.0129325346868768","0"
"0 Completely dissatisfied","1994","Rural Area","71","0.0115197734266162","0.0083239703126173","0.0147155765406152","0"
"1 on Scale 1 to 10","1994","Rural Area","72","0.0116845805840522","0.00846626666578808","0.0149028945023163","1"
"1 on Scale 1 to 10","1994","Urban Area","125","0.0138560524364668","0.0113810653601924","0.0163310395127411","1"
"10 Completely satisfied","1994","Rural Area","445","0.136035278503092","0.125768177523293","0.14630237948289","10"
"10 Completely satisfied","1994","Urban Area","1069","0.147724809189927","0.140212046655595","0.155237571724259","10"
"2 on Scale 1 to 10","1994","Urban Area","356","0.0362294369384801","0.03227303286362","0.0401858410133402","2"
"2 on Scale 1 to 10","1994","Rural Area","173","0.0334956374527249","0.0281071101614969","0.038884164743953","2"
"3 on Scale 1 to 10","1994","Urban Area","523","0.0560927742518687","0.0512208431835578","0.0609647053201796","3"
"3 on Scale 1 to 10","1994","Rural Area","292","0.0584432558919687","0.051417961880622","0.0654685499033153","3"
"4 on Scale 1 to 10","1994","Urban Area","537","0.0569456825514279","0.0520390698940763","0.0618522952087796","4"
"4 on Scale 1 to 10","1994","Rural Area","277","0.0560711515560587","0.0491812435829053","0.0629610595292121","4"
"5 on Scale 1 to 10","1994","Urban Area","1089","0.119092897032264","0.112234999283551","0.125950794780976","5"
"5 on Scale 1 to 10","1994","Rural Area","607","0.13016391570221","0.120086757740325","0.140241073664094","5"
"6 on Scale 1 to 10","1994","Urban Area","871","0.0939042269530593","0.0877281507949123","0.100080303111206","6"
"6 on Scale 1 to 10","1994","Rural Area","489","0.106324076265278","0.0970924143357111","0.115555738194846","6"
"7 on Scale 1 to 10","1994","Urban Area","1360","0.150281144215167","0.142715029982745","0.157847258447588","7"
"7 on Scale 1 to 10","1994","Rural Area","655","0.152355610050176","0.141593185370688","0.163118034729663","7"
"8 on Scale 1 to 10","1994","Urban Area","1673","0.2026953295036","0.194183615072315","0.211207043934885","8"
"8 on Scale 1 to 10","1994","Rural Area","804","0.189942429458649","0.178194996082335","0.201689862834963","8"
"9 on Scale 1 to 10","1994","Urban Area","867","0.112428465118706","0.105740055800537","0.119116874436875","9"
"9 on Scale 1 to 10","1994","Rural Area","398","0.113964291109175","0.104447641858385","0.123480940359966","9"
"0 Completely dissatisfied","1995","Urban Area","","","","","0"
"0 Completely dissatisfied","1995","Rural Area","","","","","0"
"1 on Scale 1 to 10","1995","Urban Area","","","","","1"
"1 on Scale 1 to 10","1995","Rural Area","","","","","1"
"10 Completely satisfied","1995","Rural Area","","","","","10"
"10 Completely satisfied","1995","Urban Area","","","","","10"
"2 on Scale 1 to 10","1995","Urban Area","","","","","2"
"2 on Scale 1 to 10","1995","Rural Area","","","","","2"
"3 on Scale 1 to 10","1995","Urban Area","","","","","3"
"3 on Scale 1 to 10","1995","Rural Area","","","","","3"
"4 on Scale 1 to 10","1995","Urban Area","","","","","4"
"4 on Scale 1 to 10","1995","Rural Area","","","","","4"
"5 on Scale 1 to 10","1995","Urban Area","","","","","5"
"5 on Scale 1 to 10","1995","Rural Area","","","","","5"
"6 on Scale 1 to 10","1995","Urban Area","","","","","6"
"6 on Scale 1 to 10","1995","Rural Area","","","","","6"
"7 on Scale 1 to 10","1995","Urban Area","","","","","7"
"7 on Scale 1 to 10","1995","Rural Area","","","","","7"
"8 on Scale 1 to 10","1995","Urban Area","","","","","8"
"8 on Scale 1 to 10","1995","Rural Area","","","","","8"
"9 on Scale 1 to 10","1995","Urban Area","","","","","9"
"9 on Scale 1 to 10","1995","Rural Area","","","","","9"
"0 Completely dissatisfied","1996","Rural Area","41","0.00869838582150449","0.00596116349444254","0.0114356081485664","0"
"0 Completely dissatisfied","1996","Urban Area","87","0.00853222541918873","0.00659374815131306","0.0104707026870644","0"
"1 on Scale 1 to 10","1996","Rural Area","68","0.0129316812691617","0.00960133849069333","0.01626202404763","1"
"1 on Scale 1 to 10","1996","Urban Area","108","0.0119026922475148","0.00961702654833307","0.0141883579466966","1"
"10 Completely satisfied","1996","Rural Area","474","0.134878102350549","0.124808850360037","0.14494735434106","10"
"10 Completely satisfied","1996","Urban Area","1188","0.162151705966978","0.154383267922089","0.169920144011868","10"
"2 on Scale 1 to 10","1996","Rural Area","142","0.0280030410321326","0.0231398325814965","0.0328662494827688","2"
"2 on Scale 1 to 10","1996","Urban Area","260","0.0245110184775397","0.0212520353401079","0.0277700016149715","2"
"3 on Scale 1 to 10","1996","Rural Area","239","0.040972775007247","0.0351295717840098","0.0468159782304842","3"
"3 on Scale 1 to 10","1996","Urban Area","409","0.0407114711774815","0.0365463918774989","0.044876550477464","3"
"4 on Scale 1 to 10","1996","Rural Area","256","0.0530285678912115","0.0464229838610137","0.0596341519214093","4"
"4 on Scale 1 to 10","1996","Urban Area","476","0.0528088765147133","0.0480951701583337","0.0575225828710928","4"
"5 on Scale 1 to 10","1996","Urban Area","1067","0.118406990347661","0.111597525367748","0.125216455327574","5"
"5 on Scale 1 to 10","1996","Rural Area","558","0.118758316951859","0.109222292274741","0.128294341628976","5"
"6 on Scale 1 to 10","1996","Rural Area","495","0.107393388697731","0.0982668383001441","0.116519939095318","6"
"6 on Scale 1 to 10","1996","Urban Area","886","0.0897509977811397","0.0837269279297375","0.0957750676325419","6"
"7 on Scale 1 to 10","1996","Rural Area","678","0.147450223153896","0.136998920530237","0.157901525777555","7"
"7 on Scale 1 to 10","1996","Urban Area","1356","0.149366563502353","0.141853999756879","0.156879127247827","7"
"8 on Scale 1 to 10","1996","Rural Area","995","0.226624083930454","0.214283486474292","0.238964681386615","8"
"8 on Scale 1 to 10","1996","Urban Area","1847","0.220177472833845","0.211444249223108","0.228910696444582","8"
"9 on Scale 1 to 10","1996","Rural Area","475","0.121261433894255","0.111639130929636","0.130883736858874","9"
"9 on Scale 1 to 10","1996","Urban Area","964","0.121679985731585","0.114789874783886","0.128570096679284","9"
"0 Completely dissatisfied","1997","Rural Area","46","0.0091399321806283","0.00630735922660268","0.0119725051346539","0"
"0 Completely dissatisfied","1997","Urban Area","100","0.0107079843940783","0.00851968951311702","0.0128962792750396","0"
"1 on Scale 1 to 10","1997","Rural Area","49","0.015777626929192","0.0120685066900853","0.0194867471682988","1"
"1 on Scale 1 to 10","1997","Urban Area","103","0.00990111276357072","0.00779602107181859","0.0120062044553229","1"
"10 Completely satisfied","1997","Rural Area","462","0.133049486813127","0.122940509773326","0.143158463852928","10"
"10 Completely satisfied","1997","Urban Area","1094","0.158463656724837","0.150699558829175","0.166227754620498","10"
"2 on Scale 1 to 10","1997","Rural Area","144","0.0328878572966188","0.0275795059257351","0.0381962086675025","2"
"2 on Scale 1 to 10","1997","Urban Area","256","0.0282707558768125","0.0247467950314012","0.0317947167222238","2"
"3 on Scale 1 to 10","1997","Rural Area","228","0.0469581133468888","0.0406613877401935","0.0532548389535841","3"
"3 on Scale 1 to 10","1997","Urban Area","477","0.0511563985109082","0.0464721813024144","0.055840615719402","3"
"4 on Scale 1 to 10","1997","Rural Area","243","0.0479219019072248","0.0415641033348362","0.0542797004796133","4"
"4 on Scale 1 to 10","1997","Urban Area","502","0.0497920062424051","0.0451673561371796","0.0544166563476306","4"
"5 on Scale 1 to 10","1997","Urban Area","993","0.106925129027571","0.100355005213869","0.113495252841273","5"
"5 on Scale 1 to 10","1997","Rural Area","549","0.113205647708198","0.103774838464944","0.122636456951452","5"
"6 on Scale 1 to 10","1997","Rural Area","496","0.101917369978662","0.0929123287279481","0.110922411229376","6"
"6 on Scale 1 to 10","1997","Urban Area","906","0.0987180754823622","0.0923761899592193","0.105059961005505","6"
"7 on Scale 1 to 10","1997","Rural Area","746","0.165345970525258","0.154288558079116","0.1764033829714","7"
"7 on Scale 1 to 10","1997","Urban Area","1358","0.152117685610114","0.144482011744563","0.159753359475664","7"
"8 on Scale 1 to 10","1997","Rural Area","924","0.219397419744011","0.207079589820486","0.231715249667536","8"
"8 on Scale 1 to 10","1997","Urban Area","1824","0.224371950060238","0.215502416890909","0.233241483229566","8"
