"plh0178","year","e11102","e11103","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","1984","Not Employed","Part Time","","","","","6"
"6 on Scale 1 to 10","1984","Not Employed","Not Working","281","0.0546906113735581","0.0481369718000801","0.0612442509470361","6"
"6 on Scale 1 to 10","1984","Not Employed","Full Time","","","","","6"
"6 on Scale 1 to 10","1984","Employed","Part Time","161","0.0846671664552513","0.0720798910572692","0.0972544418532333","6"
"6 on Scale 1 to 10","1984","Employed","Not Working","","","","","6"
"7 on Scale 1 to 10","1984","Not Employed","Full Time","","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","Part Time","","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","Not Working","515","0.106884216454523","0.0979788898999123","0.115789543009134","7"
"7 on Scale 1 to 10","1984","Employed","Full Time","716","0.125485553395965","0.116851551381692","0.134119555410239","7"
"7 on Scale 1 to 10","1984","Employed","Part Time","251","0.137036846060223","0.121487951992256","0.152585740128189","7"
"7 on Scale 1 to 10","1984","Employed","Not Working","","","","","7"
"8 on Scale 1 to 10","1984","Not Employed","Full Time","","","","","8"
"8 on Scale 1 to 10","1984","Not Employed","Not Working","929","0.201777866631934","0.190210411483441","0.213345321780426","8"
"8 on Scale 1 to 10","1984","Not Employed","Part Time","","","","","8"
"8 on Scale 1 to 10","1984","Employed","Full Time","1102","0.19905363473127","0.188646802341935","0.209460467120605","8"
"8 on Scale 1 to 10","1984","Employed","Part Time","322","0.174094404786672","0.156949214405444","0.1912395951679","8"
"8 on Scale 1 to 10","1984","Employed","Not Working","","","","","8"
"9 on Scale 1 to 10","1984","Not Employed","Full Time","","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","Part Time","","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","Not Working","552","0.121685206579722","0.112262337242597","0.131108075916848","9"
"9 on Scale 1 to 10","1984","Employed","Part Time","207","0.115251860372579","0.100813479224909","0.129690241520249","9"
"9 on Scale 1 to 10","1984","Employed","Full Time","572","0.105473674262586","0.0974679544360695","0.113479394089102","9"
"9 on Scale 1 to 10","1984","Employed","Not Working","","","","","9"
"0 Completely dissatisfied","1985","Not Employed","Full Time","","","","","0"
"0 Completely dissatisfied","1985","Not Employed","Part Time","","","","","0"
"0 Completely dissatisfied","1985","Not Employed","Not Working","39","0.00740130819352605","0.0048069690195768","0.0099956473674753","0"
"0 Completely dissatisfied","1985","Employed","Full Time","71","0.0117626238729414","0.00876093839001609","0.0147643093558667","0"
"0 Completely dissatisfied","1985","Employed","Part Time","31","0.016285801517045","0.010524345314619","0.022047257719471","0"
"0 Completely dissatisfied","1985","Employed","Not Working","","","","","0"
"1 on Scale 1 to 10","1985","Not Employed","Not Working","35","0.00636801691435207","0.00396032704711738","0.00877570678158677","1"
"1 on Scale 1 to 10","1985","Employed","Full Time","58","0.0101596686848171","0.00736773699918646","0.0129516003704478","1"
"1 on Scale 1 to 10","1985","Not Employed","Full Time","","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","Part Time","","","","","1"
"1 on Scale 1 to 10","1985","Employed","Part Time","22","","","","1"
"1 on Scale 1 to 10","1985","Employed","Not Working","","","","","1"
"10 Completely satisfied","1985","Not Employed","Full Time","","","","","10"
"10 Completely satisfied","1985","Not Employed","Part Time","","","","","10"
"10 Completely satisfied","1985","Not Employed","Not Working","1134","0.301635270661441","0.287743171650295","0.315527369672586","10"
"10 Completely satisfied","1985","Employed","Full Time","858","0.178756649346059","0.168089472918751","0.189423825773368","10"
"10 Completely satisfied","1985","Employed","Part Time","346","0.19939024640133","0.181203474517608","0.217577018285053","10"
"10 Completely satisfied","1985","Employed","Not Working","","","","","10"
"2 on Scale 1 to 10","1985","Not Employed","Full Time","","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","Not Working","88","0.0177704922082591","0.0137715799351664","0.0217694044813518","2"
"2 on Scale 1 to 10","1985","Employed","Not Working","","","","","2"
"2 on Scale 1 to 10","1985","Employed","Full Time","194","0.0355073555800889","0.0303551751132265","0.0406595360469514","2"
"2 on Scale 1 to 10","1985","Employed","Part Time","67","0.0285412383388339","0.0209617163536365","0.0361207603240313","2"
"2 on Scale 1 to 10","1985","Not Employed","Part Time","","","","","2"
"3 on Scale 1 to 10","1985","Not Employed","Full Time","","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","Not Working","117","0.0233116829531585","0.0187444783240763","0.0278788875822407","3"
"3 on Scale 1 to 10","1985","Not Employed","Part Time","","","","","3"
"3 on Scale 1 to 10","1985","Employed","Full Time","266","0.0514580787146802","0.0453071953704381","0.0576089620589223","3"
"3 on Scale 1 to 10","1985","Employed","Part Time","92","0.0469415694150755","0.0373136645002396","0.0565694743299114","3"
"3 on Scale 1 to 10","1985","Employed","Not Working","","","","","3"
"4 on Scale 1 to 10","1985","Employed","Full Time","253","0.0477070901928615","0.0417729311499274","0.0536412492357956","4"
"4 on Scale 1 to 10","1985","Not Employed","Not Working","147","0.0303840990192641","0.0251888220479781","0.0355793759905501","4"
"4 on Scale 1 to 10","1985","Not Employed","Full Time","","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","Part Time","","","","","4"
"4 on Scale 1 to 10","1985","Employed","Part Time","99","0.0508524605847541","0.0408520904339387","0.0608528307355695","4"
"4 on Scale 1 to 10","1985","Employed","Not Working","","","","","4"
"5 on Scale 1 to 10","1985","Not Employed","Part Time","","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","Full Time","","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","Not Working","402","0.0848097080200663","0.0763770566416563","0.0932423593984763","5"
"5 on Scale 1 to 10","1985","Employed","Full Time","591","0.119887293971706","0.110843760164595","0.128930827778816","5"
"5 on Scale 1 to 10","1985","Employed","Part Time","221","0.113907432127586","0.099446083240837","0.128368781014335","5"
"5 on Scale 1 to 10","1985","Employed","Not Working","","","","","5"
"6 on Scale 1 to 10","1985","Not Employed","Part Time","","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","Full Time","","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","Not Working","291","0.0622012340897399","0.054890853477677","0.0695116147018029","6"
"6 on Scale 1 to 10","1985","Employed","Full Time","440","0.0871450211744506","0.0792925811801976","0.0949974611687035","6"
"6 on Scale 1 to 10","1985","Employed","Part Time","182","0.0922610051040406","0.0790880620896094","0.105433948118472","6"
"6 on Scale 1 to 10","1985","Employed","Not Working","","","","","6"
"7 on Scale 1 to 10","1985","Not Employed","Full Time","","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","Not Working","513","0.11744673925739","0.107701856832078","0.127191621682702","7"
"7 on Scale 1 to 10","1985","Not Employed","Part Time","","","","","7"
"7 on Scale 1 to 10","1985","Employed","Full Time","726","0.153300252570079","0.143269844718112","0.163330660422046","7"
"7 on Scale 1 to 10","1985","Employed","Part Time","256","0.142453861823774","0.126544268171877","0.158363455475671","7"
"7 on Scale 1 to 10","1985","Employed","Not Working","","","","","7"
"8 on Scale 1 to 10","1985","Not Employed","Part Time","","","","","8"
"8 on Scale 1 to 10","1985","Employed","Part Time","366","0.200353141471223","0.182133475020478","0.218572807921969","8"
"8 on Scale 1 to 10","1985","Not Employed","Not Working","906","0.218902051433126","0.206386115707585","0.231417987158666","8"
"8 on Scale 1 to 10","1985","Employed","Full Time","980","0.200498979805553","0.189352235554317","0.211645724056789","8"
"8 on Scale 1 to 10","1985","Not Employed","Full Time","","","","","8"
"8 on Scale 1 to 10","1985","Employed","Not Working","","","","","8"
"9 on Scale 1 to 10","1985","Not Employed","Not Working","521","0.129769397249678","0.119597804129037","0.139940990370318","9"
"9 on Scale 1 to 10","1985","Employed","Full Time","519","0.103816986086764","0.095324887945163","0.112309084228364","9"
"9 on Scale 1 to 10","1985","Employed","Part Time","172","0.0967045312539615","0.0832511467711498","0.110157915736773","9"
"9 on Scale 1 to 10","1985","Not Employed","Full Time","","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","Part Time","","","","","9"
"9 on Scale 1 to 10","1985","Employed","Not Working","","","","","9"
"0 Completely dissatisfied","1986","Not Employed","Full Time","","","","","0"
"0 Completely dissatisfied","1986","Not Employed","Part Time","","","","","0"
"0 Completely dissatisfied","1986","Not Employed","Not Working","40","0.00741744224010641","0.0047289822771749","0.0101059022030379","0"
"0 Completely dissatisfied","1986","Employed","Full Time","82","0.0153715007291811","0.0119095029123298","0.0188334985460323","0"
"0 Completely dissatisfied","1986","Employed","Part Time","28","","","","0"
"0 Completely dissatisfied","1986","Employed","Not Working","","","","","0"
"1 on Scale 1 to 10","1986","Employed","Full Time","83","0.0163172214498998","0.0127520280683594","0.0198824148314402","1"
"1 on Scale 1 to 10","1986","Not Employed","Not Working","27","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","Full Time","","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","Part Time","","","","","1"
"1 on Scale 1 to 10","1986","Employed","Not Working","","","","","1"
"1 on Scale 1 to 10","1986","Employed","Part Time","17","","","","1"
"10 Completely satisfied","1986","Not Employed","Part Time","","","","","10"
"10 Completely satisfied","1986","Not Employed","Full Time","","","","","10"
"10 Completely satisfied","1986","Employed","Full Time","683","0.146491536764833","0.136541088703961","0.156441984825705","10"
"10 Completely satisfied","1986","Not Employed","Not Working","981","0.291435875208445","0.277197702625615","0.305674047791274","10"
"10 Completely satisfied","1986","Employed","Part Time","291","0.158516233764338","0.141773755685762","0.175258711842914","10"
"10 Completely satisfied","1986","Employed","Not Working","","","","","10"
"2 on Scale 1 to 10","1986","Employed","Part Time","65","0.0261412410377045","0.0188269694285521","0.033455512646857","2"
"2 on Scale 1 to 10","1986","Employed","Full Time","162","0.0295963097870689","0.0248273083244152","0.0343653112497227","2"
"2 on Scale 1 to 10","1986","Not Employed","Not Working","80","0.0178177469578309","0.0136728322157435","0.0219626616999184","2"
"2 on Scale 1 to 10","1986","Not Employed","Full Time","","","","","2"
"2 on Scale 1 to 10","1986","Not Employed","Part Time","","","","","2"
"2 on Scale 1 to 10","1986","Employed","Not Working","","","","","2"
"3 on Scale 1 to 10","1986","Not Employed","Full Time","","","","","3"
"3 on Scale 1 to 10","1986","Not Employed","Part Time","","","","","3"
"3 on Scale 1 to 10","1986","Employed","Full Time","258","0.0500889849851783","0.0439507285029306","0.0562272414674259","3"
"3 on Scale 1 to 10","1986","Employed","Part Time","104","0.0550964234303784","0.0446368145390214","0.0655560323217353","3"
"3 on Scale 1 to 10","1986","Not Employed","Not Working","135","0.0266666649452122","0.0216187931304682","0.0317145367599563","3"
"3 on Scale 1 to 10","1986","Employed","Not Working","","","","","3"
"4 on Scale 1 to 10","1986","Employed","Full Time","297","0.0591569359474488","0.0525180702471431","0.0657958016477545","4"
"4 on Scale 1 to 10","1986","Not Employed","Full Time","","","","","4"
"4 on Scale 1 to 10","1986","Not Employed","Not Working","158","0.031388759569107","0.0259254602358055","0.0368520589024085","4"
"4 on Scale 1 to 10","1986","Not Employed","Part Time","","","","","4"
"4 on Scale 1 to 10","1986","Employed","Part Time","115","0.0652123562670924","0.0538940504789514","0.0765306620552334","4"
"4 on Scale 1 to 10","1986","Employed","Not Working","","","","","4"
"5 on Scale 1 to 10","1986","Not Employed","Full Time","","","","","5"
"5 on Scale 1 to 10","1986","Not Employed","Part Time","","","","","5"
"5 on Scale 1 to 10","1986","Not Employed","Not Working","366","0.0870209546093664","0.0781894338622722","0.0958524753564606","5"
"5 on Scale 1 to 10","1986","Employed","Full Time","616","0.120623421050976","0.11145835241361","0.129788489688342","5"
"5 on Scale 1 to 10","1986","Employed","Part Time","233","0.127175376283591","0.11190235327921","0.142448399287972","5"
"5 on Scale 1 to 10","1986","Employed","Not Working","","","","","5"
"6 on Scale 1 to 10","1986","Not Employed","Not Working","313","0.0739080311689523","0.0657108215179494","0.0821052408199551","6"
"6 on Scale 1 to 10","1986","Not Employed","Part Time","","","","","6"
"6 on Scale 1 to 10","1986","Employed","Not Working","","","","","6"
"6 on Scale 1 to 10","1986","Not Employed","Full Time","","","","","6"
"6 on Scale 1 to 10","1986","Employed","Full Time","426","0.0898389509144435","0.0817921378478229","0.0978857639810642","6"
"6 on Scale 1 to 10","1986","Employed","Part Time","150","0.0876319592979504","0.0746698318206012","0.1005940867753","6"
"7 on Scale 1 to 10","1986","Not Employed","Full Time","","","","","7"
"7 on Scale 1 to 10","1986","Not Employed","Not Working","534","0.122364753757059","0.112096930946326","0.132632576567792","7"
"7 on Scale 1 to 10","1986","Not Employed","Part Time","","","","","7"
"7 on Scale 1 to 10","1986","Employed","Full Time","699","0.147249775117714","0.137278040885726","0.157221509349702","7"
"7 on Scale 1 to 10","1986","Employed","Part Time","257","0.14300930859526","0.126960965476218","0.159057651714303","7"
"7 on Scale 1 to 10","1986","Employed","Not Working","","","","","7"
"8 on Scale 1 to 10","1986","Employed","Full Time","1045","0.220316617590915","0.208653484795774","0.231979750386056","8"
"8 on Scale 1 to 10","1986","Not Employed","Not Working","788","0.203816665074437","0.191194915644641","0.216438414504232","8"
"8 on Scale 1 to 10","1986","Not Employed","Full Time","","","","","8"
"8 on Scale 1 to 10","1986","Not Employed","Part Time","","","","","8"
"8 on Scale 1 to 10","1986","Employed","Part Time","403","0.229934138573634","0.210644430340136","0.249223846807132","8"
"8 on Scale 1 to 10","1986","Employed","Not Working","","","","","8"
"9 on Scale 1 to 10","1986","Employed","Full Time","500","0.104948745662341","0.096324025107468","0.113573466217214","9"
"9 on Scale 1 to 10","1986","Not Employed","Not Working","491","0.131863268418155","0.121262211870071","0.142464324966239","9"
"9 on Scale 1 to 10","1986","Not Employed","Full Time","","","","","9"
"9 on Scale 1 to 10","1986","Not Employed","Part Time","","","","","9"
"9 on Scale 1 to 10","1986","Employed","Part Time","165","0.0892964363326977","0.0762237278405114","0.102369144824884","9"
"9 on Scale 1 to 10","1986","Employed","Not Working","","","","","9"
"0 Completely dissatisfied","1987","Not Employed","Part Time","","","","","0"
"0 Completely dissatisfied","1987","Not Employed","Full Time","","","","","0"
"0 Completely dissatisfied","1987","Not Employed","Not Working","42","0.00937931589588535","0.00630116746249981","0.0124574643292709","0"
"0 Completely dissatisfied","1987","Employed","Full Time","68","0.0132234286037545","0.010018818929797","0.016428038277712","0"
"0 Completely dissatisfied","1987","Employed","Part Time","16","","","","0"
"0 Completely dissatisfied","1987","Employed","Not Working","","","","","0"
"1 on Scale 1 to 10","1987","Not Employed","Not Working","28","","","","1"
"1 on Scale 1 to 10","1987","Not Employed","Full Time","","","","","1"
"1 on Scale 1 to 10","1987","Employed","Full Time","63","0.0122594545756388","0.00917235454354396","0.0153465546077336","1"
"1 on Scale 1 to 10","1987","Not Employed","Part Time","","","","","1"
"1 on Scale 1 to 10","1987","Employed","Part Time","15","","","","1"
"1 on Scale 1 to 10","1987","Employed","Not Working","","","","","1"
"10 Completely satisfied","1987","Not Employed","Part Time","","","","","10"
"10 Completely satisfied","1987","Not Employed","Full Time","","","","","10"
"10 Completely satisfied","1987","Not Employed","Not Working","938","0.29214882404176","0.277626927742813","0.306670720340707","10"
"10 Completely satisfied","1987","Employed","Full Time","650","0.13352550802776","0.123983194151476","0.143067821904044","10"
"10 Completely satisfied","1987","Employed","Part Time","305","0.176692230028083","0.159111426887225","0.194273033168941","10"
"10 Completely satisfied","1987","Employed","Not Working","","","","","10"
"2 on Scale 1 to 10","1987","Employed","Full Time","159","0.0315666657149086","0.0266616217128841","0.0364717097169332","2"
"2 on Scale 1 to 10","1987","Employed","Part Time","61","0.0311295530253333","0.0231244269729944","0.0391346790776722","2"
"2 on Scale 1 to 10","1987","Not Employed","Full Time","","","","","2"
"2 on Scale 1 to 10","1987","Not Employed","Not Working","68","0.0148378104862372","0.0109769059947308","0.0186987149777436","2"
"2 on Scale 1 to 10","1987","Not Employed","Part Time","","","","","2"
"2 on Scale 1 to 10","1987","Employed","Not Working","","","","","2"
"3 on Scale 1 to 10","1987","Not Employed","Full Time","","","","","3"
"3 on Scale 1 to 10","1987","Not Employed","Part Time","","","","","3"
"3 on Scale 1 to 10","1987","Employed","Full Time","264","0.0506066157168806","0.0444573899928865","0.0567558414408747","3"
"3 on Scale 1 to 10","1987","Employed","Part Time","95","0.0510236056741778","0.0408807053998012","0.0611665059485545","3"
"3 on Scale 1 to 10","1987","Not Employed","Not Working","117","0.0252004436027747","0.020195351943421","0.0302055352621285","3"
"3 on Scale 1 to 10","1987","Employed","Not Working","","","","","3"
"4 on Scale 1 to 10","1987","Employed","Full Time","262","0.0524284103909911","0.0461754878637074","0.0586813329182748","4"
"4 on Scale 1 to 10","1987","Not Employed","Full Time","","","","","4"
"4 on Scale 1 to 10","1987","Not Employed","Part Time","","","","","4"
"4 on Scale 1 to 10","1987","Not Employed","Not Working","114","0.0259448641549001","0.0208683248649979","0.0310214034448024","4"
"4 on Scale 1 to 10","1987","Employed","Part Time","90","0.0517823105944057","0.0415683631914163","0.0619962579973952","4"
"4 on Scale 1 to 10","1987","Employed","Not Working","","","","","4"
"5 on Scale 1 to 10","1987","Not Employed","Full Time","","","","","5"
"5 on Scale 1 to 10","1987","Not Employed","Part Time","","","","","5"
"5 on Scale 1 to 10","1987","Not Employed","Not Working","324","0.0754850126749886","0.0670489922022317","0.0839210331477454","5"
"5 on Scale 1 to 10","1987","Employed","Full Time","610","0.11972562539434","0.110618186332439","0.128833064456241","5"
"5 on Scale 1 to 10","1987","Employed","Part Time","229","0.132383749191356","0.116761985819032","0.148005512563679","5"
"5 on Scale 1 to 10","1987","Employed","Not Working","","","","","5"
"6 on Scale 1 to 10","1987","Not Employed","Full Time","","","","","6"
"6 on Scale 1 to 10","1987","Not Employed","Part Time","","","","","6"
"6 on Scale 1 to 10","1987","Not Employed","Not Working","310","0.0731851214370841","0.0648682846583272","0.081501958215841","6"
"6 on Scale 1 to 10","1987","Employed","Full Time","502","0.0976640650229989","0.0893359788137953","0.105992151232203","6"
"6 on Scale 1 to 10","1987","Employed","Part Time","160","0.0790705299699232","0.0666319905127442","0.0915090694271021","6"
"6 on Scale 1 to 10","1987","Employed","Not Working","","","","","6"
"7 on Scale 1 to 10","1987","Not Employed","Full Time","","","","","7"
"7 on Scale 1 to 10","1987","Not Employed","Not Working","484","0.117962942419","0.10766224819681","0.12826363664119","7"
"7 on Scale 1 to 10","1987","Not Employed","Part Time","","","","","7"
"7 on Scale 1 to 10","1987","Employed","Full Time","755","0.154927010142525","0.144776114392526","0.165077905892524","7"
"7 on Scale 1 to 10","1987","Employed","Part Time","263","0.14218905438508","0.126090838296071","0.158287270474088","7"
"7 on Scale 1 to 10","1987","Employed","Not Working","","","","","7"
"8 on Scale 1 to 10","1987","Not Employed","Full Time","","","","","8"
"8 on Scale 1 to 10","1987","Not Employed","Not Working","813","0.217022925724734","0.203859236796219","0.230186614653249","8"
"8 on Scale 1 to 10","1987","Employed","Full Time","1071","0.231683906425002","0.219847725748779","0.243520087101224","8"
"8 on Scale 1 to 10","1987","Not Employed","Part Time","","","","","8"
"8 on Scale 1 to 10","1987","Employed","Part Time","400","0.21628905253821","0.197311329521921","0.2352667755545","8"
"8 on Scale 1 to 10","1987","Employed","Not Working","","","","","8"
"9 on Scale 1 to 10","1987","Not Employed","Full Time","","","","","9"
"9 on Scale 1 to 10","1987","Employed","Full Time","477","0.102389309985201","0.0938844923949735","0.110894127575429","9"
"9 on Scale 1 to 10","1987","Not Employed","Not Working","529","0.142840492696118","0.13166654140307","0.154014443989166","9"
"9 on Scale 1 to 10","1987","Not Employed","Part Time","","","","","9"
"9 on Scale 1 to 10","1987","Employed","Part Time","174","0.103939667393841","0.0898724510911395","0.118006883696543","9"
"9 on Scale 1 to 10","1987","Employed","Not Working","","","","","9"
"0 Completely dissatisfied","1988","Not Employed","Full Time","","","","","0"
"0 Completely dissatisfied","1988","Not Employed","Part Time","","","","","0"
"0 Completely dissatisfied","1988","Not Employed","Not Working","23","","","","0"
"0 Completely dissatisfied","1988","Employed","Full Time","75","0.0129165862332746","0.00964858759510576","0.0161845848714435","0"
"0 Completely dissatisfied","1988","Employed","Part Time","20","","","","0"
"0 Completely dissatisfied","1988","Employed","Not Working","","","","","0"
"1 on Scale 1 to 10","1988","Not Employed","Full Time","","","","","1"
"1 on Scale 1 to 10","1988","Not Employed","Part Time","","","","","1"
"1 on Scale 1 to 10","1988","Not Employed","Not Working","31","0.00736796088890838","0.00455356429122867","0.0101823574865881","1"
"1 on Scale 1 to 10","1988","Employed","Not Working","","","","","1"
"1 on Scale 1 to 10","1988","Employed","Full Time","68","0.0144738524779675","0.011017188113826","0.017930516842109","1"
"1 on Scale 1 to 10","1988","Employed","Part Time","23","","","","1"
"10 Completely satisfied","1988","Not Employed","Full Time","","","","","10"
"10 Completely satisfied","1988","Not Employed","Part Time","","","","","10"
"10 Completely satisfied","1988","Not Employed","Not Working","812","0.263166032349296","0.248674402506442","0.277657662192149","10"
"10 Completely satisfied","1988","Employed","Full Time","523","0.115485972144783","0.106235837687548","0.124736106602019","10"
"10 Completely satisfied","1988","Employed","Part Time","261","0.148879903617741","0.132637011201838","0.165122796033643","10"
"10 Completely satisfied","1988","Employed","Not Working","","","","","10"
"2 on Scale 1 to 10","1988","Employed","Full Time","160","0.0346533250032409","0.0293597974957484","0.0399468525107335","2"
"2 on Scale 1 to 10","1988","Employed","Part Time","61","0.0327733329670377","0.0246492501526941","0.0408974157813813","2"
"2 on Scale 1 to 10","1988","Not Employed","Full Time","","","","","2"
"2 on Scale 1 to 10","1988","Not Employed","Part Time","","","","","2"
"2 on Scale 1 to 10","1988","Not Employed","Not Working","61","0.014383812991204","0.0104654160884991","0.0183022098939088","2"
"2 on Scale 1 to 10","1988","Employed","Not Working","","","","","2"
"3 on Scale 1 to 10","1988","Not Employed","Full Time","","","","","3"
"3 on Scale 1 to 10","1988","Not Employed","Part Time","","","","","3"
"3 on Scale 1 to 10","1988","Not Employed","Not Working","110","0.0250405434979731","0.0198985366553492","0.030182550340597","3"
"3 on Scale 1 to 10","1988","Employed","Full Time","261","0.0533373078461634","0.0468338513051021","0.0598407643872247","3"
"3 on Scale 1 to 10","1988","Employed","Part Time","87","0.0471472562604385","0.0374758191480561","0.056818693372821","3"
"3 on Scale 1 to 10","1988","Employed","Not Working","","","","","3"
"4 on Scale 1 to 10","1988","Employed","Full Time","304","0.0630725733995032","0.0560369219299229","0.0701082248690836","4"
"4 on Scale 1 to 10","1988","Not Employed","Full Time","","","","","4"
"4 on Scale 1 to 10","1988","Not Employed","Not Working","117","0.02769018469257","0.02229032148732","0.0330900478978199","4"
"4 on Scale 1 to 10","1988","Employed","Part Time","115","0.0599690289667623","0.0491351371305661","0.0708029208029584","4"
"4 on Scale 1 to 10","1988","Employed","Not Working","","","","","4"
"4 on Scale 1 to 10","1988","Not Employed","Part Time","","","","","4"
"5 on Scale 1 to 10","1988","Not Employed","Part Time","","","","","5"
"5 on Scale 1 to 10","1988","Not Employed","Full Time","","","","","5"
"5 on Scale 1 to 10","1988","Not Employed","Not Working","379","0.106878683120873","0.0967110873591652","0.11704627888258","5"
"5 on Scale 1 to 10","1988","Employed","Full Time","625","0.138101371437111","0.128116139517228","0.148086603356993","5"
"5 on Scale 1 to 10","1988","Employed","Part Time","263","0.14298654441002","0.127013367143357","0.158959721676683","5"
"5 on Scale 1 to 10","1988","Employed","Not Working","","","","","5"
"6 on Scale 1 to 10","1988","Not Employed","Part Time","","","","","6"
"6 on Scale 1 to 10","1988","Not Employed","Full Time","","","","","6"
"6 on Scale 1 to 10","1988","Employed","Full Time","465","0.103052512398895","0.0942532986665918","0.111851726131198","6"
"6 on Scale 1 to 10","1988","Employed","Part Time","191","0.101165060524822","0.0874054813492177","0.114924639700427","6"
"6 on Scale 1 to 10","1988","Not Employed","Not Working","267","0.0645212448695196","0.0564361367802228","0.0726063529588163","6"
