"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1994","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1994","no migration background","Rural Area","","","","","","","","","","","","","",""
"1994","no migration background","Urban Area","","","","","","","","","","","","","",""
"1995","direct migration background","Rural Area","4.46","5","461","3","4","5","5","5","4.38","4.54","2","5","5","5"
"1995","direct migration background","Urban Area","4.53","5","2324","3","4","5","5","5","4.5","4.56","1","5","5","5"
"1995","indirect migration background","Rural Area","3.94","4","75","3","3","5","5","5","3.73","4.15","2","5","4","4"
"1995","indirect migration background","Urban Area","4.1","4.74","433","2","3","5","5","5","4","4.2","1","5","4","4"
"1995","no migration background","Rural Area","4.39","5","3907","3","4","5","5","5","4.36","4.42","1","5","5","5"
"1995","no migration background","Urban Area","4.44","5","6060","3","4","5","5","5","4.42","4.46","1","5","5","5"
"1996","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1996","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1996","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1996","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1996","no migration background","Rural Area","","","","","","","","","","","","","",""
"1996","no migration background","Urban Area","","","","","","","","","","","","","",""
"1997","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1997","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1997","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1997","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1997","no migration background","Rural Area","","","","","","","","","","","","","",""
"1997","no migration background","Urban Area","","","","","","","","","","","","","",""
"1998","direct migration background","Rural Area","4.5","5","406","3","4","5","5","5","4.41","4.59","1","5","5","5"
"1998","direct migration background","Urban Area","4.53","5","1996","4","4","5","5","5","4.49","4.57","1","5","5","5"
"1998","indirect migration background","Rural Area","3.86","4","90","2","3","5","5","5","3.65","4.07","2","5","4","4"
"1998","indirect migration background","Urban Area","4.1","4","508","2","4","5","5","5","4.02","4.18","1","5","4","4"
"1998","no migration background","Rural Area","4.36","5","4345","3","4","5","5","5","4.33","4.39","1","5","5","5"
"1998","no migration background","Urban Area","4.4","5","6844","3","4","5","5","5","4.38","4.42","1","5","5","5"
"1999","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1999","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1999","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1999","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1999","no migration background","Rural Area","","","","","","","","","","","","","",""
"1999","no migration background","Urban Area","","","","","","","","","","","","","",""
"2000","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2000","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2000","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2000","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2000","no migration background","Rural Area","","","","","","","","","","","","","",""
"2000","no migration background","Urban Area","","","","","","","","","","","","","",""
"2001","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2001","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2001","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2001","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2001","no migration background","Rural Area","","","","","","","","","","","","","",""
"2001","no migration background","Urban Area","","","","","","","","","","","","","",""
"2002","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2002","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2002","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2002","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2002","no migration background","Rural Area","","","","","","","","","","","","","",""
"2002","no migration background","Urban Area","","","","","","","","","","","","","",""
"2003","direct migration background","Rural Area","4.51","5","461","3","4","5","5","5","4.44","4.58","1","5","5","5"
"2003","direct migration background","Urban Area","4.57","5","2154","4","4","5","5","5","4.54","4.6","1","5","5","5"
"2003","indirect migration background","Rural Area","4.35","5","100","3","4","5","5","5","4.16","4.54","2","5","4","5"
"2003","indirect migration background","Urban Area","4.18","5","681","2","4","5","5","5","4.11","4.25","1","5","4","5"
"2003","no migration background","Rural Area","4.37","5","6742","3","4","5","5","5","4.35","4.39","1","5","5","5"
"2003","no migration background","Urban Area","4.42","5","11972","3","4","5","5","5","4.4","4.44","1","5","5","5"
"2004","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2004","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2004","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2004","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2004","no migration background","Rural Area","","","","","","","","","","","","","",""
"2004","no migration background","Urban Area","","","","","","","","","","","","","",""
"2005","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2005","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2005","no migration background","Rural Area","","","","","","","","","","","","","",""
"2005","no migration background","Urban Area","","","","","","","","","","","","","",""
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","4.57","5","349","4","4","5","5","5","4.49","4.65","2","5","5","5"
"2008","direct migration background","Urban Area","4.55","5","1559","3","4","5","5","5","4.51","4.59","1","5","5","5"
"2008","indirect migration background","Rural Area","3.86","4","112","2","3","5","5","5","3.68","4.04","1","5","4","5"
"2008","indirect migration background","Urban Area","4.16","4","654","3","4","5","5","5","4.09","4.23","1","5","4","5"
"2008","no migration background","Rural Area","4.36","5","6084","3","4","5","5","5","4.34","4.38","1","5","5","5"
"2008","no migration background","Urban Area","4.39","5","10571","3","4","5","5","5","4.37","4.41","1","5","5","5"
"2009","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2009","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2009","no migration background","Rural Area","","","","","","","","","","","","","",""
"2009","no migration background","Urban Area","","","","","","","","","","","","","",""
"2010","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2010","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2010","no migration background","Rural Area","","","","","","","","","","","","","",""
"2010","no migration background","Urban Area","","","","","","","","","","","","","",""
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2012","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2012","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2012","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2012","no migration background","Rural Area","","","","","","","","","","","","","",""
"2012","no migration background","Urban Area","","","","","","","","","","","","","",""
"2013","direct migration background","Rural Area","4.48","5","648","3","4","5","5","5","4.41","4.55","1","5","5","5"
"2013","direct migration background","Urban Area","4.52","5","2008","3","4","5","5","5","4.48","4.56","1","5","5","5"
"2013","indirect migration background","Rural Area","4.04","4","223","2","3","5","5","5","3.91","4.17","1","5","4","5"
"2013","indirect migration background","Urban Area","4.18","4","961","3","4","5","5","5","4.12","4.24","1","5","4","5"
"2013","no migration background","Rural Area","4.3","5","8267","3","4","5","5","5","4.28","4.32","1","5","5","5"
"2013","no migration background","Urban Area","4.33","5","13387","3","4","5","5","5","4.31","4.35","1","5","5","5"
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2016","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2016","no migration background","Rural Area","","","","","","","","","","","","","",""
"2016","no migration background","Urban Area","","","","","","","","","","","","","",""
"2017","direct migration background","Rural Area","4.4","5","1574","3","4","5","5","5","4.35","4.45","1","5","5","5"
"2017","direct migration background","Urban Area","4.48","5","3955","3","4","5","5","5","4.45","4.51","1","5","5","5"
"2017","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2017","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2017","no migration background","Rural Area","","","","","","","","","","","","","",""
"2017","no migration background","Urban Area","","","","","","","","","","","","","",""
"2018","direct migration background","Rural Area","4.33","5","1014","3","4","5","5","5","4.27","4.39","1","5","5","5"
"2018","direct migration background","Urban Area","4.27","5","2838","2","4","5","5","5","4.23","4.31","1","5","5","5"
"2018","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2018","no migration background","Rural Area","","","","","","","","","","","","","",""
"2018","no migration background","Urban Area","","","","","","","","","","","","","",""
"2019","direct migration background","Rural Area","4.48","5","1935","3","4","5","5","5","4.44","4.52","1","5","5","5"
"2019","direct migration background","Urban Area","4.48","5","5179","3","4","5","5","5","4.45","4.51","1","5","5","5"
"2019","indirect migration background","Rural Area","4.2","5","327","3","4","5","5","5","4.1","4.3","1","5","4","5"
"2019","indirect migration background","Urban Area","4.16","4","1272","3","4","5","5","5","4.11","4.21","1","5","4","5"
"2019","no migration background","Rural Area","4.28","5","7538","3","4","5","5","5","4.26","4.3","1","5","4","5"
"2019","no migration background","Urban Area","4.32","5","11466","3","4","5","5","5","4.3","4.34","1","5","4","5"
