"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2009","16-34 y.","middle vocational","3.77","3.67","1797","2.33","3","4.67","5.33","6.67","3.71","3.83","1","7","3.66666674613953","4"
"2009","16-34 y.","vocational + Abi","3.94","4","338","2.33","3","4.67","5.67","6.67","3.81","4.07","1","7","3.66666674613953","4"
"2009","35-65 y.","general elemantary","4.21","4.33","588","2.67","3.33","5","5.67","7","4.11","4.31","1","7","4","4.33333349227905"
"2009","35-65 y.","higher education","3.7","3.67","2618","2.33","3","4.33","5.33","6.67","3.66","3.74","1","7","3.66666674613953","3.66666674613953"
"2009","35-65 y.","higher vocational","3.81","3.67","905","2.33","3","4.67","5.33","7","3.73","3.89","1","7","3.66666674613953","3.66666674613953"
"2009","35-65 y.","in school","","","","","","","","","","","","","",""
"2009","35-65 y.","inadequately","4.56","4.67","83","3","3.67","5.33","6.33","7","4.28","4.84","1","7","4","5"
"2009","35-65 y.","middle vocational","3.92","4","5102","2.33","3","4.67","5.67","7","3.89","3.95","1","7","3.66666674613953","4"
"2009","35-65 y.","vocational + Abi","3.86","4","567","2.33","3","4.67","5.33","6.67","3.76","3.96","1","7","3.66666674613953","4"
"2009","66 and older","general elemantary","4.12","4","663","2.5","3.33","5","5.67","7","4.02","4.22","1","7","4","4.33333349227905"
"2009","66 and older","higher education","3.74","3.67","878","2","3","4.33","5.33","6.67","3.66","3.82","1","7","3.66666674613953","3.66666674613953"
"2009","66 and older","higher vocational","3.74","3.67","316","2.33","3","4.33","5.33","6.33","3.62","3.86","1","6.67","3.66666674613953","4"
"2009","66 and older","in school","","","","","","","","","","","","","",""
"2009","66 and older","inadequately","4.13","4.1","43","3","3.67","4.67","5.67","6","3.82","4.44","1.33","6","4","4.66666650772095"
"2009","66 and older","middle vocational","3.92","4","2177","2.33","3","4.67","5.67","7","3.87","3.97","1","7","4","4"
"2009","66 and older","vocational + Abi","3.92","3.67","94","2.33","3","5","5.67","7","3.64","4.2","1.33","7","3.66666674613953","4.33333349227905"
"2010","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2010","16-34 y.","higher education","","","","","","","","","","","","","",""
"2010","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2010","16-34 y.","in school","","","","","","","","","","","","","",""
"2010","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2010","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2010","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2010","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2010","35-65 y.","higher education","","","","","","","","","","","","","",""
"2010","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2010","35-65 y.","in school","","","","","","","","","","","","","",""
"2010","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2010","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2010","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2010","66 and older","general elemantary","","","","","","","","","","","","","",""
"2010","66 and older","higher education","","","","","","","","","","","","","",""
"2010","66 and older","higher vocational","","","","","","","","","","","","","",""
"2010","66 and older","in school","","","","","","","","","","","","","",""
"2010","66 and older","inadequately","","","","","","","","","","","","","",""
"2010","66 and older","middle vocational","","","","","","","","","","","","","",""
"2010","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2011","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2011","16-34 y.","higher education","","","","","","","","","","","","","",""
"2011","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2011","16-34 y.","in school","","","","","","","","","","","","","",""
"2011","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2011","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2011","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2011","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2011","35-65 y.","higher education","","","","","","","","","","","","","",""
"2011","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2011","35-65 y.","in school","","","","","","","","","","","","","",""
"2011","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2011","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2011","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2011","66 and older","general elemantary","","","","","","","","","","","","","",""
"2011","66 and older","higher education","","","","","","","","","","","","","",""
"2011","66 and older","higher vocational","","","","","","","","","","","","","",""
"2011","66 and older","in school","","","","","","","","","","","","","",""
"2011","66 and older","inadequately","","","","","","","","","","","","","",""
"2011","66 and older","middle vocational","","","","","","","","","","","","","",""
"2011","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2012","16-34 y.","general elemantary","4.14","4","416","2.33","3.33","5","6","7","4.02","4.26","1","7","4","4.33333349227905"
"2012","16-34 y.","higher education","3.73","3.67","202","2.33","3","4.33","5.33","7","3.57","3.89","1","7","3.33333325386047","4"
"2012","16-34 y.","higher vocational","3.81","3.67","45","2.67","3","4.33","5","7","3.4","4.22","1.67","7","3","4.33333349227905"
"2012","16-34 y.","in school","3.73","3.67","190","2.33","3","4.33","5.67","7","3.55","3.91","1","7","3.33333325386047","3.66666674613953"
"2012","16-34 y.","inadequately","4.32","4","87","2.67","3.33","5.33","5.67","7","4.04","4.6","1.67","7","4","5"
"2012","16-34 y.","middle vocational","4.08","4","955","2.67","3.33","5","5.67","6.67","4","4.16","1","7","4","4.33333349227905"
"2012","16-34 y.","vocational + Abi","3.98","4","182","2.33","3.33","4.67","5.67","6.67","3.8","4.16","1","7","4","4.33333349227905"
"2012","35-65 y.","general elemantary","4.24","4.03","358","2.67","3.33","5","6","7","4.12","4.36","1.33","7","4","4.33333349227905"
"2012","35-65 y.","higher education","3.7","3.67","1290","2","2.67","4.33","5.33","6.67","3.63","3.77","1","7","3.66666674613953","3.66666674613953"
"2012","35-65 y.","higher vocational","3.69","3.67","317","2","2.67","4.67","5","6","3.56","3.82","1","6.67","3.33333325386047","4"
"2012","35-65 y.","in school","","","","","","","","","","","","","",""
"2012","35-65 y.","inadequately","4.71","4.67","70","3","3.67","5.67","6.33","7","4.42","5","1.67","7","4.33333349227905","5"
"2012","35-65 y.","middle vocational","3.93","4","2287","2.33","3","4.67","5.67","6.67","3.88","3.98","1","7","4","4"
"2012","35-65 y.","vocational + Abi","3.85","4","576","2","3","4.67","5.67","6.67","3.75","3.95","1","7","3.66666674613953","4"
"2012","66 and older","general elemantary","","","","","","","","","","","","","",""
"2012","66 and older","higher education","","","","","","","","","","","","","",""
"2012","66 and older","higher vocational","","","","","","","","","","","","","",""
"2012","66 and older","in school","","","","","","","","","","","","","",""
"2012","66 and older","inadequately","","","","","","","","","","","","","",""
"2012","66 and older","middle vocational","","","","","","","","","","","","","",""
"2012","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2013","16-34 y.","general elemantary","3.76","3.67","464","2","3","4.67","5.33","6.33","3.65","3.87","1","7","3.66666674613953","4"
"2013","16-34 y.","higher education","3.54","3.33","674","2","2.67","4.33","5","6.33","3.45","3.63","1","7","3.33333325386047","3.66666674613953"
"2013","16-34 y.","higher vocational","3.27","3.33","103","2","2","4","4.67","6","3.03","3.51","1","6.33","3","3.66666674613953"
"2013","16-34 y.","in school","3.89","4","259","2.33","3","4.67","5.67","6.67","3.75","4.03","1","7","3.66666674613953","4"
"2013","16-34 y.","inadequately","3.86","4","47","2","3","4.67","5.33","6.33","3.49","4.23","1.33","7","3.66666674613953","4.66666650772095"
"2013","16-34 y.","middle vocational","3.69","3.67","1617","2.33","2.67","4.67","5.33","6.67","3.63","3.75","1","7","3.66666674613953","3.66666674613953"
"2013","16-34 y.","vocational + Abi","3.9","4","290","2.33","3","4.67","5.33","7","3.77","4.03","1","7","3.66666674613953","4"
"2013","35-65 y.","general elemantary","4.1","4","656","2.33","3.33","5","6","7","4","4.2","1","7","4","4.33333349227905"
"2013","35-65 y.","higher education","3.57","3.67","2639","2","2.67","4.33","5","6.33","3.52","3.62","1","7","3.33333325386047","3.66666674613953"
"2013","35-65 y.","higher vocational","3.68","3.67","876","2.33","3","4.33","5.33","6.33","3.6","3.76","1","7","3.66666674613953","3.66666674613953"
"2013","35-65 y.","in school","","","","","","","","","","","","","",""
"2013","35-65 y.","inadequately","4.46","4.33","98","3","3.67","5.33","6.33","7","4.22","4.7","1.67","7","4","5"
"2013","35-65 y.","middle vocational","3.81","3.67","5265","2.33","3","4.67","5.33","6.67","3.78","3.84","1","7","3.66666674613953","3.66666674613953"
"2013","35-65 y.","vocational + Abi","3.65","3.67","692","2","3","4.33","5.33","6.67","3.56","3.74","1","7","3.66666674613953","3.66666674613953"
"2013","66 and older","general elemantary","4.02","4","724","2.33","3.33","5","5.67","7","3.93","4.11","1","7","4","4"
"2013","66 and older","higher education","3.6","3.67","1154","2","2.67","4.33","5.33","6.33","3.53","3.67","1","7","3.33333325386047","3.66666674613953"
"2013","66 and older","higher vocational","3.69","3.67","351","2","3","4.33","5","6","3.57","3.81","1","7","3.66666674613953","4"
"2013","66 and older","in school","","","","","","","","","","","","","",""
"2013","66 and older","inadequately","3.64","3.67","49","1","2.67","4.67","6","7","3.2","4.08","1","7","3.33333325386047","4.66666650772095"
"2013","66 and older","middle vocational","3.88","4","2548","2.33","3","4.67","5.33","7","3.83","3.93","1","7","4","4"
"2013","66 and older","vocational + Abi","3.51","3.67","118","1.67","2.67","4.33","5","6","3.29","3.73","1","6.33","3.33333325386047","4"
"2014","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2014","16-34 y.","higher education","","","","","","","","","","","","","",""
"2014","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2014","16-34 y.","in school","","","","","","","","","","","","","",""
"2014","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2014","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2014","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2014","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2014","35-65 y.","higher education","","","","","","","","","","","","","",""
"2014","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2014","35-65 y.","in school","","","","","","","","","","","","","",""
"2014","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2014","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2014","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2014","66 and older","general elemantary","","","","","","","","","","","","","",""
"2014","66 and older","higher education","","","","","","","","","","","","","",""
"2014","66 and older","higher vocational","","","","","","","","","","","","","",""
"2014","66 and older","in school","","","","","","","","","","","","","",""
"2014","66 and older","inadequately","","","","","","","","","","","","","",""
"2014","66 and older","middle vocational","","","","","","","","","","","","","",""
"2014","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2015","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2015","16-34 y.","higher education","","","","","","","","","","","","","",""
"2015","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2015","16-34 y.","in school","","","","","","","","","","","","","",""
"2015","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2015","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2015","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2015","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2015","35-65 y.","higher education","","","","","","","","","","","","","",""
"2015","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2015","35-65 y.","in school","","","","","","","","","","","","","",""
"2015","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2015","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2015","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2015","66 and older","general elemantary","","","","","","","","","","","","","",""
"2015","66 and older","higher education","","","","","","","","","","","","","",""
"2015","66 and older","higher vocational","","","","","","","","","","","","","",""
"2015","66 and older","in school","","","","","","","","","","","","","",""
"2015","66 and older","inadequately","","","","","","","","","","","","","",""
"2015","66 and older","middle vocational","","","","","","","","","","","","","",""
"2015","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2016","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2016","16-34 y.","higher education","","","","","","","","","","","","","",""
"2016","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2016","16-34 y.","in school","","","","","","","","","","","","","",""
"2016","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2016","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2016","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2016","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2016","35-65 y.","higher education","","","","","","","","","","","","","",""
"2016","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2016","35-65 y.","in school","","","","","","","","","","","","","",""
"2016","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2016","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2016","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2016","66 and older","general elemantary","","","","","","","","","","","","","",""
"2016","66 and older","higher education","","","","","","","","","","","","","",""
"2016","66 and older","higher vocational","","","","","","","","","","","","","",""
"2016","66 and older","in school","","","","","","","","","","","","","",""
"2016","66 and older","inadequately","","","","","","","","","","","","","",""
"2016","66 and older","middle vocational","","","","","","","","","","","","","",""
"2016","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2017","16-34 y.","general elemantary","4.13","4","1282","2.67","3.33","5","5.67","6.67","4.06","4.2","1","7","4","4"
"2017","16-34 y.","higher education","3.76","3.67","1280","2","2.67","4.67","5.33","6.67","3.69","3.83","1","7","3.66666674613953","3.66666674613953"
"2017","16-34 y.","higher vocational","3.73","3.67","128","2.33","3","4.67","5","5.67","3.53","3.93","1","7","3.33333325386047","4"
"2017","16-34 y.","in school","3.89","3.67","412","2.33","3","4.67","5.67","7","3.77","4.01","1","7","3.66666674613953","4"
"2017","16-34 y.","inadequately","3.97","4","615","2.33","3","5","5.67","7","3.87","4.07","1","7","3.33333325386047","3.66666674613953"
"2017","16-34 y.","middle vocational","3.93","4","2712","2.33","3","4.67","5.67","6.67","3.88","3.98","1","7","4","4"
"2017","16-34 y.","vocational + Abi","3.88","4","565","2","3","5","5.33","6.67","3.78","3.98","1","7","3.66666674613953","4"
"2017","35-65 y.","general elemantary","4.12","4","1385","2.5","3.33","5","6","7","4.05","4.19","1","7","3.66666674613953","4"
"2017","35-65 y.","higher education","3.55","3.33","4467","2","2.67","4.33","5.33","6.33","3.51","3.59","1","7","3.33333325386047","3.66666674613953"
"2017","35-65 y.","higher vocational","3.6","3.33","1069","2","2.67","4.33","5.33","6.67","3.53","3.67","1","7","3.33333325386047","3.66666674613953"
"2017","35-65 y.","in school","","","","","","","","","","","","","",""
"2017","35-65 y.","inadequately","4.18","4","708","2.67","3.33","5","5.67","7","4.08","4.28","1","7","3.66666674613953","4"
"2017","35-65 y.","middle vocational","3.83","3.67","7296","2.33","3","4.67","5.33","6.67","3.8","3.86","1","7","3.66666674613953","4"
"2017","35-65 y.","vocational + Abi","3.81","3.67","1584","2.33","3","4.67","5.33","6.67","3.75","3.87","1","7","3.66666674613953","4"
"2017","66 and older","general elemantary","3.94","4","624","2.33","3","4.67","5.33","6.67","3.84","4.04","1","7","4","4"
"2017","66 and older","higher education","3.62","3.67","1273","2","2.67","4.33","5","6.67","3.56","3.68","1","7","3.33333325386047","3.66666674613953"
"2017","66 and older","higher vocational","3.67","3.67","347","2.33","3","4.33","5","6.67","3.55","3.79","1","7","3.66666674613953","4"
"2017","66 and older","in school","","","","","","","","","","","","","",""
"2017","66 and older","inadequately","4.15","4.33","51","2.33","3.33","4.67","5.67","7","3.74","4.56","1","7","3.33333325386047","4.33333349227905"
"2017","66 and older","middle vocational","3.81","4","2574","2","3","4.67","5.33","6.67","3.76","3.86","1","7","3.66666674613953","4"
"2017","66 and older","vocational + Abi","3.84","4","140","2.33","3","4.67","5.33","6.33","3.65","4.03","1","6.5","3.66666674613953","4"
"2018","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2018","16-34 y.","higher education","","","","","","","","","","","","","",""
"2018","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2018","16-34 y.","in school","","","","","","","","","","","","","",""
"2018","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2018","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2018","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2018","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2018","35-65 y.","higher education","","","","","","","","","","","","","",""
"2018","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2018","35-65 y.","in school","","","","","","","","","","","","","",""
"2018","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2018","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2018","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2018","66 and older","general elemantary","","","","","","","","","","","","","",""
"2018","66 and older","higher education","","","","","","","","","","","","","",""
"2018","66 and older","higher vocational","","","","","","","","","","","","","",""
"2018","66 and older","in school","","","","","","","","","","","","","",""
"2018","66 and older","inadequately","","","","","","","","","","","","","",""
"2018","66 and older","middle vocational","","","","","","","","","","","","","",""
"2018","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2019","16-34 y.","general elemantary","3.82","3.67","840","2.33","3","4.67","5.33","7","3.73","3.91","1","7","3.66666674613953","4"
"2019","16-34 y.","higher education","3.6","3.33","1007","2","2.67","4.33","5.33","6.67","3.52","3.68","1","7","3.33333325386047","3.66666674613953"
"2019","16-34 y.","higher vocational","3.3","3.67","135","1.33","2.33","4","4.67","5.67","3.1","3.5","1","6.67","3","3.66666674613953"
"2019","16-34 y.","in school","3.8","3.92","330","2.33","3","4.67","5.33","7","3.66","3.94","1","7","3.66666674613953","4"
"2019","16-34 y.","inadequately","3.93","3.97","106","2.33","3","4.67","6","6.67","3.66","4.2","1","7","4","4.66666650772095"
"2019","16-34 y.","middle vocational","3.62","3.67","2073","2","2.67","4.33","5.33","6.67","3.57","3.67","1","7","3.66666674613953","3.66666674613953"
"2019","16-34 y.","vocational + Abi","3.65","3.67","461","2","2.67","4.33","5","6.33","3.54","3.76","1","7","3.66666674613953","4"
"2019","35-65 y.","general elemantary","3.97","4","1017","2.33","3","4.67","5.67","7","3.89","4.05","1","7","3.66666674613953","4"
"2019","35-65 y.","higher education","3.36","3.33","4547","1.67","2.33","4.33","5","6.33","3.32","3.4","1","7","3.33333325386047","3.33333325386047"
"2019","35-65 y.","higher vocational","3.4","3.33","1146","2","2.33","4.33","5","6.33","3.33","3.47","1","7","3.33333325386047","3.33333325386047"
"2019","35-65 y.","in school","","","","","","","","","","","","","",""
"2019","35-65 y.","inadequately","4.14","4.33","249","2","3.33","5","6","7","3.99","4.29","1","7","4","4.33333349227905"
"2019","35-65 y.","middle vocational","3.61","3.67","6462","2","2.67","4.33","5.33","6.67","3.58","3.64","1","7","3.66666674613953","3.66666674613953"
"2019","35-65 y.","vocational + Abi","3.62","3.67","1540","2","2.67","4.33","5.33","6.67","3.56","3.68","1","7","3.33333325386047","3.66666674613953"
"2019","66 and older","general elemantary","3.69","3.67","552","2","3","4.5","5.33","6.67","3.59","3.79","1","7","3.66666674613953","3.66666674613953"
"2019","66 and older","higher education","3.44","3.33","1458","2","2.33","4.33","5","6.67","3.38","3.5","1","7","3.33333325386047","3.33333325386047"
"2019","66 and older","higher vocational","3.54","3.67","388","1.67","2.67","4.33","5","6.33","3.41","3.67","1","7","3.33333325386047","3.66666674613953"
"2019","66 and older","in school","","","","","","","","","","","","","",""
"2019","66 and older","inadequately","3.79","3.95","35","2.67","3","4.67","6","6","3.34","4.24","1","6","3","4"
"2019","66 and older","middle vocational","3.63","3.67","2583","2","2.67","4.33","5.33","6.67","3.58","3.68","1","7","3.66666674613953","3.66666674613953"
"2019","66 and older","vocational + Abi","3.61","3.67","167","2","2.67","4.33","5.33","6.33","3.41","3.81","1","6.67","3.33333325386047","3.66666674613953"
