"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2012","indirect migration background","Westdeutschland, alte Bundeslaender","4.04","4","452","2.33","3","5","5.67","7","3.92","4.16","1","7","3.66666674613953","4"
"2012","no migration background","Ostdeutschland, neue Bundeslaender","3.92","4","1251","2.33","3","4.67","5.67","7","3.85","3.99","1","7","3.66666674613953","4"
"2012","no migration background","Westdeutschland, alte Bundeslaender","3.88","4","4304","2.33","3","4.67","5.67","7","3.84","3.92","1","7","3.66666674613953","4"
"2013","direct migration background","Ostdeutschland, neue Bundeslaender","4.09","4.33","81","2.67","3.33","4.67","5.33","6","3.84","4.34","1.33","6","3.66666674613953","4.66666650772095"
"2013","direct migration background","Westdeutschland, alte Bundeslaender","3.89","4","1606","2.33","3","4.67","5.5","6.67","3.83","3.95","1","7","4","4"
"2013","indirect migration background","Ostdeutschland, neue Bundeslaender","3.54","3.22","45","2.33","2.67","4","5.33","6.67","3.19","3.89","1.67","6.67","3.33333325386047","4.33333349227905"
"2013","indirect migration background","Westdeutschland, alte Bundeslaender","3.63","3.67","670","2","2.67","4.33","5.33","6.33","3.54","3.72","1","7","3.66666674613953","3.66666674613953"
"2013","no migration background","Ostdeutschland, neue Bundeslaender","3.85","3.67","4345","2.33","3","4.67","5.33","6.67","3.81","3.89","1","7","3.66666674613953","4"
"2013","no migration background","Westdeutschland, alte Bundeslaender","3.73","3.67","12152","2","3","4.67","5.33","6.67","3.71","3.75","1","7","3.66666674613953","3.66666674613953"
"2014","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2014","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2014","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2014","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2014","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2014","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2015","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2015","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2015","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2015","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2015","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2015","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2016","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2016","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2016","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2016","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2016","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2016","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2017","direct migration background","Ostdeutschland, neue Bundeslaender","3.97","4","840","2.33","3","5","5.67","6.67","3.88","4.06","1","7","3.66666674613953","4"
"2017","direct migration background","Westdeutschland, alte Bundeslaender","3.91","4","6447","2.33","3","4.67","5.67","6.67","3.88","3.94","1","7","3.66666674613953","3.66666674613953"
"2017","indirect migration background","Ostdeutschland, neue Bundeslaender","3.71","3.33","107","2.33","3","5","5","6.33","3.46","3.96","1.33","7","3.33333325386047","4"
"2017","indirect migration background","Westdeutschland, alte Bundeslaender","3.87","4","1608","2.33","3","4.67","5.33","6.67","3.81","3.93","1","7","4","4"
"2017","no migration background","Ostdeutschland, neue Bundeslaender","3.86","4","5160","2.33","3","4.67","5.33","6.67","3.83","3.89","1","7","3.66666674613953","4"
"2017","no migration background","Westdeutschland, alte Bundeslaender","3.77","3.67","15164","2","3","4.67","5.33","6.67","3.75","3.79","1","7","3.66666674613953","3.66666674613953"
"2018","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2018","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2018","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2018","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2018","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2018","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2019","direct migration background","Ostdeutschland, neue Bundeslaender","3.73","3.67","290","2","3","4.67","5.33","6.33","3.59","3.87","1","7","3.66666674613953","4"
"2019","direct migration background","Westdeutschland, alte Bundeslaender","3.72","3.67","3551","2","3","4.67","5.33","6.67","3.68","3.76","1","7","3.66666674613953","3.66666674613953"
"2019","indirect migration background","Ostdeutschland, neue Bundeslaender","3.39","3.19","133","2","2.67","4","5","6.33","3.16","3.62","1","6.33","3","3.66666674613953"
"2019","indirect migration background","Westdeutschland, alte Bundeslaender","3.64","3.67","1563","2","2.67","4.33","5.33","6.67","3.58","3.7","1","7","3.66666674613953","3.66666674613953"
"2019","no migration background","Ostdeutschland, neue Bundeslaender","3.68","3.67","5152","2","3","4.33","5.33","6.67","3.65","3.71","1","7","3.66666674613953","3.66666674613953"
"2019","no migration background","Westdeutschland, alte Bundeslaender","3.55","3.67","15056","2","2.67","4.33","5.33","6.67","3.53","3.57","1","7","3.33333325386047","3.33333325386047"
