"plh0111","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very important","1990","(2a) intermediate vocational","middle vocational","21","","",""
"Very important","1990","(2a) intermediate vocational","vocational + Abi","","","",""
"Very important","1990","(2a) intermediate vocational","higher vocational","2","","",""
"Very important","1990","(2a) intermediate vocational","higher education","","","",""
"Very important","1990","(2c_gen) general maturity certificate","in school","","","",""
"Very important","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"Very important","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"Very important","1990","(2c_gen) general maturity certificate","middle vocational","19","","",""
"Very important","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Very important","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"Very important","1990","(2c_gen) general maturity certificate","higher education","","","",""
"Very important","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"Very important","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Very important","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Very important","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Very important","1990","(2c_voc) vocational maturity certificate","vocational + Abi","9","","",""
"Very important","1990","(2c_voc) vocational maturity certificate","higher vocational","3","","",""
"Very important","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"Very important","1990","(3a) lower tertiary education","in school","","","",""
"Very important","1990","(3a) lower tertiary education","inadequately","","","",""
"Very important","1990","(3a) lower tertiary education","general elemantary","","","",""
"Very important","1990","(3a) lower tertiary education","middle vocational","","","",""
"Very important","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"Very important","1990","(3a) lower tertiary education","higher vocational","","","",""
"Very important","1990","(3a) lower tertiary education","higher education","9","","",""
"Very important","1990","(3b) higher tertiary education","in school","","","",""
"Very important","1990","(3b) higher tertiary education","inadequately","","","",""
"Very important","1990","(3b) higher tertiary education","general elemantary","","","",""
"Very important","1990","(3b) higher tertiary education","middle vocational","","","",""
"Very important","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"Very important","1990","(3b) higher tertiary education","higher vocational","","","",""
"Very important","1990","(3b) higher tertiary education","higher education","25","","",""
"Important","1990","(0) in school","in school","28","","",""
"Important","1990","(0) in school","inadequately","","","",""
"Important","1990","(0) in school","general elemantary","","","",""
"Important","1990","(0) in school","middle vocational","","","",""
"Important","1990","(0) in school","vocational + Abi","","","",""
"Important","1990","(0) in school","higher vocational","","","",""
"Important","1990","(0) in school","higher education","","","",""
"Important","1990","(1a) inadequately completed","in school","","","",""
"Important","1990","(1a) inadequately completed","inadequately","9","","",""
"Important","1990","(1a) inadequately completed","general elemantary","","","",""
"Important","1990","(1a) inadequately completed","middle vocational","2","","",""
"Important","1990","(1a) inadequately completed","vocational + Abi","","","",""
"Important","1990","(1a) inadequately completed","higher vocational","1","","",""
"Important","1990","(1a) inadequately completed","higher education","","","",""
"Important","1990","(1b) general elementary school","in school","","","",""
"Important","1990","(1b) general elementary school","inadequately","2","","",""
"Important","1990","(1b) general elementary school","general elemantary","161","0.123410456324667","0.10572730259199","0.141093610057344"
"Important","1990","(1b) general elementary school","middle vocational","","","",""
"Important","1990","(1b) general elementary school","vocational + Abi","","","",""
"Important","1990","(1b) general elementary school","higher vocational","","","",""
"Important","1990","(1b) general elementary school","higher education","","","",""
"Important","1990","(1c) basic vocational qualification","in school","","","",""
"Important","1990","(1c) basic vocational qualification","inadequately","","","",""
"Important","1990","(1c) basic vocational qualification","general elemantary","","","",""
"Important","1990","(1c) basic vocational qualification","middle vocational","469","0.188641993431508","0.173406520224591","0.203877466638424"
"Important","1990","(1c) basic vocational qualification","vocational + Abi","","","",""
"Important","1990","(1c) basic vocational qualification","higher vocational","44","0.197055826173225","0.144373693332438","0.249737959014012"
"Important","1990","(1c) basic vocational qualification","higher education","","","",""
"Important","1990","(2b) intermediate general qualification","in school","","","",""
"Important","1990","(2b) intermediate general qualification","inadequately","","","",""
"Important","1990","(2b) intermediate general qualification","general elemantary","79","0.281010503193073","0.229976162521072","0.332044843865074"
"Important","1990","(2b) intermediate general qualification","middle vocational","","","",""
"Important","1990","(2b) intermediate general qualification","vocational + Abi","","","",""
"Important","1990","(2b) intermediate general qualification","higher vocational","","","",""
"Important","1990","(2b) intermediate general qualification","higher education","","","",""
"Important","1990","(2a) intermediate vocational","in school","","","",""
"Important","1990","(2a) intermediate vocational","inadequately","","","",""
"Important","1990","(2a) intermediate vocational","general elemantary","","","",""
"Important","1990","(2a) intermediate vocational","middle vocational","266","0.253885918019013","0.227684965305189","0.280086870732837"
"Important","1990","(2a) intermediate vocational","vocational + Abi","","","",""
"Important","1990","(2a) intermediate vocational","higher vocational","41","0.232415732223812","0.167968849953545","0.296862614494079"
"Important","1990","(2a) intermediate vocational","higher education","","","",""
"Important","1990","(2c_gen) general maturity certificate","in school","","","",""
"Important","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"Important","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"Important","1990","(2c_gen) general maturity certificate","middle vocational","91","0.373719685366059","0.313869073025798","0.433570297706321"
"Important","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Important","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"Important","1990","(2c_gen) general maturity certificate","higher education","","","",""
"Important","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"Important","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Important","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Important","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Important","1990","(2c_voc) vocational maturity certificate","vocational + Abi","56","0.266039418197163","0.205549844567823","0.326528991826503"
"Important","1990","(2c_voc) vocational maturity certificate","higher vocational","36","0.370489841783436","0.281050498151874","0.459929185414997"
"Important","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"Important","1990","(3a) lower tertiary education","in school","","","",""
"Important","1990","(3a) lower tertiary education","inadequately","","","",""
"Important","1990","(3a) lower tertiary education","general elemantary","","","",""
"Important","1990","(3a) lower tertiary education","middle vocational","","","",""
"Important","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"Important","1990","(3a) lower tertiary education","higher vocational","","","",""
"Important","1990","(3a) lower tertiary education","higher education","76","0.350342367640532","0.288552259870089","0.412132475410976"
"Important","1990","(3b) higher tertiary education","in school","","","",""
"Important","1990","(3b) higher tertiary education","inadequately","","","",""
"Important","1990","(3b) higher tertiary education","general elemantary","","","",""
"Important","1990","(3b) higher tertiary education","middle vocational","","","",""
"Important","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"Important","1990","(3b) higher tertiary education","higher vocational","","","",""
"Important","1990","(3b) higher tertiary education","higher education","182","0.420905193982879","0.374022747254525","0.467787640711234"
"Less important","1990","(0) in school","in school","63","0.602827669745067","0.511387330209823","0.694268009280311"
"Less important","1990","(0) in school","inadequately","","","",""
"Less important","1990","(0) in school","general elemantary","","","",""
"Less important","1990","(0) in school","middle vocational","","","",""
"Less important","1990","(0) in school","vocational + Abi","","","",""
"Less important","1990","(0) in school","higher vocational","","","",""
"Less important","1990","(0) in school","higher education","","","",""
"Less important","1990","(1a) inadequately completed","in school","","","",""
"Less important","1990","(1a) inadequately completed","inadequately","16","","",""
"Less important","1990","(1a) inadequately completed","general elemantary","","","",""
"Less important","1990","(1a) inadequately completed","middle vocational","5","","",""
"Less important","1990","(1a) inadequately completed","vocational + Abi","","","",""
"Less important","1990","(1a) inadequately completed","higher vocational","1","","",""
"Less important","1990","(1a) inadequately completed","higher education","","","",""
"Less important","1990","(1b) general elementary school","in school","","","",""
"Less important","1990","(1b) general elementary school","inadequately","12","","",""
"Less important","1990","(1b) general elementary school","general elemantary","568","0.414459810471514","0.387974493975812","0.440945126967217"
"Less important","1990","(1b) general elementary school","middle vocational","","","",""
"Less important","1990","(1b) general elementary school","vocational + Abi","","","",""
"Less important","1990","(1b) general elementary school","higher vocational","","","",""
"Less important","1990","(1b) general elementary school","higher education","","","",""
"Less important","1990","(1c) basic vocational qualification","in school","","","",""
"Less important","1990","(1c) basic vocational qualification","inadequately","","","",""
"Less important","1990","(1c) basic vocational qualification","general elemantary","","","",""
"Less important","1990","(1c) basic vocational qualification","middle vocational","1296","0.49803854163092","0.478567142521375","0.517509940740464"
"Less important","1990","(1c) basic vocational qualification","vocational + Abi","","","",""
"Less important","1990","(1c) basic vocational qualification","higher vocational","122","0.529491951453473","0.463386200435776","0.59559770247117"
"Less important","1990","(1c) basic vocational qualification","higher education","","","",""
"Less important","1990","(2b) intermediate general qualification","in school","","","",""
"Less important","1990","(2b) intermediate general qualification","inadequately","","","",""
"Less important","1990","(2b) intermediate general qualification","general elemantary","135","0.44611825060956","0.389680008033861","0.502556493185259"
"Less important","1990","(2b) intermediate general qualification","middle vocational","","","",""
"Less important","1990","(2b) intermediate general qualification","vocational + Abi","","","",""
"Less important","1990","(2b) intermediate general qualification","higher vocational","","","",""
"Less important","1990","(2b) intermediate general qualification","higher education","","","",""
"Less important","1990","(2a) intermediate vocational","in school","","","",""
"Less important","1990","(2a) intermediate vocational","inadequately","","","",""
"Less important","1990","(2a) intermediate vocational","general elemantary","","","",""
"Less important","1990","(2a) intermediate vocational","middle vocational","580","0.542071301927738","0.512078136913953","0.572064466941522"
"Less important","1990","(2a) intermediate vocational","vocational + Abi","","","",""
"Less important","1990","(2a) intermediate vocational","higher vocational","89","0.528033217262929","0.451861726076996","0.604204708448861"
"Less important","1990","(2a) intermediate vocational","higher education","","","",""
"Less important","1990","(2c_gen) general maturity certificate","in school","","","",""
"Less important","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"Less important","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"Less important","1990","(2c_gen) general maturity certificate","middle vocational","117","0.464079512145835","0.402383426850756","0.525775597440915"
"Less important","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Less important","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"Less important","1990","(2c_gen) general maturity certificate","higher education","","","",""
"Less important","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"Less important","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Less important","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Less important","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Less important","1990","(2c_voc) vocational maturity certificate","vocational + Abi","113","0.531639364669107","0.463331624324979","0.599947105013235"
"Less important","1990","(2c_voc) vocational maturity certificate","higher vocational","56","0.465879041342403","0.37349531491094","0.558262767773865"
"Less important","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"Less important","1990","(3a) lower tertiary education","in school","","","",""
"Less important","1990","(3a) lower tertiary education","inadequately","","","",""
"Less important","1990","(3a) lower tertiary education","general elemantary","","","",""
"Less important","1990","(3a) lower tertiary education","middle vocational","","","",""
"Less important","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"Less important","1990","(3a) lower tertiary education","higher vocational","","","",""
"Less important","1990","(3a) lower tertiary education","higher education","109","0.453735266001638","0.389254052857131","0.518216479146146"
"Less important","1990","(3b) higher tertiary education","in school","","","",""
"Less important","1990","(3b) higher tertiary education","inadequately","","","",""
"Less important","1990","(3b) higher tertiary education","general elemantary","","","",""
"Less important","1990","(3b) higher tertiary education","middle vocational","","","",""
"Less important","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"Less important","1990","(3b) higher tertiary education","higher vocational","","","",""
"Less important","1990","(3b) higher tertiary education","higher education","183","0.445169904808817","0.397975969284835","0.492363840332799"
"Quite unimportant","1990","(0) in school","in school","13","","",""
"Quite unimportant","1990","(0) in school","inadequately","","","",""
"Quite unimportant","1990","(0) in school","general elemantary","","","",""
"Quite unimportant","1990","(0) in school","middle vocational","","","",""
"Quite unimportant","1990","(0) in school","vocational + Abi","","","",""
"Quite unimportant","1990","(0) in school","higher vocational","","","",""
"Quite unimportant","1990","(0) in school","higher education","","","",""
"Quite unimportant","1990","(1a) inadequately completed","in school","","","",""
"Quite unimportant","1990","(1a) inadequately completed","inadequately","25","","",""
"Quite unimportant","1990","(1a) inadequately completed","general elemantary","","","",""
"Quite unimportant","1990","(1a) inadequately completed","middle vocational","3","","",""
"Quite unimportant","1990","(1a) inadequately completed","vocational + Abi","","","",""
"Quite unimportant","1990","(1a) inadequately completed","higher vocational","","","",""
"Quite unimportant","1990","(1a) inadequately completed","higher education","","","",""
"Quite unimportant","1990","(1b) general elementary school","in school","","","",""
"Quite unimportant","1990","(1b) general elementary school","inadequately","9","","",""
"Quite unimportant","1990","(1b) general elementary school","general elemantary","577","0.446154648393739","0.419429349614713","0.472879947172765"
"Quite unimportant","1990","(1b) general elementary school","middle vocational","","","",""
"Quite unimportant","1990","(1b) general elementary school","vocational + Abi","","","",""
"Quite unimportant","1990","(1b) general elementary school","higher vocational","","","",""
"Quite unimportant","1990","(1b) general elementary school","higher education","","","",""
"Quite unimportant","1990","(1c) basic vocational qualification","in school","","","",""
"Quite unimportant","1990","(1c) basic vocational qualification","inadequately","","","",""
"Quite unimportant","1990","(1c) basic vocational qualification","general elemantary","","","",""
"Quite unimportant","1990","(1c) basic vocational qualification","middle vocational","715","0.291633582894679","0.273933380000201","0.309333785789158"
"Quite unimportant","1990","(1c) basic vocational qualification","vocational + Abi","","","",""
"Quite unimportant","1990","(1c) basic vocational qualification","higher vocational","47","0.25062579332363","0.193228913222112","0.308022673425148"
"Quite unimportant","1990","(1c) basic vocational qualification","higher education","","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","in school","","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","inadequately","","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","general elemantary","80","0.25415757885728","0.204724799217222","0.303590358497338"
"Quite unimportant","1990","(2b) intermediate general qualification","middle vocational","","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","vocational + Abi","","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","higher vocational","","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","higher education","","","",""
"Quite unimportant","1990","(2a) intermediate vocational","in school","","","",""
"Quite unimportant","1990","(2a) intermediate vocational","inadequately","","","",""
"Quite unimportant","1990","(2a) intermediate vocational","general elemantary","","","",""
"Quite unimportant","1990","(2a) intermediate vocational","middle vocational","193","0.183975421576259","0.16065015146502","0.207300691687498"
"Quite unimportant","1990","(2a) intermediate vocational","vocational + Abi","","","",""
"Quite unimportant","1990","(2a) intermediate vocational","higher vocational","33","0.227585108251658","0.163611129971229","0.291559086532087"
"Quite unimportant","1990","(2a) intermediate vocational","higher education","","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","in school","","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","middle vocational","24","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","higher education","","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","vocational + Abi","27","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","higher vocational","17","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","in school","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","inadequately","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","general elemantary","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","middle vocational","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","higher vocational","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","higher education","35","0.154272713113699","0.107489496359311","0.201055929868088"
"Quite unimportant","1990","(3b) higher tertiary education","in school","","","",""
"Quite unimportant","1990","(3b) higher tertiary education","inadequately","","","",""
"Quite unimportant","1990","(3b) higher tertiary education","general elemantary","","","",""
"Quite unimportant","1990","(3b) higher tertiary education","middle vocational","","","",""
"Quite unimportant","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"Quite unimportant","1990","(3b) higher tertiary education","higher vocational","","","",""
"Quite unimportant","1990","(3b) higher tertiary education","higher education","36","0.0809485280505549","0.0550474591620015","0.106849596939108"
"Very important","1991","(0) in school","in school","","","",""
"Very important","1991","(0) in school","inadequately","","","",""
"Very important","1991","(0) in school","general elemantary","","","",""
"Very important","1991","(0) in school","middle vocational","","","",""
"Very important","1991","(0) in school","vocational + Abi","","","",""
"Very important","1991","(0) in school","higher vocational","","","",""
"Very important","1991","(0) in school","higher education","","","",""
"Very important","1991","(1a) inadequately completed","in school","","","",""
"Very important","1991","(1a) inadequately completed","inadequately","","","",""
"Very important","1991","(1a) inadequately completed","general elemantary","","","",""
"Very important","1991","(1a) inadequately completed","middle vocational","","","",""
"Very important","1991","(1a) inadequately completed","vocational + Abi","","","",""
"Very important","1991","(1a) inadequately completed","higher vocational","","","",""
"Very important","1991","(1a) inadequately completed","higher education","","","",""
"Very important","1991","(1b) general elementary school","in school","","","",""
"Very important","1991","(1b) general elementary school","inadequately","","","",""
"Very important","1991","(1b) general elementary school","general elemantary","","","",""
"Very important","1991","(1b) general elementary school","middle vocational","","","",""
"Very important","1991","(1b) general elementary school","vocational + Abi","","","",""
"Very important","1991","(1b) general elementary school","higher vocational","","","",""
"Very important","1991","(1b) general elementary school","higher education","","","",""
"Very important","1991","(1c) basic vocational qualification","in school","","","",""
"Very important","1991","(1c) basic vocational qualification","inadequately","","","",""
"Very important","1991","(1c) basic vocational qualification","general elemantary","","","",""
"Very important","1991","(1c) basic vocational qualification","middle vocational","","","",""
"Very important","1991","(1c) basic vocational qualification","vocational + Abi","","","",""
"Very important","1991","(1c) basic vocational qualification","higher vocational","","","",""
"Very important","1991","(1c) basic vocational qualification","higher education","","","",""
"Very important","1991","(2b) intermediate general qualification","in school","","","",""
"Very important","1991","(2b) intermediate general qualification","inadequately","","","",""
"Very important","1991","(2b) intermediate general qualification","general elemantary","","","",""
"Very important","1991","(2b) intermediate general qualification","middle vocational","","","",""
"Very important","1991","(2b) intermediate general qualification","vocational + Abi","","","",""
"Very important","1991","(2b) intermediate general qualification","higher vocational","","","",""
"Very important","1991","(2b) intermediate general qualification","higher education","","","",""
"Very important","1991","(2a) intermediate vocational","in school","","","",""
"Very important","1991","(2a) intermediate vocational","inadequately","","","",""
"Very important","1991","(2a) intermediate vocational","general elemantary","","","",""
"Very important","1991","(2a) intermediate vocational","middle vocational","","","",""
"Very important","1991","(2a) intermediate vocational","vocational + Abi","","","",""
"Very important","1991","(2a) intermediate vocational","higher vocational","","","",""
"Very important","1991","(2a) intermediate vocational","higher education","","","",""
"Very important","1991","(2c_gen) general maturity certificate","in school","","","",""
"Very important","1991","(2c_gen) general maturity certificate","inadequately","","","",""
"Very important","1991","(2c_gen) general maturity certificate","general elemantary","","","",""
"Very important","1991","(2c_gen) general maturity certificate","middle vocational","","","",""
"Very important","1991","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Very important","1991","(2c_gen) general maturity certificate","higher vocational","","","",""
"Very important","1991","(2c_gen) general maturity certificate","higher education","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","in school","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","higher education","","","",""
"Very important","1991","(3a) lower tertiary education","in school","","","",""
"Very important","1991","(3a) lower tertiary education","inadequately","","","",""
"Very important","1991","(3a) lower tertiary education","general elemantary","","","",""
"Very important","1991","(3a) lower tertiary education","middle vocational","","","",""
"Very important","1991","(3a) lower tertiary education","vocational + Abi","","","",""
"Very important","1991","(3a) lower tertiary education","higher vocational","","","",""
"Very important","1991","(3a) lower tertiary education","higher education","","","",""
"Very important","1991","(3b) higher tertiary education","in school","","","",""
"Very important","1991","(3b) higher tertiary education","inadequately","","","",""
"Very important","1991","(3b) higher tertiary education","general elemantary","","","",""
"Very important","1991","(3b) higher tertiary education","middle vocational","","","",""
"Very important","1991","(3b) higher tertiary education","vocational + Abi","","","",""
"Very important","1991","(3b) higher tertiary education","higher vocational","","","",""
"Very important","1991","(3b) higher tertiary education","higher education","","","",""
"Important","1991","(0) in school","in school","","","",""
"Important","1991","(0) in school","inadequately","","","",""
"Important","1991","(0) in school","general elemantary","","","",""
"Important","1991","(0) in school","middle vocational","","","",""
"Important","1991","(0) in school","vocational + Abi","","","",""
"Important","1991","(0) in school","higher vocational","","","",""
"Important","1991","(0) in school","higher education","","","",""
"Important","1991","(1a) inadequately completed","in school","","","",""
"Important","1991","(1a) inadequately completed","inadequately","","","",""
"Important","1991","(1a) inadequately completed","general elemantary","","","",""
"Important","1991","(1a) inadequately completed","middle vocational","","","",""
"Important","1991","(1a) inadequately completed","vocational + Abi","","","",""
"Important","1991","(1a) inadequately completed","higher vocational","","","",""
"Important","1991","(1a) inadequately completed","higher education","","","",""
"Important","1991","(1b) general elementary school","in school","","","",""
"Important","1991","(1b) general elementary school","inadequately","","","",""
"Important","1991","(1b) general elementary school","general elemantary","","","",""
"Important","1991","(1b) general elementary school","middle vocational","","","",""
"Important","1991","(1b) general elementary school","vocational + Abi","","","",""
"Important","1991","(1b) general elementary school","higher vocational","","","",""
"Important","1991","(1b) general elementary school","higher education","","","",""
"Important","1991","(1c) basic vocational qualification","in school","","","",""
"Important","1991","(1c) basic vocational qualification","inadequately","","","",""
"Important","1991","(1c) basic vocational qualification","general elemantary","","","",""
"Important","1991","(1c) basic vocational qualification","middle vocational","","","",""
"Important","1991","(1c) basic vocational qualification","vocational + Abi","","","",""
"Important","1991","(1c) basic vocational qualification","higher vocational","","","",""
"Important","1991","(1c) basic vocational qualification","higher education","","","",""
"Important","1991","(2b) intermediate general qualification","in school","","","",""
"Important","1991","(2b) intermediate general qualification","inadequately","","","",""
"Important","1991","(2b) intermediate general qualification","general elemantary","","","",""
"Important","1991","(2b) intermediate general qualification","middle vocational","","","",""
"Important","1991","(2b) intermediate general qualification","vocational + Abi","","","",""
"Important","1991","(2b) intermediate general qualification","higher vocational","","","",""
"Important","1991","(2b) intermediate general qualification","higher education","","","",""
"Important","1991","(2a) intermediate vocational","in school","","","",""
"Important","1991","(2a) intermediate vocational","inadequately","","","",""
"Important","1991","(2a) intermediate vocational","general elemantary","","","",""
"Important","1991","(2a) intermediate vocational","middle vocational","","","",""
"Important","1991","(2a) intermediate vocational","vocational + Abi","","","",""
"Important","1991","(2a) intermediate vocational","higher vocational","","","",""
"Important","1991","(2a) intermediate vocational","higher education","","","",""
"Important","1991","(2c_gen) general maturity certificate","in school","","","",""
"Important","1991","(2c_gen) general maturity certificate","inadequately","","","",""
"Important","1991","(2c_gen) general maturity certificate","general elemantary","","","",""
"Important","1991","(2c_gen) general maturity certificate","middle vocational","","","",""
"Important","1991","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Important","1991","(2c_gen) general maturity certificate","higher vocational","","","",""
"Important","1991","(2c_gen) general maturity certificate","higher education","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","in school","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","higher education","","","",""
"Important","1991","(3a) lower tertiary education","in school","","","",""
"Important","1991","(3a) lower tertiary education","inadequately","","","",""
"Important","1991","(3a) lower tertiary education","general elemantary","","","",""
"Important","1991","(3a) lower tertiary education","middle vocational","","","",""
"Important","1991","(3a) lower tertiary education","vocational + Abi","","","",""
"Important","1991","(3a) lower tertiary education","higher vocational","","","",""
"Important","1991","(3a) lower tertiary education","higher education","","","",""
"Important","1991","(3b) higher tertiary education","in school","","","",""
"Important","1991","(3b) higher tertiary education","inadequately","","","",""
"Important","1991","(3b) higher tertiary education","general elemantary","","","",""
"Important","1991","(3b) higher tertiary education","middle vocational","","","",""
"Important","1991","(3b) higher tertiary education","vocational + Abi","","","",""
"Important","1991","(3b) higher tertiary education","higher vocational","","","",""
"Important","1991","(3b) higher tertiary education","higher education","","","",""
"Less important","1991","(0) in school","in school","","","",""
"Less important","1991","(0) in school","inadequately","","","",""
"Less important","1991","(0) in school","general elemantary","","","",""
"Less important","1991","(0) in school","middle vocational","","","",""
"Less important","1991","(0) in school","vocational + Abi","","","",""
"Less important","1991","(0) in school","higher vocational","","","",""
"Less important","1991","(0) in school","higher education","","","",""
"Less important","1991","(1a) inadequately completed","in school","","","",""
