"plh0111","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Quite unimportant","1991","direct migration background","Rural Area","","","","","4"
"Quite unimportant","1991","indirect migration background","Urban Area","","","","","4"
"Quite unimportant","1991","indirect migration background","Rural Area","","","","","4"
"Very important","1991","no migration background","Urban Area","","","","","1"
"Very important","1991","no migration background","Rural Area","","","","","1"
"Very important","1991","direct migration background","Urban Area","","","","","1"
"Very important","1991","direct migration background","Rural Area","","","","","1"
"Very important","1991","indirect migration background","Urban Area","","","","","1"
"Very important","1991","indirect migration background","Rural Area","","","","","1"
"Important","1992","no migration background","Rural Area","511","0.12712478690862","0.116739205303369","0.137510368513871","2"
"Important","1992","no migration background","Urban Area","949","0.157331198015549","0.148289709183165","0.166372686847933","2"
"Important","1992","direct migration background","Urban Area","53","0.136019216301143","0.102466469431917","0.169571963170369","2"
"Important","1992","direct migration background","Rural Area","26","","","","2"
"Important","1992","indirect migration background","Urban Area","11","","","","2"
"Important","1992","indirect migration background","Rural Area","1","","","","2"
"Less important","1992","no migration background","Urban Area","3063","0.479459992394715","0.467054691239482","0.491865293549948","3"
"Less important","1992","no migration background","Rural Area","2043","0.480629975980271","0.465052987816231","0.496206964144311","3"
"Less important","1992","direct migration background","Urban Area","186","0.469465834454912","0.420619207532416","0.518312461377407","3"
"Less important","1992","direct migration background","Rural Area","60","0.34574319378651","0.274248374179535","0.417238013393485","3"
"Less important","1992","indirect migration background","Urban Area","33","0.554951082508997","0.434135587218634","0.67576657779936","3"
"Less important","1992","indirect migration background","Rural Area","9","","","","3"
"Quite unimportant","1992","no migration background","Urban Area","2092","0.341539722455572","0.32976394827891","0.353315496632235","4"
"Quite unimportant","1992","no migration background","Rural Area","1331","0.375574332909717","0.360476036451978","0.390672629367456","4"
"Quite unimportant","1992","direct migration background","Urban Area","153","0.368055288178473","0.320852029880391","0.415258546476555","4"
"Quite unimportant","1992","direct migration background","Rural Area","78","0.485712249265557","0.410581754538155","0.560842743992959","4"
"Quite unimportant","1992","indirect migration background","Urban Area","20","","","","4"
"Quite unimportant","1992","indirect migration background","Rural Area","5","","","","4"
"Very important","1992","no migration background","Urban Area","126","0.0216690871341638","0.0180535963084441","0.0252845779598835","1"
"Very important","1992","no migration background","Rural Area","67","0.016670904201392","0.0126791053776782","0.0206627030251059","1"
"Very important","1992","direct migration background","Urban Area","9","","","","1"
"Very important","1992","direct migration background","Rural Area","6","","","","1"
"Very important","1992","indirect migration background","Urban Area","1","","","","1"
"Very important","1992","indirect migration background","Rural Area","","","","","1"
"Important","1993","no migration background","Urban Area","","","","","2"
"Important","1993","no migration background","Rural Area","","","","","2"
"Important","1993","direct migration background","Urban Area","","","","","2"
"Important","1993","direct migration background","Rural Area","","","","","2"
"Important","1993","indirect migration background","Urban Area","","","","","2"
"Important","1993","indirect migration background","Rural Area","","","","","2"
"Less important","1993","no migration background","Rural Area","","","","","3"
"Less important","1993","no migration background","Urban Area","","","","","3"
"Less important","1993","direct migration background","Urban Area","","","","","3"
"Less important","1993","direct migration background","Rural Area","","","","","3"
"Less important","1993","indirect migration background","Urban Area","","","","","3"
"Less important","1993","indirect migration background","Rural Area","","","","","3"
"Quite unimportant","1993","no migration background","Urban Area","","","","","4"
"Quite unimportant","1993","no migration background","Rural Area","","","","","4"
"Quite unimportant","1993","direct migration background","Urban Area","","","","","4"
"Quite unimportant","1993","direct migration background","Rural Area","","","","","4"
"Quite unimportant","1993","indirect migration background","Urban Area","","","","","4"
"Quite unimportant","1993","indirect migration background","Rural Area","","","","","4"
"Very important","1993","no migration background","Urban Area","","","","","1"
"Very important","1993","no migration background","Rural Area","","","","","1"
"Very important","1993","direct migration background","Urban Area","","","","","1"
"Very important","1993","direct migration background","Rural Area","","","","","1"
"Very important","1993","indirect migration background","Urban Area","","","","","1"
"Very important","1993","indirect migration background","Rural Area","","","","","1"
"Important","1994","no migration background","Urban Area","","","","","2"
"Important","1994","no migration background","Rural Area","","","","","2"
"Important","1994","direct migration background","Urban Area","","","","","2"
"Important","1994","direct migration background","Rural Area","","","","","2"
"Important","1994","indirect migration background","Urban Area","","","","","2"
"Important","1994","indirect migration background","Rural Area","","","","","2"
"Less important","1994","no migration background","Urban Area","","","","","3"
"Less important","1994","no migration background","Rural Area","","","","","3"
"Less important","1994","direct migration background","Rural Area","","","","","3"
"Less important","1994","direct migration background","Urban Area","","","","","3"
"Less important","1994","indirect migration background","Urban Area","","","","","3"
"Less important","1994","indirect migration background","Rural Area","","","","","3"
"Quite unimportant","1994","no migration background","Urban Area","","","","","4"
"Quite unimportant","1994","no migration background","Rural Area","","","","","4"
"Quite unimportant","1994","direct migration background","Urban Area","","","","","4"
"Quite unimportant","1994","direct migration background","Rural Area","","","","","4"
"Quite unimportant","1994","indirect migration background","Urban Area","","","","","4"
"Quite unimportant","1994","indirect migration background","Rural Area","","","","","4"
"Very important","1994","no migration background","Urban Area","","","","","1"
"Very important","1994","no migration background","Rural Area","","","","","1"
"Very important","1994","direct migration background","Urban Area","","","","","1"
"Very important","1994","direct migration background","Rural Area","","","","","1"
"Very important","1994","indirect migration background","Urban Area","","","","","1"
"Very important","1994","indirect migration background","Rural Area","","","","","1"
"Important","1995","no migration background","Urban Area","892","0.15264601929661","0.143568553658892","0.161723484934328","2"
"Important","1995","no migration background","Rural Area","500","0.135473558639186","0.124724596646349","0.146222520632024","2"
"Important","1995","direct migration background","Rural Area","33","0.122902662160292","0.0836674059899595","0.162137918330625","2"
"Important","1995","direct migration background","Urban Area","108","0.128141875554681","0.105956933631381","0.150326817477981","2"
"Important","1995","indirect migration background","Urban Area","16","","","","2"
"Important","1995","indirect migration background","Rural Area","2","","","","2"
"Less important","1995","no migration background","Urban Area","3119","0.507587817447482","0.494969268271868","0.520206366623097","3"
"Less important","1995","no migration background","Rural Area","2062","0.492537463753403","0.476834857342741","0.508240070164064","3"
"Less important","1995","direct migration background","Urban Area","373","0.424730419240247","0.391922231863095","0.4575386066174","3"
"Less important","1995","direct migration background","Rural Area","122","0.470254293707765","0.410609566243151","0.52989902117238","3"
"Less important","1995","indirect migration background","Urban Area","54","0.469443730333785","0.379013704009961","0.55987375665761","3"
"Less important","1995","indirect migration background","Rural Area","14","","","","3"
"Quite unimportant","1995","no migration background","Urban Area","1921","0.322663874511744","0.310864289684435","0.334463459339054","4"
"Quite unimportant","1995","no migration background","Rural Area","1277","0.357889886357697","0.342833193700264","0.372946579015131","4"
"Quite unimportant","1995","direct migration background","Urban Area","373","0.421349907700285","0.388576672595801","0.45412314280477","4"
"Quite unimportant","1995","direct migration background","Rural Area","111","0.391521028149627","0.33319367292472","0.449848383374535","4"
"Quite unimportant","1995","indirect migration background","Urban Area","44","0.327961643245939","0.242894133866632","0.413029152625246","4"
"Quite unimportant","1995","indirect migration background","Rural Area","7","","","","4"
"Very important","1995","no migration background","Urban Area","98","0.0171022887441633","0.0138298561167176","0.0203747213716089","1"
"Very important","1995","no migration background","Rural Area","55","0.0140990912497136","0.0103960179256209","0.0178021645738063","1"
"Very important","1995","direct migration background","Urban Area","18","","","","1"
"Very important","1995","direct migration background","Rural Area","3","","","","1"
"Very important","1995","indirect migration background","Urban Area","3","","","","1"
"Very important","1995","indirect migration background","Rural Area","","","","","1"
"Important","1996","no migration background","Rural Area","","","","","2"
"Important","1996","no migration background","Urban Area","","","","","2"
"Important","1996","direct migration background","Rural Area","","","","","2"
"Important","1996","direct migration background","Urban Area","","","","","2"
"Important","1996","indirect migration background","Urban Area","","","","","2"
"Important","1996","indirect migration background","Rural Area","","","","","2"
"Less important","1996","no migration background","Rural Area","","","","","3"
"Less important","1996","no migration background","Urban Area","","","","","3"
"Less important","1996","direct migration background","Rural Area","","","","","3"
"Less important","1996","direct migration background","Urban Area","","","","","3"
"Less important","1996","indirect migration background","Urban Area","","","","","3"
"Less important","1996","indirect migration background","Rural Area","","","","","3"
"Quite unimportant","1996","no migration background","Urban Area","","","","","4"
"Quite unimportant","1996","no migration background","Rural Area","","","","","4"
"Quite unimportant","1996","direct migration background","Urban Area","","","","","4"
"Quite unimportant","1996","direct migration background","Rural Area","","","","","4"
"Quite unimportant","1996","indirect migration background","Urban Area","","","","","4"
"Quite unimportant","1996","indirect migration background","Rural Area","","","","","4"
"Very important","1996","no migration background","Urban Area","","","","","1"
"Very important","1996","no migration background","Rural Area","","","","","1"
"Very important","1996","direct migration background","Urban Area","","","","","1"
"Very important","1996","direct migration background","Rural Area","","","","","1"
"Very important","1996","indirect migration background","Urban Area","","","","","1"
"Very important","1996","indirect migration background","Rural Area","","","","","1"
"Important","1997","no migration background","Urban Area","","","","","2"
"Important","1997","no migration background","Rural Area","","","","","2"
"Important","1997","direct migration background","Rural Area","","","","","2"
"Important","1997","direct migration background","Urban Area","","","","","2"
"Important","1997","indirect migration background","Urban Area","","","","","2"
"Important","1997","indirect migration background","Rural Area","","","","","2"
"Less important","1997","no migration background","Urban Area","","","","","3"
"Less important","1997","no migration background","Rural Area","","","","","3"
"Less important","1997","direct migration background","Urban Area","","","","","3"
"Less important","1997","direct migration background","Rural Area","","","","","3"
"Less important","1997","indirect migration background","Urban Area","","","","","3"
"Less important","1997","indirect migration background","Rural Area","","","","","3"
"Quite unimportant","1997","no migration background","Urban Area","","","","","4"
"Quite unimportant","1997","no migration background","Rural Area","","","","","4"
"Quite unimportant","1997","direct migration background","Urban Area","","","","","4"
"Quite unimportant","1997","direct migration background","Rural Area","","","","","4"
"Quite unimportant","1997","indirect migration background","Urban Area","","","","","4"
"Quite unimportant","1997","indirect migration background","Rural Area","","","","","4"
"Very important","1997","no migration background","Urban Area","","","","","1"
"Very important","1997","no migration background","Rural Area","","","","","1"
"Very important","1997","direct migration background","Urban Area","","","","","1"
"Very important","1997","direct migration background","Rural Area","","","","","1"
"Very important","1997","indirect migration background","Urban Area","","","","","1"
"Very important","1997","indirect migration background","Rural Area","","","","","1"
"Important","1998","no migration background","Urban Area","","","","","2"
"Important","1998","no migration background","Rural Area","","","","","2"
"Important","1998","direct migration background","Rural Area","","","","","2"
"Important","1998","direct migration background","Urban Area","","","","","2"
"Important","1998","indirect migration background","Urban Area","","","","","2"
"Important","1998","indirect migration background","Rural Area","","","","","2"
"Less important","1998","no migration background","Urban Area","","","","","3"
"Less important","1998","no migration background","Rural Area","","","","","3"
"Less important","1998","direct migration background","Rural Area","","","","","3"
"Less important","1998","direct migration background","Urban Area","","","","","3"
"Less important","1998","indirect migration background","Urban Area","","","","","3"
"Less important","1998","indirect migration background","Rural Area","","","","","3"
"Quite unimportant","1998","no migration background","Urban Area","","","","","4"
"Quite unimportant","1998","no migration background","Rural Area","","","","","4"
"Quite unimportant","1998","direct migration background","Urban Area","","","","","4"
"Quite unimportant","1998","direct migration background","Rural Area","","","","","4"
"Quite unimportant","1998","indirect migration background","Urban Area","","","","","4"
"Quite unimportant","1998","indirect migration background","Rural Area","","","","","4"
"Very important","1998","no migration background","Urban Area","","","","","1"
"Very important","1998","no migration background","Rural Area","","","","","1"
"Very important","1998","direct migration background","Urban Area","","","","","1"
"Very important","1998","direct migration background","Rural Area","","","","","1"
"Very important","1998","indirect migration background","Urban Area","","","","","1"
"Very important","1998","indirect migration background","Rural Area","","","","","1"
"Important","1999","no migration background","Urban Area","","","","","2"
"Important","1999","no migration background","Rural Area","","","","","2"
"Important","1999","direct migration background","Urban Area","","","","","2"
"Important","1999","direct migration background","Rural Area","","","","","2"
"Important","1999","indirect migration background","Urban Area","","","","","2"
"Important","1999","indirect migration background","Rural Area","","","","","2"
"Less important","1999","no migration background","Urban Area","","","","","3"
"Less important","1999","no migration background","Rural Area","","","","","3"
"Less important","1999","direct migration background","Rural Area","","","","","3"
"Less important","1999","direct migration background","Urban Area","","","","","3"
"Less important","1999","indirect migration background","Urban Area","","","","","3"
"Less important","1999","indirect migration background","Rural Area","","","","","3"
"Quite unimportant","1999","no migration background","Rural Area","","","","","4"
"Quite unimportant","1999","no migration background","Urban Area","","","","","4"
"Quite unimportant","1999","direct migration background","Urban Area","","","","","4"
"Quite unimportant","1999","direct migration background","Rural Area","","","","","4"
"Quite unimportant","1999","indirect migration background","Urban Area","","","","","4"
"Quite unimportant","1999","indirect migration background","Rural Area","","","","","4"
"Very important","1999","no migration background","Urban Area","","","","","1"
"Very important","1999","no migration background","Rural Area","","","","","1"
"Very important","1999","direct migration background","Urban Area","","","","","1"
"Very important","1999","direct migration background","Rural Area","","","","","1"
"Very important","1999","indirect migration background","Urban Area","","","","","1"
"Very important","1999","indirect migration background","Rural Area","","","","","1"
"Important","2000","no migration background","Rural Area","","","","","2"
"Important","2000","no migration background","Urban Area","","","","","2"
"Important","2000","direct migration background","Urban Area","","","","","2"
"Important","2000","direct migration background","Rural Area","","","","","2"
"Important","2000","indirect migration background","Urban Area","","","","","2"
"Important","2000","indirect migration background","Rural Area","","","","","2"
"Less important","2000","no migration background","Rural Area","","","","","3"
"Less important","2000","no migration background","Urban Area","","","","","3"
"Less important","2000","direct migration background","Rural Area","","","","","3"
"Less important","2000","direct migration background","Urban Area","","","","","3"
"Less important","2000","indirect migration background","Urban Area","","","","","3"
"Less important","2000","indirect migration background","Rural Area","","","","","3"
"Quite unimportant","2000","no migration background","Rural Area","","","","","4"
"Quite unimportant","2000","no migration background","Urban Area","","","","","4"
"Quite unimportant","2000","direct migration background","Urban Area","","","","","4"
"Quite unimportant","2000","direct migration background","Rural Area","","","","","4"
"Quite unimportant","2000","indirect migration background","Urban Area","","","","","4"
"Quite unimportant","2000","indirect migration background","Rural Area","","","","","4"
"Very important","2000","no migration background","Urban Area","","","","","1"
"Very important","2000","no migration background","Rural Area","","","","","1"
"Very important","2000","direct migration background","Urban Area","","","","","1"
"Very important","2000","direct migration background","Rural Area","","","","","1"
"Very important","2000","indirect migration background","Urban Area","","","","","1"
"Very important","2000","indirect migration background","Rural Area","","","","","1"
"Important","2001","no migration background","Urban Area","","","","","2"
"Important","2001","no migration background","Rural Area","","","","","2"
"Important","2001","direct migration background","Rural Area","","","","","2"
"Important","2001","direct migration background","Urban Area","","","","","2"
"Important","2001","indirect migration background","Urban Area","","","","","2"
"Important","2001","indirect migration background","Rural Area","","","","","2"
"Less important","2001","no migration background","Urban Area","","","","","3"
"Less important","2001","no migration background","Rural Area","","","","","3"
"Less important","2001","direct migration background","Rural Area","","","","","3"
"Less important","2001","direct migration background","Urban Area","","","","","3"
"Less important","2001","indirect migration background","Urban Area","","","","","3"
"Less important","2001","indirect migration background","Rural Area","","","","","3"
"Quite unimportant","2001","no migration background","Rural Area","","","","","4"
"Quite unimportant","2001","no migration background","Urban Area","","","","","4"
"Quite unimportant","2001","direct migration background","Rural Area","","","","","4"
"Quite unimportant","2001","direct migration background","Urban Area","","","","","4"
"Quite unimportant","2001","indirect migration background","Urban Area","","","","","4"
"Quite unimportant","2001","indirect migration background","Rural Area","","","","","4"
"Very important","2001","no migration background","Urban Area","","","","","1"
"Very important","2001","no migration background","Rural Area","","","","","1"
"Very important","2001","direct migration background","Rural Area","","","","","1"
"Very important","2001","direct migration background","Urban Area","","","","","1"
"Very important","2001","indirect migration background","Rural Area","","","","","1"
"Very important","2001","indirect migration background","Urban Area","","","","","1"
"Important","2002","no migration background","Rural Area","","","","","2"
"Important","2002","no migration background","Urban Area","","","","","2"
"Important","2002","direct migration background","Urban Area","","","","","2"
"Important","2002","direct migration background","Rural Area","","","","","2"
"Important","2002","indirect migration background","Urban Area","","","","","2"
"Important","2002","indirect migration background","Rural Area","","","","","2"
"Less important","2002","no migration background","Urban Area","","","","","3"
"Less important","2002","no migration background","Rural Area","","","","","3"
"Less important","2002","direct migration background","Urban Area","","","","","3"
"Less important","2002","direct migration background","Rural Area","","","","","3"
"Less important","2002","indirect migration background","Urban Area","","","","","3"
"Less important","2002","indirect migration background","Rural Area","","","","","3"
"Quite unimportant","2002","no migration background","Urban Area","","","","","4"
"Quite unimportant","2002","no migration background","Rural Area","","","","","4"
"Quite unimportant","2002","direct migration background","Urban Area","","","","","4"
"Quite unimportant","2002","direct migration background","Rural Area","","","","","4"
"Quite unimportant","2002","indirect migration background","Urban Area","","","","","4"
"Quite unimportant","2002","indirect migration background","Rural Area","","","","","4"
"Very important","2002","no migration background","Urban Area","","","","","1"
"Very important","2002","no migration background","Rural Area","","","","","1"
"Very important","2002","direct migration background","Urban Area","","","","","1"
"Very important","2002","direct migration background","Rural Area","","","","","1"
"Very important","2002","indirect migration background","Urban Area","","","","","1"
"Very important","2002","indirect migration background","Rural Area","","","","","1"
"Important","2003","no migration background","Urban Area","","","","","2"
"Important","2003","no migration background","Rural Area","","","","","2"
"Important","2003","direct migration background","Urban Area","","","","","2"
"Important","2003","direct migration background","Rural Area","","","","","2"
"Important","2003","indirect migration background","Urban Area","","","","","2"
"Important","2003","indirect migration background","Rural Area","","","","","2"
"Less important","2003","no migration background","Urban Area","","","","","3"
"Less important","2003","no migration background","Rural Area","","","","","3"
"Less important","2003","direct migration background","Urban Area","","","","","3"
"Less important","2003","direct migration background","Rural Area","","","","","3"
"Less important","2003","indirect migration background","Urban Area","","","","","3"
"Less important","2003","indirect migration background","Rural Area","","","","","3"
"Quite unimportant","2003","no migration background","Rural Area","","","","","4"
"Quite unimportant","2003","no migration background","Urban Area","","","","","4"
"Quite unimportant","2003","direct migration background","Rural Area","","","","","4"
"Quite unimportant","2003","direct migration background","Urban Area","","","","","4"
"Quite unimportant","2003","indirect migration background","Urban Area","","","","","4"
"Quite unimportant","2003","indirect migration background","Rural Area","","","","","4"
"Very important","2003","no migration background","Urban Area","","","","","1"
"Very important","2003","no migration background","Rural Area","","","","","1"
"Very important","2003","direct migration background","Rural Area","","","","","1"
"Very important","2003","direct migration background","Urban Area","","","","","1"
"Very important","2003","indirect migration background","Rural Area","","","","","1"
"Very important","2003","indirect migration background","Urban Area","","","","","1"
"Important","2004","no migration background","Urban Area","2989","0.250861602962832","0.242982531655579","0.258740674270086","2"
"Important","2004","no migration background","Rural Area","1409","0.218042658976786","0.208080091126833","0.228005226826739","2"
"Important","2004","direct migration background","Urban Area","334","0.180510141799631","0.163989370328343","0.197030913270919","2"
"Important","2004","direct migration background","Rural Area","66","0.162036040603617","0.127683770830202","0.196388310377031","2"
"Important","2004","indirect migration background","Urban Area","154","0.257646268759508","0.224775412956305","0.290517124562711","2"
"Important","2004","indirect migration background","Rural Area","19","","","","2"
"Less important","2004","no migration background","Urban Area","6020","0.508743569612304","0.499657407181565","0.517829732043043","3"
"Less important","2004","no migration background","Rural Area","3676","0.519720966271909","0.507666695031741","0.531775237512076","3"
"Less important","2004","direct migration background","Urban Area","926","0.440764807982558","0.419438855806123","0.462090760158993","3"
"Less important","2004","direct migration background","Rural Area","204","0.451848211848919","0.405451878734348","0.498244544963489","3"
"Less important","2004","indirect migration background","Rural Area","56","0.441817711960581","0.349847186750952","0.533788237170209","3"
"Less important","2004","indirect migration background","Urban Area","328","0.477300573434516","0.439758727373307","0.514842419495726","3"
"Quite unimportant","2004","no migration background","Urban Area","2200","0.206767087212349","0.199406406603182","0.214127767821515","4"
"Quite unimportant","2004","no migration background","Rural Area","1363","0.239242741988449","0.228949517022729","0.249535966954168","4"
"Quite unimportant","2004","direct migration background","Urban Area","781","0.356294462170558","0.335723439289488","0.376865485051628","4"
"Quite unimportant","2004","direct migration background","Rural Area","161","0.362181609312669","0.317374319923331","0.406988898702006","4"
"Quite unimportant","2004","indirect migration background","Urban Area","180","0.246940885730758","0.214528972319399","0.279352799142116","4"
"Quite unimportant","2004","indirect migration background","Rural Area","36","0.404837502574182","0.313930523296343","0.495744481852022","4"
"Very important","2004","no migration background","Urban Area","420","0.0336277402125147","0.0303513322327423","0.0369041481922871","1"
"Very important","2004","no migration background","Rural Area","151","0.0229936327628566","0.0193773571777321","0.0266099083479811","1"
"Very important","2004","direct migration background","Urban Area","41","0.022430588047253","0.0160699327554372","0.0287912433390687","1"
"Very important","2004","direct migration background","Rural Area","11","","","","1"
"Very important","2004","indirect migration background","Urban Area","18","","","","1"
"Very important","2004","indirect migration background","Rural Area","1","","","","1"
"Important","2005","no migration background","Urban Area","","","","","2"
"Important","2005","no migration background","Rural Area","","","","","2"
"Important","2005","direct migration background","Rural Area","","","","","2"
"Important","2005","direct migration background","Urban Area","","","","","2"
"Important","2005","indirect migration background","Urban Area","","","","","2"
"Important","2005","indirect migration background","Rural Area","","","","","2"
"Less important","2005","no migration background","Urban Area","","","","","3"
"Less important","2005","no migration background","Rural Area","","","","","3"
"Less important","2005","direct migration background","Rural Area","","","","","3"
"Less important","2005","direct migration background","Urban Area","","","","","3"
"Less important","2005","indirect migration background","Urban Area","","","","","3"
"Less important","2005","indirect migration background","Rural Area","","","","","3"
"Quite unimportant","2005","no migration background","Rural Area","","","","","4"
"Quite unimportant","2005","no migration background","Urban Area","","","","","4"
"Quite unimportant","2005","direct migration background","Rural Area","","","","","4"
"Quite unimportant","2005","direct migration background","Urban Area","","","","","4"
"Quite unimportant","2005","indirect migration background","Urban Area","","","","","4"
"Quite unimportant","2005","indirect migration background","Rural Area","","","","","4"
"Very important","2005","no migration background","Urban Area","","","","","1"
"Very important","2005","no migration background","Rural Area","","","","","1"
"Very important","2005","direct migration background","Rural Area","","","","","1"
"Very important","2005","direct migration background","Urban Area","","","","","1"
"Very important","2005","indirect migration background","Rural Area","","","","","1"
"Very important","2005","indirect migration background","Urban Area","","","","","1"
"Important","2006","no migration background","Urban Area","","","","","2"
"Important","2006","no migration background","Rural Area","","","","","2"
"Important","2006","direct migration background","Rural Area","","","","","2"
"Important","2006","direct migration background","Urban Area","","","","","2"
"Important","2006","indirect migration background","Rural Area","","","","","2"
"Important","2006","indirect migration background","Urban Area","","","","","2"
"Less important","2006","no migration background","Urban Area","","","","","3"
"Less important","2006","no migration background","Rural Area","","","","","3"
"Less important","2006","direct migration background","Urban Area","","","","","3"
"Less important","2006","direct migration background","Rural Area","","","","","3"
"Less important","2006","indirect migration background","Rural Area","","","","","3"
"Less important","2006","indirect migration background","Urban Area","","","","","3"
"Quite unimportant","2006","no migration background","Urban Area","","","","","4"
"Quite unimportant","2006","no migration background","Rural Area","","","","","4"
"Quite unimportant","2006","direct migration background","Urban Area","","","","","4"
"Quite unimportant","2006","direct migration background","Rural Area","","","","","4"
"Quite unimportant","2006","indirect migration background","Urban Area","","","","","4"
"Quite unimportant","2006","indirect migration background","Rural Area","","","","","4"
"Very important","2006","no migration background","Urban Area","","","","","1"
"Very important","2006","no migration background","Rural Area","","","","","1"
"Very important","2006","direct migration background","Urban Area","","","","","1"
"Very important","2006","direct migration background","Rural Area","","","","","1"
"Very important","2006","indirect migration background","Rural Area","","","","","1"
"Very important","2006","indirect migration background","Urban Area","","","","","1"
"Important","2007","no migration background","Urban Area","","","","","2"
"Important","2007","no migration background","Rural Area","","","","","2"
"Important","2007","direct migration background","Rural Area","","","","","2"
"Important","2007","direct migration background","Urban Area","","","","","2"
"Important","2007","indirect migration background","Urban Area","","","","","2"
"Important","2007","indirect migration background","Rural Area","","","","","2"
"Less important","2007","no migration background","Urban Area","","","","","3"
"Less important","2007","no migration background","Rural Area","","","","","3"
"Less important","2007","direct migration background","Urban Area","","","","","3"
"Less important","2007","direct migration background","Rural Area","","","","","3"
"Less important","2007","indirect migration background","Urban Area","","","","","3"
"Less important","2007","indirect migration background","Rural Area","","","","","3"
"Quite unimportant","2007","no migration background","Urban Area","","","","","4"
"Quite unimportant","2007","no migration background","Rural Area","","","","","4"
"Quite unimportant","2007","direct migration background","Urban Area","","","","","4"
"Quite unimportant","2007","direct migration background","Rural Area","","","","","4"
"Quite unimportant","2007","indirect migration background","Urban Area","","","","","4"
"Quite unimportant","2007","indirect migration background","Rural Area","","","","","4"
"Very important","2007","no migration background","Urban Area","","","","","1"
"Very important","2007","no migration background","Rural Area","","","","","1"
"Very important","2007","direct migration background","Urban Area","","","","","1"
"Very important","2007","direct migration background","Rural Area","","","","","1"
"Very important","2007","indirect migration background","Rural Area","","","","","1"
"Very important","2007","indirect migration background","Urban Area","","","","","1"
"Important","2008","no migration background","Urban Area","2140","0.195834467503339","0.188263404866354","0.203405530140325","2"
"Important","2008","no migration background","Rural Area","988","0.148621026683904","0.139662084242428","0.15757996912538","2"
"Important","2008","direct migration background","Rural Area","47","0.147284722844367","0.109834902160101","0.184734543528634","2"
"Important","2008","direct migration background","Urban Area","190","0.123776511284799","0.107355102454799","0.140197920114799","2"
"Important","2008","indirect migration background","Urban Area","108","0.155655194276261","0.127934306596271","0.183376081956252","2"
"Important","2008","indirect migration background","Rural Area","14","","","","2"
"Less important","2008","no migration background","Urban Area","5147","0.480518709413408","0.470986805572231","0.490050613254586","3"
"Less important","2008","no migration background","Rural Area","3079","0.508794718184127","0.496203783561316","0.521385652806937","3"
"Less important","2008","direct migration background","Rural Area","139","0.435187395681611","0.38279609097583","0.487578700387393","3"
"Less important","2008","direct migration background","Urban Area","600","0.41599902555261","0.391421577225936","0.440576473879284","3"
"Less important","2008","indirect migration background","Urban Area","317","0.493307736461578","0.455078422358827","0.531537050564328","3"
