"plh0111","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"Less important","1992","West Germany","Male","1684","0.50060536666316","0.483605222416027","0.517605510910293","3"
"Less important","1992","West Germany","Female","1711","0.451906173047304","0.435780476664593","0.468031869430015","3"
"Less important","1992","East Germany","Male","986","0.508937328909441","0.486381294163931","0.531493363654951","3"
"Quite unimportant","1992","West Germany","Male","1001","0.308149774519377","0.292450850377418","0.323848698661335","4"
"Quite unimportant","1992","West Germany","Female","1373","0.388088838386561","0.372299037626166","0.403878639146955","4"
"Quite unimportant","1992","East Germany","Male","610","0.337517782342317","0.316182539862217","0.358853024822417","4"
"Quite unimportant","1992","East Germany","Female","732","0.408391911533437","0.38727826017403","0.429505562892845","4"
"Very important","1992","West Germany","Female","53","0.0146850654780208","0.0107875094885013","0.0185826214675403","1"
"Very important","1992","West Germany","Male","95","0.0302087908455942","0.0243892501026003","0.0360283315885881","1"
"Very important","1992","East Germany","Male","42","0.0201121344576689","0.0137781147159893","0.0264461541993486","1"
"Very important","1992","East Germany","Female","23","","","","1"
"Important","1993","West Germany","Male","","","","","2"
"Important","1993","West Germany","Female","","","","","2"
"Important","1993","East Germany","Male","","","","","2"
"Important","1993","East Germany","Female","","","","","2"
"Less important","1993","East Germany","Female","","","","","3"
"Less important","1993","West Germany","Male","","","","","3"
"Less important","1993","West Germany","Female","","","","","3"
"Less important","1993","East Germany","Male","","","","","3"
"Quite unimportant","1993","West Germany","Female","","","","","4"
"Quite unimportant","1993","West Germany","Male","","","","","4"
"Quite unimportant","1993","East Germany","Male","","","","","4"
"Quite unimportant","1993","East Germany","Female","","","","","4"
"Very important","1993","East Germany","Female","","","","","1"
"Very important","1993","West Germany","Female","","","","","1"
"Very important","1993","West Germany","Male","","","","","1"
"Very important","1993","East Germany","Male","","","","","1"
"Important","1994","West Germany","Female","","","","","2"
"Important","1994","West Germany","Male","","","","","2"
"Important","1994","East Germany","Male","","","","","2"
"Important","1994","East Germany","Female","","","","","2"
"Less important","1994","West Germany","Male","","","","","3"
"Less important","1994","West Germany","Female","","","","","3"
"Less important","1994","East Germany","Male","","","","","3"
"Less important","1994","East Germany","Female","","","","","3"
"Quite unimportant","1994","West Germany","Female","","","","","4"
"Quite unimportant","1994","West Germany","Male","","","","","4"
"Quite unimportant","1994","East Germany","Male","","","","","4"
"Quite unimportant","1994","East Germany","Female","","","","","4"
"Very important","1994","East Germany","Female","","","","","1"
"Very important","1994","West Germany","Male","","","","","1"
"Very important","1994","West Germany","Female","","","","","1"
"Very important","1994","East Germany","Male","","","","","1"
"Important","1995","West Germany","Female","537","0.138616082629311","0.12784151711324","0.149390648145382","2"
"Important","1995","East Germany","Male","222","0.12785753607217","0.112162757903701","0.143552314240638","2"
"Important","1995","West Germany","Male","603","0.167903676647025","0.155681842469831","0.180125510824219","2"
"Important","1995","East Germany","Female","189","0.10454199107295","0.0908634620719788","0.118220520073922","2"
"Less important","1995","East Germany","Male","940","0.518527552149765","0.495043667485626","0.542011436813904","3"
"Less important","1995","West Germany","Female","1915","0.476171368246403","0.46059842031309","0.491744316179716","3"
"Less important","1995","East Germany","Female","1037","0.483343180949568","0.461002300725683","0.505684061173454","3"
"Less important","1995","West Germany","Male","1852","0.513962377554783","0.497619817444871","0.530304937664696","3"
"Quite unimportant","1995","West Germany","Female","1451","0.372810203981661","0.357732404494205","0.387888003469118","4"
"Quite unimportant","1995","West Germany","Male","1059","0.294647042833011","0.279740608490661","0.309553477175362","4"
"Quite unimportant","1995","East Germany","Male","545","0.333991223886836","0.311824280933331","0.356158166840341","4"
"Quite unimportant","1995","East Germany","Female","678","0.401106734827647","0.379195033928423","0.42301843572687","4"
"Very important","1995","East Germany","Female","18","","","","1"
"Very important","1995","West Germany","Male","79","0.0234869029651808","0.0185350083292316","0.02843879760113","1"
"Very important","1995","West Germany","Female","48","0.0124023451426249","0.00895141230007087","0.015853277985179","1"
"Very important","1995","East Germany","Male","32","0.0196236878912297","0.013104627284676","0.0261427484977834","1"
"Important","1996","West Germany","Female","","","","","2"
"Important","1996","West Germany","Male","","","","","2"
"Important","1996","East Germany","Male","","","","","2"
"Important","1996","East Germany","Female","","","","","2"
"Less important","1996","East Germany","Male","","","","","3"
"Less important","1996","West Germany","Female","","","","","3"
"Less important","1996","East Germany","Female","","","","","3"
"Less important","1996","West Germany","Male","","","","","3"
"Quite unimportant","1996","West Germany","Female","","","","","4"
"Quite unimportant","1996","West Germany","Male","","","","","4"
"Quite unimportant","1996","East Germany","Male","","","","","4"
"Quite unimportant","1996","East Germany","Female","","","","","4"
"Very important","1996","East Germany","Female","","","","","1"
"Very important","1996","West Germany","Male","","","","","1"
"Very important","1996","West Germany","Female","","","","","1"
"Very important","1996","East Germany","Male","","","","","1"
"Important","1997","East Germany","Male","","","","","2"
"Important","1997","West Germany","Male","","","","","2"
"Important","1997","West Germany","Female","","","","","2"
"Important","1997","East Germany","Female","","","","","2"
"Less important","1997","East Germany","Male","","","","","3"
"Less important","1997","West Germany","Female","","","","","3"
"Less important","1997","East Germany","Female","","","","","3"
"Less important","1997","West Germany","Male","","","","","3"
"Quite unimportant","1997","West Germany","Female","","","","","4"
"Quite unimportant","1997","West Germany","Male","","","","","4"
"Quite unimportant","1997","East Germany","Male","","","","","4"
"Quite unimportant","1997","East Germany","Female","","","","","4"
"Very important","1997","East Germany","Female","","","","","1"
"Very important","1997","West Germany","Male","","","","","1"
"Very important","1997","West Germany","Female","","","","","1"
"Very important","1997","East Germany","Male","","","","","1"
"Important","1998","East Germany","Male","","","","","2"
"Important","1998","West Germany","Female","","","","","2"
"Important","1998","West Germany","Male","","","","","2"
"Important","1998","East Germany","Female","","","","","2"
"Less important","1998","West Germany","Male","","","","","3"
"Less important","1998","East Germany","Male","","","","","3"
"Less important","1998","West Germany","Female","","","","","3"
"Less important","1998","East Germany","Female","","","","","3"
"Quite unimportant","1998","West Germany","Female","","","","","4"
"Quite unimportant","1998","West Germany","Male","","","","","4"
"Quite unimportant","1998","East Germany","Male","","","","","4"
"Quite unimportant","1998","East Germany","Female","","","","","4"
"Very important","1998","West Germany","Male","","","","","1"
"Very important","1998","West Germany","Female","","","","","1"
"Very important","1998","East Germany","Male","","","","","1"
"Very important","1998","East Germany","Female","","","","","1"
"Important","1999","West Germany","Female","","","","","2"
"Important","1999","West Germany","Male","","","","","2"
"Important","1999","East Germany","Male","","","","","2"
"Important","1999","East Germany","Female","","","","","2"
"Less important","1999","West Germany","Male","","","","","3"
"Less important","1999","East Germany","Male","","","","","3"
"Less important","1999","East Germany","Female","","","","","3"
"Less important","1999","West Germany","Female","","","","","3"
"Quite unimportant","1999","West Germany","Male","","","","","4"
"Quite unimportant","1999","West Germany","Female","","","","","4"
"Quite unimportant","1999","East Germany","Male","","","","","4"
"Quite unimportant","1999","East Germany","Female","","","","","4"
"Very important","1999","East Germany","Male","","","","","1"
"Very important","1999","West Germany","Male","","","","","1"
"Very important","1999","West Germany","Female","","","","","1"
"Very important","1999","East Germany","Female","","","","","1"
"Important","2000","West Germany","Female","","","","","2"
"Important","2000","West Germany","Male","","","","","2"
"Important","2000","East Germany","Male","","","","","2"
"Important","2000","East Germany","Female","","","","","2"
"Less important","2000","West Germany","Male","","","","","3"
"Less important","2000","West Germany","Female","","","","","3"
"Less important","2000","East Germany","Female","","","","","3"
"Less important","2000","East Germany","Male","","","","","3"
"Quite unimportant","2000","West Germany","Female","","","","","4"
"Quite unimportant","2000","West Germany","Male","","","","","4"
"Quite unimportant","2000","East Germany","Male","","","","","4"
"Quite unimportant","2000","East Germany","Female","","","","","4"
"Very important","2000","East Germany","Male","","","","","1"
"Very important","2000","East Germany","Female","","","","","1"
"Very important","2000","West Germany","Male","","","","","1"
"Very important","2000","West Germany","Female","","","","","1"
"Important","2001","West Germany","Female","","","","","2"
"Important","2001","East Germany","Male","","","","","2"
"Important","2001","West Germany","Male","","","","","2"
"Important","2001","East Germany","Female","","","","","2"
"Less important","2001","West Germany","Male","","","","","3"
"Less important","2001","East Germany","Female","","","","","3"
"Less important","2001","West Germany","Female","","","","","3"
"Less important","2001","East Germany","Male","","","","","3"
"Quite unimportant","2001","West Germany","Male","","","","","4"
"Quite unimportant","2001","West Germany","Female","","","","","4"
"Quite unimportant","2001","East Germany","Male","","","","","4"
"Quite unimportant","2001","East Germany","Female","","","","","4"
"Very important","2001","West Germany","Male","","","","","1"
"Very important","2001","West Germany","Female","","","","","1"
"Very important","2001","East Germany","Male","","","","","1"
"Very important","2001","East Germany","Female","","","","","1"
"Important","2002","West Germany","Female","","","","","2"
"Important","2002","East Germany","Male","","","","","2"
"Important","2002","West Germany","Male","","","","","2"
"Important","2002","East Germany","Female","","","","","2"
"Less important","2002","West Germany","Male","","","","","3"
"Less important","2002","East Germany","Female","","","","","3"
"Less important","2002","West Germany","Female","","","","","3"
"Less important","2002","East Germany","Male","","","","","3"
"Quite unimportant","2002","West Germany","Female","","","","","4"
"Quite unimportant","2002","East Germany","Male","","","","","4"
"Quite unimportant","2002","West Germany","Male","","","","","4"
"Quite unimportant","2002","East Germany","Female","","","","","4"
"Very important","2002","West Germany","Male","","","","","1"
"Very important","2002","West Germany","Female","","","","","1"
"Very important","2002","East Germany","Male","","","","","1"
"Very important","2002","East Germany","Female","","","","","1"
"Important","2003","West Germany","Female","","","","","2"
"Important","2003","West Germany","Male","","","","","2"
"Important","2003","East Germany","Male","","","","","2"
"Important","2003","East Germany","Female","","","","","2"
"Less important","2003","West Germany","Male","","","","","3"
"Less important","2003","West Germany","Female","","","","","3"
"Less important","2003","East Germany","Female","","","","","3"
"Less important","2003","East Germany","Male","","","","","3"
"Quite unimportant","2003","West Germany","Female","","","","","4"
"Quite unimportant","2003","East Germany","Male","","","","","4"
"Quite unimportant","2003","East Germany","Female","","","","","4"
"Quite unimportant","2003","West Germany","Male","","","","","4"
"Very important","2003","East Germany","Female","","","","","1"
"Very important","2003","West Germany","Male","","","","","1"
"Very important","2003","West Germany","Female","","","","","1"
"Very important","2003","East Germany","Male","","","","","1"
"Important","2004","West Germany","Female","1901","0.216201563538864","0.207425495967662","0.224977631110066","2"
"Important","2004","East Germany","Male","545","0.226698706030295","0.21029923583713","0.243098176223459","2"
"Important","2004","West Germany","Male","2047","0.260739178510322","0.251033828894212","0.270444528126432","2"
"Important","2004","East Germany","Female","478","0.180819676230944","0.166374657084779","0.195264695377108","2"
"Less important","2004","West Germany","Male","3966","0.493864445498805","0.482812302467584","0.504916588530027","3"
"Less important","2004","East Germany","Female","1605","0.548841456995196","0.530165039697074","0.567517874293317","3"
"Less important","2004","West Germany","Female","4270","0.494897756470498","0.484238774242265","0.50555673869873","3"
"Less important","2004","East Germany","Male","1369","0.520481377929759","0.500913836346718","0.5400489195128","3"
"Quite unimportant","2004","West Germany","Male","1530","0.208099488682574","0.199125613779271","0.217073363585877","4"
"Quite unimportant","2004","West Germany","Female","2073","0.266128445637529","0.256706859507687","0.275550031767372","4"
"Quite unimportant","2004","East Germany","Male","524","0.229157293544076","0.212695367179543","0.245619219908609","4"
"Quite unimportant","2004","East Germany","Female","594","0.246405518892424","0.230232183526167","0.26257885425868","4"
"Very important","2004","West Germany","Male","318","0.0372968873082992","0.0331080675340222","0.0414857070825762","1"
"Very important","2004","East Germany","Female","50","0.0239333478814373","0.0181968480341716","0.0296698477287029","1"
"Very important","2004","West Germany","Female","208","0.0227722343531087","0.0195919271850458","0.0259525415211716","1"
"Very important","2004","East Germany","Male","66","0.0236626224958699","0.0177092600400487","0.0296159849516912","1"
"Important","2005","West Germany","Female","","","","","2"
"Important","2005","East Germany","Male","","","","","2"
"Important","2005","West Germany","Male","","","","","2"
"Important","2005","East Germany","Female","","","","","2"
"Less important","2005","West Germany","Male","","","","","3"
"Less important","2005","East Germany","Female","","","","","3"
"Less important","2005","West Germany","Female","","","","","3"
"Less important","2005","East Germany","Male","","","","","3"
"Quite unimportant","2005","West Germany","Male","","","","","4"
"Quite unimportant","2005","West Germany","Female","","","","","4"
"Quite unimportant","2005","East Germany","Male","","","","","4"
"Quite unimportant","2005","East Germany","Female","","","","","4"
"Very important","2005","West Germany","Male","","","","","1"
"Very important","2005","West Germany","Female","","","","","1"
"Very important","2005","East Germany","Male","","","","","1"
"Very important","2005","East Germany","Female","","","","","1"
"Important","2006","West Germany","Female","","","","","2"
"Important","2006","West Germany","Male","","","","","2"
"Important","2006","East Germany","Male","","","","","2"
"Important","2006","East Germany","Female","","","","","2"
"Less important","2006","West Germany","Male","","","","","3"
"Less important","2006","West Germany","Female","","","","","3"
"Less important","2006","East Germany","Female","","","","","3"
"Less important","2006","East Germany","Male","","","","","3"
"Quite unimportant","2006","East Germany","Male","","","","","4"
"Quite unimportant","2006","East Germany","Female","","","","","4"
"Quite unimportant","2006","West Germany","Male","","","","","4"
"Quite unimportant","2006","West Germany","Female","","","","","4"
"Very important","2006","West Germany","Male","","","","","1"
"Very important","2006","West Germany","Female","","","","","1"
"Very important","2006","East Germany","Female","","","","","1"
"Very important","2006","East Germany","Male","","","","","1"
"Important","2007","East Germany","Male","","","","","2"
"Important","2007","West Germany","Male","","","","","2"
"Important","2007","West Germany","Female","","","","","2"
"Important","2007","East Germany","Female","","","","","2"
"Less important","2007","West Germany","Male","","","","","3"
"Less important","2007","West Germany","Female","","","","","3"
"Less important","2007","East Germany","Female","","","","","3"
"Less important","2007","East Germany","Male","","","","","3"
"Quite unimportant","2007","West Germany","Male","","","","","4"
"Quite unimportant","2007","East Germany","Male","","","","","4"
"Quite unimportant","2007","East Germany","Female","","","","","4"
"Quite unimportant","2007","West Germany","Female","","","","","4"
"Very important","2007","West Germany","Male","","","","","1"
"Very important","2007","West Germany","Female","","","","","1"
"Very important","2007","East Germany","Male","","","","","1"
"Very important","2007","East Germany","Female","","","","","1"
"Important","2008","West Germany","Male","1423","0.189638159626852","0.180391176680261","0.198885142573443","2"
"Important","2008","East Germany","Male","376","0.163979843909437","0.148831667484697","0.179128020334177","2"
"Important","2008","West Germany","Female","1348","0.163949431219791","0.155630183246958","0.172268679192624","2"
"Important","2008","East Germany","Female","340","0.13772637041783","0.124113955753514","0.151338785082145","2"
"Less important","2008","West Germany","Male","3372","0.495429707628322","0.483636021634542","0.507223393622102","3"
"Less important","2008","East Germany","Female","1298","0.510465750455007","0.4907197604893","0.530211740420714","3"
"Less important","2008","East Germany","Male","1143","0.494034408891527","0.473579580671664","0.51448923711139","3"
"Less important","2008","West Germany","Female","3535","0.460869095897","0.449668303542548","0.472069888251451","3"
"Quite unimportant","2008","West Germany","Male","1932","0.291367069242395","0.280648702875041","0.30208543560975","4"
"Quite unimportant","2008","West Germany","Female","2601","0.359369592450926","0.348587891619876","0.370151293281976","4"
"Quite unimportant","2008","East Germany","Male","724","0.320642914034813","0.30154804762727","0.339737780442356","4"
"Quite unimportant","2008","East Germany","Female","799","0.339332052203887","0.32062918770941","0.358034916698364","4"
"Very important","2008","West Germany","Male","177","0.023565063502431","0.0199869537157254","0.0271431732891366","1"
"Very important","2008","West Germany","Female","124","0.0158118804322832","0.0130087477241034","0.018615013140463","1"
"Very important","2008","East Germany","Female","25","","","","1"
"Very important","2008","East Germany","Male","52","0.021342833164223","0.0154299666967061","0.0272556996317399","1"
"Important","2009","East Germany","Female","","","","","2"
"Important","2009","West Germany","Male","","","","","2"
"Important","2009","East Germany","Male","","","","","2"
"Important","2009","West Germany","Female","","","","","2"
"Less important","2009","West Germany","Male","","","","","3"
"Less important","2009","East Germany","Male","","","","","3"
"Less important","2009","East Germany","Female","","","","","3"
"Less important","2009","West Germany","Female","","","","","3"
"Quite unimportant","2009","West Germany","Female","","","","","4"
"Quite unimportant","2009","East Germany","Male","","","","","4"
"Quite unimportant","2009","East Germany","Female","","","","","4"
"Quite unimportant","2009","West Germany","Male","","","","","4"
"Very important","2009","West Germany","Male","","","","","1"
"Very important","2009","West Germany","Female","","","","","1"
"Very important","2009","East Germany","Female","","","","","1"
"Very important","2009","East Germany","Male","","","","","1"
"Important","2010","East Germany","Female","246","0.28072266954822","0.250004232769493","0.311441106326948","2"
"Important","2010","West Germany","Male","862","0.334033228118271","0.315334218459904","0.352732237776638","2"
"Important","2010","East Germany","Male","160","0.291090209457953","0.252195392323002","0.329985026592903","2"
"Important","2010","West Germany","Female","1225","0.337789512772448","0.322131912990546","0.35344711255435","2"
"Less important","2010","West Germany","Male","1094","0.449968804886703","0.430245378930025","0.469692230843382","3"
"Less important","2010","West Germany","Female","1579","0.44608886693525","0.429632467533841","0.462545266336659","3"
"Less important","2010","East Germany","Female","389","0.48077454495601","0.446619024863739","0.51493006504828","3"
"Less important","2010","East Germany","Male","225","0.449642438689622","0.407049405999382","0.492235471379862","3"
"Quite unimportant","2010","West Germany","Female","509","0.163571240827924","0.151325867435499","0.175816614220349","4"
"Quite unimportant","2010","East Germany","Male","112","0.197472001029242","0.163386843331953","0.231557158726532","4"
"Quite unimportant","2010","East Germany","Female","151","0.191216411034764","0.164332594140856","0.218100227928672","4"
"Quite unimportant","2010","West Germany","Male","311","0.145096611894668","0.131133421974739","0.159059801814596","4"
"Very important","2010","West Germany","Male","177","0.0709013551003579","0.0607258571437076","0.0810768530570083","1"
"Very important","2010","West Germany","Female","192","0.0525503794643777","0.045163345919813","0.0599374130089424","1"
"Very important","2010","East Germany","Female","36","0.0472863744610065","0.0327765760390556","0.0617961728829574","1"
"Very important","2010","East Germany","Male","27","","","","1"
"Important","2011","East Germany","Female","","","","","2"
"Important","2011","West Germany","Male","","","","","2"
"Important","2011","East Germany","Male","","","","","2"
"Important","2011","West Germany","Female","","","","","2"
"Less important","2011","West Germany","Male","","","","","3"
"Less important","2011","East Germany","Female","","","","","3"
"Less important","2011","West Germany","Female","","","","","3"
"Less important","2011","East Germany","Male","","","","","3"
"Quite unimportant","2011","West Germany","Female","","","","","4"
"Quite unimportant","2011","East Germany","Male","","","","","4"
"Quite unimportant","2011","East Germany","Female","","","","","4"
"Quite unimportant","2011","West Germany","Male","","","","","4"
"Very important","2011","West Germany","Male","","","","","1"
"Very important","2011","West Germany","Female","","","","","1"
"Very important","2011","East Germany","Female","","","","","1"
"Very important","2011","East Germany","Male","","","","","1"
"Important","2012","West Germany","Male","3034","0.290301800819147","0.281282904642858","0.299320696995436","2"
"Important","2012","West Germany","Female","3475","0.276089232446187","0.267987842523673","0.2841906223687","2"
"Important","2012","East Germany","Male","711","0.243704371154598","0.227881479909916","0.25952726239928","2"
"Important","2012","East Germany","Female","771","0.224440768883479","0.21033369918859","0.238547838578369","2"
"Less important","2012","West Germany","Male","4736","0.492934086110563","0.483000219943137","0.50286795227799","3"
"Less important","2012","West Germany","Female","5693","0.483580517409267","0.474524693075515","0.49263634174302","3"
"Less important","2012","East Germany","Female","1784","0.524746231999475","0.507860655173081","0.541631808825869","3"
"Less important","2012","East Germany","Male","1409","0.503094463689275","0.484666808586313","0.521522118792238","3"
"Quite unimportant","2012","West Germany","Female","2115","0.207788634892123","0.200436326559126","0.21514094322512","4"
"Quite unimportant","2012","East Germany","Male","583","0.209290611981258","0.194297502578661","0.224283721383855","4"
"Quite unimportant","2012","East Germany","Female","704","0.225755751679556","0.211619415713265","0.239892087645847","4"
"Quite unimportant","2012","West Germany","Male","1506","0.177004706883512","0.169420978776954","0.18458843499007","4"
"Very important","2012","West Germany","Male","454","0.0397594061867776","0.0358769939559667","0.0436418184175885","1"
"Very important","2012","West Germany","Female","415","0.0325416152524228","0.0293262672666937","0.0357569632381518","1"
"Very important","2012","East Germany","Female","101","0.0250572474374894","0.0197723727893909","0.030342122085588","1"
"Very important","2012","East Germany","Male","125","0.0439105531748685","0.0363588988005023","0.0514622075492348","1"
"Important","2013","West Germany","Female","","","","","2"
"Important","2013","East Germany","Male","","","","","2"
"Important","2013","East Germany","Female","","","","","2"
"Important","2013","West Germany","Male","","","","","2"
"Less important","2013","West Germany","Male","","","","","3"
"Less important","2013","West Germany","Female","","","","","3"
"Less important","2013","East Germany","Male","","","","","3"
"Less important","2013","East Germany","Female","","","","","3"
"Quite unimportant","2013","West Germany","Female","","","","","4"
"Quite unimportant","2013","East Germany","Female","","","","","4"
"Quite unimportant","2013","East Germany","Male","","","","","4"
"Quite unimportant","2013","West Germany","Male","","","","","4"
"Very important","2013","West Germany","Male","","","","","1"
"Very important","2013","West Germany","Female","","","","","1"
"Very important","2013","East Germany","Female","","","","","1"
"Very important","2013","East Germany","Male","","","","","1"
"Important","2014","West Germany","Female","","","","","2"
"Important","2014","East Germany","Male","","","","","2"
"Important","2014","East Germany","Female","","","","","2"
"Important","2014","West Germany","Male","","","","","2"
"Less important","2014","West Germany","Male","","","","","3"
"Less important","2014","West Germany","Female","","","","","3"
"Less important","2014","East Germany","Male","","","","","3"
"Less important","2014","East Germany","Female","","","","","3"
"Quite unimportant","2014","West Germany","Male","","","","","4"
"Quite unimportant","2014","West Germany","Female","","","","","4"
"Quite unimportant","2014","East Germany","Female","","","","","4"
"Quite unimportant","2014","East Germany","Male","","","","","4"
"Very important","2014","West Germany","Male","","","","","1"
"Very important","2014","West Germany","Female","","","","","1"
"Very important","2014","East Germany","Male","","","","","1"
"Very important","2014","East Germany","Female","","","","","1"
"Important","2015","West Germany","Female","","","","","2"
"Important","2015","East Germany","Male","","","","","2"
"Important","2015","West Germany","Male","","","","","2"
"Important","2015","East Germany","Female","","","","","2"
"Less important","2015","West Germany","Male","","","","","3"
"Less important","2015","West Germany","Female","","","","","3"
"Less important","2015","East Germany","Male","","","","","3"
"Less important","2015","East Germany","Female","","","","","3"
"Quite unimportant","2015","West Germany","Male","","","","","4"
"Quite unimportant","2015","West Germany","Female","","","","","4"
"Quite unimportant","2015","East Germany","Female","","","","","4"
"Quite unimportant","2015","East Germany","Male","","","","","4"
"Very important","2015","West Germany","Female","","","","","1"
"Very important","2015","West Germany","Male","","","","","1"
"Very important","2015","East Germany","Male","","","","","1"
"Very important","2015","East Germany","Female","","","","","1"
"Important","2016","West Germany","Female","3111","0.284852892187077","0.276185157381134","0.29352062699302","2"
"Important","2016","East Germany","Male","625","0.249769936678369","0.232040388695168","0.26749948466157","2"
"Important","2016","East Germany","Female","692","0.24969479923474","0.233552701195786","0.265836897273693","2"
"Important","2016","West Germany","Male","2715","0.306578689845407","0.296963918341527","0.316193461349288","2"
"Less important","2016","West Germany","Male","4277","0.480360222087465","0.469941748230922","0.490778695944009","3"
"Less important","2016","East Germany","Male","1112","0.517700551591668","0.497234783607474","0.538166319575862","3"
"Less important","2016","West Germany","Female","5026","0.490297260664089","0.48069693815818","0.499897583169999","3"
"Less important","2016","East Germany","Female","1371","0.497333065756054","0.47868644747944","0.515979684032668","3"
"Quite unimportant","2016","West Germany","Male","1358","0.164212384813228","0.156486996586345","0.171937773040112","4"
"Quite unimportant","2016","West Germany","Female","1860","0.189686305307685","0.182157220596147","0.197215390019223","4"
"Quite unimportant","2016","East Germany","Male","442","0.188494434415064","0.172475804531254","0.204513064298875","4"
"Quite unimportant","2016","East Germany","Female","610","0.217200981229635","0.201823249448802","0.232578713010468","4"
"Very important","2016","West Germany","Male","484","0.0488487032538988","0.0443537962039153","0.0533436103038823","1"
"Very important","2016","West Germany","Female","419","0.0351635418411484","0.0316262510399544","0.0387008326423424","1"
"Very important","2016","East Germany","Male","111","0.044035077314899","0.0356317610289351","0.052438393600863","1"
"Very important","2016","East Germany","Female","89","0.0357711537795708","0.0288449895040169","0.0426973180551247","1"
