"plh0111","year","education","n","percent","lower_confidence","upper_confidence"
"Important","1996","lower secondary degree","","","",""
"Important","1996","secondary school degree","","","",""
"Important","1996","college entrance qualification","","","",""
"Important","1996","Other degree","","","",""
"Important","1996","no degree/no degree yet","","","",""
"Less important","1996","lower secondary degree","","","",""
"Less important","1996","secondary school degree","","","",""
"Less important","1996","college entrance qualification","","","",""
"Less important","1996","Other degree","","","",""
"Less important","1996","no degree/no degree yet","","","",""
"Quite unimportant","1996","lower secondary degree","","","",""
"Quite unimportant","1996","secondary school degree","","","",""
"Quite unimportant","1996","college entrance qualification","","","",""
"Quite unimportant","1996","Other degree","","","",""
"Quite unimportant","1996","no degree/no degree yet","","","",""
"Very important","1997","lower secondary degree","","","",""
"Very important","1997","secondary school degree","","","",""
"Very important","1997","college entrance qualification","","","",""
"Very important","1997","Other degree","","","",""
"Very important","1997","no degree/no degree yet","","","",""
"Important","1997","lower secondary degree","","","",""
"Important","1997","secondary school degree","","","",""
"Important","1997","college entrance qualification","","","",""
"Important","1997","Other degree","","","",""
"Important","1997","no degree/no degree yet","","","",""
"Less important","1997","lower secondary degree","","","",""
"Less important","1997","secondary school degree","","","",""
"Less important","1997","college entrance qualification","","","",""
"Less important","1997","Other degree","","","",""
"Less important","1997","no degree/no degree yet","","","",""
"Quite unimportant","1997","lower secondary degree","","","",""
"Quite unimportant","1997","secondary school degree","","","",""
"Quite unimportant","1997","college entrance qualification","","","",""
"Quite unimportant","1997","Other degree","","","",""
"Quite unimportant","1997","no degree/no degree yet","","","",""
"Very important","1998","lower secondary degree","","","",""
"Very important","1998","secondary school degree","","","",""
"Very important","1998","college entrance qualification","","","",""
"Very important","1998","Other degree","","","",""
"Very important","1998","no degree/no degree yet","","","",""
"Important","1998","lower secondary degree","","","",""
"Important","1998","secondary school degree","","","",""
"Important","1998","college entrance qualification","","","",""
"Important","1998","Other degree","","","",""
"Important","1998","no degree/no degree yet","","","",""
"Less important","1998","lower secondary degree","","","",""
"Less important","1998","secondary school degree","","","",""
"Less important","1998","college entrance qualification","","","",""
"Less important","1998","Other degree","","","",""
"Less important","1998","no degree/no degree yet","","","",""
"Quite unimportant","1998","lower secondary degree","","","",""
"Quite unimportant","1998","secondary school degree","","","",""
"Quite unimportant","1998","college entrance qualification","","","",""
"Quite unimportant","1998","Other degree","","","",""
"Quite unimportant","1998","no degree/no degree yet","","","",""
"Very important","1999","lower secondary degree","","","",""
"Very important","1999","secondary school degree","","","",""
"Very important","1999","college entrance qualification","","","",""
"Very important","1999","Other degree","","","",""
"Very important","1999","no degree/no degree yet","","","",""
"Important","1999","lower secondary degree","","","",""
"Important","1999","secondary school degree","","","",""
"Important","1999","college entrance qualification","","","",""
"Important","1999","Other degree","","","",""
"Important","1999","no degree/no degree yet","","","",""
"Less important","1999","lower secondary degree","","","",""
"Less important","1999","secondary school degree","","","",""
"Less important","1999","college entrance qualification","","","",""
"Less important","1999","Other degree","","","",""
"Less important","1999","no degree/no degree yet","","","",""
"Quite unimportant","1999","lower secondary degree","","","",""
"Quite unimportant","1999","secondary school degree","","","",""
"Quite unimportant","1999","college entrance qualification","","","",""
"Quite unimportant","1999","Other degree","","","",""
"Quite unimportant","1999","no degree/no degree yet","","","",""
"Very important","2000","lower secondary degree","","","",""
"Very important","2000","secondary school degree","","","",""
"Very important","2000","college entrance qualification","","","",""
"Very important","2000","Other degree","","","",""
"Very important","2000","no degree/no degree yet","","","",""
"Important","2000","lower secondary degree","","","",""
"Important","2000","secondary school degree","","","",""
"Important","2000","college entrance qualification","","","",""
"Important","2000","Other degree","","","",""
"Important","2000","no degree/no degree yet","","","",""
"Less important","2000","lower secondary degree","","","",""
"Less important","2000","secondary school degree","","","",""
"Less important","2000","college entrance qualification","","","",""
"Less important","2000","Other degree","","","",""
"Less important","2000","no degree/no degree yet","","","",""
"Quite unimportant","2000","lower secondary degree","","","",""
"Quite unimportant","2000","secondary school degree","","","",""
"Quite unimportant","2000","college entrance qualification","","","",""
"Quite unimportant","2000","Other degree","","","",""
"Quite unimportant","2000","no degree/no degree yet","","","",""
"Very important","2001","lower secondary degree","","","",""
"Very important","2001","secondary school degree","","","",""
"Very important","2001","college entrance qualification","","","",""
"Very important","2001","Other degree","","","",""
"Very important","2001","no degree/no degree yet","","","",""
"Important","2001","lower secondary degree","","","",""
"Important","2001","secondary school degree","","","",""
"Important","2001","college entrance qualification","","","",""
"Important","2001","Other degree","","","",""
"Important","2001","no degree/no degree yet","","","",""
"Less important","2001","lower secondary degree","","","",""
"Less important","2001","secondary school degree","","","",""
"Less important","2001","college entrance qualification","","","",""
"Less important","2001","Other degree","","","",""
"Less important","2001","no degree/no degree yet","","","",""
"Quite unimportant","2001","lower secondary degree","","","",""
"Quite unimportant","2001","secondary school degree","","","",""
"Quite unimportant","2001","college entrance qualification","","","",""
"Quite unimportant","2001","Other degree","","","",""
"Quite unimportant","2001","no degree/no degree yet","","","",""
"Very important","2002","lower secondary degree","","","",""
"Very important","2002","secondary school degree","","","",""
"Very important","2002","college entrance qualification","","","",""
"Very important","2002","Other degree","","","",""
"Very important","2002","no degree/no degree yet","","","",""
"Important","2002","lower secondary degree","","","",""
"Important","2002","secondary school degree","","","",""
"Important","2002","college entrance qualification","","","",""
"Important","2002","Other degree","","","",""
"Important","2002","no degree/no degree yet","","","",""
"Less important","2002","lower secondary degree","","","",""
"Less important","2002","secondary school degree","","","",""
"Less important","2002","college entrance qualification","","","",""
"Less important","2002","Other degree","","","",""
"Less important","2002","no degree/no degree yet","","","",""
"Quite unimportant","2002","lower secondary degree","","","",""
"Quite unimportant","2002","secondary school degree","","","",""
"Quite unimportant","2002","college entrance qualification","","","",""
"Quite unimportant","2002","Other degree","","","",""
"Quite unimportant","2002","no degree/no degree yet","","","",""
"Very important","2003","lower secondary degree","","","",""
"Very important","2003","secondary school degree","","","",""
"Very important","2003","college entrance qualification","","","",""
"Very important","2003","Other degree","","","",""
"Very important","2003","no degree/no degree yet","","","",""
"Important","2003","lower secondary degree","","","",""
"Important","2003","secondary school degree","","","",""
"Important","2003","college entrance qualification","","","",""
"Important","2003","Other degree","","","",""
"Important","2003","no degree/no degree yet","","","",""
"Less important","2003","lower secondary degree","","","",""
"Less important","2003","secondary school degree","","","",""
"Less important","2003","college entrance qualification","","","",""
"Less important","2003","Other degree","","","",""
"Less important","2003","no degree/no degree yet","","","",""
"Quite unimportant","2003","lower secondary degree","","","",""
"Quite unimportant","2003","secondary school degree","","","",""
"Quite unimportant","2003","college entrance qualification","","","",""
"Quite unimportant","2003","Other degree","","","",""
"Quite unimportant","2003","no degree/no degree yet","","","",""
"Very important","2004","lower secondary degree","173","0.0232735579342597","0.0198636238373098","0.0266834920312097"
"Very important","2004","secondary school degree","129","0.0205972991557327","0.0170825346313557","0.0241120636801098"
"Very important","2004","college entrance qualification","268","0.0494780062501511","0.0436739532010402","0.055282059299262"
"Very important","2004","Other degree","26","","",""
"Very important","2004","no degree/no degree yet","41","0.0475739041088633","0.0336127152776689","0.0615350929400576"
"Important","2004","lower secondary degree","1332","0.188093728789866","0.179255439175164","0.196932018404567"
"Important","2004","secondary school degree","1402","0.239086054039158","0.228531124429658","0.249640983648658"
"Important","2004","college entrance qualification","1827","0.341198852783903","0.328509918532716","0.35388778703509"
"Important","2004","Other degree","158","0.142314318139666","0.122405563379775","0.162223072899557"
"Important","2004","no degree/no degree yet","184","0.196805095639511","0.170728493352817","0.222881697926206"
"Less important","2004","lower secondary degree","3790","0.484529540412058","0.473226633693499","0.495832447130617"
"Less important","2004","secondary school degree","3633","0.554678525357203","0.542379577998818","0.566977472715589"
"Less important","2004","college entrance qualification","2699","0.501453528439772","0.488071795395948","0.514835261483597"
"Less important","2004","Other degree","504","0.416600482938806","0.3885074495162","0.444693516361412"
"Less important","2004","no degree/no degree yet","424","0.463837219735448","0.431129257303356","0.496545182167539"
"Quite unimportant","2004","lower secondary degree","2215","0.304103172863816","0.293698916940639","0.314507428786994"
"Quite unimportant","2004","secondary school degree","1109","0.185638121447906","0.176016400715296","0.195259842180516"
"Quite unimportant","2004","college entrance qualification","569","0.107869612526173","0.099567130996353","0.116172094055994"
"Quite unimportant","2004","Other degree","495","0.417547570188041","0.389445460165015","0.445649680211066"
"Quite unimportant","2004","no degree/no degree yet","244","0.291783780516178","0.26196870803929","0.321598852993066"
"Very important","2005","lower secondary degree","","","",""
"Very important","2005","secondary school degree","","","",""
"Very important","2005","college entrance qualification","","","",""
"Very important","2005","Other degree","","","",""
"Very important","2005","no degree/no degree yet","","","",""
"Important","2005","lower secondary degree","","","",""
"Important","2005","secondary school degree","","","",""
"Important","2005","college entrance qualification","","","",""
"Important","2005","Other degree","","","",""
"Important","2005","no degree/no degree yet","","","",""
"Less important","2005","lower secondary degree","","","",""
"Less important","2005","secondary school degree","","","",""
"Less important","2005","college entrance qualification","","","",""
"Less important","2005","Other degree","","","",""
"Less important","2005","no degree/no degree yet","","","",""
"Quite unimportant","2005","lower secondary degree","","","",""
"Quite unimportant","2005","secondary school degree","","","",""
"Quite unimportant","2005","college entrance qualification","","","",""
"Quite unimportant","2005","Other degree","","","",""
"Quite unimportant","2005","no degree/no degree yet","","","",""
"Very important","2006","lower secondary degree","","","",""
"Very important","2006","secondary school degree","","","",""
"Very important","2006","college entrance qualification","","","",""
"Very important","2006","Other degree","","","",""
"Very important","2006","no degree/no degree yet","","","",""
"Important","2006","lower secondary degree","","","",""
"Important","2006","secondary school degree","","","",""
"Important","2006","college entrance qualification","","","",""
"Important","2006","Other degree","","","",""
"Important","2006","no degree/no degree yet","","","",""
"Less important","2006","lower secondary degree","","","",""
"Less important","2006","secondary school degree","","","",""
"Less important","2006","college entrance qualification","","","",""
"Less important","2006","Other degree","","","",""
"Less important","2006","no degree/no degree yet","","","",""
"Quite unimportant","2006","lower secondary degree","","","",""
"Quite unimportant","2006","secondary school degree","","","",""
"Quite unimportant","2006","college entrance qualification","","","",""
"Quite unimportant","2006","Other degree","","","",""
"Quite unimportant","2006","no degree/no degree yet","","","",""
"Very important","2007","lower secondary degree","","","",""
"Very important","2007","secondary school degree","","","",""
"Very important","2007","college entrance qualification","","","",""
"Very important","2007","Other degree","","","",""
"Very important","2007","no degree/no degree yet","","","",""
"Important","2007","lower secondary degree","","","",""
"Important","2007","secondary school degree","","","",""
"Important","2007","college entrance qualification","","","",""
"Important","2007","Other degree","","","",""
"Important","2007","no degree/no degree yet","","","",""
"Less important","2007","lower secondary degree","","","",""
"Less important","2007","secondary school degree","","","",""
"Less important","2007","college entrance qualification","","","",""
"Less important","2007","Other degree","","","",""
"Less important","2007","no degree/no degree yet","","","",""
"Quite unimportant","2007","lower secondary degree","","","",""
"Quite unimportant","2007","secondary school degree","","","",""
"Quite unimportant","2007","college entrance qualification","","","",""
"Quite unimportant","2007","Other degree","","","",""
"Quite unimportant","2007","no degree/no degree yet","","","",""
"Very important","2008","lower secondary degree","99","0.0145982620717636","0.0116653262168057","0.0175311979267215"
"Very important","2008","secondary school degree","68","0.00906570429210568","0.00661287838916772","0.0115185301950437"
"Very important","2008","college entrance qualification","174","0.0358815308499581","0.0307938385001872","0.040969223199729"
"Very important","2008","Other degree","13","","",""
"Very important","2008","no degree/no degree yet","15","","",""
"Important","2008","lower secondary degree","779","0.121935522477493","0.113933981188291","0.129937063766696"
"Important","2008","secondary school degree","947","0.165702327364836","0.156080261179038","0.175324393550635"
"Important","2008","college entrance qualification","1472","0.273993082699831","0.26179306846268","0.286193096936982"
"Important","2008","Other degree","114","0.122035940022681","0.101009996428802","0.14306188361656"
"Important","2008","no degree/no degree yet","104","0.162333364228936","0.131374191774023","0.193292536683849"
"Less important","2008","lower secondary degree","2851","0.441765542089003","0.42962188307606","0.453909201101946"
"Less important","2008","secondary school degree","3071","0.537814633512647","0.524912310136925","0.550716956888369"
"Less important","2008","college entrance qualification","2633","0.515401114249959","0.501730625525293","0.529071602974625"
"Less important","2008","Other degree","329","0.380982403151829","0.349787962230982","0.412176844072676"
"Less important","2008","no degree/no degree yet","221","0.390482650907839","0.349524178832042","0.431441122983636"
"Quite unimportant","2008","lower secondary degree","2695","0.42170067336174","0.409624653589239","0.433776693134241"
"Quite unimportant","2008","secondary school degree","1650","0.287417334830411","0.275705697231962","0.29912897242886"
"Quite unimportant","2008","college entrance qualification","855","0.174724272200252","0.164337124310544","0.185111420089959"
"Quite unimportant","2008","Other degree","475","0.475499360332385","0.4434203301515","0.50757839051327"
"Quite unimportant","2008","no degree/no degree yet","205","0.417465790826165","0.376063821090354","0.458867760561977"
"Very important","2009","lower secondary degree","","","",""
"Very important","2009","secondary school degree","","","",""
"Very important","2009","college entrance qualification","","","",""
"Very important","2009","Other degree","","","",""
"Very important","2009","no degree/no degree yet","","","",""
"Important","2009","lower secondary degree","","","",""
"Important","2009","secondary school degree","","","",""
"Important","2009","college entrance qualification","","","",""
"Important","2009","Other degree","","","",""
"Important","2009","no degree/no degree yet","","","",""
"Less important","2009","lower secondary degree","","","",""
"Less important","2009","secondary school degree","","","",""
"Less important","2009","college entrance qualification","","","",""
"Less important","2009","Other degree","","","",""
"Less important","2009","no degree/no degree yet","","","",""
"Quite unimportant","2009","lower secondary degree","","","",""
"Quite unimportant","2009","secondary school degree","","","",""
"Quite unimportant","2009","college entrance qualification","","","",""
"Quite unimportant","2009","Other degree","","","",""
"Quite unimportant","2009","no degree/no degree yet","","","",""
"Very important","2010","lower secondary degree","49","0.0327768285948685","0.0237330993191625","0.0418205578705745"
"Very important","2010","secondary school degree","115","0.0493963282503877","0.0407538837125343","0.058038772788241"
"Very important","2010","college entrance qualification","183","0.0886976257022589","0.0766266155731007","0.100768635831417"
"Very important","2010","Other degree","54","0.0613390600873338","0.0453114249692599","0.0773666952054077"
"Very important","2010","no degree/no degree yet","27","","",""
"Important","2010","lower secondary degree","405","0.290479339415558","0.26742031711116","0.313538361719957"
"Important","2010","secondary school degree","793","0.327091441594391","0.308380220095272","0.34580266309351"
"Important","2010","college entrance qualification","1003","0.459387201560519","0.438228501924183","0.480545901196855"
"Important","2010","Other degree","181","0.195419994137679","0.168934039479298","0.221905948796061"
"Important","2010","no degree/no degree yet","100","0.269930361076887","0.223686459112007","0.316174263041767"
"Less important","2010","lower secondary degree","736","0.485025625407938","0.45964069987496","0.510410550940917"
"Less important","2010","secondary school degree","1157","0.47682140753334","0.456901267882313","0.496741547184366"
"Less important","2010","college entrance qualification","837","0.400942322012757","0.380134259871541","0.421750384153974"
"Less important","2010","Other degree","387","0.443813303858867","0.41062714622032","0.476999461497413"
"Less important","2010","no degree/no degree yet","152","0.443226401214415","0.391477803274706","0.494974999154124"
"Quite unimportant","2010","lower secondary degree","299","0.191718206581635","0.171723555988881","0.211712857174389"
"Quite unimportant","2010","secondary school degree","350","0.146690822621882","0.132580264116683","0.160801381127081"
"Quite unimportant","2010","college entrance qualification","108","0.050972850724465","0.0416346082637564","0.0603110931851737"
"Quite unimportant","2010","Other degree","239","0.29942764191612","0.268834860816568","0.330020423015672"
"Quite unimportant","2010","no degree/no degree yet","75","0.211181328297041","0.168664309059977","0.253698347534106"
"Very important","2011","lower secondary degree","","","",""
"Very important","2011","secondary school degree","","","",""
"Very important","2011","college entrance qualification","","","",""
"Very important","2011","Other degree","","","",""
"Very important","2011","no degree/no degree yet","","","",""
"Important","2011","lower secondary degree","","","",""
"Important","2011","secondary school degree","","","",""
"Important","2011","college entrance qualification","","","",""
"Important","2011","Other degree","","","",""
"Important","2011","no degree/no degree yet","","","",""
"Less important","2011","lower secondary degree","","","",""
"Less important","2011","secondary school degree","","","",""
"Less important","2011","college entrance qualification","","","",""
"Less important","2011","Other degree","","","",""
"Less important","2011","no degree/no degree yet","","","",""
"Quite unimportant","2011","lower secondary degree","","","",""
"Quite unimportant","2011","secondary school degree","","","",""
"Quite unimportant","2011","college entrance qualification","","","",""
"Quite unimportant","2011","Other degree","","","",""
"Quite unimportant","2011","no degree/no degree yet","","","",""
"Very important","2012","lower secondary degree","212","0.0250454703655175","0.0215987877151958","0.0284921530158392"
"Very important","2012","secondary school degree","263","0.0264831444514394","0.0230585844770443","0.0299077044258345"
"Very important","2012","college entrance qualification","474","0.0574831881383741","0.0523272236111511","0.0626391526655972"
"Very important","2012","Other degree","62","0.0295974673344877","0.0218976904637524","0.0372972442052231"
"Very important","2012","no degree/no degree yet","53","0.0539267194889163","0.0391452960279343","0.0687081429498983"
"Important","2012","lower secondary degree","1745","0.221679514990466","0.212517594195051","0.23084143578588"
"Important","2012","secondary school degree","2300","0.268923057695795","0.259466265895852","0.278379849495738"
"Important","2012","college entrance qualification","3131","0.377600572666685","0.36686201734522","0.38833912798815"
"Important","2012","Other degree","400","0.207487135252255","0.189063571051132","0.225910699453379"
"Important","2012","no degree/no degree yet","238","0.224484538145941","0.197179655350296","0.251789420941586"
"Less important","2012","lower secondary degree","3969","0.487444672502481","0.476419698825344","0.498469646179618"
"Less important","2012","secondary school degree","4464","0.529218741153213","0.518573010971458","0.539864471334969"
"Less important","2012","college entrance qualification","3614","0.475685432936546","0.464622995374657","0.486747870498435"
"Less important","2012","Other degree","833","0.450264097848458","0.427660081401542","0.472868114295375"
"Less important","2012","no degree/no degree yet","410","0.461409044006385","0.428786002464669","0.494032085548101"
"Quite unimportant","2012","lower secondary degree","1970","0.265830342141536","0.256086168551473","0.275574515731599"
"Quite unimportant","2012","secondary school degree","1418","0.175375056699552","0.1672643180043","0.183485795394804"
"Quite unimportant","2012","college entrance qualification","610","0.0892308062583945","0.0829160510574988","0.0955455614592902"
"Quite unimportant","2012","Other degree","566","0.312651299564799","0.291589591851068","0.333713007278529"
"Quite unimportant","2012","no degree/no degree yet","196","0.260179698358757","0.231468475196857","0.288890921520658"
"Very important","2013","lower secondary degree","","","",""
"Very important","2013","secondary school degree","","","",""
"Very important","2013","college entrance qualification","","","",""
"Very important","2013","Other degree","","","",""
"Very important","2013","no degree/no degree yet","","","",""
"Important","2013","lower secondary degree","","","",""
"Important","2013","secondary school degree","","","",""
"Important","2013","college entrance qualification","","","",""
"Important","2013","Other degree","","","",""
"Important","2013","no degree/no degree yet","","","",""
"Less important","2013","lower secondary degree","","","",""
"Less important","2013","secondary school degree","","","",""
"Less important","2013","college entrance qualification","","","",""
"Less important","2013","Other degree","","","",""
"Less important","2013","no degree/no degree yet","","","",""
"Quite unimportant","2013","lower secondary degree","","","",""
"Quite unimportant","2013","secondary school degree","","","",""
"Quite unimportant","2013","college entrance qualification","","","",""
"Quite unimportant","2013","Other degree","","","",""
"Quite unimportant","2013","no degree/no degree yet","","","",""
"Very important","2014","lower secondary degree","","","",""
"Very important","2014","secondary school degree","","","",""
"Very important","2014","college entrance qualification","","","",""
"Very important","2014","Other degree","","","",""
"Very important","2014","no degree/no degree yet","","","",""
"Important","2014","lower secondary degree","","","",""
"Important","2014","secondary school degree","","","",""
"Important","2014","college entrance qualification","","","",""
"Important","2014","Other degree","","","",""
"Important","2014","no degree/no degree yet","","","",""
"Less important","2014","lower secondary degree","","","",""
"Less important","2014","secondary school degree","","","",""
"Less important","2014","college entrance qualification","","","",""
"Less important","2014","Other degree","","","",""
"Less important","2014","no degree/no degree yet","","","",""
"Quite unimportant","2014","lower secondary degree","","","",""
"Quite unimportant","2014","secondary school degree","","","",""
"Quite unimportant","2014","college entrance qualification","","","",""
"Quite unimportant","2014","Other degree","","","",""
"Quite unimportant","2014","no degree/no degree yet","","","",""
"Very important","2015","lower secondary degree","","","",""
"Very important","2015","secondary school degree","","","",""
"Very important","2015","college entrance qualification","","","",""
"Very important","2015","Other degree","","","",""
"Very important","2015","no degree/no degree yet","","","",""
"Important","2015","lower secondary degree","","","",""
"Important","2015","secondary school degree","","","",""
"Important","2015","college entrance qualification","","","",""
"Important","2015","Other degree","","","",""
"Important","2015","no degree/no degree yet","","","",""
"Less important","2015","lower secondary degree","","","",""
"Less important","2015","secondary school degree","","","",""
"Less important","2015","college entrance qualification","","","",""
"Less important","2015","Other degree","","","",""
"Less important","2015","no degree/no degree yet","","","",""
"Quite unimportant","2015","lower secondary degree","","","",""
"Quite unimportant","2015","secondary school degree","","","",""
"Quite unimportant","2015","college entrance qualification","","","",""
