"plh0111","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Quite unimportant","1995","vocational + Abi","Female","54","0.243526705460771","0.183438372908575","0.303615038012967"
"Quite unimportant","1995","higher vocational","Male","111","0.263324207652893","0.223119100788681","0.303529314517106"
"Quite unimportant","1995","higher vocational","Female","67","0.265954632686549","0.214015950777766","0.317893314595333"
"Quite unimportant","1995","higher education","Male","194","0.213771444295626","0.187380345267062","0.240162543324191"
"Quite unimportant","1995","higher education","Female","188","0.225454927777152","0.19612884856099","0.254781006993315"
"Very important","1996","in school","Male","","","",""
"Very important","1996","in school","Female","","","",""
"Very important","1996","inadequately","Male","","","",""
"Very important","1996","inadequately","Female","","","",""
"Very important","1996","general elemantary","Male","","","",""
"Very important","1996","general elemantary","Female","","","",""
"Very important","1996","middle vocational","Male","","","",""
"Very important","1996","middle vocational","Female","","","",""
"Very important","1996","vocational + Abi","Male","","","",""
"Very important","1996","vocational + Abi","Female","","","",""
"Very important","1996","higher vocational","Male","","","",""
"Very important","1996","higher vocational","Female","","","",""
"Very important","1996","higher education","Male","","","",""
"Very important","1996","higher education","Female","","","",""
"Important","1996","in school","Male","","","",""
"Important","1996","in school","Female","","","",""
"Important","1996","inadequately","Male","","","",""
"Important","1996","inadequately","Female","","","",""
"Important","1996","general elemantary","Male","","","",""
"Important","1996","general elemantary","Female","","","",""
"Important","1996","middle vocational","Male","","","",""
"Important","1996","middle vocational","Female","","","",""
"Important","1996","vocational + Abi","Male","","","",""
"Important","1996","vocational + Abi","Female","","","",""
"Important","1996","higher vocational","Male","","","",""
"Important","1996","higher vocational","Female","","","",""
"Important","1996","higher education","Male","","","",""
"Important","1996","higher education","Female","","","",""
"Less important","1996","in school","Male","","","",""
"Less important","1996","in school","Female","","","",""
"Less important","1996","inadequately","Male","","","",""
"Less important","1996","inadequately","Female","","","",""
"Less important","1996","general elemantary","Male","","","",""
"Less important","1996","general elemantary","Female","","","",""
"Less important","1996","middle vocational","Male","","","",""
"Less important","1996","middle vocational","Female","","","",""
"Less important","1996","vocational + Abi","Male","","","",""
"Less important","1996","vocational + Abi","Female","","","",""
"Less important","1996","higher vocational","Male","","","",""
"Less important","1996","higher vocational","Female","","","",""
"Less important","1996","higher education","Male","","","",""
"Less important","1996","higher education","Female","","","",""
"Quite unimportant","1996","in school","Male","","","",""
"Quite unimportant","1996","in school","Female","","","",""
"Quite unimportant","1996","inadequately","Male","","","",""
"Quite unimportant","1996","inadequately","Female","","","",""
"Quite unimportant","1996","general elemantary","Male","","","",""
"Quite unimportant","1996","general elemantary","Female","","","",""
"Quite unimportant","1996","middle vocational","Male","","","",""
"Quite unimportant","1996","middle vocational","Female","","","",""
"Quite unimportant","1996","vocational + Abi","Male","","","",""
"Quite unimportant","1996","vocational + Abi","Female","","","",""
"Quite unimportant","1996","higher vocational","Male","","","",""
"Quite unimportant","1996","higher vocational","Female","","","",""
"Quite unimportant","1996","higher education","Male","","","",""
"Quite unimportant","1996","higher education","Female","","","",""
"Very important","1997","in school","Male","","","",""
"Very important","1997","in school","Female","","","",""
"Very important","1997","inadequately","Male","","","",""
"Very important","1997","inadequately","Female","","","",""
"Very important","1997","general elemantary","Male","","","",""
"Very important","1997","general elemantary","Female","","","",""
"Very important","1997","middle vocational","Male","","","",""
"Very important","1997","middle vocational","Female","","","",""
"Very important","1997","vocational + Abi","Male","","","",""
"Very important","1997","vocational + Abi","Female","","","",""
"Very important","1997","higher vocational","Male","","","",""
"Very important","1997","higher vocational","Female","","","",""
"Very important","1997","higher education","Male","","","",""
"Very important","1997","higher education","Female","","","",""
"Important","1997","in school","Male","","","",""
"Important","1997","in school","Female","","","",""
"Important","1997","inadequately","Male","","","",""
"Important","1997","inadequately","Female","","","",""
"Important","1997","general elemantary","Male","","","",""
"Important","1997","general elemantary","Female","","","",""
"Important","1997","middle vocational","Male","","","",""
"Important","1997","middle vocational","Female","","","",""
"Important","1997","vocational + Abi","Male","","","",""
"Important","1997","vocational + Abi","Female","","","",""
"Important","1997","higher vocational","Male","","","",""
"Important","1997","higher vocational","Female","","","",""
"Important","1997","higher education","Male","","","",""
"Important","1997","higher education","Female","","","",""
"Less important","1997","in school","Male","","","",""
"Less important","1997","in school","Female","","","",""
"Less important","1997","inadequately","Male","","","",""
"Less important","1997","inadequately","Female","","","",""
"Less important","1997","general elemantary","Male","","","",""
"Less important","1997","general elemantary","Female","","","",""
"Less important","1997","middle vocational","Male","","","",""
"Less important","1997","middle vocational","Female","","","",""
"Less important","1997","vocational + Abi","Male","","","",""
"Less important","1997","vocational + Abi","Female","","","",""
"Less important","1997","higher vocational","Male","","","",""
"Less important","1997","higher vocational","Female","","","",""
"Less important","1997","higher education","Male","","","",""
"Less important","1997","higher education","Female","","","",""
"Quite unimportant","1997","in school","Male","","","",""
"Quite unimportant","1997","in school","Female","","","",""
"Quite unimportant","1997","inadequately","Male","","","",""
"Quite unimportant","1997","inadequately","Female","","","",""
"Quite unimportant","1997","general elemantary","Male","","","",""
"Quite unimportant","1997","general elemantary","Female","","","",""
"Quite unimportant","1997","middle vocational","Male","","","",""
"Quite unimportant","1997","middle vocational","Female","","","",""
"Quite unimportant","1997","vocational + Abi","Male","","","",""
"Quite unimportant","1997","vocational + Abi","Female","","","",""
"Quite unimportant","1997","higher vocational","Male","","","",""
"Quite unimportant","1997","higher vocational","Female","","","",""
"Quite unimportant","1997","higher education","Male","","","",""
"Quite unimportant","1997","higher education","Female","","","",""
"Very important","1998","in school","Male","","","",""
"Very important","1998","in school","Female","","","",""
"Very important","1998","inadequately","Male","","","",""
"Very important","1998","inadequately","Female","","","",""
"Very important","1998","general elemantary","Male","","","",""
"Very important","1998","general elemantary","Female","","","",""
"Very important","1998","middle vocational","Male","","","",""
"Very important","1998","middle vocational","Female","","","",""
"Very important","1998","vocational + Abi","Male","","","",""
"Very important","1998","vocational + Abi","Female","","","",""
"Very important","1998","higher vocational","Male","","","",""
"Very important","1998","higher vocational","Female","","","",""
"Very important","1998","higher education","Male","","","",""
"Very important","1998","higher education","Female","","","",""
"Important","1998","in school","Male","","","",""
"Important","1998","in school","Female","","","",""
"Important","1998","inadequately","Male","","","",""
"Important","1998","inadequately","Female","","","",""
"Important","1998","general elemantary","Male","","","",""
"Important","1998","general elemantary","Female","","","",""
"Important","1998","middle vocational","Male","","","",""
"Important","1998","middle vocational","Female","","","",""
"Important","1998","vocational + Abi","Male","","","",""
"Important","1998","vocational + Abi","Female","","","",""
"Important","1998","higher vocational","Male","","","",""
"Important","1998","higher vocational","Female","","","",""
"Important","1998","higher education","Male","","","",""
"Important","1998","higher education","Female","","","",""
"Less important","1998","in school","Male","","","",""
"Less important","1998","in school","Female","","","",""
"Less important","1998","inadequately","Male","","","",""
"Less important","1998","inadequately","Female","","","",""
"Less important","1998","general elemantary","Male","","","",""
"Less important","1998","general elemantary","Female","","","",""
"Less important","1998","middle vocational","Male","","","",""
"Less important","1998","middle vocational","Female","","","",""
"Less important","1998","vocational + Abi","Male","","","",""
"Less important","1998","vocational + Abi","Female","","","",""
"Less important","1998","higher vocational","Male","","","",""
"Less important","1998","higher vocational","Female","","","",""
"Less important","1998","higher education","Male","","","",""
"Less important","1998","higher education","Female","","","",""
"Quite unimportant","1998","in school","Male","","","",""
"Quite unimportant","1998","in school","Female","","","",""
"Quite unimportant","1998","inadequately","Male","","","",""
"Quite unimportant","1998","inadequately","Female","","","",""
"Quite unimportant","1998","general elemantary","Male","","","",""
"Quite unimportant","1998","general elemantary","Female","","","",""
"Quite unimportant","1998","middle vocational","Male","","","",""
"Quite unimportant","1998","middle vocational","Female","","","",""
"Quite unimportant","1998","vocational + Abi","Male","","","",""
"Quite unimportant","1998","vocational + Abi","Female","","","",""
"Quite unimportant","1998","higher vocational","Male","","","",""
"Quite unimportant","1998","higher vocational","Female","","","",""
"Quite unimportant","1998","higher education","Male","","","",""
"Quite unimportant","1998","higher education","Female","","","",""
"Very important","1999","in school","Male","","","",""
"Very important","1999","in school","Female","","","",""
"Very important","1999","inadequately","Male","","","",""
"Very important","1999","inadequately","Female","","","",""
"Very important","1999","general elemantary","Male","","","",""
"Very important","1999","general elemantary","Female","","","",""
"Very important","1999","middle vocational","Male","","","",""
"Very important","1999","middle vocational","Female","","","",""
"Very important","1999","vocational + Abi","Male","","","",""
"Very important","1999","vocational + Abi","Female","","","",""
"Very important","1999","higher vocational","Male","","","",""
"Very important","1999","higher vocational","Female","","","",""
"Very important","1999","higher education","Male","","","",""
"Very important","1999","higher education","Female","","","",""
"Important","1999","in school","Male","","","",""
"Important","1999","in school","Female","","","",""
"Important","1999","inadequately","Male","","","",""
"Important","1999","inadequately","Female","","","",""
"Important","1999","general elemantary","Male","","","",""
"Important","1999","general elemantary","Female","","","",""
"Important","1999","middle vocational","Male","","","",""
"Important","1999","middle vocational","Female","","","",""
"Important","1999","vocational + Abi","Male","","","",""
