"plh0111","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Couple + C. LE 16 ","(3b) higher tertiary education","9","","",""
"Very important","1990","Couple + C. GT 16 ","(0) in school","4","","",""
"Very important","1990","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Very important","1990","Couple + C. GT 16 ","(1b) general elementary school","6","","",""
"Very important","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","9","","",""
"Very important","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","2","","",""
"Very important","1990","Couple + C. GT 16 ","(2a) intermediate vocational","7","","",""
"Very important","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","4","","",""
"Very important","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","1","","",""
"Very important","1990","Couple + C. GT 16 ","(3a) lower tertiary education","2","","",""
"Very important","1990","Couple + C. GT 16 ","(3b) higher tertiary education","2","","",""
"Very important","1990","Couple + C. LE and GT 16","(0) in school","","","",""
"Very important","1990","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Very important","1990","Couple + C. LE and GT 16","(1b) general elementary school","3","","",""
"Very important","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","2","","",""
"Very important","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Very important","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Very important","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Very important","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Very important","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"Very important","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Important","1990","1-pers.-HH","(0) in school","1","","",""
"Important","1990","1-pers.-HH","(1a) inadequately completed","3","","",""
"Important","1990","1-pers.-HH","(1b) general elementary school","24","","",""
"Important","1990","1-pers.-HH","(1c) basic vocational qualification","64","0.215696158958512","0.168276050133854","0.26311626778317"
"Important","1990","1-pers.-HH","(2b) intermediate general qualification","10","","",""
"Important","1990","1-pers.-HH","(2a) intermediate vocational","41","0.289098514609485","0.21749812729746","0.360698901921511"
"Important","1990","1-pers.-HH","(2c_gen) general maturity certificate","12","","",""
"Important","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","19","","",""
"Important","1990","1-pers.-HH","(3a) lower tertiary education","20","","",""
"Important","1990","1-pers.-HH","(3b) higher tertiary education","29","","",""
"Important","1990","(Married) couple without C. ","(0) in school","","","",""
"Important","1990","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Important","1990","(Married) couple without C. ","(1b) general elementary school","52","0.133714014556831","0.100150405683014","0.167277623430649"
"Important","1990","(Married) couple without C. ","(1c) basic vocational qualification","157","0.1840333947165","0.157967132666594","0.210099656766405"
"Important","1990","(Married) couple without C. ","(2b) intermediate general qualification","11","","",""
"Important","1990","(Married) couple without C. ","(2a) intermediate vocational","81","0.234264035007324","0.190512915218399","0.278015154796249"
"Important","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","12","","",""
"Important","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","26","","",""
"Important","1990","(Married) couple without C. ","(3a) lower tertiary education","24","","",""
"Important","1990","(Married) couple without C. ","(3b) higher tertiary education","50","0.420773881586196","0.330934334884644","0.510613428287749"
"Important","1990","Single parent ","(0) in school","1","","",""
"Important","1990","Single parent ","(1a) inadequately completed","2","","",""
"Important","1990","Single parent ","(1b) general elementary school","15","","",""
"Important","1990","Single parent ","(1c) basic vocational qualification","20","","",""
"Important","1990","Single parent ","(2b) intermediate general qualification","7","","",""
"Important","1990","Single parent ","(2a) intermediate vocational","14","","",""
"Important","1990","Single parent ","(2c_gen) general maturity certificate","11","","",""
"Important","1990","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Important","1990","Single parent ","(3a) lower tertiary education","2","","",""
"Important","1990","Single parent ","(3b) higher tertiary education","9","","",""
"Important","1990","Couple + C. LE 16 ","(0) in school","","","",""
"Important","1990","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"Important","1990","Couple + C. LE 16 ","(1b) general elementary school","18","","",""
"Important","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","112","0.179495674730473","0.149623221253765","0.209368128207181"
"Important","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","5","","",""
"Important","1990","Couple + C. LE 16 ","(2a) intermediate vocational","82","0.2183942694986","0.174985951718406","0.261802587278794"
"Important","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","9","","",""
"Important","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","20","","",""
"Important","1990","Couple + C. LE 16 ","(3a) lower tertiary education","16","","",""
"Important","1990","Couple + C. LE 16 ","(3b) higher tertiary education","52","0.383798368505244","0.298203006603875","0.469393730406613"
"Important","1990","Couple + C. GT 16 ","(0) in school","16","","",""
"Important","1990","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Important","1990","Couple + C. GT 16 ","(1b) general elementary school","33","0.107772538371434","0.0723266165846724","0.143218460158195"
"Important","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","102","0.192678213814778","0.159924531269675","0.225431896359881"
"Important","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","31","0.315271205616512","0.224206614813428","0.406335796419595"
"Important","1990","Couple + C. GT 16 ","(2a) intermediate vocational","54","0.242587863431747","0.18542395957392","0.299751767289575"
"Important","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","39","0.36738672013639","0.276883147948992","0.457890292323788"
"Important","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","19","","",""
"Important","1990","Couple + C. GT 16 ","(3a) lower tertiary education","10","","",""
"Important","1990","Couple + C. GT 16 ","(3b) higher tertiary education","27","","",""
"Important","1990","Couple + C. LE and GT 16","(0) in school","9","","",""
"Important","1990","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Important","1990","Couple + C. LE and GT 16","(1b) general elementary school","10","","",""
"Important","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","35","0.215761883564509","0.150793948071743","0.280729819057275"
"Important","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","5","","",""
"Important","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","24","","",""
"Important","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"Important","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Important","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","4","","",""
"Important","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","7","","",""
"Less important","1990","1-pers.-HH","(0) in school","2","","",""
"Less important","1990","1-pers.-HH","(1a) inadequately completed","","","",""
"Less important","1990","1-pers.-HH","(1b) general elementary school","80","0.333077702787494","0.27093897559146","0.395216429983529"
"Less important","1990","1-pers.-HH","(1c) basic vocational qualification","113","0.366352731725266","0.310804188977192","0.42190127447334"
"Less important","1990","1-pers.-HH","(2b) intermediate general qualification","20","","",""
"Less important","1990","1-pers.-HH","(2a) intermediate vocational","72","0.448893055719467","0.370337461913801","0.527448649525133"
"Less important","1990","1-pers.-HH","(2c_gen) general maturity certificate","11","","",""
"Less important","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","26","","",""
"Less important","1990","1-pers.-HH","(3a) lower tertiary education","9","","",""
"Less important","1990","1-pers.-HH","(3b) higher tertiary education","31","0.430337229051587","0.314349392047608","0.546325066055566"
"Less important","1990","(Married) couple without C. ","(0) in school","","","",""
"Less important","1990","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Less important","1990","(Married) couple without C. ","(1b) general elementary school","152","0.387885748358265","0.339833058828677","0.435938437887854"
"Less important","1990","(Married) couple without C. ","(1c) basic vocational qualification","411","0.480793233050375","0.447185161648073","0.514401304452678"
"Less important","1990","(Married) couple without C. ","(2b) intermediate general qualification","24","","",""
"Less important","1990","(Married) couple without C. ","(2a) intermediate vocational","192","0.529298843057177","0.477738007585749","0.580859678528606"
"Less important","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","16","","",""
"Less important","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","55","0.491928007272778","0.395380096384218","0.588475918161337"
"Less important","1990","(Married) couple without C. ","(3a) lower tertiary education","43","0.541736915307669","0.429717591389062","0.653756239226275"
"Less important","1990","(Married) couple without C. ","(3b) higher tertiary education","44","0.396236109412147","0.307227976823135","0.485244242001159"
"Less important","1990","Single parent ","(0) in school","8","","",""
"Less important","1990","Single parent ","(1a) inadequately completed","1","","",""
"Less important","1990","Single parent ","(1b) general elementary school","32","0.341807829490289","0.242707724606671","0.440907934373907"
"Less important","1990","Single parent ","(1c) basic vocational qualification","67","0.545596819097957","0.46065575023424","0.630537887961674"
"Less important","1990","Single parent ","(2b) intermediate general qualification","10","","",""
"Less important","1990","Single parent ","(2a) intermediate vocational","24","","",""
"Less important","1990","Single parent ","(2c_gen) general maturity certificate","17","","",""
"Less important","1990","Single parent ","(2c_voc) vocational maturity certificate","11","","",""
"Less important","1990","Single parent ","(3a) lower tertiary education","1","","",""
"Less important","1990","Single parent ","(3b) higher tertiary education","7","","",""
"Less important","1990","Couple + C. LE 16 ","(0) in school","","","",""
"Less important","1990","Couple + C. LE 16 ","(1a) inadequately completed","11","","",""
"Less important","1990","Couple + C. LE 16 ","(1b) general elementary school","71","0.488983659153072","0.408719894871886","0.569247423434257"
"Less important","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","367","0.573215733987564","0.53471520350491","0.611716264470218"
"Less important","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","17","","",""
"Less important","1990","Couple + C. LE 16 ","(2a) intermediate vocational","208","0.609952210062329","0.558705583233422","0.661198836891237"
"Less important","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","7","","",""
"Less important","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","32","0.46253370080522","0.340380341836925","0.584687059773515"
"Less important","1990","Couple + C. LE 16 ","(3a) lower tertiary education","28","","",""
"Less important","1990","Couple + C. LE 16 ","(3b) higher tertiary education","54","0.477973497566338","0.390053952377338","0.565893042755337"
"Less important","1990","Couple + C. GT 16 ","(0) in school","29","","",""
"Less important","1990","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"Less important","1990","Couple + C. GT 16 ","(1b) general elementary school","151","0.521809167855448","0.464709852466503","0.578908483244394"
"Less important","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","309","0.554808371021742","0.513535422973563","0.596081319069921"
"Less important","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","42","0.409734915433729","0.313346880765151","0.506122950102307"
"Less important","1990","Couple + C. GT 16 ","(2a) intermediate vocational","123","0.577857509971643","0.511991534190586","0.643723485752701"
"Less important","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","54","0.505266747447566","0.41140670385475","0.599126791040381"
"Less important","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","32","0.59438209262244","0.466913825563268","0.721850359681613"
"Less important","1990","Couple + C. GT 16 ","(3a) lower tertiary education","23","","",""
"Less important","1990","Couple + C. GT 16 ","(3b) higher tertiary education","29","","",""
"Less important","1990","Couple + C. LE and GT 16","(0) in school","18","","",""
"Less important","1990","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Less important","1990","Couple + C. LE and GT 16","(1b) general elementary school","46","0.516905961320478","0.414234674689624","0.619577247951332"
"Less important","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","82","0.554168180210148","0.475663770192392","0.632672590227904"
"Less important","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","15","","",""
"Less important","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","28","","",""
"Less important","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","7","","",""
"Less important","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","4","","",""
"Less important","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","3","","",""
"Less important","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","10","","",""
"Quite unimportant","1990","1-pers.-HH","(0) in school","","","",""
"Quite unimportant","1990","1-pers.-HH","(1a) inadequately completed","4","","",""
"Quite unimportant","1990","1-pers.-HH","(1b) general elementary school","114","0.535513717135337","0.469759486512144","0.601267947758529"
"Quite unimportant","1990","1-pers.-HH","(1c) basic vocational qualification","103","0.388186633377121","0.332000526797522","0.444372739956721"
"Quite unimportant","1990","1-pers.-HH","(2b) intermediate general qualification","10","","",""
"Quite unimportant","1990","1-pers.-HH","(2a) intermediate vocational","38","0.244851905279534","0.176938494872289","0.31276531568678"
"Quite unimportant","1990","1-pers.-HH","(2c_gen) general maturity certificate","2","","",""
"Quite unimportant","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","7","","",""
"Quite unimportant","1990","1-pers.-HH","(3a) lower tertiary education","6","","",""
"Quite unimportant","1990","1-pers.-HH","(3b) higher tertiary education","3","","",""
"Quite unimportant","1990","(Married) couple without C. ","(0) in school","","","",""
"Quite unimportant","1990","(Married) couple without C. ","(1a) inadequately completed","5","","",""
"Quite unimportant","1990","(Married) couple without C. ","(1b) general elementary school","190","0.476796212304796","0.427541092332158","0.526051332277434"
"Quite unimportant","1990","(Married) couple without C. ","(1c) basic vocational qualification","261","0.310745621357188","0.279615090853342","0.341876151861034"
"Quite unimportant","1990","(Married) couple without C. ","(2b) intermediate general qualification","16","","",""
"Quite unimportant","1990","(Married) couple without C. ","(2a) intermediate vocational","82","0.220175322761244","0.177371786664913","0.262978858857574"
"Quite unimportant","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"Quite unimportant","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","20","","",""
"Quite unimportant","1990","(Married) couple without C. ","(3a) lower tertiary education","8","","",""
"Quite unimportant","1990","(Married) couple without C. ","(3b) higher tertiary education","17","","",""
"Quite unimportant","1990","Single parent ","(0) in school","1","","",""
"Quite unimportant","1990","Single parent ","(1a) inadequately completed","2","","",""
"Quite unimportant","1990","Single parent ","(1b) general elementary school","39","0.463674089470943","0.359483724767676","0.56786445417421"
"Quite unimportant","1990","Single parent ","(1c) basic vocational qualification","41","0.291740316720481","0.214194993431217","0.369285640009745"
"Quite unimportant","1990","Single parent ","(2b) intermediate general qualification","10","","",""
"Quite unimportant","1990","Single parent ","(2a) intermediate vocational","4","","",""
"Quite unimportant","1990","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Quite unimportant","1990","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Quite unimportant","1990","Single parent ","(3a) lower tertiary education","1","","",""
"Quite unimportant","1990","Single parent ","(3b) higher tertiary education","1","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(0) in school","","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(1a) inadequately completed","8","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(1b) general elementary school","56","0.358672993375983","0.281663536616862","0.435682450135103"
"Quite unimportant","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","142","0.22615841805305","0.193594558557961","0.25872227754814"
"Quite unimportant","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","6","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(2a) intermediate vocational","50","0.149363498299209","0.111913421308499","0.186813575289918"
"Quite unimportant","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","10","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(3a) lower tertiary education","12","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(3b) higher tertiary education","9","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(0) in school","3","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(1b) general elementary school","104","0.345931890948525","0.291559151636004","0.400304630261046"
"Quite unimportant","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","137","0.236422948717925","0.201137817077518","0.271708080358331"
"Quite unimportant","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","25","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(2a) intermediate vocational","32","0.146433401535846","0.0992857573990736","0.193581045672618"
"Quite unimportant","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","12","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","5","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(3a) lower tertiary education","5","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(3b) higher tertiary education","4","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(0) in school","9","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(1b) general elementary school","32","0.337226048770769","0.240092184310601","0.434359913230937"
"Quite unimportant","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","35","0.215161386023994","0.150259087406604","0.280063684641384"
"Quite unimportant","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","10","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","10","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","2","","",""
"Very important","1991","1-pers.-HH","(0) in school","","","",""
"Very important","1991","1-pers.-HH","(1a) inadequately completed","","","",""
"Very important","1991","1-pers.-HH","(1b) general elementary school","","","",""
"Very important","1991","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Very important","1991","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Very important","1991","1-pers.-HH","(2a) intermediate vocational","","","",""
"Very important","1991","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Very important","1991","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","1-pers.-HH","(3a) lower tertiary education","","","",""
"Very important","1991","1-pers.-HH","(3b) higher tertiary education","","","",""
"Very important","1991","(Married) couple without C. ","(0) in school","","","",""
"Very important","1991","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Very important","1991","(Married) couple without C. ","(1b) general elementary school","","","",""
"Very important","1991","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Very important","1991","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Very important","1991","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Very important","1991","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Very important","1991","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Very important","1991","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Very important","1991","Single parent ","(0) in school","","","",""
"Very important","1991","Single parent ","(1a) inadequately completed","","","",""
"Very important","1991","Single parent ","(1b) general elementary school","","","",""
"Very important","1991","Single parent ","(1c) basic vocational qualification","","","",""
"Very important","1991","Single parent ","(2b) intermediate general qualification","","","",""
"Very important","1991","Single parent ","(2a) intermediate vocational","","","",""
"Very important","1991","Single parent ","(2c_gen) general maturity certificate","","","",""
"Very important","1991","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","Single parent ","(3a) lower tertiary education","","","",""
"Very important","1991","Single parent ","(3b) higher tertiary education","","","",""
"Very important","1991","Couple + C. LE 16 ","(0) in school","","","",""
"Very important","1991","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Very important","1991","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Very important","1991","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Very important","1991","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Very important","1991","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Very important","1991","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Very important","1991","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Very important","1991","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Very important","1991","Couple + C. GT 16 ","(0) in school","","","",""
"Very important","1991","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Very important","1991","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Very important","1991","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Very important","1991","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Very important","1991","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Very important","1991","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Very important","1991","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Very important","1991","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Very important","1991","Couple + C. LE and GT 16","(0) in school","","","",""
"Very important","1991","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Very important","1991","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Very important","1991","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Very important","1991","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Very important","1991","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Very important","1991","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Very important","1991","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Very important","1991","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Important","1991","1-pers.-HH","(0) in school","","","",""
"Important","1991","1-pers.-HH","(1a) inadequately completed","","","",""
"Important","1991","1-pers.-HH","(1b) general elementary school","","","",""
"Important","1991","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Important","1991","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Important","1991","1-pers.-HH","(2a) intermediate vocational","","","",""
"Important","1991","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Important","1991","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","1-pers.-HH","(3a) lower tertiary education","","","",""
"Important","1991","1-pers.-HH","(3b) higher tertiary education","","","",""
"Important","1991","(Married) couple without C. ","(0) in school","","","",""
"Important","1991","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Important","1991","(Married) couple without C. ","(1b) general elementary school","","","",""
"Important","1991","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Important","1991","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Important","1991","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Important","1991","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Important","1991","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Important","1991","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Important","1991","Single parent ","(0) in school","","","",""
"Important","1991","Single parent ","(1a) inadequately completed","","","",""
"Important","1991","Single parent ","(1b) general elementary school","","","",""
"Important","1991","Single parent ","(1c) basic vocational qualification","","","",""
"Important","1991","Single parent ","(2b) intermediate general qualification","","","",""
"Important","1991","Single parent ","(2a) intermediate vocational","","","",""
"Important","1991","Single parent ","(2c_gen) general maturity certificate","","","",""
"Important","1991","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","Single parent ","(3a) lower tertiary education","","","",""
"Important","1991","Single parent ","(3b) higher tertiary education","","","",""
"Important","1991","Couple + C. LE 16 ","(0) in school","","","",""
"Important","1991","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Important","1991","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Important","1991","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Important","1991","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Important","1991","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Important","1991","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Important","1991","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Important","1991","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Important","1991","Couple + C. GT 16 ","(0) in school","","","",""
"Important","1991","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Important","1991","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Important","1991","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
