"plh0111","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Quite unimportant","1992","Full Time","Rural Area","541","0.27749913865051","0.258020882338322","0.296977394962699","4"
"Quite unimportant","1992","Part Time","Urban Area","382","0.283686212289116","0.258595787269821","0.30877663730841","4"
"Quite unimportant","1992","Part Time","Rural Area","273","0.347562812148952","0.315606284731013","0.379519339566891","4"
"Quite unimportant","1992","Not Working","Urban Area","904","0.422192472845321","0.401669988928221","0.442714956762421","4"
"Quite unimportant","1992","Not Working","Rural Area","600","0.518782382110974","0.49112808071765","0.546436683504299","4"
"Very important","1992","Full Time","Urban Area","54","0.0183155641154796","0.0136920124554402","0.0229391157755191","1"
"Very important","1992","Full Time","Rural Area","38","0.0189230782299026","0.0129959067188801","0.024850249740925","1"
"Very important","1992","Part Time","Urban Area","23","","","","1"
"Very important","1992","Part Time","Rural Area","15","","","","1"
"Very important","1992","Not Working","Urban Area","59","0.0256604012061129","0.0190903314403885","0.0322304709718373","1"
"Very important","1992","Not Working","Rural Area","20","","","","1"
"Important","1993","Full Time","Urban Area","","","","","2"
"Important","1993","Full Time","Rural Area","","","","","2"
"Important","1993","Part Time","Urban Area","","","","","2"
"Important","1993","Part Time","Rural Area","","","","","2"
"Important","1993","Not Working","Urban Area","","","","","2"
"Important","1993","Not Working","Rural Area","","","","","2"
"Less important","1993","Full Time","Rural Area","","","","","3"
"Less important","1993","Full Time","Urban Area","","","","","3"
"Less important","1993","Part Time","Urban Area","","","","","3"
"Less important","1993","Part Time","Rural Area","","","","","3"
"Less important","1993","Not Working","Urban Area","","","","","3"
"Less important","1993","Not Working","Rural Area","","","","","3"
"Quite unimportant","1993","Full Time","Urban Area","","","","","4"
"Quite unimportant","1993","Full Time","Rural Area","","","","","4"
"Quite unimportant","1993","Part Time","Urban Area","","","","","4"
"Quite unimportant","1993","Part Time","Rural Area","","","","","4"
"Quite unimportant","1993","Not Working","Urban Area","","","","","4"
"Quite unimportant","1993","Not Working","Rural Area","","","","","4"
"Very important","1993","Full Time","Urban Area","","","","","1"
"Very important","1993","Full Time","Rural Area","","","","","1"
"Very important","1993","Part Time","Urban Area","","","","","1"
"Very important","1993","Part Time","Rural Area","","","","","1"
"Very important","1993","Not Working","Urban Area","","","","","1"
"Very important","1993","Not Working","Rural Area","","","","","1"
"Important","1994","Full Time","Urban Area","","","","","2"
"Important","1994","Full Time","Rural Area","","","","","2"
"Important","1994","Part Time","Urban Area","","","","","2"
"Important","1994","Part Time","Rural Area","","","","","2"
"Important","1994","Not Working","Urban Area","","","","","2"
"Important","1994","Not Working","Rural Area","","","","","2"
"Less important","1994","Full Time","Urban Area","","","","","3"
"Less important","1994","Full Time","Rural Area","","","","","3"
"Less important","1994","Part Time","Rural Area","","","","","3"
"Less important","1994","Part Time","Urban Area","","","","","3"
"Less important","1994","Not Working","Urban Area","","","","","3"
"Less important","1994","Not Working","Rural Area","","","","","3"
"Quite unimportant","1994","Full Time","Urban Area","","","","","4"
"Quite unimportant","1994","Full Time","Rural Area","","","","","4"
"Quite unimportant","1994","Part Time","Urban Area","","","","","4"
"Quite unimportant","1994","Part Time","Rural Area","","","","","4"
"Quite unimportant","1994","Not Working","Urban Area","","","","","4"
"Quite unimportant","1994","Not Working","Rural Area","","","","","4"
"Very important","1994","Full Time","Urban Area","","","","","1"
"Very important","1994","Full Time","Rural Area","","","","","1"
"Very important","1994","Part Time","Urban Area","","","","","1"
"Very important","1994","Part Time","Rural Area","","","","","1"
"Very important","1994","Not Working","Urban Area","","","","","1"
"Very important","1994","Not Working","Rural Area","","","","","1"
"Important","1995","Full Time","Urban Area","450","0.152327136788081","0.139523999314441","0.165130274261722","2"
"Important","1995","Full Time","Rural Area","254","0.138406406218644","0.123023983523574","0.153788828913713","2"
"Important","1995","Part Time","Rural Area","104","0.142325007110747","0.117679292128013","0.16697072209348","2"
"Important","1995","Part Time","Urban Area","208","0.162696829717321","0.143486231516966","0.181907427917677","2"
"Important","1995","Not Working","Urban Area","358","0.141445956033675","0.127986157446982","0.154905754620368","2"
"Important","1995","Not Working","Rural Area","177","0.128850407079904","0.111769924354257","0.145930889805551","2"
"Less important","1995","Full Time","Urban Area","1648","0.551692184558206","0.53397273608849","0.569411633027922","3"
"Less important","1995","Full Time","Rural Area","1116","0.563184245888443","0.541090476838248","0.585278014938639","3"
"Less important","1995","Part Time","Urban Area","758","0.535315425081407","0.509356064993045","0.561274785169769","3"
"Less important","1995","Part Time","Rural Area","421","0.52135553156495","0.486117393253695","0.556593669876205","3"
"Less important","1995","Not Working","Urban Area","1140","0.429146196777658","0.410028984712799","0.448263408842517","3"
"Less important","1995","Not Working","Rural Area","661","0.410638440202845","0.385558206564038","0.435718673841652","3"
"Quite unimportant","1995","Full Time","Urban Area","876","0.277604160945767","0.261648520805708","0.293559801085826","4"
"Quite unimportant","1995","Full Time","Rural Area","540","0.282335700019522","0.26228456395614","0.302386836082904","4"
"Quite unimportant","1995","Part Time","Urban Area","437","0.289037704371856","0.265443218959929","0.312632189783783","4"
"Quite unimportant","1995","Part Time","Rural Area","232","0.318976033990595","0.286098467438252","0.351853600542939","4"
"Quite unimportant","1995","Not Working","Urban Area","1025","0.408129688451418","0.389146382544876","0.427112994357959","4"
"Quite unimportant","1995","Not Working","Rural Area","623","0.449603126287809","0.424242293278667","0.474963959296951","4"
"Very important","1995","Full Time","Urban Area","52","0.0183765177079456","0.013591123634685","0.0231619117812061","1"
"Very important","1995","Full Time","Rural Area","26","","","","1"
"Very important","1995","Part Time","Urban Area","15","","","","1"
"Very important","1995","Part Time","Rural Area","15","","","","1"
"Very important","1995","Not Working","Urban Area","52","0.0212781587372497","0.015704297705163","0.0268520197693364","1"
"Very important","1995","Not Working","Rural Area","17","","","","1"
"Important","1996","Full Time","Rural Area","","","","","2"
"Important","1996","Full Time","Urban Area","","","","","2"
"Important","1996","Part Time","Rural Area","","","","","2"
"Important","1996","Part Time","Urban Area","","","","","2"
"Important","1996","Not Working","Urban Area","","","","","2"
"Important","1996","Not Working","Rural Area","","","","","2"
"Less important","1996","Full Time","Rural Area","","","","","3"
"Less important","1996","Full Time","Urban Area","","","","","3"
"Less important","1996","Part Time","Rural Area","","","","","3"
"Less important","1996","Part Time","Urban Area","","","","","3"
"Less important","1996","Not Working","Urban Area","","","","","3"
"Less important","1996","Not Working","Rural Area","","","","","3"
"Quite unimportant","1996","Full Time","Urban Area","","","","","4"
"Quite unimportant","1996","Full Time","Rural Area","","","","","4"
"Quite unimportant","1996","Part Time","Urban Area","","","","","4"
"Quite unimportant","1996","Part Time","Rural Area","","","","","4"
"Quite unimportant","1996","Not Working","Urban Area","","","","","4"
"Quite unimportant","1996","Not Working","Rural Area","","","","","4"
"Very important","1996","Full Time","Urban Area","","","","","1"
"Very important","1996","Full Time","Rural Area","","","","","1"
"Very important","1996","Part Time","Urban Area","","","","","1"
"Very important","1996","Part Time","Rural Area","","","","","1"
"Very important","1996","Not Working","Urban Area","","","","","1"
"Very important","1996","Not Working","Rural Area","","","","","1"
"Important","1997","Full Time","Urban Area","","","","","2"
"Important","1997","Full Time","Rural Area","","","","","2"
"Important","1997","Part Time","Rural Area","","","","","2"
"Important","1997","Part Time","Urban Area","","","","","2"
"Important","1997","Not Working","Urban Area","","","","","2"
"Important","1997","Not Working","Rural Area","","","","","2"
"Less important","1997","Full Time","Urban Area","","","","","3"
"Less important","1997","Full Time","Rural Area","","","","","3"
"Less important","1997","Part Time","Urban Area","","","","","3"
"Less important","1997","Part Time","Rural Area","","","","","3"
"Less important","1997","Not Working","Urban Area","","","","","3"
"Less important","1997","Not Working","Rural Area","","","","","3"
"Quite unimportant","1997","Full Time","Urban Area","","","","","4"
"Quite unimportant","1997","Full Time","Rural Area","","","","","4"
"Quite unimportant","1997","Part Time","Urban Area","","","","","4"
"Quite unimportant","1997","Part Time","Rural Area","","","","","4"
"Quite unimportant","1997","Not Working","Urban Area","","","","","4"
"Quite unimportant","1997","Not Working","Rural Area","","","","","4"
"Very important","1997","Full Time","Urban Area","","","","","1"
"Very important","1997","Full Time","Rural Area","","","","","1"
"Very important","1997","Part Time","Urban Area","","","","","1"
"Very important","1997","Part Time","Rural Area","","","","","1"
"Very important","1997","Not Working","Urban Area","","","","","1"
"Very important","1997","Not Working","Rural Area","","","","","1"
"Important","1998","Full Time","Urban Area","","","","","2"
"Important","1998","Full Time","Rural Area","","","","","2"
"Important","1998","Part Time","Rural Area","","","","","2"
"Important","1998","Part Time","Urban Area","","","","","2"
"Important","1998","Not Working","Urban Area","","","","","2"
"Important","1998","Not Working","Rural Area","","","","","2"
"Less important","1998","Full Time","Urban Area","","","","","3"
"Less important","1998","Full Time","Rural Area","","","","","3"
"Less important","1998","Part Time","Rural Area","","","","","3"
"Less important","1998","Part Time","Urban Area","","","","","3"
"Less important","1998","Not Working","Urban Area","","","","","3"
"Less important","1998","Not Working","Rural Area","","","","","3"
"Quite unimportant","1998","Full Time","Urban Area","","","","","4"
"Quite unimportant","1998","Full Time","Rural Area","","","","","4"
"Quite unimportant","1998","Part Time","Urban Area","","","","","4"
"Quite unimportant","1998","Part Time","Rural Area","","","","","4"
"Quite unimportant","1998","Not Working","Urban Area","","","","","4"
"Quite unimportant","1998","Not Working","Rural Area","","","","","4"
"Very important","1998","Full Time","Urban Area","","","","","1"
"Very important","1998","Full Time","Rural Area","","","","","1"
"Very important","1998","Part Time","Urban Area","","","","","1"
"Very important","1998","Part Time","Rural Area","","","","","1"
"Very important","1998","Not Working","Urban Area","","","","","1"
"Very important","1998","Not Working","Rural Area","","","","","1"
"Important","1999","Full Time","Urban Area","","","","","2"
"Important","1999","Full Time","Rural Area","","","","","2"
"Important","1999","Part Time","Urban Area","","","","","2"
"Important","1999","Part Time","Rural Area","","","","","2"
"Important","1999","Not Working","Urban Area","","","","","2"
"Important","1999","Not Working","Rural Area","","","","","2"
"Less important","1999","Full Time","Urban Area","","","","","3"
"Less important","1999","Full Time","Rural Area","","","","","3"
"Less important","1999","Part Time","Rural Area","","","","","3"
"Less important","1999","Part Time","Urban Area","","","","","3"
"Less important","1999","Not Working","Urban Area","","","","","3"
"Less important","1999","Not Working","Rural Area","","","","","3"
"Quite unimportant","1999","Full Time","Rural Area","","","","","4"
"Quite unimportant","1999","Full Time","Urban Area","","","","","4"
"Quite unimportant","1999","Part Time","Urban Area","","","","","4"
"Quite unimportant","1999","Part Time","Rural Area","","","","","4"
"Quite unimportant","1999","Not Working","Urban Area","","","","","4"
"Quite unimportant","1999","Not Working","Rural Area","","","","","4"
"Very important","1999","Full Time","Urban Area","","","","","1"
"Very important","1999","Full Time","Rural Area","","","","","1"
"Very important","1999","Part Time","Urban Area","","","","","1"
"Very important","1999","Part Time","Rural Area","","","","","1"
"Very important","1999","Not Working","Urban Area","","","","","1"
"Very important","1999","Not Working","Rural Area","","","","","1"
"Important","2000","Full Time","Rural Area","","","","","2"
"Important","2000","Full Time","Urban Area","","","","","2"
"Important","2000","Part Time","Urban Area","","","","","2"
"Important","2000","Part Time","Rural Area","","","","","2"
"Important","2000","Not Working","Urban Area","","","","","2"
"Important","2000","Not Working","Rural Area","","","","","2"
"Less important","2000","Full Time","Rural Area","","","","","3"
"Less important","2000","Full Time","Urban Area","","","","","3"
"Less important","2000","Part Time","Rural Area","","","","","3"
"Less important","2000","Part Time","Urban Area","","","","","3"
"Less important","2000","Not Working","Urban Area","","","","","3"
"Less important","2000","Not Working","Rural Area","","","","","3"
"Quite unimportant","2000","Full Time","Rural Area","","","","","4"
"Quite unimportant","2000","Full Time","Urban Area","","","","","4"
"Quite unimportant","2000","Part Time","Urban Area","","","","","4"
"Quite unimportant","2000","Part Time","Rural Area","","","","","4"
"Quite unimportant","2000","Not Working","Urban Area","","","","","4"
"Quite unimportant","2000","Not Working","Rural Area","","","","","4"
"Very important","2000","Full Time","Urban Area","","","","","1"
"Very important","2000","Full Time","Rural Area","","","","","1"
"Very important","2000","Part Time","Urban Area","","","","","1"
"Very important","2000","Part Time","Rural Area","","","","","1"
"Very important","2000","Not Working","Urban Area","","","","","1"
"Very important","2000","Not Working","Rural Area","","","","","1"
"Important","2001","Full Time","Urban Area","","","","","2"
"Important","2001","Full Time","Rural Area","","","","","2"
"Important","2001","Part Time","Rural Area","","","","","2"
"Important","2001","Part Time","Urban Area","","","","","2"
"Important","2001","Not Working","Urban Area","","","","","2"
"Important","2001","Not Working","Rural Area","","","","","2"
"Less important","2001","Full Time","Urban Area","","","","","3"
"Less important","2001","Full Time","Rural Area","","","","","3"
"Less important","2001","Part Time","Rural Area","","","","","3"
"Less important","2001","Part Time","Urban Area","","","","","3"
"Less important","2001","Not Working","Urban Area","","","","","3"
"Less important","2001","Not Working","Rural Area","","","","","3"
"Quite unimportant","2001","Full Time","Rural Area","","","","","4"
"Quite unimportant","2001","Full Time","Urban Area","","","","","4"
"Quite unimportant","2001","Part Time","Rural Area","","","","","4"
"Quite unimportant","2001","Part Time","Urban Area","","","","","4"
"Quite unimportant","2001","Not Working","Urban Area","","","","","4"
"Quite unimportant","2001","Not Working","Rural Area","","","","","4"
"Very important","2001","Full Time","Urban Area","","","","","1"
"Very important","2001","Full Time","Rural Area","","","","","1"
"Very important","2001","Part Time","Rural Area","","","","","1"
"Very important","2001","Part Time","Urban Area","","","","","1"
"Very important","2001","Not Working","Rural Area","","","","","1"
"Very important","2001","Not Working","Urban Area","","","","","1"
"Important","2002","Full Time","Rural Area","","","","","2"
"Important","2002","Full Time","Urban Area","","","","","2"
"Important","2002","Part Time","Urban Area","","","","","2"
"Important","2002","Part Time","Rural Area","","","","","2"
"Important","2002","Not Working","Urban Area","","","","","2"
"Important","2002","Not Working","Rural Area","","","","","2"
"Less important","2002","Full Time","Urban Area","","","","","3"
"Less important","2002","Full Time","Rural Area","","","","","3"
"Less important","2002","Part Time","Urban Area","","","","","3"
"Less important","2002","Part Time","Rural Area","","","","","3"
"Less important","2002","Not Working","Urban Area","","","","","3"
"Less important","2002","Not Working","Rural Area","","","","","3"
"Quite unimportant","2002","Full Time","Urban Area","","","","","4"
"Quite unimportant","2002","Full Time","Rural Area","","","","","4"
"Quite unimportant","2002","Part Time","Urban Area","","","","","4"
"Quite unimportant","2002","Part Time","Rural Area","","","","","4"
"Quite unimportant","2002","Not Working","Urban Area","","","","","4"
"Quite unimportant","2002","Not Working","Rural Area","","","","","4"
"Very important","2002","Full Time","Urban Area","","","","","1"
"Very important","2002","Full Time","Rural Area","","","","","1"
"Very important","2002","Part Time","Urban Area","","","","","1"
"Very important","2002","Part Time","Rural Area","","","","","1"
"Very important","2002","Not Working","Urban Area","","","","","1"
"Very important","2002","Not Working","Rural Area","","","","","1"
"Important","2003","Full Time","Urban Area","","","","","2"
"Important","2003","Full Time","Rural Area","","","","","2"
"Important","2003","Part Time","Urban Area","","","","","2"
"Important","2003","Part Time","Rural Area","","","","","2"
"Important","2003","Not Working","Urban Area","","","","","2"
"Important","2003","Not Working","Rural Area","","","","","2"
"Less important","2003","Full Time","Urban Area","","","","","3"
"Less important","2003","Full Time","Rural Area","","","","","3"
"Less important","2003","Part Time","Urban Area","","","","","3"
"Less important","2003","Part Time","Rural Area","","","","","3"
"Less important","2003","Not Working","Urban Area","","","","","3"
"Less important","2003","Not Working","Rural Area","","","","","3"
"Quite unimportant","2003","Full Time","Rural Area","","","","","4"
"Quite unimportant","2003","Full Time","Urban Area","","","","","4"
"Quite unimportant","2003","Part Time","Rural Area","","","","","4"
"Quite unimportant","2003","Part Time","Urban Area","","","","","4"
"Quite unimportant","2003","Not Working","Urban Area","","","","","4"
"Quite unimportant","2003","Not Working","Rural Area","","","","","4"
"Very important","2003","Full Time","Urban Area","","","","","1"
"Very important","2003","Full Time","Rural Area","","","","","1"
"Very important","2003","Part Time","Rural Area","","","","","1"
"Very important","2003","Part Time","Urban Area","","","","","1"
"Very important","2003","Not Working","Rural Area","","","","","1"
"Very important","2003","Not Working","Urban Area","","","","","1"
"Important","2004","Full Time","Urban Area","1457","0.261486991926334","0.250002030147753","0.272971953704915","2"
"Important","2004","Full Time","Rural Area","605","0.224338876905176","0.208909875367228","0.239767878443123","2"
"Important","2004","Part Time","Urban Area","859","0.247640577511234","0.233118934429449","0.26216222059302","2"
"Important","2004","Part Time","Rural Area","338","0.213671416115978","0.19363060022537","0.233712232006586","2"
"Important","2004","Not Working","Urban Area","1161","0.217103976120828","0.206080321370494","0.228127630871162","2"
"Important","2004","Not Working","Rural Area","551","0.200873242868148","0.185866022814872","0.215880462921425","2"
"Less important","2004","Full Time","Urban Area","2992","0.528283229123707","0.51523656429635","0.541329893951065","3"
"Less important","2004","Full Time","Rural Area","1651","0.550632508666822","0.532234056467426","0.569030960866218","3"
"Less important","2004","Part Time","Urban Area","1768","0.506052541206356","0.489232372215965","0.522872710196746","3"
"Less important","2004","Part Time","Rural Area","931","0.548708164509382","0.524378304946422","0.573038024072341","3"
"Less important","2004","Not Working","Rural Area","1354","0.461990617219893","0.44331637998711","0.480664854452675","3"
"Less important","2004","Not Working","Urban Area","2514","0.463892198108874","0.45055777385486","0.477226622362887","3"
"Quite unimportant","2004","Full Time","Urban Area","998","0.180391942272821","0.170342612175838","0.190441272369804","4"
"Quite unimportant","2004","Full Time","Rural Area","493","0.205442981434633","0.190499295625985","0.220386667243282","4"
"Quite unimportant","2004","Part Time","Urban Area","668","0.216925482636505","0.203059552618519","0.230791412654492","4"
"Quite unimportant","2004","Part Time","Rural Area","302","0.219521676127607","0.199284063411224","0.239759288843991","4"
"Quite unimportant","2004","Not Working","Urban Area","1495","0.285542536948942","0.273465420156816","0.297619653741069","4"
"Quite unimportant","2004","Not Working","Rural Area","765","0.308242611769628","0.290946255982156","0.3255389675571","4"
"Very important","2004","Full Time","Urban Area","177","0.0298378366771382","0.0253912038715999","0.0342844694826765","1"
"Very important","2004","Full Time","Rural Area","59","0.019585632993369","0.0144602871129503","0.0247109788737877","1"
"Very important","2004","Part Time","Urban Area","99","0.0293813986459047","0.0237000334046411","0.0350627638871684","1"
"Very important","2004","Part Time","Rural Area","36","0.0180987432470328","0.0115809846653739","0.0246165018286917","1"
"Very important","2004","Not Working","Urban Area","203","0.0334612888213564","0.0286526669279543","0.0382699107147585","1"
"Very important","2004","Not Working","Rural Area","68","0.0288935281423309","0.0226192310154083","0.0351678252692535","1"
"Important","2005","Full Time","Urban Area","","","","","2"
"Important","2005","Full Time","Rural Area","","","","","2"
"Important","2005","Part Time","Rural Area","","","","","2"
"Important","2005","Part Time","Urban Area","","","","","2"
"Important","2005","Not Working","Urban Area","","","","","2"
"Important","2005","Not Working","Rural Area","","","","","2"
"Less important","2005","Full Time","Urban Area","","","","","3"
"Less important","2005","Full Time","Rural Area","","","","","3"
"Less important","2005","Part Time","Rural Area","","","","","3"
"Less important","2005","Part Time","Urban Area","","","","","3"
"Less important","2005","Not Working","Urban Area","","","","","3"
"Less important","2005","Not Working","Rural Area","","","","","3"
"Quite unimportant","2005","Full Time","Rural Area","","","","","4"
"Quite unimportant","2005","Full Time","Urban Area","","","","","4"
"Quite unimportant","2005","Part Time","Rural Area","","","","","4"
"Quite unimportant","2005","Part Time","Urban Area","","","","","4"
"Quite unimportant","2005","Not Working","Urban Area","","","","","4"
"Quite unimportant","2005","Not Working","Rural Area","","","","","4"
"Very important","2005","Full Time","Urban Area","","","","","1"
"Very important","2005","Full Time","Rural Area","","","","","1"
"Very important","2005","Part Time","Rural Area","","","","","1"
"Very important","2005","Part Time","Urban Area","","","","","1"
"Very important","2005","Not Working","Rural Area","","","","","1"
"Very important","2005","Not Working","Urban Area","","","","","1"
"Important","2006","Full Time","Urban Area","","","","","2"
"Important","2006","Full Time","Rural Area","","","","","2"
"Important","2006","Part Time","Rural Area","","","","","2"
"Important","2006","Part Time","Urban Area","","","","","2"
"Important","2006","Not Working","Rural Area","","","","","2"
"Important","2006","Not Working","Urban Area","","","","","2"
"Less important","2006","Full Time","Urban Area","","","","","3"
"Less important","2006","Full Time","Rural Area","","","","","3"
"Less important","2006","Part Time","Urban Area","","","","","3"
"Less important","2006","Part Time","Rural Area","","","","","3"
"Less important","2006","Not Working","Rural Area","","","","","3"
"Less important","2006","Not Working","Urban Area","","","","","3"
"Quite unimportant","2006","Full Time","Urban Area","","","","","4"
"Quite unimportant","2006","Full Time","Rural Area","","","","","4"
"Quite unimportant","2006","Part Time","Urban Area","","","","","4"
"Quite unimportant","2006","Part Time","Rural Area","","","","","4"
"Quite unimportant","2006","Not Working","Urban Area","","","","","4"
"Quite unimportant","2006","Not Working","Rural Area","","","","","4"
"Very important","2006","Full Time","Urban Area","","","","","1"
"Very important","2006","Full Time","Rural Area","","","","","1"
"Very important","2006","Part Time","Urban Area","","","","","1"
"Very important","2006","Part Time","Rural Area","","","","","1"
"Very important","2006","Not Working","Rural Area","","","","","1"
"Very important","2006","Not Working","Urban Area","","","","","1"
"Important","2007","Full Time","Urban Area","","","","","2"
"Important","2007","Full Time","Rural Area","","","","","2"
"Important","2007","Part Time","Rural Area","","","","","2"
"Important","2007","Part Time","Urban Area","","","","","2"
"Important","2007","Not Working","Urban Area","","","","","2"
"Important","2007","Not Working","Rural Area","","","","","2"
"Less important","2007","Full Time","Urban Area","","","","","3"
"Less important","2007","Full Time","Rural Area","","","","","3"
"Less important","2007","Part Time","Urban Area","","","","","3"
"Less important","2007","Part Time","Rural Area","","","","","3"
"Less important","2007","Not Working","Urban Area","","","","","3"
"Less important","2007","Not Working","Rural Area","","","","","3"
"Quite unimportant","2007","Full Time","Urban Area","","","","","4"
"Quite unimportant","2007","Full Time","Rural Area","","","","","4"
"Quite unimportant","2007","Part Time","Urban Area","","","","","4"
"Quite unimportant","2007","Part Time","Rural Area","","","","","4"
"Quite unimportant","2007","Not Working","Urban Area","","","","","4"
"Quite unimportant","2007","Not Working","Rural Area","","","","","4"
"Very important","2007","Full Time","Urban Area","","","","","1"
"Very important","2007","Full Time","Rural Area","","","","","1"
"Very important","2007","Part Time","Urban Area","","","","","1"
"Very important","2007","Part Time","Rural Area","","","","","1"
"Very important","2007","Not Working","Rural Area","","","","","1"
"Very important","2007","Not Working","Urban Area","","","","","1"
"Important","2008","Full Time","Urban Area","958","0.182789066479953","0.172005890219794","0.193572242740113","2"
"Important","2008","Full Time","Rural Area","433","0.157567869255459","0.143396297078125","0.171739441432793","2"
"Important","2008","Part Time","Rural Area","221","0.146082365471499","0.127763824725607","0.164400906217392","2"
"Important","2008","Part Time","Urban Area","613","0.19048785026851","0.176369985601267","0.204605714935752","2"
"Important","2008","Not Working","Urban Area","867","0.178484105544102","0.167706314540353","0.189261896547851","2"
"Important","2008","Not Working","Rural Area","395","0.137917342383702","0.124523573966455","0.15131111080095","2"
"Less important","2008","Full Time","Urban Area","2594","0.528877826603205","0.514951102737131","0.542804550469279","3"
"Less important","2008","Full Time","Rural Area","1420","0.554133624904688","0.53479941838302","0.573467831426356","3"
"Less important","2008","Part Time","Rural Area","763","0.536543584323288","0.510679867319398","0.562407301327179","3"
