"plh0111","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Quite unimportant","1991","Bavaria","Male","","","","","4"
"Quite unimportant","1991","Bavaria","Female","","","","","4"
"Quite unimportant","1991","Mecklenburg-Western Pomerania","Male","","","","","4"
"Quite unimportant","1991","Mecklenburg-Western Pomerania","Female","","","","","4"
"Quite unimportant","1991","Saxony","Male","","","","","4"
"Quite unimportant","1991","Saxony","Female","","","","","4"
"Quite unimportant","1991","Saxony-Anhalt","Male","","","","","4"
"Quite unimportant","1991","Saxony-Anhalt","Female","","","","","4"
"Quite unimportant","1991","Thuringia","Male","","","","","4"
"Quite unimportant","1991","Thuringia","Female","","","","","4"
"Very important","1991","Schleswig-Holstein","Male","","","","","1"
"Very important","1991","Schleswig-Holstein","Female","","","","","1"
"Very important","1991","Hamburg","Male","","","","","1"
"Very important","1991","Hamburg","Female","","","","","1"
"Very important","1991","Lower Saxony","Male","","","","","1"
"Very important","1991","Lower Saxony","Female","","","","","1"
"Very important","1991","Bremen","Male","","","","","1"
"Very important","1991","Bremen","Female","","","","","1"
"Very important","1991","North Rhine-Westphalia","Male","","","","","1"
"Very important","1991","North Rhine-Westphalia","Female","","","","","1"
"Very important","1991","Hesse","Male","","","","","1"
"Very important","1991","Hesse","Female","","","","","1"
"Very important","1991","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Very important","1991","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Very important","1991","Baden-Württemberg","Male","","","","","1"
"Very important","1991","Baden-Württemberg","Female","","","","","1"
"Very important","1991","Bavaria","Male","","","","","1"
"Very important","1991","Bavaria","Female","","","","","1"
"Very important","1991","Berlin","Male","","","","","1"
"Very important","1991","Berlin","Female","","","","","1"
"Very important","1991","Brandenburg","Male","","","","","1"
"Very important","1991","Brandenburg","Female","","","","","1"
"Very important","1991","Mecklenburg-Western Pomerania","Male","","","","","1"
"Very important","1991","Mecklenburg-Western Pomerania","Female","","","","","1"
"Very important","1991","Saxony","Male","","","","","1"
"Very important","1991","Saxony","Female","","","","","1"
"Very important","1991","Saxony-Anhalt","Male","","","","","1"
"Very important","1991","Saxony-Anhalt","Female","","","","","1"
"Very important","1991","Thuringia","Male","","","","","1"
"Very important","1991","Thuringia","Female","","","","","1"
"Important","1992","Hamburg","Male","13","","","","2"
"Important","1992","Lower Saxony","Female","55","0.131512402203614","0.0994946106906661","0.163530193716562","2"
"Important","1992","Bremen","Male","6","","","","2"
"Important","1992","Hamburg","Female","12","","","","2"
"Important","1992","Lower Saxony","Male","61","0.148309093576757","0.113907302177729","0.182710884975785","2"
"Important","1992","Bremen","Female","3","","","","2"
"Important","1992","North Rhine-Westphalia","Male","165","0.186518243423305","0.160855030755412","0.212181456091197","2"
"Important","1992","Schleswig-Holstein","Male","19","","","","2"
"Important","1992","Schleswig-Holstein","Female","13","","","","2"
"Important","1992","North Rhine-Westphalia","Female","165","0.169849298422144","0.146610804787234","0.193087792057055","2"
"Important","1992","Hesse","Female","45","0.13625424394285","0.0996814850197051","0.172827002865994","2"
"Important","1992","Rhineland-Palatinate,Saarland","Male","45","0.160348444196038","0.115400479392386","0.205296408999691","2"
"Important","1992","Baden-Württemberg","Female","70","0.118141875383636","0.0918279606968664","0.144455790070406","2"
"Important","1992","Bavaria","Male","97","0.155541183635778","0.127528511296127","0.18355385597543","2"
"Important","1992","Hesse","Male","49","0.150229624063804","0.11051993556946","0.189939312558147","2"
"Important","1992","Rhineland-Palatinate,Saarland","Female","44","0.140376047661885","0.100256816061057","0.180495279262713","2"
"Important","1992","Baden-Württemberg","Male","74","0.141099208366306","0.111120218091844","0.171078198640767","2"
"Important","1992","Bavaria","Female","89","0.139739512336971","0.113347899808466","0.166131124865477","2"
"Important","1992","Berlin","Male","38","0.182748813403715","0.133019878069214","0.232477748738215","2"
"Important","1992","Brandenburg","Male","49","0.152011807307822","0.112612706213409","0.191410908402235","2"
"Important","1992","Berlin","Female","54","0.22148932611061","0.171587555063087","0.271391097158134","2"
"Important","1992","Brandenburg","Female","55","0.149585854395038","0.111950237034654","0.187221471755422","2"
"Important","1992","Mecklenburg-Western Pomerania","Male","33","0.140224752306162","0.0929240348635873","0.187525469748736","2"
"Important","1992","Mecklenburg-Western Pomerania","Female","27","","","","2"
"Important","1992","Saxony","Male","61","0.109558543380371","0.0830920130542114","0.136025073706531","2"
"Important","1992","Saxony","Female","63","0.0980788787597174","0.0746865038491533","0.121471253670282","2"
"Important","1992","Saxony-Anhalt","Male","46","0.122475572617784","0.088935082424467","0.156016062811101","2"
"Important","1992","Saxony-Anhalt","Female","45","0.0874397237590395","0.0599964413462457","0.114883006171833","2"
"Important","1992","Thuringia","Male","36","0.11504995550281","0.0803595788086271","0.149740332196993","2"
"Important","1992","Thuringia","Female","28","","","","2"
"Less important","1992","Schleswig-Holstein","Male","64","0.574916001888747","0.483767728564171","0.666064275213322","3"
"Less important","1992","Schleswig-Holstein","Female","75","0.557265762976118","0.471550932479794","0.642980593472441","3"
"Less important","1992","Hamburg","Male","24","","","","3"
"Less important","1992","Lower Saxony","Female","210","0.458736595330221","0.41152896155234","0.505944229108103","3"
"Less important","1992","Bremen","Male","17","","","","3"
"Less important","1992","Bremen","Female","24","","","","3"
"Less important","1992","Hamburg","Female","28","","","","3"
"Less important","1992","Lower Saxony","Male","213","0.511083081443684","0.46269711187999","0.559469051007378","3"
"Less important","1992","North Rhine-Westphalia","Male","449","0.506645784450563","0.473706960114111","0.539584608787016","3"
"Less important","1992","Hesse","Male","155","0.506468050552097","0.450903019703715","0.562033081400478","3"
"Less important","1992","North Rhine-Westphalia","Female","475","0.466117506286893","0.43524526414886","0.496989748424926","3"
"Less important","1992","Rhineland-Palatinate,Saarland","Male","108","0.418997892074046","0.358558111156734","0.479437672991357","3"
"Less important","1992","Hesse","Female","155","0.425857720433384","0.373143016942833","0.478572423923936","3"
"Less important","1992","Baden-Württemberg","Female","276","0.479827410947494","0.439098722006039","0.520556099888948","3"
"Less important","1992","Baden-Württemberg","Male","268","0.517643281388128","0.474612159598264","0.560674403177991","3"
"Less important","1992","Rhineland-Palatinate,Saarland","Female","116","0.396559731329227","0.340063003256185","0.453056459402269","3"
"Less important","1992","Berlin","Male","119","0.524810299875509","0.460550586688072","0.589070013062947","3"
"Less important","1992","Bavaria","Male","333","0.491636113222112","0.452994803457868","0.530277422986356","3"
"Less important","1992","Bavaria","Female","296","0.41663220879375","0.379105630141759","0.45415878744574","3"
"Less important","1992","Berlin","Female","124","0.431380772329202","0.371862757798022","0.490898786860381","3"
"Less important","1992","Brandenburg","Male","158","0.509534658780951","0.454676178005752","0.56439313955615","3"
"Less important","1992","Brandenburg","Female","173","0.478391933229001","0.425680767973148","0.531103098484854","3"
"Less important","1992","Mecklenburg-Western Pomerania","Male","110","0.514006944280782","0.445920219527945","0.58209366903362","3"
"Less important","1992","Mecklenburg-Western Pomerania","Female","122","0.537386088584151","0.469950213476868","0.604821963691435","3"
"Less important","1992","Saxony","Male","287","0.512882501491311","0.470528250447217","0.555236752535405","3"
"Less important","1992","Saxony","Female","324","0.463769029643985","0.424547086192723","0.502990973095248","3"
"Less important","1992","Saxony-Anhalt","Male","178","0.470150884723339","0.419087476958027","0.52121429248865","3"
"Less important","1992","Thuringia","Male","187","0.550317110378544","0.496233447121228","0.60440077363586","3"
"Less important","1992","Saxony-Anhalt","Female","194","0.427146726729059","0.37908923197214","0.475204221485978","3"
"Less important","1992","Thuringia","Female","200","0.487316276850825","0.435320970902219","0.539311582799431","3"
"Quite unimportant","1992","Hamburg","Male","11","","","","4"
"Quite unimportant","1992","Schleswig-Holstein","Male","25","","","","4"
"Quite unimportant","1992","Schleswig-Holstein","Female","40","0.333306591846042","0.25196020496996","0.414652978722125","4"
"Quite unimportant","1992","Lower Saxony","Female","153","0.389395932333916","0.343200210420959","0.435591654246873","4"
"Quite unimportant","1992","Hamburg","Female","22","","","","4"
"Quite unimportant","1992","Lower Saxony","Male","118","0.292541164774461","0.248505937401266","0.336576392147656","4"
"Quite unimportant","1992","Bremen","Male","14","","","","4"
"Quite unimportant","1992","North Rhine-Westphalia","Male","247","0.275677401011102","0.24623704507956","0.305117756942644","4"
"Quite unimportant","1992","North Rhine-Westphalia","Female","346","0.348287741642284","0.318803180763298","0.377772302521269","4"
"Quite unimportant","1992","Bremen","Female","19","","","","4"
"Quite unimportant","1992","Brandenburg","Female","115","0.361869157484824","0.311162008149993","0.412576306819654","4"
"Quite unimportant","1992","Brandenburg","Male","105","0.322647544941065","0.271346727356919","0.373948362525212","4"
"Quite unimportant","1992","Hesse","Male","101","0.329425159435849","0.277189160252681","0.381661158619016","4"
"Quite unimportant","1992","Hesse","Female","135","0.428241636892294","0.375489452365691","0.480993821418897","4"
"Quite unimportant","1992","Rhineland-Palatinate,Saarland","Male","92","0.375090976656697","0.315784132548219","0.434397820765175","4"
"Quite unimportant","1992","Rhineland-Palatinate,Saarland","Female","120","0.434849825239824","0.377596142094675","0.492103508384974","4"
"Quite unimportant","1992","Baden-Württemberg","Male","166","0.319604388713748","0.279446550093914","0.359762227333583","4"
"Quite unimportant","1992","Baden-Württemberg","Female","228","0.39601797789296","0.35614729918155","0.43588865660437","4"
"Quite unimportant","1992","Bavaria","Male","200","0.335245025094766","0.298756645813663","0.37173340437587","4"
"Quite unimportant","1992","Bavaria","Female","273","0.43359925512911","0.395877012991609","0.471321497266611","4"
"Quite unimportant","1992","Mecklenburg-Western Pomerania","Male","58","0.318546954964185","0.255077083980468","0.382016825947902","4"
"Quite unimportant","1992","Mecklenburg-Western Pomerania","Female","56","0.31650492810576","0.253598304522924","0.379411551688596","4"
"Quite unimportant","1992","Saxony","Male","176","0.357671773289341","0.317056251447385","0.398287295131296","4"
"Quite unimportant","1992","Saxony","Female","232","0.43462204388267","0.395634345142872","0.473609742622467","4"
"Quite unimportant","1992","Berlin","Male","66","0.253327420267682","0.197363220224155","0.309291620311209","4"
"Quite unimportant","1992","Berlin","Female","82","0.315876123042539","0.260011992188315","0.371740253896762","4"
"Quite unimportant","1992","Saxony-Anhalt","Male","136","0.393037991657416","0.343067562541415","0.443008420773418","4"
"Quite unimportant","1992","Saxony-Anhalt","Female","163","0.473966251999604","0.425456238005815","0.522476265993394","4"
"Quite unimportant","1992","Thuringia","Male","96","0.318826549343445","0.268161029121527","0.369492069565364","4"
"Quite unimportant","1992","Thuringia","Female","121","0.426184182182009","0.37474206482528","0.477626299538738","4"
"Very important","1992","Schleswig-Holstein","Male","5","","","","1"
"Very important","1992","Schleswig-Holstein","Female","1","","","","1"
"Very important","1992","Hamburg","Male","1","","","","1"
"Very important","1992","Hamburg","Female","2","","","","1"
"Very important","1992","Lower Saxony","Male","18","","","","1"
"Very important","1992","Lower Saxony","Female","10","","","","1"
"Very important","1992","Bremen","Male","3","","","","1"
"Very important","1992","Bremen","Female","","","","","1"
"Very important","1992","North Rhine-Westphalia","Male","24","","","","1"
"Very important","1992","North Rhine-Westphalia","Female","17","","","","1"
"Very important","1992","Hesse","Male","6","","","","1"
"Very important","1992","Hesse","Female","3","","","","1"
"Very important","1992","Rhineland-Palatinate,Saarland","Male","11","","","","1"
"Very important","1992","Rhineland-Palatinate,Saarland","Female","8","","","","1"
"Very important","1992","Baden-Württemberg","Male","10","","","","1"
"Very important","1992","Baden-Württemberg","Female","4","","","","1"
"Very important","1992","Bavaria","Male","13","","","","1"
"Very important","1992","Bavaria","Female","5","","","","1"
"Very important","1992","Berlin","Male","9","","","","1"
"Very important","1992","Berlin","Female","6","","","","1"
"Very important","1992","Brandenburg","Male","7","","","","1"
"Very important","1992","Brandenburg","Female","2","","","","1"
"Very important","1992","Mecklenburg-Western Pomerania","Male","6","","","","1"
"Very important","1992","Mecklenburg-Western Pomerania","Female","5","","","","1"
"Very important","1992","Saxony","Male","11","","","","1"
"Very important","1992","Saxony","Female","2","","","","1"
"Very important","1992","Saxony-Anhalt","Male","7","","","","1"
"Very important","1992","Saxony-Anhalt","Female","5","","","","1"
"Very important","1992","Thuringia","Male","6","","","","1"
"Very important","1992","Thuringia","Female","6","","","","1"
"Important","1993","Lower Saxony","Female","","","","","2"
"Important","1993","Schleswig-Holstein","Female","","","","","2"
"Important","1993","Hamburg","Male","","","","","2"
"Important","1993","Lower Saxony","Male","","","","","2"
"Important","1993","Hamburg","Female","","","","","2"
"Important","1993","Bremen","Male","","","","","2"
"Important","1993","Bremen","Female","","","","","2"
"Important","1993","North Rhine-Westphalia","Male","","","","","2"
"Important","1993","Schleswig-Holstein","Male","","","","","2"
"Important","1993","Hesse","Female","","","","","2"
"Important","1993","North Rhine-Westphalia","Female","","","","","2"
"Important","1993","Hesse","Male","","","","","2"
"Important","1993","Baden-Württemberg","Male","","","","","2"
"Important","1993","Baden-Württemberg","Female","","","","","2"
"Important","1993","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Important","1993","Bavaria","Male","","","","","2"
"Important","1993","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Important","1993","Bavaria","Female","","","","","2"
"Important","1993","Berlin","Male","","","","","2"
"Important","1993","Berlin","Female","","","","","2"
"Important","1993","Brandenburg","Male","","","","","2"
"Important","1993","Brandenburg","Female","","","","","2"
"Important","1993","Mecklenburg-Western Pomerania","Male","","","","","2"
"Important","1993","Mecklenburg-Western Pomerania","Female","","","","","2"
"Important","1993","Saxony","Male","","","","","2"
"Important","1993","Saxony","Female","","","","","2"
"Important","1993","Saxony-Anhalt","Male","","","","","2"
"Important","1993","Thuringia","Female","","","","","2"
"Important","1993","Saxony-Anhalt","Female","","","","","2"
"Important","1993","Thuringia","Male","","","","","2"
"Less important","1993","Schleswig-Holstein","Male","","","","","3"
"Less important","1993","Hamburg","Male","","","","","3"
"Less important","1993","Bremen","Female","","","","","3"
"Less important","1993","Schleswig-Holstein","Female","","","","","3"
"Less important","1993","Lower Saxony","Male","","","","","3"
"Less important","1993","Lower Saxony","Female","","","","","3"
"Less important","1993","Bremen","Male","","","","","3"
"Less important","1993","Hamburg","Female","","","","","3"
"Less important","1993","North Rhine-Westphalia","Female","","","","","3"
"Less important","1993","Hesse","Male","","","","","3"
"Less important","1993","North Rhine-Westphalia","Male","","","","","3"
"Less important","1993","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Less important","1993","Hesse","Female","","","","","3"
"Less important","1993","Baden-Württemberg","Male","","","","","3"
"Less important","1993","Baden-Württemberg","Female","","","","","3"
"Less important","1993","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Less important","1993","Bavaria","Female","","","","","3"
"Less important","1993","Berlin","Male","","","","","3"
"Less important","1993","Bavaria","Male","","","","","3"
"Less important","1993","Brandenburg","Male","","","","","3"
"Less important","1993","Berlin","Female","","","","","3"
"Less important","1993","Brandenburg","Female","","","","","3"
