"plh0111","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"Very important","1998","Rural Area","Female","","","","","1"
"Important","1999","Urban Area","Female","","","","","2"
"Important","1999","Urban Area","Male","","","","","2"
"Important","1999","Rural Area","Male","","","","","2"
"Important","1999","Rural Area","Female","","","","","2"
"Less important","1999","Urban Area","Male","","","","","3"
"Less important","1999","Rural Area","Male","","","","","3"
"Less important","1999","Rural Area","Female","","","","","3"
"Less important","1999","Urban Area","Female","","","","","3"
"Quite unimportant","1999","Urban Area","Male","","","","","4"
"Quite unimportant","1999","Urban Area","Female","","","","","4"
"Quite unimportant","1999","Rural Area","Male","","","","","4"
"Quite unimportant","1999","Rural Area","Female","","","","","4"
"Very important","1999","Rural Area","Male","","","","","1"
"Very important","1999","Urban Area","Male","","","","","1"
"Very important","1999","Urban Area","Female","","","","","1"
"Very important","1999","Rural Area","Female","","","","","1"
"Important","2000","Urban Area","Female","","","","","2"
"Important","2000","Urban Area","Male","","","","","2"
"Important","2000","Rural Area","Male","","","","","2"
"Important","2000","Rural Area","Female","","","","","2"
"Less important","2000","Urban Area","Male","","","","","3"
"Less important","2000","Urban Area","Female","","","","","3"
"Less important","2000","Rural Area","Female","","","","","3"
"Less important","2000","Rural Area","Male","","","","","3"
"Quite unimportant","2000","Urban Area","Female","","","","","4"
"Quite unimportant","2000","Urban Area","Male","","","","","4"
"Quite unimportant","2000","Rural Area","Male","","","","","4"
"Quite unimportant","2000","Rural Area","Female","","","","","4"
"Very important","2000","Rural Area","Male","","","","","1"
"Very important","2000","Rural Area","Female","","","","","1"
"Very important","2000","Urban Area","Male","","","","","1"
"Very important","2000","Urban Area","Female","","","","","1"
"Important","2001","Urban Area","Female","","","","","2"
"Important","2001","Rural Area","Male","","","","","2"
"Important","2001","Urban Area","Male","","","","","2"
"Important","2001","Rural Area","Female","","","","","2"
"Less important","2001","Urban Area","Male","","","","","3"
"Less important","2001","Rural Area","Female","","","","","3"
"Less important","2001","Urban Area","Female","","","","","3"
"Less important","2001","Rural Area","Male","","","","","3"
"Quite unimportant","2001","Urban Area","Male","","","","","4"
"Quite unimportant","2001","Urban Area","Female","","","","","4"
"Quite unimportant","2001","Rural Area","Male","","","","","4"
"Quite unimportant","2001","Rural Area","Female","","","","","4"
"Very important","2001","Urban Area","Male","","","","","1"
"Very important","2001","Urban Area","Female","","","","","1"
"Very important","2001","Rural Area","Male","","","","","1"
"Very important","2001","Rural Area","Female","","","","","1"
"Important","2002","Urban Area","Female","","","","","2"
"Important","2002","Rural Area","Male","","","","","2"
"Important","2002","Urban Area","Male","","","","","2"
"Important","2002","Rural Area","Female","","","","","2"
"Less important","2002","Urban Area","Male","","","","","3"
"Less important","2002","Rural Area","Female","","","","","3"
"Less important","2002","Urban Area","Female","","","","","3"
"Less important","2002","Rural Area","Male","","","","","3"
"Quite unimportant","2002","Urban Area","Female","","","","","4"
"Quite unimportant","2002","Rural Area","Male","","","","","4"
"Quite unimportant","2002","Urban Area","Male","","","","","4"
"Quite unimportant","2002","Rural Area","Female","","","","","4"
"Very important","2002","Urban Area","Male","","","","","1"
"Very important","2002","Urban Area","Female","","","","","1"
"Very important","2002","Rural Area","Male","","","","","1"
"Very important","2002","Rural Area","Female","","","","","1"
"Important","2003","Urban Area","Female","","","","","2"
"Important","2003","Urban Area","Male","","","","","2"
"Important","2003","Rural Area","Male","","","","","2"
"Important","2003","Rural Area","Female","","","","","2"
"Less important","2003","Urban Area","Male","","","","","3"
"Less important","2003","Urban Area","Female","","","","","3"
"Less important","2003","Rural Area","Female","","","","","3"
"Less important","2003","Rural Area","Male","","","","","3"
"Quite unimportant","2003","Urban Area","Female","","","","","4"
"Quite unimportant","2003","Rural Area","Male","","","","","4"
"Quite unimportant","2003","Rural Area","Female","","","","","4"
"Quite unimportant","2003","Urban Area","Male","","","","","4"
"Very important","2003","Rural Area","Female","","","","","1"
"Very important","2003","Urban Area","Male","","","","","1"
"Very important","2003","Urban Area","Female","","","","","1"
"Very important","2003","Rural Area","Male","","","","","1"
"Important","2004","Urban Area","Female","1667","0.217617509650881","0.208272222401898","0.226962796899864","2"
"Important","2004","Rural Area","Male","782","0.233476948354473","0.219387095444848","0.247566801264098","2"
"Important","2004","Urban Area","Male","1810","0.263810048511104","0.253413211801581","0.274206885220627","2"
"Important","2004","Rural Area","Female","712","0.192013483559376","0.179304733809288","0.204722233309464","2"
"Less important","2004","Urban Area","Male","3460","0.49607771396457","0.484282189523971","0.507873238405168","3"
"Less important","2004","Rural Area","Female","2061","0.521312417443294","0.505194459296755","0.537430375589833","3"
"Less important","2004","Urban Area","Female","3814","0.497449709543645","0.486125692073477","0.508773727013814","3"
"Less important","2004","Rural Area","Male","1875","0.505014722064348","0.488362583896758","0.521666860231939","3"
"Quite unimportant","2004","Urban Area","Male","1348","0.202534512768798","0.193053252212536","0.212015773325059","4"
"Quite unimportant","2004","Urban Area","Female","1813","0.259718765412265","0.249787920243191","0.269649610581338","4"
"Quite unimportant","2004","Rural Area","Male","706","0.233039648716979","0.218958982281709","0.24712031515225","4"
"Quite unimportant","2004","Rural Area","Female","854","0.268634646891004","0.25433309679791","0.282936196984098","4"
"Very important","2004","Urban Area","Male","284","0.0375777247555288","0.0330912142693467","0.042064235241711","1"
"Very important","2004","Rural Area","Female","63","0.0180394521063258","0.013745140060435","0.0223337641522166","1"
"Very important","2004","Urban Area","Female","195","0.0252140153932089","0.0216633330483458","0.0287646977380721","1"
"Very important","2004","Rural Area","Male","100","0.028468680864199","0.0229296482799257","0.0340077134484724","1"
"Important","2005","Urban Area","Female","","","","","2"
"Important","2005","Rural Area","Male","","","","","2"
"Important","2005","Urban Area","Male","","","","","2"
"Important","2005","Rural Area","Female","","","","","2"
"Less important","2005","Urban Area","Male","","","","","3"
"Less important","2005","Rural Area","Female","","","","","3"
"Less important","2005","Urban Area","Female","","","","","3"
"Less important","2005","Rural Area","Male","","","","","3"
"Quite unimportant","2005","Urban Area","Male","","","","","4"
"Quite unimportant","2005","Urban Area","Female","","","","","4"
"Quite unimportant","2005","Rural Area","Male","","","","","4"
"Quite unimportant","2005","Rural Area","Female","","","","","4"
"Very important","2005","Urban Area","Male","","","","","1"
"Very important","2005","Urban Area","Female","","","","","1"
"Very important","2005","Rural Area","Male","","","","","1"
"Very important","2005","Rural Area","Female","","","","","1"
"Important","2006","Urban Area","Female","","","","","2"
"Important","2006","Urban Area","Male","","","","","2"
"Important","2006","Rural Area","Male","","","","","2"
"Important","2006","Rural Area","Female","","","","","2"
"Less important","2006","Urban Area","Male","","","","","3"
"Less important","2006","Urban Area","Female","","","","","3"
"Less important","2006","Rural Area","Female","","","","","3"
"Less important","2006","Rural Area","Male","","","","","3"
"Quite unimportant","2006","Rural Area","Male","","","","","4"
"Quite unimportant","2006","Rural Area","Female","","","","","4"
"Quite unimportant","2006","Urban Area","Male","","","","","4"
"Quite unimportant","2006","Urban Area","Female","","","","","4"
"Very important","2006","Urban Area","Male","","","","","1"
"Very important","2006","Urban Area","Female","","","","","1"
"Very important","2006","Rural Area","Female","","","","","1"
"Very important","2006","Rural Area","Male","","","","","1"
"Important","2007","Rural Area","Male","","","","","2"
"Important","2007","Urban Area","Male","","","","","2"
"Important","2007","Urban Area","Female","","","","","2"
"Important","2007","Rural Area","Female","","","","","2"
"Less important","2007","Urban Area","Male","","","","","3"
"Less important","2007","Urban Area","Female","","","","","3"
"Less important","2007","Rural Area","Female","","","","","3"
"Less important","2007","Rural Area","Male","","","","","3"
"Quite unimportant","2007","Urban Area","Male","","","","","4"
"Quite unimportant","2007","Rural Area","Male","","","","","4"
"Quite unimportant","2007","Rural Area","Female","","","","","4"
"Quite unimportant","2007","Urban Area","Female","","","","","4"
"Very important","2007","Urban Area","Male","","","","","1"
"Very important","2007","Urban Area","Female","","","","","1"
"Very important","2007","Rural Area","Male","","","","","1"
"Very important","2007","Rural Area","Female","","","","","1"
"Important","2008","Urban Area","Male","1228","0.190173406705822","0.18028629270736","0.200060520704283","2"
"Important","2008","Rural Area","Male","571","0.172955463775414","0.159741554791457","0.186169372759372","2"
"Important","2008","Urban Area","Female","1210","0.1758035818559","0.166691653230307","0.184915510481492","2"
"Important","2008","Rural Area","Female","478","0.123164818728305","0.112063019869998","0.134266617586611","2"
"Less important","2008","Urban Area","Male","2940","0.487383799215186","0.474790766267355","0.499976832163016","3"
"Less important","2008","Rural Area","Female","1709","0.498713703165006","0.481822538239505","0.515604868090506","3"
"Less important","2008","Rural Area","Male","1575","0.512255789346391","0.494791970456656","0.529719608236127","3"
"Less important","2008","Urban Area","Female","3124","0.456526655604497","0.444603168608834","0.46845014260016","3"
"Quite unimportant","2008","Urban Area","Male","1722","0.298485330146373","0.28695667878901","0.310013981503735","4"
"Quite unimportant","2008","Urban Area","Female","2259","0.35124402012649","0.339817177537428","0.362670862715553","4"
"Quite unimportant","2008","Rural Area","Male","934","0.293428483104451","0.277519994654711","0.309336971554191","4"
"Quite unimportant","2008","Rural Area","Female","1141","0.365554554950413","0.349285426916757","0.381823682984069","4"
"Very important","2008","Urban Area","Male","162","0.0239574639326201","0.0201048683246998","0.0278100595405405","1"
"Very important","2008","Urban Area","Female","111","0.0164257424131129","0.0133831262426662","0.0194683585835595","1"
"Very important","2008","Rural Area","Female","38","0.0125669231562765","0.00880370538932413","0.0163301409232289","1"
"Very important","2008","Rural Area","Male","67","0.021360263773743","0.0163088325064505","0.0264116950410355","1"
"Important","2009","Rural Area","Female","","","","","2"
"Important","2009","Urban Area","Male","","","","","2"
"Important","2009","Rural Area","Male","","","","","2"
"Important","2009","Urban Area","Female","","","","","2"
"Less important","2009","Urban Area","Male","","","","","3"
"Less important","2009","Rural Area","Male","","","","","3"
"Less important","2009","Rural Area","Female","","","","","3"
"Less important","2009","Urban Area","Female","","","","","3"
"Quite unimportant","2009","Urban Area","Female","","","","","4"
"Quite unimportant","2009","Rural Area","Male","","","","","4"
"Quite unimportant","2009","Rural Area","Female","","","","","4"
"Quite unimportant","2009","Urban Area","Male","","","","","4"
"Very important","2009","Urban Area","Male","","","","","1"
"Very important","2009","Urban Area","Female","","","","","1"
"Very important","2009","Rural Area","Female","","","","","1"
"Very important","2009","Rural Area","Male","","","","","1"
"Important","2010","Rural Area","Female","477","0.319126820704197","0.295623424314146","0.342630217094248","2"
"Important","2010","Urban Area","Male","683","0.334784604432888","0.31365940004063","0.355909808825145","2"
"Important","2010","Rural Area","Male","339","0.311473931744285","0.283476526764767","0.339471336723804","2"
"Important","2010","Urban Area","Female","994","0.332710019815848","0.315307104466673","0.350112935165023","2"
"Less important","2010","Urban Area","Male","833","0.435592922343332","0.41339697593983","0.457788868746834","3"
"Less important","2010","Urban Area","Female","1234","0.439762865732501","0.42143014221498","0.458095589250022","3"
"Less important","2010","Rural Area","Female","734","0.479012280655321","0.45382374468039","0.504200816630253","3"
"Less important","2010","Rural Area","Male","486","0.481869019113366","0.451660390077044","0.512077648149687","3"
"Quite unimportant","2010","Urban Area","Female","423","0.172585698178146","0.158628582455842","0.186542813900449","4"
"Quite unimportant","2010","Rural Area","Male","165","0.144086600182645","0.122855453891695","0.165317746473595","4"
"Quite unimportant","2010","Rural Area","Female","237","0.157587601125727","0.139216327898761","0.175958874352692","4"
"Quite unimportant","2010","Urban Area","Male","258","0.156971134454609","0.140686869660877","0.173255399248342","4"
"Very important","2010","Urban Area","Male","143","0.0726513387691708","0.0610320279311046","0.0842706496072371","1"
"Very important","2010","Urban Area","Female","165","0.0549414162735049","0.0465253129907635","0.0633575195562463","1"
"Very important","2010","Rural Area","Female","63","0.0442732975147553","0.0339015089739111","0.0546450860555995","1"
"Very important","2010","Rural Area","Male","61","0.0625704489597041","0.0479284393170696","0.0772124586023387","1"
"Important","2011","Rural Area","Female","","","","","2"
"Important","2011","Urban Area","Male","","","","","2"
"Important","2011","Rural Area","Male","","","","","2"
"Important","2011","Urban Area","Female","","","","","2"
"Less important","2011","Urban Area","Male","","","","","3"
"Less important","2011","Rural Area","Female","","","","","3"
"Less important","2011","Urban Area","Female","","","","","3"
"Less important","2011","Rural Area","Male","","","","","3"
"Quite unimportant","2011","Urban Area","Female","","","","","4"
"Quite unimportant","2011","Rural Area","Male","","","","","4"
"Quite unimportant","2011","Rural Area","Female","","","","","4"
"Quite unimportant","2011","Urban Area","Male","","","","","4"
"Very important","2011","Urban Area","Male","","","","","1"
"Very important","2011","Urban Area","Female","","","","","1"
"Very important","2011","Rural Area","Female","","","","","1"
"Very important","2011","Rural Area","Male","","","","","1"
"Important","2012","Urban Area","Male","2495","0.293036370619294","0.283047536120481","0.303025205118106","2"
"Important","2012","Urban Area","Female","2903","0.282538733511639","0.27357657932616","0.291500887697117","2"
"Important","2012","Rural Area","Male","1250","0.258246599547759","0.245573944092709","0.270919255002809","2"
"Important","2012","Rural Area","Female","1343","0.233632785436969","0.22230801141983","0.244957559454108","2"
"Less important","2012","Urban Area","Male","3841","0.486508233062475","0.475539224946946","0.497477241178003","3"
"Less important","2012","Urban Area","Female","4660","0.474993242142575","0.465052922575646","0.484933561709505","3"
"Less important","2012","Rural Area","Female","2817","0.524817537918232","0.511452242455928","0.538182833380535","3"
"Less important","2012","Rural Area","Male","2304","0.512171260231449","0.497698150914562","0.526644369548336","3"
"Quite unimportant","2012","Urban Area","Female","1767","0.206336472245733","0.198281196782871","0.214391747708596","4"
"Quite unimportant","2012","Rural Area","Male","830","0.193120866904752","0.181691046884285","0.204550686925218","4"
"Quite unimportant","2012","Rural Area","Female","1052","0.220859451510217","0.209757224823794","0.23196167819664","4"
"Quite unimportant","2012","Urban Area","Male","1259","0.178010550910402","0.16961572852319","0.186405373297615","4"
"Very important","2012","Urban Area","Male","381","0.0424448454078294","0.0380204911292224","0.0468691996864363","1"
"Very important","2012","Urban Area","Female","365","0.0361315521000527","0.0324168296092438","0.0398462745908615","1"
"Very important","2012","Rural Area","Female","151","0.0206902251345823","0.016880559631043","0.0244998906381217","1"
"Very important","2012","Rural Area","Male","198","0.0364612733160406","0.0310341329839761","0.0418884136481051","1"
"Important","2013","Urban Area","Female","","","","","2"
"Important","2013","Rural Area","Male","","","","","2"
"Important","2013","Rural Area","Female","","","","","2"
"Important","2013","Urban Area","Male","","","","","2"
"Less important","2013","Urban Area","Male","","","","","3"
"Less important","2013","Urban Area","Female","","","","","3"
"Less important","2013","Rural Area","Male","","","","","3"
"Less important","2013","Rural Area","Female","","","","","3"
"Quite unimportant","2013","Urban Area","Female","","","","","4"
"Quite unimportant","2013","Rural Area","Female","","","","","4"
"Quite unimportant","2013","Rural Area","Male","","","","","4"
"Quite unimportant","2013","Urban Area","Male","","","","","4"
"Very important","2013","Urban Area","Male","","","","","1"
"Very important","2013","Urban Area","Female","","","","","1"
"Very important","2013","Rural Area","Female","","","","","1"
"Very important","2013","Rural Area","Male","","","","","1"
"Important","2014","Urban Area","Female","","","","","2"
"Important","2014","Rural Area","Male","","","","","2"
"Important","2014","Rural Area","Female","","","","","2"
"Important","2014","Urban Area","Male","","","","","2"
"Less important","2014","Urban Area","Male","","","","","3"
"Less important","2014","Urban Area","Female","","","","","3"
"Less important","2014","Rural Area","Male","","","","","3"
"Less important","2014","Rural Area","Female","","","","","3"
"Quite unimportant","2014","Urban Area","Male","","","","","4"
"Quite unimportant","2014","Urban Area","Female","","","","","4"
"Quite unimportant","2014","Rural Area","Female","","","","","4"
"Quite unimportant","2014","Rural Area","Male","","","","","4"
"Very important","2014","Urban Area","Male","","","","","1"
"Very important","2014","Urban Area","Female","","","","","1"
"Very important","2014","Rural Area","Male","","","","","1"
"Very important","2014","Rural Area","Female","","","","","1"
"Important","2015","Urban Area","Female","","","","","2"
"Important","2015","Rural Area","Male","","","","","2"
"Important","2015","Urban Area","Male","","","","","2"
"Important","2015","Rural Area","Female","","","","","2"
"Less important","2015","Urban Area","Male","","","","","3"
"Less important","2015","Urban Area","Female","","","","","3"
"Less important","2015","Rural Area","Male","","","","","3"
"Less important","2015","Rural Area","Female","","","","","3"
"Quite unimportant","2015","Urban Area","Male","","","","","4"
"Quite unimportant","2015","Urban Area","Female","","","","","4"
"Quite unimportant","2015","Rural Area","Female","","","","","4"
"Quite unimportant","2015","Rural Area","Male","","","","","4"
"Very important","2015","Urban Area","Female","","","","","1"
"Very important","2015","Urban Area","Male","","","","","1"
"Very important","2015","Rural Area","Male","","","","","1"
"Very important","2015","Rural Area","Female","","","","","1"
"Important","2016","Urban Area","Female","2665","0.294751844432907","0.285161428440216","0.304342260425598","2"
"Important","2016","Rural Area","Male","1069","0.271475836179596","0.257471715225656","0.285479957133536","2"
"Important","2016","Rural Area","Female","1138","0.242783751412699","0.230250760900294","0.255316741925104","2"
"Important","2016","Urban Area","Male","2271","0.308103698336409","0.297475783931031","0.318731612741787","2"
"Less important","2016","Urban Area","Male","3458","0.476411435232642","0.464914945578498","0.487907924886786","3"
"Less important","2016","Rural Area","Male","1931","0.509844709032589","0.494102919967943","0.525586498097234","3"
"Less important","2016","Urban Area","Female","4077","0.478564363271874","0.46805663744391","0.489072089099837","3"
"Less important","2016","Rural Area","Female","2320","0.520364785316249","0.505761706814593","0.534967863817904","3"
"Quite unimportant","2016","Urban Area","Male","1143","0.166183274625817","0.157614710621496","0.174751838630138","4"
"Quite unimportant","2016","Urban Area","Female","1586","0.18912309267803","0.180885734563849","0.197360450792211","4"
"Quite unimportant","2016","Rural Area","Male","657","0.173509461316151","0.161584724391325","0.185434198240978","4"
"Quite unimportant","2016","Rural Area","Female","884","0.206662194490555","0.194826478552438","0.218497910428672","4"
"Very important","2016","Urban Area","Male","378","0.0493015918051317","0.0443181322045696","0.0542850514056938","1"
"Very important","2016","Urban Area","Female","354","0.0375606996171896","0.0335613284516817","0.0415600707826975","1"
"Very important","2016","Rural Area","Male","217","0.0451699934716641","0.0386303160593056","0.0517096708840226","1"
"Very important","2016","Rural Area","Female","154","0.0301892687804975","0.0251877174596885","0.0351908201013064","1"
