"ple0016","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2010","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2010","16-34 y.","(1b) general elementary school","","","",""
"Yes","2010","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2010","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2010","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2010","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2010","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2010","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2010","35-65 y.","(0) in school","","","",""
"Yes","2010","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2010","35-65 y.","(1b) general elementary school","","","",""
"Yes","2010","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2010","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2010","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2010","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2010","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2010","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2010","66 and older","(0) in school","","","",""
"Yes","2010","66 and older","(1a) inadequately completed","","","",""
"Yes","2010","66 and older","(1b) general elementary school","","","",""
"Yes","2010","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2010","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2010","66 and older","(2a) intermediate vocational","","","",""
"Yes","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2010","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","66 and older","(3a) lower tertiary education","","","",""
"Yes","2010","66 and older","(3b) higher tertiary education","","","",""
"Yes","2011","16-34 y.","(0) in school","","","",""
"Yes","2011","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2011","16-34 y.","(1b) general elementary school","1","","",""
"Yes","2011","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2011","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2011","16-34 y.","(2a) intermediate vocational","1","","",""
"Yes","2011","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2011","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2011","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2011","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2011","35-65 y.","(0) in school","","","",""
"Yes","2011","35-65 y.","(1a) inadequately completed","5","","",""
"Yes","2011","35-65 y.","(1b) general elementary school","18","","",""
"Yes","2011","35-65 y.","(1c) basic vocational qualification","55","1","1","1"
"Yes","2011","35-65 y.","(2b) intermediate general qualification","2","","",""
"Yes","2011","35-65 y.","(2a) intermediate vocational","48","1","1","1"
"Yes","2011","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"Yes","2011","35-65 y.","(2c_voc) vocational maturity certificate","6","","",""
"Yes","2011","35-65 y.","(3a) lower tertiary education","4","","",""
"Yes","2011","35-65 y.","(3b) higher tertiary education","15","","",""
"Yes","2011","66 and older","(0) in school","","","",""
"Yes","2011","66 and older","(1a) inadequately completed","5","","",""
"Yes","2011","66 and older","(1b) general elementary school","54","1","1","1"
"Yes","2011","66 and older","(1c) basic vocational qualification","133","1","1","1"
"Yes","2011","66 and older","(2b) intermediate general qualification","2","","",""
"Yes","2011","66 and older","(2a) intermediate vocational","28","","",""
"Yes","2011","66 and older","(2c_gen) general maturity certificate","2","","",""
"Yes","2011","66 and older","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2011","66 and older","(3a) lower tertiary education","25","","",""
"Yes","2011","66 and older","(3b) higher tertiary education","21","","",""
"Yes","2012","16-34 y.","(0) in school","","","",""
"Yes","2012","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2012","16-34 y.","(1b) general elementary school","","","",""
"Yes","2012","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2012","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2012","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2012","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2012","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2012","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2012","35-65 y.","(0) in school","","","",""
"Yes","2012","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2012","35-65 y.","(1b) general elementary school","","","",""
"Yes","2012","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2012","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2012","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2012","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2012","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2012","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2012","66 and older","(0) in school","","","",""
"Yes","2012","66 and older","(1a) inadequately completed","","","",""
"Yes","2012","66 and older","(1b) general elementary school","","","",""
"Yes","2012","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2012","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2012","66 and older","(2a) intermediate vocational","","","",""
"Yes","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","66 and older","(3a) lower tertiary education","","","",""
"Yes","2012","66 and older","(3b) higher tertiary education","","","",""
"Yes","2013","16-34 y.","(0) in school","","","",""
"Yes","2013","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2013","16-34 y.","(1b) general elementary school","1","","",""
"Yes","2013","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2013","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2013","16-34 y.","(2a) intermediate vocational","3","","",""
"Yes","2013","16-34 y.","(2c_gen) general maturity certificate","1","","",""
"Yes","2013","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2013","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2013","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2013","35-65 y.","(0) in school","","","",""
"Yes","2013","35-65 y.","(1a) inadequately completed","2","","",""
"Yes","2013","35-65 y.","(1b) general elementary school","16","","",""
"Yes","2013","35-65 y.","(1c) basic vocational qualification","57","1","1","1"
"Yes","2013","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2013","35-65 y.","(2a) intermediate vocational","48","1","1","1"
"Yes","2013","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2013","35-65 y.","(2c_voc) vocational maturity certificate","9","","",""
"Yes","2013","35-65 y.","(3a) lower tertiary education","5","","",""
"Yes","2013","35-65 y.","(3b) higher tertiary education","17","","",""
"Yes","2013","66 and older","(0) in school","","","",""
"Yes","2013","66 and older","(1a) inadequately completed","10","","",""
"Yes","2013","66 and older","(1b) general elementary school","40","1","1","1"
"Yes","2013","66 and older","(1c) basic vocational qualification","116","1","1","1"
"Yes","2013","66 and older","(2b) intermediate general qualification","3","","",""
"Yes","2013","66 and older","(2a) intermediate vocational","31","1","1","1"
"Yes","2013","66 and older","(2c_gen) general maturity certificate","2","","",""
"Yes","2013","66 and older","(2c_voc) vocational maturity certificate","7","","",""
"Yes","2013","66 and older","(3a) lower tertiary education","25","","",""
"Yes","2013","66 and older","(3b) higher tertiary education","21","","",""
"Yes","2014","16-34 y.","(0) in school","","","",""
"Yes","2014","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2014","16-34 y.","(1b) general elementary school","","","",""
"Yes","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2014","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2014","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2014","35-65 y.","(0) in school","","","",""
"Yes","2014","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2014","35-65 y.","(1b) general elementary school","","","",""
"Yes","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2014","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2014","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2014","66 and older","(0) in school","","","",""
"Yes","2014","66 and older","(1a) inadequately completed","","","",""
"Yes","2014","66 and older","(1b) general elementary school","","","",""
"Yes","2014","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2014","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2014","66 and older","(2a) intermediate vocational","","","",""
"Yes","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","66 and older","(3a) lower tertiary education","","","",""
"Yes","2014","66 and older","(3b) higher tertiary education","","","",""
"Yes","2015","16-34 y.","(0) in school","","","",""
"Yes","2015","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2015","16-34 y.","(1b) general elementary school","2","","",""
"Yes","2015","16-34 y.","(1c) basic vocational qualification","3","","",""
"Yes","2015","16-34 y.","(2b) intermediate general qualification","1","","",""
"Yes","2015","16-34 y.","(2a) intermediate vocational","1","","",""
"Yes","2015","16-34 y.","(2c_gen) general maturity certificate","2","","",""
"Yes","2015","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2015","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2015","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2015","35-65 y.","(0) in school","","","",""
"Yes","2015","35-65 y.","(1a) inadequately completed","12","","",""
"Yes","2015","35-65 y.","(1b) general elementary school","15","","",""
"Yes","2015","35-65 y.","(1c) basic vocational qualification","69","1","1","1"
"Yes","2015","35-65 y.","(2b) intermediate general qualification","2","","",""
"Yes","2015","35-65 y.","(2a) intermediate vocational","60","1","1","1"
"Yes","2015","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"Yes","2015","35-65 y.","(2c_voc) vocational maturity certificate","20","","",""
"Yes","2015","35-65 y.","(3a) lower tertiary education","7","","",""
"Yes","2015","35-65 y.","(3b) higher tertiary education","22","","",""
"Yes","2015","66 and older","(0) in school","","","",""
"Yes","2015","66 and older","(1a) inadequately completed","7","","",""
"Yes","2015","66 and older","(1b) general elementary school","37","1","1","1"
"Yes","2015","66 and older","(1c) basic vocational qualification","123","1","1","1"
"Yes","2015","66 and older","(2b) intermediate general qualification","2","","",""
"Yes","2015","66 and older","(2a) intermediate vocational","39","1","1","1"
"Yes","2015","66 and older","(2c_gen) general maturity certificate","2","","",""
"Yes","2015","66 and older","(2c_voc) vocational maturity certificate","14","","",""
"Yes","2015","66 and older","(3a) lower tertiary education","23","","",""
"Yes","2015","66 and older","(3b) higher tertiary education","28","","",""
"Yes","2016","16-34 y.","(0) in school","","","",""
"Yes","2016","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2016","16-34 y.","(1b) general elementary school","","","",""
"Yes","2016","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2016","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2016","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2016","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2016","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2016","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2016","35-65 y.","(0) in school","","","",""
"Yes","2016","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2016","35-65 y.","(1b) general elementary school","","","",""
"Yes","2016","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2016","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2016","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2016","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2016","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2016","66 and older","(0) in school","","","",""
"Yes","2016","66 and older","(1a) inadequately completed","","","",""
"Yes","2016","66 and older","(1b) general elementary school","","","",""
"Yes","2016","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2016","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2016","66 and older","(2a) intermediate vocational","","","",""
"Yes","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","66 and older","(3a) lower tertiary education","","","",""
"Yes","2016","66 and older","(3b) higher tertiary education","","","",""
"Yes","2017","16-34 y.","(0) in school","","","",""
"Yes","2017","16-34 y.","(1a) inadequately completed","1","","",""
"Yes","2017","16-34 y.","(1b) general elementary school","","","",""
"Yes","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2017","16-34 y.","(2a) intermediate vocational","4","","",""
"Yes","2017","16-34 y.","(2c_gen) general maturity certificate","1","","",""
"Yes","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2017","35-65 y.","(0) in school","","","",""
"Yes","2017","35-65 y.","(1a) inadequately completed","10","","",""
"Yes","2017","35-65 y.","(1b) general elementary school","18","","",""
"Yes","2017","35-65 y.","(1c) basic vocational qualification","70","1","1","1"
"Yes","2017","35-65 y.","(2b) intermediate general qualification","5","","",""
"Yes","2017","35-65 y.","(2a) intermediate vocational","62","1","1","1"
"Yes","2017","35-65 y.","(2c_gen) general maturity certificate","3","","",""
"Yes","2017","35-65 y.","(2c_voc) vocational maturity certificate","19","","",""
"Yes","2017","35-65 y.","(3a) lower tertiary education","8","","",""
"Yes","2017","35-65 y.","(3b) higher tertiary education","23","","",""
"Yes","2017","66 and older","(0) in school","","","",""
"Yes","2017","66 and older","(1a) inadequately completed","10","","",""
"Yes","2017","66 and older","(1b) general elementary school","36","1","1","1"
"Yes","2017","66 and older","(1c) basic vocational qualification","109","1","1","1"
"Yes","2017","66 and older","(2b) intermediate general qualification","1","","",""
"Yes","2017","66 and older","(2a) intermediate vocational","52","1","1","1"
"Yes","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2017","66 and older","(2c_voc) vocational maturity certificate","17","","",""
"Yes","2017","66 and older","(3a) lower tertiary education","26","","",""
"Yes","2017","66 and older","(3b) higher tertiary education","36","1","1","1"
"Yes","2018","16-34 y.","(0) in school","","","",""
"Yes","2018","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2018","16-34 y.","(1b) general elementary school","","","",""
"Yes","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2018","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2018","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2018","35-65 y.","(0) in school","","","",""
"Yes","2018","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2018","35-65 y.","(1b) general elementary school","","","",""
"Yes","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2018","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2018","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2018","66 and older","(0) in school","","","",""
"Yes","2018","66 and older","(1a) inadequately completed","","","",""
"Yes","2018","66 and older","(1b) general elementary school","","","",""
"Yes","2018","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2018","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2018","66 and older","(2a) intermediate vocational","","","",""
"Yes","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","66 and older","(3a) lower tertiary education","","","",""
"Yes","2018","66 and older","(3b) higher tertiary education","","","",""
"Yes","2019","16-34 y.","(0) in school","1","","",""
"Yes","2019","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2019","16-34 y.","(1b) general elementary school","","","",""
"Yes","2019","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2019","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2019","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2019","16-34 y.","(2c_gen) general maturity certificate","1","","",""
"Yes","2019","16-34 y.","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2019","16-34 y.","(3a) lower tertiary education","2","","",""
"Yes","2019","16-34 y.","(3b) higher tertiary education","1","","",""
"Yes","2019","35-65 y.","(0) in school","","","",""
"Yes","2019","35-65 y.","(1a) inadequately completed","15","","",""
"Yes","2019","35-65 y.","(1b) general elementary school","11","","",""
"Yes","2019","35-65 y.","(1c) basic vocational qualification","60","1","1","1"
"Yes","2019","35-65 y.","(2b) intermediate general qualification","6","","",""
"Yes","2019","35-65 y.","(2a) intermediate vocational","61","1","1","1"
"Yes","2019","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"Yes","2019","35-65 y.","(2c_voc) vocational maturity certificate","15","","",""
"Yes","2019","35-65 y.","(3a) lower tertiary education","10","","",""
"Yes","2019","35-65 y.","(3b) higher tertiary education","26","","",""
"Yes","2019","66 and older","(0) in school","","","",""
"Yes","2019","66 and older","(1a) inadequately completed","7","","",""
"Yes","2019","66 and older","(1b) general elementary school","32","1","1","1"
"Yes","2019","66 and older","(1c) basic vocational qualification","120","1","1","1"
"Yes","2019","66 and older","(2b) intermediate general qualification","5","","",""
"Yes","2019","66 and older","(2a) intermediate vocational","56","1","1","1"
"Yes","2019","66 and older","(2c_gen) general maturity certificate","3","","",""
"Yes","2019","66 and older","(2c_voc) vocational maturity certificate","15","","",""
"Yes","2019","66 and older","(3a) lower tertiary education","31","1","1","1"
"Yes","2019","66 and older","(3b) higher tertiary education","44","1","1","1"
