"ple0016","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Yes","2014","no migration background","East Germany","","","","","1"
"Yes","2014","direct migration background","West Germany","","","","","1"
"Yes","2014","direct migration background","East Germany","","","","","1"
"Yes","2014","indirect migration background","West Germany","","","","","1"
"Yes","2014","indirect migration background","East Germany","","","","","1"
"No","2015","no migration background","West Germany","14014","0.975087557834875","0.972535085437877","0.977640030231873","2"
"No","2015","no migration background","East Germany","4770","0.972210779914634","0.967605257732203","0.976816302097064","2"
"No","2015","direct migration background","West Germany","3975","0.984898206465677","0.981130985076207","0.988665427855147","2"
"No","2015","direct migration background","East Germany","289","0.978098979217554","0.961397279756145","0.994800678678963","2"
"No","2015","indirect migration background","West Germany","1520","0.993814099286651","0.989885330913292","0.99774286766001","2"
"No","2015","indirect migration background","East Germany","102","0.975694681789889","0.94595494618317","1.00543441739661","2"
"Yes","2015","no migration background","West Germany","309","0.0249124421651249","0.0223599697681268","0.0274649145621229","1"
"Yes","2015","no migration background","East Germany","123","0.0277892200853665","0.0231836979029358","0.0323947422677972","1"
"Yes","2015","direct migration background","West Germany","51","0.015101793534323","0.0113345721448528","0.0188690149237933","1"
"Yes","2015","direct migration background","East Germany","6","","","","1"
"Yes","2015","indirect migration background","West Germany","10","","","","1"
"Yes","2015","indirect migration background","East Germany","1","","","","1"
"No","2016","no migration background","West Germany","","","","","2"
"No","2016","no migration background","East Germany","","","","","2"
"No","2016","direct migration background","West Germany","","","","","2"
"No","2016","direct migration background","East Germany","","","","","2"
"No","2016","indirect migration background","West Germany","","","","","2"
"No","2016","indirect migration background","East Germany","","","","","2"
"Yes","2016","direct migration background","West Germany","","","","","1"
"Yes","2016","direct migration background","East Germany","","","","","1"
"Yes","2016","no migration background","West Germany","","","","","1"
"Yes","2016","no migration background","East Germany","","","","","1"
"Yes","2016","indirect migration background","West Germany","","","","","1"
"Yes","2016","indirect migration background","East Germany","","","","","1"
"No","2017","no migration background","West Germany","14868","0.975867425785327","0.973425869907286","0.978308981663369","2"
"No","2017","no migration background","East Germany","5027","0.973015407359322","0.968595911147222","0.977434903571423","2"
"No","2017","direct migration background","West Germany","4241","0.980864033868099","0.976768656080961","0.984959411655236","2"
"No","2017","direct migration background","East Germany","364","0.989346927432802","0.978872105345392","0.999821749520213","2"
"No","2017","indirect migration background","West Germany","1599","0.995163738917612","0.991772899607271","0.998554578227954","2"
"No","2017","indirect migration background","East Germany","106","0.987523761698457","0.966492186070655","1.00855533732626","2"
"Yes","2017","direct migration background","West Germany","58","0.0191359661319012","0.0150405883447637","0.0232313439190387","1"
"Yes","2017","direct migration background","East Germany","5","","","","1"
"Yes","2017","indirect migration background","West Germany","9","","","","1"
"Yes","2017","no migration background","West Germany","308","0.0241325742146727","0.0216910183366313","0.0265741300927141","1"
"Yes","2017","no migration background","East Germany","137","0.0269845926406777","0.0225650964285771","0.0314040888527783","1"
"Yes","2017","indirect migration background","East Germany","1","","","","1"
"No","2018","no migration background","West Germany","","","","","2"
"No","2018","no migration background","East Germany","","","","","2"
"No","2018","direct migration background","West Germany","","","","","2"
"No","2018","direct migration background","East Germany","","","","","2"
"No","2018","indirect migration background","West Germany","","","","","2"
"No","2018","indirect migration background","East Germany","","","","","2"
"Yes","2018","direct migration background","West Germany","","","","","1"
"Yes","2018","direct migration background","East Germany","","","","","1"
"Yes","2018","indirect migration background","West Germany","","","","","1"
"Yes","2018","no migration background","West Germany","","","","","1"
"Yes","2018","indirect migration background","East Germany","","","","","1"
"Yes","2018","no migration background","East Germany","","","","","1"
"No","2019","no migration background","West Germany","14732","0.97479436651654","0.972292648623265","0.977296084409814","2"
"No","2019","no migration background","East Germany","5026","0.973154759502833","0.96874423811833","0.977565280887337","2"
"No","2019","direct migration background","West Germany","3519","0.981236410081561","0.976782277728784","0.985690542434339","2"
"No","2019","direct migration background","East Germany","286","0.988514451454306","0.976271983417441","1.00075691949117","2"
"No","2019","indirect migration background","West Germany","1563","0.994239715243686","0.990498701098749","0.997980729388623","2"
"No","2019","indirect migration background","East Germany","133","1","1","1","2"
"Yes","2019","direct migration background","West Germany","46","0.0187635899184387","0.014309457565661","0.0232177222712164","1"
"Yes","2019","direct migration background","East Germany","5","","","","1"
"Yes","2019","no migration background","West Germany","349","0.0252056334834603","0.0227039155901859","0.0277073513767347","1"
"Yes","2019","indirect migration background","West Germany","9","","","","1"
"Yes","2019","indirect migration background","East Germany","","","","","1"
"Yes","2019","no migration background","East Germany","133","0.0268452404971669","0.0224347191126635","0.0312557618816702","1"
