"ple0016","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","35-65 y.","Female","60","0.0124591694600085","0.00966363869146242","0.0152547002285546","1"
"Yes","2011","66 and older","Male","148","0.0686870839201038","0.0587388707264216","0.0786352971137859","1"
"Yes","2011","66 and older","Female","130","0.0509536296297563","0.042669722099607","0.0592375371599056","1"
"No","2012","16-34 y.","Male","","","","","2"
"No","2012","16-34 y.","Female","","","","","2"
"No","2012","66 and older","Male","","","","","2"
"No","2012","66 and older","Female","","","","","2"
"No","2012","35-65 y.","Male","","","","","2"
"No","2012","35-65 y.","Female","","","","","2"
"Yes","2012","16-34 y.","Male","","","","","1"
"Yes","2012","16-34 y.","Female","","","","","1"
"Yes","2012","35-65 y.","Male","","","","","1"
"Yes","2012","35-65 y.","Female","","","","","1"
"Yes","2012","66 and older","Male","","","","","1"
"Yes","2012","66 and older","Female","","","","","1"
"No","2013","16-34 y.","Male","1740","0.999843941571719","0.999257184368969","1.00043069877447","2"
"No","2013","16-34 y.","Female","1963","0.998680365300013","0.997076471298585","1.00028425930144","2"
"No","2013","35-65 y.","Male","4631","0.981584125468136","0.977750116862251","0.985418134074021","2"
"No","2013","35-65 y.","Female","5475","0.988608503872331","0.985813048234458","0.991403959510204","2"
"No","2013","66 and older","Male","2276","0.939739418658202","0.930236651858365","0.949242185458038","2"
"No","2013","66 and older","Female","2468","0.948970645577704","0.94050064852932","0.957440642626089","2"
"Yes","2013","16-34 y.","Male","1","","","","1"
"Yes","2013","16-34 y.","Female","5","","","","1"
"Yes","2013","35-65 y.","Male","93","0.018415874531864","0.0145818659259786","0.0222498831377494","1"
"Yes","2013","35-65 y.","Female","61","0.0113914961276692","0.00859604048979607","0.0141869517655423","1"
"Yes","2013","66 and older","Male","133","0.0602605813417982","0.0507578145419616","0.0697633481416349","1"
"Yes","2013","66 and older","Female","125","0.0510293544222956","0.0425593573739114","0.0594993514706798","1"
"No","2014","16-34 y.","Male","","","","","2"
"No","2014","16-34 y.","Female","","","","","2"
"No","2014","35-65 y.","Male","","","","","2"
"No","2014","35-65 y.","Female","","","","","2"
"No","2014","66 and older","Male","","","","","2"
"No","2014","66 and older","Female","","","","","2"
"Yes","2014","16-34 y.","Male","","","","","1"
"Yes","2014","16-34 y.","Female","","","","","1"
"Yes","2014","35-65 y.","Male","","","","","1"
"Yes","2014","35-65 y.","Female","","","","","1"
"Yes","2014","66 and older","Male","","","","","1"
"Yes","2014","66 and older","Female","","","","","1"
"No","2015","16-34 y.","Male","2640","0.999748126952454","0.99914303993851","1.0003532139664","2"
"No","2015","16-34 y.","Female","3120","0.99826771564358","0.996810419473272","0.999725011813888","2"
"No","2015","35-65 y.","Male","6357","0.980756144359967","0.977407594230975","0.984104694488959","2"
"No","2015","35-65 y.","Female","7881","0.985455958502013","0.982829768226882","0.988082148777144","2"
"No","2015","66 and older","Male","2251","0.933767037024357","0.92383619547978","0.943697878568933","2"
"No","2015","66 and older","Female","2421","0.952059540718627","0.943754467456979","0.960364613980274","2"
"Yes","2015","16-34 y.","Male","2","","","","1"
"Yes","2015","16-34 y.","Female","8","","","","1"
"Yes","2015","35-65 y.","Male","109","0.0192438556400329","0.0158953055110407","0.022592405769025","1"
"Yes","2015","35-65 y.","Female","102","0.0145440414979871","0.0119178512228559","0.0171702317731182","1"
"Yes","2015","66 and older","Male","158","0.0662329629756433","0.056302121431067","0.0761638045202195","1"
"Yes","2015","66 and older","Female","121","0.0479404592813734","0.0396353860197261","0.0562455325430206","1"
"No","2016","16-34 y.","Male","","","","","2"
"No","2016","16-34 y.","Female","","","","","2"
"No","2016","35-65 y.","Male","","","","","2"
"No","2016","35-65 y.","Female","","","","","2"
"No","2016","66 and older","Male","","","","","2"
"No","2016","66 and older","Female","","","","","2"
"Yes","2016","35-65 y.","Male","","","","","1"
"Yes","2016","35-65 y.","Female","","","","","1"
"Yes","2016","16-34 y.","Male","","","","","1"
"Yes","2016","16-34 y.","Female","","","","","1"
"Yes","2016","66 and older","Male","","","","","1"
"Yes","2016","66 and older","Female","","","","","1"
"No","2017","16-34 y.","Male","2934","0.999402504094089","0.998518745192343","1.00028626299584","2"
"No","2017","16-34 y.","Female","3305","0.999148512189321","0.998154550647164","1.00014247373148","2"
"No","2017","35-65 y.","Male","6814","0.982436459736715","0.979342629581264","0.985530289892166","2"
"No","2017","35-65 y.","Female","8410","0.985090332314858","0.982516973749231","0.987663690880484","2"
"No","2017","66 and older","Male","2301","0.931988571719973","0.92207383174364","0.941903311696306","2"
"No","2017","66 and older","Female","2441","0.951082141411683","0.942720136883803","0.959444145939563","2"
"Yes","2017","35-65 y.","Male","111","0.017563540263285","0.0144697101078341","0.0206573704187359","1"
"Yes","2017","35-65 y.","Female","110","0.0149096676851424","0.0123363091195158","0.017483026250769","1"
"Yes","2017","66 and older","Male","176","0.0680114282800266","0.0580966883036935","0.0779261682563596","1"
"Yes","2017","16-34 y.","Male","3","","","","1"
"Yes","2017","16-34 y.","Female","3","","","","1"
"Yes","2017","66 and older","Female","115","0.0489178585883173","0.0405558540604371","0.0572798631161975","1"
"No","2018","16-34 y.","Male","","","","","2"
"No","2018","16-34 y.","Female","","","","","2"
"No","2018","35-65 y.","Male","","","","","2"
"No","2018","35-65 y.","Female","","","","","2"
"No","2018","66 and older","Male","","","","","2"
"No","2018","66 and older","Female","","","","","2"
"Yes","2018","35-65 y.","Male","","","","","1"
"Yes","2018","35-65 y.","Female","","","","","1"
"Yes","2018","66 and older","Male","","","","","1"
"Yes","2018","16-34 y.","Male","","","","","1"
"Yes","2018","66 and older","Female","","","","","1"
"Yes","2018","16-34 y.","Female","","","","","1"
"No","2019","16-34 y.","Male","2592","0.999474772610441","0.998593238724582","1.0003563064963","2"
"No","2019","16-34 y.","Female","2852","0.999329375570475","0.998379945459173","1.00027880568178","2"
"No","2019","35-65 y.","Male","6986","0.980309515267023","0.977080559989628","0.983538470544418","2"
"No","2019","35-65 y.","Female","7976","0.988686310939196","0.986377517868516","0.990995104009875","2"
"No","2019","66 and older","Male","2443","0.926076963676935","0.916107619030062","0.936046308323809","2"
"No","2019","66 and older","Female","2479","0.950404187094022","0.942060565644401","0.958747808543643","2"
"Yes","2019","35-65 y.","Male","126","0.0196904847329773","0.0164615294555823","0.0229194400103723","1"
"Yes","2019","35-65 y.","Female","85","0.0113136890608045","0.00900489599012492","0.013622482131484","1"
"Yes","2019","16-34 y.","Male","3","","","","1"
"Yes","2019","66 and older","Male","203","0.0739230363230649","0.0639536916761913","0.0838923809699384","1"
"Yes","2019","66 and older","Female","122","0.0495958129059776","0.0412521914563568","0.0579394343555985","1"
"Yes","2019","16-34 y.","Female","4","","","","1"
