"ple0016","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"No","2009","Thuringia","no migration background","791","0.986232193946308","0.978177630181202","0.994286757711414"
"No","2009","Thuringia","direct migration background","13","","",""
"No","2009","Thuringia","indirect migration background","8","","",""
"Yes","2010","Schleswig-Holstein","no migration background","","","",""
"Yes","2010","Schleswig-Holstein","direct migration background","","","",""
"Yes","2010","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2010","Hamburg","no migration background","","","",""
"Yes","2010","Hamburg","direct migration background","","","",""
"Yes","2010","Hamburg","indirect migration background","","","",""
"Yes","2010","Lower Saxony","no migration background","","","",""
"Yes","2010","Lower Saxony","direct migration background","","","",""
"Yes","2010","Lower Saxony","indirect migration background","","","",""
"Yes","2010","Bremen","no migration background","","","",""
"Yes","2010","Bremen","direct migration background","","","",""
"Yes","2010","Bremen","indirect migration background","","","",""
"Yes","2010","North Rhine-Westphalia","no migration background","","","",""
"Yes","2010","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2010","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2010","Hesse","no migration background","","","",""
"Yes","2010","Hesse","direct migration background","","","",""
"Yes","2010","Hesse","indirect migration background","","","",""
"Yes","2010","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2010","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2010","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2010","Baden-Württemberg","no migration background","","","",""
"Yes","2010","Baden-Württemberg","direct migration background","","","",""
"Yes","2010","Baden-Württemberg","indirect migration background","","","",""
"Yes","2010","Bavaria","no migration background","","","",""
"Yes","2010","Bavaria","direct migration background","","","",""
"Yes","2010","Bavaria","indirect migration background","","","",""
"Yes","2010","Berlin","no migration background","","","",""
"Yes","2010","Berlin","direct migration background","","","",""
"Yes","2010","Berlin","indirect migration background","","","",""
"Yes","2010","Brandenburg","no migration background","","","",""
"Yes","2010","Brandenburg","direct migration background","","","",""
"Yes","2010","Brandenburg","indirect migration background","","","",""
"Yes","2010","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2010","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2010","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2010","Saxony","no migration background","","","",""
"Yes","2010","Saxony","direct migration background","","","",""
"Yes","2010","Saxony","indirect migration background","","","",""
"Yes","2010","Saxony-Anhalt","no migration background","","","",""
"Yes","2010","Saxony-Anhalt","direct migration background","","","",""
"Yes","2010","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2010","Thuringia","no migration background","","","",""
"Yes","2010","Thuringia","direct migration background","","","",""
"Yes","2010","Thuringia","indirect migration background","","","",""
"No","2010","Schleswig-Holstein","no migration background","","","",""
"No","2010","Schleswig-Holstein","direct migration background","","","",""
"No","2010","Schleswig-Holstein","indirect migration background","","","",""
"No","2010","Hamburg","no migration background","","","",""
"No","2010","Hamburg","direct migration background","","","",""
"No","2010","Hamburg","indirect migration background","","","",""
"No","2010","Lower Saxony","no migration background","","","",""
"No","2010","Lower Saxony","direct migration background","","","",""
"No","2010","Lower Saxony","indirect migration background","","","",""
"No","2010","Bremen","no migration background","","","",""
"No","2010","Bremen","direct migration background","","","",""
"No","2010","Bremen","indirect migration background","","","",""
"No","2010","North Rhine-Westphalia","no migration background","","","",""
"No","2010","North Rhine-Westphalia","direct migration background","","","",""
"No","2010","North Rhine-Westphalia","indirect migration background","","","",""
"No","2010","Hesse","no migration background","","","",""
"No","2010","Hesse","direct migration background","","","",""
"No","2010","Hesse","indirect migration background","","","",""
"No","2010","Rhineland-Palatinate,Saarland","no migration background","","","",""
"No","2010","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"No","2010","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"No","2010","Baden-Württemberg","no migration background","","","",""
"No","2010","Baden-Württemberg","direct migration background","","","",""
"No","2010","Baden-Württemberg","indirect migration background","","","",""
"No","2010","Bavaria","no migration background","","","",""
"No","2010","Bavaria","direct migration background","","","",""
"No","2010","Bavaria","indirect migration background","","","",""
"No","2010","Berlin","no migration background","","","",""
"No","2010","Berlin","direct migration background","","","",""
"No","2010","Berlin","indirect migration background","","","",""
"No","2010","Brandenburg","no migration background","","","",""
"No","2010","Brandenburg","direct migration background","","","",""
"No","2010","Brandenburg","indirect migration background","","","",""
"No","2010","Mecklenburg-Western Pomerania","no migration background","","","",""
"No","2010","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No","2010","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No","2010","Saxony","no migration background","","","",""
"No","2010","Saxony","direct migration background","","","",""
"No","2010","Saxony","indirect migration background","","","",""
"No","2010","Saxony-Anhalt","no migration background","","","",""
"No","2010","Saxony-Anhalt","direct migration background","","","",""
"No","2010","Saxony-Anhalt","indirect migration background","","","",""
"No","2010","Thuringia","no migration background","","","",""
"No","2010","Thuringia","direct migration background","","","",""
"No","2010","Thuringia","indirect migration background","","","",""
"Yes","2011","Schleswig-Holstein","no migration background","11","","",""
"Yes","2011","Schleswig-Holstein","direct migration background","1","","",""
"Yes","2011","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2011","Hamburg","no migration background","2","","",""
"Yes","2011","Hamburg","direct migration background","","","",""
"Yes","2011","Hamburg","indirect migration background","","","",""
"Yes","2011","Lower Saxony","no migration background","29","","",""
"Yes","2011","Lower Saxony","direct migration background","3","","",""
"Yes","2011","Lower Saxony","indirect migration background","","","",""
"Yes","2011","Bremen","no migration background","3","","",""
"Yes","2011","Bremen","direct migration background","","","",""
"Yes","2011","Bremen","indirect migration background","","","",""
"Yes","2011","North Rhine-Westphalia","no migration background","82","0.0303847350270511","0.0245896396331836","0.0361798304209186"
"Yes","2011","North Rhine-Westphalia","direct migration background","9","","",""
"Yes","2011","North Rhine-Westphalia","indirect migration background","2","","",""
"Yes","2011","Hesse","no migration background","26","","",""
"Yes","2011","Hesse","direct migration background","2","","",""
"Yes","2011","Hesse","indirect migration background","","","",""
"Yes","2011","Rhineland-Palatinate,Saarland","no migration background","17","","",""
"Yes","2011","Rhineland-Palatinate,Saarland","direct migration background","3","","",""
"Yes","2011","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2011","Baden-Württemberg","no migration background","40","0.0231067147513282","0.0164604045825625","0.0297530249200939"
"Yes","2011","Baden-Württemberg","direct migration background","8","","",""
"Yes","2011","Baden-Württemberg","indirect migration background","1","","",""
"Yes","2011","Bavaria","no migration background","55","0.0199334755651708","0.0147076005507424","0.0251593505795991"
"Yes","2011","Bavaria","direct migration background","9","","",""
"Yes","2011","Bavaria","indirect migration background","2","","",""
"Yes","2011","Berlin","no migration background","12","","",""
"Yes","2011","Berlin","direct migration background","","","",""
"Yes","2011","Berlin","indirect migration background","","","",""
"Yes","2011","Brandenburg","no migration background","22","","",""
"Yes","2011","Brandenburg","direct migration background","1","","",""
"Yes","2011","Brandenburg","indirect migration background","","","",""
"Yes","2011","Mecklenburg-Western Pomerania","no migration background","12","","",""
"Yes","2011","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Yes","2011","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2011","Saxony","no migration background","29","","",""
"Yes","2011","Saxony","direct migration background","1","","",""
"Yes","2011","Saxony","indirect migration background","","","",""
"Yes","2011","Saxony-Anhalt","no migration background","25","","",""
"Yes","2011","Saxony-Anhalt","direct migration background","1","","",""
"Yes","2011","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2011","Thuringia","no migration background","25","","",""
"Yes","2011","Thuringia","direct migration background","","","",""
"Yes","2011","Thuringia","indirect migration background","","","",""
"No","2011","Schleswig-Holstein","no migration background","564","0.978994142315999","0.967272878937844","0.990715405694153"
"No","2011","Schleswig-Holstein","direct migration background","63","0.994338027162001","0.975955339034634","1.01272071528937"
"No","2011","Schleswig-Holstein","indirect migration background","14","","",""
"No","2011","Hamburg","no migration background","277","0.991480309223381","0.980695810775087","1.00226480767168"
"No","2011","Hamburg","direct migration background","21","","",""
"No","2011","Hamburg","indirect migration background","15","","",""
"No","2011","Lower Saxony","no migration background","1665","0.978666943674417","0.971786199869898","0.985547687478936"
"No","2011","Lower Saxony","direct migration background","169","0.975073308958188","0.951774441155477","0.9983721767609"
"No","2011","Lower Saxony","indirect migration background","54","1","1","1"
"No","2011","Bremen","no migration background","103","0.972633128143987","0.941574500181615","1.00369175610636"
"No","2011","Bremen","direct migration background","18","","",""
"No","2011","Bremen","indirect migration background","3","","",""
"No","2011","North Rhine-Westphalia","no migration background","3288","0.969615264972949","0.963820169579081","0.975410360366816"
"No","2011","North Rhine-Westphalia","direct migration background","555","0.986231798514044","0.976614864281444","0.995848732746644"
"No","2011","North Rhine-Westphalia","indirect migration background","219","0.991612264477766","0.979588367043455","1.00363616191208"
"No","2011","Hesse","no migration background","1126","0.969372387772143","0.959422372579889","0.979322402964396"
"No","2011","Hesse","direct migration background","190","0.979010326866286","0.958733782098388","0.999286871634185"
"No","2011","Hesse","indirect migration background","73","1","1","1"
"No","2011","Rhineland-Palatinate,Saarland","no migration background","978","0.979688324527875","0.970923294841726","0.988453354214023"
"No","2011","Rhineland-Palatinate,Saarland","direct migration background","151","0.984850169842917","0.965558194654756","1.00414214503108"
"No","2011","Rhineland-Palatinate,Saarland","indirect migration background","63","1","1","1"
"No","2011","Baden-Württemberg","no migration background","1923","0.976893285248672","0.970246975079906","0.983539595417438"
"No","2011","Baden-Württemberg","direct migration background","368","0.978830877610194","0.964280997127516","0.993380758092872"
"No","2011","Baden-Württemberg","indirect migration background","159","0.995674010715799","0.985504749456505","1.00584327197509"
"No","2011","Bavaria","no migration background","2693","0.980066524434829","0.974840649420401","0.985292399449258"
"No","2011","Bavaria","direct migration background","313","0.969350348871108","0.950523687620058","0.988177010122158"
"No","2011","Bavaria","indirect migration background","129","0.99109498264053","0.975007523118528","1.00718244216253"
"No","2011","Berlin","no migration background","694","0.97605313632011","0.964775793257132","0.987330479383087"
"No","2011","Berlin","direct migration background","52","1","1","1"
"No","2011","Berlin","indirect migration background","25","","",""
"No","2011","Brandenburg","no migration background","836","0.972286384720627","0.961302697905294","0.983270071535961"
"No","2011","Brandenburg","direct migration background","21","","",""
"No","2011","Brandenburg","indirect migration background","9","","",""
"No","2011","Mecklenburg-Western Pomerania","no migration background","500","0.97176202343351","0.957413412535368","0.986110634331653"
"No","2011","Mecklenburg-Western Pomerania","direct migration background","5","","",""
"No","2011","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"No","2011","Saxony","no migration background","1342","0.978365647365004","0.970664562426986","0.986066732303023"
"No","2011","Saxony","direct migration background","25","","",""
"No","2011","Saxony","indirect migration background","13","","",""
"No","2011","Saxony-Anhalt","no migration background","819","0.97031194476577","0.958861471655348","0.981762417876192"
"No","2011","Saxony-Anhalt","direct migration background","16","","",""
"No","2011","Saxony-Anhalt","indirect migration background","9","","",""
"No","2011","Thuringia","no migration background","843","0.972501172227635","0.961622136934407","0.983380207520862"
"No","2011","Thuringia","direct migration background","14","","",""
"No","2011","Thuringia","indirect migration background","8","","",""
"Yes","2012","Schleswig-Holstein","no migration background","","","",""
"Yes","2012","Schleswig-Holstein","direct migration background","","","",""
"Yes","2012","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2012","Hamburg","no migration background","","","",""
"Yes","2012","Hamburg","direct migration background","","","",""
"Yes","2012","Hamburg","indirect migration background","","","",""
"Yes","2012","Lower Saxony","no migration background","","","",""
"Yes","2012","Lower Saxony","direct migration background","","","",""
"Yes","2012","Lower Saxony","indirect migration background","","","",""
"Yes","2012","Bremen","no migration background","","","",""
"Yes","2012","Bremen","direct migration background","","","",""
"Yes","2012","Bremen","indirect migration background","","","",""
"Yes","2012","North Rhine-Westphalia","no migration background","","","",""
"Yes","2012","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2012","Hesse","no migration background","","","",""
"Yes","2012","Hesse","direct migration background","","","",""
"Yes","2012","Hesse","indirect migration background","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2012","Baden-Württemberg","no migration background","","","",""
"Yes","2012","Baden-Württemberg","direct migration background","","","",""
"Yes","2012","Baden-Württemberg","indirect migration background","","","",""
"Yes","2012","Bavaria","no migration background","","","",""
"Yes","2012","Bavaria","direct migration background","","","",""
"Yes","2012","Bavaria","indirect migration background","","","",""
"Yes","2012","Berlin","no migration background","","","",""
"Yes","2012","Berlin","direct migration background","","","",""
"Yes","2012","Berlin","indirect migration background","","","",""
"Yes","2012","Brandenburg","no migration background","","","",""
"Yes","2012","Brandenburg","direct migration background","","","",""
"Yes","2012","Brandenburg","indirect migration background","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2012","Saxony","no migration background","","","",""
"Yes","2012","Saxony","direct migration background","","","",""
"Yes","2012","Saxony","indirect migration background","","","",""
"Yes","2012","Saxony-Anhalt","no migration background","","","",""
"Yes","2012","Saxony-Anhalt","direct migration background","","","",""
"Yes","2012","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2012","Thuringia","no migration background","","","",""
"Yes","2012","Thuringia","direct migration background","","","",""
"Yes","2012","Thuringia","indirect migration background","","","",""
"No","2012","Schleswig-Holstein","no migration background","","","",""
"No","2012","Schleswig-Holstein","direct migration background","","","",""
"No","2012","Schleswig-Holstein","indirect migration background","","","",""
"No","2012","Hamburg","no migration background","","","",""
"No","2012","Hamburg","direct migration background","","","",""
"No","2012","Hamburg","indirect migration background","","","",""
"No","2012","Lower Saxony","no migration background","","","",""
"No","2012","Lower Saxony","direct migration background","","","",""
"No","2012","Lower Saxony","indirect migration background","","","",""
"No","2012","Bremen","no migration background","","","",""
"No","2012","Bremen","direct migration background","","","",""
"No","2012","Bremen","indirect migration background","","","",""
"No","2012","North Rhine-Westphalia","no migration background","","","",""
"No","2012","North Rhine-Westphalia","direct migration background","","","",""
"No","2012","North Rhine-Westphalia","indirect migration background","","","",""
"No","2012","Hesse","no migration background","","","",""
"No","2012","Hesse","direct migration background","","","",""
"No","2012","Hesse","indirect migration background","","","",""
"No","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"No","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"No","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"No","2012","Baden-Württemberg","no migration background","","","",""
"No","2012","Baden-Württemberg","direct migration background","","","",""
"No","2012","Baden-Württemberg","indirect migration background","","","",""
"No","2012","Bavaria","no migration background","","","",""
"No","2012","Bavaria","direct migration background","","","",""
"No","2012","Bavaria","indirect migration background","","","",""
"No","2012","Berlin","no migration background","","","",""
"No","2012","Berlin","direct migration background","","","",""
"No","2012","Berlin","indirect migration background","","","",""
"No","2012","Brandenburg","no migration background","","","",""
"No","2012","Brandenburg","direct migration background","","","",""
"No","2012","Brandenburg","indirect migration background","","","",""
"No","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"No","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No","2012","Saxony","no migration background","","","",""
"No","2012","Saxony","direct migration background","","","",""
"No","2012","Saxony","indirect migration background","","","",""
"No","2012","Saxony-Anhalt","no migration background","","","",""
"No","2012","Saxony-Anhalt","direct migration background","","","",""
"No","2012","Saxony-Anhalt","indirect migration background","","","",""
"No","2012","Thuringia","no migration background","","","",""
"No","2012","Thuringia","direct migration background","","","",""
"No","2012","Thuringia","indirect migration background","","","",""
"Yes","2013","Schleswig-Holstein","no migration background","12","","",""
"Yes","2013","Schleswig-Holstein","direct migration background","1","","",""
"Yes","2013","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2013","Hamburg","no migration background","8","","",""
"Yes","2013","Hamburg","direct migration background","","","",""
"Yes","2013","Hamburg","indirect migration background","","","",""
"Yes","2013","Lower Saxony","no migration background","38","0.0237308899150953","0.0162563926121174","0.0312053872180733"
"Yes","2013","Lower Saxony","direct migration background","2","","",""
"Yes","2013","Lower Saxony","indirect migration background","","","",""
"Yes","2013","Bremen","no migration background","1","","",""
"Yes","2013","Bremen","direct migration background","","","",""
"Yes","2013","Bremen","indirect migration background","","","",""
"Yes","2013","North Rhine-Westphalia","no migration background","58","0.0202274750877422","0.0152734219553429","0.0251815282201415"
"Yes","2013","North Rhine-Westphalia","direct migration background","4","","",""
"Yes","2013","North Rhine-Westphalia","indirect migration background","1","","",""
"Yes","2013","Hesse","no migration background","34","0.0399481075709282","0.0281809183702948","0.0517152967715616"
"Yes","2013","Hesse","direct migration background","3","","",""
"Yes","2013","Hesse","indirect migration background","","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","no migration background","21","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","direct migration background","3","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Yes","2013","Baden-Württemberg","no migration background","34","0.0198061855490066","0.0132195057243773","0.0263928653736358"
"Yes","2013","Baden-Württemberg","direct migration background","5","","",""
"Yes","2013","Baden-Württemberg","indirect migration background","2","","",""
"Yes","2013","Bavaria","no migration background","53","0.0212054714965802","0.015590553609697","0.0268203893834634"
"Yes","2013","Bavaria","direct migration background","6","","",""
"Yes","2013","Bavaria","indirect migration background","1","","",""
"Yes","2013","Berlin","no migration background","15","","",""
"Yes","2013","Berlin","direct migration background","","","",""
"Yes","2013","Berlin","indirect migration background","","","",""
"Yes","2013","Brandenburg","no migration background","23","","",""
"Yes","2013","Brandenburg","direct migration background","1","","",""
"Yes","2013","Brandenburg","indirect migration background","","","",""
"Yes","2013","Mecklenburg-Western Pomerania","no migration background","12","","",""
"Yes","2013","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2013","Saxony","no migration background","31","0.0231067451384354","0.0149521531176421","0.0312613371592287"
"Yes","2013","Saxony","direct migration background","1","","",""
"Yes","2013","Saxony","indirect migration background","","","",""
"Yes","2013","Saxony-Anhalt","no migration background","25","","",""
"Yes","2013","Saxony-Anhalt","direct migration background","1","","",""
"Yes","2013","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2013","Thuringia","no migration background","21","","",""
"Yes","2013","Thuringia","direct migration background","","","",""
"Yes","2013","Thuringia","indirect migration background","","","",""
"No","2013","Schleswig-Holstein","no migration background","521","0.978027670283222","0.96558257829054","0.990472762275904"
"No","2013","Schleswig-Holstein","direct migration background","50","0.995438867067216","0.976945897081961","1.01393183705247"
"No","2013","Schleswig-Holstein","indirect migration background","9","","",""
"No","2013","Hamburg","no migration background","263","0.973994068843945","0.955045439265258","0.992942698422633"
"No","2013","Hamburg","direct migration background","24","","",""
"No","2013","Hamburg","indirect migration background","17","","",""
"No","2013","Lower Saxony","no migration background","1555","0.976269110084905","0.968794612781927","0.983743607387883"
"No","2013","Lower Saxony","direct migration background","139","0.987769387915442","0.969627168626141","1.00591160720474"
"No","2013","Lower Saxony","indirect migration background","50","1","1","1"
"No","2013","Bremen","no migration background","96","0.98427401752133","0.959515243948787","1.00903279109387"
"No","2013","Bremen","direct migration background","20","","",""
"No","2013","Bremen","indirect migration background","3","","",""
"No","2013","North Rhine-Westphalia","no migration background","3044","0.979772524912258","0.974818471779858","0.984726578044657"
"No","2013","North Rhine-Westphalia","direct migration background","444","0.989008917679282","0.979354425876927","0.998663409481636"
"No","2013","North Rhine-Westphalia","indirect migration background","184","0.995522072818912","0.985900940508765","1.00514320512906"
"No","2013","Hesse","no migration background","1030","0.960051892429072","0.948284703228438","0.971819081629705"
"No","2013","Hesse","direct migration background","164","0.986043383492017","0.968251253630282","1.00383551335375"
"No","2013","Hesse","indirect migration background","64","1","1","1"
"No","2013","Rhineland-Palatinate,Saarland","no migration background","890","0.971462660441638","0.960650594139979","0.982274726743297"
"No","2013","Rhineland-Palatinate,Saarland","direct migration background","128","0.973356474904328","0.945779650972498","1.00093329883616"
"No","2013","Rhineland-Palatinate,Saarland","indirect migration background","60","0.976445559174913","0.938387767003617","1.01450335134621"
"No","2013","Baden-Württemberg","no migration background","1685","0.980193814450993","0.973607134626364","0.986780494275623"
"No","2013","Baden-Württemberg","direct migration background","287","0.979514716368093","0.963267343827499","0.995762088908686"
"No","2013","Baden-Württemberg","indirect migration background","124","0.980372090312913","0.956150909400959","1.00459327122487"
"No","2013","Bavaria","no migration background","2476","0.97879452850342","0.973179610616537","0.984409446390303"
"No","2013","Bavaria","direct migration background","294","0.979094587635165","0.962905247118475","0.995283928151855"
"No","2013","Bavaria","indirect migration background","135","0.993231436594532","0.979451344626099","1.00701152856296"
"No","2013","Berlin","no migration background","682","0.966706563482338","0.9533879704682","0.980025156496476"
"No","2013","Berlin","direct migration background","48","1","1","1"
"No","2013","Berlin","indirect migration background","27","","",""
"No","2013","Brandenburg","no migration background","739","0.970741544132463","0.958775568487058","0.982707519777868"
"No","2013","Brandenburg","direct migration background","17","","",""
"No","2013","Brandenburg","indirect migration background","7","","",""
"No","2013","Mecklenburg-Western Pomerania","no migration background","431","0.959332699240443","0.940939658803998","0.977725739676888"
"No","2013","Mecklenburg-Western Pomerania","direct migration background","6","","",""
"No","2013","Mecklenburg-Western Pomerania","indirect migration background","6","","",""
"No","2013","Saxony","no migration background","1273","0.976893254861565","0.968738662840771","0.985047846882358"
"No","2013","Saxony","direct migration background","26","","",""
"No","2013","Saxony","indirect migration background","11","","",""
